Index,Message,Description,Message Abstract,Description Abstract
576,MainWindow: Rewrite saved state (#130),,MainWindow: Rewrite saved state (#130),
577,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: link/"
578,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: link/"
579,Update translation template,,Update translation template,
580,Use slimmer default decoration (#129),  MainWindow: Set slim default decoration for titlebar   AppData: Add changes   Update screenshots ,Use slimmer default decoration (#129),MainWindow: Set slim default decoration for titlebar AppData: Add changes Update screenshots
581,Use add () for normal button without image-button class (#128),Co-authored-by: Cassidy James Blaede cassidy@elementary.io,Use add () for normal button without image-button class (#128),Co-authored-by: Cassidy James Blaede cassidy@elementary.io
582,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/zh_Hans/,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
583,Translated using Weblate (Arabic),Currently translated at 84.6% (11 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ar/,Translated using Weblate (Arabic),Currently translated at 84.6% (11 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
584,Translated using Weblate (Chinese (Traditional)),Currently translated at 30.8% (4 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/zh_Hant/,Translated using Weblate (Chinese (Traditional)),Currently translated at 30.8% (4 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
585,Translated using Weblate (Czech),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/cs/,Translated using Weblate (Czech),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
586,Translated using Weblate (Czech),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/cs/,Translated using Weblate (Czech),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
587,Translated using Weblate (Czech),Currently translated at 92.3% (12 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/cs/,Translated using Weblate (Czech),Currently translated at 92.3% (12 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
588,Translated using Weblate (Turkish),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
589,Translated using Weblate (Dutch),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/nl/,Translated using Weblate (Dutch),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
590,Specify gettext domain in AppData (#124),,Specify gettext domain in AppData (#124),
591,Translated using Weblate (Dutch),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/nl/,Translated using Weblate (Dutch),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
592,Translated using Weblate (Turkish),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
593,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt_BR/,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
594,Translated using Weblate (Portuguese),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
595,Translated using Weblate (Hebrew),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
596,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/en_GB/,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
597,Translated using Weblate (Marathi),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/mr/,Translated using Weblate (Marathi),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
598,Translated using Weblate (French),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
599,Translated using Weblate (Spanish),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
600,Translated using Weblate (Catalan),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
601,Translated using Weblate (Japanese),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (13 of 13 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
602,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: link/"
603,Update translation template,,Update translation template,
604,Release 1.5.5 (#122),  Release 1.5.5   Update meson.build   Update io.elementary.calculator.appdata.xml.in ,Release 1.5.5 (#122),Release 1.5.5 Update meson.build Update io.elementary.calculator.appdata.xml.in
605,Translated using Weblate (Portuguese),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
606,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/en_GB/,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
607,Translated using Weblate (Arabic),Currently translated at 75.0% (9 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ar/,Translated using Weblate (Arabic),Currently translated at 75.0% (9 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
608,Translated using Weblate (Hebrew),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
609,Travis: Specify node 10.17.0,,Travis: Specify node 10.17.0,
610,Translated using Weblate (Silesian),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/szl/,Translated using Weblate (Silesian),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
611,Translated using Weblate (Silesian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/szl/,Translated using Weblate (Silesian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
612,Translated using Weblate (Silesian),Currently translated at 8.3% (1 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/szl/,Translated using Weblate (Silesian),Currently translated at 8.3% (1 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
613,Translated using Weblate (Dutch),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/nl/,Translated using Weblate (Dutch),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
614,Translated using Weblate (German),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/de/,Translated using Weblate (German),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
615,Translated using Weblate (German),Currently translated at 50.0% (6 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/de/,Translated using Weblate (German),Currently translated at 50.0% (6 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
616,Translated using Weblate (German),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/de/,Translated using Weblate (German),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
617,Translated using Weblate (Dutch),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/nl/,Translated using Weblate (Dutch),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
618,Translated using Weblate (Dutch),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/nl/,Translated using Weblate (Dutch),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
619,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt_BR/,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
620,Translated using Weblate (Turkish),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
621,Translated using Weblate (Slovenian),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/sl/,Translated using Weblate (Slovenian),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
622,Translated using Weblate (Slovenian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/sl/,Translated using Weblate (Slovenian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
623,Translated using Weblate (Portuguese),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
624,Translated using Weblate (Turkish),Currently translated at 58.3% (7 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,Translated using Weblate (Turkish),Currently translated at 58.3% (7 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
625,Translated using Weblate (Esperanto),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/eo/,Translated using Weblate (Esperanto),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
626,Translated using Weblate (Marathi),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/mr/,Translated using Weblate (Marathi),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
627,Translated using Weblate (French),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
628,Translated using Weblate (Spanish),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
629,Translated using Weblate (Arabic),Currently translated at 75.0% (9 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ar/,Translated using Weblate (Arabic),Currently translated at 75.0% (9 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
630,Insert valid version and temporary date for future release (#121),,Insert valid version and temporary date for future release (#121),
631,Translated using Weblate (Catalan),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
632,Translated using Weblate (Japanese),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
633,Update translation template,,Update translation template,
634,"Move cursor by Unicode character count, not byte count. (#107) (#108)","  Move cursor by Unicode character count, not byte count. (#107)   Fix lint errors   Start new release appdata ","Move cursor by Unicode character count, not byte count. (#107) (#108)","Move cursor by Unicode character count, not byte count. (#107) Fix lint errors Start new release appdata"
635,Translated using Weblate (Marathi),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/mr/,Translated using Weblate (Marathi),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
636,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt_BR/,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
637,Translated using Weblate (Portuguese),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
638,Translated using Weblate (Hebrew),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
639,Translated using Weblate (French),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
640,Translated using Weblate (Spanish),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
641,Translated using Weblate (Catalan),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (11 of 11 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
642,Update translation template,,Update translation template,
643,Release 1.5.4 (#119),,Release 1.5.4 (#119),
644,Translated using Weblate (Ukrainian),Currently translated at 60.0% (6 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,Translated using Weblate (Ukrainian),Currently translated at 60.0% (6 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
645,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt_BR/,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
646,Release 1.5.3 (#117),,Release 1.5.3 (#117),
647,Translated using Weblate (Polish),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
648,Translated using Weblate (Polish),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
649,Travis: Downgrade node to 10,,Travis: Downgrade node to 10,
650,Translated using Weblate (Polish),Currently translated at 50.0% (5 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 50.0% (5 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
651,Translated using Weblate (Spanish),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
652,Translated using Weblate (Turkish),Currently translated at 60.0% (6 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,Translated using Weblate (Turkish),Currently translated at 60.0% (6 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
653,Translated using Weblate (Esperanto),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/eo/,Translated using Weblate (Esperanto),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
654,Translated using Weblate (Marathi),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/mr/,Translated using Weblate (Marathi),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
655,Translated using Weblate (Portuguese),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
656,Translated using Weblate (French),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
657,Translated using Weblate (Catalan),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
658,Translated using Weblate (Japanese),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
659,Translated using Weblate (Finnish),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fi/,Translated using Weblate (Finnish),Currently translated at 100.0% (10 of 10 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
660,Update translation template,,Update translation template,
661,AppData: Add 1.5.3 release data,,AppData: Add 1.5.3 release data,
662,Add Release to Actions,,Add Release to Actions,
663,Update translation template,,Update translation template,
664,Add Gettext Updates to Actions,,Add Gettext Updates to Actions,
665,Translated using Weblate (Hebrew),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
666,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt_BR/,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
667,Translated using Weblate (Spanish),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
668,Add Lint to CI (#113),,Add Lint to CI (#113),
669,Evaluation: Fix variable naming convention,,Evaluation: Fix variable naming convention,
670,Translated using Weblate (Spanish),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
671,Translated using Weblate (Galician),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/gl/,Translated using Weblate (Galician),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
672,Translated using Weblate (Galician),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/gl/,Translated using Weblate (Galician),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
673,Translated using Weblate (Ukrainian),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
674,Lint src and test (#111),,Lint src and test (#111),
675,Translated using Weblate (Korean),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ko/,Translated using Weblate (Korean),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
676,Delete CODE_OF_CONDUCT.md,,Delete CODE_OF_CONDUCT.md,
677,Delete FUNDING.yml (#112),,Delete FUNDING.yml (#112),
678,Translated using Weblate (Ukrainian),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
679,Translated using Weblate (Ukrainian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
680,Translated using Weblate (Ukrainian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
681,Translated using Weblate (Ukrainian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
682,Translated using Weblate (Ukrainian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
683,Translated using Weblate (Ukrainian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/
684,MainWindow: Use GLib.Action for clear (#104),,MainWindow: Use GLib.Action for clear (#104),
685,MainWindow: Animate infobar hide/show (#106),,MainWindow: Animate infobar hide/show (#106),
686,Fix for selection and replace (#102), Fix for selection replace when clicking buttons.,Fix for selection and replace (#102),Fix for selection replace when clicking buttons.
687,Translated using Weblate (Esperanto),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/eo/,Translated using Weblate (Esperanto),Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
