Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
283,Fixed inconsistent GUI and keyboard input,0.4325636,Showing advanced controls only affects the focused window,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ru/,0
284,Translated using Weblate (Galician),0.6272148,Updated translations,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,0
285,Update merge.yml (#175),0.4630053,Other updates:,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/tr/,0
286,CI: use flatpak github action (#147),0.30414015,Flat titlebar,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/en_GB/,0
287,Add aarch64 architecture support to flatpak builds (#202),0.40717924,Update to elementary 6.1 runtime,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/en_GB/,0
288,Added translation using Weblate (Punjabi),0.6352252,Updated translations,,0
289,Delete CODE_OF_CONDUCT.md,0.40909538,* Misc. core code improvements,  Release 1.7.0   Update meson.build ,0
290,core functionality works.,0.46512133,* Misc. core code improvements,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,0
291,added Parser functionality to evaluate functions.,0.3732468,New features:,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ja/,0
292,Fix UX problem in HistoryDialog (#170),0.5683836,"Add a ""Clear History"" button to the history dialog",Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/fi/,0
293,changed PROGRAM_NAME,0.40898204,Fix selection replace,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt/,0
294,MainWindow: Animate infobar hide/show (#106),0.7771462,Animate Infobar when hiding and showing,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/pt/,1
295,Translated using Weblate (Sorani),0.60093474,Updated translations,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fr/,0
296,Added the Euler constant.,0.36121926,Add log and inverse trigonometric functions,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/de/,0
297,added support for numbers before functions & constants,0.43546733,Add log and inverse trigonometric functions,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/fr/,0
298,Translated using Weblate (Portuguese),0.5907413,Updated translations,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/de/,0
299,LINGUAS: Sort and add Panjab (#187),0.49258196,* Improved translations,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ca/,0
300,Translated using Weblate (Čeština),0.6027111,Updated translations,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ca/,0
301,use new rounded class,0.37687588,New features:,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,0
302,Allow both minus symbols as unary operator (#38),0.52065957,Fix an issue with negative decimals without leading digits,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/uk/,0
303,Translated using Weblate (Portuguese (Brazil)),0.5725194,Updated translations,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,0
304,Update Gettext Action,0.4466339,Other updates:,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ja/,0
305,Use GLib.Action for buttons (#224),0.3526749,"Add a ""Clear History"" button to the history dialog",Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/he/,0
306,Release 0.1.4,0.5641992,Update for OS 7 and Gtk 4,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/he/,0
307,Added 'e' constant,0.34976614,* Stricter treatment of parentheses,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ru/,0
308,Translated using Weblate (Norwegian Bokmål (nb)),0.58130085,Updated translations,Currently translated at 97.8% (46 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ru/,0
309,Release 0.1.1.1,0.51311827,pantheon-calculator 0.1.3 is out!,Currently translated at 91.4% (43 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ru/,0
310,Update translation files,0.8622108,Updated translations,Currently translated at 91.4% (43 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ru/,1
311,Translated using Weblate (Irish),0.6043605,Updated translations,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ru/,0
312,removed redundant if-clause,0.39500624,Fix selection replace,Currently translated at 85.1% (40 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ru/,0
313,wrap text selection in parentheses when a function button is pressed,0.44956788,* Stricter treatment of parentheses,Currently translated at 91.4% (43 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/nb/,0
314,Flatpak: Remove accountsservice hole (#212),0.34570503,* Less aggressive error messages,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",0
315,Translated using Weblate (Indonesian),0.5564779,Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/",0
316,initial commit.,0.35466754,Focus the main text entry on startup,,0
317,Clean up some whitespace,0.3273942,Flat titlebar,,0
318,"Add Memory Functions (MS, MR, M+, M- and MC) and Grand Total to extended functionalities (#143)",0.33517206,* Misc. core code improvements,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/uk/,0
319,changing build depedencies,0.43317634,* Misc. core code improvements,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/fi/,0
320,Add missing languages to LINGUAS files (#86),0.5412718,Updated translations,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/fr/,0
321,Translated using Weblate (Lithuanian),0.6081389,* Improved translations,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ca/,0
322,Actions: use elementary container (#180),0.3615659,Update to elementary 6.1 runtime,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ja/,0
323,Translated using Weblate (Chinese (Simplified)),0.55794305,Updated translations,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/de/,0
324,Cleanup UI a little bit,0.45678616,Redesigned app icon,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/en_GB/,0
325,Release 1.5.3 (#117),0.558202,pantheon-calculator 0.1.3 is out!,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/he/,0
326,Paste text into entry on Ctrl+V (#245),0.46758747,Fix inserting multi-byte characters,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",0
327,Translated using Weblate (Uzbek),0.6036702,Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/",0
328,Added undo feature (#5) (#36),0.5270909,New features:,,0
329,Use Gtk.Application (#83),0.6268646,Update for OS 7 and Gtk 4,"  Use Hdy.ApplicationWindow, restructure code style and rephrase ANS button's tooltip   fix typo   Co-authored-by: Jeremy Wootten jeremy@elementaryos.org",0
330,Translated using Weblate (Akan),0.6238958,Updated translations,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/pt/,0
331,Travis: Specify node 10.17.0,0.36143413,New features:,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ca/,0
332,Translated using Weblate (Türkçe),0.6232673,Updated translations,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/he/,0
333,Translated using Weblate (català),0.6319512,Updated translations,Currently translated at 95.6% (44 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/es/,0
334,Translated using Weblate (Svenska),0.61090314,Updated translations,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ja/,0
335,Merge Action: Set branch to daily (#185),0.32261282,More efficient state saving,Currently translated at 97.8% (45 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/fr/,0
336,Use libhandy for rounded corners and minor cleanups (#189),0.43400356,Use slim titlebar,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/de/,0
337,minor change to package depedencies.,0.48686534,* Updated translations,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/uk/,0
338,bugfix #1404007 and #1403147,0.4088794,The list of issues closed by this release can be found here.,Currently translated at 100.0% (46 of 46 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/tr/,0
339,Translated using Weblate (polski),0.62015426,Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",0
340,add appdata.xml,0.48994312,Redesigned app icon,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/",0
341,added .desktop file.,0.37590802,New features:,,0
342,Window position was not saved when quiting with Ctrl+Q.,0.55427074,Showing advanced controls only affects the focused window,"  Set HistoryWindow transient to MainWindow and remove deprecated and useless get_action_area   M functionalities (MS,MR, M+, M-, MC) added   remove debug messages   add Grand Total   fix indentation   Apply suggestions   Rephrase comment   Use the same method from Evaluation.vala to convert number to string, round to the ninth decimal number and strip trailing zeroes ",0
343,RDNN most of the things (#29),0.38327163,Other updates:,Currently translated at 57.1% (12 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pa/,0
344,Update screenshots (#234),0.5356601,Other updates:,Currently translated at 9.5% (2 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pa/,0
345,History files added. some more changes.,0.58348167,More informative copy in history dialog,Currently translated at 100.0% (40 of 40 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/pa/,0
346,Translated using Weblate (Chinese (zh)),0.5354449,Updated translations, LINGUAS: Sort and add Panjab,0
347,fixed translation.,0.73453754,* Improved translations,,1
348,Set has_subtitle to false (#28),0.31313944,Flat titlebar,,0
349,merging window and widget functionality into MainWindow.vala,0.55841386,Show the correct window title in Multitasking View,Currently translated at 61.9% (13 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fi/,0
350,Update Flatpak manifest (#138),0.49114758,Other updates:,,0
351,fixed bug #1412890 (segfault crashes,0.33641142,* Less aggressive error messages,,0
352,MainWindow: Set title for Multitasking View (#205),0.8481783,Show the correct window title in Multitasking View,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",1
353,"Move cursor by Unicode character count, not byte count. (#107) (#108)",0.52413774,Fix inserting multi-byte characters,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/",0
354,Translated using Weblate (Hebrew),0.59842515,Updated translations,,0
355,"data: Use FDO ""Desktop Actions"" syntax instead of X-Ayatana-*",0.35234043,* Less aggressive error messages,,0
356,Translated using Weblate (Bosnian),0.550049,* Improved translations,,0
357,Update release.yml,0.6172749,Other updates:,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,0
358,Add Release to Actions,0.39305884,Other updates:,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/de/,0
359,Simplify Calculator Core (#72),0.595776,calculator 1.5.4 is out! ,Currently translated at 100.0% (40 of 40 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/uk/,0
360,Translated using Weblate (Korean),0.5610374,Updated translations,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,0
361,Delete .travis.yml,0.32736638,Fix selection replace,Currently translated at 90.0% (36 of 40 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/nb/,0
362,"Ctrl+Q for quitting, remember window position.",0.5050756,Showing advanced controls only affects the focused window,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,0
363,Translated using Weblate (Japanese),0.60215485,Updated translations,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,0
364,Switch to GHCR container (#247),0.39697835,* Misc. core code improvements,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,0
365,Translated using Weblate (Hungarian),0.56954384,Updated translations,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,0
366,bugfix #1404002,0.36158478,The list of issues closed by this release can be found here.,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,0
367,Fix deprecated warning with action accel (#66),0.5278119,* Less aggressive error messages,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,0
368,Translated using Weblate (bn (generated)),0.5934557,* Improved translations,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/es/,0
369,reworked interface.,0.5384625,Redesigned app icon,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ru/,0
370,Add appdata file,0.41614923,Redesigned app icon,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,0
371,Added New Window Prompt (#207),0.616959,Showing advanced controls only affects the focused window,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ca/,0
372,updated.,0.8240838,Other updates:,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,1
373,Allow dot character for decimal even for countries that use a comma.,0.5405253,Improved decimal separator localization,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/es/,0
374,Fixed issue #57. (#69),0.4684926,Fix selection replace,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fr/,0
375,History dialog finished. Still unclear calculation errors (for example 33%),0.5303898,More informative copy in history dialog,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/he/,0
376,little update regarding last commit,0.54205835,Other updates:,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/en_GB/,0
377,Launchpad automatic translations update.,0.6318955,Updated translations,Currently translated at 100.0% (21 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt/,0
