Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1436,Merge pull request #1771 from nestjs/renovate/ws-8.x,0.9865347,Merge pull request #1771 from nestjs/renovate/ws-8.x (a64645e),,1
1437,chore(): release v7.10.5,0.7169255,chore(deps): update dependency release-it to v14.2.2 (78c5c0c),,1
1438,chore(deps): update nest monorepo to v7.6.5,0.9851998,chore(deps): update nest monorepo to v7.0.3 (62008d4),,1
1439,fix(deps): update dependency uuid to v3.4.0,0.961376,fix(deps): update dependency uuid to v8.3.2 (54d1235),Add await apolloServer.start() to registerExpress,1
1440,Merge pull request #2425 from nestjs/renovate/jest-monorepo,0.9613382,Merge pull request #1799 from nestjs/renovate/jest-monorepo (680a41c),,1
1441,chore(deps): update dependency husky to v1,0.96407974,chore(deps): update dependency husky to v5.1.3 (fe14f28),,1
1442,chore(deps): update nest monorepo to v7.6.7,0.9855242,chore(deps): update nest monorepo to v7.0.3 (62008d4),,1
1443,chore(deps): update dependency eslint to v7.10.0,0.9811332,chore(deps): update dependency eslint to v7.15.0 (7e9671a),,1
1444,chore(): release v7.3.3,0.72409976,chore(deps): update dependency prettier to v2.3.0 (3c59f1a),,1
1445,fix: make sure to handle undefined case in ResolveTypeFactory,0.95706385,fix: make sure to handle undefined case in ResolveTypeFactory (2ef556e),,1
1446,chore(deps): update typescript-eslint monorepo to v4.9.1,0.98292565,chore(deps): update typescript-eslint monorepo to v4.0.1 (40916e1),chore(deps): update dependency ts-morph to ^10.0.1 || ^11.0.0,1
1447,chore(deps): update dependency ts-jest to v26.5.6,0.98756385,chore(deps): update dependency ts-jest to v26.5.0 (2749464),chore(deps): update apollo graphql packages,1
1448,chore(deps): update dependency @types/jest to v26.0.18,0.9903947,chore(deps): update dependency @types/jest to v26.0.2 (a557382),,1
1449,chore(deps): update dependency fastify to v4.11.0,0.8724352,2064 chore(deps): update dependency fastify to v3.27.4 (@renovate[bot]),,1
1450,feat: create e2e tests for federation 2,0.6558856,test: add federation resolveType test (d6e53f3),,0
1451,chore(deps): update apollo graphql packages to v2.13.0,0.98806685,chore(deps): update apollo graphql packages to v2.13.1 (01ee594),,1
1452,Merge pull request #2043 from nestjs/renovate/graphql-tools-monorepo,0.97856593,* Merge pull request #1677 from nestjs/renovate/graphql-tools-monorepo (5716371),chore(deps): update apollo graphql packages,1
1453,Merge pull request #1732 from th3neken/graphql-ws-missing-header-fix,0.9809058,Merge pull request #1732 from th3neken/graphql-ws-missing-header-fix (9ae9ab1),,1
1454,refactor: federation 2 tests due to use fed2 changes,0.78702617,test(): fix broken federation tests (upgrade) (186f399),,1
1455,chore(deps): update dependency jest to v27.4.7,0.976031,chore(deps): update dependency jest to v27.1.0 (4bd1e03),chore(): 8.0.0 major release WIP,1
1456,fix import,0.82089055,* fix import (87b7a58),,1
1457,chore(deps): update dependency graphql to v15.4.0,0.985088,chore(deps): update dependency graphql to v15.5.1 (5958891),chore(deps): update jest monorepo (major),1
1458,chore(deps): update dependency @types/node to v12.12.15,0.98368245,chore(deps): update dependency @types/node to v12.20.2 (1a71052),chore(deps): update dependency typescript to v4.3.5,1
1459,chore: resolve yarn.lock conflicts,0.6575662,* chore(): resolve conflicts (272b186),fix(deps): update dependency @nestjs/mapped-types to v1,0
1460,Merge pull request #2559 from harm-less/master,0.8010226,Merge pull request #1363 from madzhup/master (2d4c1a9),,1
1461,chore(): release v7.2.1,0.7155537,chore(deps): update dependency prettier to v2.3.0 (3c59f1a),,1
1462,chore(deps): update nest monorepo to v7.3.2,0.98547685,chore(deps): update nest monorepo to v7.0.3 (62008d4),,1
1463,fix: resolve reference not working for federation 2,0.76165134,fix(federation): use resolver reference instead of resolver name (5940608),,1
1464,Merge branch 'asmeikal-graphql-ws' into 9.0.0,0.9617449,* Merge branch 'asmeikal-graphql-ws' into 9.0.0 (7c1e006),,1
1465,fix(graphql): prevent potential memory leak for mostly falsy filter fn,0.89748824,2605 fix(graphql): prevent potential memory leak for mostly falsy filter function (@niceandneat),chore(deps): update apollo graphql packages,1
1466,chore(deps): update dependency graphql to v14.5.3,0.98513025,chore(deps): update dependency graphql to v15.5.2 (c921300),fix(deps): update dependency fast-glob to v3.2.6,1
1467,Merge pull request #2727 from nestjs/dependabot/npm_and_yarn/undici-5.21.0,0.97059166,Merge pull request #1466 from nestjs/dependabot/npm_and_yarn/y18n-4.0.1 (0355735),,1
1468,Merge pull request #1831 from nestjs/renovate/graphql-ws-5.x,0.98444164,Merge pull request #1831 from nestjs/renovate/graphql-ws-5.x (458cb3b),,1
1469,chore(deps): update nest monorepo to v6.10.6,0.9808182,chore(deps): update nest monorepo to v7.1.1 (1e60e01),,1
1470,Merge pull request #2381 from EdouardBougon/feature/fix-plugin-args-generation,0.79622996,Merge pull request #1155 from andreialecu/fix-typehelpers (b3f6517),,1
1471,chore(deps): update dependency lerna to v5.1.4,0.9156172,chore(deps): update dependency release-it to v14.2.1 (c005290),,1
1472,fix(deps): pin dependency tslib to 1.10.0,0.98049843,fix(deps): pin dependency tslib to 1.10.0 (1db02ea),,1
1473,chore(deps): update typescript-eslint monorepo to v4.31.0,0.98664665,chore(deps): update typescript-eslint monorepo to v4.10.0 (206e148),,1
1474,Merge pull request #2079 from JaLe29/build-tslib-apollo,0.835713,Merge pull request #623 from nestjs/renovate/tslib-1.x (5addf41),Import d.ts from @apollo/federation and @apollo/gateway instead of ts,1
1475,chore(deps): update dependency eslint to v8.8.0,0.9761038,chore(deps): update dependency eslint to v7.1.0 (80eeb01),,1
1476,chore(deps): update dependency lint-staged to v12.1.5,0.9846579,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
1477,chore(deps): update dependency @types/node to v12.12.18,0.98426604,chore(deps): update dependency @types/node to v12.20.2 (1a71052),,1
1478,chore(deps): update dependency eslint to v8.23.1,0.9811444,chore(deps): update dependency eslint to v7.12.1 (05ade2a),,1
1479,chore(deps): update dependency ts-morph to v16,0.95601165,chore(deps): update dependency ts-morph to v12.1.0 (3d6f943),,1
1480,chore(): cleanup,0.5722349,* chore(): resolve conflicts (272b186),,0
1481,chore(): release v7.4.3,0.724221,chore(deps): update dependency prettier to v2.3.0 (3c59f1a),,1
1482,chore(deps): update dependency ts-node to v8.8.0,0.97948414,chore(deps): update dependency ts-node to v10.4.0 (6433024),,1
1483,Merge pull request #2318 from nestjs/renovate/graphql-tools-monorepo,0.98026836,* Merge pull request #1677 from nestjs/renovate/graphql-tools-monorepo (5716371),,1
1484,feat(schema-builder): update OrphanedTypesFactory.create to include enums,0.96757066,feat(schema-builder): update OrphanedTypesFactory.create to include enums (7562228),,1
1485,Merge pull request #340 from nestjs/renovate/ts-morph-3.x,0.94012415,Merge pull request #1884 from nestjs/renovate/ts-morph-13.x (96509c0),,1
1486,fix(deps): update dependency fast-glob to v3.2.6,0.9841567,fix(deps): update dependency fast-glob to v3.2.2 (4897074),Allow GraphQLDefinitionsFactory to accept typePaths and typeDef for schema generation via cli.,1
1487,Merge pull request #2233 from nestjs/renovate/fastify-4.x,0.8942014,Merge pull request #1332 from nestjs/renovate/fast-glob-3.x (52c4849),fix: Use default of false for stop termination on signals,1
1488,refactor(plugin) get rid of all deprecated ts compiler methods,0.57221407,refactor: Move getApolloServer to lib/utils refactor: Move createTestClient to tests/utils (8973f9c),Consider __typename property of plain javascript objects for type,0
1489,chore(deps): update nest monorepo to v7.2.0,0.98280287,chore(deps): update nest monorepo to v7.0.3 (62008d4),feat(plugin): Update plugin with null union support,1
1490,fix: export BuildService token,0.9032478,fix: export BuildService token (cf87ea7),,1
1491,chore(deps): update dependency ts-node to v8.5.4,0.9808842,chore(deps): update dependency ts-node to v10.4.0 (6433024),,1
1492,hotfix(): fix edge case with missing field in type,0.6344352,fix: make sure to handle undefined case in ResolveTypeFactory (2ef556e),fix: disable enhancers for __resolveType,0
1493,Merge pull request #1627 from greatSumini/master,0.971761,* Merge pull request #1627 from greatSumini/master (3b9b3b9),fix(federation): assignment GraphqlSchemaHost#schema in factory,1
1494,chore(deps): update dependency fastify to v4.4.0,0.8648864,2064 chore(deps): update dependency fastify to v3.27.4 (@renovate[bot]),fix(gateway): add missing apolloServer.start(),1
1495,chore(deps): update apollo graphql packages to v2.9.9,0.979396,chore(deps): update apollo graphql packages to v2.13.1 (01ee594),fix : unhandled promise rejection in registerFastify method,1
1496,Merge pull request #1006 from dotellie/fix/duplicate-types,0.9613904,Merge pull request #1006 from dotellie/fix/duplicate-types (fc50a23),feat(@nestjs/graphql): add enumsAsTypes to definitions generator options,1
1497,chore(deps): update dependency eslint to v7.3.1,0.9762793,chore(deps): update dependency eslint to v7.3.0 (a97a6ce),,1
1498,chore(deps): update dependency jest to v25.2.6,0.97503984,chore(deps): update dependency jest to v25.2.1 (030501e),fix(@nest/graphql): change FieldMiddleware context type,1
1499,chore(deps): update dependency eslint-config-prettier to v7.1.0,0.98426044,chore(deps): update dependency eslint-config-prettier to v7.2.0 (4713cd1),fix(deps): update graphql-tools monorepo,1
1500,Merge pull request #2177 from nestjs/renovate/eslint-8.x,0.97172916,Merge pull request #1435 from nestjs/renovate/eslint-7.x (c8853a3),chore(deps): update dependency ts-morph to v11,1
1501,chore(): revert mercurius dev dependency,0.6624137,2619 chore(deps): update dependency mercurius to v12.2.0 (@renovate[bot]),chore(deps): update node.js to v16,0
1502,fix(deps): update dependency merge-graphql-schemas to v1.7.7,0.98500127,fix(deps): update dependency merge-graphql-schemas to v1.7.7 (d4a4081),chore(deps): bump glob-parent from 5.1.0 to 5.1.2,1
1503,chore(deps): update typescript-eslint monorepo to v4.28.4,0.98792464,chore(deps): update typescript-eslint monorepo to v4.10.0 (206e148),fix(deps): update dependency tslib to v2.3.0,1
1504,chore(deps): update nest monorepo to v7.6.15,0.98304236,chore(deps): update nest monorepo to v7.0.3 (62008d4),fix(deps): update dependency chokidar to v3.5.2,1
1505,Merge branch 'fix/context-id-factory' of github.com:thiagomini/nest-graphql into thiagomini-fix/context-id-factory,0.7316641,Merge branch 'call-apollo-start' of github.com:kuskoman/graphql; branch 'master' of github.com:nestjs/graphql (725526b),,1
1506,feat(): add support for plugins,0.8652953,feat(): add support for plugins (beae27a),,1
1507,chore(deps): update dependency ts-morph to v8,0.9615729,chore(deps): update dependency ts-morph to v8 (38b92d2),,1
1508,ci(): update circleci config,0.5405227,ci(): sync package lock file (575d851),,0
1509,chore(deps): update dependency eslint to v7.3.0,0.9770068,chore(deps): update dependency eslint to v7.3.0 (a97a6ce),,1
1510,chore(deps): update dependency lerna to v5.4.3,0.916797,chore(deps): update dependency release-it to v14.4.0 (83436e2),,1
1511,fix(): add property initializers inheritance support,0.8994371,fix(): add property initializers inheritance support (cc8be5c),,1
1512,Update README.md,0.92858684,Update README.md (4523a7a),,1
1513,fix(graphql): get number of arguments,0.66986465,2423 feat(graphql): Throw an error when multiple resolvers define the same field (@Davide-Gheri),Bumps glob-parent from 5.1.0 to 5.1.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: glob-parent   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,0
1514,fix(deps): update dependency chokidar to v3.5.1,0.97395253,fix(deps): update dependency chokidar to v3.5.0 (467d4ee),,1
1515,Merge pull request #369 from nestjs/renovate/jest-monorepo,0.9616076,Merge pull request #1799 from nestjs/renovate/jest-monorepo (680a41c),,1
1516,feat(): expose transformSchema util,0.64578164,feat(): Apply transformSchema to autoSchemaFile (73bca3e),,0
1517,Merge pull request #1 from nestjs/master,0.872283,Merge pull request #1439 from nestjs/8.0.0 (83b4919),,1
1518,chore(deps): update dependency eslint to v8.22.0,0.9804872,chore(deps): update dependency eslint to v7.12.1 (05ade2a),,1
1519,chore(deps): update typescript-eslint monorepo to v5.53.0,0.98511267,chore(deps): update typescript-eslint monorepo to v3.10.1 (5db0421),,1
1520,chore(deps): update dependency husky to v8,0.9576231,chore(deps): update dependency husky to v6 (a8d4917),,1
1521,fix(deps): update dependency uuid to v8.3.1,0.978528,fix(deps): update dependency uuid to v8.3.2 (54d1235),,1
1522,chore(deps): update dependency eslint to v8.12.0,0.98167855,chore(deps): update dependency eslint to v7.1.0 (80eeb01),,1
1523,Merge pull request #436 from nestjs/renovate/ts-morph-4.x,0.95052886,Merge pull request #1884 from nestjs/renovate/ts-morph-13.x (96509c0),Add enumsAsTypes option to generate string literal union types instead of enums. Closes #1557,1
1524,chore(deps): update dependency prettier to v1.18.2,0.97971207,chore(deps): update dependency prettier to v2.1.2 (5805456),"Without this, Apollo also listens to termination signals and interferes with our own attempt at graceful shutdown. Resolves #1560",1
1525,Merge pull request #1 from paologf/upgrade/apollo-v4,0.7771441,* Merge pull request #1670 from andreialecu/patch-2 (1f9404c),,1
1526,Merge pull request #1140 from jshearer/fix/multi-level-interfaces,0.96967226,Merge pull request #1140 from jshearer/fix/multi-level-interfaces (e4158d8),,1
1527,chore(deps): update dependency reflect-metadata to v0.1.13,0.82225263,chore(deps): update dependency release-it to v13.0.1 (4d3651c),,1
1528,chore(deps): update dependency lint-staged to v11.0.1,0.9868,chore(deps): update dependency lint-staged to v11.2.5 (1e0ed77),,1
1529,feat(federation): graphql federation module,0.9672661,feat(federation): graphql federation module (5948d67),,1
1530,v10.0.12,0.9322873,v10.1.0,,1
1531,chore(deps): update dependency @types/node to v18.11.8,0.9832838,chore(deps): update dependency @types/node to v12.20.0 (5ceb718),,1
1532,fix(deps): update dependency lodash to v4.17.20,0.9803574,fix(deps): update dependency lodash to v4.17.20 (7131f19),"Apollo server throws unhandled promise rejection when using fastify adapter, now it awaits for the server to start and then proceeds with the createHandler method fix issue #1536",1
1533,test: add integration test for gateway module,0.869328,test: add integration test for gateway module (bef82ab),,1
1534,chore(deps): update dependency fastify to v4.14.0,0.8691447,2064 chore(deps): update dependency fastify to v3.27.4 (@renovate[bot]),,1
1535,fix(): avoid adding barrel import (plugin),0.7383224,fix(plugin): fix adding imports per file (bfc2c64),,1
1536,chore(deps): update typescript-eslint monorepo to v5.30.4,0.9860637,chore(deps): update typescript-eslint monorepo to v5.4.0 (30fc907),,1
1537,chore(deps): update dependency ts-jest to v27.1.2,0.98771954,chore(deps): update dependency ts-jest to v27.0.7 (01aee19),,1
1538,chore(deps): update dependency typescript to v4.2.4,0.9781712,chore(deps): update dependency typescript to v4.3.5 (2ffeb0c),,1
1539,Merge branch 'mixin-type-helper' of link into Diluka-mixin-type-helper,0.9625451,Merge branch 'mixin-type-helper' of link into Diluka-mixin-type-helper (f618698),,1
1540,Update dependency merge-graphql-schemas to v1.7.3,0.8715009,fix(deps): update dependency merge-graphql-schemas to v1.7.8 (663c12b),,1
1541,chore(deps): update dependency ts-jest to v27.1.0,0.98938996,chore(deps): update dependency ts-jest to v27.0.7 (01aee19),,1
1542,fix(federation): Remove unused import,0.9215956,fix(federation): Remove unused import (6257cf0),,1
1543,fix(): fix subscriptions-transport-ws package name,0.94133973,* fix(): fix subscriptions-transport-ws package name (2723544),,1
1544,chore() publish 6.5.0 release,0.6386844,chore(deps): update dependency release-it to v12.6.1 (05a1f98),,0
1545,chore(deps): update dependency @as-integrations/fastify to v1.3.2,0.8694808,2700 chore(deps): update dependency @as-integrations/fastify to v1.3.2 (@renovate[bot]),,1
1546,Merge pull request #466 from nestjs/renovate/ts-morph-5.x,0.95964813,Merge pull request #1254 from nestjs/renovate/ts-morph-9.x (5091ced),,1
1547,chore(deps): update dependency lint-staged to v11.2.4,0.98633754,chore(deps): update dependency lint-staged to v11.2.5 (1e0ed77),,1
1548,chore(deps): update typescript-eslint monorepo to v3.0.2,0.9746834,chore(deps): update typescript-eslint monorepo to v2.25.0 (0810944),,1
1549,Merge pull request #290 from nestjs/renovate/jest-24.x,0.9436463,Merge pull request #991 from nestjs/renovate/jest-26.x (e13b51d),,1
1550,chore(deps): update dependency rimraf to v5,0.83880055,chore(deps): update dependency ts-node to v10.3.1 (ddf5a22),,1
1551,Merge pull request #624 from nestjs/renovate/ts-morph-7.x,0.9834094,Merge pull request #624 from nestjs/renovate/ts-morph-7.x (f96b0d4),,1
1552,chore(deps): update typescript-eslint monorepo to v5.27.0,0.9858217,chore(deps): update typescript-eslint monorepo to v3.10.1 (5db0421),,1
1553,Merge pull request #2358 from nestjs/renovate/apollo-graphql-packages,0.9801552,* Merge pull request #1649 from nestjs/renovate/apollo-graphql-packages (4416fe0),,1
1554,chore(deps): update dependency lint-staged to v10.1.4,0.9816433,chore(deps): update dependency lint-staged to v10.4.0 (b0931e9),,1
1555,Merge pull request #415 from nestjs/renovate/graphql-14.x,0.9500098,Merge pull request #1615 from nestjs/renovate/apollo-graphql-packages (f857911),,1
1556,chore(deps): update typescript-eslint monorepo to v5.57.1,0.98323333,chore(deps): update typescript-eslint monorepo to v4.26.1 (1100e90),,1
1557,chore(deps): update dependency lint-staged to v11.2.5,0.98699594,chore(deps): update dependency lint-staged to v11.2.5 (1e0ed77),,1
1558,chore(): minor tweaks,0.8783745,chore(): minor tweaks (d44ff1c),,1
1559,chore(deps): update apollo graphql packages to v2.2.1,0.9767151,chore(deps): update apollo graphql packages to v2.23.0 (6aa9134),,1
1560,chore(deps): update dependency @types/node to v12.20.4,0.9873495,chore(deps): update dependency @types/node to v12.20.2 (1a71052),,1
1561,fix(): override get type method in gql execution context,0.9427395,fix(): override get type method in gql execution context (f80f287),,1
1562,chore(deps): update apollo graphql packages to v2.2.3,0.97835267,chore(deps): update apollo graphql packages to v2.23.0 (6aa9134),,1
1563,chore(deps): update typescript-eslint monorepo to v5.43.0,0.98246664,chore(deps): update typescript-eslint monorepo to v4.5.0 (4653e92),,1
1564,chore(deps): update dependency eslint to v8.11.0,0.9836191,chore(deps): update dependency eslint to v7.1.0 (80eeb01),,1
1565,v10.0.20,0.8733325,v10.1.0,,1
1566,Merge pull request #2180 from nestjs/renovate/ws-8.x,0.9726994,Merge pull request #1889 from nestjs/renovate/ws-8.x (14e5ba9),fix(deps): update graphql-tools monorepo,1
1567,chore(deps): update dependency @types/node-fetch to v3,0.96062034,chore(deps): update dependency @types/node-fetch to v3 (9d2fd84),,1
1568,fix(): fix args type when used in combination with mapped types,0.9352057,fix(): fix args type when used in combination with mapped types (a7c45c9),,1
1569,test: skip mercurius gateway test,0.5823346,mercurius,,0
1570,chore(deps): update dependency @types/jest to v28.1.3,0.98103344,chore(deps): update dependency @types/jest to v25.2.3 (3e28573),,1
1571,test: update jest config to use isolated modules,0.556728,test: asynchronous federation module initialisation (ee39632),,0
1572,Merge pull request #2788 from boundstate/fix-plugin-win-paths,0.7886516,Merge pull request #1142 from willsoto/fix/1128 (38a730c),,1
1573,chore(deps): update dependency eslint to v8.21.0,0.9820038,chore(deps): update dependency eslint to v7.12.1 (05ade2a),,1
1574,chore(deps): update dependency release-it to v15.2.0,0.9700318,chore(deps): update dependency release-it to v14.2.1 (c005290),,1
1575,chore(deps): update dependency eslint-plugin-prettier to v4.1.0,0.937227,chore(deps): update dependency eslint-config-prettier to v6.10.1 (b148043),,1
1576,fix(deps): update dependency uuid to v7.0.3,0.96268976,fix(deps): update dependency uuid to v8.3.2 (54d1235),,1
1577,chore(deps): update dependency eslint-plugin-import to v2.25.1,0.98471713,chore(deps): update dependency eslint-plugin-import to v2.20.2 (42b6301),fix(deps): update graphql-tools monorepo,1
1578,chore(): release v9.0.4,0.7353293,chore(deps): update dependency prettier to v2.4.0 (039bf6c),,1
1579,Update dependency lint-staged to v9.4.0,0.83510923,chore(deps): update dependency lint-staged to v10.5.2 (9af7f17),chore(deps): update apollo graphql packages,1
1580,chore(deps): update dependency typescript to v4.1.3,0.9802291,chore(deps): update dependency typescript to v4.1.3 (705572d),fix(deps): update dependency @nestjs/mapped-types to v0.4.1,1
1581,Merge pull request #1462 from nestjs/renovate/nestjs-mapped-types-0.x,0.98766994,Merge pull request #1462 from nestjs/renovate/nestjs-mapped-types-0.x (61565eb),chore(deps): bump y18n from 4.0.0 to 4.0.1,1
1582,chore(deps): update dependency eslint to v8.16.0,0.9697244,chore(deps): update dependency eslint to v8.3.0 (9f0503f),fix(deps): update dependency tslib to v2.2.0,1
1583,Merge pull request #1434 from nestjs/renovate/nest-monorepo,0.98004985,Merge pull request #1434 from nestjs/renovate/nest-monorepo (31d4ae3),,1
1584,fix(deps): update dependency ts-morph to v3.1.1,0.9020326,fix(deps): update dependency tslib to v2.3.0 (0f2a43c),GraphqlSchemaHost#schema wasn't assigned after GraphqlFederationModule initialization resolves nestjs/graphql#1478,1
1585,Merge pull request #2724 from roypeled/master,0.847188,Merge pull request #667 from igrek8/master (18ee9ed),,1
1586,chore(deps): update dependency @types/jest to v29.2.1,0.9778571,chore(deps): update dependency @types/jest to v26.0.4 (2b5a9e9),,1
1587,chore(deps): update nest monorepo to v8.2.2,0.9802138,chore(deps): update nest monorepo to v7.0.3 (62008d4),,1
1588,chore(deps): update dependency @types/node to v12.12.17,0.98468983,chore(deps): update dependency @types/node to v12.20.2 (1a71052),,1
1589,chore(): release v9.0.2,0.7384858,chore(deps): update dependency prettier to v2.3.0 (3c59f1a),,1
1590,chore(deps): update typescript-eslint monorepo to v3.9.1,0.98068607,chore(deps): update typescript-eslint monorepo to v3.9.1 (5ab7158),,1
1591,feat() normalize both paths,0.4042439,chore(deps): bump find-my-way from 3.0.4 to 3.0.5 (2714e01),,0
1592,Update nest monorepo to v6.7.2,0.86061215,* chore(deps): update nest monorepo to v8.0.4 (6650848),,1
1593,chore(deps): update dependency typescript to v4.9.3,0.98042,chore(deps): update dependency typescript to v4.1.3 (705572d),Additionally this removes unnecessary properties such as false nullable property assignments.,1
1594,fix(): implement workaround for federated schema,0.77650356,fix(federation): merge or override auto generated resolvers (555c3f4),,1
1595,chore(deps): update dependency release-it to v14.13.0,0.98127395,chore(deps): update dependency release-it to v14.11.6 (017d0a5),"Prior to these changes, the GraphQL plugin only supported decorating field properties when the type of a class property was optional. However, sometimes typescript users like to use union types that include null instead to indicate a nullable field. This change makes it possible to support nullable fields when the union includes a null type.",1
1596,chore(deps): update dependency ts-morph to v11,0.96019214,chore(deps): update dependency ts-morph to v11 (9d0e1c1),,1
1597,chore(deps): update dependency fastify to v4.17.0,0.87728775,2064 chore(deps): update dependency fastify to v3.27.4 (@renovate[bot]),,1
1598,Merge branch 'async-configuration-merge-default-options' of link into spencersteers-async-configuration-merge-default-options,0.6918687,fix(federation): apply default options when async config is used (6aa5549),,0
1599,Merge pull request #358 from nestjs/renovate/husky-3.x,0.93015873,Merge pull request #1435 from nestjs/renovate/eslint-7.x (c8853a3),,1
1600,Merge pull request #1645 from karimsa/patch-1,0.98246133,* Merge pull request #1645 from karimsa/patch-1 (42e96f8),Bumps y18n from 4.0.0 to 4.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,1
1601,feat(federation): Update Apollo Federation v2.3 @link imports,0.68351424,link Support Apollo Federation 2 (@greguintow @kamilmysliwiec ),,0
1602,chore(deps): update apollo graphql packages to v3.8.2,0.98120195,chore(deps): update apollo graphql packages to v2.23.0 (6aa9134),,1
1603,fix(deps): update apollo graphql packages to v2.16.1,0.98701805,fix(deps): update apollo graphql packages to v2.16.1 (5bc6e27),,1
1604,chore(deps): update dependency lint-staged to v8.1.5,0.97821486,chore(deps): update dependency lint-staged to v10.1.7 (f16dec7),,1
1605,chore(deps): update apollo graphql packages to v2.2.2,0.9759935,chore(deps): update apollo graphql packages to v2.23.0 (6aa9134),,1
1606,chore(deps): update dependency apollo-server-express to v2.6.1,0.8720691,chore(deps): update dependency @apollo/gateway to v0.14.0 (81efa9b),,1
1607,chore(deps): update dependency ts-node to v8.10.2,0.98259985,chore(deps): update dependency ts-node to v10.4.0 (6433024),,1
1608,chore(deps): bump undici from 5.18.0 to 5.21.0,0.85570157,chore(deps): bump y18n from 4.0.0 to 4.0.1 (61a3bd6),,1
1609,feat(mercurius): custom buildFederatedSchema function,0.6422415,feat(schema-builder): add TypeDefinitionsStorage.getAllEnumTypeDefinitions (6fe2556),,0
1610,chore(deps): update dependency @types/jest to v29.4.2,0.97960246,chore(deps): update dependency @types/jest to v26.0.8 (4ba1497),,1
1611,chore(deps): update dependency @types/node to v18.14.5,0.98071325,chore(deps): update dependency @types/node to v14.14.39 (1a3901a),fix(federation): override federated resolveType for interfaces,1
1612,chore(): release v7.8.0,0.7050854,chore(deps): update dependency release-it to v14.2.2 (78c5c0c),,1
1613,chore(deps): update dependency jest to v27.4.6,0.97445923,chore(deps): update dependency jest to v27.1.0 (4bd1e03),,1
1614,feat: create schema file config interface and migrate use fed2 to it,0.5359741,feat: add fastify support to federation and gateway modules (ee32547),,0
1615,added docs for fastify,0.63036895,feat: add fastify support to federation and gateway modules (ee32547),,0
1616,feat: allow custom gql-on-ws protocol,0.9566928,* feat: allow custom gql-on-ws protocol (3c05658),,1
1617,chore(deps): update dependency @types/node to v18.16.5,0.9693369,chore(deps): update dependency @types/node to v12.20.2 (1a71052),,1
1618,fix(): set argument type of parse-literal,0.9389733,fix(): set argument type of parse-literal (a41d05b),,1
1619,chore(deps): update dependency eslint to v7.14.0,0.9807904,chore(deps): update dependency eslint to v7.12.1 (05ade2a),,1
1620,Merge pull request #303 from nestjs/renovate/nest-monorepo,0.96968627,Merge pull request #1434 from nestjs/renovate/nest-monorepo (31d4ae3),,1
1621,Merge pull request #156 from nestjs/renovate/husky-1.x,0.9231334,Merge pull request #1705 from nestjs/renovate/ws-8.x (fc5e747),,1
1622,chore(deps): update nest monorepo to v6.6.3,0.98110116,chore(deps): update nest monorepo to v7.0.3 (62008d4),,1
1623,chore(deps): update dependency eslint-config-prettier to v8.6.0,0.9790201,chore(deps): update dependency eslint-config-prettier to v6.13.0 (d9e491d),,1
1624,v10.0.7,0.93484634,v10.1.0,,1
1625,Merge pull request #1663 from nestjs/renovate/graphql-tools-monorepo,0.98134875,* Merge pull request #1663 from nestjs/renovate/graphql-tools-monorepo (6428b0a),Interfaces example (link) with resolveType didn't work when changing GraphQLModule to GraphQLFederationModule.,1
1626,chore(deps): update dependency fastify to v3.28.0,0.8772588,2064 chore(deps): update dependency fastify to v3.27.4 (@renovate[bot]),,1
1627,Merge pull request #2260 from nestjs/renovate/graphql-tools-monorepo,0.97609943,Merge pull request #1336 from nestjs/renovate/graphql-tools-monorepo (251723c),,1
1628,chore(deps): update dependency eslint to v8.9.0,0.97625077,chore(deps): update dependency eslint to v7.1.0 (80eeb01),,1
1629,Merge pull request #155 from nestjs/renovate/ts-morph-1.x,0.9527403,Merge pull request #1254 from nestjs/renovate/ts-morph-9.x (5091ced),,1
1630,chore(deps): update typescript-eslint monorepo to v5.12.0,0.9845855,chore(deps): update typescript-eslint monorepo to v3.10.1 (5db0421),,1
1631,chore(deps): update dependency lint-staged to v13.2.1,0.975598,chore(deps): update dependency lint-staged to v11.2.2 (4a6da15),,1
1632,Merge pull request #620 from nestjs/renovate/apollo-federation-0.x,0.9750221,Merge pull request #620 from nestjs/renovate/apollo-federation-0.x (f6f8ea4),fix(ast): correctly mark fields as nullable when not required,1
1633,chore(deps): update apollo graphql packages to v2.1.1,0.97881234,chore(deps): update apollo graphql packages to v2.13.1 (01ee594),style(): fix generated header comment linting,1
1634,chore(): release v7.3.0,0.7227349,chore(deps): update dependency prettier to v2.3.0 (3c59f1a),,1
1635,chore(deps): update node.js to v16.20,0.9716489,chore(deps): update node.js to v16 (95a2264),,1
1636,chore(deps): update nest monorepo to v8.4.2,0.98328364,chore(deps): update nest monorepo to v7.0.4 (49e0034),chore(deps): update nest monorepo to v7.6.14,1
1637,v10.0.18,0.8533357,v11.0.0 (2023-03-10),"fix: inherit directive and extensions in type helpers, compile unique directives",1
