Index,Message,Description,Message Abstract,Description Abstract
873,Merge pull request #784 from justsayno/patch-1,Make the code snippet consistent with repo,Merge pull request #784 from justsayno/patch-1,Make the code snippet consistent with repo
874,Make the code snippet consistent with repo,The button and the div were formated on three lines in the repo. Makes it harder to find the place to put the code.,Make the code snippet consistent with repo,The button and the div were formated on three lines in the repo. Makes it harder to find the place to put the code.
875,Merge branch 'run-saga-scheduler-fix',,Merge branch 'run-saga-scheduler-fix',
876,Applied wrapping dispatch in runSaga API which fixes a scheduling problem fixed for sagaMiddleware.run in #622. TODO: tests should be run for both APIs,,Applied wrapping dispatch in runSaga API which fixes a scheduling problem fixed for sagaMiddleware.run in #622. TODO: tests should be run for both APIs,
877,"Fixed internal matcher for take effects, so it supports Symbol action.types (#781)","Fixed internal matcher for take effects, so it supports Symbol action.types","Fixed internal matcher for take effects, so it supports Symbol action.types (#781)","Fixed internal matcher for take effects, so it supports Symbol action.types"
878,Merge pull request #774 from aryzing/master,Changed wording,Merge pull request #774 from aryzing/master,Changed wording
879,Changed wording,,Changed wording,
880,0.14.3,,0.14.3,
881,Fixed CHANNEL_END public export,,Fixed CHANNEL_END public export,
882,Merge pull request #733 from thezanke/master,Add support for stringable action creators as a take pattern (closes #732),Merge pull request #733 from thezanke/master,Add support for stringable action creators as a take pattern (closes #732)
883,Make Channel.put and Buffer.flush non-optional,,Make Channel.put and Buffer.flush non-optional,
884,Merge pull request #752 from blocka/expose_on_error,Expose onError in runSaga,Merge pull request #752 from blocka/expose_on_error,Expose onError in runSaga
885,Expose onError in runSaga,,Expose onError in runSaga,
886,Merge pull request #751 from zech/zech-pr-rollupjsdoc-1,Updated docs with RollupJS troubleshooting section,Merge pull request #751 from zech/zech-pr-rollupjsdoc-1,Updated docs with RollupJS troubleshooting section
887,Updated docs with RollupJS troubleshooting section,,Updated docs with RollupJS troubleshooting section,
888,Merge pull request #749 from clbn/patch-1,Fix the link to unpkg in README,Merge pull request #749 from clbn/patch-1,Fix the link to unpkg in README
889,Merge pull request #750 from TehShrike/patch-1,Removing significant whitespace,Merge pull request #750 from TehShrike/patch-1,Removing significant whitespace
890,Removing significant whitespace,The space between the brackets and the link are breaking the CDNJS badge when the markdown is rendered at https://redux-saga.github.io/redux-saga/,Removing significant whitespace,The space between the brackets and the link are breaking the CDNJS badge when the markdown is rendered at link/
891,Fix the link to unpkg.com in README,,Fix the link to unpkg.com in README,
892,small docs improvement,,small docs improvement,
893,0.14.2,,0.14.2,
894,Reworked middleware custom emitter test,,Reworked middleware custom emitter test,
895,Merge remote-tracking branch 'pbadenski/master',,Merge remote-tracking branch 'pbadenski/master',
896,test custom emitter option,,test custom emitter option,
897,Allow to decorate builtin emitter,,Allow to decorate builtin emitter,
898,Merge pull request #748 from JisuPark/master,docs(translate): Add Korean translation,Merge pull request #748 from JisuPark/master,docs(translate): Add Korean translation
899,docs(translate): Add Korean translation,,docs(translate): Add Korean translation,
900,Merge pull request #746 from amonks/patch-1,Updated broken article link in docs,Merge pull request #746 from amonks/patch-1,Updated broken article link in docs
901,Merge branch 'master' into master,,Merge branch 'master' into master,
902,Updated broken article link in docs,,Updated broken article link in docs,
903,Add definitions for deprecated methods; returned ...rest versions for helpers and cps,,Add definitions for deprecated methods; returned ...rest versions for helpers and cps,
904,"Revert ""Allow to transform/filter actions sent to the Sagas""",This reverts commit efb6778653415d390ffc6882497984169f2abc19.,"Revert ""Allow to transform/filter actions sent to the Sagas""",This reverts commit efb6778653415d390ffc6882497984169f2abc19.
905,Merge pull request #742 from piamancini/patch-1,add backers & sponsors,Merge pull request #742 from piamancini/patch-1,add backers & sponsors
906,add backers & sponsors,Add backers and sponsors to your readme automatically.  Add badges on top.  more info: https://github.com/opencollective/opencollective/wiki/Github-banner,add backers & sponsors,Add backers and sponsors to your readme automatically.  Add badges on top.  more info: link
907,Fixed typo in api doc,,Fixed typo in api doc,
908,Allow enums and symbols as action types,,Allow enums and symbols as action types,
909,Update TypeScript definitions,,Update TypeScript definitions,
910,0.14.1,,0.14.1,
911,updated builds,,updated builds,
912,Merge pull request #738 from redux-saga/docs-update,Added short descriptions for join(...tasks) and mixed array patterns,Merge pull request #738 from redux-saga/docs-update,Added short descriptions for join(...tasks) and mixed array patterns
913,Added short descriptions for join(...tasks) and mixed array patterns,,Added short descriptions for join(...tasks) and mixed array patterns,
914,Merge pull request #725 from redux-saga/matchers-mixed-array,Added support for mixed array of types and predicates while matching …,Merge pull request #725 from redux-saga/matchers-mixed-array,Added support for mixed array of types and predicates while matching …
915,Merge pull request #717 from redux-saga/join-array-support,Support for passing array of task descriptors to the join effect creator,Merge pull request #717 from redux-saga/join-array-support,Support for passing array of task descriptors to the join effect creator
916,Updated helper name to hasOwn and fixed the typescript definition of stringableFunc,,Updated helper name to hasOwn and fixed the typescript definition of stringableFunc,
917,Added hasProperty helper to safely check object.hasOwnProperty,,Added hasProperty helper to safely check object.hasOwnProperty,
918,Rename is helper and use String() in the default matcher in lieu of a custom one,,Rename is helper and use String() in the default matcher in lieu of a custom one,
919,added typescript definition,,added typescript definition,
920,Adding support for stringable action creator functions as take pattern,,Adding support for stringable action creator functions as take pattern,
921,fix typo,,fix typo,
922,recursively call runEffect if middleware returns something different,,recursively call runEffect if middleware returns something different,
923,Merge pull request #728 from mcrawshaw/master,Updated TS definition to include saga helpers in redux-saga/effects,Merge pull request #728 from mcrawshaw/master,Updated TS definition to include saga helpers in redux-saga/effects
924,pass option.middleware to proc and hot replace,,pass option.middleware to proc and hot replace,
925,add test case,,add test case,
926,Updated TS definition to include saga helpers in redux-saga/effects,This was required to match library changes in version 0.14.,Updated TS definition to include saga helpers in redux-saga/effects,This was required to match library changes in version 0.14.
927,Added support for mixed array of types and predicates while matching actions,,Added support for mixed array of types and predicates while matching actions,
928,Merge pull request #721 from restrry/buffer-check,check buffer correctness,Merge pull request #721 from restrry/buffer-check,check buffer correctness
929,buffer check,,buffer check,
930,Migrate all links to the new organization URL (fixes #719),,Migrate all links to the new organization URL (fixes #719),
931,update docs links,,update docs links,
932,fix prism gitbook plugin version,,fix prism gitbook plugin version,
933,Support for passing array of task descriptors to the join effect creator,,Support for passing array of task descriptors to the join effect creator,
934,0.14.0,,0.14.0,
935,Merge pull request #716 from restrry/fix-api-readme-blocking,blocking/non-blocking effect. fix table and link in docs,Merge pull request #716 from restrry/fix-api-readme-blocking,blocking/non-blocking effect. fix table and link in docs
936,fix table and link to blocking,,fix table and link to blocking,
937,Merge pull request #704 from CarsonF/bugfix/types-monitor,[TypeScript] Added actionDispatched to Monitor interface,Merge pull request #704 from CarsonF/bugfix/types-monitor,[TypeScript] Added actionDispatched to Monitor interface
938,Merge pull request #715 from restrry/fix-d.ts,[TypeScript] add root flag to monitor interface,Merge pull request #715 from restrry/fix-d.ts,[TypeScript] add root flag to monitor interface
939,add root flag to monitor interface,,add root flag to monitor interface,
940,Code improvement in the beginner tutorial (#711),Code improvement in the beginner tutorial,Code improvement in the beginner tutorial (#711),Code improvement in the beginner tutorial
941,Merge pull request #709 from yelouafi/take.maybe,"Renamed takem to take.maybe for clarity, also it pairs up nicely with…",Merge pull request #709 from yelouafi/take.maybe,"Renamed takem to take.maybe for clarity, also it pairs up nicely with…"
942,"Renamed takem to take.maybe for clarity, also it pairs up nicely with convention used for put.resolve",,"Renamed takem to take.maybe for clarity, also it pairs up nicely with convention used for put.resolve",
943,Added actionDispatched to Monitor interface per #609,,Added actionDispatched to Monitor interface per #609,
944,Merge pull request #702 from yelouafi/fix/582,Reworked throttle test to be dependant on the custom mock clock isnte…,Merge pull request #702 from yelouafi/fix/582,Reworked throttle test to be dependant on the custom mock clock isnte…
945,Reworked throttle test to be dependant on the custom mock clock isntead of the native one (fixes #582),,Reworked throttle test to be dependant on the custom mock clock isntead of the native one (fixes #582),
946,Merge pull request #687 from yelouafi/fix/run-saga-scheduling,Pushed downwards the stack scheduling of dispatched actions to channe…,Merge pull request #687 from yelouafi/fix/run-saga-scheduling,Pushed downwards the stack scheduling of dispatched actions to channe…
947,"Pushed downwards the stack scheduling of dispatched actions to channel's subscribe function, so store-like objects used by runSaga benefit the same scheduling fixes done previously in redux middleware",,"Pushed downwards the stack scheduling of dispatched actions to channel's subscribe function, so store-like objects used by runSaga benefit the same scheduling fixes done previously in redux middleware",
948,Merge pull request #693 from granmoe/docs-blocking-non-blocking,Added a blocking / non-blocking cheatsheet to the API reference section of the docs.,Merge pull request #693 from granmoe/docs-blocking-non-blocking,Added a blocking / non-blocking cheatsheet to the API reference section of the docs.
949,"updated blocking cheatsheet to include helpers, select, actionChannel and [...effects]",,"updated blocking cheatsheet to include helpers, select, actionChannel and [...effects]",
950,Merge pull request #690 from yelouafi/fix/channel-end-import,Fixes CHANNEL_END public export (fixes #689),Merge pull request #690 from yelouafi/fix/channel-end-import,Fixes CHANNEL_END public export (fixes #689)
951,Fixes CHANNEL_END public export (fixes #689),,Fixes CHANNEL_END public export (fixes #689),
952,Allow to transform/filter actions sent to the Sagas,,Allow to transform/filter actions sent to the Sagas,
953,"Revert ""Update API docs with info on emitters""",This reverts commit ca60600198c000003f7a6a6f26ac2ab12ef0e9ac.,"Revert ""Update API docs with info on emitters""",This reverts commit ca60600198c000003f7a6a6f26ac2ab12ef0e9ac.
954,"Revert ""Allow to provide custom emitter to saga middleware""",This reverts commit 80ffb8450b164bb50eabb84b37846a78b2470e79.,"Revert ""Allow to provide custom emitter to saga middleware""",This reverts commit 80ffb8450b164bb50eabb84b37846a78b2470e79.
955,Merge pull request #695 from web2style/patch-1,Fix minor grammar errors in TaskCancellation.md,Merge pull request #695 from web2style/patch-1,Fix minor grammar errors in TaskCancellation.md
956,Fix minor grammar errors in TaskCancellation.md,,Fix minor grammar errors in TaskCancellation.md,
957,Added a blocking / non-blocking cheatsheet to the API reference section of the docs.,,Added a blocking / non-blocking cheatsheet to the API reference section of the docs.,
958,Update docs to avoid confusion over saga helper implementations,"Small documentation update that attempts to reduce confusion about the implementation of the saga helpers. They are no longer actually implemented as generators. However, my understanding is that the examples in the docs are meant more as higher level illustrations of how the saga helpers could be implemented.",Update docs to avoid confusion over saga helper implementations,"Small documentation update that attempts to reduce confusion about the implementation of the saga helpers. They are no longer actually implemented as generators. However, my understanding is that the examples in the docs are meant more as higher level illustrations of how the saga helpers could be implemented."
959,"Make it clear in the docs that ""Delay"" is built-in",I noticed when reading through the Redux Saga docs that the delay function is built-in to Redux Saga. I think it would be helpful to make that more clear in the examples for throttling and debouncing. The only time that it is mentioned before is the final example in this section of the docs.,"Make it clear in the docs that ""Delay"" is built-in",I noticed when reading through the Redux Saga docs that the delay function is built-in to Redux Saga. I think it would be helpful to make that more clear in the examples for throttling and debouncing. The only time that it is mentioned before is the final example in this section of the docs.
960,Merge pull request #596 from yelouafi/declarative-helpers,Added declarative effect creators for helpers,Merge pull request #596 from yelouafi/declarative-helpers,Added declarative effect creators for helpers
961,Added declarative effect creators for helpers,,Added declarative effect creators for helpers,
962,Merge pull request #686 from nithinpeter/pr/yarn-install-instruction,Add install instruction for Yarn,Merge pull request #686 from nithinpeter/pr/yarn-install-instruction,Add install instruction for Yarn
963,Add install instruction for Yarn,,Add install instruction for Yarn,
964,Merge pull request #685 from kuy/trans-ja-b5f341,Update Japanese translation of README,Merge pull request #685 from kuy/trans-ja-b5f341,Update Japanese translation of README
965,Add link to README in Japanese,,Add link to README in Japanese,
966,Translate README in Japanese based on b5f341,,Translate README in Japanese based on b5f341,
967,Merge pull request #683 from kuy/fix-onerror,Mark options.onerror as deprecated (#682),Merge pull request #683 from kuy/fix-onerror,Mark options.onerror as deprecated (#682)
968,Use dot notation,,Use dot notation,
969,Mark options.onerror as deprecated (#682),,Mark options.onerror as deprecated (#682),
970,Merge pull request #681 from henrikra/master,Add example test with createMockTask,Merge pull request #681 from henrikra/master,Add example test with createMockTask
971,Add example test with createMockTask,,Add example test with createMockTask,
972,Update API docs with info on emitters,,Update API docs with info on emitters,
973,Allow to provide custom emitter to saga middleware,,Allow to provide custom emitter to saga middleware,
974,Fixed comment in Glossary which indicated wrongfully that put is a blocking effect (fixes #626) (#653),,Fixed comment in Glossary which indicated wrongfully that put is a blocking effect (fixes #626) (#653),
975,Remove reference to unused import (#659),The example code is not using fork.,Remove reference to unused import (#659),The example code is not using fork.
976,API Reference: remove gendered pronoun (#666),I'm pretty sure middleware doesn't have a gender...,API Reference: remove gendered pronoun (#666),I'm pretty sure middleware doesn't have a gender...
977,Merge pull request #658 from andrewmclagan/master,Grammer mistake in docs,Merge pull request #658 from andrewmclagan/master,Grammer mistake in docs
978,Grammer mistake,,Grammer mistake,
979,Merge pull request #657 from hpurmann/doc-race-fix-import,Docs: Add missing race import,Merge pull request #657 from hpurmann/doc-race-fix-import,Docs: Add missing race import
980,Docs: Add missing race import,,Docs: Add missing race import,
981,Merge pull request #650 from HansDP/master,Update Undo recipe,Merge pull request #650 from HansDP/master,Update Undo recipe
982,Update Undo recipe,,Update Undo recipe,
983,Merge pull request #652 from yelouafi/put-resolve,Renamed put.sync to put.resolve (better naming). Keeping put.sync for…,Merge pull request #652 from yelouafi/put-resolve,Renamed put.sync to put.resolve (better naming). Keeping put.sync for…
984,Renamed put.sync to put.resolve (better naming). Keeping put.sync for a while with deprecation warning,,Renamed put.sync to put.resolve (better naming). Keeping put.sync for a while with deprecation warning,
985,Merge pull request #649 from yelouafi/fix/docs-inconsistency,Changed yield* sagaHelper to yield sagaHelper form in the main README,Merge pull request #649 from yelouafi/fix/docs-inconsistency,Changed yield* sagaHelper to yield sagaHelper form in the main README
986,Changed yield* sagaHelper to yield sagaHelper form in the main README,,Changed yield* sagaHelper to yield sagaHelper form in the main README,
987,Merge pull request #611 from abroz/patch-1,"White spacing, use createAsEffectType helper",Merge pull request #611 from abroz/patch-1,"White spacing, use createAsEffectType helper"
988,Merge pull request #639 from yenshih/patch-3,Add throttle type definition,Merge pull request #639 from yenshih/patch-3,Add throttle type definition
989,Remove extra space (#642),,Remove extra space (#642),
990,Fixed HelperFuncRest,,Fixed HelperFuncRest,
991,Add HelperFunc types,,Add HelperFunc types,
992,Add throttle type definition,,Add throttle type definition,
993,Merge pull request #637 from simonacca/patch-1,Fix typo in channels doc,Merge pull request #637 from simonacca/patch-1,Fix typo in channels doc
994,Permits saga monitors to only hook the functions they want. (#634),,Permits saga monitors to only hook the functions they want. (#634),
995,Fix typo in channels doc,,Fix typo in channels doc,
996,"White spacing, use createAsEffect helper",,"White spacing, use createAsEffect helper",
997,Added my intro to saga blog link to external resources (#633),,Added my intro to saga blog link to external resources (#633),
998,0.13.0,,0.13.0,
999,updated builds,,updated builds,
1000,Merge pull request #629 from eiriklv/fix-backticks,Use backticks instead of quotes,Merge pull request #629 from eiriklv/fix-backticks,Use backticks instead of quotes
1001,Use backticks instead of quotes,For correct display of code in markdown,Use backticks instead of quotes,For correct display of code in markdown
1002,Merge pull request #623 from eiriklv/master,Add missing yield in fork model example,Merge pull request #623 from eiriklv/master,Add missing yield in fork model example
1003,Add missing yield,,Add missing yield,
1004,Fix scheduler issues of sync puts/forks/takes (#622),"  uses semaphore instead of lock/prevent flush from overriding nested suspends   shcedule external dispatches   add tests for #413 and #598   refactored scheduler, added comments   fix/remove redundant comments ",Fix scheduler issues of sync puts/forks/takes (#622),"uses semaphore instead of lock/prevent flush from overriding nested suspends shcedule external dispatches add tests for #413 and #598 refactored scheduler, added comments fix/remove redundant comments"
1005,Improve monitor api (#609),  export CHANNEL_END   notify root runs & actions to monitor   use a global uid for effects   notify root runs & actions to monitor   add exports   added test for new monitor API   updated sagaMonitor with new API   updated docs with the new monitor api   fixed api docs for monitor   code style fixes   fix spawn case ,Improve monitor api (#609),export CHANNEL_END notify root runs & actions to monitor use a global uid for effects notify root runs & actions to monitor add exports added test for new monitor API updated sagaMonitor with new API updated docs with the new monitor api fixed api docs for monitor code style fixes fix spawn case
1006,Merge pull request #621 from pvnr0082t/add-badge,add CDNJS version badge in README,Merge pull request #621 from pvnr0082t/add-badge,add CDNJS version badge in README
1007,add CDNJS version badge in README,This badge will show the version on CDNJS! add CDNJS badge in - README.md - README_ja.md - README_zh-cn.md - README_zh-hant.md,add CDNJS version badge in README,This badge will show the version on CDNJS! add CDNJS badge in - README.md - README_ja.md - README_zh-cn.md - README_zh-hant.md
1008,0.12.1,,0.12.1,
1009,Updated standalone builds,,Updated standalone builds,
1010,Merge pull request #593 from benhughes/patch-1,Adding $$LogSagas to global in react-native,Merge pull request #593 from benhughes/patch-1,Adding $$LogSagas to global in react-native
1011,Allowing sagaMonitor to be used in react-native as well as browser environment,,Allowing sagaMonitor to be used in react-native as well as browser environment,
1012,Merge pull request #599 from mjrussell/patch-1,Clarify the argument to expanding buffers,Merge pull request #599 from mjrussell/patch-1,Clarify the argument to expanding buffers
1013,Clarify the argument to expanding buffers,"Currently docs and argument name suggest it expands dynamically to the limit provided, instead of its behavior which is to be initialized with a given size.",Clarify the argument to expanding buffers,"Currently docs and argument name suggest it expands dynamically to the limit provided, instead of its behavior which is to be initialized with a given size."
1014,Merge pull request #595 from jfairbank/add-redux-saga-router-addon,Add link to redux-saga-router,Merge pull request #595 from jfairbank/add-redux-saga-router-addon,Add link to redux-saga-router
1015,Add link to redux-saga-router,,Add link to redux-saga-router,
1016,Merge pull request #594 from juangl/patch-1,Missing argument in Channels Docs,Merge pull request #594 from juangl/patch-1,Missing argument in Channels Docs
1017,Missing argument,,Missing argument,
1018,Merge pull request #583 from yelouafi/fix/578,Fixed issue when more than 2 sync effects were geting resolved during…,Merge pull request #583 from yelouafi/fix/578,Fixed issue when more than 2 sync effects were geting resolved during…
1019,Merge pull request #590 from jupl/ts-iterable-iterator,[Typescript] SagaIterator: Iterable -> IterableIterator,Merge pull request #590 from jupl/ts-iterable-iterator,[Typescript] SagaIterator: Iterable -> IterableIterator
1020,Merge pull request #591 from yelouafi/fix/missing-ts-typing,Added missing buffers#expanding typing,Merge pull request #591 from yelouafi/fix/missing-ts-typing,Added missing buffers#expanding typing
1021,Added missing buffers#expanding typing,,Added missing buffers#expanding typing,
1022,TS: Iterable -> IterableIterator,,TS: Iterable -> IterableIterator,
1023,Merge pull request #584 from Alxandr/fix-csp-cancellation,Call cancel on CPS function cancellation,Merge pull request #584 from Alxandr/fix-csp-cancellation,Call cancel on CPS function cancellation
1024,Merge pull request #588 from dooart/master,Fix broken links and minor grammar error,Merge pull request #588 from dooart/master,Fix broken links and minor grammar error
1025,Fix broken links and minor grammar error," There were two broken links to the ""buffers"" section of API ""putted"" -> ""put""",Fix broken links and minor grammar error,"There were two broken links to the ""buffers"" section of API ""putted"" -> ""put"""
1026,Merge pull request #585 from knpwrs/patch-1,Fix code block on recipes page.,Merge pull request #585 from knpwrs/patch-1,Fix code block on recipes page.
1027,Fix code block on recipes page.,,Fix code block on recipes page.,
1028,Call cancel on CPS functions cancellation,,Call cancel on CPS functions cancellation,
1029,Add failing cps cancellation test,Add test that shows that the cancel method on a CPS method is not called.,Add failing cps cancellation test,Add test that shows that the cancel method on a CPS method is not called.
1030,Fixed issue when more than 2 sync effects were geting resolved during the race (fix #578),,Fixed issue when more than 2 sync effects were geting resolved during the race (fix #578),
1031,Merge pull request #581 from yelouafi/fix-put-error-test,fix put test error case (broken by #567),Merge pull request #581 from yelouafi/fix-put-error-test,fix put test error case (broken by #567)
1032,correct typo in test descriptions,,correct typo in test descriptions,
1033,fix put test error case (broken by #567),,fix put test error case (broken by #567),
1034,Merge pull request #579 from michaelgilley/docs/add-put-sync,Add put.sync to docs 🚀,Merge pull request #579 from michaelgilley/docs/add-put-sync,Add put.sync to docs 🚀
1035,Merge pull request #567 from michaelgilley/fix/put-dispatch-no-cancel,Don't cancel saga when put dispatch throws,Merge pull request #567 from michaelgilley/fix/put-dispatch-no-cancel,Don't cancel saga when put dispatch throws
1036,Add put sync to docs,,Add put sync to docs,
1037,Add put error handling to API docs,,Add put error handling to API docs,
1038,Use error stack only if it exists,,Use error stack only if it exists,
1039,Bubble error if put is blocking,,Bubble error if put is blocking,
1040,Use error.stack for logging,,Use error.stack for logging,
1041,Merge pull request #572 from michaelgilley/docs/edit-channels,Fix some typos and grammar in Channels,Merge pull request #572 from michaelgilley/docs/edit-channels,Fix some typos and grammar in Channels
1042,Fix some typos and grammar in Channels,,Fix some typos and grammar in Channels,
1043,Merge pull request #566 from komcal/master,Update BeginnerTutorial.md,Merge pull request #566 from komcal/master,Update BeginnerTutorial.md
1044,Don't cancel saga when put dispatch throws,,Don't cancel saga when put dispatch throws,
1045,Merge pull request #565 from jpsierens/master,Update README.md,Merge pull request #565 from jpsierens/master,Update README.md
1046,Update BeginnerTutorial.md,,Update BeginnerTutorial.md,
1047,Update README.md,"Introduction link was giving 404, changing to introduction/BeginnerTutorial.html",Update README.md,"Introduction link was giving 404, changing to introduction/BeginnerTutorial.html"
1048,updated builds,,updated builds,
1049,v0.12.0,,v0.12.0,
1050,updated docs,,updated docs,
1051,Merge pull request #556 from alexaivars/patch-1,fixed typo ping pong typo,Merge pull request #556 from alexaivars/patch-1,fixed typo ping pong typo
1052,Merge pull request #554 from tbash/patch-1,Import apply from redux-saga/effects in ex.,Merge pull request #554 from tbash/patch-1,Import apply from redux-saga/effects in ex.
1053,Merge pull request #530 from Andarist/infinity-buffer,"Implemented new type of buffer - infinity, which will expand itself a…",Merge pull request #530 from Andarist/infinity-buffer,"Implemented new type of buffer - infinity, which will expand itself a…"
1054,fixed typo ping pong typo,,fixed typo ping pong typo,
1055,Import apply from redux-saga/effects in ex.,,Import apply from redux-saga/effects in ex.,
1056,"Implemented new type of buffer - infinity, which will expand itself automatically in case of overflow",,"Implemented new type of buffer - infinity, which will expand itself automatically in case of overflow",
1057,Merge pull request #539 from Andarist/std-channel-extracted,"Extracted stdChannel as thin wrapper of eventChannel, so only it has …",Merge pull request #539 from Andarist/std-channel-extracted,"Extracted stdChannel as thin wrapper of eventChannel, so only it has …"
1058,"Extracted stdChannel as thin wrapper of eventChannel, so only it has the logic of taking based on pattern. (fixes #507)",,"Extracted stdChannel as thin wrapper of eventChannel, so only it has the logic of taking based on pattern. (fixes #507)",
1059,Merge pull request #541 from Emetrop/patch-1,removed doubled the,Merge pull request #541 from Emetrop/patch-1,removed doubled the
1060,Merge pull request #533 from eta-ai/uncaught-error-handler,Added option for handling uncaught errors,Merge pull request #533 from eta-ai/uncaught-error-handler,Added option for handling uncaught errors
1061,Merge pull request #536 from romseguy/patch-1,Update ForkModel.md,Merge pull request #536 from romseguy/patch-1,Update ForkModel.md
1062,latest build,,latest build,
1063,Merge pull request #455 from Andarist/master,Allow helpers return task effects into sagas in order to continue sag…,Merge pull request #455 from Andarist/master,Allow helpers return task effects into sagas in order to continue sag…
1064,Added throttle helper,,Added throttle helper,
1065,removed doubled the,,removed doubled the,
1066,"Made helpers non blocking, they return task descriptors back into saga so it can continue its execution without wrapping it additionally into a fork. It also makes them cancelable now, like regular forked tasks.",,"Made helpers non blocking, they return task descriptors back into saga so it can continue its execution without wrapping it additionally into a fork. It also makes them cancelable now, like regular forked tasks.",
1067,Only call onError with uncaught errors,,Only call onError with uncaught errors,
1068,Update ForkModel.md,,Update ForkModel.md,
1069,Merge pull request #534 from Andarist/flush-docs,Added API docs about the flush effect,Merge pull request #534 from Andarist/flush-docs,Added API docs about the flush effect
1070,Added API docs about the flush effect,,Added API docs about the flush effect,
1071,Merge pull request #529 from cyrilluce/master,[bugfix] log() compatible with IE9,Merge pull request #529 from cyrilluce/master,[bugfix] log() compatible with IE9
1072,Merge pull request #528 from npmcdn-to-unpkg-bot/npmcdn-to-unpkg,Replace npmcdn.com with unpkg.com,Merge pull request #528 from npmcdn-to-unpkg-bot/npmcdn-to-unpkg,Replace npmcdn.com with unpkg.com
1073,Merge pull request #501 from Andarist/flush-effect,Added new effect - flush. It can be used to clear channel from buffer…,Merge pull request #501 from Andarist/flush-effect,Added new effect - flush. It can be used to clear channel from buffer…
1074,Added option for handling uncaught errors,,Added option for handling uncaught errors,
1075,log() compatible with IE9,,log() compatible with IE9,
1076,Replace npmcdn.com with unpkg.com,,Replace npmcdn.com with unpkg.com,
1077,Merge pull request #512 from yeerkkiller1/master,Put to Channel doesn't require an action,Merge pull request #512 from yeerkkiller1/master,Put to Channel doesn't require an action
1078,Merge pull request #514 from Andarist/buffers-docs-fix,Fixed docs information about default limit in buffers. (spotted in #511),Merge pull request #514 from Andarist/buffers-docs-fix,Fixed docs information about default limit in buffers. (spotted in #511)
1079,Merge pull request #516 from fanliming/patch-1,Update ProductList.js,Merge pull request #516 from fanliming/patch-1,Update ProductList.js
1080,Merge pull request #517 from rauliyohmc/callEffect-api-docs-enhancement,Improving API docs for call effect,Merge pull request #517 from rauliyohmc/callEffect-api-docs-enhancement,Improving API docs for call effect
1081,Merge pull request #520 from neighborhood999/translation-tw,Add Chinese Traditional translation,Merge pull request #520 from neighborhood999/translation-tw,Add Chinese Traditional translation
1082,Merge pull request #523 from bcrusu/patch-1,fixed typo,Merge pull request #523 from bcrusu/patch-1,fixed typo
1083,fixed typo,,fixed typo,
1084,Add Chinese Traditional translation,,Add Chinese Traditional translation,
1085,"Adding ""synchronously"" for better clarification",,"Adding ""synchronously"" for better clarification",
1086,"Improving API docs for call effect, in order to state that normal functions can be used as well (as per #515)",,"Improving API docs for call effect, in order to state that normal functions can be used as well (as per #515)",
1087,Update ProductList.js,,Update ProductList.js,
1088,Fixed docs information about default limit in buffers. (spotted in #511),,Fixed docs information about default limit in buffers. (spotted in #511),
1089,Put to Channel doesn't require an action,,Put to Channel doesn't require an action,
1090,Added new effect - flush. It can be used to clear channel from buffered items and geting them back in a batch in the saga. (closes #481),,Added new effect - flush. It can be used to clear channel from buffered items and geting them back in a batch in the saga. (closes #481),
1091,Merge pull request #485 from neurosnap/recipeUndo,Undo recipe,Merge pull request #485 from neurosnap/recipeUndo,Undo recipe
1092,Merge pull request #506 from PeterAronZentai/master,Fix typo in argument check,Merge pull request #506 from PeterAronZentai/master,Fix typo in argument check
1093,Fix typo,,Fix typo,
1094,Merge branch 'master' of github.com:yelouafi/redux-saga,,Merge branch 'master' of github.com:yelouafi/redux-saga,
1095,latest builds,,latest builds,
1096,updated deps,,updated deps,
1097,Merge pull request #500 from Andarist/docs-fix,Fixed missing yields in Sequancing Sagas example (fixes #499),Merge pull request #500 from Andarist/docs-fix,Fixed missing yields in Sequancing Sagas example (fixes #499)
1098,0.11.1,,0.11.1,
1099,fixed errors,,fixed errors,
1100,added docs for fork model,,added docs for fork model,
1101,fix #441 weird error handling,,fix #441 weird error handling,
1102,Fixed missing yields in Sequancing Sagas example (fixes #499),,Fixed missing yields in Sequancing Sagas example (fixes #499),
1103,Merge pull request #490 from yeerkkiller1/master,Typings for put.,Merge pull request #490 from yeerkkiller1/master,Typings for put.
1104,Merge pull request #494 from Andarist/fix-deprecated-dependency,Fix deprecated dependency,Merge pull request #494 from Andarist/fix-deprecated-dependency,Fix deprecated dependency
1105,Merge pull request #496 from MofeLee/master,fix typo,Merge pull request #496 from MofeLee/master,fix typo
1106,fix typo,,fix typo,
1107,Fixed deprecated (and broken) dependency (fixes #489),,Fixed deprecated (and broken) dependency (fixes #489),
1108,updates socket channel example,,updates socket channel example,
1109,Merge pull request #1 from yeerkkiller1/put-typings,Make T in put an Action.,Merge pull request #1 from yeerkkiller1/put-typings,Make T in put an Action.
1110,Make T in put an Action.,,Make T in put an Action.,
1111,Merge pull request #487 from andresmijares/docs,added articled to the external resources repo,Merge pull request #487 from andresmijares/docs,added articled to the external resources repo
1112,Merge pull request #486 from sahilaug/patch-1,Corrected grammar error,Merge pull request #486 from sahilaug/patch-1,Corrected grammar error
1113,added articled to the resources, Added article by Andres Mijares,added articled to the resources,Added article by Andres Mijares
