Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
874,Added support for self cancellation via yield cancel(),0.76895964,"- implemented possibility for self cancellation, this means you can now yield cancel() inside a task and handle both cancel(task) + self cancellation via cancel() within the same finally block",The button and the div were formated on three lines in the repo. Makes it harder to find the place to put the code.,1
875,add readme,0.4127525,- typings fordetachgot added thanks to @aikoven ,,0
876,Add Readme,0.3946827,  let task,,0
877,Make the code snippet consistent with repo,0.5031894,Fix Synchronous puts behaviors to be consistent with pre 0.10 releases,"Fixed internal matcher for take effects, so it supports Symbol action.types",0
878,Merge pull request #1573 from redux-saga/flatten-calls,0.5046452,"import { take, fork, cancel } from 'redux-saga'",Changed wording,0
879,Update Channels.md,0.74128795,"- Updated docs, added a section on channels",,1
880,Added support for cancel(...tasks),0.86926365,- implemented cancel(...tasks) in similar manner ,,1
881,"simplify ""recipes"" path",0.48341936,import reducer from './path/to/reducer',,0
882,starting app sagas from outside using runSaga,0.68124497,"In previous releases, the library provided the runSaga method to start Sagas dynamically. However, there were some issues due to how runSaga was implemented (related issues #48, #76)",Add support for stringable action creators as a take pattern (closes #732),0
883,remove redundant check npm script,0.48998916,Removed:,,0
884,merged branch generator,0.4179218,"This new release includes a new fork model. By default, all forked tasks are attached to their parents. The whole parent + direct and indirect children form an execution tree (vs execution path in sequential programming). This implies new semantics from the prior releases",Expose onError in runSaga,0
885,Finished Traditional Chinese translation,0.82065547,- Add Chinese Traditional translation (thanks to @neighborhood999),,1
886,Add is.iterable typing,0.6060961,- typings fordetachgot added thanks to @aikoven ,Updated docs with RollupJS troubleshooting section,0
887,Merge branch 'master' into master,0.37670827,"This new release includes a new fork model. By default, all forked tasks are attached to their parents. The whole parent + direct and indirect children form an execution tree (vs execution path in sequential programming). This implies new semantics from the prior releases",,0
888,Fix prettierignore,0.78136647,  },Fix the link to unpkg in README,1
889,Fix typos,0.53905237,TS Typings,Removing significant whitespace,0
890,Merge pull request #594 from juangl/patch-1,0.50511837,- issue with joiner not ending in cancelled state when joining cancelled task ,The space between the brackets and the link are breaking the CDNJS badge when the markdown is rendered at https://redux-saga.github.io/redux-saga/,0
891,update builds to 0.8.2,0.61100113,A patch release including some fixes,,0
892,fixed signature of createMockTask result,0.6270829,  const mockTask = createMockTask(),,0
893,Add all effect,0.54862654,"- all effect - explicit effect for parallel effects, which is exactly what we had been supporting by accepting yielded arrays, so the latter is become deprecated now in favor of this explicitness which nicely maps to the Promise.all API. Please use this from now on",,0
894,Update delayP function,0.71253973,- delay function (not effect!) should be imported from @redux-saga/delay-p,,1
895,Merge pull request #1289 from jonhester/remove-error-wrapping,0.5457761,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
896,Make sure to export the saga from sagas.js,0.59589386,"Starting from this release, you export the saga middleware itself and uses its run method",,0
897,Merge pull request #652 from yelouafi/put-resolve,0.47039217,1. put doesn't block waiting the returned promise to resolve,,0
898,lerna --parallel ignores build order,0.39990395,// mock fork result,docs(translate): Add Korean translation,0
899,Merge pull request #308 from tinybug/patch-1,0.48780796,A small patch with the following merges,,0
900,Merge pull request #479 from alexicum/master,0.4699418,- issue with joiner not ending in cancelled state when joining cancelled task ,Updated broken article link in docs,0
901,Merge pull request #251 from michaelsbradleyjr/react-15,0.49020094,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,,0
902,Rewritten almost all tests (3 files left) so the internal proc API becomes hidden,0.52879554,"- removed some deprecated APIs - takeEvery, takeLatest, throttle from the redux-saga entry point (they are and were importable from redux-saga/effects), takem, put.sync and executing array of effects, there is explicit API for this for already some time - all effect",,0
903,Merge pull request #583 from yelouafi/fix/578,0.50626004,- Fix issues with Error handling,,0
904,Merge pull request #150 from abroz/patch-1,0.44373614,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,This reverts commit efb6778653415d390ffc6882497984169f2abc19.,0
905,Merge pull request #1736 from redux-saga/add-typing-test-race-array,0.49956465,"- signature of join & cancel, they both accept now a single task descriptor or an array of those (previously they have accepted variadic length of arguments)",add backers & sponsors,0
906,clarification for eventchannel and another example,0.70907307,Support for Channels and Event channels,Add backers and sponsors to your readme automatically.  Add badges on top.  more info: https://github.com/opencollective/opencollective/wiki/Github-banner,1
907,Merge pull request #121 from wizardzloy/patch-1,0.44455194,"yield detach(takeEvery(ACTION_A, mightThrowSaga))",,0
908,Update example/shopping-cart,0.48503855,  storeIO(store),,0
909,added clarification in apply docs,0.68138695,- many docs improvements,,0
910,Now using else if,0.6257453,  while (true) {,,0
911,Merge pull request #798 from eks1985/master,0.45811674,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
912,Merge pull request #130 from Gpx/patch-1,0.40558136,A small patch with the following merges,Added short descriptions for join(...tasks) and mixed array patterns,0
913,Added failing test for missed END in forked task (should be fixed by single stdChannel),0.6114135,- keeping single stdChannel in the internals allowed to fix 2 bugs with missed actions (see #707 and #1146),,0
914,Add test for delay effect,0.789011,- delay became an effect,Added support for mixed array of types and predicates while matching …,1
915,fixed sync tests,0.67755437,Fix Synchronous puts behaviors to be consistent with pre 0.10 releases,Support for passing array of task descriptors to the join effect creator,0
916,Merge pull request #596 from yelouafi/declarative-helpers,0.47879496,"- signature of join & cancel, they both accept now a single task descriptor or an array of those (previously they have accepted variadic length of arguments)",,0
917,added more docs on declarative effects,0.66244435,- many docs improvements,,0
918,Merge pull request #466 from y0za/fix-docs,0.51188487,- Fix issues with Error handling,,0
919,v1.0.1,0.5975677,  // No longer valid with 0.9.1,,0
920,Merge pull request #556 from alexaivars/patch-1,0.4917923,A small patch with the following merges,,0
921,Merge pull request #204 from ynohtna/master,0.4579963,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,,0
922,Fixed npm audit reported issues,0.52701473,- Fix issues with Error handling,,0
923,Merge pull request #341 from nmalancea/doc-example-fix,0.51404166,- Fix issues with Error handling,Updated TS definition to include saga helpers in redux-saga/effects,0
924,Merge pull request #94 from gunar/master,0.46773762,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
925,fix + updates,0.7783375,A patch release including some fixes,,1
926,fix blockquote style,0.39582407,"- removed#PUREannotations from the source code, adding them automatically with [annotate-pure-calls babel's plugin](https://github.com/Andarist/babel-plugin-annotate-pure-calls)",This was required to match library changes in version 0.14.,0
927,add warning,0.5066692,"#2068 586179c Thanks @mikabytes! - Added warnings when using take(channelOrPattern) incorrectly with more than one parameter. It helps to surface problem with take(ACTION_A, ACTION_B) being used instead of take([ACTION_A, ACTION_B]).",,0
928,Make Channel.put and Buffer.flush non-optional,0.75201124,- channel and actionChannel have default buffer of buffers.expanding(),check buffer correctness,1
929,Tweaked fsmIterator name passing + safeName function,0.47359928,"- new yield apply(context, fn, args) effect for calling function with this context  (issue #27)",,0
930,Add readme section to explain our choice to use generators (#1400),0.50503635,// resume the generator with mockAction,,0
931,added error message for undefined actions,0.6601999,Throw an Error if the Saga was provided an undefined action,,0
932,v1.0.0-rc.0,0.5789737,  // No longer valid with 0.9.1,,0
933,"Revert ""Allow to transform/filter actions sent to the Sagas""",0.63780266,"- Saga helpers (takeEvery, takeLatest, throttle) are now non blocking (thanks to @Andarist).",,0
934,remove isDev util,0.626636,Removed:,,0
935,Merge remote-tracking branch 'upstream/master' into delay-tweaks,0.47913224,- New scheduler to handle synchronous & deeply nested forks/puts (see #622),blocking/non-blocking effect. fix table and link in docs,0
936,Added Carbon Ads to sidebar,0.4080357,For background see #336,,0
937,added typescript definition,0.55442685,take effect supporting Symbol types again - thanks to @iMoses ,[TypeScript] Added actionDispatched to Monitor interface,0
938,renamed fork.detached to spawn,0.71985686,New fork model,[TypeScript] add root flag to monitor interface,1
939,Merge branch 'is-redux-action',0.533705,"This small update allows you to integrate better with some other redux libraries, like redux-actions and redux-act.",,0
940,Merge pull request #520 from neighborhood999/translation-tw,0.4190476,A small patch with the following merges,Code improvement in the beginner tutorial,0
941,added test for nested puts from #277,0.46217823,"test('getData', assert => {","Renamed takem to take.maybe for clarity, also it pairs up nicely with…",0
942,v1.0.3,0.6218202,Starting from this release,,0
943,update contributor info of @shinima,0.65878224,Many thanks once more to @restrry and @shinima who made it possible with their contributions.,,0
944,Addons section to External Resources doc,0.553301,"- Updated docs, added a section on channels",Reworked throttle test to be dependant on the custom mock clock isnte…,0
945,catch promise rejections from external Cancellations,0.6027225,- fix Rejected Promise does not throw inside Generators if rejected with an undefined error #283,,0
946,Merge pull request #728 from mcrawshaw/master,0.46200907,- issue with joiner not ending in cancelled state when joining cancelled task ,Pushed downwards the stack scheduling of dispatched actions to channe…,0
947,Hide useESModules config inside createConfig,0.51024485,createSagaMiddleware({,,0
948,Merge pull request #195 from hpurmann/fix_test_filename,0.4832111,- Fix issues with Error handling,Added a blocking / non-blocking cheatsheet to the API reference section of the docs.,0
949,Merge pull request #36 from thinkloop/patch-1,0.48539406,This patch fixes the createMockTask result to be conform to the API of Task object (see #182),,0
950,Create authorization-flow.md,0.4757451,fix #360 : added option logger to customize logging (see  API docs for createSagaMiddleware),Fixes CHANNEL_END public export (fixes #689),0
951,Preserving CNAME file when publishing docs,0.4438075,- many docs improvements,,0
952,Add pull request template (#1534),0.47148952,someModule.js,,0
953,example/async: update dependencies and webpack config,0.56985664,Updated dependencies [2cccf48]:,This reverts commit ca60600198c000003f7a6a6f26ac2ab12ef0e9ac.,0
954,Merge pull request #222 from coryhouse/patch-7,0.4485759,- issue with joiner not ending in cancelled state when joining cancelled task ,This reverts commit 80ffb8450b164bb50eabb84b37846a78b2470e79.,0
955,Added actionDispatched to Monitor interface per #609,0.6625891,- Monitor actions are also dispatched only in dev mode,Fix minor grammar errors in TaskCancellation.md,0
956,Removed --save option from npm install,0.59802866,Removed:,,0
957,"Added support for passing names of methods in string for call etc when passing context, i.e call([context, 'method'])",0.81204784,"- call([obj, 'method']) - now you can pass a string as method's name which should be called on the passed context",,1
958,Added declarative effect creators for helpers,0.60512435,- detach helper returns a new effect instead of mutating the input one,"Small documentation update that attempts to reduce confusion about the implementation of the saga helpers. They are no longer actually implemented as generators. However, my understanding is that the examples in the docs are meant more as higher level illustrations of how the saga helpers could be implemented.",0
959,fix #360 add option logger to customize logging,0.8744513,fix #360 : added option logger to customize logging (see  API docs for createSagaMiddleware),I noticed when reading through the Redux Saga docs that the delay function is built-in to Redux Saga. I think it would be helpful to make that more clear in the examples for throttling and debouncing. The only time that it is mentioned before is the final example in this section of the docs.,1
960,v1.0.0-beta.0,0.6946617,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,Added declarative effect creators for helpers,0
961,update createMockTask docs,0.64247394,This patch fixes the createMockTask result to be conform to the API of Task object (see #182),,0
962,add /page.html to /page redirects,0.42326543,someModule.js,Add install instruction for Yarn,0
963,updates socket channel example,0.6042216,#2296 612cae8 Thanks @lourd! - Updates Channel type to eliminate void-emitting pitfall,,0
964,fixed errors,0.856835,- Fix issues with Error handling,Update Japanese translation of README,1
965,Merge pull request #1747 from redux-saga/fix-eventchannel-docs-and-typings,0.50269866,"import { take, fork, cancel } from 'redux-saga'",,0
966,"Fix typo period(.) -> comma(,) (#2095)",0.4316486,- fix #298 Long error messages should be cut in production,,0
967,Remove empty line,0.55800605,Removed:,Mark options.onerror as deprecated (#682),0
968,Remove extra space (#642),0.4579573,Removed:,,0
969,reason spelling typo in error handling docs,0.46743184,Error handling,,0
970,core: remove END check,0.48579982,assert.end(),Add example test with createMockTask,0
971,Merge pull request #219 from coryhouse/patch-4,0.45234293,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
972,Merge branch 'babel-7',0.3725248,A small patch with the following merges,,0
973,enhanced delay util fn,0.64952695,- dev warning for using delay effect incorrectly,,0
974,Upgrade node action input name to node-version,0.46196795,"  yield fork(takeLatest, 'ACTION_2', saga2)",,0
975,Add changeset about exports field being added to the package.json manifests,0.8349104,"#2308 8207e33 Thanks @Andarist, @neurosnap! - exports field has been added to the package.json manifest. It limits what files can be imported from a package but we've tried our best to allow importing all the files that were considered to be a part of the public API.",The example code is not using fork.,1
976,Merge pull request #191 from tarjei/patch-1,0.46975204,- issue with joiner not ending in cancelled state when joining cancelled task ,I'm pretty sure middleware doesn't have a gender...,0
977,Merge pull request #422 from monochrome-yeh/another-way-to-hot-reload,0.44559863,#2270 d2579a2 Thanks @Methuselah96! - Inlined Redux Action type to fix compatibility with strict package managers.,Grammer mistake in docs,0
978,Simplify language of beginner tutorial,0.44742042,"    reducer,",,0
979,Merge branch 'use-proxy-cjs-entries',0.47883636,configureStore.js,Docs: Add missing race import,0
980,Merge pull request #1586 from redux-saga/flatmap-refactor,0.5513421,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,,0
981,adjust eslint ignore options,0.4460233,- detach helper returns a new effect instead of mutating the input one,Update Undo recipe,0
982,Tweak how we link to the GoodUI in the Recipes doc,0.44215155,http://yelouafi.github.io/redux-saga/docs/basics/UsingSagaHelpers.html,,0
983,Remove logError parameter (#1658),0.7730077,"- removed logError, use only onError option",Renamed put.sync to put.resolve (better naming). Keeping put.sync for…,1
984,"revert prev change, keep npm run check",0.45003408,// resume the generator with mock task,,0
985,1848 Fix broken unpkg links for redux-saga,0.59063804,"Let's face it. Errors coming from redux-saga were unreadable and made finding a root cause of the problem really difficult. We really want to improve this situation and with this release (thanks to @restrry's amazing contribution) we start to log ""saga stacks"" along with original errors. This works similar to what React already does with its ""component stacks"". Just look at this one:",Changed yield* sagaHelper to yield sagaHelper form in the main README,0
986,Use more explicit names and fix a bug in joinSingleTask; Use,0.5824975,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
987,"Add typings for passing method name to call, fork, spawn, cps, apply",0.59546816,"- call([obj, 'method']) - now you can pass a string as method's name which should be called on the passed context","White spacing, use createAsEffectType helper",0
988,@redux-saga/is: stricter check for is.pattern (#1596),0.72056687,@redux-saga/is@1.1.3,Add throttle type definition,1
989,TypeScript: fix multicast pattern for take,0.67517763,"- support for yield take(multicastChannel, pattern)",,0
990,undo recipe,0.5131868,Removed:,,0
991,Merge pull request #1579 from SeregaSE/Issue#1478-retry,0.4243675,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
992,support for attached forked children,0.5725045,- Fixes issues of taking puts nested inside a fork call (forked child puts before fork Effect returns) #277,,0
993,Merge pull request #4 from quicksnap/patch-2,0.47776616,A small patch with the following merges,Fix typo in channels doc,0
994,Merge pull request #194 from fasterthanlime/uncaught-nodejs-print,0.4589043,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,,0
995,v0.10.2,0.62219465,A patch release including some fixes,,0
996,Set SagaIterator TNext type to any.,0.5702746,allowing sagaMonitor to be used in react-native (thanks to @benhughes),,0
997,Merge pull request #342 from woota/master,0.43233314,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
998,Fixed delay helper references in the beginner tutorial (#1402),0.60156584,- dev warning for using delay effect incorrectly,,0
999,Started putting together contributing.md,0.46884447,And last (but not least) great thanks and much appreciation to everyone who has contributed to improving the docs!,,0
1000,added thunk support,0.52732205,- typings fordetachgot added thanks to @aikoven ,Use backticks instead of quotes,0
1001,Merge pull request #746 from amonks/patch-1,0.46617997,- issue with joiner not ending in cancelled state when joining cancelled task ,For correct display of code in markdown,0
1002,Reworked throttle test to be dependant on the custom mock clock isntead of the native one (fixes #582),0.4189007,This release includes an Improved saga monitor API (see #609). ,Add missing yield in fork model example,0
1003,runSaga supports now generic IO,0.6212226,"- refactored runSaga API, runSaga(iterator, storeInterface) got depreacted in favor of runSaga(storeInterface, saga, ...args). It allowed us to leverage the change internally so now sagaMiddleware.run became partially applied runSaga, they wont now go out of sync (in the past changes and bug fixes had to implemented in both of them).",,0
1004,Merge pull request #1809 from nathan-lapinski/add-cancel-to-creatMockTask,0.55312216,This patch fixes the createMockTask result to be conform to the API of Task object (see #182),"  uses semaphore instead of lock/prevent flush from overriding nested suspends   shcedule external dispatches   add tests for #413 and #598   refactored scheduler, added comments   fix/remove redundant comments ",0
1005,Merge pull request #388 from nhjk/patch-1,0.47486675,- issue with joiner not ending in cancelled state when joining cancelled task ,  export CHANNEL_END   notify root runs & actions to monitor   use a global uid for effects   notify root runs & actions to monitor   add exports   added test for new monitor API   updated sagaMonitor with new API   updated docs with the new monitor api   fixed api docs for monitor   code style fixes   fix spawn case ,0
1006,Add onError as option to runSaga,0.65680695,"- got rid of createSagaMiddleware({ onerror }) which got into library because of a typo and we have supported it for some time, please use onError instead",add CDNJS version badge in README,0
1007,Merge pull request #52 from trevorsenior/bug/0-pattern,0.54596776,- issue with joiner not ending in cancelled state when joining cancelled task ,This badge will show the version on CDNJS! add CDNJS badge in - README.md - README_ja.md - README_zh-cn.md - README_zh-hant.md,0
1008,Delete for update,0.62466115,Removed:,,0
1009,Extract forkQueue and newTask to separated files; Change some field names of task/mainTask/forkQueue objects. (#1660),0.49549204,"- removed redux-saga/utils entirely, move of those are moved to separate packages",,0
1010,"Rewritten compile task a little bit, so it aligns in syntac with build:es",0.50663704,- Fix issue with ES build (thanks @Andarist),Adding $$LogSagas to global in react-native,0
1011,"Revert ""Allow to provide custom emitter to saga middleware""",0.7083286,"Starting from this release, you export the saga middleware itself and uses its run method",,1
1012,"docs(readme): Add logo, backer, sponser and update links",0.5604773,- many docs improvements,Clarify the argument to expanding buffers,0
1013,"moved out io argument, must be imported from redux-saga",0.6996364,import { detach } from 'redux-saga',"Currently docs and argument name suggest it expands dynamically to the limit provided, instead of its behavior which is to be initialized with a given size.",0
1014,Update plugin readme + fix examples (#1423),0.58183736,This patch fixes synchronous errors handling (see #152 and #165),Add link to redux-saga-router,0
1015,"Marking mainly deprecation warnings as pure which allows for better tree-shaking on them, more can be read here https://iamakulov.com/notes/polished-webpack/",0.44368523,"    reducer,",,0
1016,0.14.1,0.54721946,  },Missing argument in Channels Docs,0
1017,fix method name,0.5085691,- Fix issues with Error handling,,0
1018,docs: fixed typo (#1723),0.5248252,- many docs improvements,Fixed issue when more than 2 sync effects were geting resolved during…,0
1019,Add race([...effects]) definition (#1414),0.48851717,- END will now finish the race effects,[Typescript] SagaIterator: Iterable -> IterableIterator,0
1020,Wrap leftover validation in take creator in env check,0.4455281,  return createStore(,Added missing buffers#expanding typing,0
1021,Update babel-plugin-annotate-pure-calls,0.7600454,"- removed#PUREannotations from the source code, adding them automatically with [annotate-pure-calls babel's plugin](https://github.com/Andarist/babel-plugin-annotate-pure-calls)",,1
1022,Adds isAborted method and joiners array property to mock task (#2297),0.7017082,#2297 fdca798 Thanks @lourd! - Adds missing isAborted method to mock task and deprecates its setRunning method,,1
1023,Add missing section,0.5594417,A small patch with the following merges,Call cancel on CPS function cancellation,0
1024,Added race([...effects]) to docs api reference,0.50938034,- many docs improvements,Fix broken links and minor grammar error,0
1025,Fixed babel references in examples,0.5001886,"- removed#PUREannotations from the source code, adding them automatically with [annotate-pure-calls babel's plugin](https://github.com/Andarist/babel-plugin-annotate-pure-calls)"," There were two broken links to the ""buffers"" section of API ""putted"" -> ""put""",0
1026,Merge pull request #716 from restrry/fix-api-readme-blocking,0.48928833,- issue with joiner not ending in cancelled state when joining cancelled task ,Fix code block on recipes page.,0
1027,Added npm version badge to README,0.4505015,#2324 2466c79 Thanks @neurosnap! - Add LICENSE file,,0
1028,Update Japanese translation based on abc965,0.557279,- Add Chinese Traditional translation (thanks to @neighborhood999),,0
1029,Do not hardcode path to bundlesize executable,0.43904197,// export the middleware,Add test that shows that the cancel method on a CPS method is not called.,0
1030,add list of changes for v1 (#1613),0.561573,Patch Changes,,0
1031,0.6.1,0.6344472,@redux-saga/core@1.2.0,fix put test error case (broken by #567),0
1032,Merge pull request #397 from stipsan/patch-1,0.50172395,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1033,fix: always deliver “context” object to runSaga() function,0.58281714,const task = runSaga(,,0
1034,Switch to node@12 for release workflow,0.47997737,"This release is bringing improved TS typings - allowed by TS@3.6. Thanks, @gilbsgilbs for working on this 👍 ",Add put.sync to docs 🚀,0
1035,Merge pull request #749 from clbn/patch-1,0.45964798,- issue with joiner not ending in cancelled state when joining cancelled task ,Don't cancel saga when put dispatch throws,0
1036,Update API reference with correct links to Redux docs (#2027),0.53453636,This patch fixes synchronous errors handling (see #152 and #165),,0
1037,fix code typos,0.54896474,- Fix issues with Error handling,,0
1038,Grammar tweaks,0.65247154,Changed:,,0
1039,Expose onError in runSaga,0.6470184,Breaking change in the signature of runSaga,,0
1040,updated docs with fork/join,0.6869867,- many docs improvements,,0
1041,"Add helpful dev warning about yielding call(delay, ms) incorrectly (#1648)",0.76992,- dev warning for using delay effect incorrectly,Fix some typos and grammar in Channels,1
1042,Add install instruction for Yarn,0.4186609,createSagaMiddleware({,,0
1043,Improve monitor api (#609),0.7785182,This release includes an Improved saga monitor API (see #609). ,Update BeginnerTutorial.md,1
1044,Use yarn to run npm scripts,0.4123494,- Enhanced sagaMonitor to work in Node environment (#317 thanks to @sompylasar),,0
1045,fixed rootSaga,0.6921073,import rootSaga from './sagas',Update README.md,0
1046,Merge pull request #1505 from michaelcheng924/master,0.48191363,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1047,Merge pull request #447 from hirowatari/master,0.4712618,- issue with joiner not ending in cancelled state when joining cancelled task ,"Introduction link was giving 404, changing to introduction/BeginnerTutorial.html",0
1048,fix: import in testing code example,0.77858895,import test from 'tape';,,1
1049,Change mainTask.isMainRunning to mainTask.isRunning; Remove unnecessary check.,0.4846669,This patch fixes the createMockTask result to be conform to the API of Task object (see #182),,0
1050,Adds gitbook favicon,0.72252727,The documentation is now using GitBook thanks to @cef62,,1
1051,Added short descriptions for join(...tasks) and mixed array patterns,0.7239388,"- join(...tasks) - this effect creator will accept array of tasks from now on, it's just a shorthand (more obvious one) for tasks.map(join)",fixed typo ping pong typo,1
1052,Handle symbols properly in template strings,0.5129465,take effect supporting Symbol types again - thanks to @iMoses ,Import apply from redux-saga/effects in ex.,0
1053,new specs for fork,0.87808293,New fork model,"Implemented new type of buffer - infinity, which will expand itself a…",1
1054,Added support for mixed array of types and predicates while matching actions,0.66055024,"- take(array) - array can be now of mixed types - strings and predicate functions so this is possible now yield take(['ACTION_A', ac => ac.payload])",,0
1055,add test case for effect-object-props,0.5489451,"- refactored shape of the effect objects to { [IO]: true, type, payload }",,0
1056,Add typings for detach; fix typings tests reporting,0.55298126,TS Typings,,0
1057,Change way to get object keys to flexible,0.3699556,export default function configureStore(initialState) {,"Extracted stdChannel as thin wrapper of eventChannel, so only it has …",0
1058,Add failing cps cancellation test,0.6750249,    // ensure this is not a Cancellation error before handling the error,,0
1059,task execution time,0.62488866,// simulate a task ending,removed doubled the,0
1060,v1.1.2,0.5977736,@redux-saga/core@1.2.0,Added option for handling uncaught errors,0
1061,Merge pull request #1361 from redux-saga/monorepo,0.55223876,"import { take, fork, cancel } from 'redux-saga'",Update ForkModel.md,0
1062,Remove some unnecessary checks. Use default parameter for cancel() in io.js.,0.6271926,    // ensure this is not a Cancellation error before handling the error,,0
1063,log() compatible with IE9,0.7615496,- fixed bug log() not compatible with IE9 (thanks to @cyrilluce),Allow helpers return task effects into sagas in order to continue sag…,1
1064,Fixed ES module export definitions in effects.js & utils.js,0.645375,"- Added ""jsnext:main"" entry to package.json for ES2015 module import (PR #204)",,0
1065,Make the beginner tutorial match the style/content of the beginner guide repo,0.4491526,"- all built-in helpers (takeEvery, takeLatest, throttle) got their respective counterparts in redux-saga/effects module, which should confuse people less and be more newcomers-friendly",,0
1066,Removed some dev files & changed babel plugin name after the monorepo migration,0.6089692,"- removed redux-saga/utils entirely, move of those are moved to separate packages",,0
1067,Introducing all effect - explicit parallel effect (against implicit arrays of effects). This also allows to create labeled all effect like the race one,0.7025966,"- all effect - explicit effect for parallel effects, which is exactly what we had been supporting by accepting yielded arrays, so the latter is become deprecated now in favor of this explicitness which nicely maps to the Promise.all API. Please use this from now on",,1
1068,"Revert ""Update API docs with info on emitters""",0.58279526,(see API docs for detailed infos),,0
1069,Merge pull request #116 from kuy/readme-ja-2395736,0.43678117,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,Added API docs about the flush effect,0
1070,Merge pull request #406 from R1ZZU/docs/debounce-recipe-enhancement,0.5200178,A small patch with the following merges,,0
1071,Exclude transform-typeof-symbol,0.5577383,take effect supporting Symbol types again - thanks to @iMoses ,[bugfix] log() compatible with IE9,0
1072,fixed impl of re-entrant locks in forks,0.56390333,- Fixes issues of taking puts nested inside a fork call (forked child puts before fork Effect returns) #277,Replace npmcdn.com with unpkg.com,0
1073,"fix anchor link to delay(ms, [val])",0.5698622,- delay function (not effect!) should be imported from @redux-saga/delay-p,Added new effect - flush. It can be used to clear channel from buffer…,0
1074,added tests for arg. passing to forked tasks,0.61206746,This patch fixes #118. The implementation of argument passing to forked tasks in takeEvery/takeLatest didn't match the specs in docs and examples,,0
1075,add simplified version of debouncing,0.5628774,"    reducer,",,0
1076,Update README.md,0.46939045,Changed:,,0
1077,Merge pull request #1290 from lukePeavey/modify-publication-script,0.48430932,- optional cancel property on CpsCallback (thanks to @dannsam) ,Put to Channel doesn't require an action,0
1078,Add Square Logo (#1957),0.5860746,- got us a logo! Thanks to @thekarland,Fixed docs information about default limit in buffers. (spotted in #511),0
1079,docs(translate): Add Korean translation,0.55725133,- Add Chinese Traditional translation (thanks to @neighborhood999),Update ProductList.js,0
1080,Adds takeLeading as new helper (#1332),0.5682074,The release adds 2 helper functions takeEvery and takeLatest to handle the common case concurrency scenarios,Improving API docs for call effect,0
1081,TypeScript: update utils,0.5432063,take effect supporting Symbol types again - thanks to @iMoses ,Add Chinese Traditional translation,0
1082,Merge pull request #126 from sorrycc/patch-1,0.48724824,- issue with joiner not ending in cancelled state when joining cancelled task ,fixed typo,0
1083,Typos,0.6795558,"},",,0
1084,Fixed CHANNEL_END public export,0.6621564,Also - finally the build for rollup should be fixed (public export of CHANNEL_END got fixed).,,0
1085,Convert sagaMonitor example to simple-saga-monitor package,0.83687013,"+ sagaMonitor: monitor,",,1
1086,Add redux-saga-requests to addons in docs,0.53260493,You can even enhance those stacks with file names and line numbers by using in development our new babel-plugin-redux-saga (also thanks to @restrry). Let us know if there are any issues with this or if we can make them even more useful!,,0
1087,Merge branch 'all-effect',0.43347472,"- all effect - explicit effect for parallel effects, which is exactly what we had been supporting by accepting yielded arrays, so the latter is become deprecated now in favor of this explicitness which nicely maps to the Promise.all API. Please use this from now on",,0
1088,Removed leftover comment,0.6719101,Removed:,,0
1089,Merge pull request #702 from yelouafi/fix/582,0.50361466,- Fix issues with Error handling,,0
1090,handle synchronous errors,0.7153157,Fix Synchronous puts behaviors to be consistent with pre 0.10 releases,,1
1091,Update Root Saga Patterns docs,0.6591594,- new rootSagaStarted hook for saga monitor,Undo recipe,0
1092,Fix code block on recipes page.,0.49752107,"- removed#PUREannotations from the source code, adding them automatically with [annotate-pure-calls babel's plugin](https://github.com/Andarist/babel-plugin-annotate-pure-calls)",Fix typo in argument check,0
1093,move docs to match old paths,0.5585458,- many docs improvements,,0
1094,Merge pull request #317 from sompylasar/saga-monitor-node,0.6375391,- Enhanced sagaMonitor to work in Node environment (#317 thanks to @sompylasar),,0
1095,added Symbol.iterator if Symbol is supported,0.6624243,take effect supporting Symbol types again - thanks to @iMoses ,,0
1096,Should finish race effect on END (#1493),0.85319805,- END will now finish the race effects,,1
