Index,Message,Description,Message Abstract,Description Abstract
7446,Merge pull request #8835 from webpack/dependabot/npm_and_yarn/eslint-config-prettier-4.1.0,Bump eslint-config-prettier from 4.0.0 to 4.1.0,Merge pull request #8835 from webpack/dependabot/npm_and_yarn/eslint-config-prettier-4.1.0,Bump eslint-config-prettier from 4.0.0 to 4.1.0
7447,Merge pull request #8831 from webpack/dependabot/npm_and_yarn/terser-webpack-plugin-1.2.3,Bump terser-webpack-plugin from 1.2.2 to 1.2.3,Merge pull request #8831 from webpack/dependabot/npm_and_yarn/terser-webpack-plugin-1.2.3,Bump terser-webpack-plugin from 1.2.2 to 1.2.3
7448,Merge pull request #8827 from webpack/dependabot/npm_and_yarn/wast-loader-1.8.5,Bump wast-loader from 1.8.4 to 1.8.5,Merge pull request #8827 from webpack/dependabot/npm_and_yarn/wast-loader-1.8.5,Bump wast-loader from 1.8.4 to 1.8.5
7449,Merge pull request #8823 from webpack/dependabot/npm_and_yarn/@types/node-10.12.27,Bump @types/node from 10.12.26 to 10.12.27,Merge pull request #8823 from webpack/dependabot/npm_and_yarn/@types/node-10.12.27,Bump @types/node from 10.12.26 to 10.12.27
7450,Merge pull request #8821 from webpack/dependabot/npm_and_yarn/coveralls-3.0.3,Bump coveralls from 3.0.2 to 3.0.3,Merge pull request #8821 from webpack/dependabot/npm_and_yarn/coveralls-3.0.3,Bump coveralls from 3.0.2 to 3.0.3
7451,Merge pull request #8822 from webpack/dependabot/npm_and_yarn/ajv-6.9.2,Bump ajv from 6.9.1 to 6.9.2,Merge pull request #8822 from webpack/dependabot/npm_and_yarn/ajv-6.9.2,Bump ajv from 6.9.1 to 6.9.2
7452,Merge pull request #8834 from xtuc/chore-bump-webassemblyjs24,Bump webassemblyjs,Merge pull request #8834 from xtuc/chore-bump-webassemblyjs24,Bump webassemblyjs
7453,Bump eslint-config-prettier from 4.0.0 to 4.1.0,Bumps eslint-config-prettier from 4.0.0 to 4.1.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump eslint-config-prettier from 4.0.0 to 4.1.0,Bumps eslint-config-prettier from 4.0.0 to 4.1.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7454,chore: bump webassemblyjs,"Refs https://github.com/wasm-tool/wasm-pack-plugin/issues/53, https://github.com/rustwasm/wasm-bindgen/issues/1267",chore: bump webassemblyjs,"Refs link, link"
7455,Bump terser-webpack-plugin from 1.2.2 to 1.2.3,Bumps terser-webpack-plugin from 1.2.2 to 1.2.3. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump terser-webpack-plugin from 1.2.2 to 1.2.3,Bumps terser-webpack-plugin from 1.2.2 to 1.2.3. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7456,Merge pull request #8825 from hiroppy/feature/modify-readme-of-tests,test: modify styles and typo of README,Merge pull request #8825 from hiroppy/feature/modify-readme-of-tests,test: modify styles and typo of README
7457,Bump wast-loader from 1.8.4 to 1.8.5,Bumps wast-loader from 1.8.4 to 1.8.5. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump wast-loader from 1.8.4 to 1.8.5,Bumps wast-loader from 1.8.4 to 1.8.5. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7458,test: modify styles and typo of README,,test: modify styles and typo of README,
7459,Bump @types/node from 10.12.26 to 10.12.27,Bumps @types/node from 10.12.26 to 10.12.27. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump @types/node from 10.12.26 to 10.12.27,Bumps @types/node from 10.12.26 to 10.12.27. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7460,Bump ajv from 6.9.1 to 6.9.2,Bumps ajv from 6.9.1 to 6.9.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump ajv from 6.9.1 to 6.9.2,Bumps ajv from 6.9.1 to 6.9.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7461,Bump coveralls from 3.0.2 to 3.0.3,Bumps coveralls from 3.0.2 to 3.0.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump coveralls from 3.0.2 to 3.0.3,Bumps coveralls from 3.0.2 to 3.0.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7462,Bump react-dom from 16.8.2 to 16.8.3,Bumps react-dom from 16.8.2 to 16.8.3. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump react-dom from 16.8.2 to 16.8.3,Bumps react-dom from 16.8.2 to 16.8.3. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7463,Merge pull request #8819 from webpack/dependabot/npm_and_yarn/react-16.8.3,Bump react from 16.8.2 to 16.8.3,Merge pull request #8819 from webpack/dependabot/npm_and_yarn/react-16.8.3,Bump react from 16.8.2 to 16.8.3
7464,Bump typescript from 3.3.3 to 3.3.3333,Bumps typescript from 3.3.3 to 3.3.3333. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump typescript from 3.3.3 to 3.3.3333,Bumps typescript from 3.3.3 to 3.3.3333. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7465,Bump react from 16.8.2 to 16.8.3,Bumps react from 16.8.2 to 16.8.3. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump react from 16.8.2 to 16.8.3,Bumps react from 16.8.2 to 16.8.3. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7466,Merge pull request #8803 from rgranger/bugfix/harmony-accept-dependency,bugfix(harmony-deps) : bind the function to prevent the this keyword …,Merge pull request #8803 from rgranger/bugfix/harmony-accept-dependency,bugfix(harmony-deps) : bind the function to prevent the this keyword …
7467,Merge pull request #8816 from webpack/feature/deterministic-export-names,Improve export name mangling,Merge pull request #8816 from webpack/feature/deterministic-export-names,Improve export name mangling
7468,linting and test case,,linting and test case,
7469,add test cases with many exports,,add test cases with many exports,
7470,Use simpler/faster hash function to get a hash number,"Use deterministic mangled names for exports refactor assignDeterministicIds rename webpack_init function in wasm to """" fix bug with incorrectly cached StaticExportsDependency fix bug in hash logic of Module",Use simpler/faster hash function to get a hash number,"Use deterministic mangled names for exports refactor assignDeterministicIds rename webpack_init function in wasm to """" fix bug with incorrectly cached StaticExportsDependency fix bug in hash logic of Module"
7471,feat(Chunk.js): :sparkles:  size fn: Modify options to default parameter,,feat(Chunk.js): :sparkles:  size fn: Modify options to default parameter,
7472,Merge pull request #8815 from webpack/dependabot/npm_and_yarn/wast-loader-1.8.4,Bump wast-loader from 1.8.3 to 1.8.4,Merge pull request #8815 from webpack/dependabot/npm_and_yarn/wast-loader-1.8.4,Bump wast-loader from 1.8.3 to 1.8.4
7473,Bump wast-loader from 1.8.3 to 1.8.4,Bumps wast-loader from 1.8.3 to 1.8.4. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump wast-loader from 1.8.3 to 1.8.4,Bumps wast-loader from 1.8.3 to 1.8.4. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7474,Merge pull request #8780 from webpack/dependabot/npm_and_yarn/@types/node-10.12.26,Bump @types/node from 10.12.24 to 10.12.26,Merge pull request #8780 from webpack/dependabot/npm_and_yarn/@types/node-10.12.26,Bump @types/node from 10.12.24 to 10.12.26
7475,Merge pull request #8812 from webpack/dependabot/npm_and_yarn/webpack-dev-middleware-3.6.0,Bump webpack-dev-middleware from 3.5.2 to 3.6.0,Merge pull request #8812 from webpack/dependabot/npm_and_yarn/webpack-dev-middleware-3.6.0,Bump webpack-dev-middleware from 3.5.2 to 3.6.0
7476,Bump webpack-dev-middleware from 3.5.2 to 3.6.0,Bumps webpack-dev-middleware from 3.5.2 to 3.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump webpack-dev-middleware from 3.5.2 to 3.6.0,Bumps webpack-dev-middleware from 3.5.2 to 3.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7477,5.0.0-alpha.11,,5.0.0-alpha.11,
7478,Merge pull request #8804 from webpack/bugfix/custom-filename-template,remove splitChunks restriction for custom filenames on non-initial chunks,Merge pull request #8804 from webpack/bugfix/custom-filename-template,remove splitChunks restriction for custom filenames on non-initial chunks
7479,remove splitChunks restriction for custom filenames on non-initial chunks,"fix bug, which generated incorrect static url mapping for get chunk filename runtime module optimize generated code for chunk filename (shorter)",remove splitChunks restriction for custom filenames on non-initial chunks,"fix bug, which generated incorrect static url mapping for get chunk filename runtime module optimize generated code for chunk filename (shorter)"
7480,Merge tag 'v4.29.5' into next,4.29.5,Merge tag 'v4.29.5' into next,4.29.5
7481,Bump @types/node from 10.12.24 to 10.12.26,Bumps @types/node from 10.12.24 to 10.12.26. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump @types/node from 10.12.24 to 10.12.26,Bumps @types/node from 10.12.24 to 10.12.26. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7482,Merge pull request #8801 from webpack/lint/only-npm,add lint step to avoid non-npm dependencies in graph,Merge pull request #8801 from webpack/lint/only-npm,add lint step to avoid non-npm dependencies in graph
7483,Merge pull request #8807 from webpack/dependabot/npm_and_yarn/eslint-5.14.1,Bump eslint from 5.14.0 to 5.14.1,Merge pull request #8807 from webpack/dependabot/npm_and_yarn/eslint-5.14.1,Bump eslint from 5.14.0 to 5.14.1
7484,Bump eslint from 5.14.0 to 5.14.1,Bumps eslint from 5.14.0 to 5.14.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump eslint from 5.14.0 to 5.14.1,Bumps eslint from 5.14.0 to 5.14.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7485,add lint step to avoid non-npm dependencies in graph,fix azure pipeline windows script (set -e doesn't exist on windows),add lint step to avoid non-npm dependencies in graph,fix azure pipeline windows script (set -e doesn't exist on windows)
7486,Merge pull request #8758 from webpack/dependabot/npm_and_yarn/acorn-6.1.0,Bump acorn from 6.0.7 to 6.1.0,Merge pull request #8758 from webpack/dependabot/npm_and_yarn/acorn-6.1.0,Bump acorn from 6.0.7 to 6.1.0
7487,Merge pull request #8805 from webpack/dependabot/npm_and_yarn/wast-loader-1.8.3,Bump wast-loader from 1.8.2 to 1.8.3,Merge pull request #8805 from webpack/dependabot/npm_and_yarn/wast-loader-1.8.3,Bump wast-loader from 1.8.2 to 1.8.3
7488,4.29.5,,4.29.5,
7489,Bump wast-loader from 1.8.2 to 1.8.3,Bumps wast-loader from 1.8.2 to 1.8.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump wast-loader from 1.8.2 to 1.8.3,Bumps wast-loader from 1.8.2 to 1.8.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7490,Merge pull request #8800 from webpack/bugfix/prettierignore,fix prettierignore file and run prettier,Merge pull request #8800 from webpack/bugfix/prettierignore,fix prettierignore file and run prettier
7491,bugfix(harmony-deps) : bind the function to prevent the this keyword to be overriden,,bugfix(harmony-deps) : bind the function to prevent the this keyword to be overriden,
7492,Bump acorn from 6.0.7 to 6.1.0,Bumps acorn from 6.0.7 to 6.1.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump acorn from 6.0.7 to 6.1.0,Bumps acorn from 6.0.7 to 6.1.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7493,Merge pull request #8802 from xtuc/chore-bump-webassemblyjs20,bump webassemblyjs,Merge pull request #8802 from xtuc/chore-bump-webassemblyjs20,bump webassemblyjs
7494,chore: bump webassemblyjs,,chore: bump webassemblyjs,
7495,fix prettierignore file and run prettier,,fix prettierignore file and run prettier,
7496,Merge pull request #8788 from webpack/dependabot/npm_and_yarn/eslint-plugin-jest-22.3.0,Bump eslint-plugin-jest from 22.2.2 to 22.3.0,Merge pull request #8788 from webpack/dependabot/npm_and_yarn/eslint-plugin-jest-22.3.0,Bump eslint-plugin-jest from 22.2.2 to 22.3.0
7497,Merge pull request #8799 from webpack/dependabot/npm_and_yarn/eslint-5.14.0,Bump eslint from 5.13.0 to 5.14.0,Merge pull request #8799 from webpack/dependabot/npm_and_yarn/eslint-5.14.0,Bump eslint from 5.13.0 to 5.14.0
7498,Bump eslint from 5.13.0 to 5.14.0,Bumps eslint from 5.13.0 to 5.14.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump eslint from 5.13.0 to 5.14.0,Bumps eslint from 5.13.0 to 5.14.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7499,4.29.4,,4.29.4,
7500,Merge pull request #8791 from webpack/dependabot/npm_and_yarn/react-16.8.2,Bump react from 16.8.1 to 16.8.2,Merge pull request #8791 from webpack/dependabot/npm_and_yarn/react-16.8.2,Bump react from 16.8.1 to 16.8.2
7501,Merge pull request #8790 from webpack/dependabot/npm_and_yarn/jest-junit-6.3.0,Bump jest-junit from 6.2.1 to 6.3.0,Merge pull request #8790 from webpack/dependabot/npm_and_yarn/jest-junit-6.3.0,Bump jest-junit from 6.2.1 to 6.3.0
7502,Merge pull request #8789 from webpack/dependabot/npm_and_yarn/react-dom-16.8.2,Bump react-dom from 16.8.1 to 16.8.2,Merge pull request #8789 from webpack/dependabot/npm_and_yarn/react-dom-16.8.2,Bump react-dom from 16.8.1 to 16.8.2
7503,Merge pull request #8785 from webpack/dependabot/npm_and_yarn/wast-loader-1.8.2,Bump wast-loader from 1.8.1 to 1.8.2,Merge pull request #8785 from webpack/dependabot/npm_and_yarn/wast-loader-1.8.2,Bump wast-loader from 1.8.1 to 1.8.2
7504,Merge pull request #8784 from webpack/dependabot/npm_and_yarn/lint-staged-8.1.4,Bump lint-staged from 8.1.3 to 8.1.4,Merge pull request #8784 from webpack/dependabot/npm_and_yarn/lint-staged-8.1.4,Bump lint-staged from 8.1.3 to 8.1.4
7505,Merge pull request #8786 from xtuc/chore-bump-webassemblyjs19,bump webassemblyjs,Merge pull request #8786 from xtuc/chore-bump-webassemblyjs19,bump webassemblyjs
7506,Bump react from 16.8.1 to 16.8.2,Bumps react from 16.8.1 to 16.8.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump react from 16.8.1 to 16.8.2,Bumps react from 16.8.1 to 16.8.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7507,Bump jest-junit from 6.2.1 to 6.3.0,Bumps jest-junit from 6.2.1 to 6.3.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump jest-junit from 6.2.1 to 6.3.0,Bumps jest-junit from 6.2.1 to 6.3.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7508,Bump react-dom from 16.8.1 to 16.8.2,Bumps react-dom from 16.8.1 to 16.8.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump react-dom from 16.8.1 to 16.8.2,Bumps react-dom from 16.8.1 to 16.8.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7509,Bump eslint-plugin-jest from 22.2.2 to 22.3.0,Bumps eslint-plugin-jest from 22.2.2 to 22.3.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump eslint-plugin-jest from 22.2.2 to 22.3.0,Bumps eslint-plugin-jest from 22.2.2 to 22.3.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7510,chore: bump webassemblyjs,Fix custom section decoding.,chore: bump webassemblyjs,Fix custom section decoding.
7511,Bump wast-loader from 1.8.1 to 1.8.2,Bumps wast-loader from 1.8.1 to 1.8.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump wast-loader from 1.8.1 to 1.8.2,Bumps wast-loader from 1.8.1 to 1.8.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7512,Bump lint-staged from 8.1.3 to 8.1.4,Bumps lint-staged from 8.1.3 to 8.1.4. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump lint-staged from 8.1.3 to 8.1.4,Bumps lint-staged from 8.1.3 to 8.1.4. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7513,Merge pull request #8783 from webpack/dependabot/npm_and_yarn/handlebars-4.1.0,[Security] Bump handlebars from 4.0.11 to 4.1.0,Merge pull request #8783 from webpack/dependabot/npm_and_yarn/handlebars-4.1.0,[Security] Bump handlebars from 4.0.11 to 4.1.0
7514,[Security] Bump handlebars from 4.0.11 to 4.1.0,Bumps handlebars from 4.0.11 to 4.1.0. This update includes security fixes. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,[Security] Bump handlebars from 4.0.11 to 4.1.0,Bumps handlebars from 4.0.11 to 4.1.0. This update includes security fixes. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7515,Merge pull request #8684 from xtuc/chore-bump-webassemblyjs18,update webassemblyjs,Merge pull request #8684 from xtuc/chore-bump-webassemblyjs18,update webassemblyjs
7516,Merge pull request #8771 from webpack/dependabot/npm_and_yarn/ajv-keywords-3.4.0,Bump ajv-keywords from 3.3.0 to 3.4.0,Merge pull request #8771 from webpack/dependabot/npm_and_yarn/ajv-keywords-3.4.0,Bump ajv-keywords from 3.3.0 to 3.4.0
7517,Merge pull request #8770 from webpack/dependabot/npm_and_yarn/ajv-6.9.1,Bump ajv from 6.8.1 to 6.9.1,Merge pull request #8770 from webpack/dependabot/npm_and_yarn/ajv-6.9.1,Bump ajv from 6.8.1 to 6.9.1
7518,fix: type checking,,fix: type checking,
7519,Bump ajv-keywords from 3.3.0 to 3.4.0,Bumps ajv-keywords from 3.3.0 to 3.4.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump ajv-keywords from 3.3.0 to 3.4.0,Bumps ajv-keywords from 3.3.0 to 3.4.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7520,fix(webassembly): add end instructions,,fix(webassembly): add end instructions,
7521,Bump ajv from 6.8.1 to 6.9.1,Bumps ajv from 6.8.1 to 6.9.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump ajv from 6.8.1 to 6.9.1,Bumps ajv from 6.8.1 to 6.9.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7522,Merge pull request #8765 from webpack/dependabot/npm_and_yarn/@types/node-10.12.24,Bump @types/node from 10.12.23 to 10.12.24,Merge pull request #8765 from webpack/dependabot/npm_and_yarn/@types/node-10.12.24,Bump @types/node from 10.12.23 to 10.12.24
7523,Merge pull request #8754 from webpack/dependabot/npm_and_yarn/typescript-3.3.3,Bump typescript from 3.3.1 to 3.3.3,Merge pull request #8754 from webpack/dependabot/npm_and_yarn/typescript-3.3.3,Bump typescript from 3.3.1 to 3.3.3
7524,Bump @types/node from 10.12.23 to 10.12.24,Bumps @types/node from 10.12.23 to 10.12.24. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump @types/node from 10.12.23 to 10.12.24,Bumps @types/node from 10.12.23 to 10.12.24. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7525,Merge pull request #8757 from webpack/dependabot/npm_and_yarn/@types/node-10.12.23,Bump @types/node from 10.12.21 to 10.12.23,Merge pull request #8757 from webpack/dependabot/npm_and_yarn/@types/node-10.12.23,Bump @types/node from 10.12.21 to 10.12.23
7526,Bump @types/node from 10.12.21 to 10.12.23,Bumps @types/node from 10.12.21 to 10.12.23. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump @types/node from 10.12.21 to 10.12.23,Bumps @types/node from 10.12.21 to 10.12.23. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7527,Bump typescript from 3.3.1 to 3.3.3,Bumps typescript from 3.3.1 to 3.3.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump typescript from 3.3.1 to 3.3.3,Bumps typescript from 3.3.1 to 3.3.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7528,5.0.0-alpha.10,,5.0.0-alpha.10,
7529,Merge tag 'v4.29.3' into next,4.29.3,Merge tag 'v4.29.3' into next,4.29.3
7530,4.29.3,,4.29.3,
7531,Merge pull request #8654 from mc-zone/fix/8626,Fix: Add missed webpack_require.e while importing exist module with context,Merge pull request #8654 from mc-zone/fix/8626,Fix: Add missed webpack_require.e while importing exist module with context
7532,Merge pull request #8748 from hulkish/improve-invalid-esm-export-error,Improve error report of invalid esm export,Merge pull request #8748 from hulkish/improve-invalid-esm-export-error,Improve error report of invalid esm export
7533,Merge pull request #8751 from webpack/dependabot/npm_and_yarn/webpack-dev-middleware-3.5.2,Bump webpack-dev-middleware from 3.5.1 to 3.5.2,Merge pull request #8751 from webpack/dependabot/npm_and_yarn/webpack-dev-middleware-3.5.2,Bump webpack-dev-middleware from 3.5.1 to 3.5.2
7534,Merge pull request #8750 from webpack/dependabot/npm_and_yarn/react-dom-16.8.1,Bump react-dom from 16.8.0 to 16.8.1,Merge pull request #8750 from webpack/dependabot/npm_and_yarn/react-dom-16.8.1,Bump react-dom from 16.8.0 to 16.8.1
7535,Merge pull request #8749 from webpack/dependabot/npm_and_yarn/react-16.8.1,Bump react from 16.8.0 to 16.8.1,Merge pull request #8749 from webpack/dependabot/npm_and_yarn/react-16.8.1,Bump react from 16.8.0 to 16.8.1
7536,Bump webpack-dev-middleware from 3.5.1 to 3.5.2,Bumps webpack-dev-middleware from 3.5.1 to 3.5.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump webpack-dev-middleware from 3.5.1 to 3.5.2,Bumps webpack-dev-middleware from 3.5.1 to 3.5.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7537,Bump react-dom from 16.8.0 to 16.8.1,Bumps react-dom from 16.8.0 to 16.8.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump react-dom from 16.8.0 to 16.8.1,Bumps react-dom from 16.8.0 to 16.8.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7538,Bump react from 16.8.0 to 16.8.1,Bumps react from 16.8.0 to 16.8.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump react from 16.8.0 to 16.8.1,Bumps react from 16.8.0 to 16.8.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7539,fix spacing,,fix spacing,
7540,fixes in ContextModule,avoid generating webpack_require.e when no chunks are used add optimized lazy mode when no chunks and no fake make are used improve module id check,fixes in ContextModule,avoid generating webpack_require.e when no chunks are used add optimized lazy mode when no chunks and no fake make are used improve module id check
7541,fix: add missed webpack_require.e runtime while importing exist module with context,,fix: add missed webpack_require.e runtime while importing exist module with context,
7542,Merge pull request #8747 from webpack/deps/node-12,update node 12 nightly version,Merge pull request #8747 from webpack/deps/node-12,update node 12 nightly version
7543,improve error report for cjs export in esm,,improve error report for cjs export in esm,
7544,update node 12 nightly version,,update node 12 nightly version,
7545,Merge pull request #8738 from hiroppy/feature/modify-WebpackError.unittest,make use of nodejs.util.inspect.custom,Merge pull request #8738 from hiroppy/feature/modify-WebpackError.unittest,make use of nodejs.util.inspect.custom
7546,Merge pull request #8744 from webpack/deps/next-up-to-date,update dependencies,Merge pull request #8744 from webpack/deps/next-up-to-date,update dependencies
7547,update dependencies,,update dependencies,
7548,Merge tag 'v4.29.2' into next,4.29.2,Merge tag 'v4.29.2' into next,4.29.2
7549,4.29.2,,4.29.2,
7550,Merge pull request #8741 from webpack/deps/dev,update dev deps,Merge pull request #8741 from webpack/deps/dev,update dev deps
7551,fix(lib/WebpackError): make use of nodejs.util.inspect.custom,,fix(lib/WebpackError): make use of nodejs.util.inspect.custom,
7552,update dev deps,remove codacy-coverage,update dev deps,remove codacy-coverage
7553,Merge pull request #8742 from webpack/deps/schema-utils,upgrade schema-utils to new major,Merge pull request #8742 from webpack/deps/schema-utils,upgrade schema-utils to new major
7554,upgrade schema-utils to new major,,upgrade schema-utils to new major,
7555,Merge pull request #8740 from webpack/deps/update-jest,update jest,Merge pull request #8740 from webpack/deps/update-jest,update jest
7556,add workaround for jest bug,,add workaround for jest bug,
7557,upgrade jest,,upgrade jest,
7558,Merge pull request #8736 from webpack/deps/eslint-types,update linting dependencies,Merge pull request #8736 from webpack/deps/eslint-types,update linting dependencies
7559,Merge pull request #8737 from webpack/deps/update-test-deps,update test cases dependencies,Merge pull request #8737 from webpack/deps/update-test-deps,update test cases dependencies
7560,Merge pull request #8725 from webpack/dependabot/npm_and_yarn/typescript-3.3.1,Bump typescript from 3.0.0-rc to 3.3.1,Merge pull request #8725 from webpack/dependabot/npm_and_yarn/typescript-3.3.1,Bump typescript from 3.0.0-rc to 3.3.1
7561,update test cases dependencies,,update test cases dependencies,
7562,update linting dependencies,,update linting dependencies,
7563,ignore typescript bug,,ignore typescript bug,
7564,Bump typescript from 3.0.0-rc to 3.3.1,Bumps typescript from 3.0.0-rc to 3.3.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump typescript from 3.0.0-rc to 3.3.1,Bumps typescript from 3.0.0-rc to 3.3.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7565,Merge pull request #8724 from webpack/dependabot/npm_and_yarn/terser-webpack-plugin-1.2.2,Bump terser-webpack-plugin from 1.1.0 to 1.2.2,Merge pull request #8724 from webpack/dependabot/npm_and_yarn/terser-webpack-plugin-1.2.2,Bump terser-webpack-plugin from 1.1.0 to 1.2.2
7566,Merge pull request #8701 from webpack/dependabot/npm_and_yarn/acorn-6.0.7,Bump acorn from 6.0.5 to 6.0.7,Merge pull request #8701 from webpack/dependabot/npm_and_yarn/acorn-6.0.7,Bump acorn from 6.0.5 to 6.0.7
7567,update test cases for changed hash,,update test cases for changed hash,
7568,Bump terser-webpack-plugin from 1.1.0 to 1.2.2,Bumps terser-webpack-plugin from 1.1.0 to 1.2.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump terser-webpack-plugin from 1.1.0 to 1.2.2,Bumps terser-webpack-plugin from 1.1.0 to 1.2.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7569,Merge pull request #8732 from webpack/dependabot/npm_and_yarn/ajv-6.8.1,Bump ajv from 6.5.4 to 6.8.1,Merge pull request #8732 from webpack/dependabot/npm_and_yarn/ajv-6.8.1,Bump ajv from 6.5.4 to 6.8.1
7570,Bump ajv from 6.5.4 to 6.8.1,Bumps ajv from 6.5.4 to 6.8.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump ajv from 6.5.4 to 6.8.1,Bumps ajv from 6.5.4 to 6.8.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
7571,Merge pull request #8730 from webpack/dependabot/npm_and_yarn/json-schema-to-typescript-6.1.1,Bump json-schema-to-typescript from 6.0.1 to 6.1.1,Merge pull request #8730 from webpack/dependabot/npm_and_yarn/json-schema-to-typescript-6.1.1,Bump json-schema-to-typescript from 6.0.1 to 6.1.1
7572,fix test case,,fix test case,
7573,Bump acorn from 6.0.5 to 6.0.7,Bumps acorn from 6.0.5 to 6.0.7. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com,Bump acorn from 6.0.5 to 6.0.7,Bumps acorn from 6.0.5 to 6.0.7. - Release notes - Commits Signed-off-by: dependabot[bot] support@dependabot.com
