Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
6631,scripts/generate-plugins.go: programatically gofmt the file before outputing it to avoid having to do that later on,0.5278089,Bump plugins relying on go-getter for downloading remote files to address,,0
6632,Merge pull request #4361 from Tom-Byrne/openstack-instance-metadata,0.60435057,openstack@v1.0.1 - CHANGELOG,Fix previous change introduced in patch #7030,0
6633,Merge branch 'security-groups' of link into whiteley-security-groups,0.38106358,SECURITY:,,0
6634,Merge pull request #7040 from chhaj5236/feature/tags_contain_snapshot,0.5208363,command/hcl2_upgrade: special case: Azure shared_image_gallery fix.,"The fix is to use -Copy option, not to delete this option which is equivalent to the original -Copy:$false",0
6635,Merge pull request #5980 from grahamhayes/add-lxc-vagrant-post,0.4645713,hcloud@v1.0.4 - CHANGELOG,,0
6636,Add suggestion to AWS Instance builder error message,0.51657903,     custom builder names are outputted to STDOUT as uninterpolated user,,0
6637,Merge pull request #8189 from ajorpheus/patch-1,0.4852153," requirement to push metadata to a HCP Packer registry, in both JSON ",Fixes #4661,0
6638,Remove subscription id from SIG destination input,0.45953605,core: Remove external plugin for Digital Ocean as a vendored plugin.,,0
6639,Merge pull request #7905 from hashicorp/set_config_dir,0.47315702,    required_plugins block.,This reverts commit 2a79d64ae08e9d3400488c0c01813450d134feec.,0
6640,Merge pull request #5187 from mkuzmin/vmware-artifactid,0.56334686,vmware@v1.0.7 - CHANGELOG,revert changes to docker entrypoint; since this is a backwards-breaki…,0
6641,Merge pull request #10793 from hashicorp/update-changelog-plugin-extraction-notes,0.5919254,    issues. Please see their respective changelogs for details on plugin,Move logging about aws waiters to the access config prepare() so that…,0
6642,Merge pull request #9749 from chrisgilmerproj/cg_timing,0.46844065,converge@v1.0.1 - CHANGELOG,Add note about using ssh_interface for WinRM,0
6643,azure: rebase issue with docs,0.6078767,azure@v1.1.0 - CHANGELOG,,0
6644,Fixed misspelling of semantics,0.32187927,},Add registry key check for windows-restart provisioner,0
6645,Fix example code for digital ocean builder,0.6446302,     over to the Digital Ocean team. New releases for this plugin are available,,0
6646,builder/digitalocean: retry power off a number of times,0.5523057,packer-plugin-digitalocean: The Digital Ocean Packer plugin has been handed,,0
6647,helper/communicator/step_connect_ssh: Update proxy connection settings to use SSHProxyUsername and SSHProxyPassword,0.67381227,    algorithms in SSH communicator.,,0
6648,Merge pull request #8365 from hashicorp/td-amazon-helper-awserr-check,0.52549833,amazon@v1.1.2 - CHANGELOG,Check that the KMS key ID is valid,0
6649,packer/rpc: start command,0.6110092,core: Packer's linux package service configs and pre/post install scripts are,,0
6650,Merge pull request #12044 from hashicorp/compliance/add-license,0.44597843,command/hcl2_upgrade: special case: Azure shared_image_gallery fix.,"this regroups the calls of tmp func calls into one package. the tmp pkg allows to store tmp files under a common directory for easier managment Squashed commit of the following: commit 74b674c01560c6b547e9cab5e8afb486f0fe7d6c Merge: fc94b5714 66001525d Author: Matthew Patton mpatton@enquizit.com Date:   Fri Nov 2 02:02:38 2018 -0400 Merge branch 'remove_TMPDIR_docs' of github.com:tb3088/packer into remove_TMPDIR_docs commit fc94b571428447aaf2e5171967c95cdf9e5c73ff Author: Matthew Patton mpatton@enquizit.com Date:   Fri Nov 2 01:42:38 2018 -0400 update tests to honor configured temporary directory commit 5a562359f4937af506607dd96ed1c46426093f52 Author: Matthew Patton mpatton@enquizit.com Date:   Thu Nov 1 18:52:38 2018 -0400 sync straggler to refactor. implement tests at packer/configfile instead of buried in docker. commit 9d5a4a0935bfd049e2f8f50ad73e4455b42c9410 Author: Matthew Patton mpatton@enquizit.com Date:   Thu Nov 1 15:39:46 2018 -0400 insert URL to GoLang API for os.TempDir() commit fbae4c2e051898aecd8705e9d8a20353430ede23 Author: Matthew Patton mpatton@enquizit.com Date:   Thu Nov 1 07:41:29 2018 -0400 revise documentation to match code commit 3590fae8bd0afa92a161a49ed794ee32e357d583 Author: Matthew Patton mpatton@enquizit.com Date:   Thu Nov 1 07:21:59 2018 -0400 refacter config_file. replace all hard-coded os.TempDir with wrapper commit d5c5306a97b648ded06a8eb76ce728f07c9924f0 Author: Matthew Patton mpatton@enquizit.com Date:   Wed Oct 31 20:11:36 2018 -0400 close massive file overwrite hole with TempDir commit 0a72297da86089fbd07e4f7d9472a92fa4d1c733 Author: Matthew Patton mpatton@enquizit.com Date:   Wed Oct 31 01:06:00 2018 -0400 adjust var declaration scope commit 20f68228b6c372d984ea5b055cfc8bda9b110ac5 Author: Matthew Patton mpatton@enquizit.com Date:   Wed Oct 31 00:54:35 2018 -0400 use mktemp() equivalent to create temporary directory commit c73ebe3d8321664a2685a0baa8e441dd895b0db4 Author: Matthew Patton mpatton@enquizit.com Date:   Tue Oct 30 20:40:58 2018 -0400 remove extraneous variable declaration, fix FOR loop commit 63549b8bd745a0090b15ed0b0ebf644162db27db Author: Matthew Patton mpatton@enquizit.com Date:   Tue Oct 30 19:30:44 2018 -0400 match styistic convension with rest of docs commit 976101074942db36f10d3a686d6d29ddb7c01926 Author: Matthew Patton mpatton@enquizit.com Date:   Tue Oct 30 19:08:39 2018 -0400 revert dangling config file change commit 95159afbc05eac96ed11c3183af5fb0abe2f2d5c Author: Matthew Patton matthew.patton@itgfirm.com Date:   Fri Dec 29 23:53:43 2017 -0500 replace invalid TMPDIR variable wth PACKER_TMP_DIR. update ConfigTmpDir() to try common temporary paths first and only write to configDir() as a last resort. commit 66001525d72de56a4cf9339b900c46f59bc6e91a Author: Matthew Patton mpatton@enquizit.com Date:   Fri Nov 2 01:42:38 2018 -0400 update tests to honor configured temporary directory commit e9b6adefeae8c65eb8aa47fef38cbf0aa424338c Author: Matthew Patton mpatton@enquizit.com Date:   Thu Nov 1 18:52:38 2018 -0400 sync straggler to refactor. implement tests at packer/configfile instead of buried in docker. commit 852113ed076e2d14e5dca6815ea680da1e2896bb Author: Matthew Patton mpatton@enquizit.com Date:   Thu Nov 1 15:39:46 2018 -0400 insert URL to GoLang API for os.TempDir() commit 54add38d1d1c6e283cd444b367ed8bd49a5f3699 Author: Matthew Patton mpatton@enquizit.com Date:   Thu Nov 1 07:41:29 2018 -0400 revise documentation to match code commit 6b5b8f6d4edad0e187ca13d64ac4118f34eee643 Author: Matthew Patton mpatton@enquizit.com Date:   Thu Nov 1 07:21:59 2018 -0400 refacter config_file. replace all hard-coded os.TempDir with wrapper commit c22092c601c33484327674f322c7379fa41506d7 Author: Matthew Patton mpatton@enquizit.com Date:   Wed Oct 31 20:11:36 2018 -0400 close massive file overwrite hole with TempDir commit 7a730450916bf8e5dbc2a741ec233a49466ab7cc Author: Matthew Patton mpatton@enquizit.com Date:   Wed Oct 31 01:06:00 2018 -0400 adjust var declaration scope commit 0f2933adb6f6922dfeab78a95371a444ec8918ab Author: Matthew Patton mpatton@enquizit.com Date:   Wed Oct 31 00:54:35 2018 -0400 use mktemp() equivalent to create temporary directory commit d74839ede05dacf712b55a7bb48aec19fe6b007f Author: Matthew Patton mpatton@enquizit.com Date:   Tue Oct 30 20:40:58 2018 -0400 remove extraneous variable declaration, fix FOR loop commit eb65416619437e4a3dec90277770803dd5b2281c Author: Matthew Patton mpatton@enquizit.com Date:   Tue Oct 30 19:30:44 2018 -0400 match styistic convension with rest of docs commit acaa2b31ed463219c4ef099f351eec72406e2989 Author: Matthew Patton mpatton@enquizit.com Date:   Tue Oct 30 19:08:39 2018 -0400 revert dangling config file change commit e573fde668dcb418561e61535c1d68b2888f5b0f Author: Matthew Patton matthew.patton@itgfirm.com Date:   Fri Dec 29 23:53:43 2017 -0500 replace invalid TMPDIR variable wth PACKER_TMP_DIR. update ConfigTmpDir() to try common temporary paths first and only write to configDir() as a last resort. commit 39a9874afc9dea71b36753375fb7feb61ffecf69 Merge: 8a413cfe8 3315812c2 Author: Matthew Patton mpatton@enquizit.com Date:   Tue Oct 30 18:19:26 2018 -0400 Merge branch 'master' of link into prestine commit 8a413cfe83b0a70dbd99c32d936334ca5788ca9b Merge: e07491de5 4e14710a6 Author: Matthew Patton mpatton@enquizit.com Date:   Mon Oct 1 20:18:10 2018 -0400 Merge remote-tracking branch 'upstream/master' into prestine commit e07491de59cead0b337a7f57f4a6c625e1f560ab Merge: 42610a35d a1fa35dff Author: Matthew Patton mpatton@enquizit.com Date:   Tue Aug 21 13:26:19 2018 -0400 Merge remote-tracking branch 'upstream/master' into prestine commit 42610a35d5ef65af8844a58ad70e2ec75262da6a Merge: 5298142da 0d63cf7bc Author: Matthew Patton matthew.patton@itgfirm.com Date:   Tue Jun 19 22:45:05 2018 -0400 Merge remote-tracking branch 'upstream/master' into prestine commit 5298142da6da95354844f201deeeef3c599e48b2 Merge: 7bb110bc7 9d9736552 Author: Matthew Patton mpatton@enquizit.com Date:   Mon Jun 11 15:10:09 2018 -0400 Merge remote-tracking branch 'upstream/master' into prestine commit 7bb110bc744c9797fcaec25a265d9b85a22d6d6b Merge: a61c869ca 6189d66e7 Author: Matthew Patton matthew.patton@itgfirm.com Date:   Wed May 9 23:41:22 2018 -0400 Merge remote-tracking branch 'upstream/master' into prestine commit a61c869ca7268acf0e3b1e1fa7a8ee7feea65984 Merge: 098101dd9 4be5f072c Author: Matthew Patton matthew.patton@itgfirm.com Date:   Fri May 4 10:13:04 2018 -0400 Merge remote-tracking branch 'upstream/master' into prestine commit 098101dd99f08b0ca110d33eff6904537c6d21de Merge: fefaf0fa6 554b2b4a5 Author: Matthew Patton matthew.patton@itgfirm.com Date:   Tue May 1 20:52:30 2018 -0400 Merge branch 'EOL-handling' into prestine Co-Authored-By: Matthew Patton pattonme@yahoo.com",0
6651,communicator/ssh: remove background connection checker,0.5805443,    algorithms in SSH communicator.,"KMS key IDs can be given as either a raw key ID, an alias (always prefixed with 'alias/'), the full ARN to the KMS key ID or the full ARN to the KMS key alias. Should help with link but probably isn't enough to fully close it.",0
6652,Cut release 1.8.0,0.7546142,release 1.6.3,go mod tidy/verify & go get github.com/hetznercloud/hcloud-go,1
6653,Merge pull request #7458 from hashicorp/update-vagrant-provider-doc,0.5093938,"     HashiCorp. This fix is implemented for any future releases, but will not be",Better fix for StepCleanupTempKeys #7095,0
6654,builder/googlecompute: only load secrets/private key if given,0.40611607,     build for JSON templates. Previously only the builder type or the builder,,0
6655,Merge pull request #3002 from ayqazi/master,0.43501377,alicloud@v1.0.5 - CHANGELOG,,0
6656,delete cvm-filter configuration,0.5902469,     -only/exlude filters for running select builds.,Don't run StepCleanupTempKeys when communicator is set to none,0
6657,guides/1-7-plugin-upgrade: Update migration guide,0.5738871,core: Migrate external UCloud plugin to ucloud/packer-plugin-ucloud.,fix virtualbox 6.0 beta command options,0
6658,revert to using UI becuase the remote command syntax breaks things on linux with vmware fusion.,0.6133965,vmware@v1.0.7 - CHANGELOG,Tiny fix to replace some duplicate code with usage of the already defined halt closure in the StepCloneVMX step for the vmware-vmx builder.,0
6659,builder/virtualbox/iso: new interpolation,0.5495371,virtualbox@v1.0.3 - CHANGELOG,,0
6660,QEMU: Minor fix to VNC mapping parameters and output,0.49468613,lxc@v1.0.1 - CHANGELOG,,0
6661,Clean up both VHD and regular temp dir,0.44198173,vmware@v1.0.7 - CHANGELOG,,0
6662,Extract vagrant (#10960),0.53739923,vagrant@v1.0.3 - CHANGELOG,"Proper fix to #6920 which ensures that entrypoint and arguments get passed to docker, not the image.",0
6663,Actual md5sum as Ubuntu Hashesh webpage is out of date.,0.53868973,Version 1.5.6,,0
6664,Fix go vet casing issue,0.4877029,    specific bug fixes and improvements.,Updated docker's default config to use regular bourne shell instead of bourne again.,0
6665,fmt-docs,0.4752365,    describes how to build the docker targets defined in the Dockerfile are,Document how to pass spaces in puppet_bin_dir,0
6666,packer: configure the build with the paused provisioner,0.62786,    ignored. See Packer Plugin SDK change for details,make packer inspect not print sensitive variables.,0
6667,Merge pull request #2672 from lightpriest/b-aws-ebs-block-device,0.53732216,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
6668,Merge pull request #101 from ericlathrop/fix-make-test,0.48759782,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,alicloud: delete copied image and snapshots if corresponding options are specified,0
6669,first pass at docs update,0.45726395,lxc@v1.0.1 - CHANGELOG,,0
6670,Merge pull request #5332 from hashicorp/ocilicense,0.4672132,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
6671,"fix logging to clarify that encrypt_boot needs to be set, not encrypt, and fix typo",0.45292512,    open issues pertaining to the legacy SSH key algorithm fix made to the,,0
6672,qemu builder: add the 'use_backing_file' setting for QCOW2 images,0.5819865,    enabled builds using the hcp_packer_image data source for setting a,Use the common elevated code instead.,0
6673,packer: Make builder type available in configs [GH-154],0.68829185,     to use packer init for HCL2 templates or packer plugins install with,Fix 6965,0
6674,Wrong function to convert int to string.,0.4706718,     error similar to fieldname type  is invalid. Before executing a,This should fix #5478.,0
6675,Merge branch 'master' into circle_ci_windows,0.36734763,cmd/console: Add config-type flag to command help.,Ignore an already-scheduled reboot,0
6676,fix bugs in cleanup,0.7235983,    specific bug fixes and improvements.,,1
6677,fix check for vpcid,0.56300116,inspec@v1.0.0 - CHANGELOG,azure: configuration for disk caching,0
6678,Fix go version in docs,0.558894,core: Bump golang.org/x/text to v0.3.8.,"Add env vars ""PACKER_HTTP_IP"" and ""PACKER_HTTP_PORT"" to our various shell provisioners",0
6679,Merge pull request #6494 from double16/vagrant-docker,0.41440248,    shared hcp_packer_iteration that will only generate one potentially,,0
6680,Merge pull request #1402 from jasonberanek/858-issue,0.48208332,converge@v1.0.1 - CHANGELOG,Refactor puppet-server provisioner to use it.,0
6681,reword commits,0.45560429,    scheduled revocations.,,0
6682,Cache static assets longer,0.41600272,    the registry to prevent long builds from being marked as timed,,0
6683,file provisioner: add possibility to set content + tests (#11209),0.5137601,required_plugins {,This commit just lifts the various bits out of the powershell provisioner.,0
6684,update docs and clean up,0.5596533,    specific bug fixes and improvements.,Deprecate mitchellh/go-homedir package in favor of os/user,0
6685,Merge pull request #4068 from tylert/post-proc-doc-consist,0.44818956, publishing of metadata for any HCP Packer enabled configuration template.,,0
6686,Merge pull request #2833 from mitchellh/test-logs,0.47075522,core/hcl2: Fix crash when running packer validate on templates containing,,0
6687,Fix for find in Linux,0.44364458,    specific bug fixes and improvements.,Co-Authored-By: arizvisa arizvisa@users.noreply.github.com,0
6688,command/push: Push CLI vars to Atlas,0.44108033,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
6689,Merge pull request #2183 from grv87/master,0.422597,converge@v1.0.1 - CHANGELOG,,0
6690,builder/vagrant: fix dropped errors in code and tests,0.5668097,core/hcl2: Fix crash when running packer validate on templates containing,,0
6691,Fixed tests,0.5768702,    specific bug fixes and improvements.,,0
6692,Merge pull request #2184 from chris-rock/patch-1,0.44421625,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,If the previous provisioner already scheduled a reboot don't error we can't schedule another one.,0
6693,Handle lease not present error,0.397507,"     .pkr.hcl), the outputted error message will now include an example of",,0
6694,provisioner/shell: fix dropped error,0.51906747,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
6695,Merge pull request #5262 from hashicorp/f-remove-lgpl-dependencies,0.51136875,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
6696,Update website/source/guides/hcl/from-json-v1/index.html.md.erb,0.5655541,hcloud@v1.0.4 - CHANGELOG,,0
6697,docs: add Scaleway documentation,0.5878664,docs: Add HCP Ready label to Oracle builder components.,,0
6698,packer: Panic if provisioners and no provisioner function,0.61253697,     available or has a missing checksum file. This should prevent Packer from,This reverts commit f156f00ccad3f7b16ece894109d1de4968ddfa88.,0
6699,Merge pull request #6041 from Xeite/f-add-instance-name,0.4294369,     error similar to fieldname type  is invalid. Before executing a,,0
6700,Make all scripts portable regardless of where bash is installed.,0.4149322,     documentation and binary downloads will be redirected to,,0
6701,website: add outscale bsu builder webite documentation,0.6128409,    source for setting a builder's source image.,,0
6702,Added aws shutdown_behavior to the changelog,0.6106899,openstack@v1.0.1 - CHANGELOG,,0
6703,"Revert ""Merge pull request #9040 from hashicorp/powershell-exit-code-fix-4916""",0.5164662,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
6704,Fixing up reflection issues on ListOpts builder,0.53476316,     image iteration will now trigger a runtime build error due to the ,,0
6705,Merge pull request #2851 from iamjarvo/docs-wording-change,0.5170913,converge@v1.0.1 - CHANGELOG,,0
6706,amazon/common: wording nit,0.5715834,amazon@v1.1.2 - CHANGELOG,,0
6707,chore(website): bump @hashicorp/platform-cli (#11549),0.62924397,core: Bump golang.org/x/sys to address CVE-2022-29526.,"Add a ""temporaryDevices"" key to the statebag for the VMware builder",0
6708,Optional parameters in vSphere post-processor.,0.5047506,"The preinst and postrm user scripts, including the service configuration","don't set DetectZeroes if it's off, because some versions of QEMU don…",0
6709,packer: implement Cancel on DispatchHook,0.5648389,core: HCP Packer datasources will no longer fail for iterations with,reverts 406bf9c4aad7c925c3f5a837fe7f9c71169af098; this was incorrect …,0
6710,Remove some extra logging.,0.5189811,"    directives, have been removed from the Packer rpm installations packages,",,0
6711,Create a session for EC2RoleProvider; prevents crash; fixes #3123,0.5069581,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
6712,Just run from root always,0.311693,    as Packer does not require a service user in order to run.,,0
6713,builder/docker: Update type of config stored in state bag,0.567522,    should update their release configuration to use the packer-sdc plugin-,,0
6714,forces az cli to output in JSON where required,0.54231423," requirement to push metadata to a HCP Packer registry, in both JSON ",,0
6715,fix race condition in hooks,0.44902682,    specific bug fixes and improvements.,,0
6716,Improve logging.,0.40982744,    endpoint to be used during Packer builds.,,0
6717,make statement an array of strings,0.38359058,     error similar to fieldname type  is invalid. Before executing a,,0
6718,add retry logic when attach keypair failed,0.5759778,    function were failing to find defined keys.,,0
6719,change galaxycommand to galaxy_command and add fixer,0.55268526,cmd/console: Add config-type flag to command help.,Replaced unsafe method of determining a user's home directory with an implementation based on os/user.,0
6720,[lxc] Ubuntu likes runlevel 5,0.5325922,Version 1.5.6,"Export a configuration knob to change the disk caching setting. The default value remains ReadWrite.  This seems the most appropriate value given Packer.  Certain disk sizes require that disk caching be disable, and this knob allows the user to do just that.",0
6721,allow attaching guest additions without a communicator,0.51244015,     custom builder names are outputted to STDOUT as uninterpolated user,Add a new breakpoint provisioner,0
6722,Fix typo: diabled -> disabled,0.4196094,    required_plugins block.,amazon-ebs update simple example,0
6723,fix bug in step_region_copy,0.4094745,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
6724,fix windows test,0.48562008,    specific bug fixes and improvements.,,0
6725,Removing obsolete packer HCL warnings from CLI for validate and command (#10461),0.725155,core/hcl2: Packer will no longer warn on excluded post-processors when using,,1
6726,change chef-solo provisioner staging directory,0.5843396,chef@v1.0.2 - CHANGELOG,,0
6727,Merge pull request #2684 from mitchellh/docs-atlas-names,0.46014708," requirement to push metadata to a HCP Packer registry, in both JSON ",,0
6728,Merge pull request #10320 from seventieskid/gcp-wait-to-add-ssh-keys-10312,0.5957258,    open issues pertaining to the legacy SSH key algorithm fix made to the,,0
6729,Add 1/10th second delay between key events to VNC,0.5535588,    timed out if it has not posted an update after a certain number of minutes. For HCP,,0
6730,Merge pull request #1938 from ceh/spellcheck,0.47240222,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
6731,Merge pull request #7022 from chhaj5236/feature/image_without_datadisks,0.55098724,command/hcl2_upgrade: special case: Azure shared_image_gallery fix.,,0
6732,Update Hyper-V docs with new export behaviour,0.6138116,hyperv@v1.0.4 - CHANGELOG,,0
6733,Add packer fmt command (#10225),0.6297219,Version 1.4.3 of Packer,add snapshot_labels to hcloud builder,0
6734,post-processor/docker-tag: fix failing test,0.5423548,core/hcl2: Fix crash when running packer validate on templates containing,,0
6735,Short-circuit -h and --help to printing help for the top-level cmd,0.5003638,    communicator. GH-11909,update simple example to make it copy/paste works,0
6736,builder/amazon-chroot: nullable copy_files,0.46343395,Bump plugins relying on go-getter for downloading remote files to address,move region validation to run so that we don't break validation when no creds are set,0
6737,Merge pull request #5336 from SLAZ666/keepregistered-ovf,0.46522483," requirement to push metadata to a HCP Packer registry, in both JSON ",vmware: Correctly parse version for VMware Fusion Tech Preview,0
6738,Applies govenor migrate godep,0.45087907,converge@v1.0.1 - CHANGELOG,,0
6739,Correct some error messages in tests,0.55266446,"     .pkr.hcl), the outputted error message will now include an example of",Backport VNC log from vmware to qemu,0
6740,website: document the vmware tools stuff,0.7056823,vmware@v1.0.5 - CHANGELOG,,1
6741,Merge pull request #8509 from hashicorp/fix_step_import_panic,0.48623985,"     HashiCorp. This fix is implemented for any future releases, but will not be",add more detail to contributing.md about PR best practices,0
6742,single quotes,0.38794997,},Add a Optional Step for Creation of Snapshot to vSphere Template,0
6743,builder/azure-arm: Set WinRMPassword on the communicator config,0.5834718,     custom builder names are outputted to STDOUT as uninterpolated user,,0
6744,Updated CHANGELOG,0.7867862,lxd@v1.0.1 - CHANGELOG,,1
6745,First pass at Chef Solo provisioner.,0.50545603,chef@v1.0.2 - CHANGELOG,fix defaulting/lack thereof for cpu count and memory in vmware template,0
6746,Unify handling PlaybookFile and PlaybookFiles.,0.43326738,core: Migrate external Linode plugin to linode/packer-plugin-linode.,,0
6747,Test for when the config parameter isn't passed,0.5085726,    check command.  GH-11317,,0
6748,Add env template function to doc,0.6132059,core: Add a env argument to provisioner blocks that allow for setting a,add code owners for hcloud and update codeowner for alicloud,0
6749,fix fixer,0.72723126,    specific bug fixes and improvements.,,1
6750,replace buffer copy loop with a scanner that handles carriage returns,0.40795344,    retrieve an image from the associated iteration. If,Option to keep ISO attached for live distributions,0
6751,Interpolate vagrantfile_template on Vagrant post-processor (#9923),0.56196266,vagrant@v1.0.3 - CHANGELOG,,0
6752,fmt,0.47550792,},,0
6753,Merge pull request #7737 from hashicorp/document_retry,0.432674,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
6754,Remove headless option as it is not used.,0.49254328," the environment variable is now optional, and can be used for disabling the",,0
6755,deps: Remove joyent/gosdc and dependencies,0.5453064,core: Update dependency to resolve GO-2022-0969.,,0
6756,Update post-processors.html.markdown,0.5487063,Bump hcp-sdk-go to latest version.,,0
6757,scripts/build: Remove unsupported Freebsd/arm builds from build chain,0.5075512,    automatically load for builds using HCL2 templates without a,Co-Authored-By: SwampDragons megan@hashicorp.com,0
6758,builder/openstack: can ref flavor by name,0.54185057,"     as opposed to just the build name field (e.g ""name""=""windows-srv-2019""). ",make displayname docs very clear about inheritance,0
6759,Update golang/x/sys/unix to master,0.55204606,This release contains the latest golang.org/x/crypto/ssh module which,,0
6760,Merge pull request #1161 from rickard-von-essen/opt_if,0.41933405,converge@v1.0.1 - CHANGELOG,,0
6761,Updates for HCP Packer docs,0.76216745,     documentation; including integrations with HCP Packer.,[Hetzner Cloud] Support for builds using rescue mode,1
6762,Make the anchor work with the reformatter,0.49795002,docker@v1.0.7 - CHANGELOG,,0
6763,Compliance with oAPI spec for Outscale OSC-BSU,0.38546112,     the data sources from a template during validation time.,alicloud: apply tags to relevant snapshots,0
6764,Added [DEBUG] prefix to log messages,0.49611062,    respective changelogs for details on plugin specific bug fixes and,alicloud: update windows examples,0
6765,virtualbox/common: remove devices should delete floppy controller,0.4545071,"    directives, have been removed from the Packer rpm installations packages,",,0
6766,Add external data source plugin as a community integration   (#12150),0.6509592,    plugin source address.,,0
6767,add docs,0.55597305,docs: Add HCP Ready label to Oracle builder components.,,0
6768,Merge pull request #6755 from hashicorp/alvin-huang/remove-header-redirect,0.46005756,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
6769,include ena_support and sriov_support in chroot and instance docs,0.569833,Add missing support for the env configuration argument in remote shell,alicloud: support creating image without data disks,0
6770,added the builders that set_winrm_passwd works with,0.6601804,     custom builder names are outputted to STDOUT as uninterpolated user,Removed usage of a deprecated API. Standardized clientService naming.,0
6771,website: custom provisioner,0.57258266,    provisioners. GH-11819,,0
6772,Ignores SSL verification when on premise vagrant cloud,0.57313144,    authenticate with RSA keys to servers that reject signature algorithms,,0
6773,Merge pull request #7543 from carlpett/proxmox-docs-and-ports,0.51802766,proxmox@v1.0.8 - CHANGELOG,,0
6774,Merge pull request #3167 from tylert/vagrant-with-vendoring,0.4506105,vagrant@v1.0.3 - CHANGELOG,,0
6775,Azure docs: Add documentation concerning build_resource_group_name,0.5795108,docs: Add HCP Ready label to Oracle builder components.,,0
6776,builder/amazon/chroot: new multistep API,0.56717354,     build for JSON templates. Previously only the builder type or the builder,Add configuration options to vmware builder to specify cpu count and memory size,0
6777,Merge pull request #5870 from hashicorp/fix5725,0.56410205,"     HashiCorp. This fix is implemented for any future releases, but will not be",Add configuration options to parallels builder to specify cpu count and memory size,0
6778,readme: correct mentions of localhost to www.packer.io,0.5569004, works as intended prior to pushing metadata to HCP Packer.,Add configuration options to virtualbox builder to specify cpu count and memory size,0
6779,Merge pull request #8054 from zaro0508/debugger-doc,0.46224183,     plugins. GH-11983,,0
6780,Merge pull request #10128 from nayyara-samuel/add-state-timeout-linode,0.5124215,linode@v1.0.3 - CHANGELOG,,0
6781,don't show ui color if we're not colorized,0.3601086,     should not affect users in any way but is being mentioned for visibility,,0
6782,"Revert ""Correctly call prepare function in test""",0.43344015,    scheduled revocations.,,0
6783,packer/plugin: increase version for Yamux,0.5759585,     bundled plugin in Packer. New releases for this plugin are available at,,0
6784,"feature: bsusurrogate, run implementation add artifact",0.52650756,     additional build metadata.GH-12132,,0
6785,Merge pull request #5101 from hashicorp/4992_push_vars,0.47603643,"     HashiCorp. This fix is implemented for any future releases, but will not be",Update ansible_remote|ssh_authorized_key_file doc,0
6786,Merge pull request #432 from mwhooker/chroot_cmd,0.4675417,hcloud@v1.0.4 - CHANGELOG,add ssh_keys config to hcloud builder,0
6787,Merge pull request #9552 from sw-fastec/hyper-v-secure-boot-template,0.42701352,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,Fix a problem when calling Hyper-V\Compare-VM PowerShell cmdlet (#6726),0
6788,HCP Packer registry enabled Packer client (#11154),0.82673633,Packer release version 1.7.7 with improved HCP Packer registry support,,1
6789,Show the stderr for when test builds fail,0.5012017, hcp_packer_registry block. This can be useful for testing that a template,,0
6790,Merge pull request #8095 from lonegunmanb/f-ucloud-client-base-url,0.45481268," requirement to push metadata to a HCP Packer registry, in both JSON ",,0
6791,fix: undefined variable correction,0.58531153,cmd/hcl2_upgrade: Fix crash when variables block is undefined.,,0
6792,implement boot config struct for virtualbox,0.6042782,virtualbox@v1.0.3 - CHANGELOG,Reflect the change made to the way ansible_remote provisioner pass the SSH private key file to Ansible [GH-5869],0
6793,"More logging, some tweaks to the format",0.5395213,docker@v1.0.7 - CHANGELOG,Circleci test,0
6794,website: update docs for vsphere changes,0.79238456,vsphere@v1.0.4 - CHANGELOG,,1
6795,remove loglines that should not have made it onto master,0.48210156,linode@v1.0.3 - CHANGELOG,,0
6796,improve parser by skipping all lines containing a '{' or a '}'. fix unecessary []byte cast (linter issue).,0.4068849,     -only/exlude filters for running select builds.,,0
6797,allow user to access env_var_format in windows_shell call,0.55662227,Add missing support for the env configuration argument in remote shell,,0
6798,Merge pull request #10285 from hashicorp/fix_generate_errors,0.5951718,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
6799,add docs for user_data_file and user_data to oracle-oci builder page,0.66595566,docs: Add HCP Ready label to Oracle builder components.,,0
6800,packer/plugin: Killed bool to avoid panics when killing clients,0.55730057,packer-plugin-profitbricks: The Profitbricks plugin has been removed as a,,0
6801,remove qemu plugin from bundled plugins,0.7117524,core: Remove external plugins for Profitbricks and 1&1 as vendored plugins.,,1
6802,post-processor/docker-push: allow repo with ports [GH-923],0.5399689,core/hcl2: Packer will no longer warn on excluded post-processors when using,,0
