Index,Release Note
117,"0.13.4 (September 30, 2020)
UPGRADE NOTES:

The built-in vendor (third-party) provisioners, which include module, module, module, and module are now deprecated and will be removed in a future version of Terraform. More information link.
Deprecated interpolation-only expressions are detected in more contexts in addition to resources and provider configurations. Module calls, data sources, outputs, and locals are now also covered. Terraform also detects interpolation-only expressions in complex values such as lists and objects. An expression like module should be rewritten as just module. (link] [link)

BUG FIXES:

command: Include schemas from required but unused providers in the output of module. This allows development tools such as the Terraform language server to offer autocompletion for the first resource for a given provider. (link)
core: create_before_destroy status is now updated in the state during refresh (link)
core: data sources using module, either directly or through their modules, are no longer are forced to wait until apply by other planned data source reads (link)
"
118,"0.14.0 (Unreleased)
UPGRADE NOTES:
* configs: The module argument inside provider configuration blocks has been documented as deprecated since Terraform 0.12. As of 0.14 it will now also generate an explicit deprecation warning. To avoid the warning, use link declarations instead. (link)
ENHANCEMENTS:

module and module: Added an experimental concise diff renderer. By default, Terraform plans now hide most unchanged fields, only displaying the most relevant changes and some identifying context. This experiment can be disabled by setting a module environment variable to module. (link)
cli: A new global command line option module, placed before the selected subcommand, instructs Terraform to switch to a different working directory before executing the subcommand. This is similar to switching to a new directory with module before running Terraform, but it avoids changing the state of the calling shell. (link)
config: Added module function, which returns module if all elements in the given collection are module. This is primarily intended to make it easier to write variable validation conditions which operate on collections. (link)
core: module no longer uses a separate refresh phase, all resources are updated on-demand during planning (link)
module: Now has distinct rendering of lists, sets, and tuples, and correctly renders objects with module attribute values. (link)
module: Added support for OAuth2 application scopes. (link)
backend/consul: Split state into chunks when outgrowing the limit of the Consul KV store. This allows storing state larger than the Consul 512KB limit. (link)

BUG FIXES:

backend/consul: Fix bug which prevented state locking when path has trailing module (link)
build: fix crash with terraform binary on openBSD [#26249]
command/clistate: return an error on a state unlock failure [link] 
configs: Report an error when provider configuration attributes are incorrectly added to a module object. (link)
core: Errors with data sources reading old data during refresh, failing to refresh, and not appearing to wait on resource dependencies are fixed by updates to the data source lifecycle and the merging of refresh and plan (link)
lang/funcs: fix panic when element() is called with a negative offset (link)
states/remote: fix module to work for all backends (link)
"
119,"0.13.3 (September 16, 2020)
BUG FIXES:

build: fix crash with terraform binary on openBSD (link)
core: prevent create_before_destroy cycles by not connecting module close nodes to resource instance destroy nodes (link)
core: fix error where plan action changes from CreateThenDelete to DeleteThenCreate (link)
core: fix Cycle when create_before_destroy status wasn't checked from state (link)
core: fix ""inconsistent final plan"" error when changing the number of referenced resources to 0 (link)
states/remote: fix module to work for all backends (link)
"
120,"0.14.0 (Unreleased)
ENHANCEMENTS:

cli: A new global command line option module, placed before the selected subcommand, instructs Terraform to switch to a different working directory before executing the subcommand. This is similar to switching to a new directory with module before running Terraform, but it avoids changing the state of the calling shell. (link)
command: Added an experimental concise diff renderer. By default, Terraform plans now hide most unchanged fields, only displaying the most relevant changes and some identifying context. This experiment can be disabled by setting a module environment variable to module. (link)

BREAKING CHANGES:
* configs: The module argument inside provider configuration blocks is deprecated. Instead, use the required_providers setting. (link)
BUG FIXES:

command/clistate: return an error on a state unlock failure [link] 
lang/funcs: fix panic when element() is called with a negative offset (link)
states/remote: fix module to work for all backends (link)
"
121,"0.13.2 (September 02, 2020)
NEW FEATURES:

Network-based Mirrors for link: As an addition to the existing capability of ""mirroring"" providers into the local filesystem, a network mirror allows publishing copies of providers on an HTTP server and using that as an alternative source for provider packages, for situations where directly accessing the origin registries is impossible or undesirable. (link)

ENHANCEMENTS:

backend/http: add support for configuration by environment variable. (link)
command: Add support for provider redirects to module. If a provider in the Terraform Registry has moved to a new namespace, the module subcommand now detects this and follows the redirect where possible. (link)
command: Improve module error diagnostics when encountering what appears to be an in-house provider required by a pre-0.13 state file. Terraform will now display suggested module commands which will fix this specific problem. (link)

BUG FIXES:

command: Warn instead of error when the module subcommand with no arguments results in no outputs. This aligns the UI to match the 0 exit code in this situation, which is notable but not necessarily an error. (link)
terraform: Fix crashing bug when reading data sources during plan with blocks backed by objects, not collections (link)
terraform: Fix bug where variables values were asked for twice on the command line and provider input values were asked for but not saved (link)
"
122,"0.13.1 (August 26, 2020)
ENHANCEMENTS:

config: module and module now support address extensions of more than 32 bits (link)
cli: The directories that Terraform searches by default for provider plugins can now be symlinks to directories elsewhere. (This applies only to the top-level directory, not to nested directories inside it.) (link)
backend/s3: simplified mock handling and assume role testing (link)
backend/s3: support for appending data to the User-Agent request header with the TF_APPEND_USER_AGENT environment variable (link)

BUG FIXES:
* config: Override files containing module blocks can now override the special module argument. (link)
* cli: The state lock will now be unlocked consistently across both the local and remote backends in the module and module commands. [link] 
* cli: The module option to module and module now correctly handles addresses containing module instance indexes. (link)
* cli: module can now move the last resource from a module without panicking. (link)
* cli: If the output of module contains an outdated version notice, this is now printed after the version number and not before. (link)
* command: Prevent creation of workspaces with invalid names via the module environment variable, and allow any existing invalid workspaces to be deleted. (link)
* command: Fix error when multiple module flags are set on the command line. (link)
* command: Fix backend config override validation, allowing the use of module override files with the enhanced remote backend. (link)
* core: State snapshots now use a consistent ordering for resources that have the same name across different modules. Previously the ordering was undefined. (link)
* core: A module block producing an unknown number of blocks will no longer incorrectly produce the error ""Provider produced inconsistent final plan"" when the block type is backed by a set of objects. (link)
* core: Terraform will now silently drop attributes that appear in the state but are not present in the corresponding resource type schema, on the assumption that those attributes existed in a previous version of the provider and have now been removed. (link)
* core: The state upgrade logic for handling unqualified provider addresses from Terraform v0.11 and earlier will no longer panic when it encounters references to the built-in module provider. (link)
* internal: Clean up provider package download temporary files after installing. (link)
* terraform: Evaluate module call arguments for module even if defaults are given for input variables (link)
* terraform: Fix misleading Terraform module constraint diagnostics when multiple module settings exist in a single module (link)"
123,"0.13.0 (August 10, 2020)

This is a list of changes relative to Terraform v0.12.29. To see the
incremental changelogs for the v0.13.0 prereleases, see
link.

This section contains details about various changes in the v0.13 major release. If you are upgrading from Terraform v0.12, we recommend first referring to link for information on some common concerns during upgrade and guidance on ways to address them. (The final upgrade guide and the documentation for the new features will be published only when v0.13.0 final is released; until then, some links in this section will be non-functional.)
NEW FEATURES:
* link: Similar to the arguments of the same name in module and module blocks, these create multiple instances of a module from a single module block. (link)


link: Modules can now use the module argument to ensure that all module resource changes will be applied after any changes to the module targets have been applied. (link)


link: Terraform now supports a decentralized namespace for providers, allowing for automatic installation of community providers from third-party namespaces in the public registry and from private registries. (More details will be added about this prior to release.)


link: A new module block type inside module blocks allows module authors to define validation rules at the public interface into a module, so that errors in the calling configuration can be reported in the caller's context rather than inside the implementation details of the module. (link)


link: This backend stores state snapshots as Kubernetes secrets. (link)


BREAKING CHANGES:
* As part of introducing a new heirarchical namespace for providers, Terraform now requires an explicit module specification for any provider that is not in the ""hashicorp"" namespace in the main public registry. (link)
module


module: the previously-deprecated module option is now removed. (link)
To specify a non-default provider configuration for import, add the module meta-argument to the target module block.
* config: Inside module blocks that have module set, and inside any module blocks that are used by such module blocks, it is no longer valid to refer to any objects other than module, module, or module. (This was previously deprecated in a v0.12 minor release.) (link)
If you are using module to define provisioners not attached to a real resource, include any values your provisioners need in the module map and change the provisioner configuration to refer to those values via module.
* configs: At most one module module block is permitted per module (link)
If you previously had multiple module blocks in the same module, consolidate their requirements together into a single block.
* The official MacOS builds of Terraform CLI are no longer compatible with Mac OS 10.10 Yosemite; Terraform now requires at least Mac OS 10.11 El Capitan.
Terraform 0.13 is the last major release that will support 10.11 El Capitan, so if you are upgrading your OS we recommend upgrading to Mac OS 10.12 Sierra or later.
* The official FreeBSD builds of Terraform CLI are no longer compatible with FreeBSD 10.x, which has reached end-of-life. Terraform now requires FreeBSD 11.2 or later.
* backend/oss: The TableStore schema now requires a primary key named module of type module. (link)
* backend/s3: The previously-deprecated module, module, and module arguments are now removed. (link)
* backend/s3: The credential source preference order now considers EC2 instance profile credentials as lower priority than shared configuration, web identity, and ECS role credentials. (link)
* backend/s3: The module environment variable is no longer used. The timeout is now fixed at one second with two retries. (link)


NOTES:
* The module and module commands will now detect and report changes to root module outputs as needing to be applied even if there are no resource changes in the plan.
module


Terraform CLI now supports TLS 1.3 and supports Ed25519 certificates when making outgoing connections to remote TLS servers.
While both of these changes are backwards compatible in principle, certain legacy TLS server implementations can reportedly encounter problems when attempting to negotiate TLS 1.3. (These changes affects only requests made by Terraform CLI itself, such as to module registries or backends. Provider plugins have separate TLS implementations that will gain these features on a separate release schedule.)
* On Unix systems where module is set in module, Terraform will now use TCP for DNS resolution.
We don't expect this to cause any problem for most users, but if you find you are seeing DNS resolution failures after upgrading please verify that you can either reach your configured nameservers using TCP or that your resolver configuration does not include the module directive.
* The module command is no longer available. (link)
To upgrade from Terraform v0.11, first link and then upgrade to v0.13 from there.


ENHANCEMENTS:
* config: module function will now return a helpful error message if a given variable has an invalid name, rather than relying on a syntax error in the template parsing itself. (link)
* config: The configuration language now uses Unicode 12.0 character tables for certain Unicode-version-sensitive operations on strings, such as the module and module functions. Those working with strings containing new characters introduced since Unicode 9.0 may see small differences in behavior as a result of these table updates.
* config: The new module function takes a list or set of numbers and returns the sum of all elements. (link)
* config: Modules authored by the same vendor as the main provider they use can now pass metadata to the provider to allow for instrumentation and analytics. (link)
* cli: The module and module commands now recognize changes to root module outputs as side-effects to be approved and applied. This means you can apply root module output changes using the normal plan and apply workflow. (link)
* cli: When installing providers from the Terraform Registry, Terraform will verify the trust signature for partner providers, and allow for self-signed community providers. (link)
* cli: module will display detailed trust signature information when installing providers from the Terraform Registry and other provider registries. (link)
* cli: It is now possible to optionally specify explicitly which installation methods can be used for different providers in the CLI configuration, such as forcing a particular provider to be loaded from a particular directory on local disk instead of consulting its origin provider registry. (link)
* cli: The new module subcommand allows changing the selected provider for existing resource instances in the Terraform state. (link)
* cli: The new module subcommand can automatically construct or update a local filesystem mirror directory containing the providers required for the current configuration. (link)
* cli: module now produces machine-readable version information. (link)
* cli: module can now work with provider configurations containing references to other objects, as long as the data in question is already known in the current state. (link)
* cli: The module command will now exit with status code 1 if the given resource address does not match any resource instances. (link)
* cli: The module command now requires the full word ""yes"" to confirm, rather than just ""y"", for consistency with Terraform's other interactive prompts. (link)
* core: Several of Terraform's graph operations are now better optimized to support configurations with highly-connected graphs. (link, link)
* backend/remote: Now supports module. (link)
* backend/remote: Can now accept module options when creating a plan using remote operations, if supported by the target server. (Server-side support for this in Terraform Cloud and Terraform Enterprise will follow in forthcoming releases of each.) (link)
* backend/azurerm: Now uses the Giovanni Storage SDK to communicate with Azure. (link)
* backend/s3: The backend will now always consult the shared configuration file, even if the module environment variable isn't set. That environment variable is now ignored. (link)
* backend/s3: Region validation now automatically supports the new module (Africa (Cape Town)) region. (link)
module

backend/s3: A module prefix in the module argument is now expanded to the current user's home directory. (link)
backend/s3: The backend has a number of new options for customizing the ""assume role"" behavior, including controlling the lifetime and access policy of temporary credentials. (link)
backend/swift: The authentication options match those of the OpenStack provider. (link)

BUG FIXES:
* config: The module function can now correctly encode a single null value as the JSON expression module. (link)
* config: The module function no longer crashes when incorrectly given a non-string key. (link)
* config: The module function now correctly returns a zero-length string when given a length of zero, rather than ignoring that argument entirely. (link)
* config: module and module (that is, an infinity as an argument) now return another infinity with the same sign, rather than just a large integer. (link)
* config: The module function now supports the OpenSSH RSA key format. (link)
* config: The module function now returns more precise type information, making it usable for values passed to module, and will no longer crash if all of the given maps are empty. (link, link)
* vendor: The various set-manipulation functions, like module, will no longer panic if given an unknown set value (link)
* config: Fixed a crash with incorrect syntax in module and module files. (link)
* config: The function argument expansion syntax module no longer incorrectly fails with ""Invalid expanding argument value"" in situations where the expanding argument's type will not be known until the apply phase. (link)
* config: Variable module block error message checks no longer fail when non-ASCII characters are present. (link)
* cli: The module command (and the implied plan run by module with no arguments) will now print any warnings that were generated even if there are no changes to be made. (link)
* cli: module now correctly records the resource's use of either module or module based on the given target address. (link)
* cli: When using the module environment variable to override where Terraform looks for CLI configuration, Terraform will now ignore the default CLI configuration directory as well as the default CLI configuration file. (link)
* cli: The module command in OAuth2 mode now implements the PKCE OAuth 2 extension more correctly. Previously it was not compliant with all of the details of the specification. (link)
* cli: Fixed a potential crash when the module environment variable isn't set, causing the native service credentials store to be module. (link)
* command/fmt: Error messages will now include source code snippets where possible. (link)
* command/apply: module will no longer silently exit when given an absolute path to a saved plan file on Windows. (link)
* command/init: module will now produce an explicit error message if given a non-directory path for its configuration directory argument, and if a module file has a syntax error. Previously these were silently ignored. (link, link)
* command/console:  (link)
* command/import: The module command will now properly attach the configured provider for the target resource based on the configuration, making the module command line option unnecessary. (link)
* command/import: The module option now works correctly. It was inadvertently disabled as part of v0.12 refactoring. (link)
* command/show: Resource addresses are now consistently formatted between the plan and prior state in the module output. (link)
* core: Fixed a crash related to an unsafe concurrent read and write of a map data structure. (link)
* core: Instances are now destroyed only using their stored state, without re-evaluating configuration. This avoids a number of dependency cycle problems when ""delete"" actions are included in a plan. (link)
* provider/terraform: The module data source will no longer attempt to ""configure"" the selected backend during validation, which means backends will not try to perform remote actions such as verifying credentials during module. Local validation still applies in all cases, and the configuration step will still occur prior to actually reading the remote state in a normal plan/apply operation. (link)
* backend/remote: Backend will no longer crash if the user cancels backend initialization at an inopportune time, or if there is a connection error. (link) (link)
* backend/azurerm: The backend will now create a Azure storage snapshot of the previous Terraform state snapshot before writing a new one. (link)
* backend/s3: Various other minor authentication-related fixes previously made in the AWS provider. (link)
* backend/oss: Now allows locking of multiple different state files. (link)
* provisioner/remote-exec: The provisioner will now return an explicit error if the module connection argument is an empty string. Previously it would repeatedly attempt to resolve an empty hostname until timeout. (link)
* provisioner/chef: The provisioner will now gracefully handle non-failure (RFC062) exit codes returned from Chef. (link)
* provisioner/habitat: The provisioner will no longer generate module with world-readable permissions. (link)
* communicator/winrm: Support a connection timeout for WinRM module blocks. Previously this argument worked for SSH only. (link)
EXPERIMENTS:
* This release concludes the module link that was started in Terraform v0.12.20. If you were participating in the experiment, you should remove the experiment opt-in from your configuration as part of upgrading to Terraform 0.13.
module"
124,"0.13.0-rc1 (July 22, 2020)
BUG FIXES:

command/init: Fix confusing error message for locally-installed providers with invalid package structure (link)
core: Prevent outputs from being evaluated during destroy (link)
core: Fix the pruning of temporary values from the root module which will fail to evaluate during destroy (link)
core: Don't create redundant dependency edges between objects in different instances of the same module. (link)
core: Prevent quadratic memory usage with large numbers of instances by not storing the complete resource state in each instance (link)
core: Fix errors and remove cycles when a provider configuration references resources during a full destroy, and fix empty evaluation results when using self references in a destroy provisioner. (link)
"
125,"0.12.29 (July 22, 2020)
BUG FIXES:

core: core: Prevent quadratic memory usage with large numbers of instances by not storing the complete resource state in each instance (link)
"
126,"0.13.0-beta3 (July 01, 2020)
BUG FIXES:

backend/azurerm: support for snapshotting the blob used for remote state storage prior to change (link)
backend/remote: Prevent panic when there's a connection error (link)
command: Fix bug with global module/module/module flags introduced in 0.13.0beta2 (link)
command: Fix command test fixture modify-in-place bugs, which could cause state leak between tests (link)
command: Preserve more comments when rerunning 0.13upgrade (link)
command/console: enable use of impure functions in console (for example, bcrypt()) (link)
command/import: Fix module option (link)
command/init: return an error with invalid -backend-config files (link)
communicator/winrm: Inlcude any user-configured timeout for winrm connection (link)
config: Add missing validation to prevent provider configuration within modules using module (link)
configs: Fix nested provider requirements bug introduced in 0.13.0beta2 (link)
configs: Fix panic when module blocks have non-string attribute values (link)
configs: Fix panic for invalid resource provider (link)
core: Hide empty plans for misbehaving data sources (link)
provider/terraform: Don't change non-computed attribute, which result in a perpetual diff (link)
terraform: Relax import-specific provider configuration constraints, to permit any values that can be evaluated statically (link)
vendor: The module function will no longer panic if all given maps are empty (link)
vendor: The various set-manipulation functions, like module, will no longer panic if given an unknown set value (link)

BREAKING CHANGES:
* command/state: exit code 1 if module is called on a resource that does not exist (link)
* command/login: Require ""yes"" to confirm, no longer accepting ""y"" (link)"
127,"0.12.28 (June 25, 2020)
BUG FIXES:

build: build the 0.12 version of Terraform with Go 1.12.13, rather than 0.13 Terraform's 1.14.2 (link)
"
128,"0.12.27 (June 24, 2020)
BUG FIXES:

backend/remote: fix panic when there's a connection error to the remote backend (link)
"
129,"0.13.0-beta2 (June 17, 2020)
NOTES:

backend/s3: Deprecated module, module, and module arguments have been removed (link)
backend/s3: Credential ordering has changed from static, environment, shared credentials, EC2 metadata, default AWS Go SDK (shared configuration, web identity, ECS, EC2 Metadata) to static, environment, shared credentials, default AWS Go SDK (shared configuration, web identity, ECS, EC2 Metadata) (link)
backend/s3: The module environment variable no longer has any effect as we now depend on the default AWS Go SDK EC2 Metadata client timeout of one second with two retries (link)
Removed unused targets from Makefile. If you were previously using module or module, replace that usage with module (link)

ENHANCEMENTS:

backend/kubernetes: New module remote state storage backend (link)
backend/s3: Always enable shared configuration file support (no longer require module environment variable) (link)
backend/s3: Automatically expand module prefix for home directories in module argument (link)
backend/s3: Add module, module, module, and module arguments (link)
command/providers: Show providers in a tree of modules requiring them, along with a list of providers required by state (link)
provisioner/remote-exec: Return an error when the host field is empty (link)

BUG FIXES:

addrs: detect builtin ""terraform"" provider in legacy state (link)
backend/remote: do not panic if PrepareConfig or Configure receive null values (can occur when the user cancels the init command) (link)
backend/s3: Ensure configured profile is used (link)
backend/s3: Ensure configured STS endpoint is used during AssumeRole API calls (link)
backend/s3: Prefer AWS shared configuration over EC2 metadata credentials by default (link)
backend/s3: Prefer ECS credentials over EC2 metadata credentials by default (link)
backend/s3: Remove hardcoded AWS Provider messaging (link)
command/0.13upgrade: Fix module usage help text to include options (link)
command/0.13upgrade: Do not add source for builtin provider (link)
command/apply: Fix bug which caused Terraform to silently exit on Windows when using absolute plan path (link)
command/init: Fix bug which caused the default local plugindir to be omitted as a provider source location (link)
command/format: Fix bug which caused some diagnostics to print empty source lines (link)
command/version: add -json flag for machine-parsable version output (link)
config: Function argument expansion with module will no longer incorrectly return ""Invalid expanding argument value"" in situations where the expanding argument type isn't known yet. (link)
config: Fix crash in validation with non-ascii characters (link)
config: Don't panic if version constraint syntax isn't accepted by new version constraint parser (link)
config: Validate depends_on references in modules and outputs (link)
core: Fix crash with multiple nested modules (link)
core: Fix panic when importing with modules (link)
core: Allow targeting with expanded module addresses (link)
core: Allow referencing module instances (link)
"
130,"0.13.0-beta1 (June 03, 2020)
NEW FEATURES:

module and module for modules: Similar to the arguments of the same name in module and module blocks, these create multiple instances of a module from a single module block. (link)
module for modules: Modules can now use the module argument to ensure that all module resource changes will be applied after any changes to the module targets have been applied. (link)
Automatic installation of third-party providers: Terraform now supports a decentralized namespace for providers, allowing for automatic installation of community providers from third-party namespaces in the public registry and from private registries. (More details will be added about this prior to release.)
Custom validation rules for input variables: A new link inside module blocks allows module authors to define validation rules at the public interface into a module, so that errors in the calling configuration can be reported in the caller's context rather than inside the implementation details of the module. (link)

BREAKING CHANGES:

As part of implementing a new decentralized namespace for providers, Terraform now requires an explicit module specification for any provider that is not in the ""hashicorp"" namespace in the main public registry. (More details will be added about this prior to release, including links to upgrade steps.) (link)
backend/oss: Changes to the TableStore schema now require a primary key named module of type module (link)
command/0.12upgrade: this command has been replaced with a deprecation notice directing users to install terraform v0.12 to run module.  (link)
command/import: remove the deprecated module command line argument (link)
command/import: fixed a bug where the module command was not properly attaching the configured provider for a resource to be imported, making the module command line argument unnecessary. (link)
command/providers: the output of this command is now a flat list that does not display providers per module. (link)
config: Inside module blocks that have module set, and inside any module blocks that are used by such module blocks, it is now an error to refer to any objects other than module, module, or module (link)
configs: At most one module block is permitted per module (link)
The official MacOS builds of Terraform CLI are no longer compatible with Mac OS 10.10 Yosemite; Terraform now requires at least Mac OS 10.11 El Capitan. Terraform 0.13 is the last major release that will support 10.11 El Capitan, so if you are upgrading your OS we recommend upgrading to Mac OS 10.12 Sierra or later.
The official FreeBSD builds of Terraform CLI are no longer compatible with FreeBSD 10.x, which has reached end-of-life. Terraform now requires FreeBSD 11.2 or later.

NOTES:

The module and module command will now detect and report changes to root module outputs as able to be applied even if there are no resource changes in the plan. This will be an improvement in behavior for most users, since it will now be possible to change module blocks and use module to apply those changes, but it may require some changes to unusual situations where a root module output value was intentionally changing on every plan, which was not an intended usage pattern and is no longer supported.
Terraform CLI now supports TLS 1.3 and supports Ed25519 certificates when making outgoing connections to remote TLS servers. While both of these changes are backwards compatible in principle, certain legacy TLS server implementations can reportedly encounter problems when attempting to negotiate TLS 1.3. (These changes affects only requests made by Terraform CLI itself, such as to module registries or backends. Provider plugins have separate TLS implementations that will gain these features on a separate release schedule.)
On Unix systems where module is set in module, Terraform will now use TCP for DNS resolution. We don't expect this to cause any problem for most users, but if you find you are seeing DNS resolution failures after upgrading please verify that you can either reach your configured nameservers using TCP or that your resolver configuration does not include the module directive.
backend/s3: Region validation now automatically supports the new module (Africa (Cape Town)) region. For AWS operations to work in the new region, the region must be explicitly enabled as outlined in the link. When the region is not enabled, the Terraform S3 Backend will return errors during credential validation (e.g. module). (link)

ENHANCEMENTS:

config: module function will now return a helpful error message if a given variable has an invalid name, rather than relying on a syntax error in the template parsing itself. (link)
config: The configuration language now uses Unicode 12.0 character tables for certain Unicode-version-sensitive operations on strings, such as the module and module functions. Those working with strings containing new characters introduced since Unicode 9.0 may see small differences in behavior as a result of these table updates.
cli: When installing providers from the Terraform Registry, Terraform will verify the trust signature for partner providers, and allow for self-signed community providers (link)
cli: Display detailed trust signature information when installing providers from the Terraform Registry, including a link to more documentation on different levels of signature (link)
cli: It is now possible to optionally specify explicitly which installation methods can be used for different providers, such as forcing a particular provider to be loaded from a particular directory on local disk instead of consulting its origin provider registry. (link)
cli: Add state replace-provider subcommand to allow changing the provider source for existing resources (link)
cli: The module and module commands now recognize changes to root module outputs as side-effects to be approved and applied. This means you can apply root module output changes using the normal plan and apply workflow. (link)
cli: The new module subcommand can automatically construct or update a local filesystem mirror directory containing the providers required for the current configuration. (link)
config: The module function now returns more precise type information, making it usable for values passed to module (link)
config: Add ""sum"" function, which takes a list or set of numbers and returns the sum of all elements (link)
config: added support for passing metadata from modules to providers using HCL (link)
core: Significant performance enhancements for graph operations, which will help with highly-connected graphs (link)
core: Data resources can now be evaluated during plan, allowing module to work correctly, and allowing data sources to update immediately when their configuration changes. (link)
core: Data resource changes detected during planning will now always be reported in the plan output, to highlight a likely reason for effective configurationc changes elsewhere. Previously only data resources deferred to the apply phase would be shown. (link)
backend/azurerm: switching to use the Giovanni Storage SDK to communicate with Azure (link)
backend/remote: Now supports module. (link)
backend/remote: Can now accept module options when creating a plan using remote operations, if supported by the target server. (Server-side support for this in Terraform Cloud and Terraform Enterprise will follow in forthcoming releases of each.) (link)
backend/s3: Support automatic region validation for module (link)
backend/swift auth options match OpenStack provider auth (link)

BUG FIXES:
* backend/oss: Allow locking of multiple different state files (link)
* cli: Fix module to correctly set the resource each mode based on the target address (link)
* cli: The module command (and the implied plan run by module with no arguments) will now print any warnings that were generated even if there are no changes to be made. (link)
* cli: When using the module environment variable to override where Terraform looks for CLI configuration, Terraform will now ignore the default CLI configuration directory as well as the default CLI configuration file. (link)
* cli: The module command in OAuth2 mode now implements the PKCE OAuth 2 extension more correctly. Previously it was not compliant with all of the details of the specification. (link)
* command: Fix panic for nil credentials source, which can be caused by an unset HOME environment variable (link)
* command/fmt: Include source snippets in errors (link)
* command/format: Fix diagnostic output to show multi-line code snippets correctly (link)
* command/show (json output): fix inconsistency in resource addresses between plan and prior state output (link)
* core: Fix race in GetVariableValue (link)
* core: Instances are now destroyed only using their stored state, removing many cycle errors (link)
* core: Destroy provisioners should not evaluate for_each expressions (link)
* funcs/jsonencode: Fix null value handling (link)
* lang: Fix non-string key panics in map function (link)
* lang: module would previously return module, despite the length argument being module. This has been changed to return an empty string when length is zero. (link)
* lang: module and module would previously return a large integer value, rather than infinity. This has been fixed. (link)
* lang: Add support for OpenSSH RSA key format to module function (link)
* provisioner/chef: Gracefully handle non-failure (RFC062) exit codes (link)
* provisioner/habitat: Fix permissions on user.toml (link)
* provider/terraform: The module data source will no longer attempt to ""configure"" the selected backend during validation, which means backends will not try to perform remote actions such as verifying credentials during module. Local validation still applies in all cases, and the configuration step will still occur prior to actually reading the remote state in a normal plan/apply operation. (link)
* vendor: Fix crash when processing malformed JSON (link)
EXPERIMENTS:


This release concludes the module link that was started in Terraform v0.12.20. If you were participating in the experiment, you should remove the experiment opt-in from your configuration as part of upgrading to Terraform 0.13.
The experiment received only feedback that can be addressed with backward-compatible future enhancements, so it's been accepted into this release as stable with no changes to its original design so far. We'll consider additional features related to custom validation in future releases after seeing how it's used in real-world modules.

"
131,"ENHANCEMENTS:

backend/remote: Can now accept module options when creating a plan using remote operations, if supported by the target server. (Server-side support for this in Terraform Cloud and Terraform Enterprise will follow in forthcoming releases of each.) (https://github.com/hashicorp/terraform/issues/24834)
cli: A special new lifecycle mode for provider plugins where they are assumed to be controlled by an external process outside of Terraform. This is for automated provider plugin testing only, and is not an end-user feature. (https://github.com/hashicorp/terraform/issues/24674)
"
132,"NOTES:

backend/s3: Region validation now automatically supports the new module (Africa (Cape Town)) region. For AWS operations to work in the new region, the region must be explicitly enabled as outlined in the link. When the region is not enabled, the Terraform S3 Backend will return errors during credential validation (e.g. module). (link)

ENHANCEMENTS:

backend/s3: Support automatic region validation for module (link)
backend/remote: Add support for force push to remote backend (link)

BUG FIXES:
* core: Destroy provisioners should not evaluate for_each expressions (link)
* core: Fix races in GetVariableValue (link)"
133,"NOTES:

cli: Windows executable signing.

Our Windows 32-bit and 64-bit executables for this version and up will be signed with a HashiCorp cert. Windows users will no longer see a warning about an ""unknown publisher"" when running our software.
BUG FIXES:
* command/login: Fix bug when using terraform login on Windows (link)
* registry: Fix panic when server is unreachable (link)"
134,
135,"ENHANCEMENTS:
* registry: Add configurable retries for module and provider discovery requests to the remote registry (link)
* registry: Add configurable request timeout for the remote registry client (link)
BUG FIXES:

cli: Fix terraform state mv to correctly set the resource each mode based on the target address (link)
cli: The module command (and the implied plan run by module with no arguments) will now print any warnings that were generated even if there are no changes to be made. (link)
"
136,"NEW FEATURES:
* backend/cos: New backend ""cos"", supporting using Tencent Cloud Storage as a remote backend.
* command/login: Enable ""terraform login"" and add support for UI-generated tokens (link)
* command/logout: Add ""terraform logout"" command to remove local credentials (link)
ENHANCEMENTS:

command/workspace delete: release lock after workspace removal warning (link)
lang/funcs: add module function (link)

BUG FIXES:
* command/state show: Fix an issue when a resource has a non-default provider configured (link)
* backend/remote-state: Fix issues where lingering lock files remained when deleting non-empty workspaces (link)
* command/import: Release lock if initialization error occurs on import (link)
* terraform: Fix panic when using module with a set containing module values (link)"
137,"ENHANCEMENTS:
* config: New built-in functions module and module are intended to ease working with data structures whose shape isn't known statically. (link)
* config: New, optional syntax for link setting in module blocks. This is not intended for general use yet but will support upcoming enhancements. [link] 
BUG FIXES:
* command/show: Fix an issue with show and aliased providers (link)
* core: Always clean up empty resources before empty modules (link)
* internal/modsdir/manifest: Fix CLI issue with Windows machines (link)
EXPERIMENTS:


This release includes an opt-in experiment for link.
The feature is not yet finalized and is subject to breaking changes even in minor releases, but we're introducing it here in order to solicit feedback from module developers about which use-cases it is meeting, any use-cases it isn't meeting, and any situations where things feel harder to express than they might be.
Due to the experimental nature of this feature, we do not recommend using it in ""production"" modules yet and we require an explicit link of module. Depending on what feedback we receive, the design of this experimental feature may change significantly in future versions without an automatic upgrade path.

"
