Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1240,refactor(info) : integrate refactored package-manager lib,0.64401484,Update lib/compiler/helpers/manual-restart.ts (a3b04f1b),,0
1241,chore(deps): update dependency release-it to v13.3.2,0.9726326,chore(deps): update dependency release-it to v13.5.5 (dd06913),,1
1242,Merge pull request #1805 from adamclark64/feat-flat-configuration,0.98399305,Merge pull request #1805 from adamclark64/feat-flat-configuration (6a933a85),"Now instead of reading version from the lock files and needing several lockfile parsers to work, the CLI can read version from each package's package.json after resolving the file path using require.resolve, as suggested by @andreialecu",1
1243,schematics : upgrade @nestjs/schematics version to 1.0.0-rc.1,0.76559377,chore(deps): update @nestjs/schematics to v8.0.3 (aec631f8),,1
1244,Merge branch 'documentation',0.667771,Merge branch 'getspooky-my-branch' (e186d776),"Reading from the appropriate lock files instead of the package.json means having a better idea of what packages are installed. With the package.json, there's a chance to miss the actual installed version due to using a range like ^7.0.0 whereas with the lock file, the version is printed to what the package manager resolved. To make this more easily achievable, I refactored the info.action.ts file to be more class based so I could reuse the package manager instead of having to re-find it each time. re: #896",0
1245,chore(deps): update typescript-eslint monorepo to v5.38.0,0.9824238,chore(deps): update typescript-eslint monorepo to v5.5.0 (095ab127),,1
1246,chore(deps): update dependency ts-jest to v26.1.3,0.9847186,chore(deps): update dependency ts-jest to v26.5.2 (21925211),,1
1247,fix: always display manual restart tip,0.91767263,fix: always display manual restart tip (a88ad131),,1
1248,chore(deps): update dependency @types/node to v18.15.13,0.9828089,chore(deps): update dependency @types/node to v18.14.2 (6313ab03),,1
1249,chore(deps): update dependency prettier to v2.0.3,0.97716385,chore(deps): update dependency prettier to v2.0.4 (02374c7),,1
1250,chore(): release v8.1.1,0.80958956,chore(): publish 6.13.0 release (a7167e3),,1
1251,chore(deps): update commitlint monorepo to v17.3.0,0.9764993,chore(deps): update commitlint monorepo to v17.0.3 (70c20988),fix(deps): update dependency fork-ts-checker-webpack-plugin to v6.0.2,1
1252,chore(deps): update dependency release-it to v13.1.1,0.97673357,chore(deps): update dependency release-it to v13.5.5 (dd06913),,1
1253,chore(deps): update typescript-eslint monorepo to v5.41.0,0.9854507,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),fix(deps): update angularcli monorepo,1
1254,chore(deps): update dependency @types/jest to v24.0.16,0.98416704,chore(deps): update dependency @types/jest to v24.0.24 (b2991dc),,1
1255,fix() : merge update fix branch and fix new command,0.7060647,Merge branch 'master' into chore/fix-warning-husky (2bb1924e),fix(deps): update dependency @angular-devkit/schematics-cli to v0.1100.0,1
1256,add Snyk dependency analysis badge,0.5680622,chore(deps): update dependency minimist [security] (2d647258),,0
1257,remove unused utils + remove option destination parameter in generate command,0.52453065,feat: Add skip import option to generate command (1a0213e2),fix(deps): update dependency @types/webpack to v4.41.25,0
1258,travis-fixes : remove Vagrant assets to use needed project assets only,0.4962491,fix(): copy all assets on build (fee2571c),fix(deps): update angularcli monorepo to v11 (major),0
1259,Update dependency @types/node to v12.7.9,0.8581093,chore(deps): update dependency @types/node to v14.17.19 (577b050d),fix(deps): update dependency fork-ts-checker-webpack-plugin to v6,1
1260,nest-v4-rc3 : update @nestjs/schematics version to the release one,0.7624423,chore(deps): update @nestjs/schematics to v8.0.3 (aec631f8),,1
1261,schematics : refactor info command tests,0.750528,refactor: clarify about schematics available on generate command (88752a6a),,1
1262,feat() partially support project references,0.7290693,feat() support projects in add (ae386f5),,1
1263,chore(deps): update dependency ts-node to v8.5.3,0.9767776,chore(deps): update dependency ts-node to v10.8.1 (11913531),,1
1264,fix: set correct exit status on error,0.8863827,fix: set correct exit status on error (11b676a8),,1
1265,Merge pull request #359 from nestjs/renovate/inquirer-7.x,0.9666145,Merge pull request #805 from nestjs/renovate/inquirer-7.x (1d419ac3),,1
1266,chore(deps): update dependency husky to v5.1.2,0.9788089,chore(deps): update dependency husky to v5.2.0 (6187ce03),,1
1267,chore(): release v7.5.4,0.830166,chore(): publish 6.13.0 release (a7167e3),,1
1268,feat: allows skip-install for add,0.8690088,feat: allows skip-install for add (76b282ed),,1
1269,chore(deps): update dependency @types/shelljs to v0.8.10,0.983826,chore(deps): update dependency @types/shelljs to v0.8.10 (344ced15),,1
1270,chore(deps): update dependency release-it to v15.10.2,0.9840382,chore(deps): update dependency release-it to v15.10.0 (07111244),refactor: find typescript using require.resolve,1
1271,chore(deps): update dependency prettier to v1.19.0,0.9671966,chore(deps): update dependency prettier to v2.8.2 (2016446a),,1
1272,build-container : develop docker builder,0.47435012,Merge branch 'boenrobot-node-loader' (dc116fd),,0
1273,chore(deps): update typescript-eslint monorepo to v5.1.0,0.98449063,chore(deps): update typescript-eslint monorepo to v5.5.0 (095ab127),,1
1274,update project structure + organize imports,0.5741184,"refactor(): run format, remove unused imports (a03eba4)",,0
1275,Merge pull request #342 from jamesgeorge007/feat/fixup-usage-info,0.83574957,Merge pull request #1446 from Toilal/eslint-fixes (d980b88d),,1
1276,fix(deps): update dependency webpack to v4.43.0,0.98038095,fix(deps): update dependency webpack to v4.44.2 (02c926fa),,1
1277,chore(): release v7.6.0,0.8523183,chore(): publish 6.13.0 release (a7167e3),,1
1278,nest-v4-rc3 : initialize nest-v4-rc3 branch,0.57574725,feat: Allow passing arguments to nest start  (a20e0ce8),,0
1279,add middleware template,0.47568026,fix(webpack): add externals presets (74286eb4),,0
1280,feature(update) : refactoring,0.64886147,"chore(): minor tweaks, description updates, style updates (fbaf4922)",,0
1281,chore(deps): update dependency jest to v24.8.0,0.9653195,chore(deps): update dependency jest to v25.2.0 (0936c2c),refactor: remove conflicting lockfile and add prepack script,1
1282,nest-v4 : not install in production mode,0.57196695,fix: fail on nest add results in non 0 exit code (75671be3),,0
1283,dept(typescript) : optimize docker build stages to use cache for dependencies (local build acceleration),0.56600416,* chore(deps): update dependency @types/node to v18.11.18 (645db30b),,0
1284,Merge pull request #348 from nestjs/renovate/commander-3.x,0.94949687,Merge pull request #518 from nestjs/renovate/commander-4.x (a452f8a),fix(deps): update dependency webpack-node-externals to v2.5.2,1
1285,fix: flat flag was always truthy,0.9274714,fix: flat flag was always truthy (994704ec),fix(deps): update angularcli monorepo,1
1286,Merge pull request #3 from nestjs/npm-publish,0.8465034,Merge pull request #2083 from nestjs/dependabot/npm_and_yarn/vm2-3.9.19 (02954885),fix(deps): update dependency os-name to v4,1
1287,feature(ui) : update dependencies,0.65739477,* chore(deps): update dependency release-it to v15.5.1 (bf00a166),,0
1288,chore(): publish 6.14.1 release,0.9442191,chore(): publish 6.14.1 release (892b96d),,1
1289,package-manager : regenerate package-lock.json,0.60369945,chore(): fix package.json (497bd45e),,0
1290,Merge branch 'issue-7',0.7195655,Merge branch 'getspooky-my-branch' (e186d776),fix(deps): update dependency webpack to v4.44.2,1
1291,chore(deps): update dependency release-it to v15.6.1,0.9784529,chore(deps): update dependency release-it to v15.1.0 (3d734567),fix(deps): update dependency ora to v5.1.0,1
1292,chore(deps): update dependency ts-jest to v25.4.0,0.9811576,chore(deps): update dependency ts-jest to v25.4.0 (5ee70f9),fix(deps): update dependency fork-ts-checker-webpack-plugin to v5.2.1,1
1293,task(tests) : develop simple install without package installation tests,0.67690885,test(lib): add unit tests for PackageManagerFactory.prototype.find (f37bde89),chore(deps): update dependency jest to v26.6.2,0
1294,chore(deps): update dependency release-it to v14.5.0,0.98070824,chore(deps): update dependency release-it to v14.4.0 (09a7eb33),,1
1295,chore(deps): update dependency release-it to v15.5.0,0.97561944,chore(deps): update dependency release-it to v15.1.0 (3d734567),fix(deps): update dependency chokidar to v3.4.3,1
1296,chore(deps): update dependency @types/node to v16.11.40,0.98856914,chore(deps): update dependency @types/node to v16.11.7 (a0e14355),,1
1297,develop the controller assets processor,0.45239323,refactor: collection-factory create method (7d5cc588),,0
1298,Merge pull request #1871 from nestjs/renovate/tsconfig-paths-4.x,0.98552155,Merge pull request #1871 from nestjs/renovate/tsconfig-paths-4.x (555e4604),,1
1299,1.1.0,0.5235628,chore(deps): update jest monorepo (054d1fbc),,0
1300,Merge pull request #1862 from nestjs/renovate/typescript-4.x,0.977495,Merge pull request #1862 from nestjs/renovate/typescript-4.x (99c2b0a7),,1
1301,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7,0.9830938,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7 (35a1d02c),,1
1302,Merge pull request #1229 from nestjs/renovate/tsconfig-paths-3.x,0.98732346,Merge pull request #1229 from nestjs/renovate/tsconfig-paths-3.x (25944699),,1
1303,chore(): release v9.4.1,0.8107964,chore(): publish 6.14.1 release (892b96d),,1
1304,Merge pull request #1284 from nestjs/renovate/node-emoji-1.x,0.98833394,Merge pull request #1284 from nestjs/renovate/node-emoji-1.x (8b091c10),,1
1305,chore(deps): update dependency jest to v26.6.3,0.9768437,chore(deps): update dependency jest to v26.6.2 (6aad9eec),,1
1306,Update dependency @types/node to v12.12.0,0.8618102,chore(deps): update dependency @types/node to v12.20.2 (4ceb7148),,1
1307,fix(deps): update dependency fork-ts-checker-webpack-plugin to v6.0.5,0.989367,fix(deps): update dependency fork-ts-checker-webpack-plugin to v6.5.0 (520030f7),,1
1308,chore(deps): update dependency eslint to v8.33.0,0.97455406,chore(deps): update dependency eslint to v8.33.0 (7e9d1e3a),,1
1309,chore(deps): update dependency lint-staged to v13.1.0,0.9801178,chore(deps): update dependency lint-staged to v13.2.0 (8e9ad200),,1
1310,Merge pull request #1596 from nestjs/renovate/webpack-5.x,0.98699903,Merge pull request #1596 from nestjs/renovate/webpack-5.x (3fa02602),,1
1311,Merge pull request #991 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x,0.983328,Merge pull request #965 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x (29aa92e8),,1
1312,chore(deps): update dependency @types/inquirer to v6.0.3,0.9646349,chore(deps): update dependency @types/inquirer to v8.2.6 (f7e6083f),,1
1313,fix wording bugs,0.6516647,fix(new): fix language bug (f5f26e14),,0
1314,Merge pull request #1669 from nestjs/renovate/webpack-5.x,0.985954,Merge pull request #1669 from nestjs/renovate/webpack-5.x (0dc31b05),,1
1315,Merge pull request #842 from nestjs/renovate/fork-ts-checker-webpack-plugin-5.x,0.9903972,Merge pull request #842 from nestjs/renovate/fork-ts-checker-webpack-plugin-5.x (983ae8e7),,1
1316,refactoring: refactor template mainpulation and build template manipulation handler suite,0.58742285,refactor: replace angular/dasherize with custom implementation (70bc0c65),,0
1317,rc2 : fix issue #73 [BUG] - Creating a new project with --dry-run,0.6562367,fix generate dry run alias (8e92561),,0
1318,schematics : create the new generate command,0.7193252,refactor: clarify about schematics available on generate command (88752a6a),,1
1319,chore(): publish 6.6.2 version,0.8860661,chore(): publish 6.13.0 release (a7167e3),,1
1320,Merge pull request #52 from nestjs/revert-51-info,0.90386343,Merge pull request #503 from nestjs/renovate/node-12.x (3a96841),,1
1321,project structure organization + add CI description + add global installation,0.51869404,feat(cli): add directory option to the application schematic (4a2ee3b),,0
1322,Merge pull request #44 from nestjs/develop,0.8849544,Merge pull request #1488 from nestjs/renovate/webpack-5.x (f187f912),,1
1323,chore(deps): update typescript-eslint monorepo to v5.37.0,0.9806253,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),,1
1324,fix(SchematicRunner): Fix merge conflicts & lint,0.74787676,fix(): resolve merge conflicts (0dff378a),,1
1325,feat(): add strict option on new command,0.9217496,feat(): add strict option on new command (c028737d),,1
1326,"feat(): add eslint, commitlint, release it",0.89522177,"feat(): add eslint, commitlint, release it (ca6f3b1)",,1
1327,chore(deps): update typescript-eslint monorepo to v5.9.1,0.986882,chore(deps): update typescript-eslint monorepo to v5.5.0 (095ab127),,1
1328,Merge pull request #688 from nestjs/renovate/angularcli-monorepo,0.97478807,Merge pull request #688 from nestjs/renovate/angularcli-monorepo (b2492cd),,1
1329,Merge branch 'cmd-generate-pipe' into v1.6.0,0.5730859,Merge branch 'boenrobot-node-loader' (dc116fd),The err object was not checked and it was relied on  defined stats. Now early exit when err object is set but stats remains undefined. This resolves #868,0
1330,chore(): update package version,0.8390688,chore(): update version (89ed3fc5),,1
1331,feat: Add console command description,0.8894259,feat: Add console command description (9c09d22d),,1
1332,chore(deps): update dependency eslint to v7.10.0,0.9821348,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
1333,Merge pull request #22 from gimox/develop,0.76705074,Merge pull request #1164 from nestjs/dependabot/npm_and_yarn/hosted-git-info-2.8.9 (a77a601e),,1
1334,Merge pull request #1651 from Tony133/docs/update-contributing,0.9851374,Merge pull request #1651 from Tony133/docs/update-contributing (34060b7a),,1
1335,Merge pull request #1650 from Tony133/chore/update-husky-script,0.9868076,Merge pull request #1650 from Tony133/chore/update-husky-script (807633be),,1
1336,fix(deps): update angularcli monorepo,0.9694054,fix(deps): update angularcli monorepo (a153b936),,1
1337,fix(deps): update dependency webpack to v5.11.0,0.985452,fix(deps): update dependency webpack to v5.65.0 (59a11521),,1
1338,chore(deps): update dependency @types/node to v16.11.47,0.98865175,chore(deps): update dependency @types/node to v16.11.7 (a0e14355),,1
1339,dockerize : fix docker build,0.51702464,Merge pull request #1866 from nestjs/revert-1829-fix-build-assets (4b73b951),,0
1340,fix(deps): update dependency webpack to v5.46.0,0.9810722,fix(deps): update dependency webpack to v5.65.0 (59a11521),,1
1341,issue-8 clean script logs,0.57913446,chore(): fix warning husky script (9901fbdd),,0
1342,Merge pull request #1834 from nestjs/renovate/webpack-5.x,0.9880162,Merge pull request #1384 from nestjs/renovate/webpack-5.x (68851eb9),,1
1343,Merge pull request #407 from nestjs/renovate/node-12.x,0.97482616,Merge pull request #503 from nestjs/renovate/node-12.x (3a96841),,1
1344,Merge pull request #788 from dkantereivin/feat/pnpm,0.9831182,Merge pull request #788 from dkantereivin/feat/pnpm (2271c9e0),,1
1345,fix prompt logic,0.58291423,fix(): inherit process exit code (start command) #1044 (dd221717),,0
1346,chore(deps): update dependency ts-jest to v26.5.6,0.9847375,chore(deps): update dependency ts-jest to v26.5.2 (21925211),,1
1347,chore(deps): update dependency @types/jest to v26.0.18,0.98733455,chore(deps): update dependency @types/jest to v26.0.22 (4d11de87),,1
1348,Merge pull request #1418 from nestjs/renovate/tsconfig-paths-3.x,0.98810554,Merge pull request #1418 from nestjs/renovate/tsconfig-paths-3.x (c0a25338),,1
1349,fix(deps): update dependency tsconfig-paths to v3.10.1,0.980627,fix(deps): update dependency tsconfig-paths to v3.14.0 (2ac05258),,1
1350,chore(deps): update dependency jest to v27.4.7,0.97765195,chore(deps): update dependency jest to v27.2.1 (b1246420),,1
1351,chore(deps): update dependency @types/node to v12.12.15,0.9899901,chore(deps): update dependency @types/node to v12.12.15 (0a1d589),,1
1352,Merge pull request #1760 from nestjs/renovate/typescript-4.x,0.981002,Merge pull request #1658 from nestjs/renovate/typescript-4.x (0fc79168),,1
1353,Fix webpack config - NODE_ENV had a string 'none',0.5467337,fix(deps): update dependency webpack-node-externals to v2.5.1 (c6c1e619),fix(new): fix language bug,0
1354,Merge branch 'master' into renovate/lint-staged-13.x,0.95100665,Merge branch 'master' into renovate/lint-staged-13.x (f508eca9),fix(deps): update angularcli monorepo,1
1355,fix(deps): update dependency webpack to v4.42.1,0.98355633,fix(deps): update dependency webpack to v4.44.2 (02c926fa),,1
1356,chore(deps): update dependency @types/jest to v24.0.12,0.9832322,chore(deps): update dependency @types/jest to v24.0.24 (b2991dc),,1
1357,update generate command declaration to add the optional argument module name,0.5246945,feat(): add strict option on new command (c028737d),,0
1358,Merge pull request #1603 from nestjs/renovate/webpack-5.x,0.9851501,Merge pull request #1603 from nestjs/renovate/webpack-5.x (42b4476e),,1
1359,Merge pull request #1913 from nestjs/renovate/npm-http-cache-semantics-vulnerability,0.98647773,Merge pull request #1913 from nestjs/renovate/npm-http-cache-semantics-vulnerability (371ab8a0),,1
1360,chore(deps): update dependency @types/node to v16.11.26,0.98584414,chore(deps): update dependency @types/node to v16.11.25 (fe16a3a1),,1
1361,Merge pull request #809 from nestjs/renovate/fork-ts-checker-webpack-plugin-5.x,0.98772866,Merge pull request #809 from nestjs/renovate/fork-ts-checker-webpack-plugin-5.x (4ab6b33a),,1
1362,chore(): publish 6.13.3 release,0.9570378,chore(): publish 6.13.3 release (03f6684),,1
1363,chore(deps): update dependency ts-jest to v24.0.2,0.98140824,chore(deps): update dependency ts-jest to v24.3.0 (277e467),fix(deps): update dependency webpack to v4.44.1,1
1364,fix(deps): update dependency @types/webpack to v4.41.8,0.9882461,fix(deps): update dependency @types/webpack to v4.41.10 (4a0c336),,1
1365,add pipe ts template,0.5051735,fix(compiler): fallback to original node in tsconfig paths plugin (36648db),build(deps): bump elliptic from 6.5.1 to 6.5.3,0
1366,Merge pull request #1392 from nestjs/renovate/circleci-node-17.x,0.9903561,Merge pull request #1392 from nestjs/renovate/circleci-node-17.x (44968074),,1
1367,chore(deps): update dependency release-it to v13.5.5,0.9816306,chore(deps): update dependency release-it to v13.5.5 (dd06913),fix(deps): update angularcli monorepo,1
1368,Merge pull request #192 from raheemazeezabiodun/update-message,0.8148482,Merge pull request #1390 from karishmashuklaa/patch (47658849),fix(deps): update dependency ora to v5,1
1369,chore(deps): update typescript-eslint monorepo to v4.31.0,0.9865261,chore(deps): update typescript-eslint monorepo to v4.30.0 (56915933),fix(deps): update dependency webpack-node-externals to v2.5.1,1
1370,Merge pull request #1732 from wodCZ/feature/circleci-convenience-image,0.9852476,Merge pull request #1732 from wodCZ/feature/circleci-convenience-image (8fa43a77),fix(deps): update dependency fork-ts-checker-webpack-plugin to v5.1.0,1
1371,Merge pull request #225 from nestjs/6.0.0,0.91099215,Merge pull request #503 from nestjs/renovate/node-12.x (3a96841),,1
1372,Merge pull request #1781 from nestjs/renovate/eslint-8.x,0.9763185,Merge pull request #1781 from nestjs/renovate/eslint-8.x (762cc59b),,1
1373,chore(deps): update dependency eslint to v8.23.1,0.9828501,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
1374,chore(deps): update commitlint monorepo to v16.2.4,0.9764274,chore(deps): update commitlint monorepo to v16.2.4 (94b0c037),,1
1375,fix(deps): update dependency typescript to v4.1.5,0.97290623,fix(deps): update dependency typescript to v4.8.3 (b2741913),,1
1376,Merge pull request #51 from nestjs/info,0.8942635,Merge pull request #503 from nestjs/renovate/node-12.x (3a96841),,1
1377,Merge pull request #20 from ThomRick/master,0.7876811,Merge pull request #1350 from rmlzy/master (96347e27),,1
1378,refactoring : move handler code to asset generator + rename classes and methods,0.5372828,refactor: replace angular/dasherize with custom implementation (70bc0c65),,0
1379,chore(deps): update dependency ts-node to v8.5.4,0.9776975,chore(deps): update dependency ts-node to v10.8.1 (11913531),,1
1380,Merge branch 'deploy-build',0.6662257,Merge branch 'boenrobot-node-loader' (dc116fd),,0
1381,Merge pull request #299 from nestjs/renovate/inquirer-6.x,0.9575182,Merge pull request #805 from nestjs/renovate/inquirer-7.x (1d419ac3),,1
1382,chore(deps): update dependency eslint to v7.3.1,0.97556645,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
1383,chore(deps): update dependency jest to v25.2.6,0.9765289,chore(deps): update dependency jest to v25.2.3 (26908ed),fix(deps): update dependency fork-ts-checker-webpack-plugin to v5.0.14,1
1384,refactor(ts): enable strict mode; add tslint,0.63695616,"fix(): remove tsconfig paths condition, support ts v4.8+ (763f35b8)",fix(deps): update dependency chokidar to v3.4.2,0
1385,chore(deps): update dependency eslint-config-prettier to v7.1.0,0.9824756,chore(deps): update dependency eslint-config-prettier to v7.2.0 (47560262),,1
1386,dept(typescript) : install and configure typescript locally,0.6089678,fix(deps): update dependency typescript to v4.9.5 (053bc51f),,0
1387,fix(deps): update dependency inquirer to v7.0.1,0.9816109,fix(deps): update dependency inquirer to v7.0.3 (053523d),,1
1388,fix: when selecting the package manager,0.8232932,fix: when selecting the package manager (cacca97e),,1
1389,chore(deps): update typescript-eslint monorepo to v4.28.4,0.98762715,chore(deps): update typescript-eslint monorepo to v4.30.0 (56915933),,1
1390,chore(deps): update dependency release-it to v13.3.1,0.97106045,chore(deps): update dependency release-it to v13.5.5 (dd06913),,1
1391,issue-8 fixing PathUtils unit tests,0.6672958,test(): fix tsconfig paths hook test (b8a4b512),,0
1392,merge : resolve conflict,0.7572564,chore: resolve conflicts (a0f362bd),,1
1393,chore(deps): Install colors@1.4.0,0.9628991,chore(deps): Install colors@1.4.0 (d3908ca8),Bumps elliptic from 6.5.1 to 6.5.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,1
1394,chore(deps): update dependency @types/inquirer to v8.2.6,0.9799112,chore(deps): update dependency @types/inquirer to v8.2.4 (98e18572),,1
1395,chore(deps): update dependency eslint to v7.3.0,0.97275835,chore(deps): update dependency eslint to v7.3.0 (35bf241),fix(deps): update dependency webpack to v4.44.0,1
1396,Update README.md,0.8900323,Update README.md (840b54db),fix(deps): update dependency fork-ts-checker-webpack-plugin to v5.0.12,1
1397,chore(deps): update dependency ts-loader to v9.2.9,0.9830067,chore(deps): update dependency ts-loader to v9.3.0 (9858ddf9),fix(deps): update dependency tsconfig-paths-webpack-plugin to v3.3.0,1
1398,fix(deps): update dependency chokidar to v3.5.1,0.9816404,fix(deps): update dependency chokidar to v3.5.2 (0a9055a6),,1
1399,chore(deps): update dependency @types/jest to v27.5.0,0.9834985,chore(deps): update dependency @types/jest to v27.4.0 (a24566aa),,1
1400,chore(deps): update dependency ts-jest to v28.0.2,0.98115134,chore(deps): update dependency ts-jest to v28.0.2 (4ad3489e),,1
1401,Merge pull request #313 from nestjs/renovate/jest-24.x,0.9487637,Merge pull request #1641 from nestjs/renovate/ts-jest-28.x (f944beb6),,1
1402,chore(deps): update dependency eslint to v8.22.0,0.97862434,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
1403,chore(deps): update typescript-eslint monorepo to v5.53.0,0.98610294,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),,1
1404,chore(deps): update dependency husky to v8,0.95914197,chore(deps): update dependency husky to v8 (86382d55),,1
1405,chore(deps): update dependency eslint to v8.12.0,0.98141676,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),fix(deps): update dependency fork-ts-checker-webpack-plugin to v5.0.9,1
1406,1.7.6,0.60936904,chore(deps): bump ini from 1.3.5 to 1.3.8 (192ab2bc),,0
1407,chore(deps): update dependency prettier to v1.18.2,0.98259044,chore(deps): update dependency prettier to v2.8.2 (2016446a),fix(deps): update dependency ora to v4.0.5,1
1408,feat: use trim instead of replace,0.8032118,feat: use trim instead of replace (056ca9ec),fix(deps): update angularcli monorepo,1
1409,Merge pull request #46 from nestjs/travis-fixes,0.8771532,Merge pull request #1522 from nestjs/renovate/node-16.x (ba19e394),fix(deps): update dependency inquirer to v7.3.3,1
1410,next(): update to 6.0.0 release,0.56799734,chore(): publish 6.13.0 release (a7167e3),,0
1411,update generation of controller assets to be relative from a module,0.48213956,fix(): copy all assets on build (fee2571c),,0
1412,chore(deps): update dependency ts-loader to v9.2.2,0.9787561,chore(deps): update dependency ts-loader to v9.3.0 (9858ddf9),,1
1413,Merge branch 'master' into info,0.7381923,Merge branch 'master' into chore/fix-warning-husky (2bb1924e),,1
1414,finalize recursive directory deletion,0.50916535,"* Revert ""chore(): remove method deprecated "" (29d0d4b8)",,0
1415,chore(deps): update dependency @types/node to v18.11.8,0.9905161,chore(deps): update dependency @types/node to v18.11.19 (feadd167),,1
1416,Merge pull request #1738 from nestjs/renovate/npm-terser-vulnerability,0.9836508,Merge pull request #1738 from nestjs/renovate/npm-terser-vulnerability (5ee69e86),,1
1417,chore(deps): update typescript-eslint monorepo to v5.30.4,0.9849814,chore(deps): update typescript-eslint monorepo to v5.30.4 (a501337e),build(deps): bump lodash from 4.17.15 to 4.17.19,1
1418,chore(deps): update dependency ts-jest to v27.1.2,0.9828818,chore(deps): update dependency ts-jest to v27.0.4 (dec7619e),Bumps lodash from 4.17.15 to 4.17.19. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,1
1419,chore(): publish 6.1.5-next release,0.8929931,chore(): publish 6.13.0 release (a7167e3),fix(deps): update angularcli monorepo,1
1420,chore(deps): update dependency ts-jest to v27.1.0,0.98529434,chore(deps): update dependency ts-jest to v27.0.4 (dec7619e),fix(deps): update dependency inquirer to v7.3.2,1
1421,fix missing email for travis job deploy sequence,0.47288162,chore: update manual restart tip message (1d0f8436),fix(deps): update dependency webpack-node-externals to v2.5.0,0
1422,chore(deps): update dependency release-it to v13.6.9,0.98107874,chore(deps): update dependency release-it to v13.5.5 (dd06913),fix(deps): update dependency chokidar to v3.4.1,1
1423,Merge pull request #975 from Tony133/docs/update-contribute,0.9888924,Merge pull request #975 from Tony133/docs/update-contribute (4473be11),,1
1424,Merge pull request #1780 from ZanMinKian/feat-tsconfig,0.98403287,Merge pull request #1780 from ZanMinKian/feat-tsconfig (649ec085),,1
1425,chore(): release v9.1.5,0.8228443,chore(): update version (89ed3fc5),,1
1426,Merge pull request #1013 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x,0.98915815,Merge pull request #1013 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x (d9812318),,1
1427,Merge pull request #85 from nestjs/docs,0.85169286,Merge pull request #855 from nestjs/renovate/webpack-node-externals-2.x (6208f01e),,1
1428,chore(deps): update dependency release-it to v13.5.8,0.9841283,chore(deps): update dependency release-it to v13.5.5 (dd06913),,1
1429,Merge pull request #1091 from nestjs/renovate/angularcli-monorepo,0.9838779,Merge pull request #1096 from nestjs/renovate/angularcli-monorepo (0280fe02),,1
1430,fix() : set version 0.0.0 by default when creating a new project,0.6422325,fix(types) - update plugins configuration interface (1ca85ad2),,0
1431,udpate command handler method interface to support command handler types,0.44738746,fix(): reverse module paths (typescript loader) (16ace26),,0
1432,Merge pull request #190 from TristanMarion/patch-1,0.820326,Merge pull request #1476 from thiagomini/patch-1 (0b4f4843),fix(deps): update dependency fork-ts-checker-webpack-plugin to v5.0.7,1
1433,chore(deps): Remove Colors package,0.94769883,chore(deps): Remove Colors package (a8bccc1f),,1
1434,Merge pull request #535 from nestjs/renovate/copyfiles-2.x,0.97164047,Merge pull request #535 from nestjs/renovate/copyfiles-2.x (d70c0ae),fix(deps): update dependency @types/webpack to v4.41.21,1
1435,nest-v4 : fix Makefile install,0.57744247,fix(): fatal errors during build won't prompt (webpack) (cf4ba4a1),fix(deps): update dependency inquirer to v7.3.0,0
1436,Merge pull request #459 from nestjs/renovate/ora-4.x,0.96225774,Merge pull request #872 from nestjs/renovate/ora-5.x (bc056e19),fix(deps): update angularcli monorepo,1
1437,chore(deps): update typescript-eslint monorepo to v5.27.0,0.98692644,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),fix(deps): update dependency webpack-node-externals to v2,1
1438,chore(deps): update typescript-eslint monorepo to v5.22.0,0.9815484,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),,1
1439,deps() update nest schematics package,0.7317499,Update nest.collection.spec.ts (31045db1),,1
1440,task(tests) : refactor test execution,0.58883333,test(): update schematic option unit tests (6cf2df92),,0
1441,chore(deps): update typescript-eslint monorepo to v5.57.1,0.9891934,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),,1
1442,chore(deps): update dependency release-it to v13.5.0,0.9813318,chore(deps): update dependency release-it to v13.5.5 (dd06913),,1
1443,chore() bump version,0.79716253,chore(): bump release (05d2ff2),,1
1444,chore(deps): update dependency ts-loader to v9.0.2,0.9823208,chore(deps): update dependency ts-loader to v9.3.0 (9858ddf9),,1
1445,chore(deps): update dependency @types/node to v12.20.4,0.9833101,chore(deps): update dependency @types/node to v12.20.5 (ca79626e),fix(deps): update dependency @angular-devkit/schematics-cli to v0.1000.0,1
