Index,Message,Description,Message Abstract,Description Abstract
243,chore(deps): update typescript-eslint monorepo to v5.51.0,,chore(deps): update typescript-eslint monorepo to v5.51.0,
244,chore(deps): update dependency @types/node to v18.11.19,,chore(deps): update dependency @types/node to v18.11.19,
245,chore(): release v9.2.0,,chore(): release v9.2.0,
246,Merge pull request #1871 from nestjs/renovate/tsconfig-paths-4.x,fix(deps): update dependency tsconfig-paths to v4.1.2,Merge pull request #1871 from nestjs/renovate/tsconfig-paths-4.x,fix(deps): update dependency tsconfig-paths to v4.1.2
247,fix(deps): update dependency tsconfig-paths to v4.1.2,,fix(deps): update dependency tsconfig-paths to v4.1.2,
248,Merge pull request #1913 from nestjs/renovate/npm-http-cache-semantics-vulnerability,chore(deps): update dependency http-cache-semantics to 4.1.1 [security],Merge pull request #1913 from nestjs/renovate/npm-http-cache-semantics-vulnerability,chore(deps): update dependency http-cache-semantics to 4.1.1 [security]
249,Merge pull request #1912 from nestjs/dependabot/npm_and_yarn/http-cache-semantics-4.1.1,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1,Merge pull request #1912 from nestjs/dependabot/npm_and_yarn/http-cache-semantics-4.1.1,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1
250,deps: upgrade rimraf,,deps: upgrade rimraf,
251,chore(deps): update dependency http-cache-semantics to 4.1.1 [security],,chore(deps): update dependency http-cache-semantics to 4.1.1 [security],
252,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1,Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits  updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1,Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
253,Merge pull request #1884 from nestjs/renovate/fork-ts-checker-webpack-plugin-7.x,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7.3.0,Merge pull request #1884 from nestjs/renovate/fork-ts-checker-webpack-plugin-7.x,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7.3.0
254,Merge pull request #1880 from nestjs/renovate/angular-cli-monorepo,fix(deps): update angular-cli monorepo to v15.1.4,Merge pull request #1880 from nestjs/renovate/angular-cli-monorepo,fix(deps): update angular-cli monorepo to v15.1.4
255,Merge pull request #1867 from nestjs/renovate/npm-json5-vulnerability,chore(deps): update dependency json5 to 2.2.2 [security],Merge pull request #1867 from nestjs/renovate/npm-json5-vulnerability,chore(deps): update dependency json5 to 2.2.2 [security]
256,Merge pull request #1894 from nestjs/renovate/cimg-node-19.x,chore(deps): update node.js to v19.5,Merge pull request #1894 from nestjs/renovate/cimg-node-19.x,chore(deps): update node.js to v19.5
257,Merge pull request #1908 from nestjs/renovate/typescript-4.x,fix(deps): update dependency typescript to v4.9.5,Merge pull request #1908 from nestjs/renovate/typescript-4.x,fix(deps): update dependency typescript to v4.9.5
258,Merge pull request #1879 from zanminkian/zmj-fix,fix(watch-compiler): merge compiler options with config file options,Merge pull request #1879 from zanminkian/zmj-fix,fix(watch-compiler): merge compiler options with config file options
259,Merge pull request #1911 from daniel-samson/fix/custom-schematics-in-help,fix: display custom schematics in help,Merge pull request #1911 from daniel-samson/fix/custom-schematics-in-help,fix: display custom schematics in help
260,Merge pull request #1907 from recepkefelii/refactor-collection-factory,refactor: collection-factory create method,Merge pull request #1907 from recepkefelii/refactor-collection-factory,refactor: collection-factory create method
261,Update lib/schematics/custom.collection.ts,Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br,Update lib/schematics/custom.collection.ts,Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br
262,Update lib/schematics/custom.collection.ts,Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br,Update lib/schematics/custom.collection.ts,Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br
263,fix: add missing description field,,fix: add missing description field,
264,fix: display custom schematics in help,Signed-off-by: Daniel Samson daniel.samson@finacial-cloud.com,fix: display custom schematics in help,Signed-off-by: Daniel Samson daniel.samson@finacial-cloud.com
265,fix(deps): update angular-cli monorepo to v15.1.4,,fix(deps): update angular-cli monorepo to v15.1.4,
266,chore(deps): update typescript-eslint monorepo to v5.50.0,,chore(deps): update typescript-eslint monorepo to v5.50.0,
267,fix(deps): update dependency typescript to v4.9.5,,fix(deps): update dependency typescript to v4.9.5,
268,refactor: collection-factory create method,,refactor: collection-factory create method,
269,chore(deps): update dependency eslint to v8.33.0,,chore(deps): update dependency eslint to v8.33.0,
270,chore(deps): update dependency jest to v29.4.1,,chore(deps): update dependency jest to v29.4.1,
271,chore(deps): update node.js to v19.5,,chore(deps): update node.js to v19.5,
272,chore(deps): update dependency @types/jest to v29.4.0,,chore(deps): update dependency @types/jest to v29.4.0,
273,Merge pull request #1903 from origranot/patch-1,chore(license): Update to 2023,Merge pull request #1903 from origranot/patch-1,chore(license): Update to 2023
274,chore(license): Updated to 2023,,chore(license): Updated to 2023,
275,chore(deps): update dependency jest to v29.4.0,,chore(deps): update dependency jest to v29.4.0,
276,chore(): release v9.1.9,,chore(): release v9.1.9,
277,Merge branch 'axle-h-feat/support-webpack-multi-compiler',,Merge branch 'axle-h-feat/support-webpack-multi-compiler',
278,Merge branch 'master' into feat/support-webpack-multi-compiler,,Merge branch 'master' into feat/support-webpack-multi-compiler,
279,chore(deps): update typescript-eslint monorepo to v5.49.0,,chore(deps): update typescript-eslint monorepo to v5.49.0,
280,chore(deps): update dependency @types/jest to v29.2.6,,chore(deps): update dependency @types/jest to v29.2.6,
281,chore(deps): update dependency eslint-plugin-import to v2.27.5,,chore(deps): update dependency eslint-plugin-import to v2.27.5,
282,chore(deps): update typescript-eslint monorepo to v5.48.2,,chore(deps): update typescript-eslint monorepo to v5.48.2,
283,chore(deps): update dependency eslint to v8.32.0,,chore(deps): update dependency eslint to v8.32.0,
284,chore(deps): update dependency prettier to v2.8.3,,chore(deps): update dependency prettier to v2.8.3,
285,chore(deps): update dependency ts-jest to v29.0.5,,chore(deps): update dependency ts-jest to v29.0.5,
286,chore(deps): update dependency eslint-plugin-import to v2.27.4,,chore(deps): update dependency eslint-plugin-import to v2.27.4,
287,chore(deps): update commitlint monorepo to v17.4.2,,chore(deps): update commitlint monorepo to v17.4.2,
288,chore(deps): update dependency ts-jest to v29.0.4,,chore(deps): update dependency ts-jest to v29.0.4,
289,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7.3.0,,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7.3.0,
290,chore(deps): update typescript-eslint monorepo to v5.48.1,,chore(deps): update typescript-eslint monorepo to v5.48.1,
291,chore(deps): update dependency @commitlint/cli to v17.4.1,,chore(deps): update dependency @commitlint/cli to v17.4.1,
292,chore(deps): update dependency prettier to v2.8.2,,chore(deps): update dependency prettier to v2.8.2,
293,fix(watch-compiler): merge compiler options with config file options,,fix(watch-compiler): merge compiler options with config file options,
294,chore(deps): update dependency json5 [security],,chore(deps): update dependency json5 [security],
295,chore(deps): update commitlint monorepo to v17.4.0,,chore(deps): update commitlint monorepo to v17.4.0,
296,chore(deps): update dependency husky to v8.0.3,,chore(deps): update dependency husky to v8.0.3,
297,chore(deps): update typescript-eslint monorepo to v5.48.0,,chore(deps): update typescript-eslint monorepo to v5.48.0,
298,chore(deps): update dependency eslint-config-prettier to v8.6.0,,chore(deps): update dependency eslint-config-prettier to v8.6.0,
299,chore(deps): update dependency eslint to v8.31.0,,chore(deps): update dependency eslint to v8.31.0,
300,chore(deps): update dependency @types/jest to v29.2.5,,chore(deps): update dependency @types/jest to v29.2.5,
301,chore(): release v9.1.8,,chore(): release v9.1.8,
302,Merge pull request #1866 from nestjs/revert-1829-fix-build-assets,"Revert ""fix(): copy all assets on build""",Merge pull request #1866 from nestjs/revert-1829-fix-build-assets,"Revert ""fix(): copy all assets on build"""
303,"Revert ""fix(): copy all assets on build""",,"Revert ""fix(): copy all assets on build""",
304,chore(deps): update dependency release-it to v15.6.0,,chore(deps): update dependency release-it to v15.6.0,
305,chore(): release v9.1.7,,chore(): release v9.1.7,
306,Merge pull request #1862 from nestjs/renovate/typescript-4.x,fix(deps): update dependency typescript to v4.9.4,Merge pull request #1862 from nestjs/renovate/typescript-4.x,fix(deps): update dependency typescript to v4.9.4
307,Merge pull request #1863 from nestjs/renovate/major-angular-cli-monorepo,fix(deps): update angular-cli monorepo to v15 (major),Merge pull request #1863 from nestjs/renovate/major-angular-cli-monorepo,fix(deps): update angular-cli monorepo to v15 (major)
308,fix(deps): update angular-cli monorepo to v15,,fix(deps): update angular-cli monorepo to v15,
309,fix(deps): update dependency typescript to v4.9.4,,fix(deps): update dependency typescript to v4.9.4,
310,Merge pull request #1859 from nestjs/renovate/lint-staged-13.x,chore(deps): update dependency lint-staged to v13.1.0,Merge pull request #1859 from nestjs/renovate/lint-staged-13.x,chore(deps): update dependency lint-staged to v13.1.0
311,Merge branch 'master' into renovate/lint-staged-13.x,,Merge branch 'master' into renovate/lint-staged-13.x,
312,Merge pull request #1861 from nestjs/renovate/typescript-eslint-monorepo,chore(deps): update typescript-eslint monorepo to v5.47.1,Merge pull request #1861 from nestjs/renovate/typescript-eslint-monorepo,chore(deps): update typescript-eslint monorepo to v5.47.1
313,chore(deps): update typescript-eslint monorepo to v5.47.1,,chore(deps): update typescript-eslint monorepo to v5.47.1,
314,Merge pull request #1860 from nestjs/renovate/prettier-2.x,chore(deps): update dependency prettier to v2.8.1,Merge pull request #1860 from nestjs/renovate/prettier-2.x,chore(deps): update dependency prettier to v2.8.1
315,chore(deps): update dependency prettier to v2.8.1,,chore(deps): update dependency prettier to v2.8.1,
316,Merge pull request #1858 from nestjs/renovate/eslint-8.x,chore(deps): update dependency eslint to v8.30.0,Merge pull request #1858 from nestjs/renovate/eslint-8.x,chore(deps): update dependency eslint to v8.30.0
317,Merge pull request #1762 from nestjs/renovate/major-jest-monorepo,chore(deps): update jest monorepo to v29 (major),Merge pull request #1762 from nestjs/renovate/major-jest-monorepo,chore(deps): update jest monorepo to v29 (major)
318,chore: resolve conflicts,,chore: resolve conflicts,
319,chore(deps): update dependency lint-staged to v13.1.0,,chore(deps): update dependency lint-staged to v13.1.0,
320,Merge pull request #1857 from nestjs/renovate/commitlint-monorepo,chore(deps): update commitlint monorepo to v17.3.0,Merge pull request #1857 from nestjs/renovate/commitlint-monorepo,chore(deps): update commitlint monorepo to v17.3.0
321,chore(deps): update dependency eslint to v8.30.0,,chore(deps): update dependency eslint to v8.30.0,
322,test: update tsconfig-paths snapshot,,test: update tsconfig-paths snapshot,
323,chore(deps): update commitlint monorepo to v17.3.0,,chore(deps): update commitlint monorepo to v17.3.0,
324,Merge pull request #1856 from nestjs/renovate/tsconfig-paths-4.x,fix(deps): update dependency tsconfig-paths to v4.1.1,Merge pull request #1856 from nestjs/renovate/tsconfig-paths-4.x,fix(deps): update dependency tsconfig-paths to v4.1.1
325,fix(deps): update dependency tsconfig-paths to v4.1.1,,fix(deps): update dependency tsconfig-paths to v4.1.1,
326,Merge pull request #1855 from nestjs/renovate/fork-ts-checker-webpack-plugin-7.x,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7.2.14,Merge pull request #1855 from nestjs/renovate/fork-ts-checker-webpack-plugin-7.x,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7.2.14
327,Merge pull request #1803 from micalevisk/fix-support-package-manager-selection,fix: package name selection for application schematics,Merge pull request #1803 from micalevisk/fix-support-package-manager-selection,fix: package name selection for application schematics
328,Merge pull request #1829 from greg-md/fix-build-assets,fix(): copy all assets on build,Merge pull request #1829 from greg-md/fix-build-assets,fix(): copy all assets on build
329,Merge pull request #1854 from nestjs/renovate/ts-loader-9.x,chore(deps): update dependency ts-loader to v9.4.2,Merge pull request #1854 from nestjs/renovate/ts-loader-9.x,chore(deps): update dependency ts-loader to v9.4.2
