Index,Message,Description,Message Abstract,Description Abstract
2571,refactor hasMany/belongsTo to enable internal-model to setup dirty state,,refactor hasMany/belongsTo to enable internal-model to setup dirty state,
2572,refactor attr to enable internalModel to set dirty state directly,,refactor attr to enable internalModel to set dirty state directly,
2573,Merge pull request #5324 from ryanto/dont_serialize_new_has_many,Don't serialize new has many relationships,Merge pull request #5324 from ryanto/dont_serialize_new_has_many,Don't serialize new has many relationships
2574,Merge pull request #5408 from runspired/fix-push-on-deleted,[FEAT BUGFIX] enable canonical state updates to deleted records,Merge pull request #5408 from runspired/fix-push-on-deleted,[FEAT BUGFIX] enable canonical state updates to deleted records
2575,Merge pull request #5416 from runspired/test-for-reload,adds a more robust test around reload,Merge pull request #5416 from runspired/test-for-reload,adds a more robust test around reload
2576,Don't serialize new has many relationships,,Don't serialize new has many relationships,
2577,adds a more robust test around reload,,adds a more robust test around reload,
2578,[FEAT BUGFIX] adds adapterOptions ability to model.reload(),,[FEAT BUGFIX] adds adapterOptions ability to model.reload(),
2579,Merge pull request #5412 from runspired/fix-npmignore,Fix npmignore and cleanup test artifacts before publishing,Merge pull request #5412 from runspired/fix-npmignore,Fix npmignore and cleanup test artifacts before publishing
2580,keep build speed,,keep build speed,
2581,[BUGFIX] properly cleanup builds post-test to avoid publishing test artifacts,,[BUGFIX] properly cleanup builds post-test to avoid publishing test artifacts,
2582,cleanup,,cleanup,
2583,[CHORE] remove deprecated code,,[CHORE] remove deprecated code,
2584,Merge pull request #5366 from emberjs/sly7-7-patch-1,fix initial polymorphic attribute,Merge pull request #5366 from emberjs/sly7-7-patch-1,fix initial polymorphic attribute
2585,fix initial polymorphic attribute,,fix initial polymorphic attribute,
2586,cleanup tests,,cleanup tests,
2587,rm ghost file,,rm ghost file,
2588,Add additional test coverage,,Add additional test coverage,
2589,FIX push on deleted,,FIX push on deleted,
2590,Merge pull request #5385 from tchak/use-najax-in-fastboot,Use najax in fastboot and some refactoring to isolate jQuery.ajax,Merge pull request #5385 from tchak/use-najax-in-fastboot,Use najax in fastboot and some refactoring to isolate jQuery.ajax
2591,remove id observer from DS.Model (#5407),,remove id observer from DS.Model (#5407),
2592,Refactor for more jQuery.ajax isolation,,Refactor for more jQuery.ajax isolation,
2593,Bring support for FastBoot in ember-data,,Bring support for FastBoot in ember-data,
2594,Merge pull request #5406 from rwjblue/fix-model-name-with-canary,[BUGFIX release] Fix Model.modelName inheritance with Ember 3.2+.,Merge pull request #5406 from rwjblue/fix-model-name-with-canary,[BUGFIX release] Fix Model.modelName inheritance with Ember 3.2+.
2595,[BUGFIX release] Fix toString test to work with Ember 3.2+.,"This test was attempting to ensure that the records guid was included in the record.toString() output, but changes in Ember 3.2+ changed the default output of the class / constructor name portion (therefore failing the assertion in a useless way). This updates the test to add a custom toString to the model class so that we can be decoupled from how Ember .toString()'s classes when there is no custom .toString setup (because this is actually fairly unstable version over version).",[BUGFIX release] Fix toString test to work with Ember 3.2+.,"This test was attempting to ensure that the records guid was included in the record.toString() output, but changes in Ember 3.2+ changed the default output of the class / constructor name portion (therefore failing the assertion in a useless way). This updates the test to add a custom toString to the model class so that we can be decoupled from how Ember .toString()'s classes when there is no custom .toString setup (because this is actually fairly unstable version over version)."
2596,[BUGFIX release] Fix Model.modelName inheritance with Ember 3.2+.,"On Ember 3.2 and higher, Ember uses ""real"" inheritance when an Ember.Object is .extend()ed. This means that in 3.2 and higher the ModelClassHere.modelName property is now being inherited (where previously each .extend() reset the value to null). The fix here ensures that each ModelClass.extend() gets its own modelName...",[BUGFIX release] Fix Model.modelName inheritance with Ember 3.2+.,"On Ember 3.2 and higher, Ember uses ""real"" inheritance when an Ember.Object is .extend()ed. This means that in 3.2 and higher the ModelClassHere.modelName property is now being inherited (where previously each .extend() reset the value to null). The fix here ensures that each ModelClass.extend() gets its own modelName..."
2597,Merge pull request #5405 from runspired/runspired/cleanup-ff-deprecations,[CHORE] remove dead methods left behind from ff removal,Merge pull request #5405 from runspired/runspired/cleanup-ff-deprecations,[CHORE] remove dead methods left behind from ff removal
2598,Merge pull request #4856 from emberjs/query-adapter-options,[BUGFIX #4497] query/queryRecord/filter now support adapter options,Merge pull request #4856 from emberjs/query-adapter-options,[BUGFIX #4497] query/queryRecord/filter now support adapter options
2599,remove import of deprecate,,remove import of deprecate,
2600,[CHORE] remove dead methods left behind from ff removal,,[CHORE] remove dead methods left behind from ff removal,
2601,Merge pull request #5336 from runspired/remove-benchmark-code,[CHORE] remove all benchmark related code,Merge pull request #5336 from runspired/remove-benchmark-code,[CHORE] remove all benchmark related code
2602,make options the last arg,,make options the last arg,
2603,[CHORE] remove all benchmark related code,,[CHORE] remove all benchmark related code,
2604,fix tests,,fix tests,
2605,[BUGFIX #4497] query/queryRecord/filter now support adapter options,,[BUGFIX #4497] query/queryRecord/filter now support adapter options,
2606,Merge pull request #5399 from bmac/rm-enabled-test,Remove unneeded feature flagged tests,Merge pull request #5399 from bmac/rm-enabled-test,Remove unneeded feature flagged tests
2607,Merge pull request #5345 from ryanto/check-wrapped-function,Check if adapter#query is a wrapped function,Merge pull request #5345 from ryanto/check-wrapped-function,Check if adapter#query is a wrapped function
2608,Remove unneeded feature flagged tests,,Remove unneeded feature flagged tests,
2609,Update changelog for 3.1.1 release,(cherry picked from commit 3b7f2af46b0e061706f32dd64f2d88cc6819360a),Update changelog for 3.1.1 release,(cherry picked from commit 3b7f2af46b0e061706f32dd64f2d88cc6819360a)
2610,[BUGFIX beta] Do not attempt to publish the globals build of ember data to s3 (#5394),,[BUGFIX beta] Do not attempt to publish the globals build of ember data to s3 (#5394),
2611,The deploy stage appears to be running for prs. The travis docs seem to apply we should move the conditional to the stages list (#5393),,The deploy stage appears to be running for prs. The travis docs seem to apply we should move the conditional to the stages list (#5393),
2612,Bump canary version to 3.3.0-canary,,Bump canary version to 3.3.0-canary,
2613,Update changelog for the Ember Data 3.1.0 release,,Update changelog for the Ember Data 3.1.0 release,
2614,update states to trigger rollback. update tests. (#4676),,update states to trigger rollback. update tests. (#4676),
2615,Remove jQuery usage from tests (#5375),Working towards #5320,Remove jQuery usage from tests (#5375),Working towards #5320
2616,[FEAT] remove all stale feature flags (#5384),  [FEAT] remove all stale feature flags   fix lint errors ,[FEAT] remove all stale feature flags (#5384),[FEAT] remove all stale feature flags fix lint errors
2617,[FIX release-guide] restore guidance to update default ember-cli blueprint (#5390),,[FIX release-guide] restore guidance to update default ember-cli blueprint (#5390),
2618,[BUGFIX] resolve issues with RecordArray sync for peekAll (#5378),  [BUGFIX] resolve issues with RecordArray sync for peekAll   remove unneeded part of fix   Adds a test for #5167   add test and fix for #5350   port test from #5095   fix filter test for older versions of Ember ,[BUGFIX] resolve issues with RecordArray sync for peekAll (#5378),[BUGFIX] resolve issues with RecordArray sync for peekAll remove unneeded part of fix Adds a test for #5167 add test and fix for #5350 port test from #5095 fix filter test for older versions of Ember
2619,[FEAT BREAKING] remove globals build for 3.x (#5381),  [FEAT BREAKING] remove globals build   restore version.js   restore S3 publishing for yuidocs and cleanup release instructions   Remove globals demo from readme ,[FEAT BREAKING] remove globals build for 3.x (#5381),[FEAT BREAKING] remove globals build restore version.js restore S3 publishing for yuidocs and cleanup release instructions Remove globals demo from readme
2620,Trap exceptions that are thrown from adapter methods and reject the (#4977),store promise with the exception. Closes #4945,Trap exceptions that are thrown from adapter methods and reject the (#4977),store promise with the exception. Closes #4945
2621,Merge pull request #5382 from runspired/fix-dep-checker,[FIX] update ember-cli-dependency-checker to avoid deprecation warning,Merge pull request #5382 from runspired/fix-dep-checker,[FIX] update ember-cli-dependency-checker to avoid deprecation warning
2622,Merge pull request #5383 from sly7-7/fix-ordered-set-warning,fix external ordered set dependency,Merge pull request #5383 from sly7-7/fix-ordered-set-warning,fix external ordered set dependency
2623,fix external ordered set dependency,,fix external ordered set dependency,
2624,[FIX] update ember-cli-dependency-checker to avoid deprecation warning,,[FIX] update ember-cli-dependency-checker to avoid deprecation warning,
2625,ember-cli no longer requires the modules directory to be used and will deprecate it soon (#5380),,ember-cli no longer requires the modules directory to be used and will deprecate it soon (#5380),
2626,Merge pull request #5379 from emberjs/sly7-7-patch-2,minor typo,Merge pull request #5379 from emberjs/sly7-7-patch-2,minor typo
2627,minor typo,,minor typo,
2628,Merge pull request #5376 from hjdivad/hjdivad/cancel-unload-on-fetch,[bugfix beta] Fetch cancels unload,Merge pull request #5376 from hjdivad/hjdivad/cancel-unload-on-fetch,[bugfix beta] Fetch cancels unload
2629,[bugfix beta] Fetch cancels unload,"When fetching records, cancel internal model destruction if it is scheduled, ie if the model is dematerializing because it was unloaded. It is not possible to construct snapshots for dematerializing internal models.  Prior to this commit, this could happen when fetching a record in the same runloop that it was unloaded.  A straightfoward way of getting into this state was via store.findRecord('book', 1).then(b => b.unloadRecord) when the model is already cached in the store.  Under these conditions, the fetch is scheduled, then the promise fulfills with the cached record and is unloaded and then the scheduled fetch is flushed. [fix #5343]",[bugfix beta] Fetch cancels unload,"When fetching records, cancel internal model destruction if it is scheduled, ie if the model is dematerializing because it was unloaded. It is not possible to construct snapshots for dematerializing internal models.  Prior to this commit, this could happen when fetching a record in the same runloop that it was unloaded.  A straightfoward way of getting into this state was via store.findRecord('book', 1).then(b => b.unloadRecord) when the model is already cached in the store.  Under these conditions, the fetch is scheduled, then the promise fulfills with the cached record and is unloaded and then the scheduled fetch is flushed. [fix #5343]"
2630,[bugfix beta] invalidate link promise on inverse unload (#5377),"  unload should invalidate async hasMany   observing a hasMany and reading it immediately triggers an error   [bugfix beta] Invalidate link on inverse unload   Invalidates link promises when inverse records are unloaded.  Subsequent fetches of a hasMany unloaded in this way will load from the link again, rather than loading whatever ids were returned from the prior link load. [fix #5354]",[bugfix beta] invalidate link promise on inverse unload (#5377),"unload should invalidate async hasMany observing a hasMany and reading it immediately triggers an error [bugfix beta] Invalidate link on inverse unload Invalidates link promises when inverse records are unloaded.  Subsequent fetches of a hasMany unloaded in this way will load from the link again, rather than loading whatever ids were returned from the prior link load. [fix #5354]"
2631,Merge pull request #5374 from tchak/remove-jquery-json-parse,Remove $.parseJSON usage,Merge pull request #5374 from tchak/remove-jquery-json-parse,Remove $.parseJSON usage
2632,Remove $.parseJSON usage,Working towards #5320,Remove $.parseJSON usage,Working towards #5320
2633,Upgrade to ember-cli-qunit 4.0 and replace ember-dev with ember-qunit… (#5371),  Upgrade to ember-cli-qunit 4.0 and replace ember-dev with ember-qunit-assert-helpers   Undo strange runloop move   Fix node tests   Fix failing tests with optional features enabled   Update ember-source to 2.18.0 ,Upgrade to ember-cli-qunit 4.0 and replace ember-dev with ember-qunit… (#5371),Upgrade to ember-cli-qunit 4.0 and replace ember-dev with ember-qunit-assert-helpers Undo strange runloop move Fix node tests Fix failing tests with optional features enabled Update ember-source to 2.18.0
2634,Merge pull request #5372 from rwjblue/migrate-to-external-ordered-set,[BUGFIX beta] Use @ember/ordered-set to avoid deprecations.,Merge pull request #5372 from rwjblue/migrate-to-external-ordered-set,[BUGFIX beta] Use @ember/ordered-set to avoid deprecations.
2635,[BUGFIX beta] Use @ember/ordered-set to avoid deprecations.,"Ember will deprecate usage of Ember.OrderedSet (likely in 3.2 or 3.3), and as part of that process the implementation has been extracted to an addon @ember/ordered-set. The addon intelligently avoids shipping duplicated implementations, and is compatible with newer and older Ember versions.",[BUGFIX beta] Use @ember/ordered-set to avoid deprecations.,"Ember will deprecate usage of Ember.OrderedSet (likely in 3.2 or 3.3), and as part of that process the implementation has been extracted to an addon @ember/ordered-set. The addon intelligently avoids shipping duplicated implementations, and is compatible with newer and older Ember versions."
2636,Update ember twiddle links to working versions (#5367),,Update ember twiddle links to working versions (#5367),
2637,[BUGFIX beta] Use native Map if present. (#5255),"When native Map is present, use it. Otherwise fallback to Ember.Map. This positions ember-data for the eventual deprecation and dropping of Ember.Map and Ember.MapWithDefault in Ember itself (and using native classes should generally be better for us long term than shipping custom slightly different versions). Note there are a few specific differences between native Map (and the MapWithDefault implementation that extends from the native Map when possible) and Ember's Ember.Map that we should be aware of:  Ember.Map has custom copy and isEmpty methods which are not present in native Map Ember.Map adds a static create method (which simply instantiates itself with new Ember.Map()) Ember.Map does not accept constructor arguments Ember.Map does not have: @@species @@iterator entries values",[BUGFIX beta] Use native Map if present. (#5255),"When native Map is present, use it. Otherwise fallback to Ember.Map. This positions ember-data for the eventual deprecation and dropping of Ember.Map and Ember.MapWithDefault in Ember itself (and using native classes should generally be better for us long term than shipping custom slightly different versions). Note there are a few specific differences between native Map (and the MapWithDefault implementation that extends from the native Map when possible) and Ember's Ember.Map that we should be aware of: Ember.Map has custom copy and isEmpty methods which are not present in native Map Ember.Map adds a static create method (which simply instantiates itself with new Ember.Map()) Ember.Map does not accept constructor arguments Ember.Map does not have: @@species @@iterator entries values"
2638,[BUGFIX beta] Avoid isEmpty for known object types. (#5341),"Ember.isEmpty does a lot of things, there is no reason to use it when you are operating on known data types. Use the platform...",[BUGFIX beta] Avoid isEmpty for known object types. (#5341),"Ember.isEmpty does a lot of things, there is no reason to use it when you are operating on known data types. Use the platform..."
2639,Update change log for backported releases (#5368),,Update change log for backported releases (#5368),
2640,Merge pull request #5369 from dwickern/fix-create-duplicate,[BUGFIX beta] Fix createRecord creating two records,Merge pull request #5369 from dwickern/fix-create-duplicate,[BUGFIX beta] Fix createRecord creating two records
2641,remove getRecord argument,,remove getRecord argument,
2642,fix createRecord creating duplicates,,fix createRecord creating duplicates,
2643,failed test: createRecord creates two records on ember 3.0,,failed test: createRecord creates two records on ember 3.0,
2644,Merge pull request #5370 from bmac/fix-master,Fix failing test on master by adding an invalid inverse to trigger th…,Merge pull request #5370 from bmac/fix-master,Fix failing test on master by adding an invalid inverse to trigger th…
2645,Fix build with ember canary,,Fix build with ember canary,
2646,Fix failing test on master by adding an invalid inverse to trigger the expected error,,Fix failing test on master by adding an invalid inverse to trigger the expected error,
2647,[BUGFIX] enable lazy-relationship payloads to work with polymorphic relationships (#5230), [BUGFIX] enable lazy-relationship payloads to work with polymorphic relationships,[BUGFIX] enable lazy-relationship payloads to work with polymorphic relationships (#5230),[BUGFIX] enable lazy-relationship payloads to work with polymorphic relationships
2648,remove private API calls (changeProperties is mistakenly marked as private but is in fact public) (#5365),,remove private API calls (changeProperties is mistakenly marked as private but is in fact public) (#5365),
2649,convert to es6 class references (#5361),,convert to es6 class references (#5361),
2650,Removing reference to Ember.Logger (#5356),,Removing reference to Ember.Logger (#5356),
2651,Remove extra parameter from assert.equal that was causing issues on travis (#5360),,Remove extra parameter from assert.equal that was causing issues on travis (#5360),
2652,Update changelog with 3.0.1 and 2.18.1,,Update changelog with 3.0.1 and 2.18.1,
2653,Update release instructions for the new build command,,Update release instructions for the new build command,
2654,Bump release to 3.2.0-canary,,Bump release to 3.2.0-canary,
2655,Update changelog for 3.0.0 release,,Update changelog for 3.0.0 release,
2656,failing test for id relationship does not update after the record is provided #5134 (#5135),,failing test for id relationship does not update after the record is provided #5134 (#5135),
2657,Check if adapter#query is a wrapped function,,Check if adapter#query is a wrapped function,
2658,Refactor Travis setup to leverage stages... (#5342),  [BUGFIX beta] Switch to Chrome for CI.   Remove extra Node 6 runs from CI.   Make yarn test test with normal deps.   Refactor .travis.yml to use build stages.   Fix error in production build tests with Chrome.   When running in PhantomJS the error message matched accidentally. This test should only be ran in debug builds because it is specifically testing an Ember.assert (which does not thrown in production).   Move floating dependencies build into additional tests.   Do not install phantomjs on Appveyor.   Update ember-try version to properly respect promises.   Fix npm script name for node tests. ,Refactor Travis setup to leverage stages... (#5342),[BUGFIX beta] Switch to Chrome for CI. Remove extra Node 6 runs from CI. Make yarn test test with normal deps. Refactor .travis.yml to use build stages. Fix error in production build tests with Chrome. When running in PhantomJS the error message matched accidentally. This test should only be ran in debug builds because it is specifically testing an Ember.assert (which does not thrown in production). Move floating dependencies build into additional tests. Do not install phantomjs on Appveyor. Update ember-try version to properly respect promises. Fix npm script name for node tests.
2659,Merge pull request #5340 from rwjblue/fixes-for-canary-proxy-assertion,[BUGFIX beta] Update DS.Errors#unknownProperty to return undefined.,Merge pull request #5340 from rwjblue/fixes-for-canary-proxy-assertion,[BUGFIX beta] Update DS.Errors#unknownProperty to return undefined.
2660,[BUGFIX beta] Update DS.Errors#unknownProperty to return undefined.,"In Ember 3.1+ any object that has an unknownProperty will throw an error if its unknownProperty returns any value other than undefined and the property is accessed via obj.someProperty (instead of obj.get('someProperty') or Ember.get(obj, 'someProperty')).",[BUGFIX beta] Update DS.Errors#unknownProperty to return undefined.,"In Ember 3.1+ any object that has an unknownProperty will throw an error if its unknownProperty returns any value other than undefined and the property is accessed via obj.someProperty (instead of obj.get('someProperty') or Ember.get(obj, 'someProperty'))."
2661,Merge pull request #5339 from rwjblue/fix-linking-issues,Prevent build issues when linking ember-source.,Merge pull request #5339 from rwjblue/fix-linking-issues,Prevent build issues when linking ember-source.
2662,Merge pull request #5332 from rwjblue/fix-relationship-caching,[BUGFIX beta] Fix development build relationship caching.,Merge pull request #5332 from rwjblue/fix-relationship-caching,[BUGFIX beta] Fix development build relationship caching.
2663,Prevent build issues when linking ember-source.,"Prior to this, we used our ember-data's own dirname as the default baseDir for any of our custom babel plugins. This baseDir is used to traverse all JS files in all deps (recursively) and ensure that if any of them are changed, the transpilation cache is invalidated. Once we swapped to using ember-source as an npm package this meant that we would be stating/hashing all files inside of node_modules/ember-source/**. When using npm link ember-source this leads to a JS max heap errors (because of node_modules/ember-source/tmp/** being MASSIVE). This fixes that specific issue, by using the correct basedir for each individual plugin.",Prevent build issues when linking ember-source.,"Prior to this, we used our ember-data's own dirname as the default baseDir for any of our custom babel plugins. This baseDir is used to traverse all JS files in all deps (recursively) and ensure that if any of them are changed, the transpilation cache is invalidated. Once we swapped to using ember-source as an npm package this meant that we would be stating/hashing all files inside of node_modules/ember-source/. When using npm link ember-source this leads to a JS max heap errors (because of node_modules/ember-source/tmp/ being MASSIVE). This fixes that specific issue, by using the correct basedir for each individual plugin."
2664,[BUGFIX beta] Remove non-functional (error prone) manual CP caching.,"The previous implementation was intending to cache relationships when in the production environment, but avoid caching them in development. Unfortunately, this code was factored in a way that relied on mutating internal private state of the underlying Ember.ComputedProperty instance when Ember.testing was true (which was used as a way to determine prod vs non-prod). When this code was introduced (2014-12-02), setting _cacheable on a ComputedProperty instance would have worked as intended, however a refactor in Ember (ironically one day prior, but on Ember's canary channel) deprecated using _cacheable or .cacheable() (in favor of opting out of caching via .volatile()). Since this has not worked since Ember 2.0.0, and it has not been an issue, this commit completely removes the manual caching / volatile swapping between prod/dev/testing environments.",[BUGFIX beta] Remove non-functional (error prone) manual CP caching.,"The previous implementation was intending to cache relationships when in the production environment, but avoid caching them in development. Unfortunately, this code was factored in a way that relied on mutating internal private state of the underlying Ember.ComputedProperty instance when Ember.testing was true (which was used as a way to determine prod vs non-prod). When this code was introduced (2014-12-02), setting _cacheable on a ComputedProperty instance would have worked as intended, however a refactor in Ember (ironically one day prior, but on Ember's canary channel) deprecated using _cacheable or .cacheable() (in favor of opting out of caching via .volatile()). Since this has not worked since Ember 2.0.0, and it has not been an issue, this commit completely removes the manual caching / volatile swapping between prod/dev/testing environments."
2665,[DEV-BUGFIX] Fix instrumentation when running in production (#5333), fix production instrumented builds,[DEV-BUGFIX] Fix instrumentation when running in production (#5333),fix production instrumented builds
2666,Merge pull request #5318 from bmac/computed-headers,Use Ember.computed in the headers examples to avoid ember eslint warning,Merge pull request #5318 from bmac/computed-headers,Use Ember.computed in the headers examples to avoid ember eslint warning
2667,[doc beta] Use Ember.computed in the headers examples to avoid ember eslint warning,,[doc beta] Use Ember.computed in the headers examples to avoid ember eslint warning,
2668,Merge pull request #5330 from runspired/update-benchmark-harness,[CHORE] updates to benchmark harness,Merge pull request #5330 from runspired/update-benchmark-harness,[CHORE] updates to benchmark harness
2669,updates to benchmark harness,,updates to benchmark harness,
2670,Merge pull request #5329 from bekzod/bump-rsvp,bump rsvp,Merge pull request #5329 from bekzod/bump-rsvp,bump rsvp
2671,bump rsvp,,bump rsvp,
2672,Merge pull request #5327 from bantic/patch-3,[DOC] Fix Changelog release date for v2.11.0,Merge pull request #5327 from bantic/patch-3,[DOC] Fix Changelog release date for v2.11.0
2673,Fix Changelog release date for v2.11.0,The release date for v2.11.0 (according to npm info ember-data) is '2017-01-09T20:44:27.764Z'.,Fix Changelog release date for v2.11.0,The release date for v2.11.0 (according to npm info ember-data) is '2017-01-09T20:44:27.764Z'.
2674,Merge pull request #5323 from bmac/vendor-prefix,Stop using deprecated vendor-prefix hook to inject enableoptionalfeat…,Merge pull request #5323 from bmac/vendor-prefix,Stop using deprecated vendor-prefix hook to inject enableoptionalfeat…
2675,Merge pull request #5311 from bmac/rm-bower,Avoid bower usage in config/ember-try.js,Merge pull request #5311 from bmac/rm-bower,Avoid bower usage in config/ember-try.js
2676,Merge pull request #5326 from emberjs/dont-use-enumerable-observers,Remove usages of enumerable observers,Merge pull request #5326 from emberjs/dont-use-enumerable-observers,Remove usages of enumerable observers
2677,Remove usages of enumerable observers,... and replace them with array observers.,Remove usages of enumerable observers,... and replace them with array observers.
2678,Avoid bower usage in config/ember-try.js,,Avoid bower usage in config/ember-try.js,
2679,Merge pull request #5273 from emberjs/hjdivad/restore-unloadRecord-client-side-delete-semantics,client-side-delete semantics unloadRecord,Merge pull request #5273 from emberjs/hjdivad/restore-unloadRecord-client-side-delete-semantics,client-side-delete semantics unloadRecord
2680,Restore 2.12 semantics for sync unloadRecord,"A number of use cases rely on unloadRecord's 2.12 behaviour of treating unloadRecord as a client-side delete on the inverse side of a sync relationship. This pr restores that functionality, while retaining the invalidate+refetch functionality for async relationships. This behaviour is codified in a number of tests within tests/integration/records/unload-test.js Fix #5136, #5137",Restore 2.12 semantics for sync unloadRecord,"A number of use cases rely on unloadRecord's 2.12 behaviour of treating unloadRecord as a client-side delete on the inverse side of a sync relationship. This pr restores that functionality, while retaining the invalidate+refetch functionality for async relationships. This behaviour is codified in a number of tests within tests/integration/records/unload-test.js Fix #5136, #5137"
2681,Added failing test for #5136.,,Added failing test for #5136.,
2682,[CLEANUP beta] Remove support for global DS variable (#5287),,[CLEANUP beta] Remove support for global DS variable (#5287),
2683,[CLEANUP beta] Remove support/deprecation for normalizeHash in 3.0.0 (#5289),,[CLEANUP beta] Remove support/deprecation for normalizeHash in 3.0.0 (#5289),
2684,remove redundant normalizeModelName (#5319),,remove redundant normalizeModelName (#5319),
2685,Merge pull request #5322 from bmac/yui-warnings,Clean up a bunch of invalid yuidoc blocks that were causing warnings …,Merge pull request #5322 from bmac/yui-warnings,Clean up a bunch of invalid yuidoc blocks that were causing warnings …
2686,Merge pull request #5321 from bmac/silent-installs,Update some dependencies to clean up some noise when running yarn ins…,Merge pull request #5321 from bmac/silent-installs,Update some dependencies to clean up some noise when running yarn ins…
2687,Update some dependencies to clean up some noise when running yarn install,,Update some dependencies to clean up some noise when running yarn install,
2688,Stop using deprecated vendor-prefix hook to inject enableoptionalfeatures url check.,,Stop using deprecated vendor-prefix hook to inject enableoptionalfeatures url check.,
2689,Clean up a bunch of invalid yuidoc blocks that were causing warnings to print during prod builds,,Clean up a bunch of invalid yuidoc blocks that were causing warnings to print during prod builds,
2690,Dont serialize new belongsTo records (#5317),  Dont serialize new belongsTo records that do not have an ID   Add a test for nulling out a belognsTo relationship ,Dont serialize new belongsTo records (#5317),Dont serialize new belongsTo records that do not have an ID Add a test for nulling out a belognsTo relationship
2691,[CLEANUP beta] Remove model.container deprecation (#5309),,[CLEANUP beta] Remove model.container deprecation (#5309),
2692,Merge pull request #5310 from rwjblue/remove-legacy-cached-npm-script,Remove s3-put and cached-npm scripts.,Merge pull request #5310 from rwjblue/remove-legacy-cached-npm-script,Remove s3-put and cached-npm scripts.
2693,Remove s3-put and cached-npm scripts.,These have not been used for some time and are obsolete (they predate Travis' ability to have cache: in .travis.yml).,Remove s3-put and cached-npm scripts.,These have not been used for some time and are obsolete (they predate Travis' ability to have cache: in .travis.yml).
2694,Bump version to 3.1.0-canary,,Bump version to 3.1.0-canary,
2695,Merge pull request #5308 from bmac/simplify-get-descriptor,Simplify the getDescriptor test helper,Merge pull request #5308 from bmac/simplify-get-descriptor,Simplify the getDescriptor test helper
2696,Update the changelog for the 2.18 release (#5306),,Update the changelog for the 2.18 release (#5306),
2697,Simplify the getDescriptor test helper,,Simplify the getDescriptor test helper,
2698,Merge pull request #5298 from alexander-alvarez/serializer-test,blueprints/serializer-test: Add RFC232 variants,Merge pull request #5298 from alexander-alvarez/serializer-test,blueprints/serializer-test: Add RFC232 variants
2699,Merge pull request #5305 from bmac/serializer-adapter-unique,Serializers and adapters should be unique per store,Merge pull request #5305 from bmac/serializer-adapter-unique,Serializers and adapters should be unique per store
2700,Serializers and adapters should be unique per store,,Serializers and adapters should be unique per store,
2701,Merge pull request #5300 from rwjblue/simplify-adapter-and-serializer-lookup,Simplify store.adapterFor and store.serializerFor.,Merge pull request #5300 from rwjblue/simplify-adapter-and-serializer-lookup,Simplify store.adapterFor and store.serializerFor.
2702,Fix tests with Ember Canary (#5303),,Fix tests with Ember Canary (#5303),
2703,fixup test,,fixup test,
2704,Using store.serializerFor API instead of lookup,,Using store.serializerFor API instead of lookup,
2705,Merge pull request #5301 from bmac/unique-adapter-per-store,Add a test to ensure multiple stores get unique instances of serializ…,Merge pull request #5301 from bmac/unique-adapter-per-store,Add a test to ensure multiple stores get unique instances of serializ…
2706,Add a test to ensure multiple stores get unique instances of serializers and adapters,,Add a test to ensure multiple stores get unique instances of serializers and adapters,
2707,Remove ContainerInstanceCache.,,Remove ContainerInstanceCache.,
2708,Make adapter and serializer types singleton.,There is no reason to have them be non-singleton since we were already caching in the ContainerInstanceCache...,Make adapter and serializer types singleton.,There is no reason to have them be non-singleton since we were already caching in the ContainerInstanceCache...
2709,Automatically inject the store into adapters and serializers.,"This was previously being done by ContainerInstanceCache (when it would look up an instance, it would always set(instance, 'store', store)), but the DI system can already do this for us automatically. This simplifies adapter / serializer testing quite a bit...",Automatically inject the store into adapters and serializers.,"This was previously being done by ContainerInstanceCache (when it would look up an instance, it would always set(instance, 'store', store)), but the DI system can already do this for us automatically. This simplifies adapter / serializer testing quite a bit..."
2710,Simplify store.adapterFor and store.serializerFor.,Use an inline series of lookups (instead of ContainerInstanceCache),Simplify store.adapterFor and store.serializerFor.,Use an inline series of lookups (instead of ContainerInstanceCache)
2711,Merge pull request #5296 from alexander-alvarez/adapter-test,blueprints/adapter-test: Add RFC232 variants,Merge pull request #5296 from alexander-alvarez/adapter-test,blueprints/adapter-test: Add RFC232 variants
2712,Merge pull request #5299 from rwjblue/fix-model-test-blueprint,Fixup the RFC232 model-test files.,Merge pull request #5299 from rwjblue/fix-model-test-blueprint,Fixup the RFC232 model-test files.
2713,Fixup module arguments,,Fixup module arguments,
2714,Fixup module arguments,,Fixup module arguments,
2715,Fixup the RFC232 model-test files.,I missed this during review of 980158aa3f3b5b7052c0406625271ab7b7afcced.,Fixup the RFC232 model-test files.,I missed this during review of 980158aa3f3b5b7052c0406625271ab7b7afcced.
2716,Merge pull request #5297 from alexander-alvarez/model-test,bluepints/model-test: Add RFC232 variants,Merge pull request #5297 from alexander-alvarez/model-test,bluepints/model-test: Add RFC232 variants
2717,blueprints/model-test: Add RFC232 variants,,blueprints/model-test: Add RFC232 variants,
2718,blueprints/serializer-test: Add RFC232 variants,,blueprints/serializer-test: Add RFC232 variants,
2719,blueprints/adapter-test: Add RFC232 variants,,blueprints/adapter-test: Add RFC232 variants,
2720,Merge pull request #5294 from alexander-alvarez/test-framework-detectors-fixup,blueprints/transform-test: Add RFC232 variants,Merge pull request #5294 from alexander-alvarez/test-framework-detectors-fixup,blueprints/transform-test: Add RFC232 variants
