Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
499,Add missing temporary credentials custom exception,0.44111755,Add custom exceptions for providers of One (#440),,0
500,Fixes for StyleCI;,0.39686853,add/set approvedScopes in User (#572),Ensure the $user property can be accessed.,0
501,Update branch alias,0.37426922,add/set approvedScopes in User (#572),Also test with PHP 7,0
502,Rename 1_Bug_report.md to 1_Bug_report.yml,0.40428844,Add custom exceptions for providers of One (#440),,0
503,Fix PHPUnit 8->9 deprectiations messages,0.7204853,Fix PHP 8.1 issues (#567)﻿,,1
504,Facebook Login is not returning some fields,0.5617126,Include access token when requesting Facebook user profile photo (#489),[2.0] Change the scope of $user,0
505,update for laravel 5.4,0.6467572,Require Laravel 5.7 as minimum version (#311),,0
506,Fix a bug with no LinkedIn image,0.9529947,Fix a bug with no LinkedIn image (81adfcc),,1
507,Change logo to work on Dark Theme (#553),0.40591544,Revert Facebook picture access token changes (#504)﻿,,0
508,Fix LinkedInProvider for new API,0.65590304,Fix bug with no LinkedIn email addresses (#355),,0
509,Fixed formatting of Twitter Config from callback_url to callback_uri,0.4724994,Allow OAuth version in the Twitter config by @taylorotwell (68afb03),,0
510,Merge pull request #306 from driesvints/unify-test-namespaces,0.43048397,Override SocialiteServiceProvider::isDeferred() to mark as deferred (#412),,0
511,Fix CI issues,0.48924088,Fix bitbucket provider (#475),Added a note for contributors,0
512,Remove useless Arr::where call,0.3671885,Fix containter call (#450),,0
513,fixing conflicts.,0.38693255,Changed,,0
514,Merge pull request #85 from barryvdh/patch-1,0.46409443,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,Use --prefer-dist,0
515,Fix a docblock (#584),0.5702617,Remove guzzlehttp/guzzle ~5.0 workaround (#448),Do not export some files and folders,0
516,Switch to PSR-4 for tests,0.30787385,Drop PHP 7.1 support (6e21f1a),,0
517,Merge pull request #44 from robmazur/patch-1,0.49054694,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
518,Merge pull request #422 from lucasmichot/feature/4.0/fix-phpunit-8-depreciations,0.668985,Removed support for PHP 7.0 (#311),Declare the user propserty,0
519,Fix mapping Google Response to User Object,0.567142,Update Google API urls (#346),Also tests with PHP >= 5.4,0
520,Merge pull request #253 from JapSeyz/patch-1,0.44234493,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
521,Override abstract provider for Twitter's OAuth 2.0 provider (#576),1.0000004,Override abstract provider for Twitter's OAuth 2.0 provider (#576),,1
522,Update Facebook API version to 2.3,0.7593186,Change default Facebook graph version to 3.3 (#408),,1
523,Update socialite website,0.5634629,Change default Facebook graph version to 3.3 (#408),Some docblocks style fixes,0
524,Unnecessary spacing,0.28021055,Removed,Add an .editorconfig file,0
525,Merge pull request #225 from mikeaag/3.0,0.47768837,Fix containter call (#450),,0
526,OpenID isn't necessary,0.3309306,Make enablePKCE public (#550)﻿,,0
527,Cleaning.,0.32212445,Removed,,0
528,Merge pull request #159 from lucasmichot/feature/2.0/user-scope-tests,0.52402276,add/set approvedScopes in User (#572),,0
529,fix phpdoc,0.76338184,Fix PHP 8.1 issues (#567)﻿,,1
530,Declaire the user propserty,0.5226993,add/set approvedScopes in User (#572),fix authcontroller example namespace,0
531,Apply fixes from StyleCI,0.45716447,add/set approvedScopes in User (#572),,0
532,Merge pull request #36 from crynobone/patch/provider-contract,0.42776757,Fix containter call (#450),Update Facebook Graph API version to v2.6,0
533,Add setScopes method and update documentation,0.5966472,add/set approvedScopes in User (#572),,0
534,Updated logic,0.47645107,Changed,Update readme.md,0
535,Stop testing on 7.0,0.45725793,Drop PHP 7.1 support (6e21f1a),highlight code.,0
536,Add composer.json homepage and support sections.,0.41433185,Add app property by @driesvints in https://github.com/laravel/socialite/pull/621,,0
537,Merge pull request #495 from laravel/php8,0.5845864,PHP 8 Support (#495)﻿,Added method to set auth_type=rerequest for re-requesting permissions which were denied earlier.,0
538,Merge pull request #360 from kpdcdg/4.0,0.44766068,Remove guzzlehttp/guzzle ~5.0 workaround (#448),Fix section heading level in readme.md,0
539,add docblocks for new PKCE methods,0.5672424,Add support for OAuth 2.0 PKCE extension (#518)﻿,,0
540,Merge pull request #32 from arhea/master,0.40420717,Fix User return types by @antoinelame in https://github.com/laravel/socialite/pull/614,,0
541,fix test,0.43900007,Fix PHP 8.1 issues (#567)﻿,Signed-off-by: David Thorpe david@carve.io,0
542,Fixing tests.,0.36555067,Changed,,0
543,Update tests.yml,0.3837275,Updated version constraints for Laravel 6.0 (3fe71f1),"Use case: when authenticating on a client, and wishing to verify access_token on the server, by passing access_token to server.",0
544,Provides.,0.61771744,﻿,,0
545,Add getRaw to the User contract,0.49458164,Use Authorization header for Github provider (#430),,0
546,rename closures in test,0.39455986,Use proper localized name (#329),Fixed some DocBlocks that had missing sections and wrong types.,0
547,Fix fixture,0.5917705,Fix bitbucket provider (#475),,0
548,Merge pull request #312 from driesvints/changelog,0.45862123,Override SocialiteServiceProvider::isDeferred() to mark as deferred (#412),fix phpdoc,0
549,Merge pull request #81 from mirzabusatlic/2.0,0.44359368,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,fix StyleCI fail,0
550,Revert Facebook picture access token changes,0.96850586,Revert Facebook picture access token changes (#504)﻿,,1
551,Disable xdebug,0.49926496,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
552,No need to use array_add() helper.,0.39921737,PHP 8 Support (#495)﻿,Added OpenID scope,0
553,Applied StyleCI changes & added doc block,0.36229733,Add support for OAuth 2.0 PKCE extension (#518)﻿,"Without the openid scope, the name of the user isn't returned when G+ is disabled (for Google Apps) or the user isn't registered",0
554,formatting and various cleaning,0.3609714,Removed,bitbucket oauth2,0
555,add support for OAuth 2.0 PKCE extension,0.95849967,Add support for OAuth 2.0 PKCE extension (#518)﻿,,1
556,Updated tests,0.436594,Changed,,0
557,facebook fix to get rid of tokenless user picture endpoint,0.79592526,Revert Facebook picture access token changes (#504)﻿,,1
558,protect stateless getter/setter,0.47668803,Security,,0
559,Using Facade,0.3318115,﻿,Make AbstractProvider::scopes() more intuitive,0
560,Facebook - Graph API version,0.82040673,Allow to manually set desired Facebook graph version (#408),"Google and Facebook require certain scopes to login correctly so they don't throw an error, which are included by default. However, when a user adds their own scopes, it overrides these scopes that they don't know about. This makes it merge them instead.",1
561,note on stateless,0.29237372,Override SocialiteServiceProvider::isDeferred() to mark as deferred (#412),Replaced G+ scopes by Google Sign,0
562,Allow the callback url to be relative,0.38938946,Handle Google responses excluding 'name' (#340),"When using Google Sign-in, using G+ is unnecessary and can be blocked with Google Apps. Google+ can be disabled on Google Apps domains, or when enabled, it forces the user to subscribe to G+.",0
563,Merge pull request #560 from laravel/driesvints-patch-1,0.46831155,Remove guzzlehttp/guzzle ~5.0 workaround (#448),Replaced G+ by OpenID in scopes,0
564,Merge pull request #239 from SammyK/bump-graph-v2.10,0.46119025,Remove guzzlehttp/guzzle ~5.0 workaround (#448),"Finally, OpenID isn't necessary. These scopes are enough for Google Sign-In",0
565,allow oauth version in config,0.66301286,Add support for OAuth 2.0 PKCE extension (#518)﻿,"No need to specify anything related to ""Google +"". Some Google Apps accounts may have it disabled or G+ may not be usefull for an account. I have checked the given changes for my own use (Google Apps) and they are working as expected (the mapping is correctly done).",0
566,Add lastToken method,0.37503996,Add reset methods for Octane (07840c0)﻿,,0
567,First/last name not always set for Facebook,0.53127205,Include access token when requesting Facebook user profile photo (#489),,0
568,Create update-changelog.yml,0.45432487,Update Google API urls (#346),,0
569,fix comment,0.42191556,Fix User return types by @antoinelame in https://github.com/laravel/socialite/pull/614,,0
570,Merge pull request #258 from carusogabriel/null-coalesce-operator,0.5229757,Fix containter call (#450),Update Graph version to v2.5,0
571,Added package discovery notes to readme,0.44620818,add/set approvedScopes in User (#572),,0
572,Move illuminate/contracts from require-dev to require (#583),0.50021553,Update provider to use DeferrableProvider instead (#529)﻿,,0
573,Merge pull request #93 from GrahamCampbell/patch-1,0.5061114,Fix containter call (#450),,0
574,Update changelog,0.58050513,Changed,Add the ability to specify which fields to return from the LinkedIn Provider,0
575,set to 3.0,0.5220784,Updated version constraints for Laravel 6.0 (3fe71f1),Add the ability to specify which fields to return from the LinkedIn Provider,0
576,Merge pull request #355 from driesvints/fix-bug-with-empty-email-addresses-for-linkedin,0.68515676,Fix bug with no LinkedIn email addresses (#355),Add twitter location and description fields,0
577,Merge pull request #466 from laravel/update-manager,0.5431273,Update Google API urls (#346),,0
578,Fixed typo in stateless docs,0.41536844,Fix containter call (#450),,0
579,Add original picture to LinkedIn,0.7062108,Fix a bug with no LinkedIn image (81adfcc),,1
580,Updated to PHPUnit 6 and Mockery 1,0.66111547,Drop PHP 7.1 support (6e21f1a),,0
581,Merge pull request #230 from lucasmichot/feature/3.0/useless-variable,0.5213691,Fix containter call (#450),Many popular OAuth2 providers accept custom request parameters in order to change the behavior of the authentication flow. This change adds the ability to add on arbitrary custom parameters to the initial OAuth request. The use is similar to that of the `scopes' functionality: $provider     ->scopes(['email'])     ->parameters(['key' => 'value'])     ->redirect();,0
582,Let user pass a single scope as a string.,0.4251446,Handle 'scope' for Twitter Oauth1 (#548)﻿,,0
583,added some basic docs.,0.3320207,Add support for OAuth 2.0 PKCE extension (#518)﻿,CS Fixes,0
584,Merge pull request #316 from joshbrown/fix-google-response-object,0.61720824,Update Google API urls (#346),,0
585,Merge pull request #256 from arsoba/3.0,0.41791368,Update Google API urls (#346),,0
586,Merge pull request #55 from red-crown/2.0,0.434492,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,Pull the state from the session,0
587,Merge pull request #403 from Calinou/gitlab-use-restricted-scope,0.6841161,Fix scope separator in Gitlab provider (#512)﻿,,0
588,remove use,0.7856817,Removed,,1
589,cleaned up a bit,0.53157246,Changed,,0
590,Unify test namespaces,0.37364918,Use proper localized name (#329),,0
591,Merge pull request #5 from adamgoose/master,0.48117566,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
592,Override of user method in Twitter Provider.,0.6905847,Override abstract provider for Twitter's OAuth 2.0 provider (#576),Facebook Login is not returning some fields,0
593,Cleanup,0.47533643,Removed,When login with Facebook them is no returning fields: gender and verified.,0
594,Merge pull request #164 from lucasmichot/feature/2.0/arr,0.49698055,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
595,Merge pull request #204 from lucasmichot/feature/master/sort-require,0.46277046,Fix containter call (#450),Make sure the state is truely random,0
596,Test on 7.4,0.36319628,Drop PHP 7.1 support (6e21f1a),,0
597,Merge pull request #58 from AdamBuchen/2.0,0.48576716,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
598,Allow setting custom Guzzle options,0.49494207,Support Guzzle 7 (#449),,0
599,Adding code-style fix,0.54349446,Fix containter call (#450),Update readme.md,0
600,Merge pull request #430 from WessamSaeid/use-Authorization-header-for-github-provider,0.73732984,Use Authorization header for Github provider (#430),,1
601,Add LinkedIn driver,0.59254074,Fix a bug with no LinkedIn image (81adfcc),Adds 'fields' parameter support,0
602,Factorize Google avatar url.,0.60261285,Use proper key name for original avatar in Google Provider (5ec0024),"Graph API v2.4 requires a fields parameter to return anything beyond id, name, and avatar. This fix sets the default fields to match the default scope request and common user mapping (first_name, last_name, email). Also allows custom fields to be requested instead via the fields() method.",0
603,Tabs.,0.45735443,﻿,Included LinkedIn and Bitbucket in the services list.,0
604,Fix scopes.,0.37297451,Fix scope separator in Gitlab provider (#512)﻿,Update Facebook Graph API version to v2.4,0
605,Applied feedback,0.35907072,Changed,,0
606,use array get,0.35272563,PHP 8 Support (#495)﻿,,0
607,Merge branch 'patch-1' of https://github.com/tomhorvat/socialite into tomhorvat-patch-1,0.537926,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,Send grant_type as POST param,0
608,Getting proper name off Twiter response,0.54744816,Handle Google responses excluding 'name' (#340),Prevent 401 errors on fresh logins,0
609,Bump Graph API version to v2.11,0.6026853,Change default Facebook graph version to 3.3 (#408),First/last name not always set for Facebook,0
610,Make use of getState method,0.3927853,Fix scope separator in Gitlab provider (#512)﻿,,0
611,Update UPGRADE.md,0.48125863,Changed,Update Facebook API version to 2.3,0
612,fix order of imports,0.32420063,Fix containter call (#450),,0
613,fix composer,0.4471188,Fix containter call (#450),Add original/large avatars,0
614,Update branch-alias,0.40986156,add/set approvedScopes in User (#572),,0
615,Added BitBucket provider,0.7653606,Fix bitbucket provider (#475),Add original picture to LinkedIn,1
616,Merge pull request #38 from JoeForks/fix/some-fixes,0.501384,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
617,Merge pull request #79 from barryvdh/original-avatars,0.50919855,Revert Facebook picture access token changes (#504)﻿,Make the fields a bit readable + include the original picture in the profile response.,0
618,Merge pull request #160 from lucasmichot/feature/2.0/travis-php-7,0.5736243,Removed support for PHP 7.0 (#311),Add LinkedIn Provider,0
619,Merge pull request #438 from ctwillie/feature/replace-deprecated-app-property-with-container,0.5201232,Fix containter call (#450),,0
620,Merge pull request #52 from DraperStudio/2.0,0.45049864,add/set approvedScopes in User (#572),Add missing $redirectUrl property definition to AbstractProvider,0
621,Test on PHP 8.2 (#607),0.73896766,PHP 8 Support (#495)﻿,,1
622,Fixed for StyleCI,0.37771273,add/set approvedScopes in User (#572),,0
623,Fix bitbucket,0.86258924,Fix bitbucket provider (#475),,1
624,Merge pull request #118 from PEKTOP/patch-1,0.5117413,Make PKCE opt-in (#523),,0
625,Also test with PHP 7,0.6217043,PHP 8 Support (#495)﻿,Missing docblock,0
626,Merge pull request #302 from driesvints/disable-xdebug,0.5160846,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
627,Merge pull request #101 from dmvslv/twitter-extra-data,0.45461988,Add Twitter OAuth 2 fallback call by @driesvints in https://github.com/laravel/socialite/pull/596,,0
628,No need to suggest packages.,0.28195748,Require Laravel 5.7 as minimum version (#311),,0
629,Fix CS.,0.4487018,Fix containter call (#450),,0
630,Fixed DocBlock return type (#565),0.5796616,Fix containter call (#450),,0
631,art,0.47373524,﻿,,0
632,Use Illuminate's RedirectResponse instead of Symfony's,0.30498293,Update provider to use DeferrableProvider instead (#529)﻿,,0
633,Update AbstractProvider.php,0.57278985,Drop PHP 7.1 support (6e21f1a),,0
634,Apply fixes from StyleCI (#391),0.5110676,add/set approvedScopes in User (#572),,0
