Index,Message,Description
7651,Remove check that hostID is a uuid.,"Immediately afterward we hash the ID, so it does not need to be a uuid anymore."
7652,agent: convert NodeID methods to functions,"Making these functions allows us to cleanup how an agent is initialized. They only make use of a config and a logger, so they do not need to be agent methods. Also cleanup the testing to use t.Run and require."
7653,Extract nodeID functions to a different file,"In preparation for turning them into functions. To reduce the scope of Agent, and refactor how Agent is created and started."
7654,update changelog snippet,
7655,connect: use stronger validation that ingress gateways have compatible protocols defined for their upstreams (#8470),"Fixes #8466 Since Consul 1.8.0 there was a bug in how ingress gateway protocol compatibility was enforced. At the point in time that an ingress-gateway config entry was modified the discovery chain for each upstream was checked to ensure the ingress gateway protocol matched. Unfortunately future modifications of other config entries were not validated against existing ingress-gateway definitions, such as:  create tcp ingress-gateway pointing to 'api' (ok) create service-defaults for 'api' setting protocol=http (worked, but not ok) create service-splitter or service-router for 'api' (worked, but caused an agent panic)  If you were to do these in a different order, it would fail without a crash:  create service-defaults for 'api' setting protocol=http (ok) create service-splitter or service-router for 'api' (ok) create tcp ingress-gateway pointing to 'api' (fail with message about    protocol mismatch)  This PR introduces the missing validation. The two new behaviors are:  create tcp ingress-gateway pointing to 'api' (ok) (NEW) create service-defaults for 'api' setting protocol=http (""ok"" for back compat) (NEW) create service-splitter or service-router for 'api' (fail with    message about protocol mismatch)  In consideration for any existing users that may be inadvertently be falling into item (2) above, that is now officiall a valid configuration to be in. For anyone falling into item (3) above while you cannot use the API to manufacture that scenario anymore, anyone that has old (now bad) data will still be able to have the agent use them just enough to generate a new agent/proxycfg error message rather than a panic. Unfortunately we just don't have enough information to properly fix the config entries."
7656,Notify alias checks when aliased service is [de]registered (#8456),
7657,Merge pull request #8469 from hashicorp/dnephin/config-source,config: make Source an interface to avoid the marshal/unmarshal cycle in auto-config
7658,ci: bump Go to v1.14.7 (#8449),
7659,Merge pull request #8471 from hashicorp/local_only,thread local-only through the layers
7660,Internal endpoint to query intentions associated with a gateway (#8400),
7661,docs: update helm chart ref (#8483),No longer require servers to be running on k8s when manageSystemACLs is true
7662,Merge pull request #8453 from hashicorp/dnephin/fix-test-server-timeout,sdk: mitigate api test timeout
7663,Fix a state store comment about version,
7664,Merge pull request #8474 from hashicorp/snapshot-index-fix,fsm: Fix snapshot bug with restoring node/service/check indexes
7665,fsm: Fix snapshot bug with restoring node/service/check indexes,
7666,Update CHANGELOG.md,
7667,ui: Reduce reconnection attempts on disconnection (#8481), ui: Reduce reconnection attempts on disconnection  The UI will attempt to reconnect/retry a blocking query to Consul after a disconnection in certain circumstances.  On receipt of a 5xx error (used for keeping blocking queries running through reverse proxies that have lowertimeouts than consul itself) When a user switches to a different tab and back again) When the connection to Consul is dropped entirely (when Consul itself has exited)  In the last case the retry attempts where not using a 3 second interval between attempts like the first case is. This commit changes the last case to use the same 3 second pause as the last case.
7668,ui: Add Optgroups and selectedItems to multiple select dropdown and use (#8476),  ui: Switch selects to use more HTML-like approach for optgroups   Add KV comparator   Use new option/optgroup approach for sort/select   Fix up tests for new order of menu items 
7669,ui: Passthrough any error from a route:application refresh (#8480),
7670,ui: Add unique slug key id to proxy (#8479),
7671,Update Go-Metrics 0.3.4 (#8478),
7672,Use SIGABRT to get a stack trace when the timeout is hit,
7673,Refactor keyring ops:, changes some functions to return data instead of modifying pointer   arguments renames globalRPC() to keyringRPCs() to make its purpose more clear restructures KeyringOperation() to make it more understandable
7674,thread local-only through the layers,$ consul keyring -list -local-only ==> Gathering installed encryption keys... dc1 (LAN):   aUlAW4ST3+vwseI61so24CoORkyjZofcmHk+j7QPSYQ= [1/1]
7675,auto-config: Avoid the marshal/unmarshal cycle in auto-config,Use a LiteralConfig and return a config.Config from translate.
7676,Update error handling,
7677,config: Make Source an interface,This will allow us to accept config from auto-config without needing to go through a serialziation cycle.
7678,ui: Dropdown/select improvements (#8468),  ui: Better org of split-button/sort-button ready for design change   ui: Improve keyboard accessibility of dropdown menu 
7679,ui: Add sorting to namespaces (#8405),  Add sorting to namespaces   Add sorting to namespaces   ui: Fix up default namespace no delete test (#8467)   Co-authored-by: John Cowen johncowen@users.noreply.github.com
7680,ui: Rework popover-menu auto closing (#8340),  ui: Move more menu subcomponents deeper down into popovermenu   ui: Simplify aria-menu component+remove auto menu close on route change   Add ember-string-fns   Use new PopoverMenu sub components and fix up tests   Fix up wrong closing let   Remove dcs from the service show page now we have it in the navigation 
7681,"changelog: Update for 1.8.2, 1.7.6, 1.7.5 and 1.6.7 (#8462)","  update bindata_assetfs.go   Release v1.8.2   Putting source back into Dev Mode   changelog: add entries for 1.7.6, 1.7.5 and 1.6.7   Co-authored-by: hashicorp-ci hashicorp-ci@users.noreply.github.com"
7682,testing: remove unnecessary defers in tests,The data directory is now removed by the test helper that created it.
7683,api: bump consul/api to v1.6.0 and consul/sdk to v0.6.0 (#8460),  api: bump consul/sdk dependency to v0.6.0   api: bump dependency to v1.6.0 
7684,testing: Remove NotifyShutdown,"NotifyShutdown was only used for testing. Now that t.Cleanup exists, we can use that instead of attaching cleanup to the Server shutdown. The Autopilot test which used NotifyShutdown doesn't need this notification because Shutdown is synchronous. Waiting for the function to return is equivalent."
7685,Specify allowed ingress gateway protocols in docs (#8454),Co-authored-by: Freddy freddygv@users.noreply.github.com
7686,Update CHANGELOG.md,
7687,Update CHANGELOG.md,
7688,Require token replication to be enabled in secondary dcs when ACLs are enabled with AutoConfig (#8451),"AutoConfig will generate local tokens for clients and the ability to use local tokens is gated off of token replication being enabled and being configured with a replication token. Therefore we already have a hard requirement on having token replication enabled, this commit just makes sure to surface that to the operator instead of having to discern what the issue is from RPC errors."
7689,Update CHANGELOG.md,
7690,auto_config implies connect (#8433),
7691,Merge pull request #8426 from hashicorp/docs/k8s-resources,Add lifecycle sidecar and init container resource settings docs
7692,Add lifecycle sidecar and init container resource settings docs,
7693,Introducing changelog-gen (#8387), add templates for changelog-gen add entry files for currently unreleased PRs on master
7694,sdk: mitigate api test timeout,"Occasionally we are seeing the go-test-api job timeout at 10 minutes. Looking at the stack trace I saw the following:   Lots of tests blocked on server.Stop in NewTestServerConfigT. This    suggests that SIGINT is being sent to the server, but the server is    not properly shutting down.   Over 20k goroutines that look like this:   goroutine 16355 [select, 8 minutes]: net/http.(persistConn).readLoop(0xc004270240)     /usr/local/go/src/net/http/transport.go:2099 +0x99e created by net/http.(Transport).dialConn     /usr/local/go/src/net/http/transport.go:1647 +0xc56 Issue 1 seems to be the main problem, but debugging that directly is not possible because our buffered logs do not get sent when the tests timeout. To mitigate this problem I've added a timeout to the cmd.Wait() to force kill the process and return an error. Unfortunately because we retry this operation, we still may not see the cause because the next attempt will likely pass. I'm tempted to remove the retry around NewTestServerConfigT. Issue 2 seems to be caused by not closing the response body. Since the request is performed many times in a loop, many goroutines are created and are not closed until the response body is closed."
7695,Update CHANGELOG.md,
7696,Fix test build,
7697,website: Redirect /mesh to new URL,Redirect service mesh use case page to point to new URL.
7698,Mark its own cluster as healthy when rebalancing. (#8406),This code started as an optimization to avoid doing an RPC Ping to itself. But in a single server cluster the rebalancing was led to believe that there were no healthy servers because foundHealthyServer was not set. Now this is being set properly. Fixes #8401 and #8403.
7699,PR comments and addtl tests,
7700,Update version.js to 1.8.1 (#8439),
7701,update changelog,
7702,xds: revert setting set_node_on_first_message_only to true when generating envoy bootstrap config (#8440),When consul is restarted and an envoy that had already sent DiscoveryRequests to the previous consul process sends a request to the new process it doesn't respect the setting and never populates DiscoveryRequest.Node for the life of the new consul process due to this bug: https://github.com/envoyproxy/envoy/issues/9682 Fixes #8430
7703,Merge pull request #8404 from hashicorp/dnephin/remove-log-output-field,"Use Logger consistently, instead of LogOutput"
7704,Rename NewClient/NewServer,Now that duplicate constructors have been removed we can use the shorter names for the single constructor.
7705,Remove LogOutput from Agent,"Now that it is no longer used, we can remove this unnecessary field. This is a pre-step in cleanup up RuntimeConfig->Consul.Config, which is a pre-step to adding a gRPCHandler component to Server for streaming. Removing this field also allows us to remove one of the return values from logging.Setup."
7706,Remove LogOutput from Server,
7707,Remove LogOutput from Client,
7708,Merge pull request #8437 from hashicorp/dnephin/fix-service-checks-cache-type,cache-type: Return nil value on error
7709,"Pass a logger to ConnPool and yamux, instead of an io.Writer",Allowing us to remove the LogOutput field from config.
7710,api: Use a Logger instead of an io.Writer in api.Watch,"So that we can pass around only a Logger, not a LogOutput"
7711,config: Remove unused field,
7712,Return nil value on error.,"The main bug was fixed in cb050b280ceb4186de765118611a7a92d8158c3f, but the return value of 'result' is still misleading. Change the return value to nil to make the code more clear."
7713,Merge pull request #8385 from hashicorp/dnephin/check-generated,ci: Add check-generated-protobuf
7714,update changelog,
7715,xds: add support for envoy 1.15.0 and drop support for 1.11.x (#8424),Related changes:  hard-fail the xDS connection attempt if the envoy version is known to be too old to be supported remove the RouterMatchSafeRegex proxy feature since all supported envoy versions have it stop using --max-obj-name-len (due to: envoyproxy/envoy#11740)
7716,collect GatewayServices from iter in a function,
7717,Simple tls cert create help text typo,
7718,Update CHANGELOG.md,
7719,Removed trailing backslash in CHANGELOG (#8414),
7720,Update CHANGELOG.md (#8413),
7721,Avoid panics during shutdown routine (#8412),
7722,Update CHANGELOG.md,
7723,end to end changes to pass gatewayservices to /ui/services/,
7724,Add some auto-config docs (#8410),We will probably want a tutorial about this in the future but for now at least we document it a little.
7725,Update CHANGELOG.md,
7726,Ensure certificates retrieved through the cache get persisted with auto-config (#8409),
7727,Support ConnectedWithProxy,
7728,Allow setting verify_incoming* when using auto_encrypt or auto_config (#8394),Ensure that enabling AutoConfig sets the tls configurator properly This also refactors the TLS configurator a bit so the naming doesn’t imply only AutoEncrypt as the source of the automatically setup TLS cert info.
7729,Mention agent-cache ratelimiting.,
7730,agent/cache test for cache throttling. (#8396),
7731,ui: Add sorting to Policies (#8373),  Add sorting to ACLs policies with comparator   Add acls/roles sorting test   Add navigation test for acls/policies   Update onchange value for sorting policies 
7732,Generate Go files using protobuf 3.12.3,
7733,ci: Add check-generated,And remove makefile targets that can be accomplished with --always-make
7734,api: restore Leader() and Peers() to avoid breaking function signatures (#8395),api: add TestAPI_StatusLeaderWithQueryOptions and TestAPI_StatusPeersWithQueryOptions api: make TestAPI_Status* error messages more verbose
7735,Update CHANGELOG.md,
7736,ui: Add sorting to Roles (#8369),  Add sorting to ACLs roles with comparator   Add acls/roles sorting test   Add navigation feature test to roles   Update onchange value target for sorting roles 
7737,ui: Update onchange value target for sorting tokens (#8399),
7738,ui: Ensure URLs for tabs change when selecting a different DC (#8397),"  ui: Add URLs to tabs to we can assert them   Add dcs to the service show page, temporarily   There is an ongoing PR which removes the need to do this by adding a dcs property to the navigation, hence temporary   Add a step to assert on whether text contains rather than exact match   Test whether the URL of the instance tab changes when the user switches dcs using the main navigation menu   Recompute href-to's on URL change, just like is-href "
7739,ui: Fix up on the onchange value to target for soting intentions (#8398),
7740,ui: Add sorting to ACLs tokens with tests (#8359),  Add sorting to ACLs tokens with tests   Create token comparator and implement in template   Upgrade @hashicorp/consul-api-double to 3.1.6   Add navigation test to acls tokens 
7741,ui: Use X-Range header as a signal as to whether to reconcile the ember-data store (#8384)," ui: Use X-Range header/meta to decide whether to reconcile or not  Previously we used a shouldReconcile method in order to decide whether a response should trigger a reconciliation of the frontend ember-data 'source of truth' or not. It's a lot nicer/clearer if this 'flag' can be set alongside the HTTP request information, moreover we almost have the same functionality in If-Range/Partial Content HTTP functionality. Here we partly follow this HTTP semantics but use a custom X-Range header instead."
7742,Agent Auto Config: Implement Certificate Generation (#8360),Most of the groundwork was laid in previous PRs between adding the cert-monitor package to extracting the logic of signing certificates out of the connect_ca_endpoint.go code and into a method on the server. This also refactors the auto-config package a bit to split things out into multiple files.
7743,add circleci job failure notifications for any jobs on master (#8393),  add circleci job failure notifications for any jobs on master   rename URL variable 
7744,Merge pull request #8389 from hashicorp/fix-master,
7745,docs: Fix typo in -pid file description,Fix typo in -pid file option description. This change restores text which was erroneously deleted in PR #736 with commit f41dce9. Fixes #8388
7746,Default Cache rate limiting options in New,Also get rid of the TestCache helper which was where these defaults were happening previously.
7747,Added QueryOptions for status api (#7818), Added QueryOptions & Tests for status api
7748,ui: Add sorting to Intentions with tests (#8348),  Add sorting to Intentions with tests   Skip Intentions url back test   Create comparator for intention and implement in template   Add a intentions navigation feature test 
7749,Fix some broken code in master,"There were several PRs that while all passed CI independently, when they all got merged into the same branch caused compilation errors in test code. The main changes that caused issues where changing agent/cache.Cache.New to require a concrete options struct instead of a pointer. This broke the cert monitor tests and the catalog_list_services_test.go. Another change was made to unembed the http.Server from the agent.HTTPServer struct. That coupled with another change to add a test to ensure cache rate limiting coming from HTTP requests was working as expected caused compilation failures."
7750,Added ratelimit to handle throtling cache (#8226),"This implements a solution for #7863 It does: Add a new config cache.entry_fetch_rate to limit the number of calls/s for a given cache entry, default value = rate.Inf Add cache.entry_fetch_max_burst size of rate limit (default value = 2)  The new configuration now supports the following syntax for instance to allow 1 query every 3s: command line HCL: -hcl 'cache = { entry_fetch_rate = 0.333}' in JSON  {   ""cache"": {     ""entry_fetch_rate"": 0.333   } }"
7751,docs: Modify website redirects for gateways,Modify the HTTP redirects for the gateway documentation to point to the updated URL locations. Missed in PR #8195.
7752,docs: Modify network segments limitation callout,Change the callout on the Network Segments page to specify the limitation applies to versions of Consul prior to version 1.7.3.
7753,"Revert ""ui: Use X-Range header/meta to decide whether to reconcile or not""",This reverts commit e9f6361d264a0bece6259ccbb5c438fe463d4c15.
7754,"Revert ""ui: Add X-Range header alongside the HTTP info for services/intentions""",This reverts commit f8771ae3eaf3f75a33a4c3ac6297bc6514c987cf.
7755,ui: Add X-Range header alongside the HTTP info for services/intentions,This header value controls whether ember-data should reconcile its local store/data or not.
7756,ui: Use X-Range header/meta to decide whether to reconcile or not,"Previously we used a shouldReconcile method in order to decide whether a response should trigger a reconciliation of the frontend ember-data 'source of truth' or not. It's a lot nicer/clearer if this 'flag' can be set alongside the HTTP request information, moreover we almost have the same functionality in If-Range/Partial Content HTTP functionality. Here we partly follow this HTTP semantics but use a custom X-Range header instead."
7757,docs: Add redirect for /docs/k8s/connect.html,Redirect /docs/k8s/connect.html to /docs/k8s/connect/overview.
7758,Gateway tasks and overview (#8195),Co-authored-by: Blake Covarrubias blake@covarrubi.as
7759,Move connect root retrieval and cert signing logic out of the RPC endpoints (#8364),The code now lives on the Server type itself. This was done so that all of this could be shared with auto config certificate signing.
7760,Merge pull request #8374 from hashicorp/dnephin/dependency-versions,Add script to print available module updates
7761,Add script to print available module updates,
7762,Move generation of the CA Configuration from the agent code into a method on the RuntimeConfig (#8363),This allows this to be reused elsewhere.
7763,Merge pull request #8372 from hashicorp/update-go-metrics,vendor: Update github.com/armon/go-metrics to v0.3.3
7764,vendor: Update github.com/armon/go-metrics to v0.3.3,
7765,Update CHANGELOG.md,
7766,Fix envoy bootstrap logic to not append multiple self_admin clusters (#8371),"Previously, the envoy bootstrap config would blindly copy the self_admin cluster into the list of static clusters when configuring either ReadyBindAddr, PrometheusBindAddr, or StatsBindAddr. Since ingress gateways always configure the ReadyBindAddr property, users ran into this case much more often than previously."
7767,Merge pull request #8323 from hashicorp/dnephin/add-event-publisher-2,stream: close subscriptions on shutdown
7768,Merge pull request #8368 from hashicorp/lkysow-patch-1,Update terminating-gateways.mdx
7769,Merge pull request #8370 from hashicorp/br.banner,Update alert banner to HCS GA
7770,Update alert banner to HCS GA,
7771,Update terminating-gateways.mdx, fix formatting issue use a command that will work with any pod id
7772,Merge pull request #8367 from hashicorp/br.cloud-offerings,Adds a cloud offerings section to website
7773,Refactor the agentpb package (#8362),First move the whole thing to the top-level proto package name. Secondly change some things around internally to have sub-packages.
7774,Fix tests,
7775,Adds cloud offerings section to website,
7776,stream: close all subs when EventProcessor is shutdown.,
7777,stream: fix overallocation in filter,And add tests
7778,terminating gw docs (#8300), terminating gw docs Co-authored-by: Rebecca Zanzig 16315901+adilyse@users.noreply.github.com Co-authored-by: Blake Covarrubias blake@covarrubi.as
7779,state: speed up TestStateStore_ServicesByNodeMeta,Make watchLimit a var so that we can patch it in tests and reduce the time spent creating state.
7780,state: Use subtests in TestStateStore_ServicesByNodeMeta,"These subtests make it much easier to identify the slow part of the test, but they also help enumerate all the different cases which are being tested."
7781,Update mapstructure to v1.3.3 (#8361),This was done in preparation for another PR where I was running into https://github.com/mitchellh/mapstructure/issues/202 and implemented a fix for the library.
7782,Restore link to /intro docs in main menu (#8356),"The ""Overview"" link previously went to a summary of Consul features and a comparison to other products. This commit restores that destination at the request of Consul PMs. This commit previously removed the link (it went to / instead of /intro). https://github.com/hashicorp/consul/commit/ac612a9cdcf81c713b4a2fadb3201980197a26ca#diff-f98b55875118725d1373dd2da36d9ee5"
7783,update changelog,
7784,gossip: Avoid issue where two unique leave events for the same node could lead to infinite rebroadcast storms (#8343),bump serf to v0.9.3 to include fix for https://github.com/hashicorp/serf/pull/606
7785,Merge pull request #7948 from hashicorp/dnephin/buffer-test-logs,testutil: NewLogBuffer - buffer logs until a test fails
7786,Update CHANGELOG.md,
7787,Merge pull request #8311 from hashicorp/bugfix/auto-encrypt-token-update,
7788,Merge pull request #8344 from hashicorp/dnephin/fix-flakes-in-stream,stream: handle empty event in TestEventSnapshot
7789,testutil: NewLogBuffer - buffer logs until a test fails,"Replaces #7559 Running tests in parallel, with background goroutines, results in test output not being associated with the correct test. go test does not make any guarantees about output from goroutines being attributed to the correct test case. Attaching log output from background goroutines also cause data races.  If the goroutine outlives the test, it will race with the test being marked done. Previously this was noticed as a panic when logging, but with the race detector enabled it is shown as a data race. The previous solution did not address the problem of correct test attribution because test output could still be hidden when it was associated with a test that did not fail. You would have to look at all of the log output to find the relevant lines. It also made debugging test failures more difficult because each log line was very long. This commit attempts a new approach. Instead of printing all the logs, only print when a test fails. This should work well when there are a small number of failures, but may not work well when there are many test failures at the same time. In those cases the failures are unlikely a result of a specific test, and the log output is likely less useful. All of the logs are printed from the test goroutine, so they should be associated with the correct test. Also removes some test helpers that were not used, or only had a single caller. Packages which expose many functions with similar names can be difficult to use correctly. Related: https://github.com/golang/go/issues/38458 (may be fixed in go1.15) https://github.com/golang/go/issues/38382#issuecomment-612940030"
7790,Add certificate disclaimer for TLS encryption (#8316),Co-authored-by: Freddy freddygv@users.noreply.github.com
7791,Disable background cache refresh for Connect Leaf Certs,"The rationale behind removing them is that all of our own code (xDS, builtin connect proxy) use the cache notification mechanism. This ensures that the blocking fetch behind the scenes is always executing. Therefore the only way you might go to get a certificate and have to wait is when 1) the request has never been made for that cert before or 2) you are using the v1/agent/connect/ca/leaf API for retrieving the cert yourself. In the first case, the refresh change doesn’t alter the behavior. In the second case, it can be mitigated by using blocking queries with that API which just like normal cache notification mechanism will cause the blocking fetch to be initiated and to get leaf certs as soon as needed. If you are not using blocking queries, or Envoy/xDS, or the builtin connect proxy but are retrieving the certs yourself then the HTTP endpoint might take a little longer to respond. This also renames the RefreshTimeout field on the register options to QueryTimeout to more accurately reflect that it is used for any type that supports blocking queries."
7792,Fix issue with changing the agent token causing failure to renew the auto-encrypt certificate,The fallback method would still work but it would get into a state where it would let the certificate expire for 10s before getting a new one. And the new one used the less secure RPC endpoint. This is also a pretty large refactoring of the auto encrypt code. I was going to write some tests around the certificate monitoring but it was going to be impossible to get a TestAgent configured in such a way that I could write a test that ran in less than an hour or two to exercise the functionality. Moving the certificate monitoring into its own package will allow for dependency injection and in particular mocking the cache types to control how it hands back certificates and how long those certificates should live. This will allow for exercising the main loop more than would be possible with it coupled so tightly with the Agent.
7793,Merge pull request #8346 from hashicorp/dnephin/fix-race-in-agent-checks,checks: wait for goroutine to complete (fix go-test-race failures)
7794,ui: Table element's have vertical scrollbars (#8296),"Close #8294. Set overflow to hidden for both x and y axis. This prevents the overflow-y defaulting to auto, and creating scrollbars. Given the text overflow is set to ellipsis, this doesn't change the UI functionality."
7795,ui: Fix swapped node & service checks by fixing filter-by & reject-by (#8338),
7796,ci: Add jsonfile artifact for go-test-race,So that we can better debug failures
7797,checks: wait for goroutine to complete,"CheckAlias already had a waitGroup, but the Add() call was happening too late, which was causing a race in tests. The add must happen before the goroutine is started. CheckHTTP did not have a waitGroup, so I added it to match CheckAlias. It looks like a lot of the implementation could be shared, and may not need all of channel, waitgroup and bool, but I will leave that refactor for another time."
7798,stream: handle empty event in TestEventSnapshot,"When the race detector is enabled we see this test fail occasionally. The reordering of execution seems to make it possible for the snapshot splice to happen before any events are published to the topicBuffers. We can handle this case in the test the same way it is handled by a subscription, by proceeding to the next event."
7799,docs: Add raft_multiplier default clarification (#8339),
7800,add v to version pretty formatter (#8341),  add v to version pretty formatter   remove v from json version output 
7801,Merge pull request #8245 from hashicorp/dnephin/use-not-modified-in-cache,agent/cache: Use AllowNotModified in CatalogListServices
7802,Merge pull request #8290 from hashicorp/dnephin/watch-decode,watch: fix script watches with single arg
7803,Merge pull request #8328 from hashicorp/dnephin/go1.14.6,ci: Use go1.14.6
7804,Merge pull request #8331 from hashicorp/cli/fix-cas-when-zero,command: fix cas put when index=0 and better errors in put and delete
7805,ui: Namespaces Redesign (#8336),  ui: Add new consul-nspace-list component   ui: Use new consul-nspace-list component   Fix up other components to use linkable list-collection action   ui: Remove some dead CSS 
7806,ui: KV Form and List Components (#8307),"  Add components for KV form, KV list and Session form   Pass through a @label attribute for a human label + don't require error   Ignore transition aborted errors for if you are re-transitioning   Make old confirmation dialog more ember-like and tagless   Make sure data-source and data-sink supports KV and sessions   Use new components and delete all the things   Fix up tests   Make list component tagless   Add component pageobject and fixup tests from that   Add eslint warning back in "
7807,ui: Add some missed spaces in component README files (#8335),
7808,command/kv: remove error case in put and edit error message for delete,
7809,Add default prefix_filter,
7810,command: fix cas put when index=0 and better errors in put and delete,
7811,Merge pull request #8269 from hashicorp/dnephin/ci-add-go-test-race,ci: add 'go test -race'
7812,ci: add 'go test -race' job,"Running every test with the race detector would add significant time to CI. That additionaltime won't provide much value as many of the integration tests use much of the same code. For now we can run -race on some of the smaller packages. As we move more code into smaller packages we should be able to add more packages to the list that runs with '-race'. For now this is running without parallelism, but we can enable that as well when we need it. boltdb fails the 'checkptr' check, which is automatically enabled by '-race', so I've disabled checkptr as well."
7813,ci: separate install-gotestsum step into its own config (#8327),
7814,ci: Use go1.14.6,Includes the security patches from go14.5 and https://github.com/golang/go/issues/39308 to fix our test logs.
7815,docs: Fix heading for list prepared queries endpoint,
7816,ui: Move routes to use data-sources (#8321),"  Add uri identifiers to all data source things and make them the same   Add uri identitifer to data-source service  Make  and  as close as possible  Add extra .closed method to get a list of inactive/closed/closing data-sources from elsewhere   Make the connections cleanup the least worst connection when required   Pass the uri/request id through all the things   Better user erroring   Make event sources close on error   Allow  data slot to be configurable   Allow the  removed state to be configurable   Don't error if meta is undefined   Stitch together all the repositories into the data-source/sink   Use data.source over repositories   Add missing   components   Fix up the views/templates   Disable all the old route based blocking query things   We still need the repo for the mixin for the moment   Don't default to default, default != '' "
7817,ui: Fix sticky action popover menus (#8326),  ui Close more-popover-menus in KV and nspaces on confirmation   ui: Close more-popovermenus on confirmation on composite-rows 
7818,ui: Change some components to use willDestroyElement vs willDestroy (#8313),  ui: Change  to use willDestroyElement vs willDestroy   Change 3 more components to use willDestroyElement vs willDestroy 
7819,docs: Fix link to kv_max_value_size config option (#8322),The sizing recommendation link should point to the config option for tuning kv_max_value_size.
7820,Merge pull request #8259 from hashicorp/enterprise_docs_update,Consul Enterprise docs update
7821,Merge pull request #8282 from hashicorp/dnephin/unmethod-store-funcs-oss,state: convert methods that don't use their receiver to functions
7822,state: update calls that are no longer state methods,"In a previous commit these methods were changed to functions, so remove the Store paramter."
7823,state: un-method funcs that don't use their receiver,"This change was mostly automated with the following First generate a list of functions with: git grep -o 'Store) ([^(]+)(tx *txn' ./agent/consul/state | awk '{print $2}' | grep -o '^[^(]+' Then the list was curated a bit with trial/error to remove and add funcs as necessary. Finally the replacement was done with: dir=agent/consul/state   file=${1-funcnames} while read fn; do     echo ""$fn""     sed -i -e ""s/(s *Store) $fn(/$fn(/"" $dir/.go     sed -i -e ""s/s.$fn(/$fn(/"" $dir/.go     sed -i -e ""s/s.store.$fn(/$fn(/"" $dir/*.go   done < $file"
7824,store: convert methods that don't use their receiver to functions,"Making these functions allows them to be used without introducing an artificial dependency on the struct. Many of these will be called from streaming Event processors, which do not have a store. This change is being made ahead of the streaming work to get to reduce the size of the streaming diff."
7825,ui: Better error message checking for cross dc connect check (#8320),
7826,minor: fix docstring of DNSOnlyPassing (#8318),"In runtime.go it had ""duration"" but it is actually a boolean."
7827,Merge pull request #8140 from hashicorp/k8s/gateway-setup-docs,K8s ingress and terminating gateway setup docs
7828,Apply suggestions from code review,
7829,Merge branch 'master' into k8s/gateway-setup-docs,
7830,ingress gw docs for k8s (#8291),Co-authored-by: Derek Strickland  Co-authored-by: Luke Kysow 1034429+lkysow@users.noreply.github.com
7831,Merge pull request #8230 from hashicorp/je.pin-deps,📌 Hard Pin Website Dependencies
7832,Merge pull request #8277 from hashicorp/je.website-maintenance-7-8-20,"Update dependencies, format all files"
7833,update sidebar,
7834,remove term-gw until its ready to merge and update redirects,
7835,add back missing quote in bashenv for CI (#8317),
7836,[skip ci] bump master to 1.9.0 to track next release version (#8315),
7837,Merge pull request #8160 from hashicorp/streaming/add-event-publisher,streaming: add EventPublisher and stream package
7838,agent/cache: Use AllowNotModifiedResponse in CatalogListServices,Co-authored-by: Pierre Souchay pierresouchay@users.noreply.github.com
7839,agent/cache: Update some docstrings,
7840,stream: Add forceClose and refactor subscription filtering,"Move the subscription context to Next. context.Context should generally never be stored in a struct because it makes that struct only valid while the context is valid. This is rarely obvious from the caller. Adds a forceClosed channel in place of the old context, and uses the new context as a way for the caller to stop the Subscription blocking. Remove some recursion out of bufferImte.Next. The caller is already looping so we can continue in that loop instead of recursing. This ensures currentItem is updated immediately (which probably does not matter in practice), and also removes the chance that we overflow the stack. NextNoBlock and FollowAfter do not need to handle bufferItem.Err, the caller already handles it. Moves filter to a method to simplify Next, and more explicitly separate filtering from looping. Also improve some godoc Only unwrap itemBuffer.Err when necessary"
7841,stream: Improve docstrings,Also rename ResumeStrema to EndOfEmptySnapshot to be more consistent with other framing events Co-authored-by: Paul Banks banks@banksco.de
7842,stream: change Topic to an interface,Consumers of the package can decide on which type to use for the Topic. In the future we may use a gRPC type for the topic.
7843,state: Move change processing out of EventPublisher,"EventPublisher was receiving TopicHandlers, which had a couple of problems:  ChangeProcessors were being grouped by Topic, but they completely   ignored the topic and were performed on every change ChangeProcessors required EventPublisher to be aware of database   changes  By moving ChangeProcesors out of EventPublisher, and having Publish accept events instead of changes, EventPublisher no longer needs to be aware of these things. Handlers is now only SnapshotHandlers, which are still mapped by Topic. Also allows us to remove the small 'db' package that had only two types. They can now be unexported types in state."
7844,server: Abandom state store to shutdown EventPublisher,So that we don't leak goroutines
7845,stream: unexport identifiers,Now that EventPublisher is part of stream a lot of the internals can be hidden
7846,stream: Move EventPublisher to stream package,The EventPublisher is the central hub of the PubSub system. It is toughly coupled with much of stream. Some stream internals were exported exclusively for EventPublisher. The two Subscribe cases (with or without index) were also awkwardly split between two packages. By moving EventPublisher into stream they are now both in the same package (although still in different files).
7847,state: Make handleACLUpdate async once again,So that we keep as much as possible out of the FSM commit hot path.
7848,state: Use interface for Txn,"Also store the index in Changes instead of the Txn. This change is in preparation for movinng EventPublisher to the stream package, and making handleACLUpdates async once again."
7849,stream.Subscription unexport fields and additiona docstrings,
7850,Add a context for stopping EventPublisher goroutine,
