Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
515,Add more test coverage for ProxyConfigurator (#827),0.8961872,Add more test coverage for ProxyConfigurator (#827) @timja,Bumps netty.version from 4.1.51.Final to 4.1.52.Final. Updates netty-handler from 4.1.51.Final to 4.1.52.Final - Release notes - Commits Updates netty-codec-http from 4.1.51.Final to 4.1.52.Final - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
516,Update CHANGELOG.md,0.6264583,(docs) update README.md (#1553) @vladdoster,Bumps vavr from 0.10.2 to 0.10.3. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
517,Bump aws-java-sdk-sns from 1.12.162 to 1.12.177 (#1932),0.97355324,Bump aws-java-sdk-sns from 1.12.162 to 1.12.177 (#1932) @dependabot,to avoid upperbounds conflict,1
518,build(deps): Bump plexus-utils from 3.4.2 to 3.5.0 (#2162),0.9687121,* build(deps): Bump plexus-utils from 3.4.2 to 3.5.0 (#2162) @dependabot,Bumps commons-text from 1.8 to 1.9. Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
519,and fix clouds config in example jenkins.yaml,0.5950725,doc: update Docker Cloud examples (#1960) @bguerin,  Documentaion section moved up   Did the mentioned changes   improved the link section as mentioned   removed comments   removed line 21 ,0
520,build(deps): Bump joda-time from 2.11.1 to 2.12.0 (#2144),0.97437584,* build(deps): Bump joda-time from 2.11.1 to 2.12.0 (#2144) @dependabot,Bumps mercurial from 2.4 to 2.10. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
521,Delete empty SpotBugs excludes filter (#2171),0.96405584,Delete empty SpotBugs excludes filter (#2171) @basil,Bumps snakeyaml-api from 1.26.3 to 1.26.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
522,attributes might not have symmetrical getter/setter,0.42469126,compare collection in Attribute (#814) @casz,Co-authored-by: Paul Atkinson atlassian.com@wwwnation.co.uk,0
523,build(deps): Bump jackson.version from 2.14.0 to 2.14.2 (#2200),0.9699788,* build(deps): Bump jackson.version from 2.14.0 to 2.14.2 (#2200) @dependabot,Bumps netty.version from 4.1.47.Final to 4.1.51.Final. Updates netty-handler from 4.1.47.Final to 4.1.51.Final - Release notes - Commits Updates netty-codec-http from 4.1.47.Final to 4.1.51.Final - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
524,Use BOM for dep management (#1047),0.63312113,Use BOM for dependency management inside integrations tests (#1047) @casz,,0
525,Update links in the README (#1540),0.7896421,Update link in README.md (#1605) @Bakies,,1
526,Correct false positive code coverage (#1399),0.8870996,Correct false positive code coverage (#1399) @jetersen,Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: Tim Jacomb timjacomb1+github@gmail.com,1
527,Bump aws-global-configuration from 1.4 to 1.6 (#1628),0.97038007,Bump aws-global-configuration from 1.4 to 1.6 (#1628) @dependabot,,1
528,Bump protobuf-java from 3.21.3 to 3.21.4 (#2083),0.964484,* Bump protobuf-java from 3.21.3 to 3.21.4 (#2083) @dependabot,,1
529,Fix broken link,0.6724243,Updating broken link (#2146) @rahuldimri,,0
530,Bump atlassian-plugins-core from 7.0.0 to 7.1.3 (#2020),0.9698748,* Bump atlassian-plugins-core from 7.0.0 to 7.1.3 (#2020) @dependabot,,1
531,only export legitimate attributes,0.57200104,"make export great again by fixing NPE in describe, you should see fewer exceptions (#838) @casz",Co-authored-by: Joseph Petersen josephp90@gmail.com,0
532,Bump protobuf-java from 3.21.2 to 3.21.3 (#2066),0.96169585,* Bump protobuf-java from 3.21.2 to 3.21.3 (#2066) @dependabot,Co-authored-by: Joseph Petersen josephp90@gmail.com,1
533,[Issue #249] - Add support of loading CasC definition from WAR file bundles (#250),0.52805036,Improve the explanation of CASC_VAULT in README.md,Co-authored-by: Joseph Petersen josephp90@gmail.com,0
534,Add more explicit (docker) install/setup instructions.,0.48797572,  Added some more test helpers for other plugin devs to use,Co-authored-by: Victor Martinez victormartinezrubio@gmail.com,0
535,Add Gitter Q&A tab to the New Issue dialog (#1344),0.87535477,Add Gitter Q&A tab to the New Issue dialog (#1344) @oleg-nenashev,,1
536,fix null pointer on mapping clone (#813),0.94179493,fix null pointer on mapping clone (#813) @casz,,1
537,Bump vault from 1.12.1 to 1.12.2,0.9252065,Bump vault from 1.12.0 to 1.12.1 (#1051) @dependabot,,1
538,Bump netty.version from 4.1.47.Final to 4.1.51.Final,0.95802224,Bump netty.version from 4.1.47.Final to 4.1.51.Final (#1431) @dependabot,Co-authored-by: Tim Jacomb t.jacomb@kainos.com,1
539,[maven-release-plugin] prepare release configuration-as-code-1.17,0.62615335,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",Update tests related to GlobalConfig now that that class is part of docker-workflow instead of pipeline-model-definition.,0
540,fix coverage due to wrongly named file,0.4545145,Fix codacy issues (#977) @casz,,0
541,Added option to use default values in case of absent secret. Implements #156,0.5936023,change properties secrets env to SECRETS_FILE (#1435) @jetersen,Co-authored-by: Joseph Petersen josephp90@gmail.com,0
542,Bump warnings from 5.0.0 to 5.0.1,0.92503667,Bump warnings from 5.0.1 to 5.0.2 (#1485) @dependabot,  Improve README with more detail about hidden directory exclusions   Move exclusion examples into collapsible section ,1
543,Draft for first usage scenario story in #41,0.41065574,report coverage to codacy (#981) @casz,,0
544,Bump commons-compress from 1.19 to 1.20 (#1510),0.9649465,Bump commons-compress from 1.19 to 1.20 (#1510) @dependabot,URLs with special characters need to be escaped when checking the Yaml they are pointing to. Example of such URL are S3 presigned URL: https://jenkins-jcas-185562170416.s3.amazonaws.com/jenkins-conf.yml?AWSAccessKeyId=AKE123456789&Signature=HelloWorldJ%2F5QKc6TlbeHw%3D&Expires=1590364679.,1
545,Bump okhttp from 4.9.3 to 4.10.0 (#2038),0.93765175,* Bump okhttp from 4.9.3 to 4.10.0 (#2038) @dependabot,,1
546,[JENKINS-57761] - Add abstract test for export/configure roundtrip (#908),0.94291914,JENKINS-57761 - Add abstract test for export/configure roundtrip (#908) @MRamonLeon,,1
547,Bump jenkins.version from 2.375.1 to 2.375.2 (#2194),0.8837665,Bump jenkins.version to 2.332.2 (#1944) @imonteroperez,Bumps jackson.version from 2.10.3 to 2.11.0. Updates jackson-databind from 2.10.3 to 2.11.0 - Release notes - Commits Updates jackson-dataformat-yaml from 2.10.3 to 2.11.0 - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
548,Initiate compatibility page structure,0.51367694,Move Trigger Configuration Reload to a new feature page #1150 (#1155) @lunodesouza,,0
549,[maven-release-plugin] prepare release configuration-as-code-1.28,0.6295012,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",,0
550,DEMO: add simple demo for google login plugin,0.6292429,Adding Demo for View-Job-Filters plugin (#1603) @dheerajodha,This allows you to write YAML anchors at the root leveling if the key starts with x-,0
551,Bump maven-plugin from 3.17 to 3.19 (#1983),0.95910966,* Bump maven-plugin from 3.17 to 3.19 (#1983) @dependabot,,1
552,Added a bit of info about plugin root dir and shrinkwrap. For #243,0.56794983,* Bump plugin from 4.43.1 to 4.46 (#2092) @dependabot,,0
553,Bump aws-global-configuration from 1.6 to 1.7 (#1778),0.9699567,Bump aws-global-configuration from 1.6 to 1.7 (#1778) @dependabot,Could really use a plugin load test for our integrations module 😰,1
554,🗑️ Codacy markdown issues (#848),0.92822874,🗑️ Codacy markdown issues (#848) @casz,,1
555,Use CSS user-select to achieve easy copy paste (#853),0.79000217,Use CSS user-select to achieve easy copy paste of View Export (#853) @casz,,1
556,Issue #277 - Restrict APIs and restructure the project (#355),0.58954227,removed Beta API annotations,,0
557,fix mvn flags on powershell (#1192),0.9548011,fix mvn flags on powershell (#1192) @casz,,1
558,[maven-release-plugin] prepare release parent-1.0-rc2,0.5533891,* Bump config-file-provider from 3.10.0 to 3.11.1 (#2065) @dependabot,,0
559,Bump okhttp from 4.4.1 to 4.9.1 (#1645),0.9526696,Bump okhttp from 4.4.1 to 4.9.1 (#1645) @dependabot,,1
560,Bump gson from 2.8.9 to 2.9.0 (#1891),0.9518758,Bump gson from 2.8.9 to 2.9.0 (#1891) @dependabot,,1
561,Bump jenkins.version from 2.361 to 2.361.1 (#2117),0.8861977,* Bump jenkins.version from 2.361 to 2.361.1 (#2117) @github-actions,,1
562,fix the location setting of jenkins (#689),0.53541726,Cleanup & fix jenkins ci (#874) @casz,,0
563,Replace useAci,0.5808171,Replace deprecated APIs (#1913) @offa,,0
564,Avoid plugin load conflict between nodejs and config-file-provider (#1381),0.6366647,Bump config-file-provider-plugin to 3.6.3 (#1381) @jetersen,,0
565,remove ssh credentials from support plugin (#862),0.95937616,Remove ssh credentials from support plugin (#862) @casz,,1
566,Fix a internal link to PLUGINS.md. Fix some typos. (#1434),0.88662875,Fix a internal link to PLUGINS.md. Fix some typos. (#1434) @atombrella,,1
567,remove support plugin reference for seed job doc (#988),0.8553761,Remove the JCasC: Support plugin reference from the seed job documentation (#988) @casz,,1
568,Bump kotlin-stdlib.version from 1.4.20 to 1.5.21,0.9402914,Bump kotlin-stdlib.version from 1.5.21 to 1.5.30 (#1707) @dependabot,,1
569,Remove old jelly schema and usages (#1069),0.9575924,Remove old jelly schema and usages (#1069) @sladyn98,Co-authored-by: Joseph Petersen josephp90@gmail.com,1
570,Added scm connection to POM (github link),0.60239553,switch POM URL to point at GitHub (#1004) @casz,,0
571,exclude descriptors which have nothing to configure,0.5279854,Ignore setters which rely on Maps (#900) @ndeloof,,0
572,Bump maven-plugin-api from 3.8.5 to 3.8.6 (#2051),0.96496826,* Bump maven-plugin-api from 3.8.5 to 3.8.6 (#2051) @dependabot,,1
573,Bump maven-plugin from 3.12 to 3.13,0.95053685,Bump maven-plugin from 3.13 to 3.16 (#1873) @dependabot,,1
574,build(deps-dev): Bump pipeline-groovy-lib from 612.v84da_9c54906d to 621.vb_44ce045b_582 (#2172),0.98197293,* build(deps-dev): Bump pipeline-groovy-lib from 612.v84da_9c54906d to 621.vb_44ce045b_582 (#2172) @dependabot,,1
575,[maven-release-plugin] prepare release configuration-as-code-1.26,0.6100187,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",,0
576,Remove deprecated java.level from docs (#2087),0.90512216,Remove deprecated java.level from docs (#2087) @offa,Keeps failing,1
577,Integration test with Jenkins 2.277.3 (#1591),0.94804066,Integration test with Jenkins 2.277.3 (#1591) @MarkEWaite,,1
578,Issue #578 Update mesos example with info that jenkinsURL is a mandatory field to avoid a race and jenkins failure,0.5552249,* Bump jenkins-infra/interesting-category-action from 1.0.0 to 1.1.0 (#1967) @dependabot,Bumps httpclient from 4.5.10 to 4.5.12. Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
579,Adding known jcasc extensions to readme (#995),0.8705581,Add known JCasC extensions to readme (#995) @casz,,1
580,close #37,0.50645787,36 changes,Bumps email-ext from 2.66 to 2.69. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
581,test active directory plugin support,0.699464,  Added some more test helpers for other plugin devs to use,,0
582,Remove outdated Docker images,0.5499538,"Update the Docker plugin demo to use the ""jenkins/agent"" image instead of the deprecated one (#1464) @oleg-nenashev",Bumps role-strategy from 2.11 to 2.16. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
583,Bump declarative-pipeline.version from 1.9.3 to 2.2064.v5eef7d0982b_e (#1860),0.9819848,Bump declarative-pipeline.version from 1.9.3 to 2.2064.v5eef7d0982b_e (#1860) @dependabot,Bumps jackson.version from 2.10.2 to 2.10.3. Updates jackson-databind from 2.10.2 to 2.10.3 - Release notes - Commits Updates jackson-dataformat-yaml from 2.10.2 to 2.10.3 - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
584,Bump aws-java-sdk-sns from 1.12.89 to 1.12.153 (#1875),0.9711853,Bump aws-java-sdk-sns from 1.12.89 to 1.12.153 (#1875) @dependabot,Bumps display-url-api from 2.3.1 to 2.3.2. Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
585,[SECURITY-1458],0.6349291,[Security] Bump checkstyle from 8.26 to 8.29 (#1263) @dependabot,,0
586,"1.0 released, API is not Beta anymore",0.6948931,removed Beta API annotations,,0
587,fix revealing secret with default where env is defined (#749),0.7222942,change properties secrets env to SECRETS_FILE (#1435) @jetersen,,1
588,[SECURITY-1124] NEVER dump sensitive Secret value into logs,0.8393446,[SECURITY-929] Don't dump sensitive data in logs when configuring a value,,1
589,Updated docmentation on plugin management. Part of #277,0.74512345,update docs with requirements for plugins (#869) @casz,Bumps okhttp from 3.12.2 to 4.4.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
590,JSON schema for SeedJobConfigurator,0.62033063,Introduce a new JSON schema generation engine (Beta feature) (#980) @sladyn98,Bumps maven-model from 3.3.3 to 3.6.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
591,Fix 'bitbucketServerUrl' deprecated in job-dsl,0.54346603,Remove job-dsl from support plugin (#861) @casz,,0
592,Added a test case,0.5526893,🚦 Tests,Bumps netty-handler from 4.1.39.Final to 4.1.45.Final. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
593,Create documentation for the export feature and document security considerations (#969),0.7036011,Document the YAML export feature and security considerations (#969) @oleg-nenashev,Co-authored-by: Joseph Petersen josephp90@gmail.com,1
594,introduce ConfigurationContext and Listener,0.57478917,"Data Bound Configurator: Take the @ParametersAreNonnullByDefault annotation into account when resolving mandatory fields. Supported scopes: class, package and method (#950) @AbhyudayaSharma",Co-authored-by: Joseph Petersen josephp90@gmail.com,0
595,"Move vault code to hashicorp vault plugin, move tests to integrations (#970)",0.74868107,Moved vault secret source resolver to hashicorp vault plugin (#970) @casz,,1
596,Bump vavr from 0.10.3 to 0.10.4,0.91141486,Bump vavr from 0.10.3 to 0.10.4 (#1696) @dependabot,,1
597,initial implementation,0.49806273,many fixes to documentation and demos,,0
598,Merge pull request #50 from abayer/passwords-as-secrets-in-examples-and-tests,0.54559886,Consolidate SecretSource options into secrets.adoc (#1433) @chriskilding,,0
599,Bump httpclient from 4.5.10 to 4.5.12,0.921281,Bump httpclient from 4.5.10 to 4.5.12 (#1334) @dependabot,Bumps error_prone_annotations from 2.3.3 to 2.3.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
600,link to export live instance as Yaml,0.6639222,Add exportToString() method for YAML export tesing to JenkinsConfiguredWithCodeRule @oleg-nenashev,Bumps joda-time from 2.10.4 to 2.10.5. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
601,don't replace sensitive data if $ sign is escaped,0.538428,[SECURITY-929] Don't dump sensitive data in logs when configuring a value,Bumps httpcore from 4.4.12 to 4.4.13. Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
602,improve requirements doc,0.667503,fix and improve generated documentation,  Prevent nullpointer when exporting file credentials   Use incremental version   Reformat   Fix enforcer   Fix encoding   bump credentials   Co-authored-by: Joseph Petersen josephp90@gmail.com,0
603,As the read.md is too long I added some links to connect the subtopics. (#1538),0.9454089,As the read.md is too long I added some links to connect the subtopics.  (#1538) @NilmaPeiris,,1
604,Bump junixsocket.version from 2.2.0 to 2.4.0 (#1655),0.97461075,Bump junixsocket.version from 2.2.0 to 2.4.0 (#1655) @dependabot,Bumps okio from 1.13.0 to 2.4.3. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
605,Update plugin export docs (#860),0.8784053,Update plugin export docs (#860) @timja,Bumps commons-codec from 1.11 to 1.14. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
606,Add Azure KeyVault to secrets doc (#1321),0.92206854,Add Azure KeyVault to secrets doc (#1321) @timja,Bumps gson from 2.8.0 to 2.8.6. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
607,Separate click steps.,0.38440496,Bump actions/checkout from 3.0.0 to 3.0.1 (#1952) @dependabot,Bumps protobuf-java from 3.0.0-beta-2 to 3.11.4. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
608,Bump plugin-bom.version from 919.v3c802a29576e to 923.v08bdc07cd40f (#1673),0.98466384,Bump plugin-bom.version from 919.v3c802a29576e to 923.v08bdc07cd40f (#1673) @dependabot,,1
609,Bump kotlin-stdlib.version from 1.5.21 to 1.5.30 (#1707),0.966745,Bump kotlin-stdlib.version from 1.5.21 to 1.5.30 (#1707) @dependabot,,1
610,add support for public final fields,0.49688274,Add Documentation for Fields in the JSON Schema (#1060) @sladyn98,,0
611,Always apply configuration as a full yaml set (#350),0.6028243,Allow multiple YAML sources to be specified (#1600) @basil,,0
612,Bump github from 1.31.0 to 1.33.1 (#1686),0.9605011,Bump github from 1.31.0 to 1.33.1 (#1686) @dependabot,,1
613,Validate external-workspace-manager demo with the integrations… (#1107),0.9556688,Validate external-workspace-manager demo with the integrations framework (#1107) @v1v,,1
614,build(deps): Bump protobuf-java from 3.21.4 to 3.21.7 (#2134),0.97766304,* build(deps): Bump protobuf-java from 3.21.4 to 3.21.7 (#2134) @dependabot,Co-authored-by: Tim Jacomb t.jacomb@kainos.com,1
615,Fix #178: Remove duplicate scmCheckoutRetryCount -entries in jenkins.yaml example file (#179),0.59231603,Restore JSR 305 annotations (#2238) @basil,Bumps checkstyle from 8.26 to 8.29. This update includes a security fix. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
616,use the same merge sample as reported in issue,0.52422905,Override merge improvement (#1917) @jonesbusy,,0
617,link to Jenkins Extension points reference docs,0.65816617,doc: add infos on reloading with the Jenkins CLI (#1648) @dduportal,,0
618,CLI command to reload configuration,0.8294243,CLI command renamed as reload-jcasc-configuration to avoid conflict with core CLI,Bumps jackson.version from 2.10.1 to 2.10.2. Updates jackson-databind from 2.10.1 to 2.10.2 - Release notes - Commits Updates jackson-dataformat-yaml from 2.10.1 to 2.10.2 - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
619,implement instance() in various alternate configurators,0.54313743,Add another method for configuration reload (#1068) @szandala,,0
620,slaveAttributes option added (#139),0.58873546,Cleanup slave terminology from documentation (#1482) @katsadim,,0
621,Bump aws-java-sdk-sns from 1.12.262 to 1.12.267 (#2069),0.9650562,* Bump aws-java-sdk-sns from 1.12.262 to 1.12.267 (#2069) @dependabot,,1
622,Merge pull request #73 from ksenia-nenasheva/new-logo,0.6277413,Simplify the pull request template and update the checklist (#973) @oleg-nenashev,Co-authored-by: Oleg Nenashev o.v.nenashev@gmail.com,0
623,Bump commons-codec from 1.11 to 1.14,0.9441749,Bump commons-codec from 1.11 to 1.14 (#1250) @dependabot,,1
624,[WiP] First draft,0.5505669,pre-1.0 alpha and release candidates changelog on wiki,,0
625,add ConfiguredWithCode as class rule (#846),0.92216295,add ConfiguredWithCode as class rule (#846) @casz,,1
626,fix broken CASC_JENKINS_CONFIG_ENV support + test case,0.5694686,Fix codacy issues (#977) @casz,,0
627,Bump httpmime from 4.5.10 to 4.5.13 (#1534),0.9492428,Bump httpmime from 4.5.10 to 4.5.13 (#1534) @dependabot,,1
628,HeteroDescribableConfigurator to produce schema,0.6330357,HeteroDescribableConfigurator fix for interface as a target (#1387) @umlublin,,0
629,Bump aws-credentials from 1.32 to 1.33 (#1877),0.9580574,Bump aws-credentials from 1.32 to 1.33 (#1877) @dependabot,,1
630,Issue Template: Be explicit that reporting issues in Gitter is not a good idea as well (#663),0.5912957,Improve documentation of warnings plugin configuration (#1169) @uhafner,Co-Authored-By: Tim Jacomb t.jacomb@kainos.com,0
631,Fix typo (#646),0.6478337,"fix typo ""avanced"" (#2167) @peterbecich",,0
632,Merge pull request #58 from jenkinsci/issue51,0.5663963,Override merge improvement (#1917) @jonesbusy,,0
633,[maven-release-plugin] prepare release configuration-as-code-1.35,0.6208179,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",,0
634,Bump protobuf-java from 3.11.4 to 3.13.0 (#1467),0.9713957,Bump protobuf-java from 3.11.4 to 3.13.0 (#1467) @dependabot,,1
635,Test with baseline of next LTS release (#1788),0.9253732,Test with baseline of next LTS release (#1788) @cathychan,,1
636,Bump artifactory from 3.15.4 to 3.16.3 (#2054),0.9469736,* Bump artifactory from 3.15.4 to 3.16.3 (#2054) @dependabot,,1
637,Bump okhttp from 3.12.2 to 4.4.1,0.91264457,Bump okhttp from 3.12.2 to 4.4.1 (#1310) @dependabot,,1
638,Bump annotations from 22.0.0 to 23.0.0 (#1865),0.9595338,Bump annotations from 22.0.0 to 23.0.0 (#1865) @dependabot,,1
639,Create LICENSE,0.49121255,Allow reloading configuration with Overall/Manage permission (#1653) @quilicicf,,0
640,improve API doc,0.6453252,fix and improve generated documentation,,0
641,Fixed plugin installation. Dynamic installation will not work. Should… (#270),0.77705777,fix plugin installation,,1
642,Update pom.xml,0.69978994,Clean up integrations/pom.xml (#2239) @basil,,0
643,several demos fixed (#287),0.7746507,many fixes to documentation and demos,Bumps plexus-utils from 3.2.1 to 3.3.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
644,Do'nt recurse in subdirectories searching for yaml files (#629),0.56918645,YAML Sources code cleanup (#792) @casz, add a configurable delay to avoid race condition in initializer  the initializer needs to wait until Jenkins has loaded. Until Jenkins has more milestones add a configurable delay before configuring from code   Add some documentation   Update README.md   Co-Authored-By: Tim Jacomb t.jacomb@kainos.com  Apply suggestions from code review  Address typos and doc fixes from review Co-Authored-By: Evaristo Gutiérrez egutierrez@cloudbees.com,0
645,[maven-release-plugin] prepare release configuration-as-code-1.14,0.6335133,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",  [issue-1202] Removed ConfigurationAsCode restriction   Added restriction to doXX and public methods   All public methods should be restricted. ,0
646,Use labelString instead of labels,0.63440514,JENKINS-58093 - Support for LabelAtoms (#1368) @varyvol,,0
647,Support forthcoming PCT multimodule mode (#2234),0.96759295,Support forthcoming PCT multimodule mode (#2234) @basil,Bumps checkstyle from 8.25 to 8.26. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
648,allow secret directory to be set by env variables (#218),0.6723652,change properties secrets env to SECRETS_FILE (#1435) @jetersen,,0
649,[WiP] Move stuff from reveal in VaultSecretSource to constructor as suggested by @ndeloof. See #19,0.6049002,Consolidate SecretSource options into secrets.adoc (#1433) @chriskilding,,0
650,note on jira plugin issue,0.68357867,Improve documentation of warnings plugin configuration (#1169) @uhafner,,0
651,Fix #47 - Update Plugin POM and resolve upper bound dependencies,0.73500586,fix plugin installation,,1
652,fix view configuration button and cleanup css styling (#843),0.9530364,fix view configuration button and cleanup css styling (#843) @casz,,1
653,fix PersistedList support,0.4674489,Fix ToolDefaultPropertiesExportBlacklistTest#export_tool_configuration() when building the plugin on Windows (#946) @casz,,0
654,Add test-harness module + change json schema test API to return… (#1215),0.83121544,917 - Add test-harness module + change json schema test API to return list of errors (#1215) @timja,Bumps jsoup from 1.11.3 to 1.12.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
655,Allow loading of a single file in a hidden folder (#834),0.87543404,Allow loading of a single file in a hidden folder (#834) @mglazer,Bumps flexmark-all from 0.50.40 to 0.50.42. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
656,[maven-release-plugin] prepare release configuration-as-code-0.2-alpha,0.5924902,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",Bumps github from 1.29.3 to 1.29.5. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
657,Fixed indentation on Matrix Auth demo,0.54205,Validate Artifactory demo within the integrations submodule (#1080) @v1v,Bumps hashicorp-vault-plugin from 2.5.0 to 3.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
658,[JENKINS-57023] Switch dep from workflow-cps-global-lib to pipeline-groovy-lib (#1973),0.8580121,* [JENKINS-57023](https://issues.jenkins.io/browse/JENKINS-57023) - Switch dep from `workflow-cps-global-lib` to `pipeline-groovy-lib` (#1973) @jglick,Bumps warnings from 5.0.0 to 5.0.1. Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
659,Configurables to produce their own schema,0.5767269,Schema Generation for nested yml configurations (#1027) @sladyn98,,0
660,Clarify parameterized types,0.48324475,"Data Bound Configurator: Take the @ParametersAreNonnullByDefault annotation into account when resolving mandatory fields. Supported scopes: class, package and method (#950) @AbhyudayaSharma",,0
661,some early developer documentation for API,0.60390127,many fixes to documentation and demos,,0
662,Integration test with 2.289 (#1601),0.9074924,Integration test with 2.289 (#1601) @res0nance,,1
663,Improve Documentation (#705),0.8065487,fix and improve generated documentation,Co-authored-by: Joseph Petersen josephp90@gmail.com,1
664,Add a test demonstrating EC2 configuration,0.71388865,See the ec2 demo for a good example.,  Move Trigger Configuration Reload to a new feature page #1150   Move Trigger Configuration Reload to a new feature page #1150 ,1
665,Unclassified is on the same lavel as root,0.5022372,Ignore unknown root elements starting with x- (#1379) @jetersen, [#1149] Invert the LDAP example on the README page so that the YAML goes first  Rearrange content in README.md file.  [#1149] Invert the LDAP example on the README page so that the YAML goes first  Remove unclassifield node from example configuration.,0
666,[maven-release-plugin] prepare release configuration-as-code-1.21,0.62095785,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",  Add demo for NodeJS   Add integration test for NodeJS   Fix build   Fix readme file extension case ,0
667,bump terraform to 1.0.10 (#1380),0.93313575,bump terraform to 1.0.10 (#1380) @jetersen,Co-Authored-By: Oleg Nenashev o.v.nenashev@gmail.com Co-authored-by: Balaji Pachai balaji.pachai@harbingergroup.com,1
668,minor code review fixes,0.62660515,Update plugin dev guide with ConfiguredAsCode rule (#796) @timja,  Move Secrets management to a separate documentation page   Document crendentials provider and encrypted credentials in secrets.adoc   Fix links   Fix the anchor   Codacy! ,0
669,rename the config file for future test compatibility,0.5829766,Validate config-file-provider demo with the integrations framework (#1083) @v1v,,0
670,Convert to issue template (#1822),0.8318137,Convert to issue template (#1822) @timja,Bumps plexus-utils from 3.1.0 to 3.2.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: null 27856297+dependabot-preview[bot]@users.noreply.github.com,1
