Index,Message,Description,Message Abstract,Description Abstract
10444,Merge branch '6.6.0' of https://github.com/nestjs/nest into 6.6.0,,Merge branch '6.6.0' of link into 6.6.0,
10445,feat(platform-express): Add documentation for public API,,feat(platform-express): Add documentation for public API,
10446,feat(core): Add documentation for public API,,feat(core): Add documentation for public API,
10447,feat(common): Add documentation for public API,,feat(common): Add documentation for public API,
10448,feat(): Add package description files,,feat(): Add package description files,
10449,tests() update middleware execution order e2e test,,tests() update middleware execution order e2e test,
10450,feat(): Add ScopeOptions to public API,,feat(): Add ScopeOptions to public API,
10451,Update Readme.md,,Update Readme.md,
10452,ci() remove travis.yml file,,ci() remove travis.yml file,
10453,ci() prepare nvm task (integration),,ci() prepare nvm task (integration),
10454,ci() add npm install before integration tests and samples,"ci() add npm install before integration tests and sampels ci() add machine option to integraiton tests ci() setup remote docker for integration tests ci() add unit tests mixin function ci() add unit tests mixin function ci() fix working directory for integration tests ci() rename unit tests function ci() use reusable run-unit-tests config ci() update naming, add coveralls ci() add alias for unit tests ci() add aliases (circleci) ci() remove run command from aliases ci() fix aliases ci(): fix restore cache alias ci() add list containers step to integration tests integration() bind urls and hosts to 0.0.0.0 ci() add waiting for mysql task ci() hotfix, move tasks order (integration) ci() wait for mysql - change hostname, increase sleep time ci() add sleep after docker-compose up (integration) ci() add sleep after docker-compose up fix (seconds) ci() switch to machine mode (integration tests) ci() use nvm to switch default node version ci() hotfix, wrong indentation (integration tests) ci() add ls-remove (nvm) and node version check ci() fix install npm task ci() wip use nvm to run integration tests ci() remove NPM upgrade task",ci() add npm install before integration tests and samples,"ci() add npm install before integration tests and sampels ci() add machine option to integraiton tests ci() setup remote docker for integration tests ci() add unit tests mixin function ci() add unit tests mixin function ci() fix working directory for integration tests ci() rename unit tests function ci() use reusable run-unit-tests config ci() update naming, add coveralls ci() add alias for unit tests ci() add aliases (circleci) ci() remove run command from aliases ci() fix aliases ci(): fix restore cache alias ci() add list containers step to integration tests integration() bind urls and hosts to 0.0.0.0 ci() add waiting for mysql task ci() hotfix, move tasks order (integration) ci() wait for mysql - change hostname, increase sleep time ci() add sleep after docker-compose up (integration) ci() add sleep after docker-compose up fix (seconds) ci() switch to machine mode (integration tests) ci() use nvm to switch default node version ci() hotfix, wrong indentation (integration tests) ci() add ls-remove (nvm) and node version check ci() fix install npm task ci() wip use nvm to run integration tests ci() remove NPM upgrade task"
10455,ci() fix typo in samples job,,ci() fix typo in samples job,
10456,feat(): add incoming request & response serializers,,feat(): add incoming request & response serializers,
10457,"feat(): add rpc serializer and deserializer, improve performance",,"feat(): add rpc serializer and deserializer, improve performance",
10458,Fixes corrupt package-lock.,,Fixes corrupt package-lock.,
10459,Updates to dependencies after merge down from master.,,Updates to dependencies after merge down from master.,
10460,Merge remote-tracking branch 'Nest/master' into 2361-kafka-microservice,Conflicts: package-lock.json,Merge remote-tracking branch 'Nest/master' into 2361-kafka-microservice,Conflicts: package-lock.json
10461,Remove erroneous code/config.,,Remove erroneous code/config.,
10462,ci() add samples and integration tests,,ci() add samples and integration tests,
10463,Removes @MessageRequest decorator in favor of subscribeToResponseOf() method.,,Removes @MessageRequest decorator in favor of subscribeToResponseOf() method.,
10464,resolve conflicts,,resolve conflicts,
10465,refactor() adjust coding style,,refactor() adjust coding style,
10466,Merge branch 'middleware-order' of https://github.com/underfin/nest into underfin-middleware-order,,Merge branch 'middleware-order' of link into underfin-middleware-order,
10467,Adds logic to prevent deserializing coercion of strings into numbers.,,Adds logic to prevent deserializing coercion of strings into numbers.,
10468,Merge pull request #2813 from nestjs/feat/log-levels,"feat(common) add log levels (error, info, etc union)",Merge pull request #2813 from nestjs/feat/log-levels,"feat(common) add log levels (error, info, etc union)"
10469,fix(websockets) fix broken unit tests,,fix(websockets) fix broken unit tests,
10470,fix(core) request scoped middleware fix #2748,,fix(core) request scoped middleware fix #2748,
10471,refactor() add missing whitespace to gulp config,,refactor() add missing whitespace to gulp config,
10472,"refactor() improve naming, remove inconsistency",,"refactor() improve naming, remove inconsistency",
10473,refactor() add extra whiteline to gulp config file,,refactor() add extra whiteline to gulp config file,
10474,Merge pull request #2682 from nestjs/feat/resolve-scoped-classes,feat(core) add resolve method to load scoped classes,Merge pull request #2682 from nestjs/feat/resolve-scoped-classes,feat(core) add resolve method to load scoped classes
10475,Merge branch '6.6.0' into feat/resolve-scoped-classes,,Merge branch '6.6.0' into feat/resolve-scoped-classes,
10476,Merge pull request #2814 from nestjs/feat/hot-emit-microservices,feat(microservices) emit() should use hot observables,Merge pull request #2814 from nestjs/feat/hot-emit-microservices,feat(microservices) emit() should use hot observables
10477,feat(common) add log levels to context options,,feat(common) add log levels to context options,
10478,"feat(common) add log levels (error, info, etc)",,"feat(common) add log levels (error, info, etc)",
10479,feat(microservices) emit() should use hot observables #2651,,feat(microservices) emit() should use hot observables #2651,
10480,ci() update ci build scripts,,ci() update ci build scripts,
10481,scripts() clarify names of build tasks,,scripts() clarify names of build tasks,
10482,feat(core) add error message to improve DX (get vs resolve),,feat(core) add error message to improve DX (get vs resolve),
10483,Merge branch 'renovate/sequelize-typescript-1.x',,Merge branch 'renovate/sequelize-typescript-1.x',
10484,sample(sequelize) fix sequelize options,,sample(sequelize) fix sequelize options,
10485,Merge branch 'johnbiundo-feature-add-redirect-decorator' into 6.6.0,,Merge branch 'johnbiundo-feature-add-redirect-decorator' into 6.6.0,
10486,refactor(core) improve performance by moving reflection part (redirect),,refactor(core) improve performance by moving reflection part (redirect),
10487,Merge branch 'feature-add-redirect-decorator' of https://github.com/johnbiundo/nest into johnbiundo-feature-add-redirect-decorator,,Merge branch 'feature-add-redirect-decorator' of link into johnbiundo-feature-add-redirect-decorator,
10488,Merge branch '6.6.0' of https://github.com/nestjs/nest into 6.6.0,,Merge branch '6.6.0' of link into 6.6.0,
10489,Merge branch 'zailic-IonutZailic-IssueNo1384' into 6.6.0,,Merge branch 'zailic-IonutZailic-IssueNo1384' into 6.6.0,
10490,resolve conflicts,,resolve conflicts,
