Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1275,Update to latest JDL (#933),0.6045395,Update README.md (#2145) @jtnord,"  Implement new REST API for test results   Pagination  Does not send back stdout/stderr logs in the response (naigatable)  Test summary on Blue Run   Make stdout and stderr work   Fix test result constants   Update UI   Get tests displaying    Move hudson class usage to impl    Introduce JUnit specific subclass of BlueTestResult   Container should 404 if no tests   Remove factory impl for default BlueTestResultImpl and make factory static return it if unhandled.   Restore JUnit test name in BlueJUnitTestResult   Map in error stacktrace and error details   If there are no tests at all we should bail out with 404   BlueTestResultFactory does not use AbstractTestResultAction   AbstractTestResultAction usage defers widely between implementations and generalizing how TestResults are discovered via BlueTestResultFactory was not feasible. BlueTestResultFactory implementations now return a Iterator and tally of tests occurs lazily.   Frontend changes for new test rest api   Generate summary infomation for regressions and others on the backend   Paves way for this data being accurate for pagination   Add summary info to record   Get tests to display again   Also removes not so useful extension point that allows a plugin to randomly replace the entire test report tab (shrug)   Cleanup age   Fix all the tests   eslint   Test for BlueTestResultFactory   .   Move propTypes into object, fix tests so that propTypes.array.   fix eslint ffs   Add tests for container as I introduced a bug that was picked up in ATH   Ensure we are calculating the name using previous behavior ",0
1276,[FIX JENKINS-40924] - freestyle queue busted (#801),0.63485205,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
1277,Merge pull request #301 from jenkinsci/bug/JENKINS-36278,0.5910108,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
1278,[JENKINS-37666] fix weirdness in collapse/expand (#470),0.64938223,JENKINS-47929 - revert (#2330) as this is causing build failure @olamy,,0
1279,Better styling for config panel (#16),0.4966423,Bump handlebars from 3.0.6 to 3.0.8 in /jenkins-design-language (#2246) @dependabot,,0
1280,Merge branch 'feature/JENKINS-35837-dashboard-favorites' into feature/JENKINS-35831-favorite-from-dashboard,0.51004195,🚀 New features and improvements,"  Move factories into io.jenkins.blueocean.rest.factory   Move BluePipelineFactory, BlueRunFactory, BlueFavouriteResolver and OrganizationResolver to io.jenkins.blueocean.rest.factory  OrganizationResolver updated to use BlueOrganization class instead of OrganizationImpl Exclude io.jenkins.blueocean.rest.factory from original enforcer rule to avoid positives on jenkins.model/hudson.model usage in .factory  Add enforcer rule to allow hudson.model. and jenkins.model. usage in io.jenkins.blueocean.rest.factory   Fix build break ",0
1281,Bump decode-uri-component in /blueocean-pipeline-editor (#2368),0.9431613,* Bump decode-uri-component from 0.2.0 to 0.2.2 in /blueocean-pipeline-editor (#2368) @dependabot,,1
1282,Upgrade pubsub-light to 1.16 (#2184) (#2191),0.574742,Upgrade UA Parser Library (#2123) @rahulsom,,0
1283,feature/UX-36:,0.56820464,🚀 New features and improvements,Supports display URL for non-pipeline branches,0
1284,The beginning of the blue ocean installer (#219),0.72508264,Jenkins Blue Ocean v1.23.0 ,  [JENKINS-43375-Implement_extension_point_on_dashboard_to_add_additional_data_like_navigation_dropdown] create new extensionPoint jenkins.pipeline.header and pass current implementation as child   [JENKINS-43375-Implement_extension_point_on_dashboard_to_add_additional_data_like_navigation_dropdown] add new extensionPoints to header   [JENKINS-43375-Implement_extension_point_on_dashboard_to_add_additional_data_like_navigation_dropdown] version dance   [JENKINS-43375-Implement_extension_point_on_dashboard_to_add_additional_data_like_navigation_dropdown] revert navigation extension   eslint - formating changes and fix offences   [JENKINS-43375-Implement_extension_point_on_dashboard_to_add_additional_data_like_navigation_dropdown] version dance   [JENKINS-43375-Implement_extension_point_on_dashboard_to_add_additional_data_like_navigation_dropdown] make every component in the top bar extensibale   [JENKINS-43375-Implement_extension_point_on_dashboard_to_add_additional_data_like_navigation_dropdown] version dance ,1
1285,[feature/JENKINS-35883] bump version up after publish,0.72838676,Bump slf4j.version from 1.7.30 to 1.7.32 (#2199) @dependabot,,1
1286,Merge Release/1.20 into master (#2034),0.8924563,Merge Release/1.20 into master (#2034) @kshultzCB,"  JENKINS-37837# Provider specific authentication object handling   Provided extension point for provider to decide their own way by which they can store authentication   instance specific info in token and later on using the same cliams re-create the same authentication instance.   Default implementation use in-memory store for each auth object   Removed unused map   Use putIfAbsent   JENKINS-37837# Remove user check after token verification   There sin't need to check for existance of user. This gets automatically taken care with token expiry or by jenkins subsystem.   Use fetch to get i18n bundle - for it to work with JWT   Only bleuocean-rest needed.   Not needed to depend on blueocean-events   Remove Java APIs from dashboard   We want dashboard to be composed with any java implementation. It should avoid depending on any java specific backend implementation.   Disable JWT for now   Add api route only if not already added to avoid re-write   Fixed urlconfig import   [bs-poc] Implement fetching via the core fetch function instead the default sjax function from XHRBackend   Turn on JWT token by default   Tested with default Jenkins authentication (with anonymous read) and Github authentication/authorization sgtrategy. No regression noticed. To turn off, set JVM set JVMP property DBLUEOCEAN_FEATURE_JWT_AUTHENTICATION to false. e.g. mvn hpi:run -DBLUEOCEAN_FEATURE_JWT_AUTHENTICATION=false   JwtTokenVeriffier extension point to let others verify token   ApiRoutable needs to honor its extension ordinals   Abstracted away the mapping between ItemGroups and BlueOrganization   So far BlueOcean has assumed that there's only one org in Jenkins and that's named 'jenkins', but this prevents others from defining different mappings, like I'm trying to do right now. This introduces an abstraction that the rest of BlueOcean can use to map name to organization, then Item/ItemGroup/etc <-> BlueOrganization   Allow the name to be changed by a subtype   JWT sign and verify extension points   Fix to comput node/step/log base url using organization   Fixed tests   Further improvement to JWT token signing   Do not try and create our own ""session id"" when one exists in Jenkins.   More JWT improvements   Minor simplification   This URL should be available for user w/o overall read access   Those users should still be able to get a token that represents them.   This is not a JWT token, but rather just key ID   Revisited abstractino around signing key selection   JwtSigningKeyProvider is responsible for deciding which key is used to   sign the token, then later translate back that ID to its public key in   order for us to do validation.  With that, JwkService no longer need to be an extension point since   the newly introduced SigningPublicKey is sufficient.  JwtToken shouldn't be an ExtensionPoint given that there will be a   lot of instances of this. In comparision, @Extension is a marker for   singleton.   Oops, compilation problem!   Doc improvements   Support for JwtTokenServiceEndpoint   Moved the token validation logic to servlet filter   ... in order to:  Clear out context at the end to avoid contaminating other requests   that the thread will process later  Pave way for SSE proxy to use JWT token for authentication, which is   necessary for us to be able to proxy the request to masters.   JWT service endpoint fetched from config   Released @jenkins-cd/blueocean-core-js@0.0.90-BSPOC4.   Compilation fixes   Wrong registration scheme   @Extension component is not instantiated until someone asks for it   Implement JwtAuthenticationStore to avoid this work around.   javadoc fix   Set previous security context if there   Use crepto secure token id   Also clears authentication instance if token is expired   Updated blueocean-core-js   Turn off JWT till fetching artifact and log start working   Added blueocean-events to aggregator pom   This should pull in all sse dependencies correctly.  blueocean-core-js release dance",1
1287,Bump version (unpublished),0.73733497,"Bump parent version 4.16, bom version 25 (#2134) @olamy",This makes blueocean-rest pure model. Other components including blueocean-web can depend on rest model to interconnect model and UI components.,1
1288,[feature/JENKINS-35886] Only toggle if needed,0.5744917,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
1289,Favoriting a multi-configuration job breaks blueocean favourites (#1553),0.57882,Minor refactoring in blueocean-commons (#2128) @StefanSpieker,,0
1290,Chinese l10n (#1370),0.43978965,use slf4j 1.7.30 (#2129) @olamy,  [JENKINS-43347] show an error message for Creation if the jenkins instance has security disabled   [JENKINS-43347] remove obsolete security util ,0
1291,"[JENKINS-36056] put the status indicator into ""indeterminate"" state when estimate is negative",0.52657163,JENKINS-46193 - Add support for filtering out non regressed failures. (#1938) @halkeye,  [FIXED JENKINS-42636] Fix duration and start time logic   Found another place with 0 for start time. ,0
1292,Merge branch 'master' into feature/JENKINS-35866-handle-folders,0.5660819,Merge Release/1.20 into master (#2034) @kshultzCB,,0
1293,Add docs for artifacts,0.5335566,JENKINS-56672 - Add a link to display artifact in new window (#1951) @rodrigc,  Preloader was vulnerable to white screen of death failure   ModelSerializer did not use BlueOceanExportInterceptor.   ModelSerializer methods moved into Export package and removed.   Fix test ,0
1294,[maven-release-plugin] prepare release blueocean-pipeline-editor-0.2.0,0.7027198,[JENKINS-52825] - Add blueocean-executor-info-plugin to the blueocean meta package as a dependancy (#1925) @halkeye,,1
1295,[maven-release-plugin] prepare release blueocean-parent-1.26.0,0.77552557,https://github.com/jenkinsci/blueocean-plugin/compare/blueocean-parent-1.22.0...blueocean-parent-1.23.0,@kzantow  :),1
1296,[feature/UX-238] adopt new names of js-builder,0.5568997,* Bump ua-parser-js from 0.7.31 to 0.7.33 in /jenkins-design-language (#2395) @dependabot,"  [JENKINS-41331] fix some odd behavior where the favorites stack wouldn't render (or load favorites) if no pipelines were loaded, since it was actually relying on presence of ""FavoritePipeline"" extension to kick off fetch of favorites   [JENKINS-41331] pull ""StackOutput"" out of render to standalone function called ""CardStack""; this fixes an issue where TransitionGroup was having no effect because it was continuously unmounting / mounting any time a favorite was added or removed   [JENKINS-41331] use ""children"" prop instead of ""cards"" ",0
1297,"Revert ""Topic/dependency update 09 03 2017 (#896)""",0.64211404,📦 Dependency updates,"  [JENKINS-43265] render the ""top"" ExtensionPoint in all cases, even if there are no pipelines   [JENKINS-43265] delint ",0
1298,Added initial root object,0.3825547,Removing instance-identity dependency (#2317) @jglick,"  [JENKINS-43217] fix bugs in the run details ""close"" action   [JENKINS-43217] comments ",0
1299,upgrade to scm-api 2.1.1 (#910),0.6622996,Upgrade sse-gateway plugin to 1.24 (#2118) @olamy,  just experimenting with error / cancel reporting   just experimenting with error / cancel reporting   just experimenting with error / cancel reporting   just experimenting with error / cancel reporting   just experimenting with error / cancel reporting   just experimenting with error / cancel reporting   ensure build result is immediately set to FAILURE so that if err.toString fails for some reason we'll still get an error   test using blueocean run URL ,0
1300,[feature/UX-81] remove example,0.56462854,🚨 Removed,  [maven-release-plugin] prepare release blueocean-parent-1.0.0   [maven-release-plugin] prepare for next development iteration   1.1.0-SNAPSHOT upgrade ,0
1301,max-width of column filter was incorrect (#871),0.43220297,minor improvment/warning fixes (#2214) @olamy,"  [JENKINS-42515] new empty state for run details -> changes screen   [JENKINS-42515] remove old ""test results summary"" that was not being displayed anyways (and had no styles)   [JENKINS-42515] remove the old summary block   center the placeholder dialog more intelligently using margin: auto   [JENKINS-42515] update test spec description   [JENKINS-42515] new empty state for test results   [JENKINS-42515] new ""test summary"" (num passed, failed, etc) for top of test results screen   [JENKINS-42515] use correct icons for test pass / fail state; tweak spacing   [JENKINS-42515] center empty states on run details   [JENKINS-42515] new style for ""first 100 artifacts"" message on run details   [JENKINS-42515] update text to include skipped count;  delint   [JENKINS-42515] add some semnatic class names to aid in testing down the road   [JENKINS-42515] fix broken TestResults spec   [JENKINS-42515] remove empty className attribute   [JENKINS-42515] i18n key cleanup   [JENKINS-42515] tweak to ""max artifacts"" widget ",0
1302,[JENKINS-40627] Show branches empty state correctly (#782),0.6002095,Sequential parallel branches appear incorrectly while build in-progress (#1961) @sophistifunk," Add the ""dev"" command line swith to bin/cleanInstall so it can update devDependencies as well (#945)   A little bit of boyscouting ",0
1303,bug/npm-publishing-fail  (#178),0.5005301,Typo in the README.md (#2023) @v1v,  [maven-release-plugin] prepare release blueocean-parent-1.0.0-rc4   [maven-release-plugin] prepare for next development iteration ,0
1304,Fix javadoc,0.5491504,👻 Maintenance,"  workflow-support, scm-api, git, cloudbees-folders, matrix-folder, mockito   Fixed tests as git plugin supports default branch feature ",0
1305,"[JENKINS-39563] enhance Checkbox to support ""label"" prop, ""checked"" getter, and custom icon (via children)",0.514509,Update parent & use recommended jenkins-test-harness (#2108) @jglick,"  [JENKINS-43259] apply a color to the ""inputParameters"" container to ensure inherited color is correct   [JENKINS-43259] fix an issue where long descriptions would not wrap due to inherited whitespace style   [JENKINS-43259] publish beta core-js   [JENKINS-43259] use beta core-js   release blueocean-core-js@0.0.94   tick blueocean-core-js version   [JENKINS-43259] use prod core-js ",0
1306,Updated SSE Gateway to 1.8 to fix ATH (v2 grrrrr) (#390),0.68867296,Upgrade sse-gateway plugin to 1.24 (#2118) @olamy,,0
1307,[JENKINS-35901] use fullName,0.54112965,Spelling (#2048) @jsoref,,0
1308,Merge branch 'master' into feature/UX-76,0.54583895,Merge Release/1.20 into master (#2034) @kshultzCB,,0
1309,[JENKINS-39989_Core-js_had(s)broken_lint_and_tests-_should_be_run_as_part_of_pipeline] Add preinstall hook that run the tests (#625),0.66995287,Test fixes on Java 11,  [JENKINS-43117] Change the removal of markup to handle nulls   Release snapshot of core-js   Release core-js ,0
1310,Fix links in README.md (#1936),0.90108407,Fix links in README.md (#1936) @cizezsy,"  fix a bug where the ""loading worm"" would display indefinitively if the first page rendered did not execute any REST API calls (i.e. due to preloader providing all data)   update to beta core-js for testing   release blueocean-core-js@0.0.92   tick blueocean-core-js version   use new blueocean-core-js@0.0.92 ",1
1311,Merge pull request #8 from abayer/declarative-0.7.1,0.4467629,Switch from deprecated useAci syntax to useContainerAgent (#2360) @NotMyFault,"Github org flow: don't wipe out existing repos, actually save",0
1312,[maven-release-plugin] prepare release blueocean-parent-1.0.0-b03,0.76978457,https://github.com/jenkinsci/blueocean-plugin/compare/blueocean-parent-1.22.0...blueocean-parent-1.23.0,,1
1313,JENKINS-39763 Move new header components to blueocean-core-js for use in web and dashboard (#705),0.67269766,Upgraded to node 10 (Tried to fix Unable to build blueocean-plugin\jenkins-design-language on Windows) JENKINS-56316 ,  task/update-jdl-127 * Update main packages to JDL .127   task/update-jdl-127 * core-js 0.0.91   task/update-jdl-127 * bump core-js   task/update-jdl-127 * Import updated core-js ,0
1314,try this out (#1117),0.40983307,@Dohbedoh made their first contribution in https://github.com/jenkinsci/blueocean-plugin/pull/2416,,0
1315,[JENKINS-53697]  git validate with requiredPush always return 428 (#1815),0.6570128,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,,0
1316,"JENKINS-41544 Heading for the dashboard should say ""Pipelines"" instead of ""Dashboard"" (#857)",0.58715117,JENKINS-51057 - Use see-gateway plugin 1.18 (#1987) @olamy,,0
1317,[JENKINS-45292] Dropdown should allow custom footer  (#1222),0.60680616,Bump handlebars from 3.0.6 to 3.0.8 in /jenkins-design-language (#2246) @dependabot,  task/JENKINS-41833-update-table-padding * Change table padding to match favourites card and new requirements   task/JENKINS-41833-update-table-padding * Update to 24px indents (inc border) on table   task/JENKINS-41833-update-table-padding * Fix to allow skipped children of TableRow   task/JENKINS-41833-update-table-padding * Make JTable accept gaps in row children as well ,0
1318,Drop instruction that are not valid,0.4650367,Switch from deprecated useAci syntax to useContainerAgent (#2360) @NotMyFault,"  [JENKINS-41740] first pass at new empty state; WIP still needs new JDL and some more refinments   [JENKINS-41740] add icon for placeholder dialog   [JENKINS-41740] supprt a ""linkElement"" prop so that react-router ""Link"" can be passed in for internal links   [JENKINS-41740] rejigger the layout a bit so that icon or link can be ommitted and the spacing is correct   [JENKINS-41740] fix ""text not wrapping"" bug in IE11   [JENKINS-41740] let content area grow to fill entire space; add a little fade gradient along bottom edge   [JENKINS-41740] sizing and alignment tweaks   [JENKINS-41740] get new JDL w/ placeholder components   [JENKINS-41740] latest JDL for placeholder tweaks   [JENKINS-41740] delint   [JENKINS-42515] new empty state for Branches and PR's tab of non-multibranch projects   [JENKINS-42515] correct icon   [JENKINS-42515] add an empty state for when there are branches but there are no runs   [JENKINS-42515] restore code lost in merge: display new ""no runs"" message if project has branches but no runs   [JENKINS-42515] for non-multibranch, use different ""unsupported"" text for Branches and PR's tabs   [JENKINS-42515] eliminate spacing issue on ""has no runs but has branches"" empty state by just applying spacing directly to .btn   [JENKINS-42515] don't specify internal route path in i18n (per comments from #925)   [JENKINS-42515] add empty states for (1) non-multibranch with no runs (2) multi-branch w/ no branches   [JENKINS-42515] clean up dead code; delint   [JENKINS-42515] rework ""no runs"" placeholder into explicit components for multibranch vs. non-multibranch use cases; handle the ""no runs for branch"" case better so the header is still displayed and there is a sensible error message (rather than blank screen)   [JENKINS-42515] i18n cleanup; add back in a key that went missing during a merge   [JENKINS-42515] i18n cleanup; add back in a key that went missing during a merge   [JENKINS-42515] fix spacing   [JENKINS-42515] fix unit test regression ",0
1319,Redirect on timeout (#1453),0.49380916,https://issues.jenkins-ci.org/browse/JENKINS-57200 - Exit out early if replay's run isn't available so we dont infinite loop (#1957) @halkeye,,0
1320,bug/JENKINS 44303 js lint or js test failures don't fail the build (#1059),0.66727877,JENKINS-47929 - revert (#2330) as this is causing build failure @olamy,,0
1321,Add support for waiting for SSE to be ready,0.51274407,Upgrade sse-gateway plugin to 1.24 (#2118) @olamy,"  [JENKINS-41740] first pass at new empty state; WIP still needs new JDL and some more refinments   [JENKINS-41740] add icon for placeholder dialog   [JENKINS-41740] supprt a ""linkElement"" prop so that react-router ""Link"" can be passed in for internal links   [JENKINS-41740] rejigger the layout a bit so that icon or link can be ommitted and the spacing is correct   [JENKINS-41740] fix ""text not wrapping"" bug in IE11   [JENKINS-41740] let content area grow to fill entire space; add a little fade gradient along bottom edge   [JENKINS-41740] sizing and alignment tweaks   [JENKINS-41740] get new JDL w/ placeholder components   [JENKINS-41740] latest JDL for placeholder tweaks   [JENKINS-41740] delint   [JENKINS-41737] placeholder for dashboard   [JENKINS-41737] fix SVG asset and rename; remove debugger statement   [JENKINS-41373] ensure that neither empty state nor pipeline list is visible while fetch is pending   need a space here ",0
1322,Merge pull request #31 from jenkinsci/feature/UX-311,0.5361997,Merge Release/1.20 into master (#2034) @kshultzCB,,0
1323,fix duplicate dependencies (#1735),0.5377636,Fix incorrect bundling (#2146) @jtnord,,0
1324,allow test logs to wrap properly (#1538),0.54358315,Ceasing to test against non-block-scoped stage (#2385) @jglick,,0
1325,[hotfix/reduceHierachyJdl] update readme,0.68045974,Update README.md (#2145) @jtnord,,0
1326,docs to reflect the best way to work with it,0.45854595,📝 Documentation updates,,0
1327,doc fixes,0.50926375,🐛 Bug fixes,"  [JENKINS-41740] first pass at new empty state; WIP still needs new JDL and some more refinments   [JENKINS-41740] add icon for placeholder dialog   [JENKINS-41740] supprt a ""linkElement"" prop so that react-router ""Link"" can be passed in for internal links   [JENKINS-41740] rejigger the layout a bit so that icon or link can be ommitted and the spacing is correct   [JENKINS-41740] fix ""text not wrapping"" bug in IE11   [JENKINS-41740] let content area grow to fill entire space; add a little fade gradient along bottom edge   [JENKINS-41740] sizing and alignment tweaks   [JENKINS-41740] get new JDL w/ placeholder components   [JENKINS-41740] latest JDL for placeholder tweaks   [JENKINS-41740] delint   [JENKINS-41740] release blueocean-core-js 0.0.90   [JENKINS-41740] bump blueocean-core-js version to 0.0.91-SNAPSHOT   [JENKINS-41740] use prod versions of blueocean-core-js and design-language   [JENKINS-41740] create new placeholder to cover ""no pull requests"" scenario ",0
1328,add a pull request template (#44),0.46081787,the method is called twice for the same object so at least we can store the result in a field which reduce call by 2 :) (#2408) by @olamy in https://github.com/jenkinsci/blueocean-plugin/pull/2410,"  [JENKINS-42123] build a new ""Button"" component which supports ""progress"" behavior; still needs a little refactoring to better handle error state   [JENKINS-42123] rework props API to be more flexible: support multiple states (including notably ""failure"") and make delayed reset optional; use StatusIndicator under the hood to make more states available and eliminate custom SVG   [JENKINS-42123] defend NPE   [JENKINS-42123] CSS changes for new ""Button"" impl   [JENKINS-42123] update Github credentials / access token step to use new Button for progress / success / failure feedback   [JENKINS-42123] support ""disabled"" property   [JENKINS-42123] rename ""state.transition"" to ""state.pendingReset"" for clarity; tweak logic so that repeated result+reset changes take effect (by comparing to internal state.result, rather than just props.status.result)   [JENKINS-42123] comments   [JENKINS-42123] comments   [JENKINS-42123] don't use the ""X"" for when token validation fails ",0
1329,"Clear the sse queue so previous runs can't affect it (wack-a-mole, might fix, depending exactly how the names work)",0.44824022,Fix for JENKINS-48035 resulted in causing regression where it leaked threads. We are reverting sse-gateway back to version 1.17 while a new fix in sse-gateway is worked at (#2014) @vivek,,0
1330,[JENKINS-36701] tick JDL to get new version which is no longer missing /octicons folder; last publisher forgot to npm install before publishing,0.5609541,Update README.md (#2145) @jtnord,,0
1331,Merge pull request #162 from cloudbees/feature/UX-327-update-JDL-deps,0.57764626,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,"  [JENKINS-41740] first draft of Placeholder   [JENKINS-41740] pull out styles so classNames can be used within a custom JTable   [JENKINS-41740] refactor Placeholder so that ""Text"" and ""Circle"" can be used directly for custom layouts inside a JTable;   [JENKINS-41740] rename ""Circle"" -> ""Icon""   [JENKINS-41740] rename CSS class   [JENKINS-41740] change order of story   [JENKINS-41740] make ""children"" optional for JTable and TableRow, as it would throw a flow error when used declaratively via JSX   [JENKINS-41740] make column ""name"" optional since processColumns was already handling falsy value anyways   [JENKINS-41740] use flow for Placeholder   [JENKINS-41740] remove maxHeight since it won't stop table overflow anyhow ",0
1332,spelling: submitting (#2069),0.72391415,Spelling (#2048) @jsoref,,1
1333,ignore internal prs,0.50962955,Remove non needed anymore inner class (SECURITY-380 - ) (#2109) @res0nance,,0
1334,Just return what the artifact zip file path would be to avoid adding ~6ms lookup of artifacts for each run (#674),0.50309336,Bump cached-path-relative from 1.0.2 to 1.1.0 in /jenkins-design-language (#2244) @dependabot,,0
1335,[feature/UX-71] forgot the test utils,0.5269786,fix missing dependency for ATH tests and simplify using -ntp option (#2335) @olamy, JENKINS-42982 - fix issue on EDGE & node styles,0
1336,JENKINS-46335 remove flickering of pipeline graph,0.6073295,JENKINS-62063 - Fix failure when using pipeline-multibranch-defaults (#2076) @bitwiseman,  [FIX JENKINS-42920] Switch to using query params for branch filtering   Check for nulls   Change link to correct url for branch filter ,0
1337,introduce some spacing along the top of main > article elements,0.40030715,Ensure header is visible on scroll (#2026) @fredden,,0
1338,Merge remote-tracking branch 'origin/master' into feature/UX-91,0.45014066,Merge Release/1.20 into master (#2034) @kshultzCB,,0
1339,UX-274# add missging test dependency to keep hpi:run happy,0.56341004,fix missing dependency for ATH tests and simplify using -ntp option (#2335) @olamy, JENKINS-42135 - Fixes single repo optimized path by checking presence of Jenkinsfile JENKINS-42135 - updated creation last steps,0
1340,Should cause CI to fail,0.39773285,JENKINS-46193 - Add support for filtering out non regressed failures. (#1938) @halkeye,,0
1341,JENKINS-47978# Includes fixes related to lightweight PR merge (#1641),0.68629616,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
1342,Merge pull request #383 from jenkinsci/bug/JENKINS-37022-branches-actions-spacing,0.532238,Improve Jenkinsfile error handling by removing unnecessary catch block (#2070) @dwnusbaum, JENKINS-42598 - spacing issue with numeric inputs JENKINS-43009 - Fix styling issue with hack for table action buttons affecting input,0
1343,Merge pull request #263 from jenkinsci/feature/JENKINS-35912,0.6028089,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk, JENKINS-42788 - hide editor links when no create permission JENKINS-42790 - don't show the toast for a new pipeline JENKINS-42647 - don't show Github JSON blob JENKINS-42735 - encoding issue with branch names when save/run JENKINS-42649 - ctrl/cmd + s to open the load/save dialog Route tweaks to get to pipeline editor Bump blueocean version to 1.0.0-rc1 JENKINS-42789 - error copy tweaks,0
1344,[FIX JENKINS-44419] Makes the organizations enabled flag configurable at … (#1076),0.5407151,JENKINS-55497 - Add ChangeSet information to its own unique container (#1948) @halkeye,  Include branch and pr info in run model   [JENKINS-40877] Link to PR's   Add some padding to icon   More attemps   [JENKINS-40877] fix alignment of PR link icon ,0
1345,[FIXED JENKINS-50148] Handle SimpleBuildWrappers in editor (#1786),0.5934582,JENKINS-58732 - Remove docker-workflow dep from blueocean-pipeline-editor - update minimum jenkins core version 2.222.4 (#2132) @jglick,  [JENKINS-41897] Do not Fail when we cannot display the node since it is not in the server response   [JENKINS-41897] activate jdl   [JENKINS-41897] fix depcheck   [JENKINS-41897] bump version   [JENKINS-41897] version dance   [JENKINS-41897] version dance   [JENKINS-41897] remove leaked file ,0
1346,update slink instructions,0.5885817,Bump slf4j.version from 1.7.30 to 1.7.32 (#2199) @dependabot,This reverts commit 207d046556bea80bda604f7fd21d5615a5a49aee.,0
1347,[UX-181] Organize imports,0.36634877,Fix incorrect bundling (#2146) @jtnord,  [JENKINS-41897] Do not Fail when we cannot display the node since it is not in the server response   [JENKINS-41897] activate jdl   [JENKINS-41897] fix depcheck   [JENKINS-41897] bump version   [JENKINS-41897] version dance   [JENKINS-41897] version dance ,0
1348,needs a logo,0.4322775,JENKINS-56672 - Add a link to display artifact in new window (#1951) @rodrigc,  [JENKINS-41897] Do not Fail when we cannot display the node since it is not in the server response   [JENKINS-41897] remove legacy file   [JENKINS-41897] fix types   [JENKINS-41897] create a dummy stage which is valid with flow types   [JENKINS-41897] prepare merge ,0
1349,OkHttpConnector,0.6046815,Upgrade to okhttp3 @bitwiseman ,This reverts commit 70d5b0a56f6fe9f378d3402eb8a8aac3ea46aa04.,0
1350,Remove all nightwatch tests (#1906),0.49206537,Ceasing to test against non-block-scoped stage (#2385) @jglick,,0
1351,Hotfix/loading worm fix corejs (#1129),0.5548416,HOTFIX - Reverted the fix for JENKINS-38339 which was causing double parallel steps to fail to render JENKINS-56383,"  task/jenkins-41833-extension-classes * Add some classNames to ExtensionRenderer and the ability to specify additional classes from client code   task/jenkins-41833-extension-classes * Bump version of js-extensions for publish   task/jenkins-41833-extension-classes * Make a small fix suggested by @scherler, bump version again ",0
1352,"JSON is a text format, so it should be Reader",0.36928895,Fix response json data of API get SCM repositories in an organization (#1955) @soulseen,"  JENKINS-41397# validate git credential   Field specific error message   bug fixes   Don't create org folder if there was error   collect various 400 errors and return in same response   credential validation is now 400 errors.   [JENKINS-42120] fix a bug where some content from the FlowSteps (inactive primarily) were showing through the modal due to opacity / stack order   [JENKINS-42120] rework Git creation flow to use modal for creating new credential   [JENKINS-42120] remove ""System SSH"" as an option   [JENKINS-42120] width of username / password inputs   [JENKINS-42120] remove obsolete code for credential type in ""Connect"" step   [JENKINS-42120] add a step to Git creation flow that can display unhandled error info   [JENKINS-42120] reworking Git creation to support different validation errors returned from ""create"" REST API; errors other than ""name conflict"" are displayed in error step with extra info for debugging   [JENKINS-42120] fix bug where credentialId was not sent correctly; add some logging   Use StandardCredentials in case of git.   List all credentials that user has access to.   [JENKINS-42120] fix a ridiculous bug where credentials were being created with the wrong values   [JENKINS-42120] add an API to remove all steps after the specified step   [JENKINS-42120] transform Git TransportException ""authentication is required"" to a ""credentialId"" error rather than ""uri"" error   [JENKINS-42120] improve the error handling for Git creation, responding to invalid URL and invalid credential errors   [JENKINS-42120] delint   [JENKINS-42120] fix broken test   Frogot to remove StandardCredentials.   [JENKINS-42120] use beta JDL with dropdown fixes and enhancements; remove hacky ""selectOption"" from GitConnectStep   [JENKINS-42120] fix a bug where selecting a credential would not allow the user to choose ""none"" afterward   [JENKINS-42120] adjust backend to transform the SSH ""connection is not authenticated"" error message into a validation error against the credentialId   [JENKINS-42120] italicize the special ""none"" credential   [JENKINS-42120] change Git creation UI to expose ""System Default"" option in credentials dropdown. will use no credential for HTTP/S URLs and will use ""default system ssh"" credential for all others   [JENKINS-42120] use JDL that includes useful Dropdown fixes but include nixed Dropdown.selectOption method; instead use a small hack to alter the Dropdown's internal state   release core-js 0.0.89   bump core-js version to 0.0.90-SNAPSHOT   [JENKINS-42120] use latest JDL (and core-js, since we have to) ",0
1353,[feature/UX-91] fix merge,0.6181917,🐛 Bug fixes,,0
1354,[maven-release-plugin] prepare release blueocean-parent-1.1.0-beta-3,0.74681914,https://github.com/jenkinsci/blueocean-plugin/compare/blueocean-parent-1.22.0...blueocean-parent-1.23.0,,1
1355,Add comments to BlueRun#replay,0.51593685,Bump blueocean-display-url from 2.2.0 to 2.4.1 (#2142) @dependabot,  [JENKINS-40526] Download logs of stages   fix tests   Add trailing slash   Fix anchor tag   Fix anchor tag ,0
