Index,Message,Description,Message Abstract,Description Abstract
1713,tick version after publishing 0.0.96,,tick version after publishing 0.0.96,
1714,Task/jenkins 40256 enhance form controls (#121),"  [JENKINS-40256] focus styles   [JENKINS-40256] fix default selection in radio story   [JENKINS-40256] rename buttons story; add hrefs to anchors so focus behavior is correct   [JENKINS-40256] restyle focus rects for radio button; get the tab behavior more consistent by applying ""name"" attribute for radios   [JENKINS-40256] fix tabbing issue in IE11   [JENKINS-40256] IE11 / Edge focus rect issue   [JENKINS-40256] add disabled states for text controls; fix padding; make the controls more easy to style so they grow with the parent; improve storybooks   [JENKINS-40256] add disabled states for other controls; storybook cleanup   [JENKINS-40256] refactor button styles into own file   [JENKINS-40256] storybook tweak   [JENKINS-40256] fix a bug where clicking to the right of the dropdown would sometimes not close it correctly   [JENKINS-40256] centralize form control border styling; improve storyboards   [JENKINS-40256] fix color for text controls   [JENKINS-40256] dropdown styling   [JENKINS-40256] dropdown tweaks   [JENKINS-40256] button styles   [JENKINS-40256] button links are ""opt in"" via explicit class name   [JENKINS-40256] fix dropdown thumb position; beef up checkbox stories   [JENKINS-40256] temporary fix for IE11 Lato vertical alignment issue: fall back to sans-serif, as i can't stand to look at the horrible alignment any longer   [JENKINS-40256] use blue border for some controls when focused   [JENKINS-40256] tweak storyboard   [JENKINS-40256] add mixins for IE11, Edge and both; refine the focus rects for checkbox and radios in both browsers; fall back to sans-serif in IE11 to fix text alignment issue   [JENKINS-40256] remove focus rects from text controls   [JENKINS-40256] remove bolded text from selected option in dropdown   [JENKINS-40256] apply ""button link"" style only to ""a.btn-link"" elements so that normal .btn.. styles can be applied to tags; last refinement of storybook   [JENKINS-40256] switch from react-material-icons-blue -> @jenkins-cd/react-material-icons; this fixes an issue with the Checkbox receiving focus twice in IE11 since the icon's focusable attr was not set to false   [JENKINS-40256] fix text element focus rects ",Task/jenkins 40256 enhance form controls (#121),"[JENKINS-40256] focus styles [JENKINS-40256] fix default selection in radio story [JENKINS-40256] rename buttons story; add hrefs to anchors so focus behavior is correct [JENKINS-40256] restyle focus rects for radio button; get the tab behavior more consistent by applying ""name"" attribute for radios [JENKINS-40256] fix tabbing issue in IE11 [JENKINS-40256] IE11 / Edge focus rect issue [JENKINS-40256] add disabled states for text controls; fix padding; make the controls more easy to style so they grow with the parent; improve storybooks [JENKINS-40256] add disabled states for other controls; storybook cleanup [JENKINS-40256] refactor button styles into own file [JENKINS-40256] storybook tweak [JENKINS-40256] fix a bug where clicking to the right of the dropdown would sometimes not close it correctly [JENKINS-40256] centralize form control border styling; improve storyboards [JENKINS-40256] fix color for text controls [JENKINS-40256] dropdown styling [JENKINS-40256] dropdown tweaks [JENKINS-40256] button styles [JENKINS-40256] button links are ""opt in"" via explicit class name [JENKINS-40256] fix dropdown thumb position; beef up checkbox stories [JENKINS-40256] temporary fix for IE11 Lato vertical alignment issue: fall back to sans-serif, as i can't stand to look at the horrible alignment any longer [JENKINS-40256] use blue border for some controls when focused [JENKINS-40256] tweak storyboard [JENKINS-40256] add mixins for IE11, Edge and both; refine the focus rects for checkbox and radios in both browsers; fall back to sans-serif in IE11 to fix text alignment issue [JENKINS-40256] remove focus rects from text controls [JENKINS-40256] remove bolded text from selected option in dropdown [JENKINS-40256] apply ""button link"" style only to ""a.btn-link"" elements so that normal .btn.. styles can be applied to tags; last refinement of storybook [JENKINS-40256] switch from react-material-icons-blue -> @jenkins-cd/react-material-icons; this fixes an issue with the Checkbox receiving focus twice in IE11 since the icon's focusable attr was not set to false [JENKINS-40256] fix text element focus rects"
1715,Bug/fix core js tests (#665),"  allow i18n to mocked in tests; enable this via a ""test-entrypoint"" that runs before all tests   build and test core-js as part of main CI build   try avoiding optional deps   fiddling   more fiddling   more fiddling   trying a new image with more modern node   need more tools   This one already exists and may work better   remove prepublish from core-js   simplified install / build for core-js   remove stage for core-js   fix some package/shrink validation errors in core-js   mock i18n in a simpler way that just returns the localization key back   Revert ""remove prepublish from core-js""   This reverts commit 7cb913df356d27461b71dd12e3686891b313cb4e.   just run the full build   ensure app works with latest published core-js   release of core-js   use prod release of core-js ",Bug/fix core js tests (#665),"allow i18n to mocked in tests; enable this via a ""test-entrypoint"" that runs before all tests build and test core-js as part of main CI build try avoiding optional deps fiddling more fiddling more fiddling trying a new image with more modern node need more tools This one already exists and may work better remove prepublish from core-js simplified install / build for core-js remove stage for core-js fix some package/shrink validation errors in core-js mock i18n in a simpler way that just returns the localization key back Revert ""remove prepublish from core-js"" This reverts commit 7cb913df356d27461b71dd12e3686891b313cb4e. just run the full build ensure app works with latest published core-js release of core-js use prod release of core-js"
1716,[FIX JENKINS-39372] enable bidirectional import/export for Pipeline Model Definition (#11),JENKINS-39372 - enable bidirectional import/export for Pipeline Model Definition,[FIX JENKINS-39372] enable bidirectional import/export for Pipeline Model Definition (#11),JENKINS-39372 - enable bidirectional import/export for Pipeline Model Definition
1717,JENKINS-40587# Input step submit API (#664),"  JENKINS-40587# Input step submit API   'parameter' in the input is array, renamed to 'parameters'   Doc improvement   Explicitly set InputStep id to avoid possible conflict   Doc fix ",JENKINS-40587# Input step submit API (#664),"JENKINS-40587# Input step submit API 'parameter' in the input is array, renamed to 'parameters' Doc improvement Explicitly set InputStep id to avoid possible conflict Doc fix"
1718,JENKINS-38847# API to create multi-branch pipeline for given SCM (#573),  JENKINS-38847# API to create multi-branch pipeline for given SCM   s/orgName/name/   Moved github specific code in to separate module for now   Eventually it should be moved out in it's own repo   Added user cause to github org folder run   API to re-run and get run details of organization folder.   git pipeline creation implemented   Updated parent pom versions   Fixed bugs   Duplicate github folder name gives 400 error. Fixes 500 error.  orgName should default to github folder name. Fixes NPE.  Render latestRun correctly   Validate credentialId and return 400 if invalid   rescan (/pipelines/:id/runs/1/replay) and queue api implementation   Fixed regression where null credentialId was resulting in 400 error   Pipeline creation extensibility refactor   Further simplified creation extensibility   An implementor of pipeline implements instance of BluePipelineCreateRequest and handles creation.   Reuqest must have $class element set to the fully qualified class name of concrete instance of BluePipelineCreateRequest   Update API for github and git SCM   Stapler bug triggers JsonBody annotation processer resulting in failure.   Workarounded it by removing @JsonBody annotation from update() method   Bug in @TreeResponse interceptor fixed to correctly dispatch based on   explicit HttpVerbInterceptor and default correct in case there are none   Updated parent pom version and implemented missing super class methods   Changed git and guthub plugin names to follow new standard   Sepcific types for org folders.   Pulled in from PR: https://github.com/jenkinsci/blueocean-plugin/pull/661,JENKINS-38847# API to create multi-branch pipeline for given SCM (#573),JENKINS-38847# API to create multi-branch pipeline for given SCM s/orgName/name/ Moved github specific code in to separate module for now Eventually it should be moved out in it's own repo Added user cause to github org folder run API to re-run and get run details of organization folder. git pipeline creation implemented Updated parent pom versions Fixed bugs Duplicate github folder name gives 400 error. Fixes 500 error. orgName should default to github folder name. Fixes NPE. Render latestRun correctly Validate credentialId and return 400 if invalid rescan (/pipelines/:id/runs/1/replay) and queue api implementation Fixed regression where null credentialId was resulting in 400 error Pipeline creation extensibility refactor Further simplified creation extensibility An implementor of pipeline implements instance of BluePipelineCreateRequest and handles creation. Reuqest must have $class element set to the fully qualified class name of concrete instance of BluePipelineCreateRequest Update API for github and git SCM Stapler bug triggers JsonBody annotation processer resulting in failure. Workarounded it by removing @JsonBody annotation from update() method Bug in @TreeResponse interceptor fixed to correctly dispatch based on   explicit HttpVerbInterceptor and default correct in case there are none Updated parent pom version and implemented missing super class methods Changed git and guthub plugin names to follow new standard Sepcific types for org folders. Pulled in from PR: link
1719,Task/jenkins 38150 Handle declarative pipeline preparatory steps and postBuild stage (#608),  JENKINS-39463# Integrate pipeline-model-definition 0.7.1   Reverted tests as they should pass eventually once JENKINS-39631 is resolved.   Build with declarative plugin snashot build for further testing.   Updated released declarative pipeline version 0.6   JENKINS-38150# pre and post synthetic stage handling.   Use constants from pipeline-model-definition plugin   Declarative plugin version 0.7.1 and workflow-api plugin version 2.7 ,Task/jenkins 38150 Handle declarative pipeline preparatory steps and postBuild stage (#608),JENKINS-39463# Integrate pipeline-model-definition 0.7.1 Reverted tests as they should pass eventually once JENKINS-39631 is resolved. Build with declarative plugin snashot build for further testing. Updated released declarative pipeline version 0.6 JENKINS-38150# pre and post synthetic stage handling. Use constants from pipeline-model-definition plugin Declarative plugin version 0.7.1 and workflow-api plugin version 2.7
1720,Merge pull request #9 from abayer/add-build-condition-descriptions,[FIXED JENKINS-40239] Add build condition descriptions to metadata,Merge pull request #9 from abayer/add-build-condition-descriptions,[FIXED JENKINS-40239] Add build condition descriptions to metadata
1721,Get around findbugs by using a Comparator instead.,,Get around findbugs by using a Comparator instead.,
1722,[FIXED JENKINS-40239] Add build condition descriptions to metadata,,[FIXED JENKINS-40239] Add build condition descriptions to metadata,
1723,Bump to next unpublished version,,Bump to next unpublished version,
1724,0.0.95 As published,,0.0.95 As published,
1725,Squashed commit of the following: (#125),"josh/JENKINS-39762-new-headers * Remove placholder input_required result state, replace with pause. Fix pause colours in less     josh/JENKINS-39762-new-headers * lint     Update brand-unknown     josh/JENKINS-39762-new-headers * Use the proper TabLink component in story     josh/JENKINS-39762-new-headers * New version of PageTabs     josh/JENKINS-39762-new-headers Styles for new tab components     josh/JENKINS-39762-new-headers * Header and site nav links     josh/JENKINS-39762-new-headers * Rename subnav => headerdetails     josh/JENKINS-39762-new-headers * Flow     josh/JENKINS-39762-new-headers * Long-overdue commit of new headers",Squashed commit of the following: (#125),"josh/JENKINS-39762-new-headers * Remove placholder input_required result state, replace with pause. Fix pause colours in less     josh/JENKINS-39762-new-headers * lint     Update brand-unknown     josh/JENKINS-39762-new-headers * Use the proper TabLink component in story     josh/JENKINS-39762-new-headers * New version of PageTabs     josh/JENKINS-39762-new-headers Styles for new tab components     josh/JENKINS-39762-new-headers * Header and site nav links     josh/JENKINS-39762-new-headers * Rename subnav => headerdetails     josh/JENKINS-39762-new-headers * Flow     josh/JENKINS-39762-new-headers * Long-overdue commit of new headers"
1726,[Update_version_numbers_of_jdl_and_cjs] Update version numbers (#663),,[Update_version_numbers_of_jdl_and_cjs] Update version numbers (#663),
1727,next version,published @jenkins-cd/design-language@0.0.94,next version,published @jenkins-cd/design-language@0.0.94
1728,Jenkins 38492 update result header to show waiting for input state (#123),  [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] update pause header background. fix old pipeline result story.   Unify usage of color code   [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] update version   Update package.json   Update package.json ,Jenkins 38492 update result header to show waiting for input state (#123),[JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] update pause header background. fix old pipeline result story. Unify usage of color code [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] update version Update package.json Update package.json
1729,FIX Jenkins 38492 update result header to show waiting for input state (#660),  [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] add new state pause as symbol for pipelineGraph   [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] use jdl lib that contains paused implementation   [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] use published version of jdl   [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] activate pause state   [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] update version of jdl   [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] In case we are using pause as running state we want the buton read abort   [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] bump version   [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] New translation key   [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] Use unpublished core version to change behaviour on the Cancel button   [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] remove obsolete code ,FIX Jenkins 38492 update result header to show waiting for input state (#660),[JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] add new state pause as symbol for pipelineGraph [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] use jdl lib that contains paused implementation [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] use published version of jdl [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] activate pause state [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] update version of jdl [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] In case we are using pause as running state we want the buton read abort [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] bump version [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] New translation key [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] Use unpublished core version to change behaviour on the Cancel button [JENKINS-38492_Update_result_header_to_show_waiting_for_input_state] remove obsolete code
1730,Merge pull request #8 from abayer/declarative-0.7.1,"Release 0.7 was busted, had to spin a new 0.7.1",Merge pull request #8 from abayer/declarative-0.7.1,"Release 0.7 was busted, had to spin a new 0.7.1"
1731,[maven-release-plugin] prepare for next development iteration,,[maven-release-plugin] prepare for next development iteration,
1732,[maven-release-plugin] prepare release blueocean-parent-1.0.0-b14,,[maven-release-plugin] prepare release blueocean-parent-1.0.0-b14,
1733,[FIX JENKINS-39625] Page preloading with pipeline state - Runs (#613),  Introduce PageStatePreloader extension point   Added BlueoceanUrl to blueocean-commons   Updates to BlueoceanUrl   Added PipelineStatePreloader to dashboard   PageStatePreloader impl for js-extensions data   RESTFetchPreloader   CapabilityAugmenter changes to handle an Array of _class names   Client side mods to handle prefetchdata   Updated deps for core-js   Add a test for PipelineStatePreloader   Rename BlueoceanUrl to BlueOceanUrl   Rename BlueOceanUrl to BlueUrlTokenizer   Added a comment to BlueUrlTokenizer   Fix Javadoc errors   core-js version 0.0.35   Updating to @jenkins-cd/blueocean-core-js@0.0.35 on dependants ,[FIX JENKINS-39625] Page preloading with pipeline state - Runs (#613),Introduce PageStatePreloader extension point Added BlueoceanUrl to blueocean-commons Updates to BlueoceanUrl Added PipelineStatePreloader to dashboard PageStatePreloader impl for js-extensions data RESTFetchPreloader CapabilityAugmenter changes to handle an Array of _class names Client side mods to handle prefetchdata Updated deps for core-js Add a test for PipelineStatePreloader Rename BlueoceanUrl to BlueOceanUrl Rename BlueOceanUrl to BlueUrlTokenizer Added a comment to BlueUrlTokenizer Fix Javadoc errors core-js version 0.0.35 Updating to @jenkins-cd/blueocean-core-js@0.0.35 on dependants
1734,[master] Bump version,,[master] Bump version,
1735,[JENKINS-38494_User_can_see_the_input_form_on_an_input_step] Implement pause icon/state as jdl component and in story book (#122),,[JENKINS-38494_User_can_see_the_input_form_on_an_input_step] Implement pause icon/state as jdl component and in story book (#122),
1736,[JENKINS-40463] Show pager when data is loaded (#659),,[JENKINS-40463] Show pager when data is loaded (#659),
1737,fetchMore is no longer used.. also someone needs a test for this (#658),,fetchMore is no longer used.. also someone needs a test for this (#658),
1738,[JENKINS-39542] Test results trimming null string fix. (#656),  [JENKINS-39542] trim() being called on null in TestReport   test case   Fix Tests   Fix linting ,[JENKINS-39542] Test results trimming null string fix. (#656),[JENKINS-39542] trim() being called on null in TestReport test case Fix Tests Fix linting
1739,"Release 0.7 was busted, had to spin a new 0.7.1",,"Release 0.7 was busted, had to spin a new 0.7.1",
1740,Merge pull request #7 from abayer/update-declarative-version,Update to Declarative 0.7 release,Merge pull request #7 from abayer/update-declarative-version,Update to Declarative 0.7 release
1741,Update to Declarative 0.7 release,,Update to Declarative 0.7 release,
1742,Jenkinsfile to build the official docker image (#652),,Jenkinsfile to build the official docker image (#652),
1743,[JENKINS-39225] Improved (reverted) German translation of Branch(es) … (#654),  [JENKINS-39225] Improved (reverted) German translation of Branch(es) and Pull-Request(s)   [JENKINS-39225] Improved (reverted) German translation of Build(s) ,[JENKINS-39225] Improved (reverted) German translation of Branch(es) … (#654),[JENKINS-39225] Improved (reverted) German translation of Branch(es) and Pull-Request(s) [JENKINS-39225] Improved (reverted) German translation of Build(s)
1744,Small fixes for i18n documentation (#655),  Removed HEADSUP since it looks not relevant anymore   Replaced 'jenkins' with 'Jenkins'   Fixed broken Link to create pull-requests   Fixed broken image in i18n documentation ,Small fixes for i18n documentation (#655),Removed HEADSUP since it looks not relevant anymore Replaced 'jenkins' with 'Jenkins' Fixed broken Link to create pull-requests Fixed broken image in i18n documentation
1745,Rename modules so they follow a more friendly scheme when viewed in the update center  (#649),,Rename modules so they follow a more friendly scheme when viewed in the update center  (#649),
1746,Merge pull request #6 from abayer/jenkins-40240,[FIXED JENKINS-40240] Add .../wrapperMetadata endpoint,Merge pull request #6 from abayer/jenkins-40240,[FIXED JENKINS-40240] Add .../wrapperMetadata endpoint
1747,[JENKINS-39907] Hardcode default org to always be jenkins (#653),,[JENKINS-39907] Hardcode default org to always be jenkins (#653),
1748,[maven-release-plugin] prepare for next development iteration,,[maven-release-plugin] prepare for next development iteration,
1749,[maven-release-plugin] prepare release blueocean-parent-1.0.0-b13,,[maven-release-plugin] prepare release blueocean-parent-1.0.0-b13,
1750,[JENKINS-40296] Display latest commit messages (#651),,[JENKINS-40296] Display latest commit messages (#651),
1751,[FIXED JENKINS-40240] Add .../wrapperMetadata endpoint,,[FIXED JENKINS-40240] Add .../wrapperMetadata endpoint,
1752,[JENKINS-39761] Artifact perfomance changes (#643),  [JENKINS-39761] Artifact perfomance changes   Use mobxUtils.fromPromise   Correct UI element positioning   Donot show the artifacts are limited until we reach 100   Test for backend   Add documentation to ActivityService   Install updated JDL   Rework backend   Remove unused imports   Remove unneeded BlueArtifacts   Fix tests   Release beta version of core-js   Fix backend tests   Change how files are generated in tests   Use base to create files   Fixes from PR comments   Fetch 101 so that we know if there are more   Update artifacts when job completes   Fix unit test   Update npm versions ,[JENKINS-39761] Artifact perfomance changes (#643),[JENKINS-39761] Artifact perfomance changes Use mobxUtils.fromPromise Correct UI element positioning Donot show the artifacts are limited until we reach 100 Test for backend Add documentation to ActivityService Install updated JDL Rework backend Remove unused imports Remove unneeded BlueArtifacts Fix tests Release beta version of core-js Fix backend tests Change how files are generated in tests Use base to create files Fixes from PR comments Fetch 101 so that we know if there are more Update artifacts when job completes Fix unit test Update npm versions
1753,Merge pull request #5 from batmat/fix-javadoc-8-build,Fix build with Java 8 javadoc tool,Merge pull request #5 from batmat/fix-javadoc-8-build,Fix build with Java 8 javadoc tool
1754,Story/jenkins 38491 Status of stages/parallels waiting for input (#645),"  JENKINS-38491# Status of stages/parallels waiting for input   Status of Run, Node and Steps done, tests added.   Fixed build error   Removed unused WAITING_FOR_INPUT result   minor refactoring, fix   workaround for missing jdl/styles for paused state ",Story/jenkins 38491 Status of stages/parallels waiting for input (#645),"JENKINS-38491# Status of stages/parallels waiting for input Status of Run, Node and Steps done, tests added. Fixed build error Removed unused WAITING_FOR_INPUT result minor refactoring, fix workaround for missing jdl/styles for paused state"
1755,[JENKINS-39761] Fix to FileSize (#120),  [JENKINS-39761] FileSize renders 0 bytes properly   Published beta   Publish 0.0.91 ,[JENKINS-39761] Fix to FileSize (#120),[JENKINS-39761] FileSize renders 0 bytes properly Published beta Publish 0.0.91
1756,Bug/dropdown bugs (#119),"  apply background color for dropdown menu   fix a bug where selecting a dropdown item with a complex object would result an error when trying to re-render the button label   add some storyboards that demonstrate usage of labelField / labelFunction   delint   allow the placeholder text to be styled; storybooks   rework the Dropdown's internal layout so that the placeholder or selection text will truncate based on available horizontal space   fix an annoying bug where the dropdown menu would occassionally render in the top left since the positioning was being deferred   fix a bug where the selected item was not reliably scrolled into view when menu opened (only when menu items were long and being wrapped?)   remove the keyboard listener on dropdown button as it was redundant: pressing spacebar will trigger the onClick handler anyways   fix an issue where clicking exactly on the svg path wouldn't trigger click handler; fix a bug where the width of the dropdown was slightly less than it should be due to the negative margin used on the thumb   remove dup listener   fix a bug where clicking on a dropdown item was navigating to hash   fix Safari / IE positioning issue in a cleaner way (as suggested by sophistifunk)   clean up the ""createCssRule"" utility to avoid creating dup items due to storybook / webpack reloading   disable console.log   remove console.log ",Bug/dropdown bugs (#119),"apply background color for dropdown menu fix a bug where selecting a dropdown item with a complex object would result an error when trying to re-render the button label add some storyboards that demonstrate usage of labelField / labelFunction delint allow the placeholder text to be styled; storybooks rework the Dropdown's internal layout so that the placeholder or selection text will truncate based on available horizontal space fix an annoying bug where the dropdown menu would occassionally render in the top left since the positioning was being deferred fix a bug where the selected item was not reliably scrolled into view when menu opened (only when menu items were long and being wrapped?) remove the keyboard listener on dropdown button as it was redundant: pressing spacebar will trigger the onClick handler anyways fix an issue where clicking exactly on the svg path wouldn't trigger click handler; fix a bug where the width of the dropdown was slightly less than it should be due to the negative margin used on the thumb remove dup listener fix a bug where clicking on a dropdown item was navigating to hash fix Safari / IE positioning issue in a cleaner way (as suggested by sophistifunk) clean up the ""createCssRule"" utility to avoid creating dup items due to storybook / webpack reloading disable console.log remove console.log"
1757,Fix for null return on request.getPageInfo() in ResourceCacheControl (#644),,Fix for null return on request.getPageInfo() in ResourceCacheControl (#644),
1758,Update README.md,,Update README.md,
1759,Add Rollbar badge,,Add Rollbar badge,
1760,Fix build with Java 8 javadoc tool,"There's still some warnings that would be better to fix to reduce noise, but only fixing the ""error"" to be able to build without disabling the javadoc plugin.",Fix build with Java 8 javadoc tool,"There's still some warnings that would be better to fix to reduce noise, but only fixing the ""error"" to be able to build without disabling the javadoc plugin."
1761,JENKINS-40135# NPE fix with non-block stages without steps in between (#646),"Root cause is MemoryFlowChunk.getLastNode() returns null, its supposed to be @Nonnull. JENKINS-40200 raised, as work around null check is added.",JENKINS-40135# NPE fix with non-block stages without steps in between (#646),"Root cause is MemoryFlowChunk.getLastNode() returns null, its supposed to be @Nonnull. JENKINS-40200 raised, as work around null check is added."
1762,Merge pull request #3 from kzantow/JENKINS-38585-step-editor,[WIP JENKINS-38585] pipeline step editor,Merge pull request #3 from kzantow/JENKINS-38585-step-editor,[WIP JENKINS-38585] pipeline step editor
1763,Findbugs,,Findbugs,
1764,Fix lint issues,,Fix lint issues,
1765,Update variable name,,Update variable name,
1766,Merge pull request #3 from abayer/describable-shim,Moves everything into shims on top of DescribableModel et al,Merge pull request #3 from abayer/describable-shim,Moves everything into shims on top of DescribableModel et al
1767,"Add agent/build condition names, switch to multiple endpoints",,"Add agent/build condition names, switch to multiple endpoints",
1768,Moves everything into shims on top of DescribableModel et al,"This lets us make more specific types, get the Class->String export transform, etc.",Moves everything into shims on top of DescribableModel et al,"This lets us make more specific types, get the Class->String export transform, etc."
1769,Fix0r the Jenkinsfile,,Fix0r the Jenkinsfile,
1770,Merge remote-tracking branch 'primary/master' into JENKINS-38585-step-editor,,Merge remote-tracking branch 'primary/master' into JENKINS-38585-step-editor,
1771,Merge branch 'JENKINS-38585-step-editor' of git@github.com:kzantow/blueocean-pipeline-editor.git into JENKINS-38585-step-editor,,Merge branch 'JENKINS-38585-step-editor' of git@github.com:kzantow/blueocean-pipeline-editor.git into JENKINS-38585-step-editor,
1772,Merge pull request #2 from abayer/JENKINS-38585-step-editor,Add old-school SimpleBuildSteps via Symbols.,Merge pull request #2 from abayer/JENKINS-38585-step-editor,Add old-school SimpleBuildSteps via Symbols.
1773,"Move the i18n rest endpoint under ""rest"" (#642)"," Move the i18n rest endpoint under ""rest""  Keeping my buddy Vivek happy !!   Totoally skip i18n api integration tests of the JenkinsRule barfs and doesn't load the plugins.   js-extensions 0.0.32   blueocean-core-js 0.0.32   Updated ui plugins to release versions of js-extensions and core-js ","Move the i18n rest endpoint under ""rest"" (#642)","Move the i18n rest endpoint under ""rest"" Keeping my buddy Vivek happy !! Totoally skip i18n api integration tests of the JenkinsRule barfs and doesn't load the plugins. js-extensions 0.0.32 blueocean-core-js 0.0.32 Updated ui plugins to release versions of js-extensions and core-js"
1774,Add tests!,,Add tests!,
1775,Allow running outside of a StaplerRequest.,"Useful for tests at the very least, but also just makes things safer in general, IMO.",Allow running outside of a StaplerRequest.,"Useful for tests at the very least, but also just makes things safer in general, IMO."
1776,Also exclude 'advanced' steps since they're strange,,Also exclude 'advanced' steps since they're strange,
1777,Block steps we don't allow in Declarative.,,Block steps we don't allow in Declarative.,
1778,Add old-school SimpleBuildSteps via Symbols.,,Add old-school SimpleBuildSteps via Symbols.,
1779,JENKINS-39852 - loading worm not finishing (#641),,JENKINS-39852 - loading worm not finishing (#641),
1780,FIX Jenkins 39229 regression initial stage run does not show graph (#638),  [JENKINS-39229_Regression_Initial_stage_run_does_not_show_graph] Using Util to test for stage   [JENKINS-39229_Regression_Initial_stage_run_does_not_show_graph] Fix generation of stage_id   [JENKINS-39229_Regression_Initial_stage_run_does_not_show_graph] remove debug statement ,FIX Jenkins 39229 regression initial stage run does not show graph (#638),[JENKINS-39229_Regression_Initial_stage_run_does_not_show_graph] Using Util to test for stage [JENKINS-39229_Regression_Initial_stage_run_does_not_show_graph] Fix generation of stage_id [JENKINS-39229_Regression_Initial_stage_run_does_not_show_graph] remove debug statement
1781,bug/JENKINS-39927-table-indent-regression * Add a util className to add left-right table padding to tables without default padding for s (#640),,bug/JENKINS-39927-table-indent-regression * Add a util className to add left-right table padding to tables without default padding for s (#640),
1782,Add block in BlueI18nTest to wait until the JenkinsRule has the plugins installed (#639),this is a pain,Add block in BlueI18nTest to wait until the JenkinsRule has the plugins installed (#639),this is a pain
1783,JENKINS-36907 Raw encode the organization name (the instance display … (#634),,JENKINS-36907 Raw encode the organization name (the instance display … (#634),
1784,Update README.md (#635),,Update README.md (#635),
