Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
3861,build(deps): bump github.com/spf13/cobra from 1.1.1 to 1.1.3,0.9594759,build(deps): bump github.com/spf13/cobra from 1.3.0 to 1.4.0 c3289eb5 @dependabot[bot] ,[ci skip],1
3862,releaser: Bump to Go 1.16.7,0.83473337,releaser: Bump versions for release of 0.99.1 d5240673 @bep ,[ci skip],1
3863,releaser: Add release notes for 0.99.0,0.8221607,releaser: Add release notes for 0.99.1 [ci skip] 31ce89f7 @bep ,[ci skip],1
3864,hugolib: Fix false WARNINGs in lang prefix check,0.78801656,Fix false WARNINGs in lang prefix check 7881b096 @bep #5860,,1
3865,Add how-to for foreign language month names,0.531234,Add timezone support for front matter dates without one efa5760d @bep #8810,Fixes #3876,0
3866,hugolib: Use reflect.DeepEqual in tests,0.48467705,Reformat TestLayout table 28179bd5 @moorereason ,,0
3867,Consolidate the Render funcs,0.63420343,New erroridf template func,Not in use,0
3868,Split Windows and Unix specific path tests,0.6936122,"Note: The path separators used are Unix-style forward slashes, even on Windows.",[ci skip],0
3869,releaser: Remove version replacement in docs config,0.64916384,Remove some old release notes ,[ci skip],0
3870,hugolib: Improve error message for bad taxonomy weights,0.864201,Improve error message for bad taxonomy weights d3b81ee5 @moorereason ,[ci skip],1
3871,releaser: Prepare repository for 0.61.0-DEV,0.88357663,releaser: Prepare repository for 0.90.0-DEV 1ed8069a @bep ,,1
3872,Fix failing template related tests in Go 1.6,0.71375304,Don't fail on template errors on go mod graph etc. 7d1f806e @bep #8942,Rename to *-ready.md to continue. [ci skip],1
3873,Use filepath as the last default sort key for pages,0.5961256,"Add ability to sort pages by frontmatter parameters, enabling easy custom “top 10” page lists. #3022",44fe0285 Fix links to JSON spec git-subtree-dir: docs git-subtree-split: 44fe0285a09f6b21cd00091fb0900b9797e81f72,0
3874,Use strings instead of byte arrays for replaceShortcodeTokens tests,0.5643667,Optimize integrity string generation 0a3340e9 @moorereason ,,0
3875,Merge pull request #46 from rawfalafel/sync_static,0.5832987,Update merge function f50ee6bb @moorereason ,This rewrites the release logic to use CircleCI 2.0 and its approve workflow in combination with the state of the release notes to determine what to do next. Fixes #3779,0
3876,Improve some random feedback messages,0.5259075,Add diagnostic hints to init timeout message fe60b7d9 @mtlynch ,"And with time.Duration with the convenient alias duration: {{ mul 60 60 | duration ""second"" }} Fixes #3828",0
3877,bumping master version to v0.15-DEV,0.6509579,releaser: Bump versions for release of 0.99.1 d5240673 @bep ,Fixes #3860,0
3878,Make suure SectionPagesMenu setting is always loaded per language,0.6673298,"Pagination support for home page, sections and","Also related: support ""modified"" as an optional way to signal ""last modified"" make sure all relevant page dates are also added to params Fixes #3867",0
3879,Make the release note about renderToDisk more consise,0.6127718,    renderer:,Signed-off-by: wgliang liangcszzu@163.com,0
3880,common/loggers: Improve log color regexp,0.76963,Improve log color regexp d3a98325 @bep ,See link,1
3881,releaser: Add release notes to /docs for release of 0.64.0,0.87242806,releaser: Add release notes to /docs for release of 0.89.4 ab01ba6e @bep ,"This closes #98, even if this commit does not do full content text search. We may revisit that problem in the future, but that deserves its own issue. Fixes #98",1
3882,commands: Use example.com as homepage for new theme,0.754024,Use example.com as homepage for new theme aff1ac32 @anthonyfok ,1d052b16 Update hosting-on-netlify.md 28b96bec Remove double brackets in Netlify hosting tutorial 373ed38b Update deployment instructions from hugo > 0.20 on Netlify 1bbb41ca Generate static assets on deploy in Nanobox tutorial 816d207f Add missing backtick in templates/views.md bf88e772 Add nanobox as a deployment option 9c37b4cc Change config's syntax order matching description d3cb05a7 Fix wrongly named default value of publishDir 4be85c54 Add link to showcase a theme setup via config file 46837195 Init and update of submodules in .gitlab-ci.yml 9e7c2827 Add CSS lang argument to code block 85aad56e Abstract the type in the lookup order 4e1e43e9 Fix broken Pygments url 65b4e79b Correct GitLab project pipelines URL 94af72b5 Fix .Data.Terms usage in taxonomy template example eb371e52 functions: Fix lang.NumFmt docs a745cd6c Fix layouts' folder name in template primer e181e637 Correct typo on GitHub pages guide (#151) 28698500 Remove HTML special chars from Windows install example 96b1f5b5 Remove not needed escape slashes in urls.md 2e05043f Add upgrade instructions using homebrew 2a14624d Fix alias in countrunes.md 5e26bb97 Update docker image for build/publish 01424887 List the internal templates a3ef5be9 Remove string concatenation from add (math) sample 43d12b44 Fix typo 89bafa49 Change to Asciidoc URI 4e14071e Removes an extra bracket (>) in single-page-templates.md 0938e423 Fix typo in http2 server push blog fac55121 Fix typo in deployment with rsync tutorial git-subtree-dir: docs git-subtree-split: 1d052b16a1290ada12f1e28c7c0c373f86741071,1
3883,releaser: Add release notes for 0.70.0,0.81549966,releaser: Add release notes for 0.90.1 [ci skip] 3075eaa3 @bep ,,1
3884,Merge pull request #31 from cactus/issue-31,0.56953645,Merge pull request #6149 from bep/sort-caseinsensitive 53077b0d @bep ,To make sure it uses the base templates in _default as a last resort. Fixes #3856,0
3885,releaser: Bump versions for release of 0.58.0,0.9000275,releaser: Bump versions for release of 0.99.1 d5240673 @bep ,,1
3886,Fix buggy Pages.Limit,0.64171135,A bunch of bug fixes,Just released: link,0
3887,"snap: Revert to ""mage test"" because ""mage check"" fails",0.54283667,Adjust error test to make it pass on Go tip acc14b46 @bep ,"This fixes #3824: when the current pathname is the same as the one to be loaded, just call location.reload() so that the current scroll position can be preserved, instead of assigning to location.href, which will cause the scroll position to be lost.",0
3888,github: Use ruby/setup-ruby,0.8638408,github: Use ruby/setup-ruby d8942698 @bep #10517 ,Changed disqus urls from http to https. This fixes mixed content warnings on browsers when viewing Hugo websites over SSL (https).,1
3889,Fix baseof block regression,0.80793315,Fix baseof block regression c91dbe4c @bep #7478,,1
3890,output: Fix taxonomy term base template lookup,0.8547081,Fix taxonomy term base template lookup f88fe312 @bep #3856,These funcs were added during the move to namespaces but were undocumented.  This commit fixes the order of the arguments and adds the funcs to the method mapping.,1
3891,tpl: Refactor time.AsTime location implementation,0.8561324,Refactor time.AsTime location implementation 807db97a @moorereason ,,1
3892,helpers: Make UniqueStringsReuse allocation free,0.8097833,helpers: Make UniqueStringsReuse allocation free 5e0947c5 @bep ,And use it in eq and ne so Page values can be compared directly in the templates without thinking about it being a Page or a PageOutput wrapper. Fixes #3807,1
3893,commands: Make benchmark non-global,0.643996,Make benchmark non-global fdf1d94e @bep #4598,,0
3894,Merge commit 'bd77f6e1c99e04a476f0b1bb4e44569134e02399' into release-0.87.0,0.77412724,Merge branch 'release-0.56.1' 9f497e7b @bep ,,1
3895,releaser: Add release notes draft for 0.42,0.7991253,releaser: Add release notes to /docs for release of 0.89.4 ab01ba6e @bep ,,1
3896,Docs: Enhance contrast and increase font-weight,0.5725675,Add custom font support to images.Text e71d715b @bep #9253 ,To get the name in line with the template func eq.,0
3897,commands: Add test for --configDir,0.6463595,Add test for --configDir 59d87044 @bep #5662,,0
3898,Add safety barrier between concatenated javascript resources,0.87028754,Add safety barrier between concatenated javascript resources 35abce27 @vincent99 ,module,1
3899,config/security: Add O\w+ (e.g. GOROOT) to the default allowed list,0.81282026,config/security: Add GO\w+ (e.g. GOROOT) to the default allowed list c6b38876 @bep #10429 ,To its own function and add a test and a benchmark for it.,1
3900,Squashed 'docs/' changes from dce236ad1..2fc775dec,0.7333384,Update Dockerfile to Go 1.11 bcbe57c6 @zyfdegh #5145,To accommodate modern web accessibility as outlined here link,1
3901,tpl: Only show post's own keywords in schema.org,0.80967265,Only show post's own keywords in schema.org da72805a @brunoamaral #2635#2646,,1
3902,Fixing headers in readme,0.65611136,Fix order when reading custom headers in resources.GetRemote b5d48506 @bep #10616 ,,0
3903,source: Make sure .File.Dir() ends with a slash,0.52770233,  files (#748),,0
3904,releaser: Add release notes for 0.64.0,0.8284508,releaser: Add release notes to /docs for release of 0.89.1 b6a4ae4a @bep ,See link,1
3905,Squashed 'docs/' changes from 316cec249..4eb10c1a9,0.7342147,Update Dockerfile to Go 1.11 bcbe57c6 @zyfdegh #5145,Fixes #3040,1
3906,snap: Move snapcraft.yaml to snap/snapcraft.yaml,0.9107269,Move snapcraft.yaml to snap/snapcraft.yaml 27d42111 @anthonyfok ,Closes #3791,1
3907,Docs: improve usage.md,0.7397685,Docs,git-subtree-dir: docs git-subtree-split: f887bd7b4e3e7c7e76cd63951e5b0d37d8fe0ac7,1
3908,releaser: Add release notes to /docs for release of 0.68.2,0.88180375,releaser: Add release notes to /docs for release of 0.89.2 63e3a5eb @bep ,,1
3909,docs: Fix formatting in overview/usage.md,0.70303845,Update formats.md doc for new allowed extensions. e9f87c4e @bwklein ,,1
3910,Add base Sitemap support,0.6923641,Support for top level pages (in addition to homepage),That did not go well... This reverts commit 0373e4310263ac9f2b0307d437dcf69cf474eb69.,0
3911,hugolib: Init the content and shortcodes early,0.7261388,Init the content and shortcodes early 19084eaf @bep #4632,f887bd7b Add script to pull theme changes e89bbb2f Update README 78155dec Merge commit '9301947b25099dd402065104b340b1a480906a74' as 'themes/gohugoioTheme' 9301947b Squashed 'themes/gohugoioTheme/' content from commit 7dd8a302 e7557a34 Remove gohugoioTheme submodule a78bbe22 Add link to Go issue 31d1ef40 Add example for taxonomy terms with metadata da978cc7 Fix links in Blackfriday extension documentation 950ad115 Fix reference to Blackfriday Extensions section 12d1d026 Add documentation for Blackfriday Extensions 8c2b8fb5 Fix explaination for uglyURLs config option 378aded7 Use community repository for Arch Linux installation guide 56455e7e Improve 0.26 release notes be7db03a netlify: Build with the new 0.26 d430b2d3 Bump version to 0.26 61adaca0 releaser: Prepare repository for 0.27-DEV abef29a6 releaser: Add release notes to /docs for release of 0.26 5937fe41 releaser: Bump versions for release of 0.26 033752f1 Merge commit 'e81208265bb3cdb7606d051a23d83aeebcb7d34d' bec2bd12 Make the title case style guide configurable f1739a44 Merge commit '50ec65fbe1a48475d3320775dab2c47389c02114' a1aac0e5 helpers: Add support for French Guillemets b8dc1592 doc: Merge commit '2c0d1ccdcd95de0bddeb39dca2e4d08f0d8056d7' 7b3e31b8 Merge commit '6dbde8d731f221b027c0c60b772ba82dad759943' a37e7201 Bump versions to 0.26-DEV git-subtree-dir: docs git-subtree-split: f887bd7b4e3e7c7e76cd63951e5b0d37d8fe0ac7,1
3912,Handle views in combo with Ace base templates,0.79537237,Add support for Ace base templates,See #3791,1
3913,Update Travis to Go 1.11 and Go 1.10.4,0.8692498,Update Travis to Go 1.11 and Go 1.10.4 d32ff16f @bep #5115,,1
3914,hugolib: Bug fix futureStats,0.6124915,Bugfixes,Fixes #3303,0
3915,docs: Order by Lastmod,0.5822207,Fix .Site.LastChange on sites where the default sort order is not chronological. #2909,,0
3916,build(deps): bump github.com/rogpeppe/go-internal from 1.8.1 to 1.9.0,0.952468,build(deps): bump github.com/rogpeppe/go-internal from 1.8.1 to 1.9.0 988e1417 @dependabot[bot] ,,1
3917,releaser: Add release notes to /docs for release of 0.49.1,0.87111545,releaser: Add release notes to /docs for release of 0.89.4 ab01ba6e @bep ,And some other minor issues.,1
3918,deps: Update to Chroma v0.6.9 for Java lexer fix,0.83799297,Update to Chroma v0.6.9 for Java lexer fix 8483b53a @anthonyfok #6476,,1
3919,Dockerfile: Remove ENTRYPOINT ,0.65076625,preserveTaxonomyNamesconfiguration option is removed. Use .Page.Title.,[ci skip],0
3920,Deprecate page.Author and page.Authors,0.83148324,Deprecate page.Author and page.Authors 097fd588 @bep ,[ci skip],1
3921,Add HUGO_ENV to the os/exec environment,0.8736738,Add HUGO_ENV to the os/exec environment 4f4cec73 @jmooring #9490 ,[ci skip],1
3922,Merge commit 'da3c3e5fbd0de65f956618cd2e35401460a3cd02',0.680792,Add merge helper c98132e3 @bep ,,0
3923,docs: Remove remaining Mercurial references,0.62347007,Remove duplicate references from release notes 6fc52d18 @jmooring #8360,"Yes, I double checked.",0
3924,Add proper Media Type handling in js.Build,0.78847975,Add proper Media Type handling in js.Build 9df98ec4 @bep #732,,1
3925,Fixing up source code formatting.,0.63506484,"Misc doc, code refactoring to improve documentation e402d91e @bep ",,0
3926,"remove extraneous ""Because""",0.4282028,{{ else }},35abbc86 Add example with taxonomy for title template func 85e28c10 Remove comment from variable in front matter example eee8543b Remove comment from variable in front matter example 13a8e0b7 Add missing closing and opening comment tags 83531772 Replace link}/ with link}/ 6727d820 Update gh repo for issues in config 3a58818e Add note to install Testify 19f13e61 Fix YAML examples in taxonomies.md dc4b90db Replace old RSS template with new embedded version (#116) 00f39bd7 camelCase output format options 902a14a1 Add missing word to pretty URLs explanation git-subtree-dir: docs git-subtree-split: 35abbc869199b852922c024a29e2370272a7c1c8,0
3927,Remove duplicate mapstructure depdendency,0.81347823,Remove duplicate mapstructure depdendency 7e75aeca @bep ,Fixes #3727,1
3928,releaser: Add release notes to /docs for release of 0.89.3,0.87209433,releaser: Add release notes to /docs for release of 0.89.1 b6a4ae4a @bep ,,1
3929,livereload: Inject script without head or body tag,0.89058393,livereload: Inject script without head or body tag b017f7cb @satotake #10105 ,"As pointed out by the linter, some exported functions and types are missing doc comments. The linter warnings have been reduced from 194 to 116. Not all missing comments have been added in this commit though.",1
3930,releaser: Add release notes to /docs for release of 0.62.2,0.86500275,releaser: Add release notes to /docs for release of 0.89.4 ab01ba6e @bep ,Fixes #3766,1
3931,tpl: Add errorf template function,0.8169836,Add errorf template function 4fc67fe4 @bmon #3817,"As per the referenced issue, if the task list in Markdown has nothing before it, it will be rendered wrongly: ``` title: ""My First Post"" date: 2017-07-29T20:21:57+02:00 draft: true [ ] TaskList module  class=""task-list""  TaskList ``` The problem lies in the List function of HugoHTMLRenderer, it had a hardocded index of 4 for the first > of the list, it is used to insert the class into the text before the closing bracket, but that hardcoded index is only right when there is a newline before the opening bracket, which is the case when there is anything in the document before the task list, but if there is nothing, then there is no newline, and the correct index of the first > will be 3. To fix that we're changing the hardcoded index to be dynamic by using bytes.Index to find it properly. We're also adding a test case to make sure this is tested against. Fixes #3710",1
3932,Update urls.md,0.6712039,Update links in CONTRIBUTING.md due to the org transition 95386544 @digitalcraftsman ,Original package has received updates the fork hasn't. Without fork updates are easier to maintain.,0
3933,hugofs: Fix golint issues,0.791306,Fix golint issues 5f2e1cb8 @moorereason ,This works for the title func and the other places where Hugo makes title case. AP style (new default) Chicago style Go style (what we have today) Fixes #989,1
3934,Copy only the static files changed,0.7529876,Static directory now watched and copied on any addition or modification,,1
3935,commands: Fix server without watch,0.76997113,Fix server without watch 4e524ffc @bep #4275,See link,1
3936,Add remote support to resources.Get,0.8072143,Use resources.GetRemote to fetch remote resources,See link,1
3937,Resolve error handling/parser related TODOs,0.752668,Resolve error handling/parser related TODOs 6636cf1b @bep #5324,See link,1
3938,docs: Fix findRE typo,0.6906205,Fix typo in docshelper.go 7c7974b7 @jmooring #8380,"ef02e34e Correct the mmark example frontmatter parameter 6e91e900 SectionPagesMenu > sectionPagesMenu 1a0db1a6 Adjust sectionPagesMenu f9f87d9d Fix extension's missing period. 7062ae07 Remove Press and Articles page 771f2b38 Remove outdated and redudant content file for release notes 64cf47c3 Remove outdated note in docs contribution guide bdb11b89 Fix typo 8324af70 Fixes broken link on Roadmap d93f0992 functions: Add all missing binary comparison operators fb7ae80a Fix typo in usage.md fbdae08b Fix typo in content-management/taxonomies.md 66fab8d2 Make  less stuttery b3cd4c22 Remove old temp release notes 5589ba96 Fix typos in templates/lists.md af3a0807 http > HTTP b2af90ae Remove formatting in description of blog article 6e2e60a9 Add blog article about Netlify files 0bb6f2f2 Use title in archetype file 7b2490ff Get the Archetypes up to new spec f401d69b Load CSS and JS via HTTP/2 server push 4aef4944 Adjust titles 362acdb2 Fix typo in quickstart c2440560 Remove inline icons from installation guide d2edcbc3 Revert ""Fix links to Disqus template documentation"" 622f49cf Add a full commands section at the quick start end 752f065b Fix server command in README 93e08e19 Fix links to Disqus template documentation 5e0cfaa9 Adjust Linux install d51397c2 Fix broken link in Quick Start 1fb39846 Add /quickstart alias to quickstart 7440616b Add new and simpler quickstart b3ec6986 Let page title correspond to function name replaceRE b44499c9 Add YouTube tutorial about taxonomies 88b9eb0e Add RSS templates example 6c0bde3f Update slice.md 6c212ea6 Reorder to match the following content order d2122992 Complete ""content"" spelling under theme components e4824eb3 Fix the output shortcode and its usage 0adfc945 Add archetypes YouTube video 638e9d9b Fix double ""your"" typo in taxonomies.md git-subtree-dir: docs git-subtree-split: ef02e34eaf296c3f94b4446b3c3347771e786057",0
3939,Rework external asciidoctor integration ,0.80445904,Rework external asciidoctor integration f0266e2e @muenchhausen ,,1
3940,docs: add doc for substr,0.7074746,Add docs as submodule 6cee0dfe @bep ,Fixes #3725,1
3941,Clarify partials folder subfolders,0.6664877,Fix section logic for root folders with subfolders a30023f5 @bep #3586 ,Fixes #3725,0
3942,releaser: Add release notes to /docs for release of 0.71.1,0.8698418,releaser: Add release notes to /docs for release of 0.89.4 ab01ba6e @bep ,To prevent GitHub starting premature code reviews. See #3737,1
3943,"added functionality to check the error message returned from Cobra, if any. for uage message text. If its present, the usage message gets truncated and the resulting message is returned to be used for the rest of the error message. If the resulting error is blank, no error message is printed",0.5490479,ERROR: Some error message.,This to to ensure the reader is not stuck with a stale version of govendor where govendor get may not actually build/install the final hugo binary. See kardianos/govendor#330,0
3944,Merge commit '83bef6955e014d40c0f00db9cebe09113154e999',0.682096,Add merge helper c98132e3 @bep ,Fixes #3744,0
3945,Turn off failing new site test,0.6455461,Show site build warning in TestPageBundlerSiteRegular 9bd4236e @anthonyfok #4672,Fixes #3718,0
3946,Release Hugo 0.30,0.84178686,"The v0.15.0 Hugo release brings a lot of polish to Hugo. Exactly 6 months after the 0.14 release, Hugo has seen massive growth and changes. Most notably, this is Hugo's first release under the Apache 2.0 license. With this license change we hope to expand the great community around Hugo and make it easier for our many users to contribute.  This release represents over 377 contributions by 87 contributors to the main Hugo repo and hundreds of improvements to the libraries Hugo uses. Hugo also launched a new theme showcase and participated in Hacktoberfest.",Why: first time using hugo I got very little info from --verbose output    but I noticed there is quite a lot of useful DEBUG logging asked for in other issues like link This change addreses the need by: adding a simple --debug flag which simply turns on debug level in stdout    and logoutput if enabled.,1
3947,releaser: Prepare repository for 0.25-DEV,0.8520474,releaser: Prepare repository for 0.90.0-DEV 1ed8069a @bep ,,1
3948,tpl/time: Remove asTime template func mapping,0.5979363,tpl: Improve template funcs GoDoc cd1ed563 @bep ,This reduce the Docker image size from 27 MB to 20.5 MB.,0
3949,tplimpl: Add translation links to the default sitemap template,0.82226634,Add translation links to the default sitemap template 90d3fbf1 @rayjolt #2569 ,"""xtrem"" awesome container size optimization by using alpine:3.6 as base image and by installing Go at build time. See #3730 and #3738",1
3950,releaser: Add release notes for 0.57.2,0.8229976,releaser: Add release notes for 0.97.1 [ci skip] 45607255 @bep ,Reduce Docker image size from 428 MB to 277 MB. See #3674,1
3951,"Support open ""current content page"" in browser",0.85360277,"Support open ""current content page"" in browser c825a731 @bep #3643",,1
3952,releaser: Bump versions for release of 0.76.4,0.8695152,releaser: Bump versions for release of 0.99.1 d5240673 @bep ,"Use a hash for the cache key, to fix 'file name too long' errors when retreiving from long urls Fixes #3690",1
3953,build(deps): bump github.com/mitchellh/mapstructure from 1.1.2 to 1.3.3,0.94986933,build(deps): bump github.com/mitchellh/mapstructure from 1.4.3 to 1.5.0 942d0dd2 @dependabot[bot] ,Fixes #3703,1
3954,Release 0.59.0,0.7348634,Release 0.49.2 c397f2c0 @bep ,,1
3955,media: Use + to create the Type string,0.54803103,A very simple example building a TypeScript file:,This will help to understand and fix errors by seeing stacktrace of an error. See #3714,0
3956,Fixing some bugs introduced in prior few commits. Tests now pass.,0.63801754,A bunch of bug fixes,,0
3957,releaser: Include stats from hugoDocs,0.5777237,releaser: Add release notes for 0.99.1 [ci skip] 31ce89f7 @bep ,73f355ce Update theme 83ff50c2 Use example.com in examples 71292134 Add alias news > release-notes 2e15f642 Update theme 8eef09d2 Add Pygments configuration 572b9e75 Clean up the code shortcode use a1b2fd3b Remove the code fence language codes 1473b1d9 Remove redundant text b92c2042 Update theme 8f439c28 Edit contributing section in README 8bcf8a19 Add contributing section to README 4c44ee1c Fix broken content file 2bdc7710 Clarify .Data.Pages sorting in lists.md 092271c2 Use infinitive mood for main titles b9b8abef Update theme to reflect change to home page content b897b71b Change copy to use sentence case fd675ee5 Enable RSS feed for sections 060a5e27 Correct movie title in taxonomies.md 6a5ca96a Update displayed site name for Hub 22f4b7a4 Add example of starting up the local server d9612cb3 Update theme a8c3988a Update theme 4198189d Update theme 12d6b016 Update theme 2b1c4197 Update theme b6d90a1e Fix News release titles cfe751db Add some build info to README git-subtree-dir: docs git-subtree-split: 73f355ce0dd88d032062ea70067431ab980cdd8d,0
3958,markup: Handle attribute lists in code fences,0.78958833,Handle attribute lists in code fences aed7df62 @bep #8278,,1
3959,Release 0.51,0.73538804,Release Highlights,,1
3960,Update to Go 1.20.1,0.81111646,Update to Go 1.9.7 and Go 1.10.3 23d5fc82 @anthonyfok ,,1
3961,releaser: Push the tag before goreleaser is run,0.82547086,Push the tag before goreleaser is run 3682bf52 @bep #3405 ,,1
3962,Add logging of asciidoc/-tor errors,0.568155,Fix AsciiDoc TOC with code 6a848cbc @helfper #7649,Needed for the new docs to build.,0
3963,Fix date issue with home page in Sitemap,0.687316,"Fix ""date"" page param 322c5672 @vassudanagunta #4323",,0
3964,docs: Regen docshelper,0.7883421,docs: Regen docs helper db9d2742 @bep ,See #3713,1
3965,js: Add avoidTDZ option,0.5792202,Add avoidTDZ option 3b2fe3cd @bep #7865,Fixes #3709,0
