Index,Message,Description
8238,Generate files for 0.10.1 release,
8239,docs: update changelog,Remove 0.10.1 release date until finalizing release
8240,Merge pull request #6605 from hashicorp/b-allocres-panic,client: fix panic from 0.8 -> 0.10 upgrade
8241,Merge pull request #6605 from hashicorp/b-allocres-panic,client: fix panic from 0.8 -> 0.10 upgrade
8242,docs: note bridge-nf-call-iptables requirement for Connect (#6607),"The Connect integration uses bridge networking and iptables to send traffic between containers, but the RedHat family of Linux distros sets some of the kernel tunables this requires to be optimized for VMs rather than containers. We can document this behavior for now and consider better operator feedback for pre-flight checking later."
8243,Prevent nomad alloc status output inconsistency,Prevent random map ordering and sort alphabetically better variable name
8244,client: fix panic from 0.8 -> 0.10 upgrade,makeAllocTaskServices did not do a nil check on AllocatedResources which causes a panic when upgrading directly from 0.8 to 0.10. While skipping 0.9 is not supported we intend to fix serious crashers caused by such upgrades to prevent cluster outages. I did a quick audit of the client package and everywhere else that accesses AllocatedResources appears to be properly guarded by a nil check.
8245,docs: prep changelog for 0.10.1 release,
8246,Merge pull request #6575 from hashicorp/b-gh-6571-missing-service-network,Fix some connect connect validation
8247,Merge pull request #6541 from hashicorp/release-0100-net-panic,core: fix panic when AllocatedResources is nil
8248,Merge pull request #6541 from hashicorp/release-0100-net-panic,core: fix panic when AllocatedResources is nil
8249,client/allocwatcher: fix dropped test error (#6592),
8250,nomad: fix test goroutine (#6593),
8251,website - font and brand update,
8252,remove misleading networking log line (#6588),"When a job has a task group network, this log line ends up being misleading if you're trying to debug networking issues. We really only care about this when there's no port map set, in which case we get the error returned anyways."
8253,Merge pull request #6532 from hashicorp/docs-fixup-command,Fixup for command section of website
8254,run 'make hclfmt' so that 'make dev' is idempotent (#6587),
8255,docs: update references,
8256,Merge pull request #6582 from hashicorp/b-vault-createToken-log-msg,nomad: fix vault.CreateToken log message printing wrong error
8257,Merge pull request #6568 from hashicorp/r-vault-deadcode,vault: remove dead lease code
8258,Merge pull request #6047 from hashicorp/b-ignore-server-if-disabled,Only warn against BootstrapExpect set in CLI flag
8259,Merge pull request #6574 from hashicorp/b-gh-6570-vault-role-validation,vault: honor new token_period in vault token role
8260,nomad: fix vault.CreateToken log message printing wrong error,"Fixes typo in word ""failed"". Fixes bug where incorrect error is printed. The old code would only ever print a nil error, instead of the validationErr which is being created."
8261,core: fix panic when AllocatedResources is nil,Fix for #6540
8262,Merge pull request #6575 from hashicorp/b-gh-6571-missing-service-network,Fix some connect connect validation
8263,Fix admissionValidators,"admissionValidators doesn't aggregate errors correctly, as it aggregates errors in errs reference yet it always returns the nil err. Here, we avoid shadowing err, and move variable declarations to where they are used."
8264,consul connect: do basic validation before mutating job,"groupConnectHook assumes that Networks is a non-empty slice, but TG hasn't been validated yet and validation may depend on mutation results. As such, we do basic check here before dereferencing network slice elements."
8265,add tests for consul connect validation,
8266,"Test with Vault latest, 1.2.3",To ensure we test with latest with latest configuration.
8267,vault: Support new role field token_role,"Vault 1.2.0 deprecated period field in favor of token_period in auth role:   Token store roles use new, common token fields for the values    that overlap with other auth backends. period, explicit_max_ttl, and    bound_cidrs will continue to work, with priority being given to the    token_ prefixed versions of those parameters. They will also be returned    when doing a read on the role if they were used to provide values initially;    however, in Vault 1.4 if period or explicit_max_ttl is zero they will no    longer be returned. (explicit_max_ttl was already not returned if empty.) https://github.com/hashicorp/vault/blob/master/CHANGELOG.md#120-july-30th-2019 "
8268,e2e: refactor Consul configurations (#6559),"Ensure that we're reusing the base configuration between client and servers without the possibility of drift. Reduce the amount of sed mangling of the configuration file, and make recommended changes from shellcheck for this section of the provisioning script. Fixes some rebase errors on the Nomad config as well."
8269,updates default consul version to 1.6.1,
8270,e2e: refactor Nomad configuration (#6560),Share base configuration for telemetry and consul. Have the server configurations respect the var.server_count config. Make changes recommended by shellcheck in the provisioning scripts for this section. Switch to OS/arch-tagged release bundles on S3 for compatibility with adding Windows builds in the near future.
8271,vault: remove dead lease code,
8272,e2e: refactor Vault configuration (#6561),Match the configuration directory layout we're using for Consul and other services. Make recommended changes from shellcheck for this section of the provisioning script.
8273,separate vars and outputs into their own files and update default link in nomad binary variable to 0.10.0 release (#6550),
8274,e2e: use sockaddr for IP address configuration (#6548),"Update the Consul and Vault configs to take advantage of their included go-sockaddr library for getting the IP addresses we need in a portable way. This particularly avoids problems with ""predictable"" interface names provided by systemd. Also adds the sockaddr binary to the Packer build so we can use it in our provisioning scripts."
8275,take out port_map config for traefik and haproxy and add health check to haproxy (#6565),
8276,Update ivy-codemirror to unreleased commit,This addon hasn’t been released in a while but we’d like to get the fix for this bug that’s causing an inability to copy long documents in Firefox: https://github.com/codemirror/CodeMirror/issues/2703 It also includes a deprecation fix: https://github.com/IvyApp/ivy-codemirror/pull/40
8277,add traefik lb guide (#6551),
8278,Update go-multierror library,"Update multierror to latest as of now.  Our version is very old and dates back to Sep 2015[1].  Here, we aim to pick up a panic fix found in n https://github.com/hashicorp/go-multierror/pull/11 (Dec 2016). This is a purely hygiene maintenance change.  I am unaware of any causes of the panic in our current dependencies.  Though, some private internal libraries did rely on the ""recent"" behavior of go-multierror, and I aimed to update here to ease our adoption of other libraries later. [1] https://github.com/hashicorp/go-multierror/commits/d30f09973e19c1dfcd120b2d9c4f168e68d6b5d5"
8279,Merge pull request #6547 from hashicorp/b-docker-task-user,docs: Docker driver supports task user option
8280,fix grammar,
8281,e2e: split Packer build scripts from TF provisioning (#6542),"Make a clear split between Packer and Terraform provisioning steps: the scripts in the packer/linux directory are run when we build the AMI whereas the stuff in shared are run at Terraform provisioning time. Merging all runtime provisioning scripts into a single script for each of server/client solves the following:  Userdata scripts can't take arguments, they can only be templated   and that means we have to do TF escaping in bash/powershell scripts. TF provisioning scripts race with userdata scripts."
8282,fix typos (#6552),
8283,docs: Docker driver supports task user option,"Also, add a test case."
8284,Nomad HAProxy load balancing guide (#6534),  add nginx to load balancing nav menu and fix bullets   fill out nginx lb guide   formatting   change Nginx to NGINX   add step to verify load balancer config   update docker image and web app output   add HAProxy lb guide   format haproxy config   add haproxy stats page with screenshot   add note about external load balancer   Update website/source/guides/load-balancing/haproxy.html.md   Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com  Update website/source/guides/load-balancing/haproxy.html.md  Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com  Update website/source/guides/load-balancing/haproxy.html.md  Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com  Update website/source/guides/load-balancing/haproxy.html.md  Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com  Update website/source/guides/load-balancing/haproxy.html.md  Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com  Update website/source/guides/load-balancing/haproxy.html.md  Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com  Update website/source/guides/load-balancing/haproxy.html.md  Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com  Update website/source/guides/load-balancing/haproxy.html.md  Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com   add port mapping an static port for haproxy ui + bullet changes   remove extra spaces   Update website/source/guides/load-balancing/haproxy.html.md   Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com  Update website/source/guides/load-balancing/haproxy.html.md  Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com  Update website/source/guides/load-balancing/haproxy.html.md  Co-Authored-By: Chris Baker 1675087+cgbaker@users.noreply.github.com
8285,Nomad NGINX Load Balancing Guide (#6529),  add nginx to load balancing nav menu and fix bullets   fill out nginx lb guide   formatting   change Nginx to NGINX   add step to verify load balancer config   update docker image and web app output   change Nginx to NGINX in main load balancing page   modify change signal to SIGHUP and add else condition in template stanza to prevent nginx from crashing when no services are available to load balance   add note about external load balancer   clarifications and link to reference architecture 
8286,quota: parse network stanza in quotas (#6511),
8287,Remove inverse block for list-pagination (#6523),"As the angle bracket invocation RFC says:  There is no dedicated syntax for passing an ""else"" block directly. If needed, that can be passed using the named blocks syntax.  https://github.com/emberjs/rfcs/blob/master/text/0311-angle-bracket-invocation.md#block Unfortunately, using a contextual component doesn’t help as the yield inside that component will still result in content rendering that would show when the source isn’t empty. So we decided to change the interface so you have to check whether the source is empty before using it, which aligns with how list-table works."
8288,Merge pull request #6539 from hashicorp/docs-job-volume-no-config,"docs: job volume spec tasks source, not config > source"
8289,"docs: job volume spec tasks source, not config > source",
8290,Merge pull request #6533 from hashicorp/docs-fixup-connect,docs: fix links to connect
8291,Merge pull request #6514 from hashicorp/b-docker-gc-config,driver/docker: ensure that defaults are populated for dangling containers config
8292,Merge pull request #6526 from hashicorp/docs-add-req-vers,Added version requirement to new feature guides
8293,docs: fix links to connect,
8294,Fixup for command section of website, changed list indicator from * -> - moved in-text links to reference links made commands plaintext made command examples console rewrapped text
8295,Merge pull request #6530 from hashicorp/docs-hero-alert-0.10,docs: Added alert to mainpage for new 0.10
8296,Added a markdownlintrc,This will help us more quickly errorcheck the website for non-conforming markdown using https://github.com/igorshubovych/markdownlint-cli
8297,Added alert to mainpage for new 0.10,
8298,Merge pull request #6525 from hashicorp/release-0100,Merge 0.10.0 release branch back into master
8299,Merge pull request #6528 from hashicorp/website-0100,docs: remove link to 0.10.0-rc1
8300,docs: remove link to 0.10.0-rc1,
8301,Update website/source/guides/integrations/consul-connect/index.html.md,Co-Authored-By: Michael Schurter mschurter@hashicorp.com
8302,Added version requirement to new feature guides,
8303,Merge branch 'master' into release-0100,
8304,Merge pull request #6524 from hashicorp/website-0100,docs: bump to Nomad 0.10.0
8305,cleanup post 0.10.0 release,
8306,docs: bump to Nomad 0.10.0,
8307,Release v0.10.0,
8308,Generate files for 0.10.0 release,
8309,"Revert ""lint: ignore generated windows syscall wrappers""",This reverts commit 482862e6ab0f8db748367bb1eefc2efd11fbe11a.
8310,reorder changelog,
8311,Changelog entry: couple of UI bugs,
8312,Changelog entry: couple of UI bugs,
8313,client: expose group network ports in env vars,Fixes #6375 Intentionally omitted IPs prior to 0.10.0 release to minimize changes and risk.
8314,Merge pull request #6515 from hashicorp/b-expose-group-ports,client: expose group network ports in env vars
8315,client: expose group network ports in env vars,Fixes #6375 Intentionally omitted IPs prior to 0.10.0 release to minimize changes and risk.
8316,Merge pull request #6518 from mre/patch-1,Update link to new blog
8317,Update link to new blog,
8318,client: don't retry fingerprinting on shutdown,"At shutdown, driver manager context expires and the fingerprinting channel closes.  Thus it is undeterministic which clause of The select statement gets executed, and we may keep retrying until the i.ctx.Done() block is executed. Here, we check always check ctx expiration before retrying again."
8319,driver/docker: ensure that defaults are populated,"Looks like we may need to pass default literal at each layer to be able, so defaults are set properly."
8320,Merge pull request #6325 from hashicorp/b-docker-reconcile-periodically,docker: periodically reconcile containers
8321,add timeouts for docker reconciler docker calls,
8322,only set a single label for now,"Other labels aren't strictly necessary here, and we may follow up with a better way to customize."
8323,Merge pull request #6510 from hashicorp/r-golang-1.12.12,Use golang 1.12.12
8324,Only start reconciler once in main driver,"driver.SetConfig is not appropriate for starting up reconciler goroutine.  Some ephemeral driver instances are created for validating config and we ought not to side-effecting goroutines for those. We currently lack a lifecycle hook to inject these, so I picked the Fingerprinter function for now, and reconciler should only run after fingerprinter started. Use sync.Once to ensure that we only start reconciler loop once."
8325,connect: upgrade to envoy 1.11.2 and add sha,Append the Docker image sha to the Envoy image to ensure users default to using the version that Nomad was tested against.
8326,Merge pull request #6509 from hashicorp/f-add-envoy-sha,connect: upgrade to envoy 1.11.2 and add sha
8327,Merge pull request #6510 from hashicorp/r-golang-1.12.12,Use golang 1.12.12
8328,connect: upgrade to envoy 1.11.2 and add sha,Append the Docker image sha to the Envoy image to ensure users default to using the version that Nomad was tested against.
8329,e2e tests assume non-root user,
8330,adjust circleci scripts to use official golang image,
8331,Use golang 1.12.12,"Use use base official golang image in CircleCI, as it gets refreshed more quickly compared to circleci/golang, and we don't benefit from circleci image customizations much."
8332,Merge pull request #6455 from hashicorp/f-set-connect-sidcar-tags-web,docs: document service tags for connect sidecar
8333,Merge pull request #6448 from hashicorp/f-set-connect-sidecar-tags,connect: enable setting tags on consul connect sidecar service in job…
8334,docs: document service tags for connect sidecar,
8335,connect: enable setting tags on consul connect sidecar service in jobspec (#6415),
8336,docker label refactoring and additional tests,
8337,add docker labels,
8338,refactor reconciler code and address comments,
8339,Merge pull request #6422 from hashicorp/c-api-websocket-mod,api: declare websocket as a dependency
8340,address code review comments,
8341,docker: explicit grace period for initial container reconcilation,Ensure we wait for some grace period before killing docker containers that may have launched in earlier nomad restore.
8342,docker: periodically reconcile containers,"When running at scale, it's possible that Docker Engine starts containers successfully but gets wedged in a way where API call fails. The Docker Engine may remain unavailable for arbitrary long time. Here, we introduce a periodic reconcilation process that ensures that any container started by nomad is tracked, and killed if is running unexpectedly. Basically, the periodic job inspects any container that isn't tracked in its handlers.  A creation grace period is used to prevent killing newly created containers that aren't registered yet. Also, we aim to avoid killing unrelated containters started by host or through raw_exec drivers.  The logic is to pattern against containers environment variables and mounts to infer if they are an alloc docker container. Lastly, the periodic job can be disabled to avoid any interference if need be."
8343,remove check for relative url validation (#6504),
8344,Getting started learn redirect (#6460),  redirect getting started section to learn   formatting   move redirects.txt to source directory 
8345,Merge pull request #6434 from hashicorp/docs-add-grpc-info,docs: Added grpc info; small style fixes to connect guide
8346,Merge pull request #6453 from ogadaki/patch-1,fix typo in HCL code
8347,Merge pull request #6491 from hashicorp/support-external-redirects,Support external redirects for website
8348,Merge pull request #6426 from hashicorp/b-dep-go-plugin-8091134,"upgrade go-plugin to latest, 8091134"
8349,Merge pull request #6422 from hashicorp/c-api-websocket-mod,api: declare websocket as a dependency
8350,Merge pull request #6427 from hashicorp/b-fs-endpoint-errors,agent: report fs log errors as http errors
8351,tests: avoid using unnecessary pipe,
8352,Merge pull request #6423 from hashicorp/b-direct-node-failure,cli: recover from client ACL lookup failures
8353,Merge pull request #6498 from hashicorp/docs-security,docs: link to security page on website
8354,Fix grammar (#6486),
8355,docs: link to security page on website,Add link to https://www.nomadproject.io/security.html
8356,UI: Update Ember to 3.12 LTS (#6419),This is mostly deprecation fixes and blueprint changes. There are some dependency updates too; the changes to Ember Basic Dropdown necessitated changing it to angle bracket component invocation. The conversion of the rest of the templates will happen separately.
8357,Use max-width to ensure the width rule is observed in Firefox,
8358,Merge pull request #6466 from hashicorp/b-ui-firefox-log-window-off-screen,Use max-width to ensure the width rule is observed in Firefox
8359,Merge pull request #6425 from hashicorp/f-cli-show-full-ids,cli: show full id for single node or alloc status
8360,Merge pull request #6290 from hashicorp/r-generated-code-refactor,dev: avoid codecgen code in downstream projects
8361,upload external and relative redirects to two dictionaries,
8362,e2e: upgrade terraform to 0.12.x (#6489),
8363,e2e: move remote-exec inline to script (#6488),"A failing script in a remote-exec provisioner's inline stanza won't fail the provisioning step. This lets us continue on to execute tests against potentially broken deployments, rather than letting us know the provisioning itself failed."
8364,Merge pull request #6331 from hashicorp/dani/f-volume-mount-propagation,volumes: Add support for mount propagation
8365,volumes: Add support for mount propagation,"This commit introduces support for configuring mount propagation when mounting volumes with the volume_mount stanza on Linux targets. Similar to Kubernetes, we expose 3 options for configuring mount propagation:   private, which is equivalent to rprivate on Linux, which does not allow the            container to see any new nested mounts after the chroot was created.   host-to-task, which is equivalent to rslave on Linux, which allows new mounts                 that have been created outside of the container to be visible                 inside the container after the chroot is created.   bidirectional, which is equivalent to rshared on Linux, which allows both                  the container to see new mounts created on the host, but                  importantly allows the container to create mounts that are                  visible in other containers an don the host   private and host-to-task are safe, but bidirectional mounts can be dangerous, as if the code inside a container creates a mount, and does not clean it up before tearing down the container, it can cause bad things to happen inside the kernel. To add a layer of safety here, we require that the user has ReadWrite permissions on the volume before allowing bidirectional mounts, as a defense in depth / validation case, although creating mounts should also require a priviliged execution environment inside the container."
8366,repoint deploy script to new redirects file location,
8367,generate a _redirects for netlify previews,
8368,move redirects.txt into source/ for netlify previews,
8369,Merge pull request #6396 from hashicorp/d-updated-ui-guides,Docs: Updated UI guides
8370,Merge pull request #6473 from hashicorp/docs-fix-acl-prefix-param,docs: fix ACL prefix param documentation
8371,docs: fix ACL prefix param documentation,
8372,Merge pull request #6472 from hashicorp/b-docs-config,docs: Update stateful workloads guide to reflect rc-1 config changes
8373,Merge pull request #6071 from hashicorp/dani/hclfmt,make: Add task for formatting hcl/nomad files
8374,chore: initial hclfmt,
8375,make: Add make task for formatting HCL,
8376,docs: Update stateful workloads guide to reflect rc-1 config changes,
8377,Merge pull request #6429 from hashicorp/f-log-to-file,Add support for logging to a file
8378,Merge pull request #6469 from hashicorp/docs-0100-rc1,docs: 0.10.0-beta1 -> 0.10.0-rc1
8379,Remove 0.10.0-rc1 generated files,
8380,docs: 0.10.0-beta1 -> 0.10.0-rc1,
8381,Merge pull request #6465 from hashicorp/docs-nobeta,docs: remove beta flag from connect
8382,Release v0.10.0-rc1,
8383,Merge pull request #6467 from hashicorp/test-disable-test-rkt,"circleci: disable test-rkt, which is deprecated and often fails"
8384,Generate files for 0.10.0-rc1 release,
8385,release: tag on HEAD not master,
8386,Merge pull request #6468 from hashicorp/release-fix-dist,release: tag on HEAD not master
8387,release: tag on HEAD not master,
8388,Merge pull request #6464 from hashicorp/docs-noraft,docs: drop raft from 0.10.0 upgrade guide
8389,"circleci: disable test-rkt, which is deprecated and often fails",
8390,Use max-width to ensure the width rule is observed in Firefox,
8391,docs: remove beta flag from connect,
8392,docs: drop raft from 0.10.0 upgrade guide,Unforutunately we are not changing the default for 0.10.0 and the 0.8 upgrade docs are more detailed when it comes to manually updating your version.
8393,logging: Correctly track number of written bytes,"Currently this assumes that a short write will never happen. While these are improbable in a case where rotation being off a few bytes would matter, this now correctly tracks the number of written bytes."
8394,logging: Sort files when pruning old logs,"Currently this logging implementation is dependent on the order of files as returned by filepath.Glob, which although internal methods are documented to be lexographical, does not publicly document this. Here we defensively resort."
8395,Update consul.html.md (#6456),"""you may have have"" to ""you may have""."
8396,update Nomad and Consul versions along with Ubuntu vagrant box version (#6451),
8397,fix typo in HCL code,Code contains resource instead of resources (plural).
8398,Merge pull request #6444 from hashicorp/docs-add-prefix-param-to-acl-endpoints,docs: improve documentation for prefix param on API endpoints
8399,docs: clarify prefix API param requirements,
8400,clarify version for new gc config in server stanza,
8401,Merge pull request #6439 from hashicorp/f-docs-clarify-job-gc-interval,clarify version for new gc config in server stanza
8402,Merge pull request #6428 from Norbinsh/master,Docs: remove small duplication
8403,Merge pull request #6447 from hashicorp/contributing-doc-tweaks,contributing: fix typo & append RPC checklist
8404,contributing: fix typo & append RPC checklist,
8405,Merge pull request #6443 from hashicorp/docs-jobspec-checklist,docs: add sidebar to jobspec checklist
8406,UI: Update to Ember 3.8 LTS (#5968),
8407,Merge pull request #6446 from hashicorp/revert-6445-revert-6395-b-missing-vault-sercret,"Revert ""Revert ""Use joint context to cancel prestart hooks"""""
8408,"Revert ""Revert ""Use joint context to cancel prestart hooks""""",
8409,Merge pull request #6445 from hashicorp/revert-6395-b-missing-vault-sercret,"Revert ""Use joint context to cancel prestart hooks"""
8410,"Revert ""Use joint context to cancel prestart hooks""",
8411,docs: add missing prefix param to the ACL API endpoints,
8412,docs: add sidebar to jobspec checklist,
8413,Merge pull request #6442 from hashicorp/b-alloc-namespace-check,acl: check ACL against object namespace
8414,acl: check ACL against object namespace,"Fix a bug where a millicious user can access or manipulate an alloc in a namespace they don't have access to.  The allocation endpoints perform ACL checks against the request namespace, not the allocation namespace, and performs the allocation lookup independently from namespaces. Here, we check that the requested can access the alloc namespace regardless of the declared request namespace. Ideally, we'd enforce that the declared request namespace matches the actual allocation namespace.  Unfortunately, we haven't documented alloc endpoints as namespaced functions; we suspect starting to enforce this will be very disruptive and inappropriate for a nomad point release.  As such, we maintain current behavior that doesn't require passing the proper namespace in request.  A future major release may start enforcing checking declared namespace."
8415,Merge pull request #6440 from hashicorp/docs-release-096,Update website and changelog with 0.9.6
8416,Merge pull request #6441 from hashicorp/b-agent-token,Redact replication tokens in /agent/self
8417,update CHANGELOG with 0.9.6 changes,
8418,website: Publish release 0.9.6,
8419,clarify version for new gc config in server stanza,
8420,Merge pull request #6435 from hashicorp/doc-host-volume-update,Docs: Updated Host Volumes guide
8421,Updated Host Volumes guide,Added read_only to highlight them Style updates
8422,Upgrade Nomad terraform directory for TF 0.12+ (#6424),  update   fix error   convert server ips in list of string and loop through for output   drop the for loop in outputs and keep the join command   switched to TF 0.12 splat expression 
8423,Added grpc info; small style fixes,
8424,agent: Refactor log setup to support log-to-file,
8425,agent: Introduce File Logger,"This commit introduces a rotating file logger for Nomad Agent Logs. The logger implementation itself is a lift and shift from Consul, with tests updated to fit with the Nomad pattern of using require, and not having a testutil for creating tempdirs cleanly."
8426,config: Add required configuration for logging to a file,
8427,Docs: remove small duplication,
8428,cli: show full id for single node or alloc status,"Show full ID on individual alloc or node status views.  Shortening the ID isn't very helpful in these cases, and makes looking up the full id slightly more complicated when user needs to interact with API. List views are unmodified and show short id unless -vebose flag is passed. Before ``` $ nomad node status -self | head -n2 ID            = 21fc51f9 Name          = mars-2.local $ nomad alloc status 15ae54cd | head -n3 ID                  = 15ae54cd-08dd-3681-03cf-4c23ace7e7c3 Eval ID             = a6b15f86 Name                = example.cache[0] ``` After: ``` $ nomad node status -self | head -n2 ID            = 21fc51f9-fd39-0fa0-fb41-f34c7aa36101 Name          = mars-2.local $ nomad alloc status 15ae54cd | head -n3 ID                  = 15ae54cd-08dd-3681-03cf-4c23ace7e7c3 Eval ID             = a6b15f86-ca8e-e536-b544-4bfb43137ff3 Name                = example.cache[0] ```"
8429,agent: report fs log errors as http errors,"This fixes two bugs: First, FS Logs API endpoint only propagated error back to user if it was encoded with code, which isn't common.  Other errors get suppressed and callers get an empty response with 200 error code.  Now, these endpoints return  a 500 status code along with the error message. Before ``` $ curl -v ""http://127.0.0.1:4646/v1/client/fs/logs/qwerqwera?follow=false&offset=0&origin=start&region=global&task=redis&type=stdout""; echo *   Trying 127.0.0.1... * TCP_NODELAY set * Connected to 127.0.0.1 (127.0.0.1) port 4646 (#0)  GET /v1/client/fs/logs/qwerqwera?follow=false&offset=0&origin=start&region=global&task=redis&type=stdout HTTP/1.1 Host: 127.0.0.1:4646 User-Agent: curl/7.54.0 Accept: / < HTTP/1.1 200 OK < Vary: Accept-Encoding < Vary: Origin < Date: Fri, 04 Oct 2019 19:47:21 GMT < Content-Length: 0 < * Connection #0 to host 127.0.0.1 left intact ```  After ``` $ curl -v ""http://127.0.0.1:4646/v1/client/fs/logs/qwerqwera?follow=false&offset=0&origin=start&region=global&task=redis&type=stdout""; echo *   Trying 127.0.0.1... * TCP_NODELAY set * Connected to 127.0.0.1 (127.0.0.1) port 4646 (#0)  GET /v1/client/fs/logs/qwerqwera?follow=false&offset=0&origin=start&region=global&task=redis&type=stdout HTTP/1.1 Host: 127.0.0.1:4646 User-Agent: curl/7.54.0 Accept: / < HTTP/1.1 500 Internal Server Error < Vary: Accept-Encoding < Vary: Origin < Date: Fri, 04 Oct 2019 19:48:12 GMT < Content-Length: 60 < Content-Type: text/plain; charset=utf-8 < * Connection #0 to host 127.0.0.1 left intact alloc lookup failed: index error: UUID must be 36 characters ```  Second, we return 400 status code for request validation errors. Before ``` $ curl -v ""http://127.0.0.1:4646/v1/client/fs/logs/qwerqwera""; echo *   Trying 127.0.0.1... * TCP_NODELAY set * Connected to 127.0.0.1 (127.0.0.1) port 4646 (#0)  GET /v1/client/fs/logs/qwerqwera HTTP/1.1 Host: 127.0.0.1:4646 User-Agent: curl/7.54.0 Accept: / < HTTP/1.1 500 Internal Server Error < Vary: Accept-Encoding < Vary: Origin < Date: Fri, 04 Oct 2019 19:47:29 GMT < Content-Length: 22 < Content-Type: text/plain; charset=utf-8 < * Connection #0 to host 127.0.0.1 left intact must provide task name ```  After ``` $ curl -v ""http://127.0.0.1:4646/v1/client/fs/logs/qwerqwera""; echo *   Trying 127.0.0.1... * TCP_NODELAY set * Connected to 127.0.0.1 (127.0.0.1) port 4646 (#0)  GET /v1/client/fs/logs/qwerqwera HTTP/1.1 Host: 127.0.0.1:4646 User-Agent: curl/7.54.0 Accept: / < HTTP/1.1 400 Bad Request < Vary: Accept-Encoding < Vary: Origin < Date: Fri, 04 Oct 2019 19:49:18 GMT < Content-Length: 22 < Content-Type: text/plain; charset=utf-8 < * Connection #0 to host 127.0.0.1 left intact must provide task name ```"
8430,"upgrade go-plugin to latest, 8091134",Upgrade go-plugin to latest to pick up Windows fix in https://github.com/hashicorp/go-plugin/pull/125 .
8431,api: declare websocket as a dependency,github.com/gorilla/websocket was declared in vendor/vendor.json but not in the API go module manifest.
8432,cli: recover from client ACL lookup failures,"This fixes a bug in the CLI handling of node lookup failures when querying allocation and FS endpoints. Allocation and FS endpoint are handled by the client; one can query the relevant client directly, or query a server to have it forwarded transparently to relevant client.  Querying the client directly is benefecial to avoid loading servers with IO. As an optimization, the CLI attempts to query the client directly, but then falls back to using server forwarding path if it encounters network or connection errors (e.g. clients are locked down or in a separate inaccessible network). Here, we fix a bug where if the CLI fails to find to lookup the client details because it lacks ACL capability or other unexpected reasons, the CLI will not go through fallback path."
8433,UI: Change Mirage data to be stable in development (#6389),"This sets a default-but-query-configurable Faker seed in development, via faker-seed. It also changes uses of Math.random to use Faker’s randomness so auto-generated data remains stable in development."
8434,docs: Add missing double-quote (#6418),The missing quote broke syntax highlighting.
8435,Copy changes from review,
8436,specify token given to consul template as periodic and orphan (#6148),
8437,executor: run exec commands in netns if set (#6405),executor: run exec commands in netns if set
8438,Merge pull request #6395 from hashicorp/b-missing-vault-sercret,Use joint context to cancel prestart hooks
8439,executor: rename wrapNetns to withNetworkIsolation,
8440,simplify logic to check for vault read event,defer shutdown to cleanup after failed run Co-Authored-By: Michael Schurter mschurter@hashicorp.com update comment to include ctx note for shutdown
8441,Use joint context to cancel prestart hooks,"fixes https://github.com/hashicorp/nomad/issues/6382 The prestart hook for templates blocks while it resolves vault secrets. If the secret is not found it continues to retry. If a task is shutdown during this time, the prestart hook currently does not receive shutdownCtxCancel, causing it to hang. This PR joins the two contexts so either killCtx or shutdownCtx cancel and stop the task."
8442,Merge pull request #6404 from hashicorp/docs-nomad-index,clarify index starting value for blocking queries
8443,comment wrapNetns,
8444,executor: removed unused field from exec_utils.go,
8445,executor: run exec commands in netns if set,
8446,Merge pull request #6397 from shantanugadgil/patch-1,clarify rhel/centos and beta1
8447,clarify index starting value for blocking queries,
8448,UI: Change factories to be more dynamic (#6387),I noticed while working on #6166 that some of the factory properties that used Faker’s randomisation features are using their output rather than a function that would call the randomiser. This means that the randomisation happens once and the value is used for every model generated by the factory. This wraps the randomiser calls in functions so different models can have different values.
8449,clarify rhel/centos and beta1,"Specify RHEL7, RHEL8, CentOS7, CentOS8 Specify beta1 for 0.10 (beta2 coming soon? :wink: )"
8450,Add missing comma to fix the code-in-heading selectors,
8451,Screenshots for the securing ui guide,
8452,Screenshots for the inspecting the cluster guide,
8453,Screenshots for the operating a job guide,
8454,Screenshots for the job submit guide,
8455,Image for the access the page,
8456,Swap out UI guide images,
8457,Change resolution to neatly frame the UI,
8458,Copy for the securing guide,
8459,Content for the inspecting the cluster page,
8460,Content for the operating a job guide,
8461,Edits and links for the submitting a job guide,
8462,Content for the submitting a job guide,
8463,Format line length,
8464,New UI guides structure,
8465,Merge pull request #6391 from hashicorp/b-ns-job-register-check,nomad: defensive check for namespaces in job registration call
8466,Merge pull request #6393 from hashicorp/r-ugorji-go-import-path,Fix hashicorp/go-msgpack import for golang 1.13
