Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
4756,website: Adding KMS comparison. Fixes #56.,0.55446184,sdk: Adding FindResponseSchema test helper to assist with response schema validation in tests [GH-18636],Bring over PSIRT-37 changes from ENT Add additional allowed headers Already had this one Change to string slice comma separated parsing Add allowed_sts_header_values to read output Only validate AWS related request headers one per line Import ordering Update test Add X-Amz-Credential Reorder imports,0
4757,mongodb secret backend: Leverage framework.TypeDurationSecond to simplify storage of lease ttl and max_ttl,0.5589901,core: Changes the unit of default_lease_ttl and max_lease_ttl values returned by,agent: support providing certificate information in cert's config map update TestCertEndToEnd remove URL reference on warning message,0
4758,docs: fix api path for merge entity identity doc (#8258),0.63242006,identity: dedup from_entity_ids when merging two entities [GH-10101],doc: update vault-helm to 0.7.0 Fix typo in agent image Remove doc from sidebar Update website/pages/docs/platform/k8s/helm/configuration.mdx Co-authored-by: Clint catsby@users.noreply.github.com Update website/pages/docs/platform/k8s/helm/configuration.mdx Co-authored-by: Clint catsby@users.noreply.github.com Add note about prometheus Co-authored-by: Clint catsby@users.noreply.github.com,0
4759,update x/net (#18483),0.5808547,ui: Upgrade date-fns from 1.3.0 to 2.16.1. [GH-10848],changelog++ Keep Clint's changes Tired of typing versions,0
4760,Add plugin version to GRPC interface (#17088),0.9290147,plugins: Adding version to plugin GRPC interface [GH-17088],,1
4761,parse web CLI input as shell input (#7206),0.55389124,ui: parse and display pki cert metadata [GH-12541],vault-k8s: add new annotations for 0.5.0 feedback revision,0
4762,Merge pull request #6356 from kedarkale27/master,0.50586414,ui: Fixes issue saving KMIP role correctly [GH-13585],Add Known Issue for AWS IAM logins Add note about license issue,0
4763,Start of seal improvements for testing,0.533849,agent: fix incorrectly used loop variables in parallel tests and when finalizing seals [GH-16872],"add links to commonly reference Learn site docs fixed markdown links Moved Deployment Guide to ""Guides"" subs section",0
4764,Prep for 0.7.1,0.7742492,1.7.0,,1
4765,Add generate-root info to changelog,0.5457747,core: Add sys/loggers and sys/loggers/:name endpoints to provide ability to modify logging verbosity [GH-16111],Credit for Felix.,0
4766,remove the Initialize wrap and call close explicitly (#3769),0.54800093,api: Trim newline character from wrapping token in logical.Unwrap from the api package [GH-13044],"Updates for 1.5.1, 1.4.4, 1.3.8, and 1.2.5 Recommend against using these versions Re-running checks Update docs-navigation.js",0
4767,Integrate acme config enable/disable into tests (#20407),0.5104116,auth/cert: Add configurable support for validating client certs with OCSP. [GH-17093],,0
4768,Fetch CRLs from a user defined URL (#17136),0.5711677,ui: namespace search in client count views [GH-12577],,0
4769,Update SSH list roles docs (#3536),0.6466464,specifying extensions when requesting ssh key signing. Update roles setting,,0
4770,Fix pki tests (#4318),0.69861525,secrets/pki: Revert fix for PR 18938 [GH-19037],,0
4771,Update git attributes to fix Linguist,0.55781275,website/docs: Add docs for VAULT_AUTH_CONFIG_GITHUB_TOKEN environment variable when writing Github config [GH-19244],Group.Read.All is too permissive policy to achieve external groups feature. GroupMembers.Read.All is enough for that purpose. MicroSoft Graph API Permission reference follows link,0
4772,fix: upgrade vault-plugin-database-elasticsearch to v0.13.0 (#19050),0.66579044,database/elasticsearch: Update error messages resulting from Elasticsearch API errors [GH-19545],,0
4773,k8s doc: update for 0.9.1 and 0.8.0 releases (#10825),0.6253324,1.8.0,,0
4774,vault: fix dropped test errors (#12242),0.6297785,Vault Diagnose: A new vault operator command to detect common issues with vault server setups.,,0
4775,update semgrep exludes (#18090),0.50085944,expiration: VAULT_16_REVOKE_PERMITPOOL environment variable has been removed. [GH-12888],,0
4776,keyring: Add key serialization,0.63442063,Transform Key Import (BYOK): The transform secrets engine now supports importing keys for tokenization and FPE transformations,Update hashicorp/vault-plugin-secrets-azure to v0.6.2 update go mod vendor,0
4777,Test for MFA end user setup (#15578),0.57546735,core: Check audit device with a test message before adding it. [GH-10520],Adding a note that vaultuser might be part of the AD domain like DOMAIN\vaultuser.,0
4778,Bump timeout due to potential backoff retry delay (#5706),0.5334303,storage/raft (enterprise): Ensure that raft autosnapshot backoff retry duration never hits 0s,,0
4779,Identify issuer on revocation (#16763),0.58141625,secrets/pki: LIST issuers endpoint is now unauthenticated. [GH-16830],Moving the CL entry for #9606 to the v1.4.4 section. It's implied that anything in 1.n is also in 1.n+1,0
4780,Update styles for list row hover,0.54586667,ui: Updated search select component styling [GH-11360],,0
4781,Other audit log times are forced to UTC so make this behave the same way. (#4221),0.55036294,agent: fix timestamp format in log messages from the templating engine [GH-11838],Update documentation for MySQL Secrets Engine Update documentation for MySQL Database Secrets Engine to reflect changes introduced with link Empty Commit to re-trigger tests Co-authored-by: Lauren Voswinkel lvoswinkel@hashicorp.com,0
4782,Documentation update: Added tuner parameters to the Sensitive information section (#12655),0.5581016,ui: add transform secrets engine to features list [GH-12003],Conditionally overwrite TLS parameters in MySQL DSN Overwrite MySQL TLS configuration in MySQL DSN only if have tls_ca or tls_certificate_key set Current logic always overwrites it Add test for MySQL DSN with a valid TLS parameter in query string,0
4783,"Transit UX improvements: show key policy, configs on write (#20652)",0.65856314,Transit managed keys: The transit secrets engine now supports configuring and using managed keys,,0
4784,Unhide or remove docs sidebar elements (#13198),0.5512605,ui: Redesign of KV 2 Delete toolbar. [GH-11530],,0
4785,Cut version 0.8.0-beta1,0.6556176,1.8.0,,0
4786,Removed redundant AWS public certificate. Docs update.,0.57307327,auth/aws: Remove warning stating AWS Token TTL will be capped by the Default Lease TTL. [GH-12026],,0
4787,Versioned K/V docs (#4259),0.6517431,KV patch (Tech Preview): Add partial update support for the //data/:path kv-v2,(In the transit api-docs),0
4788,Token revocation refactor (#4512),0.67805535,not error out if the token has already been revoked. [GH-13661],,0
4789,vault: integrate expiration manager with core setup/teardown,0.6336367,Vault and Vault Enterprise and is fixed in 1.6.2 (CVE-2020-25594).,,0
4790,docs: update agent template certificate section (#16573),0.70273423,agent: Update consult-template to v0.29.0 [GH-15293],,1
4791,segregate local and non-local accessor entries,0.5151628,ui: Allows license-banners to be dismissed. Saves preferences in localStorage. [GH-19116],,0
4792,Cert documentation fix.,0.5507854,website/docs: API generate-recovery-token documentation. [GH-16213],,0
4793,Use hostname instead of the IP when running the actual ssh command (#4673),0.60667795,api: properly handle switching to/from unix domain socket when changing client address [GH-11904],"TOB-018 remediation Make key derivation an optional config flag, off by default, for backwards compatibility Fix unit tests Address some feedback Set config on unit test Fix another test failure One more conf fail Switch one of the test cases to not use a derive dkey wip comments",0
4794,vault: Adding router,0.6154517,core: Vault now supports the PROXY protocol v2. Support for UNKNOWN connections,,0
4795,Merge branch 'master' into acl-parameters-permission,0.47899562,"agent/config: Allow config directories to be specified with -config, and allow multiple -configs to be supplied. [GH-18403]",,0
4796,correct use case button styles (#8321),0.46022475,ui: Updated search select component styling [GH-11360],,0
4797,Update CHANGELOG.md (#10029),0.60438323,1.13.0,,0
4798,Edit to the language of the description of disable_mlock on the configuration documentation page. Previous wording could lead to confusion as to the recommended setting of the disable_mlock option. (#2377),0.54844344,plugins: Added environment variable flag to opt-out specific plugins from multiplexing [GH-16972],,0
4799,Validate parameters for vault operator init   (#16379),0.78981435,core: Validate input parameters for vault operator init command. Vault 1.12 CLI version is needed to run operator init now. [GH-16379],,1
4800,Typo in response-wrapping.mdx (#8849),0.50916433,secrets/pki: Add a warning to any successful response when the requested TTL is overwritten by MaxTTL [GH-17073],,0
4801,Cut version 0.5.2,0.6797193,1.12.0,,0
4802,Vault documentation: created new identity concepts page (#12825),0.5989634,identity/oidc: Adds claims_supported to discovery document. [GH-16992],"add packagespec build system The majority of changes in this commit are files generated   by packagespec (everything in the packages-oss.lock directory). add .yamllint update to packagespec@fd54aea4 ci: bust packagespec cache Change to packagespec results in package IDs that can use   git tag refs, not just commit refs. update to packagepsec@5fc121d0 This busts all caches, because of a change to the way we   no longer traverse from tag refs to commit refs, due to   the potential confusion this can cause. See link   for the original change to packagespec necessitating this. update to packagespec@5e6c87b6 This completes the change to allowing git tag refs   to be used for source IDs, begun in f130b940a8fbe3e9398225b08ea1d63420bef7b6 update to packagespec@4d3c9e8b This busts cache, needed to apply previous change. remove RELEASE_BUILD_WORKFLOW_NAME update packagespec, add watch-ci target fix package names (do not refer to EDITION) remove EDITION input from packages-oss.yml bump package cache, update packagespec update packagespec, add 'aliases' target update packagespec; less output noise ci: give release bundle file a better name When performing a release build, this will include the build ID   as part of the name, making it easier to distinguish from other   builds. ci: create aliases tarball artifact ci: cache package metadata files ci: add metadata artifact ci: bust circleci package cache Revert ""ci: bust circleci package cache"" This reverts commit 1320d182613466f0999d63f5742db12ac17f8e92. ci: remove aliases artifact ci: use buildID not workflowName to id artifacts packages: add BUNDLE_NAME metadata do not cache package metadata with binaries ci: bump package cache ci: debugging ci: fix package cache; update packagespec ci: update packagespec to 10e7beb2 ci: write package metadata and aliases ci: switch to .zip artifacts switch package bundle back to tar.gz (from zip) Because of the way zip works, the zip archive was over 2GB rather than under 750MB as with tar.gz. bump packagespec, adds list-staged-builds update packagespec add publish stub + general tidy up bump packagespec bump packagespec; add make publish-config Makefile: tidy up packagespec targets pass PRODUCT_REPO_ROOT to packagespec bump go to 1.14.6 packages-oss.yml: use more explicit base image bump packagespec to b899b7c1 bump packagespec to f040ce8f packages-oss.yml: pin base image to digest This digest is pointed to by debian:buster-20200720 Using a specific digest ensures that builds use the same   base image in all contexts add release-repo; bump packagespec remove BUILD_TAGS and -tags flag bump packagespec to e444f742 bump to go1.14.7 ci: bump to go1.14.7",0
4803,Changelog for 11259 (#11266),0.52352226,cli: vault debug now puts newlines after every captured log line. [GH-12175],,0
4804,Add info about gcp service account key encoding (#19496),0.75224715,  of service account keys and access tokens. [GH-12023],,1
4805,fixed some more issues I had with the tests.,0.49405026,agent: fix incorrectly used loop variables in parallel tests and when finalizing seals [GH-16872],Previous URLs which included a track in the querystring now go to standard paths instead.,0
4806,ui: pki import key (#18454),0.7430656,secrets/pki: Allow import of issuers without CRLSign KeyUsage; prohibit setting crl-signing usage on such issuers [GH-16865],,1
4807,Add ability to specify encryption key version in transit (#2821),0.7713826,secret: fix the bug where transit encrypt batch doesn't work with key_version [GH-11628],Update ttl picker in wrap tool,1
4808,Fix lease_renewable output,0.63160336,ui: Fixed and updated lease renewal picker [GH-11256],,0
4809,adding support for four cluster docker based test scenario (#20492),0.61731994,primary cluster if called on a performance standby or performance secondary. [GH-10902],,0
4810,Bump Go version check in Makefile,0.6703477,core: Bump Go version to 1.19.8.,,0
4811,TLS Cert Authentication example updates (#9735),0.70394504,credential/cert: adds error message if no tls connection is found during the AliasLookahead operation [GH-17904],,1
4812,Improving transit batch encrypt and decrypt latencies (#8775),0.8031846,secrets/transit: Don't abort transit encrypt or decrypt batches on single item failure. [GH-13111],,1
4813,ui: make logout redirect to same auth method in login form (#8601),0.654602,ui: Added auth method descriptions to UI login page [GH-11795],Update OpenLDAP secrets plugin 0.1.4 -> 0.1.5 go mod vendor and tidy,0
4814,Address review feedback 2,0.5045996,1.7.2,Co-authored-by: Jim Kalafut jkalafut@hashicorp.com,0
4815,Merge pull request #1188 from hashicorp/token-accessors,0.55989134,core/identity: Add machine-readable output to body of response upon alias clash during entity merge [GH-17459],,0
4816,vault: Adding auth/token/renew endpoint,0.6366082,Mount Migration: Vault supports moving secrets and auth mounts both within and across namespaces.,,0
4817,VAULT-444: Add PKI tidy-status endpoint. (#12885),0.66303945,secrets/pki: LIST issuers endpoint is now unauthenticated. [GH-16830],,0
4818,Final rep porting (#2392),0.6314913,1.13.1,,0
4819,Pass context to backends (#3750),0.49630365,api: Use the context passed to the api/auth Login helpers. [GH-14775],,0
4820,builtin: fixing API change in logical framework,0.63061285,plugins: Add Deprecation Status method to builtinregistry. [GH-16846],remove terraform/aws; replace with readme terraform readme: prettify link,0
4821,core: add postSealMigration method (#7579),0.55061483,core: pre-calculate namespace specific paths when tainting a route during postUnseal [GH-15067],,0
4822,Remove 'oidc' from gen_openapi.sh (#19839),0.5627185,secrets/pki: Decrease size and improve compatibility of OCSP responses by removing issuer certificate. [GH-20201],,0
4823,Add metrics around leadership,0.5016288,core: Fix a deadlock on HA leadership transfer [GH-12691],,0
4824,command/auth: document the serer options,0.52474487,api: Add configuration option for ensuring isolated read-after-write semantics for all Client requests. [GH-12814],,0
4825,update hero,0.5087123,go: Update go version to 1.16.9 [GH-13029],,0
4826,Merge pull request #386 from jefferai/f-align-pki-documentation,0.5346369,secrets/pki: Ensure cross-cluster delta WAL write failure only logs to avoid unattended forwarding. [GH-20057],,0
4827,external_tests: ensure derived cores are stable before proceeding on tests (#8342),0.6325088,core: Check audit device with a test message before adding it. [GH-10520],,0
4828,Ensure revocation happens before seal/step-down since token store isn't (#3500),0.7151748,secrets/transform (enterprise): Fix persistence problem with tokenization store credentials.,,1
4829,Fix swallowed errors in builtin (#2977),0.5618161,core: Handle and log deprecated builtin mounts. Introduces VAULT_ALLOW_PENDING_REMOVAL_MOUNTS to override shutdown and error when attempting to mount Pending Removal builtin plugins. [GH-17005],,0
4830,Merge pull request #1171 from hashicorp/capabilities-endpoint,0.55781496,core/identity: Fix deadlock in entity merge endpoint. [GH-10877],,0
4831,Try out a radius fix (#3461),0.53549755,1.13.1,,0
4832,Remove comments destined to be outdated,0.49744847,plugins: Mark logical database plugins Removed and remove the plugin code. [GH-18039],Add link to API docs.,0
4833,Use TRACE not WARN here,0.43216825,core: pre-calculate namespace specific paths when tainting a route during postUnseal [GH-15067],,0
4834,[DBPW 4/X] Update DB engine to support v4 and v5 interfaces with password policies (#9878),0.6539093,secrets/database/influxdb: Switch/upgrade to the influxdb1-client module [GH-12262],pki: use revocationInfo.RevocationTimeUTC when revoking certs with tidy_revoked_certs set to true update comment tidy: use same time snapshot for OR comparison,0
4835,Fix grammar error in deploy.html.md (#7971),0.50460726,command/audit: Improve missing type error message [GH-16409],,0
4836,Remove unintentional duplicate string (#8430),0.48697674,api: Fixes bug where OutputCurlString field was unintentionally being copied over during client cloning [GH-14968],,0
4837,Added jsonutil functional tests,0.5325503,"sdk: Add response schema validation method framework/FieldData.ValidateStrict and two test helpers (ValidateResponse, ValidateResponseData) [GH-18635]",Co-authored-by: Aleksandr Bezobchuk aleks.bezobchuk@gmail.com,0
4838,Make rollback attempts trace level instead of debug level,0.5704442,command/debug: Now collects logs (at level trace) as a periodic output. [GH-10609],,0
4839,Merge branch 'master' into mgaffney/kv-delete-version-after,0.53223205,ui: Redesign of KV 2 Delete toolbar. [GH-11530],Import layout in blueprint if generator used with --in flag Generated story works with hot reloading out of the box,0
4840,update Dockerfile for Go 1.7 final,0.69895935,go: Update go version to 1.17.2,Use TtlPicker2 in wrap-ttl component Fix tests around wrap-ttl,0
4841,Merge pull request #632 from hashicorp/sethvargo/faster_deploy,0.50574434,api: Move mergeStates and other required utils from agent to api module [GH-12731],"Add new page documenting limits. Add some identity metrics not previously documented. Updated limits based on compression experiments. Add Transit key rotation limits, and link to Transform size limit.",0
4842,Merge pull request #1499 from hashicorp/toggleable-renew-for-tokencreate,0.5216359,core/identity: Add machine-readable output to body of response upon alias clash during entity merge [GH-17459],,0
4843,Prep for 0.11.4,0.67830294,1.11.0,Also fixes some links that are not rendering properly with a newline between the text and the link.,0
4844,Add note about prefix/suffix globbing on policy parameters,0.6349624,auth/token: Add allowed_policies_glob and disallowed_policies_glob fields to token roles to allow glob matching of policies [GH-7277],,0
4845,Use the same time object in the serialization test,0.49965155,replication: Delay evaluation of X-Vault-Index headers until merkle sync completes.,,0
4846,Add test for non-assignable policies,0.5448898,sdk: Adding FindResponseSchema test helper to assist with response schema validation in tests [GH-18636],,0
4847,Migrate Dockerfile back down to 1.9,0.51425266,ui: Redesign of KV 2 Delete toolbar. [GH-11530],"Increase expiration timeouts on leases to avoid races in NoopBackend Set timeouts depending on whether they are relevant to the test: 1s for irrelevant, back to 20ms if they are revert one more",0
4848,website: add big logo,0.45344433,auth/ldap: Add max_page_size configurable to LDAP configuration [GH-19032],,0
4849,logical/consul: leasing,0.59499544,core: correct logic for renewal of leases nearing their expiration time. [GH-11650],,0
4850,Update debugging around tidy,0.53799057,secrets/pki: fix race between tidy's cert counting and tidy status reporting. [GH-18899],add security page and press kit github link correction,0
4851,Update upgrade guide,0.7111913,go: Update go version to 1.17.2,,1
4852,Added a 'read' for github config,0.6857102,website/docs: Add docs for VAULT_AUTH_CONFIG_GITHUB_TOKEN environment variable when writing Github config [GH-19244],Fix ordering of bug fix updates,0
4853,"Add some info about -f to the ""expects two arguments"" error.",0.43604302,agent: fix incorrectly used loop variables in parallel tests and when finalizing seals [GH-16872],,0
4854,UI: Fix KV engine deleting latest version instead of specified version depending on policy (#17124),0.68521774,"ui: Fix bug where the UI does not recognize version 2 KV until refresh, and fix [object Object] error message [GH-11258]",,0
4855,website: updating getting started with aws changes,0.5847997,auth/aws: add profile support for AWS credentials when using the AWS auth method [GH-12621],,0
4856,Updating GCP secrets plugin (#10759),0.8946488,secrets/gcpkms: Updated plugin from v0.13.0 to v0.14.0 [GH-19063],"Hexadecimal integers will be converted to decimal, which is unfortunate but shouldn't have any negative effects other than perhaps confusion in the vault debug output.",1
4857,update docs,0.56698626,go: Update go version to 1.15.7 [GH-10730],,0
4858,Update vault/api version (#10965),0.72377396,Release vault v1.5.8,,1
4859,Internally refactor Lease/LeaseGracePeriod into TTL/GracePeriod,0.54920286,core/metrics: New telemetry metrics reporting lease expirations by time interval and namespace [GH-10375],,0
4860,Merge pull request #2200 from hashicorp/database-refactor,0.5628629,Database plugin multiplexing: manage multiple database connections with a single plugin process [GH-14033],Add TtlForm and extend TtlPicker2 from new component,0
4861,Show bound_service_accounts in gce example (#8236),0.61509883,  of service account keys and access tokens. [GH-12023],Clarify that verbose logging is to the server logs.,0
4862,"Docs: mlock() notes, fixes #3605 (#3614)",0.53835374,ui: Fixes issue saving KMIP role correctly [GH-13585],,0
4863,vault: ability to toggle mlock on core,0.5845147,"core/quotas (enterprise): Fix a lock contention issue that could occur and cause Vault to become unresponsive when creating, changing, or deleting lease count quotas.",,0
4864,Add experiment system + events experiment (#18682),0.8181598,core: Add experiments system and events.alpha1 experiment. [GH-18682],,1
4865,Fix policy lookup when entity is part of multiple groups (#3524),0.663246,ui: fix entity policies list link to policy show page [GH-17950],,0
4866,website: document derived keys in secret/transit,0.7226041,secret/transit: Allow importing Ed25519 keys from PKCS#8 with inner RFC 5915 ECPrivateKey blobs (NSS-wrapped keys). [GH-15742],Add note to 1.3 that when we released path filters we deprecated mount filters.,1
4867,Merge pull request #5639 from hashicorp/ui/add-gcp-kms,0.5765499,ui: Fixes issue saving KMIP role correctly [GH-13585],,0
4868,adding a write bytes method (#7611),0.44562656,auth/approle: Add maximum length for input values that result in SHA56 HMAC calculation [GH-14746],,0
4869,Update KV response code (#4568),0.6744427,KV patch (Tech Preview): Add partial update support for the //data/:path kv-v2,,0
4870,Merge PR #9922: Document rate limit list API,0.54580194,core: Fix rate limit resource quota migration from 1.5.x to 1.6.x by ensuring purgeInterval and,,0
4871,Add control group request endpoint to default policy (#4904),0.5686681,core (enterprise): Fix panic when using invalid accessor for control-group request,Add cross-referencing link to learn Fix grammar Update website/pages/docs/concepts/password-policies.mdx Co-authored-by: Alexander Bezobchuk alexanderbez@users.noreply.github.com Co-authored-by: Alexander Bezobchuk alexanderbez@users.noreply.github.com,0
4872,audit: properly restore TLS state,0.58285224,audit: Include stack trace when audit logging recovers from a panic. [GH-18121],,0
4873,crt main fix for ecr tag (#13425),0.6070584,auth/aws: Fix ec2 auth on instances that have a cert in their PKCS7 signature [GH-12519],,0
4874,Update toke-create output,0.48245302,core/server: Added an environment variable to write goroutine stacktraces to a ,Adding 1.5 features section,0
4875,OIDC Alternate Path Bug (#17661),0.63597155,identity/oidc: Adds a default OIDC provider [GH-14119],,0
4876,Update authentication.html.md,0.63429815,auth/azure: Adds support for authentication with Managed Service Identity (MSI) from a ,Update MongoDB to support root credential rotation,0
4877,Improve error handling re: homedir expansion,0.4957291,auth/ldap: Improve consistency in error messages [GH-10537],Fix links to documentation. Add 1.5.0 upgrade nodes to navigation.,0
4878,Plumb through the ability to set the storage read cache size. (#1784),0.6150287,transform (enterprise): Enforce minimum cache size for Transform backend and reset cache size without a restart,,0
4879,ToUpper base32 values for TOTP key ingress (#6400),0.5411353,"ui: Prepends ""passcode="" if not provided in user input for duo totp mfa method authentication [GH-18342]",Add upgrade note for #9553. Note that these are metrics introduced in 1.5.0. Added link to docs.,0
4880,renamed rolname  to role,0.5311158,"auth/oci: Fixes alias name to use the role name, and not the literal string name [GH-10] [GH-10952]",,0
4881,Plugins: Add -version flag to 'vault plugin info' (#17454),0.82056624,"plugins: plugin list now accepts a -detailed flag, which display deprecation status and version info. [GH-17077]",docs: adds documentation for JWT/OIDC google provider specific handling use may instead of will for identity group alias association Co-authored-by: Jim Kalafut jkalafut@hashicorp.com adds missed parentheses Co-authored-by: Jim Kalafut jkalafut@hashicorp.com adds missed parentheses Co-authored-by: Jim Kalafut jkalafut@hashicorp.com reword sentence referring to key file for Google service account Co-authored-by: Theron Voran tvoran@users.noreply.github.com add styles to emphasize security step Co-authored-by: Jim Kalafut jkalafut@hashicorp.com Co-authored-by: Theron Voran tvoran@users.noreply.github.com,1
4882,Merge ACME package back into the PKI package (#19826),0.6015375,"secrets/pki: Allow tidying of the legacy ca_bundle, improving startup on post-migrated, seal-wrapped PKI mounts. [GH-18645]",,0
4883,Updated proxy protocol config validation (#4528),0.5737865,core: Avoid disclosing IP addresses in the errors of unauthenticated requests [GH-10579],,0
4884,Add a page for step-by-step gpg/keybase,0.5565682,plugins: Add plugin version information to key plugin lifecycle log lines. [GH-17430],,0
4885,Remove unsused code block,0.55802196,plugins: Mark app-id auth method Removed and remove the plugin code. [GH-18039],,0
4886,Cut version 0.7.3,0.6875918,1.7.0,,0
4887,Fix nil panic in certain error conditions,0.58685434,core: Fix panic caused by parsing policies with empty slice values. [GH-14501],,0
4888,Fiddling with changelog formatting (#13496),0.519701,"logging: Removed legacy environment variable for log format ('LOGXI_FORMAT'), should use 'VAULT_LOG_FORMAT' instead [GH-17822]",,0
4889,removes hcp link ui changelog entry (#17373),0.6196083,ui: Fix footer URL linking to the correct version changelog. [GH-11283],,0
4890,Add entity information request to system view (#4681),0.60212195,ui: Fix info tooltip submitting form [GH-16659],We've noticed some leftover processes from vault plugins on our boxes. Some of them were even left over from previous instances of the service and reparented to init.  This could cause issues if too many of them accumulate. When running with TRACE logging the logs showed that there was an error return by the call to Setup() the plugin. Looking through the code it looks like we do not call Cleanup() in that case. Co-authored-by: Sorin Dumitru sorindumitru@users.noreply.github.com,0
4891,Add docs for password policies (#8974),0.7259029,core: Add support to list password policies at sys/policies/password [GH-12787],,1
4892,Ui/transit modal (#8575),0.58048946,Transit SHA-3 Support: Add support for SHA-3 in the Transit backend. [GH-13367],Link to release notes on downloads page Per Jeff E's comment linking to index,0
4893,auth/gcp: update to v0.11.3 (#13457),0.8250377,auth/gcp: Upgrades dependencies [GH-17858],,1
4894,ci: switch to go1.12.12 on machine executors (#7703),0.52211076,"core: build with Go 1.17, and mitigate a breaking change they made that could impact how approle and ssh interpret IPs/CIDRs [GH-12868]",,0
4895,Merge branch 'master' into database-refactor,0.51684374,Database plugin multiplexing: manage multiple database connections with a single plugin process [GH-14033],,0
4896,Add ability to read raw field from secret,0.6147046,secrets/kv: add subkeys endpoint to retrieve a secret's stucture without its values [GH-13893],,0
4897,Added lookup endpoint for entity (#3519),0.5954747,ui: namespace search in client count views [GH-12577],raft: Remove double read lock Reload TLS keyring after reloading the barrier keys,0
4898,s/consul/vault /cc @armon,0.49341047,ui: Add support for ECDSA and Ed25519 certificate views [GH-13894],,0
4899,use ldaps in docs (#5180),0.5456118,for all LDAP plugins. [GH-20144],,0
4900,Some fixups around error/warning in LDAP,0.6822826,auth/ldap: Improve consistency in error messages [GH-10537],,0
4901,Clarify max TTL and system max TTL behavior (#12391),0.6510581,core: Changes the unit of default_lease_ttl and max_lease_ttl values returned by,set path properly in NewRaftBackend() get rid of storeLatestState,0
4902,Add renewable flag and API setting for token creation,0.67182016,auth/token (enterprise): Allow batch token creation in perfStandby nodes,,0
4903,Allow returning warnings and other data in 404s in the Go API (#4256),0.59122086,"core (enterprise): namespace header included in responses, Go client uses it when displaying error messages [GH-12196]",Create nav for release notes Update 1.5.0.mdx Initial release notes Update 1.5.0.mdx Minor edits Update 1.5.0.mdx Made a small grammatical edit Update 1.5.0.mdx Changed a period to a colon Update 1.5.0.mdx Some minor formatting changes Update 1.5.0.mdx Changes to the Splunk app description Update 1.5.0.mdx Small change to the vault monitor command description Update 1.5.0.mdx Small change to the description of the vault monitor command Update 1.5.0.mdx Added link to the Splunk app for Monitoring Vault Updating version Capitalization consistency Co-authored-by: Andy Manoske andy@hashicorp.com Co-authored-by: Darshana Sivakumar darshana10@gmail.com,0
4904,Give more time for the self revocation test to run,0.47704905,storage/raft: Use larger timeouts at startup to reduce likelihood of inducing elections. [GH-15042],,0
4905,Add a bit of clarification,0.49878797,  was defined.,,0
4906,UI: Fix status menu bug (#11213),0.7786151,ui: Fix status menu no showing on login [GH-11213],,1
4907,"Various fixes (Null pointer, wait for Nomad go up, Auth before policy creation)",0.5419607,nomad: Bootstrap Nomad ACL system if no token is provided [GH-12451],,0
4908,Move kv-builder to internalshared,0.53287685,KV patch (Tech Preview): Add partial update support for the //data/:path kv-v2,,0
4909,website: Starting internals glossary,0.462651,"ui: Renamed labels under Tools for wrap, lookup, rewrap and unwrap with description. [GH-16489]",Add docker dev build target Update scripts/docker/Dockerfile Co-authored-by: Jim Kalafut jkalafut@hashicorp.com Add multi-stage build Add comment about multi-stage Add docker-dev-ui Co-authored-by: Jim Kalafut jkalafut@hashicorp.com,0
4910,AutoMTLS for secrets/auth plugins (#15671),0.6676674,Secrets/auth plugin multiplexing: manage multiple plugin configurations with a single plugin process [GH-14946],,0
4911,deps: update plugin versions for 1.9 release (#12975),0.68958557,"plugins: plugin list now accepts a -detailed flag, which display deprecation status and version info. [GH-17077]",,0
4912,Document vault write JSON request parameters (#14087),0.6633572,"cli: Support the -format=raw option, to read non-JSON Vault endpoints and original response bodies. [GH-14945]",,0
4913,Adding default policies while creating tokens,0.63958776,core/token: Return the token_no_default_policy config on token role read if set [GH-12565],,0
4914,Merge pull request #857 from hashicorp/issue-836,0.5135118,core/identity: Fix deadlock in entity merge endpoint. [GH-10877],,0
4915,UI/control groups kv (#11143),0.5415261,ui: Fix error message caused by control group [GH-11143],fix NaN error for version history of aes128-gcm96 transit secrets convert aes128-gcm96 keys to milliseconds to work with date-frmo-now helper,0
4916,add known issue for dr secondary lease count quota invalidation (#12288),0.7884351,quotas/lease-count: Fix lease-count quotas on mounts not properly being enforced when the lease generating request is a read [GH-15735],This reverts commit f687267c8086b63ee10043b42918ea0a63956c39.,1
4917,Remove a lot of deferred functions in the request path. (#4733),0.56334996,api: Support VAULT_DISABLE_REDIRECTS environment variable (and --disable-redirects flag) to disable default client behavior and prevent the client following any redirection responses. [GH-17352],,0
4918,Merge pull request #2718 from hashicorp/doc-updates,0.5655769,ui: update DocLink component to use new host url: developer.hashicorp.com [GH-18374],This reverts commit fa39e7bce02301cd795fa9ccbb2a55ff92ea13c6.,0
4919,fixing the description of the /lookup/ api,0.5611502,api: Use the context passed to the api/auth Login helpers. [GH-14775],,0
4920,Clarify control group APIs are enterprise only.,0.56475794,core (enterprise): Add controlled capabilities to control group policy stanza,Co-authored-by: Noelle Daley noelledaley@users.noreply.github.com,0
4921,Remove people from community section (#3099),0.5476731,been removed. [GH-12888],,0
4922,Fix hanging on empty keys during operator migrate (#6371),0.5774972,identity/token: Adds missing call to unlock mutex in key deletion error handling [GH-12916],,0
