Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
3919,Correcting fields order,0.61783326,- Reordering of sortable Lists is broken #2831,Update react-addons-css-transition-group to version 0.14.7 🚀,0
3920,"Fixing process.exit call on update errors, see #463",0.66386056,- UpdateItem: fix error callbacks #3419 (wmertens),Conflicts: package.json,0
3921,sync with upstream,0.4290674,- Node 6 support: node-bufferstream #2807,Update react-dom to version 0.14.7 🚀,0
3922,Fixing hardcoded offset in sticky toolbar,0.50861627,- Fix UI Alignment / Positioning #2882 (jossmac),Update react to version 0.14.7 🚀,0
3923,Align require calls,0.54934597,- UI Alignment #2873,Update react-color to version 1.3.6 🚀,0
3924,Merge branch 'master' of link into iulian-meghea-master,0.5860528,- connect-mongo: Reuse the mongoose connection #3172 (wmertens),.updateItem wasn't updated to be async in keystone.createItems. This is used by the shorthard update script syntax and therefore was only throwing errors when applying updates with that syntax.,0
3925,Correcting password type check in PasswordType,0.67460394," * Fix grammar in password field description (#4583, thanks @petertdinh)",style pass twice to  and causes error on iOS,0
3926,Allowing field value reset for floudinaryimage,0.6032894," * Add iFramely field type (#4600, thanks @vitalbone)",Delete redundant function downloadItems from CurrentListStore.js,0
3927,Adding filtering spec to the Text field type,0.6054722,- Enhancement: Filter Labels #3128 (jossmac),,0
3928,WYSIWYG Editor doesn't refresh for dependsOn,0.92499864,- WYSIWYG Editor doesn't refresh for dependsOn. (4.0.0-beta.3) #3551,link/,1
3929,Correcting == usage in location field,0.60991234," * Minor fixes and improvements to the location field type (#4455, thanks @molomby)",Update gulp-git to version 1.7.0 🚀,0
3930,Fixing an issue formatting url fields with undefined values,0.76915634,fix for URL fields in noedit mode,Update mocha to version 2.4.5 🚀,1
3931,Even more TextArray tests,0.6431997,- More tests #3119 (mxstbr),link/,0
3932,test(e2e): Disable markdown preview tests to fix travis,0.95788765,- test(e2e): Disable markdown preview tests to fix travis #2844 (jstockwin),link/,1
3933,Update datearray validateInput method,0.8147807,- Fixed the validateRequiredInput in the DateTime type. #3461 (johanjordaan),link/,1
3934,Alt text plugin + implemented for cloudinaryimage field,0.7391709,- Add generateFilename api for CloudinaryImage #3441 (andrewlinfoot),link/,1
3935,chore(package): update elemental to version 0.6.0,0.6633959,- Update elemental to version 0.6.1 🚀 #3265 (greenkeeperio-bot),link/,0
3936,Checking for search changes before load & notify,0.53116953,- Search fires request with every keypress #3338,,0
3937,Reduce file size,0.46024042,- Reorder or sort uploaded files in Admin UI #2990,,0
3938,[WIP] properly implement the select filter,0.6246512,- Resolve Filter Labels in the Admin UI #3122,Update sinon to version 1.17.3 🚀,0
3939,CloudinaryImagesField: render note when applicable,0.7742783,- Add generateFilename api for CloudinaryImage #3441 (andrewlinfoot),Fix tag to use the public id,1
3940,Moving static middleware to server/bindStaticMiddleware,0.52502877,- pre:routes middleware not working in admin pages #2974,Update mocha to version 2.4.4 🚀,0
3941,"Converting id fields to Strings before returning them, fixes #581",0.58791214,- No Field type for multiple string inputs used as tagging #3017,Fix: typos,0
3942,Test PopoutHeader component,0.5411195,- react-addons-test-utils@15.3.0 breaks build 🚨 #3235 (greenkeeperio-bot),,0
3943,Using react-select's simpleValue prop to simplify things,0.50243974,- react test for ItemsTableValue component #2912 (suryagh),,0
3944,Merge pull request #819 from snowkeeper/email,0.6332722,Merged pull requests:,Update fs-extra to version 0.26.5 🚀,0
3945,Fixing eslintrc JSON syntax (missing comma),0.44483954,- Admin UI: packages.js:165 Uncaught SyntaxError: Unexpected string #3642,link/,0
3946,Final adjustments to cloudinary image/images fields.,0.7622537,- Cloudinaryimage/s fields need to be updated to new spec #3269,link/,1
3947,Create item improvements,0.69490075,Implemented enhancements:,link/,0
3948,chore(package): update keystone-utils to version 0.3.5,0.75200456,- Update keystone-utils to version 0.3.5 🚀 #2765 (greenkeeperio-bot),Fix: Async updating existing items,1
3949,Cleaning up CloudinaryImage form.jade,0.7647822,- Frontend use of CloudinaryImages after update #3492,Update mocha to version 2.4.2 🚀,1
3950,S3 file - added the possibility to specify a protocol for  the uploaded file url,0.6630214,"Build S3 upload name when not present (#4871, thanks @Tathanen )",Add: ability to specify Date inputFormat,0
3951,Updating build w/ latest packages,0.64878976,    * Update debug from 2.6.8 to 3.1.0,Fix: Date input formating,0
3952,add sections to the current field explorers,0.6126675,- Fields explorer #3125 (JedWatson),link/,0
3953,keystone.Email: improving backwards compatibility,0.68251085,- Switch Keystone.Email to use keystone-email package #3342 (mxstbr),,0
3954,Removing old jade form field templates,0.650048,- Replace Jade Admin UI Templates with EJS #3155,,0
3955,Merging #161,0.43658713,- List refactor #3311 (jossmac),,0
3956,Merge pull request #3301 from keystonejs/storage-docs,0.6428227,Merged pull requests:,,0
3957,Hardening file uploading,0.62857336,- Added documentation on uploading files. #3639 (blargity),,0
3958,"Imposing new eslint rule ""object-curly-spacing"".",0.44104022,- [0.4] Implement column width configuration via Schema #1853,,0
3959,Fixing view cache option,0.5560777,- Handle popout position based on viewport dimensions #1647,,0
3960,Added color field type in the left database menu,0.5756724," * Show color swatch on color field (#4662, thanks @mikehazell )",Update mongoose to version 4.3.7 🚀,0
3961,Merge pull request #1273 from snowkeeper/mandrill-template,0.63478917,Merged pull requests:,Update superagent to version 1.7.2 🚀,0
3962,Correcting 'headless' option docs,0.46028072,- Admin UI renders save toolbar when noedit option is set on list #3644,Update react-engine to version 3.1.0 🚀,0
3963,v0.2.32,0.80050623,v4.0.0-beta.2,,1
3964,Cleaning up keystone.View,0.5334333,- Admin Interface Cleanup #2652,link/,0
3965,Add Maps API Key to querystring if available,0.53460705,- how to add sitemap in keystonejs? #2988,link/,0
3966,catch bugs with navigation,0.5271295,- Fix jumpy primary navigation #2881 (jossmac),Change: field.updateItem to be async,0
3967,v0.2.5,0.88833594,v4.0.0-beta.5,"Still want this to be supported but I want our builds to pass more. Going to revisit it, see #2151",1
3968,Fix unit tests,0.7031807,Unit tests running again after 4.1.0 (still working on e2e tests),Update express to version 4.13.4 🚀,1
3969,updated security_test.js,0.64188385,- test(e2e): Update password validation messages #2788 (jstockwin),Update eslint-plugin-react to version 3.16.0 🚀,0
3970,Close mobile nav when clicking on item,0.90750027,- Close mobile nav when clicking on item #3391 (mxstbr),,1
3971,chore(package): update express-session to version 1.14.1,0.7454815,- Update express-session to version 1.14.0 🚀 #3110 (greenkeeperio-bot),Convert promises to ES6 promises,1
3972,chore(package): update updtr to version 0.1.15,0.6818508,- Update updtr to version 0.2.1 🚀 #3091 (greenkeeperio-bot),link/,0
3973,Merge pull request #4140 from keystonejs/safe-require,0.6718504,Merged pull requests:,link/,0
3974,chore(package): update babyparse to version 0.4.4,0.59456885,- Update babel-preset-stage-2 to version 6.22.0 🚀 #3922 (greenkeeperio-bot),,0
3975,chore(package): update express-request-language to version 1.1.4,0.7425455,- Update express-request-language to version 1.1.8 🚀 #3608 (greenkeeperio-bot),link/,1
3976,Merge pull request #1268 from lojack/master,0.63050663,Merged pull requests:,,0
3977,Merge pull request #978 from snowkeeper/fix-docs,0.6297425,Merged pull requests:,,0
3978,"Improves handling of noedit, fixes #3575",0.71447325,- [v4.0.0-beta.2] initial noedit fields don't work #3495,,1
3979,FileField: fix upload input name in forms,0.7489518,- Correctly show new filename when upload has finished #3279 (mxstbr),Add: search on sort options,1
3980,Taking hash path into account when validating required Password fields,0.5586443,- Adding custom getData for password fields #3747 (JedWatson),Add: search to columns Popout,0
3981,"Adding CurrentListStore.getAvailableFilters, closes #1830",0.5755541,- Admin UI: item page RelatedItemsList not loaded #3739,List.create item fixes,0
3982,Adding basic support for rendering the List in React,0.5947088,- [0.4] Create form with noedit set on the List #3466,Fix: isUTC on DateField,0
3983,chore(package): update marked to version 0.3.6,0.71562827,- Update marked to version 0.3.6 🚀 #3238 (greenkeeperio-bot),,1
3984,v0.3.8,0.8667121,v4.0.0-beta.8,,1
3985,Merge pull request #2793 from suryagh/token-enc,0.69493127,Merged pull requests:,,0
3986,Merge pull request #3717 from keystonejs/greenkeeper-debug-2.3.3,0.63139373,Merged pull requests:,,0
3987,Merge pull request #2938 from keystonejs/greenkeeper-nightwatch-0.9.0,0.65885705,- Update nightwatch to version 0.9.0 🚀 #2938 (greenkeeperio-bot),,0
3988,Adding packages to common client-side bundle,0.57786745,- Configurable codemirror bundle path #2964 (webteckie),Add Error Messages For Create Inline,0
3989,"Button: should have padding, even when block",0.5077485,- Fix filter popout closing when any button is pressed #3405 (mxstbr),"add csrf check to create Admin UI endpoint, move createItem function …",0
3990,fixed bug where relationships that are deleted break the RelationshipField,0.71989006,- Relationship links are broken #2940,Fix Confirmation Dialog,1
3991,v0.1.28,0.7865094,v4.0.0-beta.1,Update superagent to version 1.7.1 🚀,1
3992,Merge pull request #3817 from keystonejs/greenkeeper-numeral-2.0.4,0.6353337,Merged pull requests:,,0
3993,update modal to use new elemental syntax,0.5116367,- Elemental Refactor #3472 (jossmac),,0
3994,Separating Items List into its own component,0.495983,- Set next list upon transitioning to another item #2986 (webteckie),,0
3995,create generic animation styles,0.48219818," * Implement image thumbnails for the File type (#4509, thanks @cadriel)",link/,0
3996,Merge pull request #3601 from keystonejs/greenkeeper-letsencrypt-express-2.0.5,0.6738585,- Update letsencrypt-express to version 2.0.6 🚀 #3910 (greenkeeperio-bot),Update react-color to version 1.3.4 🚀,0
3997,Allowing custom formats when parsing datetime input,0.71193445,- format option not working for Datetime type #3030,Update codemirror to version 5.11.0 🚀,1
3998,myriad mobile optimisations,0.44164854,"- Changing case sensitivity of ""exact"" filters to fix performance issues on large lists #3123 (molomby)",link/,0
3999,Merge pull request #1801 from jonathanp/remove-implicit-state-mutation,0.6536546,Merged pull requests:,link/,0
4000,update auth jade templates to use elemental button classes,0.6148602,- Replace Jade Admin UI Templates with EJS #3155,Pagination Functional Tests,0
4001,Add non-working CreateForm tests,0.6042996,- CreateForm: use autoFocus and don't crash #3363 (wmertens),Update kerberos to version 0.0.18 🚀,0
4002,Fixing file.type / file.mimetype inconsistencies,0.6435161,- fileName option ignored for Types.LocalFile ? #2991,Update superagent to version 1.7.0 🚀,0
4003,Adding community feedback to the docs homepage,0.52580446,- how can I enable comment for post #3769,Update react-color to version 1.3.3 🚀,0
4004,"Fix for #1280, href was not added to the paths #700",0.6405062," * Fix custom nav links (#4387, thanks @frapan)",Update compression to version 1.6.1 🚀,0
4005,Merge pull request #90 from mbayfield/master,0.6484052,Merged pull requests:,Update babel-core to version 6.4.5 🚀,0
4006,chore(package): update elemental to version 0.6.1,0.6690301,- Update elemental to version 0.6.1 🚀 #3265 (greenkeeperio-bot),Update codeclimate-test-reporter to version 0.3.0 🚀,0
4007,Fixed field.watch bug. Added more detailed documentation for it as well as documentation for the wysiwyg editor. Added readme on how to run the documentation locally.,0.6595533,- WYSIWYG Editor doesn't refresh for dependsOn. (4.0.0-beta.3) #3551,link/,0
4008,Popout cleanup and comments,0.54520595,- Admin Interface Cleanup #2652,,0
4009,"Update classes ""container, col, row"" to elemental's respective grid components",0.51642007,- [Nested Lists] Adds className and visual offset for list field for better UX. #3775 (jeremyzahner),also fixed a bug where cropped list labels butt-up against the create button,0
4010,Cleaning up azurefile field type,0.59636474, * Fix API doc 404s for deprecated File field types (thanks @stennie),link/,0
4011,"Adjustments made to account for query.search, additional adjustments made to enable correct query state navigation within the same list collection, relevant pending tests completed",0.5103332,- Implement smooth scrolling after updating an item #3280 (dariasamo),link/,0
4012,Merge pull request #2132 from andrewlinfoot/add-createInline-errors,0.6659885,- Add Pull Request Template #2891 (jstockwin),link/,0
4013,chore(package): update superagent to version 3.1.0,0.8311833,    * Update superagent from 3.6.3 to 3.8.3,link/,1
4014,Merge pull request #1822 from snowkeeper/relationship,0.60134476,Merged pull requests:,link/,0
4015,WIP of signIn page object,0.5788454,- Signin redirect not working #2753,,0
4016,make the create modal a horizontal form,0.5077034,- [0.4] Create form with noedit set on the List #3466,,0
4017,Removing redundant npm script,0.5489736,- Remove unnecessary console.log #3390 (mxstbr),,0
4018,Fixing value processing in textarray.prototype.validateRequiredInput,0.6313847,- Fix validation on noedit initial fields #2816 (jstockwin),,0
4019,Add filtering for markdown field,0.6869993,- Making tracking fields visible (enables columns and filtering) #3395 (JedWatson),,0
4020,test(e2e): Refactor textArray field tests to use new test objects,0.76545024,- test(e2e): Refactor boolean field e2e tests #2875 (jstockwin),Update react-color to version 1.3.2 🚀,1
4021,Fix: isUTC on DateField,0.73149633,- Fix timezone handling for Datetime field #2894 (geloescht),link/,1
4022,client-side filtering of results from cloudinary autocomplete api,0.5820585,- fixes Cloudinary select fields break other Relationship fields when using select: true (#3848) #3849 (autoboxer),,0
4023,"Ensuring the standard auth middleware respects JSON requests, ref #2247",0.5891483,- More improvements around e2e framework API consistency #3628 (webteckie),,0
4024,Merge pull request #2615 from keystonejs/greenkeeper-react-engine-3.2.1,0.6774416,- Update react-engine to version 4.0.1 🚀 #3239 (greenkeeperio-bot),,0
4025,Adding example TinyMCE plugin for images. Removing draggable image code from WYSIWYG initialisation.,0.64587986," * Implement image thumbnails for the File type (#4509, thanks @cadriel)",,0
4026,Solving linter warnings,0.7661941,- Fix warnings #3382 (mxstbr),,1
4027,Improved email.js based on linter,0.65406984,- easy way to re-enable email functionality #2799,,0
4028,Merge pull request #3283 from keystonejs/cloudinary-update,0.6437438,- Update Cloudinary Fields #3283 (mxstbr),,0
4029,Updating website home styling,0.5113552,- Style and improve GH templates #2928 (creynders),,0
4030,Add link to coding standards wiki entry,0.61516535,- Address more review comments.  Fix the link for the Reference Field c… #3093 (webteckie),,0
4031,"Simplifying use of state in ListSort, now getting state directly from CurrentListStore",0.5304688,- Set next list upon transitioning to another item #2986 (webteckie),,0
4032,"Adding jQuery placeholder shim to Admin UI, fixes #174",0.60451084,- How can I create a new page in Admin UI? #3424,Update errorhandler to version 1.4.3 🚀,0
4033,Fixes updating nested Password fields,0.68840784," * Fix grammar in password field description (#4583, thanks @petertdinh)",link/,0
4034,Separate select stylesheets,0.41250157,"- Make name field sort-, filter- and columnable #3396 (mxstbr)",Removed command to create user.,0
4035,"Adding warning for removed options, including ""email rules""",0.63847005,- easy way to re-enable email functionality #2799,Updated Travis config to install MongoDB 3.0.,0
4036,"Working through keystone singleton references in List, see #1777",0.64914834,- [WIP] Nested Lists #3668 (brianjd),Changed quoting on username and password to double-quotes.,0
4037,Update to latest browserify,0.8572413,    * Update browserify from 13.3.0 to 16.2.2,Updated Travis CI config to add test user to database,1
4038,chore(package): update react-addons-test-utils to version 15.4.2,0.8032788,- Update react-addons-test-utils to version 15.4.2 🚀 #3852 (greenkeeperio-bot),"Added simple ""Post"" model with a multi-key, weighted index. Added test and assertions for list.paginate to ensure no existing functionality has been affected by the addition of the optionalExpression and countQuery modifications. Added test and assertions for a paginated result set that includes an optionalExpression that adds metadata to the result.",1
4039,Remove unused adminUI.js,0.5803609,- Replace Jade Admin UI Templates with EJS #3155,,0
4040,FooterBar component needs to unbind event listeners before Unmount,0.5019438,- Fixed the multiple calls to open event in openDataseConnection. #3474 #3475 (johanjordaan),,0
4041,Merge pull request #2506 from keystonejs/fix-history-warning,0.5544276,- how to add sitemap in keystonejs? #2988,,0
4042,"Rewrote utils.titlecase, for #32",0.5134495,- Fix pagination #3349 (mxstbr),Update mongoose to version 4.3.6 🚀,0
4043,chore(package): update keystone-utils to version 0.3.6,0.7464011,- Update keystone-utils to version 0.3.6 🚀 #2789 (greenkeeperio-bot),Update codeclimate-test-reporter to version 0.2.0 🚀,1
4044,Cleaning up localfiles field type,0.6579592,- Fix error during creation of a localfile field. #2996 (webteckie),link/,0
4045,Add FS adapter doc,0.7525609,- Document keystone.Storage and FS adapter #3301 (mxstbr),link/,1
4046,Fixing issues with the Number type React field (#792),0.633223,- Fixed react error #3327 (mxstbr),,0
4047,force align field elements in modal,0.4463119," * Add iFramely field type (#4600, thanks @vitalbone)",Create Relationship Items Inline,0
4048,Fixing missing require() calls in redirect.js,0.5513206,- Sign in redirects don't work on test server restart #2773,Update i to version 0.3.4 🚀,0
4049,Fixing file extention,0.60505325,- Added documentation on uploading files. #3639 (blargity),fix bug with nested schema,0
4050,Merge pull request #3920 from keystonejs/greenkeeper-babel-polyfill-6.22.0,0.6427702,Merged pull requests:,Update expression-match to version 0.0.13 🚀,0
4051,Merge pull request #4043 from keystonejs/greenkeeper-uglify-js-2.8.1,0.65115976,Merged pull requests:,,0
4052,Making evalDependsOn common between Fields and Headings,0.49361125,- Add READMEs to applicable fields #3192,link/,0
4053,Implement markdown filtering tests,0.6338226,- Enhancement: Filter Labels #3128 (jossmac),,0
4054,Merge pull request #3594 from Yaska/fix-letsencrypt,0.5868113,- Support letsencrypt-express v2 #3594 (wmertens),link/,0
4055,test(e2e): fix a failing test.  Also update the db name to be associated with the port number in case of running multiple test server instances.,0.7323574,- Fix e2e testing #2777 (jstockwin),,1
4056,update to new elemental util syntax,0.47790566,- Repeated subexpressions in DomParser.js #3078 (kilida),,0
4057,Moving default error handlers to server/bindErrorHandlers,0.570279,- Remove tinyMCE in HtmlField when dependsOn is disabled #2868 (geloescht),,0
4058,Use buttons where applicable,0.50280625,- fix(relationship-field): change button type #3789 (pavethiran),Add language options.,0
4059,Update datetime field tests based on updates,0.64705193,- Fix date and datearray e2e tests #3027 (jstockwin),Refactor Pagination to allow optional expressions,0
4060,Merge pull request #3 from Noviny/add-website,0.7069757,Merged pull requests:,,1
4061,Added Embedly API Docs,0.594267," * Add new fields and call to the iFramely API instead of oEmbed (#4617, thanks @ticidesign)",,0
4062,Docs cleanup,0.589568,- Admin Interface Cleanup #2652,"Added options.optionalExpression value to model.find. This allows an additional object to be passed to the find method. This is useful for example, when performing a $text search, and you want to sort by score. In this case, your filter would be: { $text: { $search: term } } and optionalExpression would be: { score: { $meta: 'textScore' } }. Added an additional query that does not include the optionalExpression object to perform the count of objects. This allows the count to be performed without additional meta data from the optionalExpression interfering.",0
4063,Apply CodeField's height property to its CodeMirror instance,0.5074201," * Add iFramely field type (#4600, thanks @vitalbone)",,0
4064,Fixing default value option,0.6155089,- Fix field defaults #3393 (JedWatson),fix Issue #2092: RelationshipField.compareValues throw Uncaught TypeError,0
4065,"Fixing variable declaration blocks, ref #1797",0.5532931,- Putting TextArray/NumberArray field on initial true blocks creation dialog in AdminUI #1031,Update react-engine to version 3.0.0 🚀,0
4066,Merge pull request #4927 from ttsirkia/patch-1,0.71399134,Merged pull requests:,,1
4067,Relationship Field: Fix inline create popup close (#3258),0.9269434,- Relationship Field: Fix inline create popup close #3258 (wmertens),,1
4068,Updating to new use of autofocus in elemental,0.6155088,- Use autoFocus where possible #3212 (wmertens),link/,0
4069,fix spinner (use medium) on item view,0.563537,- Fix focus on item view #3414 (mxstbr),,0
4070,Merge pull request #3061 from keystonejs/greenkeeper-eslint-2.13.1,0.64575756,Merged pull requests:,It’s used by server/createComponentRouter.js,0
4071,Merge pull request #467 from grabbou/static-middleware-improvements,0.6201769,Merged pull requests:,,0
4072,Adding FieldType properName properties,0.61016387,- Cannot edit items if property type is Types.Html #2998,,0
4073,chore(package): update babel-core to version 6.3.15,0.82599115,    * Update babel-core from 6.26.0 to 6.26.3,,1
4074,chore(package): update history to version 1.17.0,0.68748266,- Update history to version 3.0.0 🚀 #2975 (greenkeeperio-bot),add: filters to RelationshipField.js and RelationshipFilter.js,0
4075,chore(package): update fs-extra to version 0.26.7,0.7095273,- Update fs-extra to version 1.0.0 🚀 #3656 (greenkeeperio-bot),,1
4076,Autokeys implemented for Lists,0.51890373,- Ability to set the admin key of a list to something other than 'name' #3034,Add new sortable list items to the front of the list,0
4077,chore(package): update mailgun-js to version 0.7.11,0.6213219,- mailgun-js@0.7.11 breaks build ⚠️ #2832 (greenkeeperio-bot),fix regression with admin path and sortable,0
4078,Fixing editorconfig,0.6708816,- Editor custom admin path is not set #3112,,0
4079,Merge pull request #296 from beppu/patch-1,0.6778139,Merged pull requests:,,0
4080,Refactor saga slightly,0.59147197,- Updatehandler rewrite #3322 (JedWatson),,0
4081,Fixed a bunch of React warnings,0.7545249,- Fix warnings #3382 (mxstbr),,1
4082,Only including Admin GA in production,0.5659054,- Option to stop Less compiling for admin UI in production #2896,This reverts commit 25bf381d946711d435df1ed50b72379e98fb7bcd.,0
4083,Properly setup propTypes of NumberArrayFilter,0.56308496,- Putting TextArray/NumberArray field on initial true blocks creation dialog in AdminUI #1031,This reverts commit 84d90a4b00b72ae5a275d160307ebe002469b358.,0
4084,Gulp dependencies should all be devDependencies,0.66855705,Dependency updates:,,0
4085,Improving field options documentation; adding docs for watch & value options,0.5730402,- Making tracking fields visible (enables columns and filtering) #3395 (JedWatson),,0
4086,Changing location option from geocodeGoogle to enableImprove,0.6672883,-  4.0-Beta-1: Location field does not get geo coordinates from google APIs  #3430,fixes the middleware syntax v0.4,0
4087,Cleaning up HTML Editor and implementing height option,0.5021323," * Fix scrolling for modals in the Admin UI when content overflows (#4169, thanks @saul-mtz)",,0
4088,Update required Elemental version,0.65848005,- Update elemental to version 0.6.1 🚀 #3265 (greenkeeperio-bot),compile stylus files with middleware,0
4089,More chinese documents,0.36104798,"- Documentation: There is no description about ""TextArray"" Type. #3562",use serialize-javascript to render variables into jade,0
4090,Merge pull request #2675 from divyabiyani/ex1,0.6871778,Merged pull requests:,prevent admin js error for empty signout value,0
4091,Merge pull request #572 from mjmaix/wysiwyg-mod,0.6515649,- Fix getting data from create form #3206 (wmertens),Update cloudinary to version 1.3.0 🚀,0
4092,Update README.md,0.6445508,- Add README to admin/client #3141 (mxstbr),link/,0
4093,clearing search now needs a setState,0.5561583,- Emptying search box clears UI when empty search #3117,,0
4094,Fixed a typo in docs.,0.5736208,- Fix typo in RelationshipField (fixes #2855) #2950 (geloescht),,0
4095,Displaying relationships on the item details screen,0.62561953,- Display fields of relationship field in Admin UI? #3417,Update react-addons-css-transition-group to version 0.14.6 🚀,0
4096,Merge pull request #2381 from keystonejs/greenkeeper-kerberos-0.0.19,0.62616694,Merged pull requests:,Conflicts: package.json,0
4097,Fixing comma spacing issues,0.38122517,Minor fixes and a new feature:,Update react-dom to version 0.14.6 🚀,0
4098,Switching to the new admin templates and removing old jade files,0.7520268,- Replace Jade Admin UI Templates with EJS #3155,Update react to version 0.14.6 🚀,1
4099,Merge pull request #3411 from keystonejs/fix-autocreates,0.6767345,- Fix autocreates #3411 (mxstbr),Custom Logging Middleware for v0.4,0
4100,Why whitespace?,0.3425128,Colour field bug introduced in 4.1.0 is fixed,Drag drop styles,0
4101,Merge pull request #2722 from keystonejs/greenkeeper-react-addons-css-transition-group-15.0.2,0.7461717,- Update react-addons-css-transition-group to version 15.1.0 🚀 #2903 (greenkeeperio-bot),,1
4102,CoudinaryImage Cleanup,0.47761312,- Fix autocreates #3411 (mxstbr),Add Universal React routing support,0
4103,consistent noedit behaviour,0.5206928,- Fix validation on noedit initial fields #2816 (jstockwin),,0
4104,"Progress commit for cloudinary images functionality, now functioning for review. Includes touchTouch image script for previewing (TBD).",0.6082727,- Cloudinary Images not updating when save. #2849,,0
4105,Update banner (#4993),0.64343417,- UpdateHandler Update for 0.4 #3319,link/,0
4106,"Temp. fix for numeric selects, ref #940",0.53460515,- Fix autocreates #3411 (mxstbr),link/,0
4107,remove reliance on bootstrap for .ks-editable-btn,0.54129374, * Remove link to keystone-starter (outdated v0.3 demo),link/,0
4108,Updating elemental to 0.5.8,0.62433493,- Update elemental to version 0.6.1 🚀 #3265 (greenkeeperio-bot),,0
4109,v0.2.26,0.76605904,v0.3.20 (2016-06-17),,1
4110,Merge pull request #2115 from keystonejs/greenkeeper-errorhandler-1.4.3,0.6300464,Merged pull requests:,Express is a factory,0
4111,cleanup number style columns,0.58865964,- Fix no default columns #2959 (geloescht),Update babel-core to version 6.4.0 🚀,0
4112,move getFilterLabel to its own file;,0.52855086,- Add generateFilename api for CloudinaryImage #3441 (andrewlinfoot),,0
4113,item details: update relationship goto link to use elemental button,0.57227397,- fix(relationship-field): change button type #3789 (pavethiran),,0
4114,Merge pull request #2183 from RinconStrategies/cloudinary_image_type_tag_fix,0.6819968,- Add generateFilename api for CloudinaryImage #3441 (andrewlinfoot),,0
4115,Refactoring utils/lists to export lists by both key and path,0.5282996,- Add flexibility for CSV exporting #3435,link/,0
4116,Throwing on invalid auto key config for lists,0.57958305,- Fix autocreates #3411 (mxstbr),,0
4117,test(e2e): moved repetitive info like the admin url to globals.,0.6113901,- test(e2e):  refactor #3341 (webteckie),drag drop across pages,0
4118,Merge pull request #2816 from jstockwin/noedit-required-initial-fix,0.70931375,- Add Pull Request Template #2891 (jstockwin),use displayName package to get full name,1
4119,v4.2.1,0.8610176,v4.0.0-beta.2,Update fs-extra to version 0.26.4 🚀,1
4120,Merge pull request #3058 from keystonejs/greenkeeper-codemirror-5.16.0,0.62684923,- Update codemirror to version 5.16.0 🚀 #3058 (greenkeeperio-bot),Conflicts: package.json,0
4121,"Adding pre:admin hook, closes #2981",0.69579613,- Allow pre:admin configuration. #3831 (gemscng),dependsOn expression matching,0
4122,Merge pull request #4410 from keystonejs/fix-relationship-filters,0.6504148,- Fix relationship links #3540 (jstockwin),link/,0
4123,v0.0.16,0.8388722,v0.3.20 (2016-06-17),Express is a factory. No need for new here. See every express doc: js var express = require('express'); var app = express();,1
4124,Merge pull request #4144 from keystonejs/greenkeeper-method-override-2.3.8,0.6309752,Merged pull requests:,Update deps.,0
4125,Fix bug in DateField and DatetimeFied where they display Date.now() when provided an undefined value,0.697537,- DateTime field type timezone bug #1345,,0
4126,Use buttons where possible for accessibility,0.51364267,- Fix filter popout closing when any button is pressed #3405 (mxstbr),Component routes,0
4127,Implemented #346,0.5855558,- how to use v 4.0 #3179,,0
4128,"Dynamically detecting path to react-select for LESS, fixes #1384",0.5148419,"- Changing case sensitivity of ""exact"" filters to fix performance issues on large lists #3123 (molomby)",,0
4129,"Removing getRequestHandler method from Location field, ref #3433",0.610811,- removed call to populate createdBy and updatedBy fields in api/item/get #3443 (mikehazell),,0
4130,Update test based on PR changes,0.56095624,- Leverage the latest PO api refactoring. #3561 (webteckie),Update classnames to version 2.2.3 🚀,0
4131,v0.2.34,0.825953,v4.0.0-beta.2,,1
4132,Merge pull request #426 from Bubujka/master,0.6355389,Merged pull requests:,link/,0
4133,Fix z-index issue in Select component in UpdateForm,0.5798798," * Update z-index of color chooser (#4256, thanks @TuurDutoit)",,0
4134,Merge pull request #2698 from w01fgang/supportForMailgun,0.6226196,Merged pull requests:,,0
4135,Adding TODO spec for related items,0.5229449,- Set next list upon transitioning to another item #2986 (webteckie),,0
4136,Merge pull request #4912 from realThinhIT/master,0.6900619,Merged pull requests:,Update eslint-plugin-react to version 3.14.0 🚀,0
4137,Correctly escaping HTML entities in names through the API,0.51545143,- Removing hardcoded keystone references in the API #3210 (jannispl),Update classnames to version 2.2.2 🚀,0
4138,Improving invalid config handling for fields,0.6344433,- Fix field defaults #3393 (JedWatson),,0
4139,Merge pull request #3315 from keystonejs/greenkeeper-mongoose-4.5.9,0.68107694,Merged pull requests:,,0
4140,Fixed filename of dateTime.png,0.6146255,- Fix timezone handling for Datetime field #2894 (geloescht),link/,0
4141,Merge branch 'master' into greenkeeper-mocha-3.4.2,0.5990391,- Update mocha to version 3.2.0 🚀 #3740 (greenkeeperio-bot),link/,0
4142,v0.1.8,0.86180186,v4.0.0-beta.8,Thanks for picking me up on that @ericelliott,1
4143,jQuery to jquery,0.46082714,"- Render HTML5 input element types: color, date, time #2636",Update color to version 0.11.1 🚀,0
4144,Update README.md for options supported on s3file field type,0.61956245,- Add READMEs to applicable fields #3192,Update react-engine to version 2.6.2 🚀,0
4145,Updating ESLint to 2.5.1 and keystone config to 2.0.0,0.72590446,- Update eslint-config-keystone to version 2.3.1 🚀 #3018 (greenkeeperio-bot),,1
