Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
745,Show must go on (#198),0.40918028,[0.11.2] - 2023-02-21,,0
746,Devcontainer configuration (#621),0.50555754,SQuAD (#623),add detection map code example update setup simplify named tuple Update tm_examples/detection_map.py Update tm_examples/detection_map.py Update tm_examples/detection_map.py Update tm_examples/detection_map.py Update tm_examples/detection_map.py Update tm_examples/detection_map.py add some more comments add some more comments add example hint in metric docstring Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
747,Add ignore_idx to retrieval metrics (#676),0.61301196,Improved performance of retrieval metrics (#1242),,0
748,Bump actions/setup-python from 2 to 4 (#1169),0.48952442,"Removed deprecated compute_on_step argument (#962, #967, #979 ,#990, #991, #993, #1005, #1004, #1007)",Apply suggestions from code review Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
749,docs: Update the number of metrics + covered domains (#1344),0.5800408,"In v0.11 of TorchMetrics, we are adding support for classic metrics on nominal data. In fact, 4 new metrics have already been added to this domain:",,0
750,Fix metrics documentation (#728),0.6631961,Built-in metrics,fix parsing,0
751,ci: fix install check,0.44353545,"Fix SSIM propagate device if gaussian_kernel is False, add test (#1149)",,0
752,Exact match multiclass (#1343),0.60844547,MatchErrorRate (#619),,0
753,Add specific docs on lightning + MetricTracker combination (#1545),0.6072393,Native support for logging metrics in Lightning to reduce even more boilerplate.,Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: SkafteNicki skaftenicki@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Adrian Wälchli aedu.waelchli@gmail.com,0
754,docs: fix example formatting (#144),0.44591418,Removed bert-score as dependency for text package (#473),Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
755,chlog 0.8.2,0.68915355,[0.5.0] - 2021-08-09,Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
756,Add prefix arg to metric collection (#70),0.6546017,"MetricCollection should return metrics with prefix on items(), keys() (#209)",Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
757,typing 1/n adjustment for base class (#1542),0.5488532,"Allowed passing labels in (n_samples, n_classes) to AveragePrecision (#386)",,0
758,Plot method for aggregation + refactor tests (#1485),0.5346287,Improved performance of retrieval metrics (#1242),,0
759,Improve mAP performance (#742),1.0000001,Improve mAP performance (#742),"Create cer.py Character Error Rate logic updated [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Update cer.py Create cer.py Update cer.py Update cer.py Update cer.py removed unused imports removed unused imports Update torchmetrics/functional/text/cer.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Update torchmetrics/text/cer.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Update CHANGELOG.md Update cer.py Update cer.py adding bindings and other changes [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link issue fix [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Create test_cer.py [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Update test_cer.py [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link issue fix Update cer.py Apply suggestions from code review move to alphabetical order Update test_cer.py [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link minor issue fix [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Update test_cer.py [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Update test_cer.py [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Update test_cer.py [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Update test_cer.py improve tests [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com",1
760,rename Lightning-AI org (#1100),0.49853832,Removed support for versions of Lightning lower than v1.5 (#788),CI: add PyTorch 1.11 py3.7 Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,0
761,Add Kendall Rank Correlation Coefficient (Kendall's tau) (#1271),0.7190465,KendallRankCorrCoef have been added to the regression package for measuring the overall correlation between two variables,"implemented R-Precision for IR [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link changelog update changelog update changelog Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: SkafteNicki skaftenicki@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com",1
762,integrate metrics API with self.log (PL^3961),0.6263424,Built-in metrics,,0
763,show must go on - dev,0.29224664,Deprecated argument compute_on_step (#792),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com,0
764,adding KID metric (#301),0.61379665,Built-in metrics,Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
765,prune deprecated (#319),0.850355,Prune remaining deprecated (#92),deprecate changes something working move check input 16-bit testing move to helper skip GPU test Apply suggestions from code review Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,1
766,Add is_sync logic to Metric (#339),0.6660178,* All modular metrics now have both a sync and sync_context methods that allow the user full control over when metric states are synced. Note that we still automatically do this whenever calling the compute method.,functional + class version add req add installation note add doc add test Apply suggestions from code review Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com,0
767,"Unify preds, target input arguments for text metrics [2of2] cer, ter, wer, mer, rouge, squad (#727)",0.84653664,"Unify preds, target input argument's naming across all text metrics (#723, #727)",update & rename examples change max and min suggestions diff test Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,1
768,take over Apache-2.0,0.32829347,Removed numpy as dependency (#212),WWhat -> What,0
769,"add normalizer, tokenizer to rouge (#838)",0.5468035,Removed rouge-score as dependency for text package (#443),pesq func add test examples class version pesq update add import torch add pesq pesq>=0.0.3 fix docstring Update CHANGELOG.md Apply suggestions from code review Apply suggestions from code review Update torchmetrics/audio/pesq.py Update torchmetrics/audio/pesq.py add audio reqs to audio.txt add req install note Update torchmetrics/audio/pesq.py update doc and input checks update example using manual_seed update init update docs.txt update Update torchmetrics/audio/pesq.py Update torchmetrics/functional/audio/pesq.py Update torchmetrics/functional/audio/pesq.py Update torchmetrics/audio/pesq.py Update torchmetrics/audio/pesq.py Update torchmetrics/audio/pesq.py Update torchmetrics/functional/audio/pesq.py Update torchmetrics/functional/audio/pesq.py remove audio.txt add _PESQ_AVAILABLE update example Update torchmetrics/audio/pesq.py add raises to functional pesq Apply suggestions from code review fix spaces 55 Update torchmetrics/audio/pesq.py Update torchmetrics/audio/pesq.py Update tests/audio/test_pesq.py fix pep & reduce batch size and num batches Update requirements/audio.txt Update requirements/audio.txt Update requirements/test.txt Update requirements/test.txt fix Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
770,CI: fix failing Conda (#453),0.5223088,Calibration error (#394),updates: - github.com/asottile/pyupgrade: v2.24.0 → v2.29.0 - github.com/psf/black: 21.7b0 → 21.9b0 - github.com/executablebooks/mdformat: 0.7.9 → 0.7.10 Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
771,New Audio Metric: pesq (#535),0.923127,Renamed audio PESQ metrics: (#751),"Add some basic code for SacreBLEU Add lowercase argument, update docs + init test file Add some minor updates Add some basic tests Change typing.Literal to typing_extensions.Literal Fix a few bugs Update test requirements and add import utility Update doc + add regex to text requirements Update docs Fix decimal rounds in tests Make regex import conditional changelog Apply SkafteNicki's suggestions Add  tokenizer into the tests Apply suggestions from code review Apply the Borda's suggestion + fix some docs Fix some import after the model name change fix typing Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: SkafteNicki skaftenicki@gmail.com",1
772,fix dtype/device property not getting updated in submodules (PL^2657),0.54364234,Changed interface for all functional and modular classification metrics after refactor (#1252),,0
773,releasing 0.11.0,0.6021637,[0.3.0] - 2021-04-20,static property typing setter chlog typing retrievel audio update Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
774,Fix average_precision metric (PL^2319),0.6871966,AveragePrecision,setter typing Apply suggestions from code review Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: thomas chaton thomas@grid.ai,0
775,Add plotting n/n (#1682),0.49491233,ExtendedEditDistance (#668),Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
776,Corrected f_beta computation (PL^4183),0.6264739,Updated FBeta arguments (#111),,0
777,"Unify the input order for text (NLG) metrics - BLEU, SacreBLEU, TER, CHRF (#696)",0.721655,NLP metrics - Text package,Implement MultioutputWrapper Add wrapper to all Address deepsource flagged issues Update docs & make squeeze_outputs actually work Update tests to be randomized and parametrized Apply suggestions from code review Co-authored-by: Stephen Malina stephen.malina@dynotx.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,1
778,MAP: change bool to float32 (#1150),0.49883038,Migrate MAP metrics from pycocotools to PyTorch (#632),fix fix changelog remove legacy Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
779,CI: run examples (#763),0.417754,More Functionality,Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
780,fix compatibility to PL (#192),0.71856284,"Cleaning remaining inconsistency and fix PL develop integration (#191, #192, #193, #194)",Apply suggestions from code review Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com,1
781,unify retrieval names (#755),0.6820216,RetrievalRPrecision (#577),,0
782,Fix false num_classes warning in metrics (PL^2781),0.6600946,Each metric now only supports arguments that influence the final result. This means that num_classes is removed from all binary_ metrics are now required for all multiclass_ metrics and renamed to num_labels for all multilabel_* metrics.,fix changelog,0
783,Fix broken make-docs CI (#1503),0.4337109,ErrorRelativeGlobalDimensionlessSynthesis (#894),,0
784,Fix for bug when providing superclass arguments as kwargs (#1069),0.4814683,ErrorRelativeGlobalDimensionlessSynthesis (#894),,0
785,Explicit mention that 1 is the positive class in docs (#1383),0.48008674,* The is_differentiable property has been adopted by many more of our metrics!,There is a small typo in the Metrics in Distributed Data Parallel (DDP) mode section,0
786,fix multilabel in exact_match (#1474),0.60021144,Changed behavior of confusionmatrix for multilabel data to better match multilabel_confusion_matrix from sklearn (#134),,0
787,rename STOI (#753),0.6464603,"Renamed audio STOI metric: (#753, #758)",Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
788,Detection: panoptic quality (#929),0.65833616,Renamed detection MAP to MeanAveragePrecision metric (#754),Co-authored-by: deepsource-autofix[bot] 62050782+deepsource-autofix[bot]@users.noreply.github.com,0
789,add Extended Edit Distance (EED) metric (#668),0.62563384,ExtendedEditDistance (#668),Co-authored-by: deepsource-autofix[bot] 62050782+deepsource-autofix[bot]@users.noreply.github.com,0
790,Replace thredshold argument to binned metrics (#322),0.8840576,Renamed thresholds argument to binned metrics for manually controlling the thresholds (#322),remove dtype yaml testing fix to and tests chlog Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,1
791,fix interaction between top_k and ignore_index (#1589),0.38362288,Use torch.argmax instead of torch.topk when k=1 for better performance (#419),changes changelog fix add docs init files revert convert to float fix docstring Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
792,update chlog v0.10.1,0.57789665,Changed minimum Pytorch version to be 1.8 (#1263),Add Tweedie Deviance Score Metric. Failing mypy and import errors. score tweedie_ docs Update docs references. Changes from review. Changes from review. Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
793,New metric: WMAPE (#948),0.6904216,MAE metric (#1210),fix add testing Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
794,ci: refactor cashing (#1552),0.47338375,RetrievalRPrecision (#577),add testing,0
795,imports: deprecate from pkg root [3/n] Image (#1696),0.57395184,Metrics having third party dependencies removed from global import (#463),,0
796,update owners,0.4606216,[0.3.0] - 2021-04-20,,0
797,CI: update GPU test env (#823),0.6284596,Fix edge case of AUROC with average=weighted on GPU (#606),"Start adding own BERTScore implementation Prepare the basic backbone for own BERTScore Make working BERTScore with all_layers=True + init bert_score in torchmetrics Fix cuda device placing Use IDF only if asked Add data collators Remove old parts of code Fix IDF rescaling and add new tests + fix type Add new tests for IDF Add explicit dtypes when used torch.cat to make this work with older PT versions Adjust code to work with the DDP plus some changes Add a support for the DDP mode and add the corresponding test Add a suport for verbose using tqdm loader Fix a bug with tokenizer and add hash_code Fix transformers import Add support for the user's own model Add the corresponding example Fix error raised by default tokenizer Add support for the rescale with baseline Clean some code + add some docstirngs Run bert-ddp tests only if torch.distributed.is_available() Use smaller model, 'albert-base-v2', for testing because of OOM issues Set join=False for mp_spawn in the ddp_test Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com",0
798,Add Docs (#7),0.50534385,ExtendedEditDistance (#668),"Added TextTester class Updating TextTester class with small naming changes Update TextTester with input processing, appropriate concatenations. Updated tests for BLEU Score based on TextTester. Updated WER metric to use the TextTester class. Updated tests for ROUGEScore based on TestTester. Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com",0
799,Typo: DPP -> DDP (#537),0.5635088,Removed dtype property (#493),reuse _input_squeeze _input_format_classification` _hinge_update,0
800,retrieval parameter top_k (#1504),0.60274875,RetrievalHitRate (#576),add gpu testing change super move to metric + simplify fix bert update docs add typing changelog Apply suggestions from code review Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
801,build(deps): update requests requirement from <=2.29.0 to <=2.30.0 in /requirements (#1769),0.46782178,Changed minimum Pytorch version to be 1.8 (#1263),implem changelog Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
802,CI: add action check (#410),0.4547294,IoU and functional.iou,,0
803,CI: update pre-commit (#207),0.58123153,Calling compute before update will now give an warning (#164),Co-authored-by: Nishant Prabhu nishant.p@perfios.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com,0
804,v0.2.0,0.6020077,[0.5.0] - 2021-08-09,fixes metric hashing Update torchmetrics/metric.py Apply suggestions from code review chlog fix test fix decorator fix decorator Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: thomas chaton thomas@grid.ai Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
805,typo fix (#1114),0.5011881,CoverageError (#787),,0
806,Implement own BERT score (#473),0.78238773,BERT score (#424),Remove dependency on jiwer for WER Add deprecation warning for concatenate_texts and add documnetation Use jiwer as reference in tests Apply suggestions from review Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: SkafteNicki skaftenicki@gmail.com,1
807,Refactor/remove double forward (#984),0.5702754,Changed reset method to use detach.clone() instead of deepcopy when resetting to default (#163),grouping in Chlog implemention init files requirements change to optional testing update working test docs Update tests/image/test_lpips.py fix suggestions fix lower cpu load fix fix docs fix docs skip testing add seed fix diable scripting pep8 Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
808,CI: conda timeout,0.45977384,- RetrievalFallOut (Fall Out rate for IR),fix+test Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
809,Native torch metrics (PL^1488),0.7892509,What is Torchmetrics,"Make Rouge-N working Add RougeL score calculation Add some docs + enable using Porter stemmer Enable RougeLSum calculation Add a few references and clean some parts Clean some minor stuff Return decimal_places argument to ROUGEScore and prepare depreciation warning Use 0 in (x,y) instead of x == 0 or y == 0 Enable _rouge_score_update method takes List of sentence_results Replace dangerous default dict() values Replace _RougeScore class with dict Update error messages Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com",1
810,CI: abstract unittest action (#1079),0.5166371,Deprecated num_thresholds argument in BinnedPrecisionRecallCurve (#322),,0
811,Add None as reduction option in CosineSimilarity (#400),0.6115613,Allowed reduction None (#891),use-mamba: true,0
812,Metric aggregation testing (PL^3517),0.6392397,Using Module metrics,Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com,0
813,Word Information Lost and Preserved - ASR metrics (#630),0.6413213,WordInfoLost and WordInfoPreserved (#630),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
814,SMAP regression error (#375),0.6721617,Symmetric Mean Absolute Percentage error (SMAPE) (#375),Apply suggestions from code review Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
815,Add possibility to provide distributed_available_fn (#1301),0.4898414,Distributed-training compatible,,0
816,fix PL v1.7 compatibility (#936),0.65455633,"Cleaning remaining inconsistency and fix PL develop integration (#191, #192, #193, #194)",grouping in Chlog update readme rc0 Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
817,ci: patch installing tests & pypesq (#1730),0.5793243,Changed minimum Pytorch version to be 1.8 (#1263),,0
818,add micro (#110),0.51934814,"Extend typing (#330, #332, #333, #335, #314)",Adding BertScore metric Improvements Update CHANGELOG.md Final fixes Apply suggestions from code review Docstring updates Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
819,Update README.md (#48),0.4610651,Full Changelog: link,Added docstrings for some functions Added docstrings for some more functions Fix flake8 Fixed doctest fails Minor changes More minor changes Added some doctests Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
820,simplify Tensor import (#108),0.49497592,Removed argument concatenate_texts from wer metric (#638),,0
821,build(deps): bump mypy from 1.2.0 to 1.3.0 in /requirements (#1788),0.5573395,Changed minimum Pytorch version to be 1.8 (#1263),"added initial code / definition for timeseries class added base essential methods, some implementation add proper typing, import move typing imports to top of file add implementation for best metric Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com",0
822,Enhance Panoptic Quality implementation (#1527),0.55011296,Improve mAP performance (#742),fix changelog,0
823,New argument compute_on_cpu (#867),0.6837823,Deprecated argument compute_on_step (#792),Fix latex subscripts in docstring Fix docstring in functional/r2.py Co-authored-by: Nicki Skafte skaftenicki@gmail.com,0
824,CI: nightly pytorch 1.12 (#871),0.63541293,Changed minimum Pytorch version to be 1.8 (#1263),Add all to torchmetrics/init.py Add all to torchmetrics/functional/init.py Add functional module to all Fix init Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
825,Classification metrics overhaul: precision & recall (4/n) (PL^4842),0.742246,"Improved per-class metric handling for imbalanced datasets for precision, recall, precision_recall, fbeta, f1, accuracy, and specificity (#204)",argmax for k=1 changelog Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
826,"build(deps): update matplotlib requirement from <=3.6.3,>=3.2.0 to >=3.2.0,<=3.7.1 in /requirements (#1598)",0.5042721,[0.3.0] - 2021-04-20,,0
827,Unification of FBeta (PL^4656),0.70914936,FBeta ->  FBetaScore,add precommit - docformatter centralized links Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
828,Improve docs on logging in lightning (#582),0.7410309,Native support for logging metrics in Lightning to reduce even more boilerplate.,"basic ECE functional + class metric working max calibration error and multidim-multiclass comb metrics, working functional l2, class broken removed debias term, ddp still broken updated docs fixed part of ddp, added changelog fixed ddp, still need to fix input unit tests removing sklearn_calibration more docstring fixes fixed tests for invalid inputs and added regex added test for non-int val bins removed doctest from calibration_error flake8/typing cleanup fix docs Apply suggestions from code review fix order flake8 + rendering fix styling Apply suggestions from code review Update torchmetrics/classification/calibration_error.py Apply suggestions from code review : ... fixed class variable issue added docstrings more flake8 fixes removed duplicate reference Apply suggestions from code review Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com",1
829,repair CI for Win (PL^2358),0.4440012,CHRFScore (#641),,0
830,Refactor Information Retrieval tests (#156),0.7064498,RetrievalRPrecision (#577),fix weights for nonexisting classes fix division by zero part fix add test case Apply suggestions from code review fix changelog please fix dist_sync not working trying to fix Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: SkafteNicki skaftenicki@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,1
831,fix mistakes in doc (#521),0.532911,ErrorRelativeGlobalDimensionlessSynthesis (#894),yapf >> black fmt randn Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
832,import group in init (#1697),0.5454011,Import and naming changes,move to device changelog Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
833,Adding support for plot() in image metrics (#1480),0.5570025,Renamed image PIT metric: (#737),"Add docstrings for some functions in image, retrieval, text metrics Minor change Apply suggestions from code review Co-authored-by: Nicki Skafte skaftenicki@gmail.com",0
834,Docs & Changelog (PL^2176),0.630918,Full Changelog: link,use mdformat fixing exclude chlog Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
835,"Add docstrings for some functions in image, retrieval, text metrics (#415)",0.5316097,"MetricCollection should return metrics with prefix on items(), keys() (#209)",CI: add action check Azure: str,0
836,"build(deps): update kornia requirement from <0.6.12,>=0.6.7 to >=0.6.7,<0.6.13 in /requirements (#1732)",0.5842962,Changed minimum Pytorch version to be 1.8 (#1263),,0
837,rename: test_blue.py -> test_blue.py (#547),0.52183163,The text package also receives an update in the form of two new metrics: Sacre BLEU score and character error rate. Sacre BLUE score provides and more systematic way of comparing BLUE scores across tasks. The character error rate is similar to the word error rate but instead calculates if a given algorithm has correctly predicted a sentence based on a character-by-character comparison.,"fix ignore_index [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link fix ignore_index in iou [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link changelog Co-authored-by: CSautier corentin.sautier@valeo.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com",0
838,[bugfix] PSNR should use add_state (#214),0.6145971,PSNR and functional.psnr,fix Apply suggestions from code review Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Adrian Wälchli aedu.waelchli@gmail.com,0
839,[pre-commit.ci] pre-commit suggestions (#255),0.47551182,"Unify preds, target input argument's naming across all text metrics (#723, #727)",finish functional version change eval_func to str type remove return_best_perm fix pep8 fix mypy add scipy simplyfied add test_consistency_of_two_implementations use _SCIPY_AVAILABLE add docstring to TIME use self.run_functional_metric_test add more description check ValueError fix imports Apply suggestions from code review Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
840,Prune deprecated: detection and pairwise (#804),0.72682154,Prune remaining deprecated (#92),,1
