Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
486,Update README.md,0.54536736,Update README to include note about npm access token in release instructions #273 (@darleendenno @winkerVSbecks),,0
487,Fix button inside button,0.686625,fix: Remove button jiggle #247 (@alii),,0
488,Remove font-weight: black from DS,0.786158,Remove heaviest font-weight (black) #402 (@domyen),,1
489,change ItemType enum to avoid breaking change,0.85731804,change ItemType enum to avoid breaking change #234 (@winkerVSbecks),Support onVisibilityChange in WithTooltip,1
490,Remove netlify config,0.8359763,Remove netlify config #325 (@kylegach),,1
491,verified icon,0.7685257,Add verified icon #231 (@domyen),,1
492,Update version to 5.1.2,0.84939504,Upgrade version to 5.1.7  (@kylesuss),,1
493,Merge pull request #87 from storybookjs/fix-global-styles,0.5550105,Update org name to storybookjs from storybooks #4 (@kylesuss),Redraw menu,0
494,Bump nth-check from 2.0.0 to 2.0.1,0.8499784,Bump nth-check from 2.0.0 to 2.0.1 #300 (@dependabot[bot]),,1
495,Merge pull request #359 from storybookjs/andrew/ap-603-strange-focusactive-state-visual-bug,0.5406351,fix: Link - LinkWrapper optimisation #44 (@jsomsanith),,0
496,Bump eslint-config-prettier from 4.3.0 to 6.4.0,0.60788316,Upgrade styled-components dep to 5.0.0 #148 (@kylesuss),,0
497,Fix tertiary hover styles. Use tertiary color (#37),0.93187374,Fix tertiary hover styles. Use tertiary color #37 (@kylesuss),,1
498,Update org name to storybookjs from storybooks (#4),0.93302655,Update org name to storybookjs from storybooks #4 (@kylesuss),Update icon set,1
499,Make label required and add a hideLabel props,0.5783555,Add OutlineCTA component #306 (@kylegach),,0
500,Update bitbucket icon and add accessibility icon,0.5737144,Update icon set #278 (@domyen),,0
501,Fix spinner story,0.68067956,fix: Spinner accessibility #55 (@jsomsanith),,0
502,"Add Highlight component w/ bash, JS, TS, CSS, JSON support",0.9357326,"Add Highlight component w/ bash, JS, TS, CSS, JSON support #7 (@kylesuss)",,1
503,Merge pull request #30 from storybookjs/update-icon-docs,0.61633885,fix: icon story accessibility #28 (@jsomsanith),,0
504,Fix propTypes for textarea error given new func option,0.59375036,"Add function support for errors on textarea, startFocused behavior #246 (@kylesuss)",Added ComponentDriven Icon,0
505,Add menualt icon & redraw menu icon,0.6440985,Redraw menu #279 (@domyen),,0
506,Export ButtonAction component,0.94478214,Export ButtonAction component (@ghengeveld),,1
507,Ensure loading state is monochrome to fit into Chromatic & SB loading,0.8961059,Ensure loading state is monochrome to fit into Chromatic & SB loading #403 (@domyen),,1
508,Update browser image,0.7625394,Update browser image with Edge instead of IE #406 (@MichaelArestad),Ensure outline appears on LinkButton keyboard focus,1
509,Bump version to: 0.0.25 [skip ci],0.7536756,Bump version to: 0.0.12 #3 (@kylesuss),,1
510,update versions,0.72935015,Update version to 5.1.23  (susskyle@gmail.com),,1
511,Upgrade styled-components dep to 5.0.0,0.87916577,Upgrade styled-components dep to 5.0.0 #148 (@kylesuss),Add a github action to auto release,1
512,Merge pull request #386 from storybookjs/add-redo-and-ff,0.5270525,Update org name to storybookjs from storybooks #4 (@kylesuss),Update README to include note about npm access token in release instructions,0
513,add eslint config to lint stories!,0.9112482,add eslint config to lint stories #318 (@ndelangen),Co-authored-by: Kyle Suss susskyle@gmail.com,1
514,Don't include stories in compiled output.,0.6989397,Ignore stories in compiled output. #62 (dom@hichroma.com),,0
515,Merge pull request #27 from storybookjs/jsomsanith/fix/select_a11y,0.6250148,fix: select accessibility #27 (@jsomsanith),,0
516,Add props descriptions via docgen comments,0.9237398,Add props descriptions via docgen comments  (@domyen),,1
517,Update version to 5.1.6,0.83051276,Upgrade version to 5.1.7  (@kylesuss),,1
518,Merge branch 'master' into remove-unused-components,0.6306868,Merge branch 'master' into add-icons  (@domyen),,0
519,update the storybook inverted logo,0.7068539,Storybook logo icon #338 (@kylegach),,1
520,FIX linting,0.4869548,Clipboard components #222 (@winkerVSbecks),"Add ""blank"" modal variant",0
521,update Clipboard Input,0.6856063,Add callback option for Clipboard component #198 (@kylesuss),,0
522,Bump version to: 1.0.0 [skip ci],0.7553172,Bump version to: 0.0.12 #3 (@kylesuss),,1
523,Merge pull request #46 from storybookjs/extrabold,0.56393117,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),,0
524,Update outline button appearance shadow to secondary color,0.9072571,Update outline button appearance shadow to secondary color #31 (@kylesuss),,1
525,Bump version to: 7.9.0 [skip ci],0.7018598,Bump version to: 0.0.12 #3 (@kylesuss),,1
526,Add width to Cardinal icon,0.6983578,Increase size of icons in standard form elements #371 (@MichaelArestad),,0
527,Bump version to: 7.7.3 [skip ci],0.66169405,Bump version to: 0.0.12 #3 (@kylesuss),,0
528,Improve Select styling && fix Safari bug,0.90856206,Improve Select styling and fix Safari bug #331 (@domyen),Add ruler icon,1
529,Bump version to: 7.15.10 [skip ci],0.70895207,Bump version to: 0.0.12 #3 (@kylesuss),,1
530,Merge pull request #79 from storybookjs/readme-global-styles,0.6018533,Add global styling setup to README #79 (@kylesuss),,0
531,Remove extra space on li,0.48677534,remove extra space around the github button #213 (@winkerVSbecks),,0
532,be explicit about Input font-size,0.6699422,Use the correct font-weight globally  (@domyen),Improve contrast,0
533,Use display none vs hidden visibility,0.5229696,Use focus-visible to hide outlines when using mouse #241 (@domyen),,0
534,Merge pull request #166 from storybookjs/upgrades,0.61032194,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
535,"Change form error state placement, capture in snapshot",0.57439935,Allow customization of form error state placement #250 (@kylesuss),,0
536,Use focus-visible to hide outlines when using mouse and show when using keyboard,0.8572713,Use focus-visible to hide outlines when using mouse #241 (@domyen),,1
537,Add note about npm access token to README,0.77117383,Update README to include note about npm access token in release instructions #273 (@darleendenno @winkerVSbecks),Fix #262 iOS styling for stacked inputs,1
538,Merge pull request #141 from storybookjs/tech/essentials-and-mainjs-config,0.57650656,Merge branch 'master' of github.com:storybookjs/design-system (@kylesuss),,0
539,Bump version to: 0.0.43 [skip ci],0.7666605,Bump version to: 0.0.12 #3 (@kylesuss),,1
540,Bump version to: 0.0.40 [skip ci],0.7572982,Bump version to: 0.0.12 #3 (@kylesuss),,1
541,Bump version to: 0.0.29 [skip ci],0.7624386,Bump version to: 0.0.12 #3 (@kylesuss),,1
542,Upgrade addon-docs to 5.2.0-alpha.27,0.8932868,Upgrade addon-docs to 5.2.0-alpha.27  (@michael@lab80.co),Break words in ClipboardCode,1
543,Update a handful of icons,0.7849786,Update a handful of icons #387 (@MichaelArestad),,1
544,"Change heading of ""design system"" to make it nicer when imported",0.9329028,"Change heading of ""design system"" to make it nicer when imported  (@domyen)",,1
545,Force public access for scoped packages,0.8393117,Force public access for scoped packages  (@michael@lab80.co),,1
546,Clean up linkWrapperProps destructuring in Link component,0.7602061,Destructure LinkWrapper props to avoid passing them down #11 (@kylesuss),Remove console log in Avatar component,1
547,Remove extra div,0.5807158,Remove non DS components  (@domyen),,0
548,Render tooltip portal in #root if it exists.,0.9295852,Render tooltip portal in #root if it exists #155 (@ghengeveld),Bump prismjs from 1.20.0 to 1.23.0,1
549,Merge pull request #225 from storybookjs/upgrade-to-6-1,0.5905601,Update Storybook to 6.1.1 and change component organization #228 (@domyen),,0
550,upgraded to 5.3beta and added dependencies plugin,0.8859488,upgraded to 5.3beta and added dependencies plugin #125 (@atanasster @ndelangen),,1
551,Change tooltip wrapper element to span to prevent nesting buttons,0.96058714,Change tooltip wrapper element to span to prevent nesting buttons (@ghengeveld),Update design system,1
552,export images and icons,0.83769196,export images and icons #363 (@winkerVSbecks),,1
553,Merge pull request #100 from storybookjs/dependabot/npm_and_yarn/eslint-config-prettier-6.4.0,0.5961223,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),,0
554,Merge pull request #292 from storybookjs/typescript/more-conversion,0.5870298,convert more to typescript #292 (@ndelangen),,0
555,Update version to 5.1.10,0.8156469,Update version to 5.1.10  (@kylesuss),,1
556,Fix border radius on TooltipLinkList on hover,0.66843545,Change tooltip wrapper element to span to prevent nesting buttons (@ghengeveld),,0
557,Merge pull request #273 from storybookjs/chore/update-readme,0.61654913,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
558,Merge pull request #220 from storybookjs/upgrade-to-6-1,0.5988979,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
559,Fix pill icon styling,0.618168,Pulled in colored icons from frontpage and chromatic #316 (@smithambera),,0
560,export button types for reuse,0.8704682,export button types for reuse #380 (@winkerVSbecks),,1
561,Auto-merged master into dependabot/npm_and_yarn/eslint-plugin-html-6.0.0 on deployment.,0.57576275,Update styled-components dependency #173 (@domyen),,0
562,Updated glow animation color,0.6729318,TooltipNote: Increased the opacity of the background color #307 (@MichaelArestad),,0
563,Fixed types after migrating to Emotion,0.5907028,Migration to Emotion 11 #347 (@Andarist),Bumps prismjs from 1.20.0 to 1.23.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
564,Merge pull request #99 from storybookjs/tech/use-action,0.540221,fix: icon story accessibility #28 (@jsomsanith),,0
565,ready for TS,0.5754642,Add TSX support to Highlight component #203 (@kylesuss),,0
566,Adjust right padding on CodeSnippets to account for copied language,0.6204266,"Build out Highlight component to auto format, consolidate global code styling #80 (@kylesuss)",Allow customization of form error state placement,0
567,Delete package-lock.json,0.8393168,Remove package-lock.json #153 (@shilman),,1
568,Bump version to: 7.11.1 [skip ci],0.69482553,Bump version to: 0.0.12 #3 (@kylesuss),,0
569,add font-style normal to em tags globally,0.5841441,Remove italic style from em tags #294 (@smithambera),,0
570,Merge pull request #368 from storybookjs/update/button-icon-size,0.6481078,fix: icon story accessibility #28 (@jsomsanith),,0
571,fix,0.8309923,🐛  Bug Fix,,1
572,Fix zIndex naming conflict,0.4548303,Select integration fixes #333 (@domyen),,0
573,add mock navlinks to story,0.5759495,Add StoryLinkWrapper for Storybook testing purposes  (@domyen),fix: Remove button jiggle,0
574,Merge pull request #227 from storybookjs/form-input-tweaks,0.5719247,Add StoryLinkWrapper for Storybook testing purposes  (@domyen),,0
575,add app-code in public,0.86574304,add app-code in public  (@ndelangen),,1
576,"Add left, right padding back to Highlight component",0.85537994,"Add left, right padding back to Highlight component #89 (@kylesuss)",Add organization type to avatar,1
577,Fix disabled styles for Button,0.70672965,Do not dynamically generate styled button component in render #177 (@kylesuss),,1
578,Merge pull request #66 from storybookjs/fix-hook-usage,0.56018114,fix: link stories accessibility #34 (@jsomsanith @domyen),,0
579,Added four Operating System icons and updated Measure,0.60455126,Increase size of icons in standard form elements #371 (@MichaelArestad),,0
580,Merge pull request #385 from zhyd1997/fix/remove-console-deprecated-warnings,0.73505855,Fix: remove console deprecated warnings #385 (@zhyd1997),,1
581,Merge pull request #77 from storybookjs/54-remove-font-import,0.5532309,"Remove font import from GlobalStyle, export fontUrl #77 (@kylesuss)",,0
582,Merge pull request #188 from storybookjs/add-markdown,0.57128084,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
583,Remove release script,0.54636574,Remove unused test scripts #74 (@kylesuss),"Add function support for errors on textarea, startFocused behavior",0
584,Bump version to: 7.0.2 [skip ci],0.7093221,Bump version to: 0.0.12 #3 (@kylesuss),,1
585,2.0.0,0.6757135,0.0.2  (@michael@lab80.co),,0
586,Bump eslint-plugin-react-hooks from 1.7.0 to 2.1.2,0.61728364,Bump version to: 0.0.12 #3 (@kylesuss),,0
587,Create new ButtonAction component,0.8670645,Create new ButtonAction component #412 (@cdedreuille),,1
588,Fix more TS errors,0.53365964,🐛  Bug Fix,,0
589,Bump version to: 7.8.4 [skip ci],0.69641846,Bump version to: 0.0.12 #3 (@kylesuss),,0
590,default tertiary appearance,0.5529382,Fix tertiary hover styles. Use tertiary color #37 (@kylesuss),,0
591,Upgrade version to 5.1.19,0.83697,Upgrade version to 5.1.19  (@kylesuss),,1
592,Merge branch 'upgrade-to-args' of link into upgrade-to-args,0.4552961,Downgrade to SC v4 as a result of link,Update tertiary Select variant to match new designs,0
593,Use the correct font-weight globally,0.8837329,Use the correct font-weight globally  (@domyen),,1
594,Merge pull request #205 from storybookjs/forward-ref,0.5351913,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),Use focus-visible to hide outlines when using mouse,0
595,Merge pull request #308 from storybookjs/amber/ch-334-update-taglist-styles-in-storybook-ds,0.62278044,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
596,Merge pull request #329 from storybookjs/kylegach/ch-1272-add-subscribe-form-to-ds-footer,0.6339739,Add subscribeForm prop to PageFooter #329 (@kylegach),,0
597,Merge pull request #171 from storybookjs/new-token,0.6228062,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
598,Update bluelight and bluelighter,0.6036327,Update Spinner colors to default to blue instead of pink #334 (@domyen),,0
599,Build before shipit,0.6727129,Build before releasing  (@michael@lab80.co),Fix clipboard logic to reset state,0
600,Merge pull request #104 from storybookjs/dependabot/npm_and_yarn/eslint-config-airbnb-18.0.1,0.50834626,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),,0
601,6.0.0-debug.0,0.63245654,upgraded to 5.3beta and added dependencies plugin #125 (@atanasster @ndelangen),,0
602,sort & make types regular dependencies,0.38626695,Remove unused dependencies #65 (@kylemh),,0
603,Fix icon & password action styling,0.5660758,Update icon set #278 (@domyen),Tighter spacing for top level flat list,0
604,Update ButtonAction.tsx,0.7434701,ButtonAction updates #414 (@cdedreuille),,1
605,"Check tooltip clicks to see if a, button tag for closeOnClick",0.64819247,Add support for closeOnClick to WithTooltip #19 (@kylesuss),Change grave accents to single quotes,0
606,Upgrade addon-docs to 5.2.0-alpha.30,0.89846,Upgrade addon-docs to 5.2.0-alpha.30  (@michael@lab80.co),,1
607,Fix usage of mode prop in WithTooltip,0.90014446,Fix usage of mode prop in WithTooltip #140 (@kylesuss),,1
608,Add Document illustrations to Colored Icons,0.8902067,Add Document illustrations to Colored Icons #326 (@MichaelArestad),,1
609,Switch inline-block to inline-flex to remove omit whitespace from adding spacing,0.4971096,Tighter spacing for top level flat list #238 (@winkerVSbecks),Make tag items shorter (32px),0
610,TooltipNote: Increased the opacity of the background color,0.9163323,TooltipNote: Increased the opacity of the background color #307 (@MichaelArestad),,1
611,"Fix LinkWrapper props to avoid collisions w React, Gatsby, etc links (#10)",0.9506455,"Fix LinkWrapper props to avoid collisions w React, Gatsby, etc links #10 (@kylesuss)",,1
612,Merge pull request #17 from storybookjs/jsomsanith/chore/button_demo_a11y,0.6633369,chore: button icon only demo text alternative #17 (@jsomsanith),,0
613,"Solidify button appearance combos, document active state (#2)",0.9511478,"Solidify button appearance combos, document active state #2 (@kylesuss)",,1
614,Merge pull request #289 from storybookjs/typescript/convert-more-components-to-ts,0.5492954,convert to typescript #289 (@ndelangen),,0
615,compose stories args,0.5091146,Add stories and refine styles more based on integration QA #193 (@domyen),change ItemType enum to avoid breaking change,0
616,Upgrade to 5.3-beta,0.7537234,Upgrade version to 5.1.3  (@kylesuss),,1
617,Fix border radius on code snippet,0.5846379,Make border-radius more consistent #161 (@domyen),,0
618,"Remove default styling for Highlight code, pre selectors, conflict with globals",0.9234332,"Remove default styling for Highlight code, pre selectors, conflict with globals #88 (@kylesuss)",,1
619,Merge pull request #76 from storybookjs/54-fix-bodyStyles,0.5715993,Update Storybook to 6.1.1 and change component organization #228 (@domyen),Add TagLink export,0
620,Remove unused test scripts,0.85352635,Remove unused test scripts #74 (@kylesuss),,1
621,Remove non native attributes,0.5896836,Remove non DS components  (@domyen),Toc,0
622,"Forward ref for button, link components",0.89324343,"Forward ref for button, link components #204 (@kylesuss)",,1
623,Bump version to: 1.1.7 [skip ci],0.75311,Bump version to: 0.0.12 #3 (@kylesuss),,1
624,Change input borders to color.border,0.6265141,TooltipNote: Increased the opacity of the background color #307 (@MichaelArestad),bugfix: add ButtonToggle to the list of exports,0
625,"Input: Change the ""code"" style focus color to blue (#56)",0.91836476,"Input: Change the ""code"" style focus color to blue #56 (@domyen)",,1
626,"Fix LintWrapper props to avoid collisions w React, Gatsby, etc links",0.86711943,"Fix LinkWrapper props to avoid collisions w React, Gatsby, etc links #10 (@kylesuss)",,1
627,Merge pull request #247 from alii/patch-1,0.52188414,fix: Remove button jiggle #247 (@alii),,0
628,Fix yarn.lock,0.86063,Fix yarn.lock  (@shilman),Add verified icon,1
629,Bump version to: 7.2.0 [skip ci],0.70070016,Bump version to: 0.0.12 #3 (@kylesuss),,1
630,Fix some console errors/warnings,0.75766134,Fix: remove console deprecated warnings #385 (@zhyd1997),,1
631,"Pull out components, add stories for docs, hide in chromatic",0.58518136,Replace custom colors/typography stories with DocBlocks. #95 (@leerob),,0
632,Upgrade SB docs,0.77835125,Upgrade SB Docs  (@michael@lab80.co),remove gradient background from tooltips,1
633,Update organization loading state,0.47674304,🔩 Dependency Updates,,0
634,23 Add focus affordance for checkbox,0.5593348,Add :checked:focus state on the checkboxes && updated stories  (@domyen),,0
635,convert highlight,0.60500705,Add yaml syntax highlighting to Highlight component #97 (@kylesuss),,0
636,Bump version to: 0.0.19 [skip ci],0.7651696,Bump version to: 0.0.12 #3 (@kylesuss),,1
637,init create-react-library@2.6.7,0.39714354,fix: withTooltip accessibility #47 (@jsomsanith),Add default tooltips for copied and uncopied states,0
638,Bump version to: 5.1.25 [skip ci],0.7369862,Bump version to: 0.0.12 #3 (@kylesuss),Port over Cardinal component from Chromatic,1
639,Merge pull request #264 from storybookjs/improve-contrast,0.5568849,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
640,Update version to 5.1.17,0.82253087,Update version to 5.1.17  (susskyle@gmail.com),Update Storybook to 6.1.1 and change component organization,1
641,Fix story to override default button styles,0.63146985,Do not dynamically generate styled button component in render #177 (@kylesuss),,0
642,add linkedIn icon,0.776657,add linkedIn icon #398 (@winkerVSbecks),,1
643,Add a github action to auto release,0.88275707,Add a github action to auto release #274 (@winkerVSbecks),,1
644,Shrink arrow size,0.6331613,Make Icon size in Buttons smaller #368 (@MichaelArestad),,0
645,Remove Test for canary builds,0.4783252,Remove unused test scripts #74 (@kylesuss),,0
646,Bump version to: 5.6.2 [skip ci],0.7427844,Bump version to: 0.0.12 #3 (@kylesuss),Hardcode input sizes in pixels,1
647,"Document yarn release, add .yarnrc & .eslintignore (#5)",0.9184865,"Document yarn release, add .yarnrc & .eslintignore #5 (@kylesuss)",Upgrade to SB6.1 final,1
648,update storybook to 6.2,0.78295994,upgrade to storybook 6.5 #361 (@winkerVSbecks),,1
649,Bump version to: 5.0.4 [skip ci],0.7493798,Bump version to: 0.0.12 #3 (@kylesuss),,1
650,Bump version to: 7.3.8 [skip ci],0.69364077,Bump version to: 0.0.12 #3 (@kylesuss),,0
651,Update the flow image,0.7929226,Update the flow image #408 (@MichaelArestad),"Input styling changes, Form component addition",1
652,Bump version to: 7.15.0 [skip ci],0.71100575,Bump version to: 0.0.12 #3 (@kylesuss),,1
653,Merge pull request #201 from storybookjs/release-process,0.59885633,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
654,Merge pull request #196 from storybookjs/fix-code-snippets,0.54563534,fix: link stories accessibility #34 (@jsomsanith @domyen),,0
655,Bump version to: 2.0.3 [skip ci],0.7583343,Bump version to: 0.0.12 #3 (@kylesuss),,1
656,Added ClipboardInput,0.69835216,Add callback option for Clipboard component #198 (@kylesuss),,0
657,Add unlink icon,0.80303574,Add unlink icon #336 (@MichaelArestad),,1
658,Merge pull request #183 from storybookjs/toc-state,0.5291724,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
659,Bump version to: 0.0.32 [skip ci],0.74906486,Bump version to: 0.0.12 #3 (@kylesuss),Add ButtonToggle,1
660,Add line height to MenuLink,0.54518723,adjust link tabs padding #379 (@winkerVSbecks),,0
661,fix: avatar list accessibility,0.85933125,fix: avatar list accessibility #14 (@jsomsanith),,1
662,"Add error function, startFocused behavior to textarea",0.8652004,"Add function support for errors on textarea, startFocused behavior #246 (@kylesuss)",,1
663,bump version addon-deps - new table Sections,0.53863895,[Security] Bump handlebars from 4.4.3 to 4.7.6 #167 (@dependabot-preview[bot]),,0
664,Fix types for optional fields on ProgressDots,0.9398179,Fix types for optional fields on ProgressDots (@ghengeveld),TagItem and TagList components,1
665,Update badges with new colors and improve color contrast,0.8012019,Update colors and add new badges #298 (@domyen),Clipboard components,1
666,Update org name to storybookjs from storybooks,0.90923774,Update org name to storybookjs from storybooks #4 (@kylesuss),,1
667,"Add index, convert default to named exports",0.8748301,"Add index, convert default to named exports  (@michael@lab80.co)",,1
668,Bump version to: 0.0.6 [skip ci],0.7694794,Bump version to: 0.0.12 #3 (@kylesuss),,1
669,"Updated windows, linux, ubuntu icons and added chrome",0.51454276,Update every icon (and add a few new ones) #364 (@MichaelArestad @winkerVSbecks),,0
670,Merge pull request #367 from storybookjs/update/some-icon-sizes,0.61457574,fix: icon story accessibility #28 (@jsomsanith),,0
671,Merge pull request #287 from storybookjs/typescript/add-definitions-to-publush,0.5565784,Update org name to storybookjs from storybooks #4 (@kylesuss),Add hoverable effect to shared styles,0
672,minor refinements to codesnippet,0.6674945,Setup slot in the CodeSnippets for non-code things (like messages) #199 (@kylesuss),,0
673,Fix ListItem loading state,0.55319494,fix: ListItem accessibility #50 (@jsomsanith),,0
674,Bump version to: 0.0.14 [skip ci],0.7602143,Bump version to: 0.0.12 #3 (@kylesuss),,1
675,Merge pull request #347 from storybookjs/emotion11,0.66194475,Upgrade Storybook and Emotion dependencies #417 (@ghengeveld),,0
676,Bump version to: 0.0.3 [skip ci],0.7721209,Bump version to: 0.0.12 #3 (@kylesuss),,1
677,Rename 'loading' prop to 'isLoading' to avoid unknown attribute warnings.,0.8885224,Rename 'loading' prop to 'isLoading' to avoid unknown attribute warnings. #122 (@ghengeveld),,1
678,bugfix: add ButtonToggle to the list of exports,0.90725756,bugfix: add ButtonToggle to the list of exports #232 (@winkerVSbecks),,1
679,Merge pull request #12 from jsomsanith/jsomsanith/fix/avatar_a11y,0.61133075,fix: input accessibility #18 (@jsomsanith),,0
680,"Fix invalid attribute warnings by renaming the ""loading"" prop (#123)",0.7837033,Rename 'loading' prop to 'isLoading' to avoid unknown attribute warnings. #122 (@ghengeveld),,1
681,Adjust link colors in ToC for higher contrast,0.62548745,Refine ToC and Sidebar styling #190 (@domyen),,0
682,Bump version to: 7.15.5 [skip ci],0.6990368,Bump version to: 0.0.12 #3 (@kylesuss),,0
683,Tighter spacing for top level flat list,0.86917967,Tighter spacing for top level flat list #238 (@winkerVSbecks),,1
684,upgrades and regen lockfile,0.48013765,Fix yarn.lock  (@shilman),,0
685,Merge pull request #140 from storybookjs/139-fix-withtooltip-trigger,0.58067393,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),,0
686,Merge pull request #31 from storybookjs/fix-outline-shadow,0.56234574,fix: icon story accessibility #28 (@jsomsanith),,0
687,Bump version to: 0.0.5 [skip ci],0.7693517,Bump version to: 0.0.12 #3 (@kylesuss),,1
688,Merge pull request #26 from storybookjs/update-checkbox-styles,0.60532933,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
689,Fix order for args,0.3338409,Fix types for optional fields on ProgressDots (@ghengeveld),,0
690,Fix images,0.59914374,🐛  Bug Fix,,0
691,Bump version to: 0.0.35 [skip ci],0.7658591,Bump version to: 0.0.12 #3 (@kylesuss),,1
692,Bump version to: 7.15.2 [skip ci],0.7117075,Bump version to: 0.0.12 #3 (@kylesuss),,1
693,Cleanup Radio styling,0.62394845,Update Checkbox styling to mirror Radio #26 (@domyen),,0
694,Test canary process,0.355438,Remove unused test scripts #74 (@kylesuss),,0
695,Bump version to: 7.8.0 [skip ci],0.69275224,Bump version to: 0.0.12 #3 (@kylesuss),,0
696,Merge master,0.63362676,Merge branch 'master' into add-icons  (@domyen),,0
697,"Build out Highlight component to auto format, consolidate global code styling",0.92397994,"Build out Highlight component to auto format, consolidate global code styling #80 (@kylesuss)",,1
698,"Remove font import from GlobalStyle, export fontHref",0.9182594,"Remove font import from GlobalStyle, export fontUrl #77 (@kylesuss)",,1
699,Move remaining body styles to bodyStyles,0.8379413,Move remaining body styles to bodyStyles #76 (@tmeasday),,1
700,Merge pull request #298 from storybookjs/update-colors-badges,0.6072001,Update colors and add new badges #298 (@domyen),,0
701,Add another accessibility icon,0.6762532,Add icons for unfold and alternative share #72 (@domyen),,0
702,Dont require messageText in ShadowBoxCTA,0.64434147,Export ShadowBoxCTA  (@kylesuss),,0
703,UPGRADES,0.6586939,🚀  Enhancement,Upgrade to 6.1,0
704,convert Link to TS,0.70834446,Convert Link to TS #215 (@winkerVSbecks),,1
705,Merge branch 'master' into isLoading,0.7161634,Merge branch 'master' into add-icons  (@domyen),,1
706,Fix height of contains icon button variant,0.73815113,Make Icon size in Buttons smaller #368 (@MichaelArestad),add the outline icon,1
707,Bump lodash from 4.17.11 to 4.17.15,0.7157721,Bump version to: 0.0.12 #3 (@kylesuss),,1
708,Make button text bolder to increase readability,0.9097034,Make button text bolder to increase readability #49 (@domyen),,1
709,fixes,0.57817256,🐛  Bug Fix,,0
710,Harden ListItem's against long text strings,0.38551742,Make tag items shorter (32px) #235 (@winkerVSbecks),,0
711,Apply link styles to LinkWrapper,0.8740997,Apply link styles to LinkWrapper #6 (@kylesuss),,1
712,Merge pull request #373 from storybookjs/fix-inv-logo,0.5776706,Update org name to storybookjs from storybooks #4 (@kylesuss),Convert Link to TS,0
713,Merge pull request #232 from storybookjs/fix-button-toggle-export,0.6534812,bugfix: add ButtonToggle to the list of exports #232 (@winkerVSbecks),,0
714,Remove unused state value in CodeSnippets,0.89939004,Remove unused state value in CodeSnippets #196 (@kylesuss),,1
715,Improve ListItem (#21),0.56551635,Add appearance to ListItem #43 (@kylesuss),,0
716,"Add Highlight component w/ bash, JS, TS, CSS, JSON support (#7)",0.9480884,"Add Highlight component w/ bash, JS, TS, CSS, JSON support #7 (@kylesuss)",,1
717,Do not dynamically generate styled button component in render,0.9103609,Do not dynamically generate styled button component in render #177 (@kylesuss),,1
718,Change dir structure and add new components,0.8789204,Change dir structure and add new components  (@domyen),,1
719,Bump version to: 0.0.17 [skip ci],0.75766975,Bump version to: 0.0.12 #3 (@kylesuss),,1
720,upgrade to storybook 6.5,0.79003286,upgrade to storybook 6.5 #361 (@winkerVSbecks),,1
721,Add valid placements in proptypes,0.5539627,Refactor Button props to better document the proptypes  (@domyen),,0
722,Bump version to: 5.6.8 [skip ci],0.7388203,Bump version to: 0.0.12 #3 (@kylesuss),,1
723,Update version to 5.1.11,0.8023944,Update version to 5.1.11  (@kylesuss),,1
724,Upgrade to 6.0 / Args,0.7909198,Upgrade to 6.0 / Args #164 (@shilman @ndelangen),Fix Loading AvatarList Not Showing in Stories,1
725,use node 16 accross the board,0.49068546,Get PropsTable working for all components  (@domyen),Co-authored-by: Ahmad Atallah ahmed.atallah@swvl.com,0
726,Bump mixin-deep from 1.3.1 to 1.3.2,0.65269864,Bump version to: 0.0.12 #3 (@kylesuss),,0
727,Bump version to: 0.0.27 [skip ci],0.7555294,Bump version to: 0.0.12 #3 (@kylesuss),remove extra space around the github button,1
728,Merge pull request #11 from storybookjs/fix-link-wrapper,0.62021685,fix: link stories accessibility #34 (@jsomsanith @domyen),,0
729,Update chromatic domain name,0.8744782,Update chromatic domain name  (@domyen),,1
730,Update version to 5.1.8,0.8379481,Upgrade version to 5.1.7  (@kylesuss),,1
731,Add callback option for Clipboard component,0.86924434,Add callback option for Clipboard component #198 (@kylesuss),,1
732,Use github secrets for new project token,0.5976447,Add a github action to auto release #274 (@winkerVSbecks),includes className prop on tooltip/TooltipMessage component,0
733,More refinements,0.6072203,🚀  Enhancement,"This commit includes the delition of previus commit modding TooltipMEssage, this also includes an story for theming up the component",0
