Index,Message,Description
2804,Add a warning about User ADCs for Cloud Identity Resources. (#4095) (#7511),Signed-off-by: Modular Magician magic-modules@google.com
2805,Add Node group maintenance policy (#4097) (#7510),Signed-off-by: Modular Magician magic-modules@google.com
2806,add deletion_protection=false to tests with sql_database_instance (#4096) (#7508),  add deletion_protection=false to tests with sql_database_instance   ignore deletion_protection on datasource test   Signed-off-by: Modular Magician magic-modules@google.com
2807,Address bigquery's low-but-fast-refreshing quota by accepting and retrying quota errors. (#4094) (#7507),Signed-off-by: Modular Magician magic-modules@google.com
2808,allow setting a project on oslogin ssh key (#4085) (#7505),Signed-off-by: Modular Magician magic-modules@google.com
2809,Fixing the gcloud service list command example (#7490),From the man page: This command lists the services that are enabled or available to be enabled     by a project. You can choose the mode in which the command will list     services by using exactly one of the --enabled or --available flags.     --enabled is the default. So running gcloud service list without any args will result in list of services already enabled
2810,update to use new service networking client (#4092) (#7504),Signed-off-by: Modular Magician magic-modules@google.com
2811,send empty value for [region]healthcheck description (#4082) (#7500),Signed-off-by: Modular Magician magic-modules@google.com
2812,Add delete_protection to SQL Instances + Service Networking Pre Create Checks (#3954) (#7499),Signed-off-by: Modular Magician magic-modules@google.com
2813,cloudrun: adds GKE caveat to minScale annotation (#4068) (#7498),Signed-off-by: Modular Magician magic-modules@google.com
2814,Update storage_bucket.html.markdown (#7171),"retention_policy block is optional, but retention_period is required if the block is present."
2815,update variable name configList (#4090) (#7495),Signed-off-by: Modular Magician magic-modules@google.com
2816,Support logs bucket creation and custom ID's (#4033) (#7492),  initial commit   for review   added resource create method and tests   tabular format tests added   pr comments implemented   liniting issues fixed   import error fixed   linting issue fixed   logging bucket creation added only at the project level`   extra spaces removed   example added   Signed-off-by: Modular Magician magic-modules@google.com
2817,use sweeper-friendly delete url for activedirectory domain (#4087) (#7489),Signed-off-by: Modular Magician magic-modules@google.com
2818,Add Image filters to google_compute_image. (#4026) (#7488),  add image filter support   fix typos in documentation   fix client function   Signed-off-by: Modular Magician magic-modules@google.com
2819,Added stackdriver_logging_config to cloud_tasks_queue resource (#4077) (#7487),  cloud_tasks_queue - add logging config   add example for cloud task fields   fix tab vs spaces in rb files. Added required to solitary nested field   Signed-off-by: Modular Magician magic-modules@google.com
2820,Added field graceful_decomissioning_timeout to resource dataproc_cluster (#4078) (#7485),  Added field graceful_decomissioning_timeout to resource dataproc_cluster   formating   fix formatting concerns and removed api.yaml edits since resource is handwritten   Signed-off-by: Modular Magician magic-modules@google.com
2821,separate code generation and docs generation (#4061) (#7483),  separate code generation and docs generation   change d flag to g in generate_downstream   swap -c to be --no-code and -g to be --no-docs   update generate downstream to match new functionality   changes from generating downstream   Signed-off-by: Modular Magician magic-modules@google.com
2822,Terraform 7459 redis AUTH support in beta (#4079) (#7482),"  Added authEnabled to redis instance   Added tests for auth_enabled in beta   Updated redis instance data source docs to make current best practices   Specifically: not duplicating the list of attributes.   Added test of disabling auth_enabled as well   Remove ""from its name"" from redis instance data source docs   Co-authored-by: Riley Karson rileykarson@google.com Co-authored-by: Riley Karson rileykarson@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Riley Karson rileykarson@google.com"
2823,Add exclusions option for logging sink resources (#7335)," Add exclusions option for resource_logging_project_sink  Added as definedd in https://cloud.google.com/logging/docs/reference/v2/rest/v2/projects.sinks#LogExclusion Log entries that match any of the exclusion filters will not be exported. If a log entry is matched by both filter and one of exclusion_filters it will not be exported.  Change 'disabled' type to TypeBool  This will avoid unnecessary conversions and it is also defined as a boolean in the API client.   Remove bool parsing from 'disabled' and remove 'Compute' option   Remove test resource google_logging_project_bucket_config   This test resource does not  createa a logging bucket, it just modifies its config, therefore it is not suitable for the test. For this test, the sink with exclusions will be tested directly with the _Default log bucket as we want to test the exclusions, which is enough.  Added documentation and examples for log_sink exclusions"
2824,Add App Engine Default Service Account datasource (#4049) (#7472),Signed-off-by: Modular Magician magic-modules@google.com
2825,update tf website documentation index page (#4075) (#7470),Signed-off-by: Modular Magician magic-modules@google.com
2826,Adds serviceusage api in precheck function (#7447),
2827,fix permadiff with new access approval cloud product mappings (#4065) (#7468),Signed-off-by: Modular Magician magic-modules@google.com
2828,docs(bigquery): remove list of location (#4070) (#7466),Signed-off-by: Modular Magician magic-modules@google.com
2829,"Update organization.html.markdown to clarify permissions, organization value format (#4069) (#7465)",Signed-off-by: Modular Magician magic-modules@google.com
2830,Add support for Monthly/Yearly BigQuery Partitioning (#4067) (#7461),Co-authored-by: Dev Dev25@users.noreply.github.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Dev Dev25@users.noreply.github.com
2831,Add support for Monthly/Yearly BigQuery Partitioning (#7451),
2832,Fix id token datasource (#4058) (#7457),Signed-off-by: Modular Magician magic-modules@google.com
2833,Upstream https://github.com/hashicorp/terraform-provider-google/pull/7350 (#4041) (#7454),Update import docs for service networking connection. Signed-off-by: Modular Magician magic-modules@google.com
2834,fix deleting monitoring dashboards (#4064) (#7453),Signed-off-by: Modular Magician magic-modules@google.com
2835,Skip cmek test (#4063) (#7452),Signed-off-by: Modular Magician magic-modules@google.com
2836,Add data source for pubsub topics (#4062) (#7448),  pubsub topic add datasource   pubsub topic add datasource   Co-authored-by: mopp hello@mopp.jp Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: mopp hello@mopp.jp
2837,Add data source for pubsub topics (#7426),  Add data source for pubsub topics   moving google_pubsub_topic to correct location   Co-authored-by: Scott Suarez ScottMSuarez@gmail.com
2838,Change condition age example to an integer (#3993) (#7446),Signed-off-by: Modular Magician magic-modules@google.com
2839,Clarification on the use of the 'roles/owner' role (#7439),"Removed the note that references 'roles/owner' as this role is not possible to grant with this resource and is, therefore, misleading to have as an example. Added an additional note in the initial introduction to advise around this. ""A user cannot be granted the owner role using setIamPolicy(). The user must be granted the owner role using the Cloud Platform Console and must explicitly accept the invitation."" https://cloud.google.com/resource-manager/reference/rest/v1/projects/setIamPolicy"
2840,Fix mixed up client name (#4057) (#7445),  Fix mixed up name   Unused var   Signed-off-by: Modular Magician magic-modules@google.com
2841,Clarification on the use of the 'roles/owner' role (#4059) (#7444),"Removed the note that references 'roles/owner' as this role is not possible to grant with this resource and is, therefore, misleading to have as an example. Added an additional note in the initial introduction to advise around this. ""A user cannot be granted the owner role using setIamPolicy(). The user must be granted the owner role using the Cloud Platform Console and must explicitly accept the invitation."" https://cloud.google.com/resource-manager/reference/rest/v1/projects/setIamPolicy Co-authored-by: James Mealing james.mealing@outlook.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: James Mealing james.mealing@outlook.com"
2842,Update terminology for IAM roles (#4056) (#7442),"Roles like ""Owner"" and ""Editor"" are now called ""basic roles"": https://cloud.google.com/iam/docs/understand Signed-off-by: Modular Magician magic-modules@google.com"
2843,Fix Regional Forwarding rule datasource to use the new style. (#4051) (#7437),Signed-off-by: Modular Magician magic-modules@google.com
2844,Upstream https://github.com/hashicorp/terraform-provider-google/pull/7349 (#4040) (#7436),Signed-off-by: Modular Magician magic-modules@google.com
2845,Add Global forwarding rule datasource (#4052) (#7434),  add global forwarding rule datasource   fix broken test   fix typos   Signed-off-by: Modular Magician magic-modules@google.com
2846,Make RegionBackendService health checks optional (#4053) (#7433),Signed-off-by: Modular Magician magic-modules@google.com
2847,Release notes 3.42.0 (#7405),  Release notes 3.42.0   v3.42.0   Cleanup after v3.42.0 release   Co-authored-by: tf-release-bot terraform@hashicorp.com
2848,Refactoring clients (the rest of them) (#4035) (#7430),  update client container to create new client each call   update client container beta to create new client each call   update client dns to create new client each call   update client dns beta to create new client each call   update client kms to create new client each call   update client logging to create new client each call   update client storage to create new client each call   update client sqladmin to create new client each call   update client pubsub to create new client each call   update client dataflow to create new client each call   update client resource manager to create new client each call   update client resource manager v2beta1 to create new client each call   update client runtime config to create new client each call   update client iam to create new client each call   update client iam credentials to create new client each call   update client service management to create new client each call   update client service usage to create new client each call   update client billing to create new client each call   update client build to create new client each call   update client cloud functions to create new client each call   update client source repo to create new client each call   update client big query to create new client each call   update client spanner to create new client each call   update client dataproc to create new client each call   update client dataproc beta to create new client each call   update client filestore to create new client each call   update client cloud iot to create new client each call   update client app engine to create new client each call   update client composer to create new client each call   update client service networking to create new client each call   update client storage transfer to create new client each call   update client healthcare to create new client each call   update client cloudidentity to create new client each call   update bigquery client factory to use given user agent   update client big table projects instance to create new client each call   update wrapped big query client   fix big query transport for vcr tests   update bigtable projects instances tables client to create new client   Signed-off-by: Modular Magician magic-modules@google.com
2849,Stateful MIG -> GA (#4047) (#7429),  Moved stateful MIG resources out of beta   Ran gofmt on per_instance_config test files   Promoted instance group manager fields out of beta   Updated portions of region instance group manager that are out of beta   Updated docs to not mark stateful_disk as a beta-only field   Updated links to instance group manager beta docs   Signed-off-by: Modular Magician magic-modules@google.com
2850,Use cloud.json to find out cloud-netblocks (#7157),Fixes #6996
2851,Add location to bigquery job self_link (#4043) (#7418),Signed-off-by: Modular Magician magic-modules@google.com
2852,feat: Add forwarding_path to google_dns_policy (#4045) (#7416),Signed-off-by: Modular Magician magic-modules@google.com
2853,Add google_cloud_run_service datasource (#4036) (#7415),Co-authored-by: Kamaz kamaz@xsimple.org Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Kamaz kamaz@xsimple.org
2854,adds google_cloud_run_service data source (#7388),  adds google_cloud_run_service data source   fix: comments for PR 
2855,"Modify test to use lowercase, add case diff suppress on node config image_type (#4029) (#7412)",Signed-off-by: Modular Magician magic-modules@google.com
2856,Mark labels as deprecated (#4039) (#7411),Signed-off-by: Modular Magician magic-modules@google.com
2857,Add Bigtable Table IAM Resources (#3981) (#7410),Signed-off-by: Modular Magician magic-modules@google.com
2858,Note that recurring_window should use UTC time (#7406),
2859,fixed error when a boolean field  set to false (#4004) (#7409),Co-authored-by: Edward Sun sunedward@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Edward Sun sunedward@google.com
2860,Allow management of old AppEngine resources from before CLOUD_DATASTORE_COMPATIBILITY. (#4006) (#7408),Signed-off-by: Modular Magician magic-modules@google.com
2861,Add support for bigquery materialized views (#7080),  Add support for bigquery materialized views   Add ImportStateVerifyIgnore to import test   Fix linter error   Co-authored-by: Manasi Belekar manasi.belekar@rea-group.com
2862,Add label diff suppress to Cloud Run Domain Mapping (#4037) (#7407),Signed-off-by: Modular Magician magic-modules@google.com
2863,Refactoring clients continues (18 more services) (#4031) (#7396),"  create new service for compute beta calls   update client container to create new client each call   update client container beta to create new client each call   update client dns to create new client each call   update dns client   update containerOperationWait calls to pass userAgent   update client dns beta to create new client each call   update client kms to create new client each call   remove clientKms from config   update client logging to create new client each call   update client storage to create new client each call   update client sqladmin to create new client each call   update client pubsub to create new client each call   update client dataflow to create new client each call   update client resource manager to create new client each call   update client resource manager v2beta1 to create new client each call   fix lint errors (remove clientContainer, clientContainerBeta and clientDns from config)   update client runtime config to create new client each call   update client iam to create new client each call   update client iam credentials to create new client each call   update client service management to create new client each call   update client service usage to create new client each call   fix wrappedPubsubClient for vcr tests   attempt fix wrappedPubsubClient for vcr tests   attempt fix for pubsub in vcr tests   another pubsub fix   attempt fix wrappedPubsubClient for vcr tests   Signed-off-by: Modular Magician magic-modules@google.com"
2864,Escape folder display name with string quotes rather than query escaping. (#4032) (#7395),Signed-off-by: Modular Magician magic-modules@google.com
2865,refactor clientCompute from config and replace with new compute client (#4025) (#7387),  create new service for calls to compute client   remove clientCompute from config   update client compute service for ga client   Signed-off-by: Modular Magician magic-modules@google.com
2866,Fix datasource test to ignore new virtual field (#4028) (#7386),Signed-off-by: Modular Magician magic-modules@google.com
2867,move validateHttpHeaders definition into cloud scheduler (#4022) (#7384),Signed-off-by: Modular Magician magic-modules@google.com
2868,add vcode default build tasks (#7377),
2869,Adding DLP deidentify templates (#3931) (#7378),"  Adding deidentify product   Add deidentify template   Rebase, sdk update   Signed-off-by: Modular Magician magic-modules@google.com"
2870,refactor module attribution work (#4016) (#7376),"  set provider meta in RUD methods   make generating useragent string its own function   update config.client, create new service, pass around/generate userAgent as needed   no longer creates no client   fix errors in beta, pass config.userAgent for tests   Signed-off-by: Modular Magician magic-modules@google.com"
2871,replaced timestamp ids (#4018) (#7375),Co-authored-by: Edward Sun sunedward@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Edward Sun sunedward@google.com
2872,3.41.0 changelog,
2873,Compute_instance bugfix - only update network interface if there are changes (#4020) (#7361),  Compute_instance bugfix - only update network interface if there are updates   Resolve errors for two tests   Signed-off-by: Modular Magician magic-modules@google.com
2874,"Add nil checks and treat ""null"" as ""[]"" in bigQueryTableSchemaDiffSup… (#4017) (#7359)",Signed-off-by: Modular Magician magic-modules@google.com
2875,[compute_instance] - Allow updating of network and subnetwork properties (#4011) (#7358),  [compute_instance] - Allow updating of network and subnetwork properties   fix spelling error   resolve comments   switch to use id over self link   remove unused var   resolve comments   take into account fingerprint refresh before update call.   spelling fix   Update third_party/terraform/resources/resource_compute_instance.go.erb   typo correction Co-authored-by: Cameron Thornton camthornton@google.com  Update third_party/terraform/resources/resource_compute_instance.go.erb  typo correction Co-authored-by: Cameron Thornton camthornton@google.com  Add comment explaining subnetwork/network relationship. Changed test name  Co-authored-by: Cameron Thornton camthornton@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Cameron Thornton camthornton@google.com
2876,add version field for unschematized hl7 stores (#3983) (#7357),Signed-off-by: Modular Magician magic-modules@google.com
2877,Assume scratch disk size when not returned by the API (#4014) (#7355),Signed-off-by: Modular Magician magic-modules@google.com
2878,CustomizeDiff validation for point_in_time_recovery_enabled (#4013) (#7352),Signed-off-by: Modular Magician magic-modules@google.com
2879,[terraform-provider-docs] - clean up and improve local provider usage… (#7347),  [terraform-provider-docs] - clean up and improve local provider usage documentation   resolve comments   cleaning up raw md. no actual changes 
2880,Update docs for pubsub targets in cloud scheduler (#4008) (#7344),Signed-off-by: Modular Magician magic-modules@google.com
2881,Mark Release channel as GA in docs (#4007) (#7343),Signed-off-by: Modular Magician magic-modules@google.com
2882,valid scratch disk test case added (#3979) (#7340),  valid scratch disk test case added   PR comments implemented   test name modified   Signed-off-by: Modular Magician magic-modules@google.com
2883,Release 3.40.0 (#7321),
2884,Add support for module attribution (#3995) (#7320),"  add provider meta data to provider   lowercase providerMeta   add providerMeta to generated resources   add module attribution work into data sources   add module attribution for handwritten resources create methods   Add test specifying module_key, remove config declaration from custom deletes   Add check to module key test. Fix container engine versions datasource   Rename module_key to module_name   Co-authored-by: Megan Bang mbang@hashicorp.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Megan Bang mbang@hashicorp.com"
2885,Add example for create a GKE Windows node pool to the docs. (#4000) (#7317),Signed-off-by: Modular Magician magic-modules@google.com
2886,This name is too long and fails create-time validation. (#3997) (#7316),Signed-off-by: Modular Magician magic-modules@google.com
2887,"Revert ""fixed Error when trying to set boolean field to false on google_data_catalog_tag (#3910)"" (#3998) (#7315)",This reverts commit 96ce577810a713390d312d5974ca81765533d2c7. Signed-off-by: Modular Magician magic-modules@google.com
2888,Add SEV_CAPABLE option to google_compute_image (#3994) (#7313),Signed-off-by: Modular Magician magic-modules@google.com
2889,Clean up lint errors (#3990) (#7306),  fix lint errors   fix lint errors   lint fixes after sdkv2 update   change 'reading' to 'setting'   change 'reading' to 'setting'   change 'reading' to 'setting'   Signed-off-by: Modular Magician magic-modules@google.com
2890,Enforce v2 sdk in all resources and other generated files. (#3989) (#7301),Signed-off-by: Modular Magician magic-modules@google.com
2891,upgrade to sdkv2 (#3971) (#7300),"  fixed imports, removed Removed, changed CustomizeDiffFuncs to include context   more changes   More SDK update changes.   add more verbose logging to batcher   only parse IAM policies if they're set   add missing bracket   fix StopContext   fix use of configurefunc => configurecontextfunc   ignore top-level % fields in state and fix errorf   check for error before wrapping it in non-tryable error   updates after rebase with master   fix TestAccDataprocJob tests   fix TestAccMonitoringAlertPolicy   Fix AtLeastOneOf/ExactlyOneOf failures   fix privateNetworkCustomizeDiff for sdkv2   fix active directory domain trust imports for sdkv2   Fix TestAccContainerCluster_withInvalidReleaseChannel   add externalproviders: random   fix TestAccComputeInstance_scratchDisk test   check new not empty string, rather than length greater than 0   remove set partial   update data los prevention tests to v2   switch compute_instance and project_service_identity to v2   fix errors from beta run   fix iam tests, update v2 imports   fix customizediff after rebase   fix node_config workload_metadata_config   undo iam diff suppress changes, make nod_config.0.workload_metadata_config all ga   fix iam tests   Fix failing ProjectService_handleNotFound test.   Fix the TestAccProjectService_handleNotFound test to not fail by not removing the service from state during the Create call, only during subsequent reads.   add random provider to all generated tests   update region ssl cert datasource to v2   update compute region ssl cert datasource test to use v2   Update third_party/terraform/resources/resource_google_project_service.go   Co-authored-by: Riley Karson rileykarson@google.com   spacing change, update compute_target_grpc_proxy_test to use v2   update spanner db ddl custom diff to v2   fix TestAccContainerNodePool_withInvalidUpgradeSettings   move error check to isRetryableError   add comment around check matches   remove info message from bad merge   remove comment   return error if service is not enabled on create-read   add comment for why we check for 404 in delete   update tpuNodeCustomizeDiff to v2   fix checkdestroy failures   expect error for TestAccProjectService_disableDependentServices   Co-authored-by: Paddy Carver paddy@hashicorp.com Co-authored-by: Riley Karson rileykarson@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Paddy Carver paddy@hashicorp.com Co-authored-by: Riley Karson rileykarson@google.com"
2892,upgrade to sdkv2 (#7291),"  sdkv2   Fix fmt.Errorf usage that was garbling error output.   Only one provider in tests.   Return errors instead of panicking.   Fix use of ConfigureFunc => ConfigureContextFunc.   More verbose logging for batch context errors.   Log batcher parent context's status   Formatf fix   Fix diag.FromErr panic   log state for resources and datasources to find diff   Use temporary SDK branch for more parseable diffs   Fix StopContext   Ignore top-level % fields in state   check for error before wrapping it in NonRetryableError   Only parse IAM policies if they're set   Update to use SDK fixes for data sources.   Require random provider.   Properly source random for import.   Use latest sdk proposals   Include the collision detection between TestCase.ProviderFactories and TestCase.ExternalProviders.   Update to latest SDK master.   Fix compute import test.   Bubble up test errors.   changes after merge with master   after fixing some test failures   fix container node pool invalid settings test   rebase with mm master changes   add external providers: random   fix TestAccComputeInstance_scratchDisk test   merge most recent changes from master   update data_loss_prevention to use sdkv2   remove set partial in compute instance   fix lint errors   merge with most recent master, fix iam tests   generated from most recent commits   update to fix container tests - take out lint fixes, now a separate branch in mm   most recent merge with master   update to latest sdk version on master   go back to using sdk v2.0.1   most recent changes to mm - update to 2.0.3   mm changes from code review   revert change back to hashicorp github org rather than terraform-providers   fixes from upstream mm   Co-authored-by: Paddy Carver paddy@carvers.co"
2893,fixed a lint issue in the doc (#3987) (#7297),Co-authored-by: Edward Sun sunedward@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Edward Sun sunedward@google.com
2894,fix url keys to use b64_url instead of b64_std (#3988) (#7296),Signed-off-by: Modular Magician magic-modules@google.com
2895,Enable TPUs to use Shared VPC (#3939) (#7294),  add support for shared vpc   make cidr_block computable   add diffsuppression   tweak diffsupression to ignore when network has a change   rework diffsupress   add customizediff   switch the diff checks   Signed-off-by: Modular Magician magic-modules@google.com
2896,remove schema.Resource from cloudiot type maps (#3986) (#7290),Signed-off-by: Modular Magician magic-modules@google.com
2897,Add force_destroy to google_dns_managed_zone (#3917) (#7289),Signed-off-by: Modular Magician magic-modules@google.com
2898,Add new ingress option to Google Cloud Functions (#3977) (#7287),  added new option and cleaned up constants   add field to docs   Signed-off-by: Modular Magician magic-modules@google.com
2899,Added properties of options & artifacts on google_cloudbuild_trigger (#3944) (#7280),  added options & artifacts to cloudbuild trigger   updated with minor changes and added more options in test   a test adding update behavior for multiple optional fields   Co-authored-by: Edward Sun sunedward@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Edward Sun sunedward@google.com
2900,Add schema update support to spanner db 2082 (#3947) (#7279),"  eoncders and customdiff added for spanner DB ddl update   config update test case added   customdiff modified to handle out-of-index issue   new lines added   indent fixed   indent fixed for tests   test added for ddl update condition   mock added Terraformresourcediff, unit tests added   test fixed   more unit tests added   tests fixed   PR comments implemented   unit tests converted to table driven tests   ImportStateVerifyIgnore flag added to tests   syntax corrected in test   Signed-off-by: Modular Magician magic-modules@google.com"
2901,Added new resource for Target Director with proxyless grpc (#3978) (#7277),  init commit   Added support Traffic Director with proxyless gRPC   added a handwritten update test and misc   Co-authored-by: Edward Sun sunedward@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Edward Sun sunedward@google.com
2902,Support configuring Internal load balancer for Cloud Run for Anthos (#7268),
2903,add random id to signed url examples (#3965) (#7276),Signed-off-by: Modular Magician magic-modules@google.com
2904,Release 3.39.0 (#7272),
2905,allow updating dataproc cluster autoscaling_policy (#3976) (#7269),Signed-off-by: Modular Magician magic-modules@google.com
2906,Allow updating single_cluster_routing in google_bigtable_app_profile (#3967) (#7266),Signed-off-by: Modular Magician magic-modules@google.com
2907,Add nil check to recurring_schedule in google_os_config_patch_deployment (#3974) (#7265),Signed-off-by: Modular Magician magic-modules@google.com
2908,Add transformNameMapping to dataflow job (#3964) (#7259),  initial commit - wip   tests updated and doc added   example header added to doc   description updated for transform_name_mapping   Signed-off-by: Modular Magician magic-modules@google.com
2909,Allow google.project.id for passing project to resource_project_service (#3975) (#7255),  Alow project.id for passing project to resource_project_service   remove adjustProjectReference and utilize GetResourceNameFromSelfLink   Signed-off-by: Modular Magician magic-modules@google.com
2910,Added support GRPC for google_compute_(region)_backend_service.protocol (#3973) (#7254),Co-authored-by: Edward Sun sunedward@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Edward Sun sunedward@google.com
2911,google_bigtable_instance - deprecate instance_type (#3972) (#7253),Signed-off-by: Modular Magician magic-modules@google.com
2912,Add Regional SSL Certificate datasource (#3969) (#7252),Signed-off-by: Modular Magician magic-modules@google.com
2913,Add guide on deleted principals (#3950) (#7251),"  Add guide on deleted principals   PR feedback, website link   Signed-off-by: Modular Magician magic-modules@google.com"
2914,Clarify local-ssd docs for Instance Template (#3968) (#7247),Signed-off-by: Modular Magician magic-modules@google.com
2915,fixed Error when trying to set boolean field to false on google_data_catalog_tag (#3910) (#7241),  add test for false vale for datacatlog tag   Update transport.go   Update api.yaml   Update terraform.yaml   add skip_docs: true for the example Co-authored-by: Edward Sun sunedward@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Edward Sun sunedward@google.com
2916,Updating docs for SQL instance point_in_time_recovery parameter (#3966) (#7240),Signed-off-by: Modular Magician magic-modules@google.com
2917,add example for multiregional spanner (#3958) (#7231),Signed-off-by: Modular Magician magic-modules@google.com
2918,Add retries for modified services to google_project_service (#3960) (#7230),Signed-off-by: Modular Magician magic-modules@google.com
2919,Fix minor typo: this --> these (#3961) (#7226),Co-authored-by: Walter Sosa wasosa@oblong.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Walter Sosa wasosa@oblong.com
2920,Added missing 'all' option for protocol firewall rule (#3962) (#7225),Signed-off-by: Modular Magician magic-modules@google.com
2921,add documentation about PATCH/DELETE methods (#3955) (#7217),Signed-off-by: Modular Magician magic-modules@google.com
2922,Update CHANGELOG.md,
2923,fix failing target instance custom network test to use google-beta provider (#3957) (#7216),Signed-off-by: Modular Magician magic-modules@google.com
2924,log error if 'name' is not a key in schema map (#3952) (#7215),Signed-off-by: Modular Magician magic-modules@google.com
2925,Add Snapshot location to compute snapshot (#3896) (#7201),  added storage locations   add storage locations to field   tweak cmek logic   fix the decoder logic and cleanup whitespaces   remove duplicate entry   Signed-off-by: Modular Magician magic-modules@google.com
2926,add test and fix delete default route functionality (#3948) (#7199),  add test and fix delete default route functionality   fix lint error   update to correct project   Signed-off-by: Modular Magician magic-modules@google.com
2927,clustering is no longer ForceNew (#3949) (#7195),Signed-off-by: Modular Magician magic-modules@google.com
2928,Mark Workload Identity as GA fully. (#3941) (#7192),  mark workload identity as ga in docs   remove beta blocks from workload_metadata_config   fix errors in tests   Signed-off-by: Modular Magician magic-modules@google.com
2929,[resource_container_cluster] - Add self-link property (#3942) (#7191),  [resource_container_cluster] - Add self-link property   add comma to property definition   Added documentation reference   extend existing test with output property validation   Signed-off-by: Modular Magician magic-modules@google.com
2930,Add network field to target instance. (#3850) (#7189),  add network field   add beta version to examples   fix typo   Signed-off-by: Modular Magician magic-modules@google.com
2931,Upstream tutorial (#3940) (#7181),  Add references to Learn tutorials   Update link UTM   Co-authored-by: Tu Nguyen im2nguyen@users.noreply.github.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Tu Nguyen im2nguyen@users.noreply.github.com
2932,Add references to Learn tutorials (#7177),  Add references to Learn tutorials   Update link UTM   Condense to single callout 
2933,Fix dns base path to work with new clients. Keep MM-based base paths the same (#3935) (#7180),Signed-off-by: Modular Magician magic-modules@google.com
2934,Update google SDK (#7173),
2935,add sensitive_params to bigquery_data_transfer_config (#3937) (#7174),"  suppress diff for secret_access_key on bigquery data transfer params   add sensitiveParams for secret access key   add customize diff, fix spelling   add custom import and post create   Signed-off-by: Modular Magician magic-modules@google.com"
2936,Add rollout option to osconfig patch deployment fixes https://github.com/hashicorp/terraform-provider-google/issues/7124 (#3919) (#7172),  Add rollout option to osconfig patch deployment   Add test   Set properties to required and correctly specify exactly one of   Fix typos   Signed-off-by: Modular Magician magic-modules@google.com
2937,Switch http://www.gstatic.com/ipranges/goog.json to https (#7156),Fixes #7155
2938,3.37.0 CHANGELOG (#7121),  Update CHANGELOG.md   Update CHANGELOG.md   Update CHANGELOG.md   Co-authored-by: Cameron Thornton camthornton@google.com   v3.37.0   Cleanup after v3.37.0 release   Co-authored-by: Cameron Thornton camthornton@google.com Co-authored-by: tf-release-bot terraform@hashicorp.com
2939,Export email output in service_identity (#3924) (#7162),  expose email   fix member   fix member   unnecessary google-beta   Signed-off-by: Modular Magician magic-modules@google.com
2940,Allow IGM to resume operation after interruption (#3928) (#7153),Signed-off-by: Modular Magician magic-modules@google.com
2941,Add DSFs to references in snapshot tests (and other MM-generated tests) (#3930) (#7146),Signed-off-by: Modular Magician magic-modules@google.com
2942,Stored info (#3922) (#7145),"  Add stored info   Finish stored info, fix shared import   Add tests for dictionary, large custom dictionary, txt fixture, async on create for custom dictionary pending status   Add force destroy to bucket   Copy/paste errors   Signed-off-by: Modular Magician magic-modules@google.com"
2943,Add permission name. (#3927) (#7144),Signed-off-by: Modular Magician magic-modules@google.com
2944,Deprecate bucket policy field in google_storage_bucket (#3916) (#7143),Signed-off-by: Modular Magician magic-modules@google.com
2945,removed double quotes (#3926) (#7141),Signed-off-by: Modular Magician magic-modules@google.com
2946,Add additional fields to projects data source (#3868) (#7139),Signed-off-by: Modular Magician magic-modules@google.com
2947,Update google_project_service.html.markdown (#7090),document which permission is required to be used
2948,update labels (#3925) (#7136),Signed-off-by: Modular Magician magic-modules@google.com
2949,Upstream: Add google_project_service_identity resource (#3921) (#7133),Co-authored-by: umairidris umairidris@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: umairidris umairidris@google.com
2950,only update shielded_instance_config for stopped instances (#3918) (#7132),Signed-off-by: Modular Magician magic-modules@google.com
2951,Fix failing active_directory_domain_trust tests (#3915) (#7131),  AD Domain resource added   fmt issue fixed   validation regex and input flag added   Trust resouce attributes added to api.yaml   ad domain trust resource added   ad domain trust resource added   post_create attribute added   nested_query attribute added - work in progress   work in progress - peer review   encoder and decoder added - wip   custom encoders and decoders added for update and delete resource   comment removed   comment added   comment syntax corrected   comments added as PR review comments   managed domain name updated in tests to pass   Signed-off-by: Modular Magician magic-modules@google.com
