Index,Message,Description,Message Abstract,Description Abstract
246,fix: type helpers metadata inheriting,Yarn PnP doesn't implicitly inherit transitive peer dependencies class-validator and class-transformer from @nestjs/mapped-types. Fixes #2169.,fix: type helpers metadata inheriting,Yarn PnP doesn't implicitly inherit transitive peer dependencies class-validator and class-transformer from @nestjs/mapped-types. Fixes #2169.
247,fix(deps): update dependency swagger-ui-dist to v4.15.5,,fix(deps): update dependency swagger-ui-dist to v4.15.5,
248,chore(deps): update dependency jest to v29.3.1,,chore(deps): update dependency jest to v29.3.1,
249,chore(deps): update dependency husky to v8.0.2,,chore(deps): update dependency husky to v8.0.2,
250,chore(deps): update dependency jest to v29.3.0,,chore(deps): update dependency jest to v29.3.0,
251,chore(deps): update typescript-eslint monorepo to v5.42.1,,chore(deps): update typescript-eslint monorepo to v5.42.1,
252,chore(deps): update nest monorepo to v9.2.0,,chore(deps): update nest monorepo to v9.2.0,
253,chore(deps): update dependency eslint to v8.27.0,,chore(deps): update dependency eslint to v8.27.0,
254,Reset package lock,,Reset package lock,
255,Use correct parameter name for tag functions,Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br,Use correct parameter name for tag functions,Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br
256,fix(swagger-ui): Implement multiple js and css imports,Accept arrays in addition to single URLs in SwaggerCustomOptions to be able to include more than one external JS file.,fix(swagger-ui): Implement multiple js and css imports,Accept arrays in addition to single URLs in SwaggerCustomOptions to be able to include more than one external JS file.
257,chore(deps): update dependency @types/lodash to v4.14.188,,chore(deps): update dependency @types/lodash to v4.14.188,
258,chore(deps): update dependency @types/jest to v29.2.2,,chore(deps): update dependency @types/jest to v29.2.2,
259,fix(plugin): empty comment do not emit @ApiOperation decorator,,fix(plugin): empty comment do not emit @ApiOperation decorator,
260,chore(deps): update dependency @types/node to v18.11.9,,chore(deps): update dependency @types/node to v18.11.9,
261,chore(deps): update dependency @types/lodash to v4.14.187,,chore(deps): update dependency @types/lodash to v4.14.187,
262,chore(deps): update dependency @types/jest to v29.2.1,,chore(deps): update dependency @types/jest to v29.2.1,
263,chore(deps): update typescript-eslint monorepo to v5.42.0,,chore(deps): update typescript-eslint monorepo to v5.42.0,
264,chore(deps): update commitlint monorepo to v17.2.0,,chore(deps): update commitlint monorepo to v17.2.0,
265,fix(lib): fixed incorrect handling of @All decorator,"added workaround to replace ""all"" routes with routes with all other methods fixes #2143",fix(lib): fixed incorrect handling of @All decorator,"added workaround to replace ""all"" routes with routes with all other methods fixes #2143"
266,chore(deps): update dependency @types/node to v18.11.8,,chore(deps): update dependency @types/node to v18.11.8,
267,chore(deps): update dependency @types/node to v18.11.7,,chore(deps): update dependency @types/node to v18.11.7,
268,chore(deps): update dependency @types/node to v18.11.6,,chore(deps): update dependency @types/node to v18.11.6,
269,chore(): release v6.1.3,,chore(): release v6.1.3,
270,Merge pull request #2112 from bhrigushr/fix/1946-missing-request-body,fix(): missing requestBody,Merge pull request #2112 from bhrigushr/fix/1946-missing-request-body,fix(): missing requestBody
271,Update test/explorer/swagger-explorer.spec.ts,,Update test/explorer/swagger-explorer.spec.ts,
272,Update test/explorer/swagger-explorer.spec.ts,,Update test/explorer/swagger-explorer.spec.ts,
273,Update test/explorer/swagger-explorer.spec.ts,,Update test/explorer/swagger-explorer.spec.ts,
274,Merge pull request #2093 from nestjs/renovate/swagger-ui-dist-4.x,fix(deps): update dependency swagger-ui-dist to v4.15.1,Merge pull request #2093 from nestjs/renovate/swagger-ui-dist-4.x,fix(deps): update dependency swagger-ui-dist to v4.15.1
275,Merge pull request #2105 from nestjs/renovate/nestjs-mapped-types-1.x,fix(deps): update dependency @nestjs/mapped-types to v1.2.0,Merge pull request #2105 from nestjs/renovate/nestjs-mapped-types-1.x,fix(deps): update dependency @nestjs/mapped-types to v1.2.0
276,Merge pull request #2077 from edgesite/master,Optimize swagger-ui-dist loading performance,Merge pull request #2077 from edgesite/master,Optimize swagger-ui-dist loading performance
277,Merge pull request #2138 from flamewow/fix/2064_missleading_initOAuth,"fix: fixed misleading SwaggerCustomOptions interface, added typing f…",Merge pull request #2138 from flamewow/fix/2064_missleading_initOAuth,"fix: fixed misleading SwaggerCustomOptions interface, added typing f…"
278,fix(deps): update dependency swagger-ui-dist to v4.15.1,,fix(deps): update dependency swagger-ui-dist to v4.15.1,
279,"fix: fixed misleading SwaggerCustomOptions interface, added typing for SwaggerUIOptions",,"fix: fixed misleading SwaggerCustomOptions interface, added typing for SwaggerUIOptions",
280,chore(deps): update dependency @types/node to v18,,chore(deps): update dependency @types/node to v18,
281,chore(deps): update dependency supertest to v6.3.1,,chore(deps): update dependency supertest to v6.3.1,
282,chore(deps): update dependency jest to v29.2.2,,chore(deps): update dependency jest to v29.2.2,
283,chore(deps): update typescript-eslint monorepo to v5.41.0,,chore(deps): update typescript-eslint monorepo to v5.41.0,
284,chore(deps): update nest monorepo to v9.1.6,,chore(deps): update nest monorepo to v9.1.6,
285,chore(deps): update dependency eslint to v8.26.0,,chore(deps): update dependency eslint to v8.26.0,
286,chore(deps): update nest monorepo to v9.1.5,,chore(deps): update nest monorepo to v9.1.5,
287,chore(deps): update dependency jest to v29.2.1,,chore(deps): update dependency jest to v29.2.1,
288,chore(deps): update dependency @types/jest to v29.2.0,,chore(deps): update dependency @types/jest to v29.2.0,
289,chore(deps): update typescript-eslint monorepo to v5.40.1,,chore(deps): update typescript-eslint monorepo to v5.40.1,
290,chore(deps): update dependency jest to v29.2.0,,chore(deps): update dependency jest to v29.2.0,
291,chore(deps): update typescript-eslint monorepo to v5.40.0,,chore(deps): update typescript-eslint monorepo to v5.40.0,
292,chore(deps): update dependency express to v4.18.2,,chore(deps): update dependency express to v4.18.2,
293,chore(deps): update dependency eslint to v8.25.0,,chore(deps): update dependency eslint to v8.25.0,
294,chore(deps): update dependency @types/jest to v29.1.2,,chore(deps): update dependency @types/jest to v29.1.2,
295,chore(deps): update nest monorepo to v9.1.4,,chore(deps): update nest monorepo to v9.1.4,
296,fix(): missing requestBody,Closes #1946,fix(): missing requestBody,Closes #1946
297,chore(deps): update dependency release-it to v15.5.0,,chore(deps): update dependency release-it to v15.5.0,
298,chore(deps): update dependency supertest to v6.3.0,,chore(deps): update dependency supertest to v6.3.0,
299,chore(deps): update typescript-eslint monorepo to v5.39.0,,chore(deps): update typescript-eslint monorepo to v5.39.0,
300,chore(deps): update dependency release-it to v15.4.3,,chore(deps): update dependency release-it to v15.4.3,
301,chore(deps): update jest monorepo,,chore(deps): update jest monorepo,
302,fix(deps): update dependency @nestjs/mapped-types to v1.2.0,,fix(deps): update dependency @nestjs/mapped-types to v1.2.0,
303,chore(deps): update dependency ts-jest to v29.0.3,,chore(deps): update dependency ts-jest to v29.0.3,
304,chore(deps): update dependency @types/jest to v29.1.0,,chore(deps): update dependency @types/jest to v29.1.0,
305,chore(deps): update dependency @types/lodash to v4.14.186,,chore(deps): update dependency @types/lodash to v4.14.186,
306,chore(deps): update dependency jest to v29.1.1,,chore(deps): update dependency jest to v29.1.1,
307,chore(deps): update dependency typescript to v4.8.4,,chore(deps): update dependency typescript to v4.8.4,
308,chore(deps): update typescript-eslint monorepo to v5.38.1,,chore(deps): update typescript-eslint monorepo to v5.38.1,
309,chore(deps): update dependency ts-jest to v29.0.2,,chore(deps): update dependency ts-jest to v29.0.2,
310,chore(deps): update dependency eslint to v8.24.0,,chore(deps): update dependency eslint to v8.24.0,
311,chore(deps): update nest monorepo to v9.1.2,,chore(deps): update nest monorepo to v9.1.2,
312,chore(deps): update typescript-eslint monorepo to v5.38.0,,chore(deps): update typescript-eslint monorepo to v5.38.0,
313,chore(deps): update nest monorepo to v9.1.1,,chore(deps): update nest monorepo to v9.1.1,
314,feat(@nestjs/swagger) support HTTP range status codes,"Allow 1XX, 2XX, 3XX, 4XX, 5XX range HTTP response codes.",feat(@nestjs/swagger) support HTTP range status codes,"Allow 1XX, 2XX, 3XX, 4XX, 5XX range HTTP response codes."
315,chore(deps): update dependency @types/jest to v29.0.3,,chore(deps): update dependency @types/jest to v29.0.3,
316,chore(deps): update dependency release-it to v15.4.2,,chore(deps): update dependency release-it to v15.4.2,
317,chore(deps): update dependency ts-jest to v29.0.1,,chore(deps): update dependency ts-jest to v29.0.1,
318,chore(deps): update dependency @types/jest to v29.0.2,,chore(deps): update dependency @types/jest to v29.0.2,
319,chore(deps): update typescript-eslint monorepo to v5.37.0,,chore(deps): update typescript-eslint monorepo to v5.37.0,
320,chore(deps): update dependency eslint to v8.23.1,,chore(deps): update dependency eslint to v8.23.1,
321,chore(deps): update dependency @types/jest to v29.0.1,,chore(deps): update dependency @types/jest to v29.0.1,
322,chore(deps): update dependency @types/lodash to v4.14.185,,chore(deps): update dependency @types/lodash to v4.14.185,
323,chore: optimize loading performance,,chore: optimize loading performance,
324,chore(deps): update dependency jest to v29.0.3,,chore(deps): update dependency jest to v29.0.3,
325,chore(deps): update dependency ts-jest to v29,,chore(deps): update dependency ts-jest to v29,
326,chore(deps): update dependency typescript to v4.8.3,,chore(deps): update dependency typescript to v4.8.3,
327,chore(deps): update typescript-eslint monorepo to v5.36.2,,chore(deps): update typescript-eslint monorepo to v5.36.2,
328,chore(): release v6.1.2,,chore(): release v6.1.2,
329,Merge pull request #2069 from KillWolfVlad/feature/fix-undefined-modifiers,fix(): undefined modifiers,Merge pull request #2069 from KillWolfVlad/feature/fix-undefined-modifiers,fix(): undefined modifiers
330,chore(deps): update dependency jest to v29.0.2,,chore(deps): update dependency jest to v29.0.2,
331,fix(): undefined modifiers,,fix(): undefined modifiers,
332,chore(): release v6.1.1,,chore(): release v6.1.1,
333,Merge pull request #2067 from nestjs/chore/support-typescript-v4.8,chore(): support typescript v4.8,Merge pull request #2067 from nestjs/chore/support-typescript-v4.8,chore(): support typescript v4.8
334,Merge pull request #2023 from kaioduarte/perf/lazy-load-swagger-ui,perf(swagger-module): lazy load swagger-ui-dist module,Merge pull request #2023 from kaioduarte/perf/lazy-load-swagger-ui,perf(swagger-module): lazy load swagger-ui-dist module
335,chore(): support typescript v4.8,,chore(): support typescript v4.8,
336,chore(deps): update dependency openapi-types to v12.0.2,,chore(deps): update dependency openapi-types to v12.0.2,
337,chore(deps): update dependency release-it to v15.4.1,,chore(deps): update dependency release-it to v15.4.1,
338,chore(deps): update typescript-eslint monorepo to v5.36.1,,chore(deps): update typescript-eslint monorepo to v5.36.1,
339,chore(deps): update dependency @types/jest to v29,,chore(deps): update dependency @types/jest to v29,
340,chore(deps): update typescript-eslint monorepo to v5.36.0,,chore(deps): update typescript-eslint monorepo to v5.36.0,
341,chore(deps): update dependency @commitlint/cli to v17.1.2,,chore(deps): update dependency @commitlint/cli to v17.1.2,
342,chore(deps): update commitlint monorepo,,chore(deps): update commitlint monorepo,
343,chore(deps): update dependency eslint to v8.23.0,,chore(deps): update dependency eslint to v8.23.0,
344,chore(deps): update dependency jest to v29.0.1,,chore(deps): update dependency jest to v29.0.1,
345,chore(): release v6.1.0,,chore(): release v6.1.0,
346,Merge pull request #2035 from nestjs/renovate/swagger-ui-dist-4.x,fix(deps): update dependency swagger-ui-dist to v4.14.0,Merge pull request #2035 from nestjs/renovate/swagger-ui-dist-4.x,fix(deps): update dependency swagger-ui-dist to v4.14.0
347,Merge pull request #1720 from andrewda/tsdoc,feat(): add support for additional TSDoc tags,Merge pull request #1720 from andrewda/tsdoc,feat(): add support for additional TSDoc tags
348,Merge pull request #2041 from ledniy/bugfix/pattern,fix(): invalid pattern,Merge pull request #2041 from ledniy/bugfix/pattern,fix(): invalid pattern
349,Merge pull request #2039 from Branchverse/feature/swagger-customJsStr,Add customJsStr to swagger-custom-options,Merge pull request #2039 from Branchverse/feature/swagger-customJsStr,Add customJsStr to swagger-custom-options
