Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1965,Added Accordion docs example requested in issue #4140 (#5171),0.66026986,AccordionCollapse: add as prop support (#5991) (f40439e),,0
1966,Merge pull request #1825 from taion/fix-Tabs-onSelect,0.6531062,ToggleButtonGroup: remove extra onChange check (#6345) (52220e0),,0
1967,[fixed] OverlayTrigger event handlers are properly maintained,0.60832137,"CollapsableMixin: Fixed not removing event handlers correctly, thanks @justjake",,0
1968,Merge pull request #607 from react-bootstrap/revert-536-master,0.61334133,update react-overlays and @restart/hooks packages (#6333) (9654ca2),,0
1969,Fix typos across react-bootstrap repository (#4125),0.6437636,update react-overlays and @restart/hooks packages (#6333) (9654ca2),Issue #3051 - Update Media Object Modified the code in Media.js Removed source documents and test documents of the following: MediaList MediaListItem MediaLeft MediaRight MediaHeading Update the documentation of Media Object to v4 finish up Media Object,0
1970,Merge pull request #5279 from react-bootstrap/more-ts-fixes,0.6329195,update react-overlays and @restart/hooks packages (#6333) (9654ca2),add alert heading add bsStyle variants Add props description update,0
1971,overlays and doc improvements (#3215),0.69241,Overlay: fix initial positioning of overlays (#6348) (bdb89d5),"Update ButtonToolbar styling and spec update Col, Grid, and Row clean up InputGroup clean up Badge clean up utils a bit",0
1972,chore(deps-dev): bump eslint from 6.0.1 to 6.1.0,0.5802175,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),"Using the xs attribute will generate an erroneous class ""col--{size}"" instead of ""col-{size}"".",0
1973,TabbedArea updates,0.6477438,Tabs: support passing custom attributes to Tab (#5879) (6afa734),Updating progressbar to bootstrap v4 Updating progress bar to new location for the docs Updated progress page to use new path for progressbar components Updating progressBar to use the themeProvider Removing log statements Checking that ProgressBar only allows children of type ProgressBar Renaming bsStyle prop to variant Adding proptypes.of for variant prop Removing ProgressBar prefix from progressBar examples Adding docs for props of progressbar,0
1974,CustomPropTypes error messages DRY refactoring,0.5651311,Modal: fix wrong types on ModalProps (#5894) (1db1f11),This reverts commit 5ad62feef3ea6e800682908876225caf8511d88f.,0
1975,fix(types): fix role prop (#5851),0.93654776,types: fix role prop (#5851) (0077178),Add engines to package.json,1
1976,Release v0.25.0-alpha.1,0.8880709,2.0.0-alpha.0 (2021-03-13),,1
1977,fix(Modal): directly show backdrop if no animation (fix: #4190) (#4192),0.75498295,Modal: fix autofocus for inputs when animation is enabled (#6278) (08e1bbc),,1
1978,fix(Toast): add optional event arg to Toast onClose (#6068),0.9382673,"Toast: add optional event arg to Toast onClose (#6068) (3fc5b57), closes #5726",,1
1979,Release v0.32.0,0.8363676,2.0.0-beta.0 (2021-06-03),"Add v4 support for Jumbotron Update example and styling Add bsPrefix, prop comments and update prop name on example",1
1980,Merge pull request #1185 from AlexKVal/eslint-defaults,0.54525054,defaultIsOpen -> defaultExpanded,Implements breadcrumbs makes label as explicit prop for breadcrumb removes unnecessary id in breadcrumb example docs - fixes broken link on breadcrumbs Adds listProps to Breadcrumb Removes yarn-error.log Updates breadcrumbs to not override classes breadcrumbs - switches prop order removes unused imports,0
1981,Merge pull request #1845 from cymen/fix_document_react_finddomnode_usage,0.49253815,"CollapsableMixin: Fixed not removing event handlers correctly, thanks @justjake",,0
1982,chore(deps): update all non-major dependencies (#5573),0.6801331,update dependencies (#6587) (753dc53),WIP clean up navbar clean up docs clean up docs,0
1983,remove pagination logic (#2587),0.64044315,Pagination: Wrap Pagination sub-components in forward refs (#6306) (2686ae3),Forward ref remove extra component,0
1984,Merge pull request #859 from jamon/master,0.49063987,"CollapsableMixin: Fixed not removing event handlers correctly, thanks @justjake",WIP clean up,0
1985,feat(Tabs): support passing custom attributes to Tab (#5879),0.930653,Tabs: support passing custom attributes to Tab (#5879) (6afa734),Add v4 support for tables Fix ESLint error in PageItem,1
1986,chore(deps-dev): bump eslint from 6.2.1 to 6.2.2,0.556576,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),"Added v4 support for images and figures remove bootstrapUtils, make FigureImage return Image Addressed feedback",0
1987,Merge pull request #449 from react-bootstrap/infrastructure,0.53724754,update react-overlays and @restart/hooks packages (#6333) (9654ca2),,0
1988,docs: Added copy to clipboard option for import statements in API docs,0.49052584,InputGroup: fix export (#6060) (4bfc054),WIP convert Button dbl disabled fix ToggleGroup focus update poc fix desc finish up ignore,0
1989,chore(deps): bump gatsby-plugin-mdx from 1.0.42 to 1.0.43 in /www,0.5960537,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),,0
1990,Merge pull request #275 from trentgrover-wf/dupTest,0.52128106,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),don't link RB it's not needed clean up gatsby and upgrade to v2 backport CI changes fix babelrc register fix babel and metadata add flow-preset to fix gatsby bug,0
1991,chore(deps-dev): bump sinon from 7.4.2 to 7.5.0,0.57393897,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),"fix readme, react-16-enzyme doc running CI fix docs so they build",0
1992,simplify cloneWithProps util clone,0.462716,"In addition this version includes many bug fixes and small propType changes for added API flexibility, thanks to all contributors.",,0
1993,[changed] only autofocus modals when enforceFocus is true (the default),0.5930185,Modal: fix autofocus for inputs when animation is enabled (#6278) (08e1bbc),update to babel 7 require,0
1994,Bump eslint version to 0.19.0,0.5702586,1.5.0 (2021-02-16),We should really have had this in here...,0
1995,Merge pull request #394 from mtetlow/master,0.5312421,use shared modal manager to sync container state (#5917) (46eb1bb),,0
1996,chore(deps): bump @fortawesome/free-solid-svg-icons in /www (#3868),0.48713958,DropdownMenu: Fix base styles being overridden by popper styles (#5466) (aec9151),,0
1997,Update eslint dev.dependency,0.5685591,update dependencies (#6587) (753dc53),,0
1998,chore(deps-dev): bump webpack from 4.37.0 to 4.38.0,0.5564967,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),,0
1999,chore: revert gatsby-plugin-mdx (#6394),0.55240196,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),,0
2000,Small fixes for 'tools',0.5788831,"In addition this version includes many bug fixes and small propType changes for added API flexibility, thanks to all contributors.",Fix link typo in README.md,0
2001,Add source maps when optimizing,0.42838126,Popover: use Bootstrap default offsets (#5663) (ef3cce8),,0
2002,chore(deps): bump gatsby-link from 2.1.1 to 2.2.0 in /www (#3934),0.55000865,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),,0
2003,Merge pull request #642 from taion/bssize-warning,0.5130764,v5: Drop bsPrefix from FormGroup (#5362) (091b51e),"Rework Panel API (#1769) Upgrade uncontrollable dependency remove createClass in tests (#2586) remove createClass in tests fix-lint update changelog Release v0.31.0 Add toggle button components (#2252) I’m tried of rewriting this component all the time :P Update Dropdown.js (#2615) fix typo switch to new one (#2621) Rework Panel API update fix up the branch, fix examples Finish tests Update PanelHeading.js prop-types clean up change collapsible API, finish examples and docs lint: clean up nits nits remove pagination logic (#2587) remove pagination logic Add upgrade path. Transition group (#2676) switch to react transition group Update Modal api fix tests bump and fix test Update package.json update wording preventDefault specified to work only for disabled && onSelect; it is a fix for issue #2711 removing prevent defaults from any onSelect logic for NavItem, Panel, and PanelGroup adding tests for Panel and NavItem changes. testing for whether preventDefault is clicked and for whether the navbar collapses when it is clicked. part of the fix for #2711, removing preventDefault for onSelect. also modifying code so it only will preventDefault if element is disabled refactoring the fix for issue #2711 figured this test was unnecessary. also fixed some linting errors. for #2711 merge issues fix lint Add up-to-date Bootstrap stylesheets Add btn-link to storybook, precommit format Fix toggle buttons Update toggle prop on ButtonGroup Use npm registry",0
2004,fix(FormText): 'muted' prop bug in . (#3901),0.8026749,FormSelect: fix props not being defined (#6106) (4dd40db),,1
2005,chore: fix eslint for docs (#6374),0.5572468,docs: fix missing img on toast (fix #5729) (#5814) (488e5c0),,0
2006,Release v0.30.2,0.8194643,2.0.0-beta.0 (2021-06-03),,1
2007,feat: add form components,0.60242033,Form: fix controlId override behavior on FormRange and FormSelect (#5880) (866ec5b),,0
2008,Release v0.22.2,0.8706564,2.2.0 (2022-03-04),,1
2009,Refactor CustomPropTypes tests.,0.62997067,Better propType checking #163 #167,,0
2010,Merge pull request #657 from traviscooper/patch,0.49893048,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2011,Remove reference to factories from documentation,0.4973642,"Modal: Remove role=""document"" from ModalDialog (#5529) (af3453a)",,0
2012,Add 'borderless' prop to TS types,0.53886867,fix TS error with transition types (#5610) (bb84d81),,0
2013,Merge pull request #2271 from Mirodil/patch-1,0.48147386,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2014,chore(deps-dev): bump @babel/register from 7.6.0 to 7.6.2,0.66476774,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),,0
2015,Merge pull request #1157 from taion/hide-modal-bsstyle,0.56731594,v5: Drop bsPrefix from FormGroup (#5362) (091b51e),,0
2016,create contentClassName prop (#5367),0.5435565,Modal: fix typescript intellisense with base props (#6150) (a7db500),Changed ProgressBar check to work with proxied components Added comment explaining the check,0
2017,Migrate Button doc examples to function components,0.53766763,v5: Refactor ToggleButton (4daed01),Fix OverlayCustom example to run transitions Explain the need to pass props to wrapped component in custom overlays docs. Explain the need to pass props to wrapped component in custom overlays docs - rewording.,0
2018,Update dependencies (#3020),0.8472643,update dependencies (#6587) (753dc53),Update ignore files,1
2019,Merge pull request #1039 from AlexKVal/babel-back,0.48191962,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2020,docs(ListGroupItem): add onclick and href docs (#6461),0.5871318,ListGroupItem: prevent a div with a href (#6462) (c4b15a3),,0
2021,chore(deps): update dependency remark-slug to v6 (#5064),0.6788775,update dependencies (#6587) (753dc53),Fix ModalDialog docs,0
2022,Adding 'forwards bsClass' spec to DropdownToggle,0.5793996,v5: Drop bsPrefix from FormGroup (#5362) (091b51e),,0
2023,fix(types): more accurate form types (#5067),0.81134236,v5: Fix form types (#5350) (835d397),,1
2024,Impose 'func-names' airbnb rule,0.32789242,ensure consistent API for custom variants (#6398) (8a81903),,0
2025,feat: Add useAccordionToggle hook,0.59031713,v5: Refactor ToggleButton (4daed01),include props for modal dialog,0
2026,Merge pull request #1079 from zerkms/modal-unmount,0.51071686,"CollapsableMixin: Fixed not removing event handlers correctly, thanks @justjake",Add LinkToSource before every PropTable,0
2027,Add missed tests for isRequiredForA11y custom validator,0.56679976,FormCheck: add support for reverse checks and radios (#6353) (dd41911),,0
2028,chore(deps-dev): bump @4c/rollout from 1.3.10 to 1.4.0,0.5956696,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),,0
2029,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1 in /www (#6582),0.458539,deps: clean up @types deps list (#6303) (609c678),link,0
2030,Add --docs option into tools/release,0.45946258,Check out the v2 docs for the new features.,,0
2031,fix(FormCheck)!: use feedbackType to control feedback type (#6015),0.9482183,"fix(FormCheck)!: use feedbackType to control feedback type (#6015) (ab9e080), closes #6015",,1
2032,Merge pull request #74 from stevoland/feature/navbar-collapse,0.54149747,NavDropdown: fix onSelect type (#6151) (253c998),,0
2033,feat(v5): Refactor ToggleButton,0.90632236,v5: Refactor ToggleButton (4daed01),,1
2034,chore(deps): bump @mdx-js/mdx from 1.1.4 to 1.1.5 in /www,0.51880693,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),,0
2035,chore(deps-dev): bump @babel/core from 7.4.4 to 7.4.5 (#3821),0.71787345,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),Fix PanelGroup Accordion allow more than one panel open Includes test. Fix prettier errors. Handle more accordion cases Fix test errors if no PanelGroup ancestor of Panel. Avoid object create per @taion suggestion. Fix prettier error from traivs-ci/pr,1
2036,chore(deps): bump gatsby from 2.13.52 to 2.13.55 in /www,0.56985605,1.6.7 (2023-05-03),,0
2037,[fixed] allow null activeKey (empty) selection,0.66696,ListGroupItem: fix .active not being set with activeKey in ListGroup (#6002) (cdaa039),,0
2038,fix(types): fix type of 'safeFindDOMNode' function (#6465),0.9434304,types: fix type of 'safeFindDOMNode' function (#6465) (f2f1847),Fixes #2931,1
2039,feat(SplitButton): add flip prop support,0.89864385,SplitButton: add flip prop support (909c564),,1
2040,chore: use forms for issue templates (#6086),0.5967119,v5: Fix form types (#5350) (835d397),,0
2041,chore(deps): bump gatsby-remark-prismjs from 3.3.3 to 3.3.4 in /www,0.50596327,1.4.1 (2021-01-07),,0
2042,Merge pull request #774 from AlexKVal/eslintBabel,0.5058792,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2043,Merge pull request #1155 from AlexKVal/booleans,0.5124382,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),update changelog update release command date,0
2044,chore(deps-dev): bump husky from 3.0.1 to 3.0.2,0.55214405,2.0.3 (2021-12-01),add it config more ignore format fix script fix script,0
2045,Merge pull request #1794 from react-bootstrap/disable-link,0.5584728,update react-overlays and @restart/hooks packages (#6333) (9654ca2),"Rework Panel API (#1769) Upgrade uncontrollable dependency remove createClass in tests (#2586) remove createClass in tests fix-lint update changelog Release v0.31.0 Add toggle button components (#2252) I’m tried of rewriting this component all the time :P Update Dropdown.js (#2615) fix typo switch to new one (#2621) Rework Panel API update fix up the branch, fix examples Finish tests Update PanelHeading.js prop-types clean up change collapsible API, finish examples and docs lint: clean up nits nits remove pagination logic (#2587) remove pagination logic Add upgrade path. Transition group (#2676) switch to react transition group Update Modal api fix tests bump and fix test Update package.json update wording preventDefault specified to work only for disabled && onSelect; it is a fix for issue #2711 removing prevent defaults from any onSelect logic for NavItem, Panel, and PanelGroup adding tests for Panel and NavItem changes. testing for whether preventDefault is clicked and for whether the navbar collapses when it is clicked. part of the fix for #2711, removing preventDefault for onSelect. also modifying code so it only will preventDefault if element is disabled refactoring the fix for issue #2711 figured this test was unnecessary. also fixed some linting errors. for #2711 merge issues fix lint",0
2046,Merge pull request #346 from taion/jjia/panel-table-fill,0.5491074,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2047,fix(DropdownMenu): Fix base styles being overridden by popper styles (#5466),0.9429771,DropdownMenu: Fix base styles being overridden by popper styles (#5466) (aec9151),,1
2048,[fixed] Respect onClick on MenuItem,0.58961034,Dropdown: fix menu positioning when renderOnMount=true (#5989) (a2a4125),gatsby docs rm some old files WIP LINT use react-live rm blow up the build tooling netlify node version try npm clean up guard copy clean up www build smarter replace cleeeean up fix build move cacheDir again oops naah WIP update and rebase appveryor node 8 lint in CI again AGAIN try this fix build fix SSR test CI ci again fix lint try this ARG,0
2049,Merge pull request #571 from yeojz/fix-listgroup-tag-error,0.50990504,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2050,Upgrade affix component event binding to use React EventListener,0.5985528,"CollapsableMixin: Fixed not removing event handlers correctly, thanks @justjake",,0
2051,feat(v5): Change Toast default delay to 5000 (#5570),0.9616161,v5: Change Toast default delay to 5000 (#5570) (c3a98f8),,1
2052,Merge pull request #229 from alasdaircs/fix/navbar-collapse,0.61136544,NavDropdown: fix onSelect type (#6151) (253c998),Update the readme added in Related modules a section for awesome-react-bootstrap-components. Fixed the name,0
2053,fix: just merge style with modalStyles,0.583678,Modal: render aria-label on top level modal element (273901f),Add documentation note about rootCloseEvent being unavailable to custom dropdowns,0
2054,Update CONTRIBUTING.md,0.55174875,v5: Update Accordion (#5517) (5acddf3),,0
2055,Merge pull request #1507 from ide/master,0.5270107,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),Fix React.DOM.code deprecation warning: Remove deprecated use of React.DOM.code,0
2056,Do not pass onSelect to DOM nodes,0.57719207,remove onSelect in NavItem,,0
2057,chore(deps): update @react-bootstrap/babel-preset to ^2.1.0 (#5820),0.6906456,update react-overlays and @restart/hooks packages (#6333) (9654ca2),,0
2058,Merge pull request #885 from cmrnh/master,0.47998738,use shared modal manager to sync container state (#5917) (46eb1bb),,0
2059,docs: switch default cdn to jsDelivr (#6454),0.5156293,switch from defaultProps to JS default params (#6568) (1d5b726),Replace TransitionEvents with dom-helpers/transition,0
2060,Remove unused utils,0.6294671,remove unused files from build output,,0
2061,Release v0.30.6,0.80160487,2.0.0-beta.0 (2021-06-03),,1
2062,fix missing tab ids,0.5930213,Tabs: allow fill and justify settings for tabs (#6391) (239c459),,0
2063,refactor exports,0.5825763,fix exports and types (#5969) (3531dc8),preventDefault specified to work only for disabled && onSelect; it is…,0
2064,Merge pull request #3364 from bpas247/master,0.5478661,v5: Drop bsPrefix from FormGroup (#5362) (091b51e),remove twitter association,0
2065,Add bower.json,0.48959082,"Requires React >= 0.12.0, massive thanks @trentgrover-wf, also @jquense ",According to the latest released documentation link Bootstrap should not be associated with Twitter,0
2066,Use React.findDOMNode(),0.49335063,v5: Drop FormFile and related components (#5523) (d4195da),,0
2067,"Rename ""navOpen"" to ""navExpanded""",0.6358427,"NavBar: navOpen ==> navExpanded, thanks @alasdaircs",,0
2068,Render context consumer instead of context itself,0.38008207,prioritize poppers position prop in overlaytrigger (#6175) (dc9a0d7),Fix ES module build,0
2069,Add inputRef to FormControl component,0.715565,Form: fix controlId override behavior on FormRange and FormSelect (#5880) (866ec5b),,1
2070,chore(deps): update all non-major dependencies (#5357),0.6703063,update dependencies (#6587) (753dc53),,0
2071,chore(deps): bump gatsby from 2.17.4 to 2.17.6 in /www,0.5941378,1.4.1 (2021-01-07),,0
2072,chore(deps): bump gatsby-source-filesystem from 2.1.14 to 2.1.1… (#4357),0.5312925,2.0.0-rc.1 (2021-10-15),copy the babelrc into build script Update build.js Update build.js Update build.js,0
2073,chore(deps): bump gatsby from 2.3.32 to 2.3.33 in /www (#3724),0.58109397,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),,0
2074,Merge pull request #1017 from AlexKVal/tabbedArea,0.52994007,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),Update react-overlays dependency,0
2075,chore: update rollout to fix release (#6548),0.7425775,update dependencies (#6587) (753dc53),,1
2076,yarn,0.3156883,nan,,0
2077,Fix tab bugs,0.668906,Tabs: allow fill and justify settings for tabs (#6391) (239c459),,0
2078,Move source repo to organisation,0.3641523,migrate components to restart/ui (73a559e),defer updateStyles until after the portal ref is available if it is null. move clearing pendingUpdateStyle clearing to cWM and switch updateStyles to use early return when modal ref is null make setModalRef a bound function to make sure the modal ref never changes (and remove the pending update styles workaround since it's no longer needed) fix lint error,0
2079,chore(deps): bump gatsby from 2.13.65 to 2.13.68 in /www (#4277),0.61889243,2.7.3 (2023-04-12),,0
2080,Merge pull request #686 from thetimbanks/menuitem-active,0.55298483,ToggleButtonGroup: remove extra onChange check (#6345) (52220e0),docs: update navbar documentation,0
2081,chore(deps-dev): bump @types/react from 16.8.19 to 16.8.20 (#3903),0.67658913,types: Set @types/react to >=16.9.35 (#5542) (d337c95),update RO range,0
2082,Merge pull request #1113 from AlexKVal/eslint,0.48647693,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2083,fix(types): add scrollable to ModalProps interface to match component (#3742),0.6374326,"Modal: Fix wrong types on ModalProps (#6022) (18ef232), closes #5894",,0
2084,Merge pull request #852 from AlexKVal/factories,0.4381851,"FormCheck: fix Form.Check.Label spacing (#5983) (250655c), closes /github.com/react-bootstrap/react-bootstrap/issues/5938#issuecomment-883704209",update babel-config use loose fix range looooooose,0
2085,[added] favicon,0.5112116,InputGroup: Add hasValidation prop (#5618) (fa96fec),Fix Travis caching for Yarn,0
2086,Publish v2.7.3,0.69193554,2.7.0 (2022-12-07),,0
2087,adds tests!,0.37831843,React 0.12 support! Thanks everyone.,,0
2088,Fix bug in ReactPlayground.,0.618476,update react-overlays and @restart/hooks packages (#6333) (9654ca2),update deps fix lint errors,0
2089,chore(deps): bump gatsby-remark-prismjs from 3.3.17 to 3.3.18 in /www,0.53130233,1.4.1 (2021-01-07),navExpanded was renamed to expanded in link,0
2090,chore(deps): update to Bootstrap v5 stable (#5813),0.5501733,DropdownMenu: use Bootstrap default offsets (#5662) (f29ad48),,0
2091,Fix eslint padded-blocks,0.46478668,Popover: use Bootstrap default offsets (#5663) (ef3cce8),,0
2092,[added] Test for carousel control behaviour with wrap=true,0.51944673,Carousel: Fix ref type (#5613) (4e28124),,0
2093,Convert source module format from ES6 to CommonJS,0.6535336,Change internal module system from ES6 modules -> CJS and general code clean up thanks to @kellec #158 ,,0
2094,Merge pull request #2045 from taion/test-firefox,0.44942495,ToggleButtonGroup: remove extra onChange check (#6345) (52220e0),,0
2095,chore(deps-dev): bump prettier from 1.17.0 to 1.17.1 (#3776),0.5707683,1.4.1 (2021-01-07),,0
2096,chore(deps): bump hosted-git-info from 2.8.8 to 2.8.9 (#5804),0.62942487,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),,0
2097,"test(TabPane): add role=""tabpanel"" check (#6197)",0.65238214,Tabs: allow fill and justify settings for tabs (#6391) (239c459),,0
2098,feat(FormCheck): Allow custom controls to render without a label (#5427),0.68296933,Form: fix controlId override behavior on FormRange and FormSelect (#5880) (866ec5b),,0
2099,npm publish only essential.,0.32613933,Prevent focus on disabled nav items or list group items only (#5593) (198931d),,0
2100,Merge pull request #1718 from taion/fix-peer-dep,0.45925596,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2101,fix: Popover placement prop-types to correct list of props,0.7662285,prioritize poppers position prop in overlaytrigger (#6175) (dc9a0d7),"When the defaultActiveIndex is > than the number of new children after update, there will be no active item, and no way to select a new item. Fix is to reset the activeIndex=0 and previousActiveIndex to null.",1
2102,Address PR feedback,0.45329827,React 0.12 support! Thanks everyone.,"Provide keydown handler for ""space"" If onKeyDown prop is supplied, prefer that If no onKeyDown supplied, handle ""space"" with the onClick handler. Test that space bar calls click handler. Check for key, not keycode Only add handler if rendering a tag Chain own-props onKeyDown with space handler Prevent default only for space, don't check for a Style nits",0
2103,Merge pull request #919 from react-bootstrap/markdown-prop-docs,0.57455456,"FormCheck: fix Form.Check.Label spacing (#5983) (250655c), closes /github.com/react-bootstrap/react-bootstrap/issues/5938#issuecomment-883704209",,0
2104,Add documentation note about rootCloseEvent being unavailable to custom dropdowns,0.6052878,Dropdown: fix autoClose being mandatory (#5886) (866ec5b),,0
2105,Add a description for 'componentClass' property to all other components.,0.48242778,add Placeholder component (#5974) (182b123),,0
2106,Fix missing dev peer dependency,0.46375376,update dependencies (#6587) (753dc53),,0
2107,Merge pull request #3239 from taion/up,0.5184316,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),Fix import * as PropTypes to import PropTypes,0
2108,Merge pull request #1796 from taion/fix-SubNav,0.5131783,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2109,[removed] Input type=submit deprecation warning.,0.54558885,deps: clean up @types deps list (#6303) (609c678),Improve ButtonGroup docs,0
2110,Release v0.29.1,0.8052826,2.0.0-beta.0 (2021-06-03),,1
2111,Fix names of tab components in documentation,0.66526246,Tabs: allow fill and justify settings for tabs (#6391) (239c459),"cleanup, add tests nits more nits don't use includes don't use includes again",0
2112,Update uncontrollable dependency,0.63683045,update dependencies (#6587) (753dc53),switch to react transition group Update Modal api fix tests bump and fix test Update package.json update wording,0
2113,docs: fix animated prop name (#3462),0.58103883,Popover: fix content prop error (#6612) (3d1df53),,0
2114,Merge pull request #1069 from AlexKVal/bsSize,0.5592981,v5: Drop bsPrefix from FormGroup (#5362) (091b51e),remove pagination logic Add upgrade path.,0
2115,Fix deprecationWarning for node,0.47480178,"CollapsableMixin: Fixed not removing event handlers correctly, thanks @justjake","Export ToggleButton, ToggleButtonGroup for public use export ToggleButtonGroup",0
2116,Merge pull request #1511 from react-bootstrap/fix-modal-header-again,0.63213944,update react-overlays and @restart/hooks packages (#6333) (9654ca2),,0
2117,fix(types): alignRight type (#3828),0.70222414,types: fix role prop (#5851) (0077178),,1
2118,Rename and move out test for 'prefixClass()' method,0.42553347,"RTL: Update popover classes, fix placement proptypes (67bf18d)",,0
2119,chore(deps): update codecov/codecov-action action to v3 (#6335),0.5142125,v5: update ResponsiveEmbed to Ratio (#5714) (91470c2),"add tests and pass onload and onerror props add minimum documentation fix lints address comments, use expect, const, explicit props",0
2120,chore(deps): bump react-transition-group from 4.0.1 to 4.1.0 (#3854),0.5134879,1.4.1 (2021-01-07),Add defaultOpen to Dropdown propTypes,0
2121,feat: Add simple Popover type test (#4103),0.54966915,Popover: fix arrow alignment when running Popper >= 2.84 (#5774) (da85f30),,0
2122,[changed] Update Bootstrap to 3.3.4,0.590832,2.3.0 (2022-04-19),Clarify Navbar.Toggle controlling Navbar.Collapse,0
2123,Fix tooltip in copy example,0.5186982,v5: Set new arrow class for popover and tooltip (2ce3e08),,0
2124,Hide Modal when background is clicked,0.5450997,Modal: remove default timeout in modal and backdrop transition (#5837) (7dd17bd),,0
2125,Fix/dropdown accessibility (#4977) (#4978),0.6652969,v5: Update dropdown (#5471) (f728394),update readme to include react-bootstrap-extended be consistent with original repo and write React Bootstrap Extended,0
2126,feat(v5): Set ColOrder types to max 5 (#5376),0.9230207,v5: Set ColOrder types to max 5 (#5376) (926c7cf),Update Checkbox.js to apply title to label,1
2127,chore(deps-dev): bump husky from 2.6.0 to 2.7.0 (#3962),0.599618,2.0.0-rc.0 (2021-09-21),Add title to radio label,0
2128,Merge pull request #2480 from react-bootstrap/jquense-patch-1,0.537712,"FormCheck: fix Form.Check.Label spacing (#5983) (250655c), closes /github.com/react-bootstrap/react-bootstrap/issues/5938#issuecomment-883704209","Upgrade uncontrollable dependency remove createClass in tests (#2586) remove createClass in tests fix-lint update changelog Release v0.31.0 Add toggle button components (#2252) I’m tried of rewriting this component all the time :P Update Dropdown.js (#2615) fix typo switch to new one (#2621) Rework Panel API update fix up the branch, fix examples Finish tests Update PanelHeading.js prop-types clean up change collapsible API, finish examples and docs lint: clean up nits nits",0
2129,[fixed] Error on opening dropdown without focusable items,0.6162332,Dropdown: fic missing .show class on dropdown toggle when active (#6508) (eaa4bb9),Export CloseButton for public use add default label to CloseButton Fix NavDropdown erroneous id Fix test-utils reference,0
2130,chore(deps): bump gatsby-transformer-react-docgen in /www,0.4928323,"Requires React >= 0.12.0, massive thanks @trentgrover-wf, also @jquense ",Fix typo error,0
2131,Merge pull request #873 from AlexKVal/fsExtra,0.50594985,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),Removed all propType references from react package Fix import sorting,0
2132,Merge pull request #801 from AlexKVal/strokes,0.48816,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2133,Merge pull request #1762 from taion/remove-alert-dismissAfter-docs,0.5773996,"refactor(CardColumns)!: remove component (#6030) (d36718f), closes #6030",Fix where we get ReactTestUtils,0
2134,Merge pull request #123 from stereosteve/ie8,0.59756804,v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63),,0
2135,Merge branch 'v0.25-rc' into react-overlays,0.51393265,OverlayMixin container prop change for better compatibility with React 0.11 thanks to @jsdf #161,,0
2136,ci: fixed Netlify deployment (#3973),0.4991675,v5: update ResponsiveEmbed to Ratio (#5714) (91470c2),RE: #2634,0
2137,Merge pull request #434 from RichardLitt/docs/add-npm-install-line-433,0.47167772,update dependencies (#6587) (753dc53),,0
2138,[changed] Update eslint. Dev dependency.,0.6108606,update dependencies (#6587) (753dc53),fix typo,0
2139,Merge pull request #3781 from bpas247/accordion-toggle-fix,0.56186444,v5: Drop toggle prop from ButtonGroup (64b78a5),I’m tried of rewriting this component all the time :P,0
2140,Merge pull request #1174 from react-bootstrap/react-overlays,0.6032555,update react-overlays and @restart/hooks packages (#6333) (9654ca2),,0
2141,Merge pull request #2316 from andela-aabdulwahab/master,0.45676675,v5: Drop bsPrefix from FormGroup (#5362) (091b51e),,0
