Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
636,Fix a broken link to docker data management documentation in README.,0.46345773,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,Fixes check for variant,0
637,fix support for paths containing spaces,0.3738355,🐛 Bug Fixes,,0
638,Port 50000 is only required for JNLP Slaves,0.41561025,Initialize the agent port on startup instead of waiting till the job loading ends (#805) @hpedrorodrigues ,Fix publishing to use new directory structure,0
639,Issue #213 Add test for JAVA_OPTS,0.49285015,Add Java 11 image testing to the CI Pipeline (#827) @batmat ,,0
640,Update to pinned version,0.52273667,Update to Jenkins 2.164.3 (changelog) ,,0
641,add ubi9 image,0.5674561,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",Fix curl options,0
642,Simplify debugging of Jenkins master within Docker images,0.4845633,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,,0
643,close #48: check SHA1 hash to ensure that downloaded file is proper for build.,0.43632448,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,Conflicts: jenkins-support.psm1 jenkins.ps1 make.ps1 tests/functions.Tests.ps1 tests/install-plugins/Dockerfile-windows tests/install-plugins/no-war/Dockerfile-windows tests/install-plugins/pluginsfile/Dockerfile-windows tests/install-plugins/update/Dockerfile-windows tests/runtime.Tests.ps1 tests/test_helpers.psm1 tests/upgrade-plugins/Dockerfile-windows,0
644,Declare the Manifest tool version as static,0.3654455,Update the default Jenkins version for development (#869) @jbnetfr,,0
645,Merge pull request #1488 from rbnis/docs/bind-mount-recomendation,0.49599278,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
646,fix(sync-plugin-manager): prevent the GHA to open wrong PRs updating to null,0.54869556,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,,0
647,Update tini to 0.14.0 and use SHA256,0.52528083,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,,0
648,Make tests work in 2.0,0.5975857,🚦 Tests,,0
649,Look further back to handle LTS.4/LTS.1 dual release days,0.913793,Look further back to handle LTS.4/LTS.1 dual release days (#886) @daniel-beck,,1
650,Merge pull request #1109 from timja/patch-2,0.4048562,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
651,Fix curl options,0.4122674,🐛 Bug Fixes,,0
652,Use Jenkins 2.7.2 (#322),0.75633115,Update to Jenkins 2.235.1 (changelog) ,,1
653,chore(publish) only 'publish' when triggered by a tag to not avoid overriding existing tags,0.44780082,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,,0
654,Merge branch 'master' into fix-publish,0.34297705,🐛 Bug Fixes,Update directory structure and use AdoptOpenJDK base images,0
655,Bump debian in /11/debian/bullseye/hotspot (#1580),0.43537027,Update Shellcheck 0.7.0 (#931) @ducksecops,,0
656,Merge pull request #1372 from basil/caches,0.4102252,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",,0
657,Refer to Debian bug report in comment,0.40026098,Optional: add a release summary here ,,0
658,Fixed assert in test,0.5448105,🚦 Tests,Bump plugin manager CLI version,0
659,"Make publish do a build, even when dry running",0.362651,📝 Documentation updates,,0
660,specify user and volume,0.3089345,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,,0
661,Bump alpine from 3.16.0 to 3.16.1 in /17/alpine/hotspot (#1424),0.39364552,Increase build timeouts (#914) @slide,,0
662,explicitly create $JENKINS_HOME,0.48062056,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,,0
663,Issue #226 Fix tests,0.71007216,Fix test issues (#910) @slide,,1
664,Use Eclipse Temurin 11.0.16 and 17.0.4 (#1429),0.3969683,"Always update OS packages when building Debian, Slim and Debian/Java11 images(#824) @jvz",,0
665,"Dockerfile: don't install git-lfs from debian backports, but use the git-lfs packagecloud repo",0.46484116,Add git-lfs to all images (#880) @flokli,,0
666,Split tests in two files,0.42602378,🚦 Tests,,0
667,@slide reminds me that there were other tests with the same reference,0.55863345,Fix test issues (#910) @slide,Remove deprecated plugins.sh and add warning to install-plugins.sh,0
668,Show how to customise,0.3702268,Create a CODEOWNERS file (#911) @oleg-nenashev,,0
669,Adding debian_jdk17 image in the build as well for ppc64le,0.60942584,"Always update OS packages when building Debian, Slim and Debian/Java11 images(#824) @jvz",,0
670,Only Build/Test on ci.jenkins.io,0.4827829,Update the default Jenkins version for development (#869) @jbnetfr,,0
671,Use more specific Debian slim tag,0.42243442,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,,0
672,Replace JDK 11.0.9 with JDK 11.0.10,0.5273565,Update the default Jenkins version for development (#869) @jbnetfr,Co-authored-by: Mark Waite mark.earl.waite@gmail.com,0
673,Use specific versioned JDK 8u282 Debian tag,0.5331199,"Always update OS packages when building Debian, Slim and Debian/Java11 images(#824) @jvz",Co-authored-by: Tim Jacomb timjacomb1+github@gmail.com,0
674,Merge pull request #287 from jgmchan/patch-1,0.43420476,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,,0
675,Merge pull request #1392 from basil/centos,0.440592,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",,0
676,Track ubi9 updates with dependabot,0.52733624,📝 Documentation updates,,0
677,Add test for plugins ending in -plugin,0.5251837,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
678,Merge pull request #1586 from ksalerno99/master,0.4552804,936 Added tzdata package (#937) @krufab,,0
679,Readability improvements,0.46417612,📝 Documentation updates,Added support for Docker Manifest and Parallel Builds,0
680,Merge branch 'master' into master,0.269947,👻 Maintenance,Fix README subtitle formatting,0
681,add support for Jenkins Enterprise by cloudbees,0.5800079,📦 Jenkins Core updates,,0
682,Typo fix,0.67704946,Fix typos and grammar (#951) @jurnho,Fix install-plugins.sh for update-center changes,0
683,Fix #185 Allow options and arguments with quotes,0.4199909,Fix typos and grammar (#951) @jurnho,Add plugin-installation-manager-tool as a Preview feature,0
684,Bump almalinux from 8.6 to 8.7 in /11/almalinux/almalinux8/hotspot,0.46361724,Introduce new CentOS image with JDK 8 (#826) @ArnauSistach,Switch the Alpine JDK8 image to the AdoptOpenJDK,0
685,chore: force a test failure,0.5968593,🚦 Tests,,0
686,Use java 11 in usage instructions,0.43743157,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,,0
687,add previous LTS,0.5107457,Look further back to handle LTS.4/LTS.1 dual release days (#886) @daniel-beck,,0
688,Merge pull request #309 from carlossg/install-plugins,0.57774436,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
689,Merge pull request #579 from carlossg/arch,0.40025914,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
690,set correct slave port from env,0.43806338,Initialize the agent port on startup instead of waiting till the job loading ends (#805) @hpedrorodrigues ,,0
691,Merge pull request #7 from carlossg/size,0.35137457,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,,0
692,Bump alpine from 3.16.1 to 3.16.2 in /17/alpine/hotspot,0.36769134,Increase build timeouts (#914) @slide,,0
693,Jenkins 2.19.2,0.8014085,Update to Jenkins 2.176.2 (changelog) ,"Jenkins with CentOS 7 and 8 Add Centos 7-specific Dockerfile. The latest version is now Centos 8, but Centos 7 is still supported. Update Shellcheck 0.7.0 Update includes several important fixes 936 Added tzdata package Signed-off-by: Fabio Kruger krufab@gmail.com 936 Added tests for timezone Signed-off-by: Fabio Kruger krufab@gmail.com Added random delay in tests Signed-off-by: Fabio Kruger krufab@gmail.com Removed random delay in tests Signed-off-by: Fabio Kruger krufab@gmail.com Fix typos and grammar make more succinct Publish versioned LTS tags This makes it possible to use dependabot with LTS images Keep the version number as a suffix for LTS tags Remove dpkg package Temporarily disable arm32v7 The OpenJDK images for arm32v7 are not kept up anymore, this temporarily disables that arch until we switch to AdoptOpenJDK [JEP-15] - Add a Sponsor badge to the repository Adding fixes for docker login and docker enable experimental Added pulling binaries from tini and git lfs to Alpine image. Bumped all versions of git lfs to v2.11.0 due to issues with musl. Adding fixes for comments and echos Co-authored-by: arnau.sistach arnau.sistach@safelayer.com Co-authored-by: Alex Earl slide.o.mix@gmail.com Co-authored-by: ducksecops daniel@ducksecops.uk Co-authored-by: Fabio Kruger krufab@gmail.com Co-authored-by: Jurn Ho jurn@magicmonster.com Co-authored-by: Oleg Nenashev o.v.nenashev@gmail.com Co-authored-by: Jacob Parker jacob@solidangle.ca Co-authored-by: Arnau Sistach Reinoso Arnau.Sistach@entrustdatacard.com Co-authored-by: Alex Earl acearl@marvell.com",1
694,Merge pull request #1278 from jenkinsci/dependabot/docker/8/debian/bullseye/hotspot/master/debian-bullseye-20220125,0.4665404,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Adding fixes for docker login and docker enable experimental Added pulling binaries from tini and git lfs to Alpine image. Bumped all versions of git lfs to v2.11.0 due to issues with musl.,0
695,Merge pull request #432 from carlossg/daily,0.3608555,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,,0
696,Bump debian in /17/debian/bullseye-slim/hotspot (#1527),0.4823437,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,[JEP-15] - Add a Sponsor badge to the repository,0
697,Bump alpine from 3.17.0 to 3.17.1 in /17/alpine/hotspot (#1543),0.3843928,Increase build timeouts (#914) @slide,,0
698,Use latest AdoptOpenJDK releases 8u292 & 11.0.11 (#1103),0.6306661,Update the default Jenkins version for development (#869) @jbnetfr,,0
699,Merge pull request #1220 from jenkinsci/dependabot/docker/8/debian/bullseye-slim/hotspot/master/debian-bullseye-20211011-slim,0.4765241,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,"This uses the ?version= URL to determine the version specific update center. This is the canonical way to get the version specific update center, if one exists. Otherwise, it will return the update center for the latest.",0
700,Bump debian in /11/debian/bullseye/hotspot (#1588),0.43758678,Update Shellcheck 0.7.0 (#931) @ducksecops,,0
701,Bump debian in /11/debian/bullseye-slim/hotspot (#1524),0.4780873,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,Move the Dockerfile-centos7 to the correct directory and create centos base directory.,0
702,Introduce RHEL 8 support using UBI image (#1120),0.54462314,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",,0
703,Fix tests in build agents without unzip installed (#409),0.55014,Fix test issues (#910) @slide,,0
704,Bump ubi8/ubi in /11/rhel/ubi8/hotspot,0.4580935,Temporarily disable arm32v7 (#961) @slide,Jenkins with CentOS 7 and 8,0
705,Merge pull request #1482 from jenkinsci/dependabot/docker/17/debian/bullseye/hotspot/master/debian-bullseye-20221004,0.45170245,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Temporarily disable arm32v7,0
706,Fix plugins downloading,0.58629954,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,"The OpenJDK images for arm32v7 are not kept up anymore, this temporarily disables that arch until we switch to AdoptOpenJDK",0
707,Document use of install-plugins script,0.58365226,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Publish versioned LTS tags,0
708,Merge pull request #454 from kuborgh-hgiesenow/patch-1,0.45044416,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,,0
709,"Use ubi 8.4-209, released 3 days ago",0.511937,Look further back to handle LTS.4/LTS.1 dual release days (#886) @daniel-beck,"Dockerfile-centos7 and Dockerfile-centos are the same, only the first one line it's different. make test-centos7 works well",0
710,remove debug traces,0.42013615,🐛 Bug Fixes,,0
711,chore(publish.sh) fix #1567 by correcting the Jenkins latest weekly version pattern capture,0.6866123,Update to Jenkins 2.164.1 (changelog) ,This makes it possible to use dependabot with LTS images,0
712,Merge pull request #1087 from MarkEWaite/use-plugin-installation-manager-2.8.0,0.58042634,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
713,Use 2 spaces in sha1sum,0.28493175,🚦 Internal changes,"Updates the directory structure to follow changes that were made in the agent images. Also, updates to use AdoptOpenJDK as base images instead of OpenJDK.",0
714,Merge pull request #767 from carlossg/retry,0.37677956,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",Fix typos and grammar,0
715,Use JDK 8u275 on Alpine,0.51828927,Introduce new CentOS image with JDK 8 (#826) @ArnauSistach,,0
716,Use JDK 17.0.4.1 instead of JDK 17.0.4,0.5815327,Update the default Jenkins version for development (#869) @jbnetfr,,0
717,Bump debian in /11/debian/bullseye/hotspot (#1525),0.44762266,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,936 Added tzdata package,0
718,2.19.3,0.51397234,Look further back to handle LTS.4/LTS.1 dual release days (#886) @daniel-beck,Signed-off-by: Fabio Kruger krufab@gmail.com,0
719,Make tests run with remote docker hosts,0.47981167,Initialize the agent port on startup instead of waiting till the job loading ends (#805) @hpedrorodrigues ,Signed-off-by: Fabio Kruger krufab@gmail.com,0
720,Merge pull request #964 from slide/gh_954,0.47165072,Fix test issues (#910) @slide,,0
721,Merge pull request #329 from netrounds-fredrik/replace_carriage_return,0.43689996,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,Update Shellcheck 0.7.0,0
722,Merge branch 'master' into use-jdk-11.0.16.1,0.46324822,Update the default Jenkins version for development (#869) @jbnetfr,Signed-off-by: Fabio Kruger krufab@gmail.com,0
723,Merge branch 'master' into tini,0.2678479,👻 Maintenance,Signed-off-by: Fabio Kruger krufab@gmail.com,0
724,automate weekly publication,0.4460742,📝 Documentation updates,Update includes several important fixes,0
725,Merge pull request #429 from carlossg/daily,0.3472469,📦 Jenkins Core updates,,0
726,Merge pull request #805 from hpedrorodrigues/fix-agent-port,0.5457828,Initialize the agent port on startup instead of waiting till the job loading ends (#805) @hpedrorodrigues ,,0
727,Updates based on other images,0.579657,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,,0
728,weekly is 1.625,0.28044426,Increase build timeouts (#914) @slide,,0
729,"Revert ""chore(Jenkinsfile) stop logging in Docker Engine to DockerHub"" (#1417)",0.5859664,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,,0
730,Merge pull request #771 from batmat/INFRA-1934-stop-publishing-on-DockerHub-jenkinsci,0.43437144,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,,0
731,Removing old tcp-slave-agent-port script,0.5308993,Initialize the agent port on startup instead of waiting till the job loading ends (#805) @hpedrorodrigues ,,0
732,Merge pull request #1276 from jenkinsci/dependabot/docker/11/debian/bullseye/hotspot/master/debian-bullseye-20220125,0.45822117,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
733,Update to latest LTS version 1.642.4,0.6892681,Update to Jenkins 2.190.1 (changelog). This is a security release! 2.176.4 includes the same security patches for the previous LTS baseline,,0
734,Using a better description,0.30019528,🚦 Internal changes,,0
735,Add plugin-installation-manager-tool,0.5062741,Allow install-plugins.sh to take a url as an option (#799) @techlunacy,,0
736,Merge pull request #1007 from slide/fix_makefile,0.46512038,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",,0
737,chore(publish.sh) fixup #1564 - is-published does not fail anymore but returns 1 instead when unpublished image is found,0.5186251,Publish CentOS 7 and 8 images (#906) @ArnauSistach,,0
738,Change Update Center to updates.jenkins.io (#251),0.6638193,Update to Jenkins 2.235.1 (changelog) ,Merge Master,0
739,Add Hacking documentation,0.48925567,Create a CODEOWNERS file (#911) @oleg-nenashev,Do not build containers on Wednesdays during EU daytime,0
740,Use docker buildx bake for publishing (#1138),0.5622285,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",,0
741,[Java 10] - Update the baseline to 2.128,0.54742324,Update the default Jenkins version for development (#869) @jbnetfr,Dockerfile: add git-lfs,0
742,Merge pull request #1523 from jenkinsci/dependabot/docker/17/alpine/hotspot/master/alpine-3.17.0,0.42607886,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
743,Disable prune when using parallel in the same worker,0.31107736,👻 Maintenance,As per link,0
744,Fix Issue #349 Support for version with more than two numbers,0.5428629,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,,0
745,Merge pull request #130 from Vlatombe/do_not_interpret_variables,0.38448521,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,"We ship the git plugin, but all git lfs related behaviour fails, because the image doesn't ship the git-lfs package. Closes #801.",0
746,Fix comment,0.51108927,🐛 Bug Fixes,,0
747,Restore s390x + add CI for multi-arch (#1198),0.43711835,Add Java 11 image testing to the CI Pipeline (#827) @batmat ,Increase Timeout,0
748,Merge pull request #479 from daniel-beck/2.46.2,0.37786233,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Adding additional images for openj9 makes the build take longer. Allow up to 60 minutes.,0
749,Merge pull request #985 from slide/adoptopenjdk_updates,0.48397273,Fix test issues (#910) @slide,Add OpenJ9 images for Java 1.8 and Java 11,0
750,Update default value of Jenkins version (#1411),0.83605814,Update to Jenkins 2.164.1 (changelog) ,Fix test issue,1
751,Test that plugins are actually installed,0.54473424,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,Create a CODEOWNERS file,0
752,Use updated OS packages at build time (#824),0.64623535,"Always update OS packages when building Debian, Slim and Debian/Java11 images(#824) @jvz",,0
753,ubi9 image already has curl,0.4236019,Add Java 11 image testing to the CI Pipeline (#827) @batmat ,"For some reason, the rm -rf is failing to actually delete the work directory unless I put an ls in front of it. I added that and the tests are passing. I am not sure WHY this is occurring.",0
754,Merge pull request #167 from jpthiery/upgrade_to_1.625.2,0.54141986,Update the default Jenkins version for development (#869) @jbnetfr,Switch to using junit as the plugin for tests instead of the maven plugin,0
755,Fix #629: add a shim for tini under /bin/tini,0.47994572,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,"Add Centos 7-specific Dockerfile. The latest version is now Centos 8, but Centos 7 is still supported.",0
756,Merge pull request #65 from yarikoptic/patch-1,0.44723085,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Closes: link,0
757,Merge branch 'master' into debug-docker-build,0.30830914,Update the default Jenkins version for development (#869) @jbnetfr,Look further back to handle LTS.4/LTS.1 dual release days,0
758,Fix unbound variables,0.47784165,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
759,Bump alpine from 3.16.0 to 3.16.1 in /11/alpine/hotspot,0.38116336,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,,0
760,936 Added tzdata package,0.91615254,936 Added tzdata package (#937) @krufab,Fix jenkinsci/docker/issues/861 This allows overriding the default REF dir Fix other references to hardcoded offset Fix test Add REF ENV item This will make it so that REF will have a default value,1
761,Merge pull request #593 from daniel-beck/sha256-from-maven-repo,0.43384457,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,[#857] Make the jenkins.war configurable by JENKINS_WAR env property [#857] A final new line [#857] Add env variables documentation and minor fixes [#861] Merge documentation sections [#861] Format default values,0
762,Merge pull request #851 from ArnauSistach/patch-1,0.45873916,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,"Enable Release Drafter to track changelogs in packaging versions GitHub Releases: Add clarification of the changelog process and versioning scheme to CHANGELOG.md Release Drafter: Link the upstream documentation Release Drafter: Add an ""experimental"" disclaimer to changelog drafts Reference the dev list discussion in README Reflect the LTS release tags and the versioning approach Release Drafter: Fix the name temlate Adjust Changelog information for the Release drafter Update CHANGELOG.md Co-Authored-By: Daniel Beck 1831569+daniel-beck@users.noreply.github.com Update CHANGELOG.md Update the Release Drafter pattern to match the manually generated changelog Fix typo",0
763,Merge pull request #995 from slide/publish_fixes,0.46017504,Fix test issues (#910) @slide,Explicitly set JAVA_HOME in the CentOS image + Add which package to the CentOS image,0
764,Check for new plugin manager daily (#1284),0.58484733,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,Jenkinsfile: Prevent CI timeout when ci.jenkins.io Docker agents are too busy,0
765,move JENKINS_VERSION later in Dockerfile to share more layers,0.4336424,This changelog contains an incremental change after Jenkins 2.190.1. Multiple releases are included.,"With this change the timeout will cover only the actual execution time, but build requests will stay in the queue and wait for agents",0
766,Persist the permissions of the source file when copying overrides.,0.46101582,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,The official openjdk images define JAVA_HOME,0
767,Bump alpine from 3.14.2 to 3.14.3 in /11/alpine/hotspot,0.38796246,Increase build timeouts (#914) @slide,Add link to Jenkins features controlled by system properties,0
768,Bump alpine from 3.16.3 to 3.17.0 in /17/alpine/hotspot,0.3737668,Increase build timeouts (#914) @slide,Bump shellcheck from 0.5.0 to 0.6.0,0
769,[CI] Fix powershell call,0.48891047,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
770,Publish versioned LTS tags,0.6980853,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,For different programs like maven andgradle they don't find the java because they don't have the package installed which.,0
771,Add description of custom plugin installation,0.5366789,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide","Add link to documentation of ""Features controlled by system properties"".",0
772,weekly is 1.626,0.28166386,Increase build timeouts (#914) @slide,jenkins.sh needs default for COPY_REFERENCE_FILE_LOG,0
773,Merge pull request #1457 from jenkinsci/create-pull-request/patch,0.4500742,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
774,Merge branch 'master' of link into patch-1,0.3757689,🐛 Bug Fixes,Fix resolution of incrementals version specifications in install-plugins.sh,0
775,Bump debian in /11/debian/bullseye-slim/hotspot (#1619),0.46391523,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,This reverts commit 40446da52520484532f779f6002f14516083abe8.,0
776,Ease local development by adding make targets,0.37173325,Increase build timeouts (#914) @slide,Various places on the internet say that a docker login call maybe be necessary prior to the docker push if an access denied it returned.,0
777,Merge pull request #135 from Erethon/master,0.40825865,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",Use CentOS with java 8 Add packages in Dockerfile-centos for pass test (make test-centos) Start from weekly Add test in Jenkins CI,0
778,Stop publishing centos8 images and tags,0.71055305,Publish CentOS 7 and 8 images (#906) @ArnauSistach,"Remove sed to turn off accessibility features Add unzip to installation Add libraries that are now reqiured Without these libraries, Jenkins fails to initialize with an UnsatisfiedLinkError to fontmanager stuff.",1
779,Bump to 0.4.7,0.45913482,Increase build timeouts (#914) @slide,,0
780,Issue #559 - Do not reinstall already installed plugins,0.6120051,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,"Use updated OS packages at build time Due to how significantly out of date the various base images get, this adds an apt-get upgrade step to the various Dockerfiles to ensure that updated operating system packages are included. This will also help prevent this image from becoming too outdated when OS packages are discovered to contain CVEs in the future. Force rebuild",0
781,[INFRA-729] Correctly determine what branch are we in,0.3057875,👻 Maintenance,Enable CI testing of the jdk11 variant,0
782,Add debian_slim_jdk17 image (#1360),0.63756496,"Always update OS packages when building Debian, Slim and Debian/Java11 images(#824) @jvz",,0
783,Merge pull request #721 from jenkinsci/incrementals-update,0.4949286,📦 Jenkins Core updates,include $url to prevent unbound variable,0
784,"Revert ""Merge pull request #146 from ngiger/verify_downloads""",0.4470713,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Always upgrade plugins if PLUGINS_FORCE_UPGRADE=true,0
785,Close #536 jenkins openjdk slim variant,0.5615918,Update the default Jenkins version for development (#869) @jbnetfr,,0
786,Update README.md to change file owner to jenkins when customizing the image,0.54275084,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,,0
787,Use the appropriate credentials when publishing docker containers,0.4937209,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,,0
788,Merge pull request #920 from daniel-beck/no-wednesday-daytime-builds,0.40599895,Do not build containers on Wednesdays during EU daytime (#920) @daniel-beck,,0
789,Merge pull request #1376 from MarkEWaite/process-test-results-with-node-18,0.508596,Fix test issues (#910) @slide,Fix agent port configuration,0
790,Merge pull request #554 from minac/patch-1,0.37388903,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
791,Disable experimental publish,0.37215954,📝 Documentation updates,,0
792,Refactor docker-bake.hcl with user-defined function to manage tags (#1285),0.47906965,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,,0
793,Ask about non-dockerized jenkins in issue template,0.4686683,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",We set this value using System Properties for now.,0
794,revert: display dockerfile to screen,0.48901802,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,Reference: link,0
795,Do not bundle transitive dependencies already included in the war,0.46167243,857 - Make the Jenkins WAR path configurable by the JENKINS_WAR env property (#873) @MRamonLeon,Declare the Manifest tool version as static,0
796,Fix README section hierarchy (#1614),0.42174205,🐛 Bug Fixes,,0
797,Update Plugin CLI,0.56632733,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,README: Add ToC and multiarch docs README: Fix up formatting and clean things up Jenkinsfile: Add epxerimental builds to pipeline Jenkinsfile: Add returnStatus Jenkinsfile: Fix up return status Jenkinsfile: Run publish and experimental in parallel README: Add ToC and multiarch docs README: Fix up formatting and clean things up Jenkinsfile: Add epxerimental builds to pipeline Jenkinsfile: Add returnStatus Jenkinsfile: Fix up return status Jenkinsfile: Run publish and experimental in parallel Jenkinsfile: Get it working with make Fix Parallel builder syntax Fix formatting for the added Parallel builder Changes to reflect DOCKERHUB_ORGANIZATION Run experimental stage on ci.jenkins instead of trusted Avoid accidental push to jenkins/jenkins Fix formatting,0
798,Fix shellcheck issues,0.6707574,Update Shellcheck 0.7.0 (#931) @ducksecops,allow install-plugins.sh to take a url as an option,0
799,Sort before running uniq,0.18256557,nan,,0
800,Add link to available jvm properties,0.5108446,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,Do not fail install-plugins if war is not found,0
801,docs: Do not recommend using bind mount in README.md,0.43614465,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,[JENKINS-55087] - Revert JAXB and Temporary update Center patches from the Java 11 image,0
802,Fix typo in Dockerhub repo,0.5000355,Fix typos and grammar (#951) @jurnho,,0
803,Bump ubi8/ubi in /11/rhel/ubi8/hotspot (#1607),0.4588797,Temporarily disable arm32v7 (#961) @slide,Fixes jenkinsci/docker/#784 - Can't override curl options in install-plugins.sh,0
804,Update README.md,0.4848491,📝 Documentation updates,,0
805,Verify that downloaded plugin is really a Zip archive,0.42538545,Allow install-plugins.sh to take a url as an option (#799) @techlunacy,,0
806,Merge pull request #74 from md5/fix-stackbrew-library-output,0.40317336,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Conflicts: install-plugins.sh,0
807,Silent plugin download,0.49197423,Allow install-plugins.sh to take a url as an option (#799) @techlunacy,,0
808,Bump debian in /8/debian/bullseye/hotspot (#1261),0.4274186,Temporarily disable arm32v7 (#961) @slide,,0
809,Remove dpkg package,0.46561012,Slim image: Remove call to sed and added necessary packages to apt-get install (#837) @slide ,,0
810,Remove newlines in test output,0.4027409,Fix test issues (#910) @slide,,0
