Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
444,Add missing docblocks,0.50760204,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),[5.x] Support phpdotenv v4,0
445,Fix installation broken Dotenv on Laravel 5.8,0.948587,Fix installation of Dotenv on Laravel 5.8 (1f67bf2),,1
446,Add missing dependencies,0.58468425,Bump dependencies by @driesvints in link,[5.x] scrollTo: add support for selectors with quotes,0
447,update service provider reg docs,0.54519254,Update regular expression base on website changes (#674),,0
448,Merge pull request #642 from driesvints/update-js-checks,0.57005954,Update jQuery file (#721),,0
449,Use jQuery implementation as previous is not blocking,0.50469244,Ensure jQuery for scrollTo (#686),[5.x] Allow Symfony 5.x,0
450,Merge pull request #512 from avrahamappel/patch-1,0.52477133,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,,0
451,Merge branch '6.x' into 7.x,0.3662006,Add support for Mac ARM64 architecture (#876)﻿,,0
452,Update phpunit.xml stub to PHPUnit 9.3.0 format,0.6061385,Rename php-webdriver package (#720),,0
453,Merge pull request #687 from GrahamCampbell/patch-1,0.50880164,Fix assertVueContains and assertVueDoesNotContain (#638),,0
454,Add copyright,0.3936423,"Add new assertion assertAttributeContains() (#931, ab47680)",,0
455,Add styleci config,0.43134248,"Use custom DISPLAY variable when set on Linux (#613, 2480495)",,0
456,Merge pull request #62 from Janiaje/master,0.38598394,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
457,Renamed typeWithoutClearing method to append,0.66772,Adds typeSlowly & appendSlowly (#748),,0
458,style,0.40983117,﻿,Escape single quotes,0
459,[6.x] Fix logout() when using AuthenticateSession and default guard (#939),0.9696703,Fix logout() when using AuthenticateSession and default guard (#939)﻿,,1
460,Update update-changelog.yml,0.66790205,Updated,"Note: This might be a rare use-case but it does break when someone passes single quote in the string. The value function does not escape the contents of  $value variable as a result if someone passes a string even with a escaped single quote, the code breaks because value is assigned using single quotes  on line 68 argument passed to executeScript, ""document.querySelector('{$selector}').value = '{$value}';"" php $browser->value('myField', ""Field\'s Name""); Current output of the script: js document.querySelector('myField').value = 'Field's Name'; Expected output of the script: js document.querySelector('{$selector}').value = 'Field\'s Name';"" Fixes #312",0
461,Fix assertVueContains,0.8787429,Fix assertVueContains and assertVueDoesNotContain (#638),Conflicts: CHANGELOG.md,1
462,Update InteractsWithElements.php,0.6320355,Drop PHPUnit 7 by @driesvints in link,,0
463,fix user phpDoc,0.6671231,Fix PHPUnit v10 stubs by @driesvints in link,[5.x] Prevent using pcntl when not installed,0
464,clickLink empowered to click on elements beyond ,0.70397615,"Use selector to double click, and to click and hold by @rodrigopedra in link",,1
465,Merge pull request #674 from kandarp26/patch-1,0.4635773,Drop PHPUnit 7 by @driesvints in link,Added missing return statement in withDuskEnvironment,0
466,Update CHANGELOG,0.77655613,Updated,,1
467,Trim trailing slash,0.8866049,Trim trailing slash (#764),,1
468,Merge pull request #54 from sasin91/patch-1,0.45175028,Automatically fit content on failures (#704),[5.0] Update .styleci.yml,0
469,Merge pull request #535 from browner12/spelling,0.50537205,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,,0
470,changelog,0.56514025,Changed,[5.x] Ensure jQuery for scrollTo,0
471,Stop supporting PHP 5.6 on Dusk 2.0,0.74582475,Dropped support for PHP 7.1 (210e03e),,1
472,Add graceful handler for SIGINT,0.75884867,"Add graceful handler for SIGINT for .env restoration (#682, f843b8a)",Conflicts: CHANGELOG.md,1
473,Adding type hint in ExampleTest.php stub,0.52846926,Uses PHP Native Type Declarations 🐘  by @nunomaduro in link,,0
474,Use async signals instead of declare ticks,0.39416772,Try clicking all elements before throwing ElementClickInterceptedException by @SjorsO in link,Add scrollTo method,0
475,Prevent using pcntl when not installed,0.9286535,Prevent using pcntl when not installed (#692),,1
476,Merge pull request #441 from duncan3dc/chrome-process-test,0.47626907,"Capture source code on failure (#819, 3c59a5c)",,0
477,use FQN in docblock,0.44594827,Bugfix quoting for InteractsWithElements::value (#735),,0
478,Support Carbon 2,0.8777098,Support Carbon 2 (85cfc50),,1
479,Added some more drag functionality,0.43280023,Add option to fullsize the browser (#655),,0
480,fixing silly test.,0.42488238,Fix with() and page assertions (#625),,0
481,Remove extra Directory Separator from ChromeProcess (#995),0.8666773,Remove extra Directory Separator from ChromeProcess by @GeoSot in link,,1
482,Revert fb67e61 and fix return type,0.49208266,Refactor redundant purging methods (#886)﻿,,0
483,refactor,0.6287265,Refactor redundant purging methods (#886)﻿,,0
484,Merge branch 'add-global-wait-time' of link into calebporzio-add-global-wait-time,0.44093332,Fix unicode support in appendSlowly method (#907),,0
485,Adds types to stubs (#1004),0.6229892,Adds typeSlowly & appendSlowly (#748),,0
486,fix,0.52966255,Fix with() and page assertions (#625),,0
487,Update DuskTestCase.stub,0.6366955,Make DuskCommand compatible with Pest (#913),Conflicts: CHANGELOG.md,0
488,Added new interaction to type without clearing,0.56675303,Adds typeSlowly & appendSlowly (#748),,0
489,Merge pull request #223 from deleugpn/TTY,0.46112138,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),[5.5] Improve detection of latest stable ChromeDriver release,0
490,Only restore if .env.backup exists as well,0.45981032,"Add graceful handler for SIGINT for .env restoration (#682, f843b8a)",,0
491,Merge pull request #528 from crhg/update-facebook-webdriver-version,0.636904,Add latest version of Facebook Webdriver (#654),Conflicts: CHANGELOG.md,0
492,[7.x] Fix tests (#1024),0.5733559,Fix with() and page assertions (#625),,0
493,Merge pull request #362 from calebporzio/fix-tests,0.58591306,Fix assertVueContains and assertVueDoesNotContain (#638),Update regular expression base on website changes,0
494,Closes #623 - support navigating forward in the browser,0.86111885,Support navigating forward in the browser (#767),Some markup is updated on link website. which break this function  ErrorException  : Undefined offset: 1,1
495,[6.x] Fix the value generated when setting encrypted cookies (#857),0.96437114,Fix the value generated when setting encrypted cookies (#857),,1
496,Compatibility with PHPUnit 6.0,0.77714545,Support PHPUnit 8 (788e79c),,1
497,Merge pull request #159 from jaesung2061/patch-1,0.4388513,Bump dependencies by @driesvints in link,,0
498,tweak property name,0.48590985,Changed,,0
499,Fix branch-alias,0.5045487,Fix logout() when using AuthenticateSession and default guard (#939)﻿,,0
500,Add pauseIf() / pauseUnless() (#999),0.7448932,Add pauseIf() / pauseUnless() by @u01jmg3 in link,,1
501,Merge branch 'add-component-objects' of link into calebporzio-add-component-objects,0.45725787,Fix unicode support in appendSlowly method (#907),,0
502,Silly typo or was it on purpose?,0.24661958,Changed,,0
503,ChromeDriver 2.31,0.8246033,"Implement ChromeDriverCommand (#643, 60339a5, #644) ",Conflicts: composer.json,1
504,Update phpunit.xml,0.50312525,Updated,[5.0] Prepare for 6.0 release,0
505,Get rid of makeLogoutAccessibleViaGet as it shouldn’t be necessary now.,0.4931994,Remove chrome binaries by @driesvints in link,,0
506,[5.x] Add ProvidesBrowser::getCallerName();,0.88828075,Add ProvidesBrowser::getCallerName() (#725),Conflicts: CHANGELOG.md,1
507,Add InteractWithJavascript trait,0.59565413,Add assertScript() (#821),,0
508,Use release target branch in changelog compare URL,0.42844695,"Use selector to double click, and to click and hold by @rodrigopedra in link",[5.0] Allow saving screenshots in a subdirectory,0
509,can make default assertion,0.614111,Add assertNotPresent() assertion (#879)﻿,,0
510,Update pull-requests.yml,0.51661706,Update jQuery file (#721),,0
511,Merge pull request #717 from browner12/patch-1,0.47013438,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
512,Using the assertSame to make assert equals strict (#808),0.76550406,Add assertNotPresent() assertion (#879)﻿,,1
513,Merge pull request #355 from deleugpn/2.0,0.4561302,Drop PHPUnit 7 by @driesvints in link,,0
514,Merge branch 'assert-options' of link into deleugpn-assert-options,0.4224619,Adds PHPUnit 10 support  by @crynobone in link,,0
515,Merge pull request #443 from crynobone/provides-browser,0.5018473,Adds PHPUnit 10 support  by @crynobone in link,,0
516,Switch to Github Actions,0.3326857,Move commands to boot method (#884),,0
517,Remove 5.7 from Travis,0.4926357,Removed,,0
518,Update access level for TestCase::setUp(),0.4408766,Update minimum Laravel version (fcb2226),Add assertion to check if a button is disabled,0
519,Merge pull request #15 from laravel/fix-2-1,0.521972,Fix PHPUnit v10 stubs by @driesvints in link,Co-Authored-By: Jonas Staudenmeir mail@jonas-staudenmeir.de,0
520,Fix updated Mac image name (#1001),0.85796934,Fix updated Mac image name by @driesvints in link,Co-Authored-By: Jonas Staudenmeir mail@jonas-staudenmeir.de,1
521,Merge branch '2.0' of link into staudenmeir-2.0,0.46816927,Bump dependencies by @driesvints in link,,0
522,Merge pull request #233 from deleugpn/stub,0.47721824,Fix PHPUnit v10 stubs by @driesvints in link,,0
523,fix setup,0.44781315,Fix installation of Dotenv on Laravel 5.8 (1f67bf2),,0
524,fix code,0.5650183,"Capture source code on failure (#819, 3c59a5c)",,0
525,Allow component selector to be specified as optional third parameter,0.51872516,Fix assertValue for select elements (#942),,0
526,Add assertion and interaction for JavaScript dialogs,0.60863936,Add assertScript() (#821),,0
527,Merge pull request #551 from browner12/patch-1,0.44193637,Fix assertVueContains and assertVueDoesNotContain (#638),,0
528,Add missing parentheses,0.46917853,"Add new assertion assertAttributeContains() (#931, ab47680)",,0
529,Update InteractsWithAuthentication.php,0.65316975,Fix PHPUnit v10 stubs by @driesvints in link,,0
530,fix the fitContent() method (#815),0.9983796,Fix the fitContent() method (#815)﻿,Co-Authored-By: Jonas Staudenmeir mail@jonas-staudenmeir.de,1
531,Bump Symfony dependencies,0.7495717,Bumped minimum Symfony dependencies to 4.3 (1ee28e1),Co-Authored-By: Jonas Staudenmeir mail@jonas-staudenmeir.de,1
532,Update upgrade guide,0.7786294,Updated,,1
533,Support PHPUnit 8,0.93085843,Support PHPUnit 8 (788e79c),,1
534,Fix tests when running on Windows.,0.4156497,Fix logout() when using AuthenticateSession middleware (#826)﻿,Co-Authored-By: Jonas Staudenmeir mail@jonas-staudenmeir.de,0
535,Merge branch 'master' into 6.x,0.3375014,Refactor redundant purging methods (#886)﻿,,0
536,Add data-dusk DOM hooks,0.52135146,Add clickAndWaitForReload by @SjorsO in link,,0
537,Merge pull request #425 from crynobone/update-process,0.44801164,Add purge console command (#887),,0
538,Update tests/MakesAssertionsTest.php,0.49249515,Support phpdotenv v4 (#699),"Currently 'php artisan dusk:install' fails if you are behind a proxy. This commit adds two new options:  --proxy= - e.g. ""--proxy=tcp://127.0.0.1:9000"" - is passed to file_get_contents() via stream context  --ssl-no-verify - skips SSL certificate verification; useful when the proxy replaces the original SSL certificate with it's own for HTTPS traffic inspection",0
539,Use FQN,0.35295063,Add assert attribute methods (#751),,0
540,Merge pull request #751 from troccoli/add-assert-attribute-methods,0.5374587,"Revert ""feat: add alternative tag for element selection"" by @driesvints in link",,0
541,Use consistent name for Chromedriver in DocBlock,0.5937187,"Implement ChromeDriverCommand (#643, 60339a5, #644) ",,0
542,[6.x] Refactor redundant purging methods. (#886),0.969707,Refactor redundant purging methods (#886)﻿,this will calculate the size of the  and resize the browser to fit match it.,1
543,Format selector,0.45467058,Fix assertValue for select elements (#942),,0
544,Drop support for PHP 7.1,0.89045393,Dropped support for PHP 7.1 (210e03e),[5.0] Add latest version of Facebook Webdriver,1
545,use FQN,0.34779543,Add assert attribute methods (#751),"Due to the latest version of the Chromedriver using W3C protocol by default, this commit requires the latest version of facebook/webdriver. The latest version forces the Chromedriver to not use the W3C protocol by default. This commit will fix issue #651.",0
546,Update docblock,0.53999925,Updated,,0
547,[6.x] Update docblocks to clarify the type of cookie: encrypted or unencrypted (#790),0.7230031,Add CookieValuePrefix detection for encrypted cookies (#804),[5.0] Adjust ChromeDriver command to beta releases,1
548,Merge pull request #762 from laravel/drop-phpunit-7,0.70209765,Drop PHPUnit 7 by @driesvints in link,,1
549,Merge pull request #668 from driesvints/prepare-for-release,0.47471353,Bump dependencies by @driesvints in link,,0
550,Add asserts to validate URL fragments,0.55249447,Add assertIndeterminate assertion for checkbox. by @crynobone in link,,0
551,Merge pull request #567 from browner12/patch-1,0.453066,Fix assertVueContains and assertVueDoesNotContain (#638),,0
552,Merge pull request #135 from themsaid/sortBeforeReplace,0.4984569,Automatically fit content on failures (#704),,0
553,Merge pull request #43 from tabennett/master,0.4426723,"Add clickAtXPath (#723, effe73d)",,0
554,Replace helper,0.45057794,Removed,,0
555,Use constant for SIGINT instead of magic variable,0.49104717,"Add graceful handler for SIGINT for .env restoration (#682, f843b8a)",,0
556,Merge pull request #536 from browner12/missing-throws,0.49516383,Fix assertVueContains and assertVueDoesNotContain (#638),This command will allow users to update their chrome driver for their OS. It has a flag that will also allow users to update every binary if they want. I've added this to the install command so the driver is updated whenever the install command is run. This means we don't have to update the docs. I wrote this as an install command so we can remove the binaries in a future version of Dusk and always have them installed with this command. This will save having them to be packaged with the repo. It's also written in such a way that it only installs the binary for the current OS. Fixes link,0
557,formatting and spelling fixes,0.4079411,Adds typeSlowly & appendSlowly (#748),,0
558,[6.x] Improves docblock (#866),0.49047738,Fix unicode support in appendSlowly method (#907),,0
559,Bump min phpunit version,0.46792507,Bumped minimum Symfony dependencies to 4.3 (1ee28e1),[5.0] Simplify JS config,0
560,add option to fullsize the browser,0.915182,Add option to fullsize the browser (#655),,1
561,Merge pull request #417 from carusogabriel/patch-1,0.5242193,Fix assertVueContains and assertVueDoesNotContain (#638),,0
562,Sort before replacing pages shorthand,0.43981758,scrollTo: add support for selectors with quotes (#697),,0
563,Merge branch 'features/support-passing-arguments-to-chromedriver' of link into TomzxForks-features/support-passing-arguments-to-chromedriver,0.45713165,Fix unicode support in appendSlowly method (#907),,0
564,Merge pull request #442 from crynobone/provides-browser,0.4954051,Adds PHPUnit 10 support  by @crynobone in link,,0
565,Fixes for class imports (#905),0.98769087,Fix for class imports (#905)﻿,,1
566,[6.x] PHP 8 Support (#833),0.95931184,PHP 8 Support (#833)  ﻿,,1
567,Merge pull request #26 from drawmyattention/fix-code-style,0.59470844,Fix assertVueContains and assertVueDoesNotContain (#638),,0
568,Merge pull request #426 from enflow-nl/wsl,0.4313256,Drop PHPUnit v8 by @driesvints in link,[5.0] Fix assertVueContains,0
569,add support for sail,0.39070857,Add support for Mac ARM64 architecture (#876)﻿,This fixes the assertVueContains and assertVueDoesNotContain methods to properly check for an array and what it contains instead of checking for a string. This got broken in link Fixes link,0
570,use static call,0.44115254,Fix Call to undefined method (#750),,0
571,"Remove waitUntilHidden(), fix waitUntilMissing().",0.8095875,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,,1
572,Fix bug with assertSelectHasOptions() and duplicate values,0.67726815,Fix assertVueContains and assertVueDoesNotContain (#638),,0
573,Fix an invalid property name,0.5329533,Fix assertVueContains and assertVueDoesNotContain (#638),,0
574,allow for a project-specific phpunit.dusk.xml file,0.40311298,assertVue*() methods support Vue 3 composition API by @derekmd in link,,0
575,Laravel 9 (#956),0.9033154,Laravel 9 Support (#956),,1
576,use --headless=new (#1027),0.7271689,Use --headless=new by @SjorsO in link,,1
577,fixed Browser#visit dockblock to include Page,0.5990617,"Allow to utilise browser ""about:blank"" page  (#824)",,0
578,select() excludes disabled options,0.53783065,Fix assertValue for select elements (#942),,0
579,fix executeScript method call,0.655124,Fix Call to undefined method (#750),[5.0] Fix with() and page assertions,0
580,Allow assertion of available options on a given select element,0.56569237,Fix assertValue for select elements (#942),,0
581,add waitForRoute method,0.8034108,Add waitForEvent() method by @michaelhue in link,Avoid deprecation messages on PHPUnit 8,1
582,Add assertions for attributes on Vue components,0.66876626,"Add new assertion assertAttributeContains() (#931, ab47680)",This reverts commit d48f9905b895c9ac252b1a855d843de2d0878b15.,0
583,Merge pull request #183 from glowdemon1/master,0.47112578,Bump dependencies by @driesvints in link,,0
584,Merge pull request #871 from derekmd/fix-ci-typo,0.51190126,Fix assertVueContains and assertVueDoesNotContain (#638),,0
585,Fix unicode support in slowly send keys methods (#907),0.6221658,Fix unicode support in appendSlowly method (#907),[5.0] Fix cookies with falsey values,0
586,fix #609: added support for 'phpunit.dusk.xml.dist',0.6670518,Fix PHPUnit v10 stubs by @driesvints in link,,0
587,Merge pull request #431 from staudenmeir/2.0,0.47467226,Fix assertVueContains and assertVueDoesNotContain (#638),,0
588,allow waiting for full URL location (#916),0.80863726,Support waiting for URLs with waitForLocation (#916)﻿,,1
589,Matrix build,0.31913334,"Add new assertion assertAttributeContains() (#931, ab47680)",Dotenv on Laravel 5.8 was bumped to a new version which changes the bootstrap process. This BC fix allows for both installs to be used. Fixes link,0
590,fix merge,0.463553,Updated,,0
591,Fix DocBlock,0.5264145,Bump dependencies by @driesvints in link,,0
592,Update and rename 1_Bug_report.md to 1_Bug_report.yml,0.3919078,Updated,,0
593,Add 'within' method as alias for 'with' method,0.44997013,Add assertInputPresent and assertInputMissing assertions (#914),"Use case: running Dusk on a server environment and using X11 forwarding via SSH to take a peek in the browser running the actions. This is particularity useful in combination with the link package. We automate specific browser actions on the server side and it's handy to see why it's failing on the server (for instance, we ran into issues because the user agent of the headless browser was different). Am not aware of any side effects but happy to hear some thoughts about this.",0
594,"docs, import sorting",0.48231772,Fix for class imports (#905)﻿,,0
595,Add a dump method to quickly debug a response in the console,0.5364214,Add purge console command (#887),,0
596,Fix logo for GitHub Dark Theme (#928),0.5326548,Fix logout() when using AuthenticateSession and default guard (#939)﻿,,0
597,add custom assertion messages,0.7049893,"Add new assertion assertAttributeContains() (#931, ab47680)",,1
598,purge console logs,0.70509243,Add purge console command (#887),,1
599,Support clicking the topmost element at a given pair of coordinates (#788),1.0,Support clicking the topmost element at a given pair of coordinates (#788),,1
600,Merge pull request #811 from saulens22/patch-1,0.4904039,Fix assertVueContains and assertVueDoesNotContain (#638),,0
601,scrollTo: add support for selectors with quotes,0.9446008,scrollTo: add support for selectors with quotes (#697),,1
602,Remove unused exception.,0.66511804,Removed,,0
603,Improve test coverage (#937),0.40958643,Updated,,0
604,Restore support for IDs containing a colon,0.3845927,Fix assertVueContains and assertVueDoesNotContain (#638),,0
605,replace $ with jQuery.find,0.47311458,"Revert ""feat: add alternative tag for element selection"" by @driesvints in link",,0
606,page objects,0.564108,Fix with() and page assertions (#625),,0
607,Merge pull request #511 from staudenmeir/assert-present,0.53577954,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,,0
608,Make DuskCommand compatible with Pest (#913),1.0,Make DuskCommand compatible with Pest (#913),,1
609,add waitUntilMissingText,0.9069774,"Add ""waitUntilMissingText"" (#706)",,1
610,Merge pull request #288 from nesk/fix-invalid-property,0.49940032,Fix assertVueContains and assertVueDoesNotContain (#638),,0
611,Update DuskCommand.php,0.6124219,Rename php-webdriver package (#720),,0
612,Add proxy support to the 'install' command,0.8367053,Add proxy support to the dusk:install command (#659),,1
613,Allow custom chromedriver install path (#1007),0.69824827,"Implement ChromeDriverCommand (#643, 60339a5, #644) ",,0
614,Refactor out element alias conditionals,0.50671124,Refactor redundant purging methods (#886)﻿,,0
615,Merge pull request #46 from sileence/spelling,0.45637095,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,,0
616,Merge pull request #605 from chanaksha/4.0,0.45846522,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),[4.0] Fixes Support invocation of dusk testcases through phpdbg #530,0
617,Merge pull request #487 from staudenmeir/3.0,0.46697715,Drop PHPUnit 7 by @driesvints in link,,0
618,Bump dependencies (#874),0.76272625,Bump dependencies by @driesvints in link,,1
619,Improve PHPDoc return types for IDEs,0.5610528,Support PHPUnit 8 (788e79c),,0
620,[7.x] Laravel v10 support (#1015),0.89725935,Laravel 9 Support (#956),,1
621,Merge pull request #654 from marcusmyers/add-latest-version-of-facebook-webdriver,0.7205484,Add latest version of Facebook Webdriver (#654),,1
622,Prevent breaking filenames when using datasets,0.34307936,Add ProvidesBrowser::getCallerName() (#725),,0
623,Merge pull request #755 from crynobone/avoid-exception,0.4905167,Avoid throwing exception on production (#755),[5.0] Added waitUntilVue and waitUntilVueIsNot,0
624,Don't store console log if there's nothing to be stored,0.43366092,Add purge console command (#887),,0
625,Add hasStartMaximizedEnabled method. (#978),0.75423485,Add hasStartMaximizedEnabled method by @roksprogar in link,,1
626,Merge pull request #555 from browner12/url-assertions,0.5155255,Drop PHPUnit 7 by @driesvints in link,,0
627,Whitelist Browsers,0.5032264,"Allow to utilise browser ""about:blank"" page  (#824)",,0
628,Merge pull request #88 from rap2hpoutre/patch-1,0.46744585,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),[4.0] Update Chromedriver,0
629,update dusk command,0.65178895,Make DuskCommand compatible with Pest (#913),,0
630,Update MakesAssertions.php (#830),0.6219307,PHP 8 Support (#833)  ﻿,,0
631,Merge pull request #761 from laravel/fix-tests,0.53614897,Fix PHPUnit v10 stubs by @driesvints in link,,0
632,Apply fixes from StyleCI (#670),0.59754825,Fix unicode support in appendSlowly method (#907),,0
633,Merge pull request #795 from laravel/driesvints-patch-1,0.555499,Bump dependencies by @driesvints in link,,0
634,Add assertAriaAttribute method,0.82030153,"Add new assertion assertAttributeContains() (#931, ab47680)",,1
635,Added missing return statement in withDuskEnvironment,0.58858514,Fix assertVueContains and assertVueDoesNotContain (#638),[4.0] Fix a big with asserting multiple selected options,0
636,add better error messages,0.54640996,Automatically fit content on failures (#704),When testing a multiple select it wasn't possible asserting multiple options. Fixes link,0
637,rename method,0.4929279,Changed,,0
638,fix conflicts,0.5113191,Fix assertVueContains and assertVueDoesNotContain (#638),Allowed to check checkboxes without the name attribute.,0
639,Update tests.yml (#973),0.4868916,Updated,,0
640,Laravel dusk bugfix,0.7260519,Support Laravel 5.8 (5b2e9aa),[4.0] Unify test namespaces,1
641,Fix function name,0.49618775,Fix assertVueContains and assertVueDoesNotContain (#638),,0
642,Add upgrade guide,0.67951643,Updated,[4.0] Fix TimeOutException sprintf() error,0
643,Merge pull request #462 from staudenmeir/3.0,0.4753909,Drop PHPUnit 7 by @driesvints in link,"When an expected value contains a '%' character, waitFor*() timeouts cause an sprintf() error since this is consdered a parameter placeholder with a missing value.",0
644,Test on php 7.1,0.6146004,Dropped support for PHP 7.1 (210e03e),[4.0] Test 7.3,0
645,Merge pull request #803 from snellingio/patch-1,0.51700395,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
646,Use namespace when including PHPUnit,0.65219367,Uses PHP Native Type Declarations 🐘  by @nunomaduro in link,,0
647,Update config.yml,0.5568875,Update Symfony dependencies to latest version (788e79c),[4.0] Check directories before purging files,0
648,remove extra line break,0.46598676,Trim trailing slash (#764),,0
649,invoke php script from phpunit directly,0.45740703,Drop PHPUnit v8 by @driesvints in link,[4.0] update dusk test case stub,0
650,Merge branch '2.0',0.40732062,Bumped minimum Symfony dependencies to 4.3 (1ee28e1),add a default window size,0
651,Rename to more intuitive rightClick(),0.55971324,"Use selector to double click, and to click and hold by @rodrigopedra in link",,0
652,Sort packages,0.34039247,Refactor redundant purging methods (#886)﻿,add missing period,0
653,Merge pull request #750 from migueldamaso/patch-1,0.5662092,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
654,Add a test for an ID containing a colon,0.468415,Add assertIndeterminate assertion for checkbox. by @crynobone in link,"[4.0] add assertions for url scheme, host, and port",0
655,[5.x] Allow Symfony 5.x,0.8659721,Allow for Symfony 5 (#696),"add new method assertSchemeIsNot() to assert the scheme portion of a URL is not a specific value add new method assertHostIs() to assert the host portion of a URL is a specific value add new method assertHostIsNot() to assert the host portion of a URL is not a specific value add new method assertPortIs() to assert the port portion of a URL is a specific value add new method assertPortIsNot() to assert the port portion of a URL is not a specific value add tests for all new methods when using the parse_url function, pass through the 'component' parameter, rather than accessing via an array key. this allows us to use constants, and not unnecessarily retrieve info we don't need. some code cleanup for consistency, and removing some temporary variables.",1
656,Remove emoji,0.56033176,Removed,[4.1] Assertions Cleanup,0
657,Added method WaitsForElements::waitForLocation(),0.7668754,Add waitForEvent() method by @michaelhue in link,"create new MakesUrlAssertions trait and pull out all of the URL assertions into this file, and remove them from MakesAssertions use the new trait in the Browser add new assertSchemeIs() method to MakesUrlAssertions to check the scheme of the URL separate assertions tests into new MakesUrlAssertionsTest and pull out all the URL assertions tests from MakesAssertionsTest add test for new assertSchemeIs() method",1
658,Add hyperlink to changelog version number,0.49260706,Add hasStartMaximizedEnabled method by @roksprogar in link,use HTTPS links where appropriate,0
659,Add support for passing arguments to the chromedriver process.,0.5585582,"Implement ChromeDriverCommand (#643, 60339a5, #644) ","this link redirect to an HTTPS site, so let's just send it directly there",0
660,"[6.x] Set Component as possible variable type to phpdoc of methods with, within, elsewhere (#919)",0.58584213,Uses PHP Native Type Declarations 🐘  by @nunomaduro in link,,0
661,934 - throw an error if assertValue() / assertValueIsNot() are used with an element that does not support the value attribute,0.92012537,"throw an error if assertValue() is used with an element that does not support the value attribute (#936, 334c49f)","Allow the passing of an array or text since the underlying Str:contains call will take an array or string and will check for any of those text values. This allows a test to wait until any of the supplied text is visible. Example w/ Multiples: $browser->waitForText(['Success', 'Failure']); Output: Waited 5 seconds for text ['Success', 'Failure']. Example w/ single: $browser->waitForText('Success'); Output: Waited 5 seconds for text ['Success'].",1
662,Update and rename phpunit.xml to phpunit.xml.dist,0.47725546,Rename php-webdriver package (#720),,0
663,Merge remote-tracking branch 'origin/master',0.37111396,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),Added 'move' to Browser to allow multiple browser windows to be positioned,0
664,Merge pull request #158 from duncan3dc/find-or-fail-with-id,0.5015772,Fix assertVueContains and assertVueDoesNotContain (#638),,0
665,Apply fixes from StyleCI (#640),0.58187944,Fix unicode support in appendSlowly method (#907),,0
666,Merge pull request #713 from browner12/patch-1,0.47687256,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),[4.0] Don't serialize cookies when encrypting,0
667,"add ability to check and uncheck checkboxes by value, allowing multi-checkbox support",0.5769641,Add assertion checks if a button is disabled or enabled (#661),,0
668,Use jQuery insteadof $,0.46473104,Add $seconds options to Browser::elseWhenAvailable() (#865)﻿,laravel/framework >= 5.6.33 by default no longer calls serialize() & unserialize() on encrypted cookies.,0
669,Add --dev flag,0.40104648,Rename php-webdriver package (#720),,0
670,make method static,0.425091,Fix Call to undefined method (#750),,0
671,Merge branch 'save-source' of link into browner12-save-source,0.4587144,"Add ability to store source from browser (#707, 9c90e2a, 1d5bc20)","user can call the method, and pass a selector for a specific frame so they can interact with it. if you pass no selector, it will switch back to the default frame.",0
672,typehint Browser in stub,0.48352224,Adds typeSlowly & appendSlowly (#748),,0
673,clean up wording,0.40827894,Changed,,0
674,Lock php-webdriver constraints for now,0.9628482,Lock php-webdriver constraints for now (#733),add missing @throws to docblocks,1
675,Merge pull request #699 from GrahamCampbell/upgrade,0.47093067,Bump dependencies by @driesvints in link,additionally update to a FQN for an existing @throws line.,0
676,Merge pull request #522 from TomzxForks/fixes/tests-on-windows,0.49237806,Fix assertVueContains and assertVueDoesNotContain (#638),[3.0] Fix waitForRoute(),0
677,Merge pull request #696 from carusogabriel/feature/symfony-5,0.54813194,Allow for Symfony 5 (#696),add better error messages,0
678,Remove Safari from the browsers supporting remote logs,0.6206171,Remove extra Directory Separator from ChromeProcess by @GeoSot in link,fix spelling errors,0
679,fix autoload,0.45521012,Automatically fit content on failures (#704),,0
680,Make assertPathIs match a given pattern to allow for ids in urls,0.5140493,Add alternative tag for element selection by @pataar in link,add custom error message for waitForLink() add custom error message for waitForLocation() pass a custom error message to waitUntil(),0
681,fix waitForRoute method,0.7390718,Add waitForEvent() method by @michaelhue in link,,1
682,Replace array and string helpers,0.45603344,Allow to pass array for select multiple (#904),"pass false as the third parameter of waitForRoute() so it returns only the path info of the route, and not the absolute URL. we are comparing it to window.location.pathname which also only returns the path. also add some tests",0
683,Add assertAttribute method,0.8305093,Add assert attribute methods (#751),Make clickLink() only select visible elements,1
