Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
669,Update spelling,0.5302358,Changed,,0
670,Enabled dynamic loading of Stripe model,0.54295087,Add convenience methods to update stripe objects (#943),Conflicts: CHANGELOG.md src/Cashier.php,0
671,[13.x] Handle Stripe Object lock timeout (#1259),0.97632694,Handle Stripe Object lock timeout (#1259)﻿,,1
672,Merge pull request #258 from gaomd/patch-2,0.5021295,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
673,fix tests. formatting,0.4813249,Fix trial ends at check (#1015)﻿,,0
674,Merge pull request #68 from GrahamCampbell/patch-1,0.5286499,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,[10.x] Redirect with status,0
675,Merge pull request #118 from adamgoose/master,0.5367403,Add SyncCustomerDetails job by @driesvints in https://github.com/laravel/cashier-stripe/pull/1498,,0
676,wording.,0.47137862,﻿,,0
677,Extract coupon functionality to trait (#1182),0.581455,Fix coupon label on receipts (#1118)﻿,,0
678,Fix trial ends at check (#1015),0.99999994,Fix trial ends at check (#1015)﻿,,1
679,Implement Tax Rates on invoices,0.7234313,Fix tax on invoice by @driesvints in https://github.com/laravel/cashier-stripe/pull/1412,[10.x] Re-enable proration,1
680,Merge pull request #1 from beeseenmedia/beeseenmedia-patch-1,0.48884162,Fix webhook command by @driesvints in https://github.com/laravel/cashier-stripe/pull/1499,[10.x] Make email optional,0
681,Merge pull request #682 from laravel/fix-invoice-non-customers,0.6142373,Fix invoice line items by @driesvints in https://github.com/laravel/cashier-stripe/pull/1503,,0
682,Handle case where stripeId is null,0.6482069,Don't try and find a user when stripeId is null (#721),[11.x] Custom locale,0
683,Delete incomplete_expired subscriptions,0.7435492,Handle incomplete subscriptions upon creation (#631),,1
684,add note to readme,0.40576085,Fix receipt comments (#1131)﻿,[11.x] Allow for custom filename with downloadInvoice method,0
685,Add invoiceForUpcoming method,0.8354776,The invoiceFor method now accepts an $invoiceOptions param (#598),,1
686,Merge pull request #884 from laravel/extend-trial,0.49675548,Implement extending trials (#884),,0
687,Use the config value when retrieving the Stripe key to fix false return value when config is cached via Laravel,0.59823465,Fix Stripe key not found by @driesvints in https://github.com/laravel/cashier-stripe/pull/1421,,0
688,Update StripeGateway.php,0.77092236,Update Stripe API version and Stripe PHP SDK v10 support by @driesvints in https://github.com/laravel/cashier-stripe/pull/1478,,1
689,Fix tests for VerifyWebhookSignature,0.86740947,VerifyWebhookSignature is no longer final (260de04),,1
690,Update require-dev dependencies,0.5252261,Remove config repository dependency from webhook middleware (#793),,0
691,Merge branch 'master' into upgrade-guide,0.32633036,Fix multiplan subscription swapping (#925),[10.x] Do not allow changing prorating when extending trials,0
692,Fix spelling in comment,0.4786866,fix minor typo by @owainjones74 in https://github.com/laravel/cashier-stripe/pull/1450,,0
693,use HTTPS links where appropriate,0.6640514,Allow relative urls for redirect (#1082)﻿,[10.x] Implement extending trials,0
694,Disable HTTP 2 in tests (#1497),0.5929592,Fix url checking for invalid urls (#984),[11.x] Rename some exceptions,0
695,Styling,0.36997467,Fix styles overwriting checkout button when class is set (#1070)﻿,,0
696,Merge pull request #165 from christopherrolfe198/stripe-webhook-testing-fix,0.67342484,Fix webhook command by @driesvints in https://github.com/laravel/cashier-stripe/pull/1499,This will allow for extending trial periods on existing subscriptions to allow customers some additional time after they've already subscribed.,0
697,Update changes.md,0.6178242,Changed,[11.x] Loosen exception throwing,0
698,Updating first function to fix in 5.3 collections,0.5075361,Extract updateCard from createAsStripeCustomer method (#588),[11.x] Add throws and improve return types,0
699,[12.x] requiresConfirmation status helper method (#1068),0.61996317,VerifyWebhookSignature is no longer final (260de04),,0
700,Merge pull request #89 from GrahamCampbell/patch-1,0.5169237,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
701,Merge pull request #12 from robclancy/patch-2,0.50304985,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,"The idea behind these changes is that these methods should still be able to be used even if the Billable model isn't a Stripe customer yet. By default we can assume that when a Billable model isn't a Stripe customer yet that no invoices, payment methods or upcoming invoice exists yet.",0
702,Merge pull request #469 from gabriel-caruso/phpunit,0.5923471,Drop PHP 7.3 support by @driesvints in https://github.com/laravel/cashier-stripe/pull/1186,Conflicts: src/InvoiceItem.php,0
703,update to sources,0.6228293,Re-add support for Sources API by @driesvints in https://github.com/laravel/cashier-stripe/pull/1384,[10.x] Update payment page with new JS method,0
704,style: style fixes,0.5564153,Fix styles overwriting checkout button when class is set (#1070)﻿,,0
705,Fix return type for invoice line items (#1053),0.99999976,Fix return type for invoice line items (#1053)﻿,[10.x] Add getters for owner instances to objects,1
706,add starting balance to invoice,0.7099738,Fix applied balance on invoices by @driesvints in https://github.com/laravel/cashier-stripe/pull/1445,[11.x] Use proper invoice number,1
707,Update Stripe API version,0.9293236,Update Stripe API version to 2019-08-14 (#749),,1
708,Merge pull request #22 from JeffreyWay/master,0.47317255,Add SyncCustomerDetails job by @driesvints in https://github.com/laravel/cashier-stripe/pull/1498,,0
709,Fix overriding notification subject translation,0.904389,Fix overriding notification subject translation (59faaf3),[11.x] Fix a bug with tax rates,1
710,Fixes,0.55675757,Fix quantity methods (#919),,0
711,Fix reference to billable (#1363),0.73780715,Fix reference to billable by @driesvints in https://github.com/laravel/cashier-stripe/pull/1363,,1
712,Refactor payment page with Vue.js,0.7688651,Update payment page with new JS method (#879),,1
713,[13.x] Implement customer balances (#1216),0.962765,Implement customer balances (#1216)﻿,,1
714,support auto-discovery coming in Laravel 5.5,0.64303195,Laravel 9 support (#1302)﻿,,0
715,version,0.53247666,Changed,Conflicts: .travis.yml,0
716,Merge pull request #1010 from pataar/patch-1,0.49186972,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,[10.x] Switch to Github Actions,0
717,Implement new proration_behavior field,0.59081614,Re-enable proration (#886),,0
718,Laravel 8 support (#985),0.9888725,Support Laravel 8 (#985),Add @throws declaration to methods on Billable which can throw Payment exceptions,1
719,[11.x] Multiplan swapping (#915),0.965722,Multiplan swapping (#915),,1
720,Merge pull request #694 from laravel/drop-carbon-1,0.5990337,Fix deprecation with Carbon on receipts by @driesvints in https://github.com/laravel/cashier-stripe/pull/1356,Conflicts: CHANGELOG.md src/Cashier.php,0
721,Merge pull request #277 from risan/cleanup-billable,0.5335605,Add deletePaymentMethod (#1298),,0
722,Tests for tax ids (#1180),0.80859697,Collect Tax IDs in Checkout (#1191),,1
723,Merge pull request #520 from timacdonald/doc_block_fix,0.5084429,Fix createSetupIntent (#704),[11.x] Add subscription options + test,0
724,Allow PHPUnit 8 installs,0.76070994,PHP 8 Support (#1020)﻿,,1
725,Create issues.yml,0.5331789,Fix createSetupIntent (#704),,0
726,Merge pull request #723 from laravel/download-as,0.48856017,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
727,Link to pr upgrade guide for now,0.56677103,Implement new proration and pending updates (#949),[10.x] Mark markAsCancelled as internal,0
728,Implement payment confirmation email,0.7700782,Refactor confirm payment mail to notification (#727),[10.x] Prevent createAsStripeCustomer when stripe_id is set,1
729,Fix webhook command (#1407),0.80894125,Fix webhook command by @driesvints in https://github.com/laravel/cashier-stripe/pull/1407,,1
730,[14.x] Add generic trial scopes (#1436),0.7425996,Add generic trial scopes by @lioneaglesolutions in https://github.com/laravel/cashier-stripe/pull/1436,This method is only used because of the webhook controller events and shouldn't be used outside the library. It's not documented for this reason.,1
731,Fix bug on 2.0 branch.,0.48034266,Fix issue with requires_action (#1226),,0
732,Merge branch '12.x' into 13.x,0.3726998,Add deletePaymentMethod (#1298),,0
733,Fix removing default payment method,0.66197133,Fix double payment method (#987),,0
734,Expand option to asStripeSubscriptionItem method,0.6463065,Fix asStripeCustomerBalanceTransaction (#1234)﻿,,0
735,Remove useless else,0.65899366,Removed,,0
736,Fallback to null quantity for metered price (#1255),1.0000002,Fallback to null quantity for metered price (#1255)﻿,,1
737,Merge branch '8.0',0.39328194,Multiplan swapping (#915),,0
738,[13.x] Add pay method (#1345),0.72681606,Add new has payment method (#838),Conflicts: CHANGELOG.md src/Cashier.php src/Invoice.php,1
739,Remove dotenv library,0.57292235,Remove legacy sources support (#1077)﻿,,0
740,Merge pull request #322 from lukepolo/5.3-collections,0.5840658,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
741,Apply prorate and invoice_now for cancelNow (#975),1.0,Apply prorate and invoice_now for cancelNow (#975),[10.x] Fix findInvoiceOrFail behavior,1
742,Bump minimum dompdf to 0.8.4,0.8805047,Bump dompdf to v0.8.4 (8a4b495),"Because of the changes made to the constructor of the Invoice object recently, the subsequent findInvoiceOrFail method didn't throw the AccessDeniedHttpException anymore and instead threw the new Exception from the constructor. I've now fixed this method to properly throw the AccessDeniedHttpException again. I've also changed the Exception classes to two dedicated Exception classes which people can type-hint against.",1
743,Require Payment Method for charge method,0.63540435,Send invoice when charging automatically (#942),Conflicts: CHANGELOG.md src/Cashier.php,0
744,Fix issue with requires_action (#1226),0.99999976,Fix issue with requires_action (#1226),,1
745,Fix signature in test.,0.62209225,Refactor handling of invalid webhook signatures (#791),,0
746,Re-use code for startDate and endDate methods. Make use of the new startDateAsCarbon and endDateAsCarbon,0.510479,Add endTrial method (#1062),,0
747,Merge pull request #487 from tplaner/7.0,0.5099062,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,[10.x] PaymentMethod: Fix typo in exception message,0
748,Fix removing tax rates (#1059),0.9999998,Fix removing tax rates (#1059)﻿,,1
749,Allow testing of Webhooks using ENV,0.61975807,Remove CASHIER_ENV and event checks and encourage usage of VerifyWebhookSignature middleware (#591),[11.x] Tax Rates,0
750,Allow Stripe SDK v9 (#1413),0.79450405,Allow Stripe SDK v9 by @driesvints in https://github.com/laravel/cashier-stripe/pull/1413,,1
751,Rename phpunit.xml,0.42561948,Replace symfony/intl dependency (#1114),[11.x] Add new has payment method,0
752,Merge branch 'driesvints-patch-1' into 13.x,0.4797569,Multiplan swapping (#915),,0
753,Update dev depdendencies,0.48765746,Implement new proration and pending updates (#949),,0
754,Merge branch '6.0' of https://github.com/RyanHavoc/cashier into 6.0,0.48348308,Re-add support for Sources API by @driesvints in https://github.com/laravel/cashier-stripe/pull/1384,[10.x] Simplify refund method,0
755,Improved travis testing,0.49130803,Implement extending trials (#884),,0
756,Remove space before exclamation mark,0.47008467,Removed,Localized stripe URL fixed,0
757,[12.x] Allow Stripe dashboard subscriptions (#1058),0.9672959,Allow Stripe dashboard subscriptions (#1058),Documentation URL was localized for Belgium. It's fixed now.,1
758,Clean up WebhookControllerTest,0.6755026,Fix missing method on WebhookController (#1080),,0
759,Add extra methods to Invoice object,0.9359622,Add extra methods to invoice object (#1167),,1
760,More CS changes,0.51903105,Changed,[10.x] Assert customer exists before retrieving,0
761,Add VerifyWebhookSignature middleware.,0.7580875,Remove CASHIER_ENV and event checks and encourage usage of VerifyWebhookSignature middleware (#591),,1
762,Merge pull request #830 from laravel/tax-rates,0.581596,Tax Rates (#830),[11.x] Update to 2019-12-03 Stripe API version,0
763,adds payment failed to fix bug,0.71521413,Fix confirming payments on the payment page (#1268)﻿,,1
764,Note on increment and decrement.,0.50580406,Re-add tax percentage (#916),,0
765,Merge branch '13.x',0.3982154,Multiplan swapping (#915),[10.x] Test on PHP 7.4,0
766,Update update-changelog.yml,0.5339886,syncStripeStatus trying to update incorrect status column (#748),,0
767,Update CHANGELOG,0.6696899,Changed,[10.x] fix docs,0
768,Unify method names.,0.45765853,Add withPromotionCode method (#1032),,0
769,Fixed hasDiscount when 100% discount applied,0.68069506,Multiple discounts on receipts (#1147),Conflicts: CHANGELOG.md src/Cashier.php,0
770,[14.x] Add ability to ignore incomplete payments (#1524),0.770542,Add ability to ignore incomplete payments by @driesvints in https://github.com/laravel/cashier-stripe/pull/1524,,1
771,Add ReturnTypeWillChange to PaymentMethod (#1251),0.71200883,Add new has payment method (#838),,1
772,require dompdf,0.8392512,Allow dompdf v1.0 (4949af9)﻿,[10.x] Allow Symfony 5,1
773,[13.x] Multiple discounts on receipts (#1147),0.9678103,Multiple discounts on receipts (#1147),,1
774,Updated the changes file,0.6293968,Changed,,0
775,Add test for scenario,0.4847474,Support prorations while extending trials (#1151),,0
776,updates stripe_plan on migration.stub to allow up to 500 characters instead of 25,0.51317334,Add convenience methods to update stripe objects (#943),Conflicts: CHANGELOG.md src/Cashier.php,0
777,Composer updates,0.5056705,Extract updateCard from createAsStripeCustomer method (#588),,0
778,orderBy,0.42405838,Fix webhook order issue (#1243),,0
779,set proper trial ending date in database on skips,0.5631911,Fix trial ends at check (#1015)﻿,,0
780,Fix customer not set when present,0.6284644,Assert customer exists before retrieving (#834),,0
781,add return docblock,0.5071062,Make dompdf optional by @driesvints in https://github.com/laravel/cashier-stripe/pull/1312,,0
782,Fix deleting tax rate in test,0.7470453,Fix removing tax rates (#1059)﻿,,1
783,Update to v6 of the Stripe SDK,0.8985694,Update Stripe SDK to v7 (#784),,1
784,Fixing migration command path,0.501435,Remove collation from migrations (#761),,0
785,Update Payment.php (#1421),0.74825287,Update payment page (#1094)﻿,,1
786,[13.x] Server side Checkout redirect (#1218),0.9381753,Implement server side Checkout redirect (#1218)﻿,,1
787,Delete .styleci.yml,0.55646956,Add deletePaymentMethod (#1298),[10.x] Update Github files,0
788,fix command.,0.5313699,Fix createSetupIntent (#704),,0
789,Removed whitespace,0.60193753,Removed,,0
790,Minor fixes,0.5249731,Changed,,0
791,Merge pull request #870 from laravel/mark-as-internal,0.46067756,Remove collation from migrations (#761),[10.x] Properly return null for find methods,0
792,[13.x] Fix async issue with webhooks (#1227),0.98130435,Fix async issue with webhooks (#1227)﻿,,1
793,[14.x] Improve guest Checkout flow (#1439),0.5714472,Stripe Checkout Support (#1007)﻿,[10.x] Add Missing @throws tags,0
794,Clarify response,0.41296124,Fix quantity prorating (#924),,0
795,13.0.0-dev,0.53357303,Remove old 5.9 version constraints (c7664fc),[10.x] Webhook events,0
796,Use Stripe tokens in tests,0.6692919,Test against latest Stripe API version (#603),,0
797,Return invoice object when applicable,0.90798223,Return invoice object when applicable (#711),[10.0] Update .styleci.yml,1
798,[13.x] Fix adding metered plan to subscription (#1189),0.9755931,Fix adding metered plan to subscription (#1189)﻿,,1
799,Merge pull request #160 from selmonal/5.0,0.4316156,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
800,Fix tests.,0.5639216,Fix trial ends at check (#1015)﻿,Conflicts: CHANGELOG.md composer.json src/Cashier.php,0
801,Remove param,0.6426684,Removed,,0
802,Merge pull request #273 from guilhermegonzaga/patch-1,0.5519615,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
803,Allow custom filename for invoice download,0.9385868,Allow custom filename for invoice download (#723),,1
804,Pass pay options to pay method (#1464),0.8080561,Pass pay options to pay method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1464,,1
805,Merge pull request #826 from iamgergo/10.0,0.5020696,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,[10.x] Allow to set past due as active,0
806,Merge pull request #54 from alexgarrett/master,0.5046637,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
807,Fix test,0.58057946,Fix trial ends at check (#1015)﻿,,0
808,Set Subscription Prorate Argument when using updateQuantity,0.6521132,Fix quantity filling on subscriptions (#1238),,0
809,Matrix build,0.42340037,Multiplan swapping (#915),,0
810,Encourage usage of VerifyWebhookSignature middleware,0.8167666,Remove CASHIER_ENV and event checks and encourage usage of VerifyWebhookSignature middleware (#591),,1
811,Support PHP 8,0.91780376,PHP 8 Support (#1020)﻿,,1
812,Add withPromotionCode method (#1032),1.0000001,Add withPromotionCode method (#1032),[10.x] Add findPaymentMethod method,1
813,Merge pull request #187 from goranprijic/5.0,0.55566645,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
814,Style fix,0.5695752,Fix styles overwriting checkout button when class is set (#1070)﻿,,0
815,Merge branch 'add_coupons_to_updated_subscriptions_9.0',0.59943736,Add latestPayment method on Subscription (#705),,0
816,Missing composer.json description,0.3218517,Return null if attribute isn't found by @driesvints in https://github.com/laravel/cashier-stripe/pull/1496,,0
817,Allow multiple models,0.6410128,Allow model swapping (#1067),Conflicts: CHANGELOG.md composer.json,0
818,Merge pull request #783 from sebdesign/constant_statuses,0.47853565,Fix createSetupIntent (#704),,0
819,Working on automatic routing of events to controller methods.,0.50234294,Implement server side Checkout redirect (#1218)﻿,[10.x] Remove config repository dependency from webhook middleware,0
820,[14.x] Fix invoice line items (#1503),0.83839417,Fix return type for invoice line items (#1053)﻿,"Similarly to #791, we can remove the \Illuminate\Contracts\Config\Repository in the VerifyWebhookSignature's constructor. For consistency, the configuration is accessed with the config() helper like the rest of the code. Since we don't need to mock the configuration repository anymore, the test has been moved to the integration suite, because we need to bootstrap the framework. As a bonus, I have added tests for checking replay attacks against the tolerance configuration setting.",1
821,Add getters for owner instances to objects,0.94496757,Add getters for owner instances to objects (#877),,1
822,"Allow the vendor VAT to be supplied, as required by EU regulations",0.413896,Implement support for Stripe Tax (#1190),,0
823,Test on PHP 8.2 (#1468),0.75071573,PHP 8.1 compatibility (#1251),[10.x] Refactor handling of invalid webhook signatures,1
824,Set off_session parameter to true when creating a new subscription,0.9535582,Set off_session parameter to true when creating a new subscription (#764),"We can rid of the \Illuminate\Contracts\Foundation\Application dependency in the VerifyWebhookSignature constructor, by manually throwing a 403 exception. This simplifies both the implementation and the tests, and it allows us to pass the message and the original exception to the exception handler.",1
825,Prevents unauthorized access to Stripe invoices,0.61545885,Cascade Stripe exceptions when invoicing by @driesvints in https://github.com/laravel/cashier-stripe/pull/1210,,0
826,Merge pull request #382 from barryvdh/patch-2,0.54573154,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
827,Merge pull request #872 from ValCanBuild/10.0,0.50270087,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
828,[12.x] Update payment page (#1094),0.96250874,Update payment page (#1094)﻿,[10.x] Update Stripe SDK to v7,1
829,Merge pull request #286 from aaranmcguire/patch-1,0.5960103,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
830,[14.x] Update to new Stripe version (#1417),0.8254571,Update Stripe API version to 2019-08-14 (#749),"Allow users to configure the Stripe library logger using Laravel's logging channels. By default the Stripe library uses a subset of the PSR-3 logger interface to writes log messages using error_log. This feature gives users the ability to use Laravel's logging channels instead, by decorating them in a Laravel\Cashier\Logger class, which implements Stripe's logging interface. For more advanced cases, the decorator can accept any PSR-3 implementation. We can define the desired logging channel name in 3 ways:  Using the CASHIER_LOGGER variable in the .env file.  CASHIER_LOGGER=default  Otherwise the cashier.logger configuration value can be overriden in the published cashier.php:  php 'logger' => 'default',  Or by calling Cashier::useLogger() in the register method of a service provider:  php Cashier::useLogger('default');",1
831,Add updateTax method to sync tax to subscription,0.68545645,Add latestPayment method on Subscription (#705),Add language line for full name placeholder,0
832,Fix findInvoiceOrFail behavior,0.96261907,Fix findInvoiceOrFail behavior (#853),Use constants for statuses,1
833,Set Stripe API version,0.74758804,Update Stripe API version to 2019-08-14 (#749),"According to #562, the invoice response contains only 10 line items, so we were manually fetching 1000 items. But Stripe's pagination limit is 100 items, so that doesn't ensure that all the line items will be fetched. Instead, we can use the Stripe\Collection::autoPagingIterator() which automatically fetches all the paginated results with a generator. I was tempted to use a lazy collection here, but since this method will be called by the Invoice::invoiceItems() and Invoice::subscriptions() methods, we don't want to hit the API twice just to filter the results.",1
834,Tweaking a few things.,0.42795986,Changed,"After upgrading to the v7 of the Stripe SDK, the $customer->invoice_settings->default_payment_method is null. In that case, we don't need to update the Stripe customer, so we will just update the database. The previous functionality has been kept as is.",0
835,Updated to PHPUnit 6,0.675051,Drop PHP 7.2 support (#1065), Replace Charge::refund() to Refund::create() Replace Customer::invoices() to Invoice::all() Replace renamed exception classes,0
836,Added .pdf to the filename of pdf downloads,0.58282703,Allow for custom filename with downloadInvoice method (#889),,0
837,remove storage path var,0.5122469,Removed,,0
838,Fixed code styling,0.5541426,Fix styles overwriting checkout button when class is set (#1070)﻿,[10.x] Remove extra sign off from ConfirmPayment notification,0
839,break long line,0.39959258,Add language line for full name placeholder (#782),,0
840,add ended and recurring helpers,0.568172,Add endTrial method (#1062),,0
841,Updated fix for Issue #412 to master branch,0.5051446,"Subscription Update Webhook bugfix (#1085, 3184afc)﻿",Conflicts: CHANGELOG.md,0
842,remove extra paren.,0.74069446,Removed,,1
843,Able to update a Stripe customer,0.9401567,Able to update a Stripe customer (#634),,1
844,Merge pull request #212 from phleobon/patch-1,0.547246,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
845,Update HandlesPaymentFailures.php,0.62353754,Fix confirming payments on the payment page (#1268)﻿,,0
846,[12.x] Metered billing (#1048),0.9414402,Metered billing (#1048),[10.x] Ensure SVG icons are visible even with a long success or error message,1
847,Merge pull request #756 from laravel/stripe-app-info,0.50851893,Extract updateCard from createAsStripeCustomer method (#588),,0
848,Merge branch 'any-token-type' of https://github.com/inxilpro/laravel-cashier-fork into inxilpro-any-token-type,0.467346,Allow options with formatAmount by @driesvints in https://github.com/laravel/cashier-stripe/pull/1348,,0
849,formatting and add index,0.5682895,Add indexes to those columns used to lookup data in the database (#739),,0
850,Merge pull request #889 from laravel/custom-filename,0.51463354,Allow for custom filename with downloadInvoice method (#889),,0
851,Order imports alphabetically,0.38288373,Remove collation from migrations (#761),Conflicts: CHANGELOG.md,0
852,Update license file,0.5406323,Able to update a Stripe customer (#634),,0
853,Adds column to options for subscriptions,0.7307639,Add stripe_product column to subscriptions_items table (#1185),Set off_session parameter to true when creating a new subscription,1
854,Fix docblock,0.51502,Fix createSetupIntent (#704),Only mount card element if payment has not succeeded or been cancelled,0
855,[13.x] Fix trialEndsAt more closely represents onTrial (#1129),0.9705909,Fix trialEndsAt more closely represents onTrial (#1129),,1
856,Merge pull request #791 from sebdesign/feature/invalid-webhook-signatures,0.66515344,Refactor handling of invalid webhook signatures (#791),,0
857,Update payment.blade.php,0.7485384,Update payment page (#1094)﻿,[10.0] Add ability to ignore cashier routes,1
858,updated to stripe/stripe-php ~2.0,0.74501324,Update Stripe API version and Stripe PHP SDK v10 support by @driesvints in https://github.com/laravel/cashier-stripe/pull/1478,,1
859,fix style issue,0.5833061,Fix styles overwriting checkout button when class is set (#1070)﻿,,0
860,Missing use statement,0.4661715,Remove unnecessary if statement on receipt (#946),Conflicts: CHANGELOG.md,0
861,add invoiceFor method,0.85686433,Add extra methods to invoice object (#1167),,1
862,Import exception,0.46400404,Remove collation from migrations (#761),[10.0] Remove collation from migrations,0
863,Merge pull request #828 from laravel/update-api,0.4892538,Re-add support for Sources API by @driesvints in https://github.com/laravel/cashier-stripe/pull/1384,The reason for this is that the current collation is MySQL specific and doesn't works in other databases (like Postgres). This is still recommended by Stripe but maybe a note in the docs for this will suffice. Fixes https://github.com/laravel/cashier/issues/747,0
864,Strict check,0.49315667,Remove strict type check for trialUntil() (#678),,0
865,Update branch alias,0.44019392,Fix setting name on subscription (5d00c21)﻿,,0
866,Update CashierServiceProvider.php,0.5726731,"Allow latest moneyphp version (#1280, #1286)",Conflicts: .travis.yml,0
867,Fix style,0.5670191,Fix styles overwriting checkout button when class is set (#1070)﻿,[10.0] Prepare for 6.0 release,0
868,Further tweaks to templates,0.50979066,Refactor duplicated code (#1029)﻿,,0
869,Merge branch 'master' into payment-methods,0.54380095,Support more payment method types (#1074),,0
870,Change order of boolean test for faster tests,0.41374582,Implement extending trials (#884),,0
871,Fixed some typos,0.6692141,fix minor typo by @owainjones74 in https://github.com/laravel/cashier-stripe/pull/1450,,0
872,StyleCI fixes,0.5103662,Fix styles overwriting checkout button when class is set (#1070)﻿,Conflicts: CHANGELOG.md,0
873,"fix doc blocks""",0.45780998,Fix createSetupIntent (#704),,0
874,Enforce Stripe testing API key is used within tests (#1314),0.7605461,Test against latest Stripe API version (#603),,1
875,dry up stripe model retrieval,0.6482447,Refactor receipts with more data from Stripe (#1136),[10.0] Set Stripe library info,0
876,Update tests.yml,0.48891753,Test against latest Stripe API version (#603),,0
877,[14.x] Fix webhook command (#1499),0.80774,Fix webhook command by @driesvints in https://github.com/laravel/cashier-stripe/pull/1499,[10.0] Multiple stripe accounts,1
878,Add branch alias.,0.41088992,Allow custom filename for invoice download (#723),,0
879,Merge pull request #10 from dprevite/patch-1,0.55000114,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
880,Fix coupon id reference,0.75466406,Fix coupon label on receipts (#1118)﻿,,1
881,Update for coupons,0.7315618,Fix coupon label on receipts (#1118)﻿,,1
882,Merge branch '5.0' of https://github.com/ryross/cashier into ryross-5.0,0.4831804,Re-add support for Sources API by @driesvints in https://github.com/laravel/cashier-stripe/pull/1384,[10.0] Update Stripe API version,0
883,rename method to tab,0.500031,Add invoicePrice and tabPrice methods (#1213)﻿,[10.0] Fix 6.0 build,0
884,Bug solution for Issue #476:,0.5901923,Fix issue with requires_action (#1226),,0
885,[12.x] Update upgrade guide (#953),0.6234983,Update Stripe SDK to v7 (#784),,0
886,Return null by default,0.6026375,Fix null return for latestPayment method (#730),,0
887,Avoid FQN in code,0.41364878,Loosen exception throwing (#882),[10.0] syncStripeStatus trying to update incorrect status column,0
888,[13.x] Refactor receipts with more data from Stripe (#1136),0.97358143,Refactor receipts with more data from Stripe (#1136),,1
889,Cleanup service provider,0.38106373,Refactor active subscription state (#712),,0
890,Merge pull request #793 from sebdesign/feature/verify-webhook-signature,0.6474577,Refactor handling of invalid webhook signatures (#791),,0
891,Redirect with status,0.6393486,Implement server side Checkout redirect (#1218)﻿,,0
892,fix comment,0.60572684,Fix receipt comments (#1131)﻿,,0
893,Ensured Currency Symbol contains trailing blank line as per Laravel style guides,0.4587357,Laravel 9 support (#1302)﻿,,0
894,Updating readme.,0.49079168,Changed,,0
895,Update package name to match packagist existing name,0.43843046,Fix setting name on subscription (5d00c21)﻿,,0
896,Merge pull request #215 from christophelimpalair/patch-1,0.56587684,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
897,Merge pull request #287 from lostincode/hotfix/onplan-fixes,0.5703616,Fix createSetupIntent (#704),,0
898,Add to documentation.,0.4521557,Add endTrial method (#1062),,0
899,Update ManagesInvoices.php (#1410),0.6759914,Fix latest_invoice retrieval (#1115),,0
900,Merge pull request #589 from laravel/remove-dotenv,0.58085394,Remove deprecated functionality by @driesvints in https://github.com/laravel/cashier-stripe/pull/1418,Add indexes to those columns used to look up in the database.,0
901,Test webhook controller.,0.5798576,"Implement webhook command (#1202, 1d9cce8)",[10.0] Clarify notifications with Stripe settings,0
902,tweak how currencies are customized,0.47271672,Changed,,0
903,[13.x] Fix swapping metered price of subscription item to existing su… (#1328),0.77429557,Fix swapping metered price of subscription item by @pietrantonio91 in https://github.com/laravel/cashier-stripe/pull/1328,,1
904,Remove comment,0.6359587,Removed,,0
905,fix a few things,0.477674,Fix factory canceled state (#1282)﻿,,0
906,Use minimized Vue.js for production,0.36480767,Make dompdf optional by @driesvints in https://github.com/laravel/cashier-stripe/pull/1312,[10.0] Allow hasCompletePayment() to check other subscriptions than “default”.,0
907,Branch alias still needed apparently.,0.23003276,Refactor active subscription state (#712),,0
