Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
535,Automatically ignoring --out path,0.6784314,Ignore the directory specified by the out parameter by default (#255),,0
536,chore(deps): bump yargs-parser from 19.0.4 to 20.0.0 (#1178),0.6279067,Bump got to 2.0.0 (#1397),Promisify tests and packager function,0
537,Merge pull request #581 from electron-userland/coc,0.51365405,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,,0
538,dont download atom-shell -- use local version instead,0.54498255,"  electron-download/lib/arch, respectively",[ci skip],0
539,2.0.0,0.6133475,  is 1.8.2-beta.5 or above (#800),,0
540,Merge pull request #491 from electron-userland/ignore-object-files,0.5056796,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,,0
541,14.1.0,0.657164,  1.8.0 or above (#711),,0
542,Fix OS X protocols options in api.md,0.543049,"Add support for a new target platform, Mac App Store (mas), including signing OS X apps",,0
543,Update pkg-up to 2.x.x,0.53275514,Upgrade electron-notarize to ^0.2.0 (#1069),,0
544,Enable async/await eslint-plugin-ava config option,0.42024723,Always initialize proxy support when running the CLI (#1077),,0
545,update install instructions. closes #8,0.5303495,Warn Windows 7 users of the unzip dependencies (#1030),,0
546,15.2.0,0.58727807,  is 1.8.2-beta.5 or above (#800),,0
547,Don't handle EH/NP Helpers if they don't exist (#894),1.0,Don't handle EH/NP Helpers if they don't exist (#894),,1
548,Upgrade eslint-plugin-node to ^8,0.5868367,"Upgrade electron-osx-sign to 0.5.0 which adds a new option, entitlementsForFile (#1189)",,0
549,chore: upgrade eslint-plugin-node to ^9.0.1,0.586844,"Upgrade electron-osx-sign to 0.5.0 which adds a new option, entitlementsForFile (#1189)",,0
550,Remove unnecessary calls to path.join,0.49815625,Ignore the generated temporary directory on Linux (#596),,0
551,Add preamble and PR sections to contributing docs,0.6597261,Better docs around contributing to the project (#258),,0
552,Merge pull request #612 from electron-userland/simplify-win32-tests,0.54908586,"win32metadata option (#331, #463)",,0
553,Merge pull request #666 from electron-userland/clean-up-mac-tests,0.5765472,Electron downloads are now checked against their published checksums (#493),,0
554,Merge pull request #311 from electron-userland/delete-default-app-asar,0.57214665,default_app.asar is deleted during packaging (necessary when Electron ≥ 0.37.4 is used).,,0
555,"chore: Revert ""chore: bump typedoc from 0.19.2 to 0.23.14 (#1416)"" (#1420)",0.6983229,Bump got to 2.0.0 (#1397),"Travis: Re-enable Node 5/OSX, Downgrade to npm@4 for Node 8/OSX",0
556,docs: advertise the Discord server (#1261),0.43278107,Don't handle EH/NP Helpers if they don't exist (Backport of #894),"npm@5 (strangely, just on OSX) doesn't install modules correctly for some reason. Example: https://travis-ci.org/electron-userland/electron-packager/jobs/239192709",0
557,Debug log download details,0.63702244,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),Closes #598.,0
558,Merge pull request #468 from electron-userland/debug-ci-failures,0.5065589,Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron,,0
559,Merge pull request #76 from kfranqueiro/rename-helper,0.4803041,derefSymlinks option (#410),,0
560,add collabs,0.5041479,[darwin/mas] Add support for merging arbitrary plist files and adding arbitrary resource,[ci skip],0
561,feat: add support for win32/arm64 official builds (#1053),0.94474757,Support for official win32/arm64 builds (#1053),,1
562,Better location for the release notes link,0.4514791,Better docs around contributing to the project (#258),,0
563,build(circleci): try a newer Node version on macOS,0.558234,Support for Node 10 via the CLI (#835),,0
564,chore(deps-dev): bump eslint-plugin-node from 10.0.0 to 11.0.0 (#1097),0.6088095,Dropped support for running on Node < 4.0. (#319),,0
565,chore(deps-dev): upgrade eslint-config-standard to ^14 (#1043),0.55426186,Upgrade to electron-osx-sign 0.4.x (#384),Add support for updating the application manifest and requested execution level for Windows targets,0
566,Travis: be less strict about node versions to test,0.5708553,[CLI] Minimum Node version is enforced (#454),,0
567,build: fix CircleCI syntax,0.4842794,CLI output truncated when using Node 6 (and possibly earlier) (#381),,0
568,Merge pull request #126 from krishnaIndia/fixes_101,0.4866261,"win32metadata option (#331, #463)",extract-zip now requires an absolute path for the output directory.,0
569,Add a utility function to execute hooks serially,0.9039414,Utility function to execute hooks serially (#814),Add package-manager option,1
570,chore: bump sinon from 12.0.1 to 13.0.1 (#1329),0.6950664,Bump got to 2.0.0 (#1397),,0
571,Refactor ignore code into its own file,0.48673475,Ignore system junk files by default (#1005),,0
572,Just a typographical error,0.43789926,Typo when using extend-info (#510),,0
573,Add link to electron-installer-snap,0.65012884,electronZipDir option (#1094),[ci skip],0
574,Add config for probot's no-response bot,0.43873963,Always initialize proxy support when running the CLI (#1077),,0
575,5.2.0,0.6149864,  is 1.8.2-beta.5 or above (#800),,0
576,Add electron-windows-store and electron-wix-msi to the readme,0.6475247,electronZipDir option (#1094),,0
577,Pass Electron version to electron-osx-sign,0.7971873,  electron-osx-sign (#223),,1
578,"Escape dot in "".git"" correctly",0.42883718,The default .git ignore only ignores that directory (#344),,0
579,Clarify what the version parameter is for,0.5631659,[win32] version-string.FileVersion and version-string.ProductVersion are replaced by,Avoid testing how rcedit works and just test the rcedit option transform,0
580,chore(deps-dev): bump typescript from 3.9.7 to 4.0.2 (#1173),0.58873117,Bump got to 2.0.0 (#1397),,0
581,Move out ignore generation to its own function,0.5148279,Allow the ignore parameter to take a function (#247),[ci skip],0
582,Merge pull request #340 from develar/fs-extra-28,0.5523493,derefSymlinks option (#410),Upgrade eslint-config-standard to 7.0.0,0
583,Add eslintrc,0.44718695,Send the properly formatted options from the CLI to electron-osx-sign (#1047),[ci skip],0
584,Add test to ensure default app is not packaged,0.5918305,"(Test) apps named ""Electron"" can be packaged successfully (#415)",,0
585,Define the behavior when both --asar and its sub-properties are specified,0.5377188,asar options can be specified as an Object (via the API) or with dot notation (via the CLI) -,Limited support for inferring electron-prebuilt-compile,0
586,Merge pull request #658 from electron-userland/promisify,0.55493397,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,,0
587,Document weird error type from ncp,0.49150413,common.warning for codesigning (#694),"Since you can't run require('electron-prebuilt-compile'), inferring is limited to exact Electron versions in package.json.",0
588,style,0.32360107,common.warning for codesigning (#694),,0
589,Fix version link in NEWS,0.62087935,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
590,14.2.0,0.5319295,  1.8.0 or above (#711),,0
591,Merge pull request #755 from electron-userland/better-ci-caching,0.5721697,electronVersion (--electron-version via CLI) option (#547),,0
592,fix protocol cli,0.5780133,Always initialize proxy support when running the CLI (#1077),Always return an Error or null in node-style callbacks,0
593,Drop Node 6 (#973),0.7206473,Node < 10 support (#1122),This will be a style error in the next version of standard (v10).,1
594,Upgrade asar to ^1.0.0,0.69094354,"Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)",Use camelCase identifiers in the JS API,0
595,Drop non-CLI uses of var,0.55894554,"In the CLI, --tmpdir=false has been deprecated in favor of --no-tmpdir (#722)",,0
596,feat: ignore system junk files by default (#1005),0.9680833,Ignore system junk files by default (#1005),,1
597,Move separate asar options to asar-options,0.608891,asar options can be specified as an Object (via the API) or with dot notation (via the CLI) -,,0
598,Merge pull request #900 from electron-userland/drop-node-4,0.58259475,Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron,,0
599,Add support for customizing the login helper on MAS,0.754727,Support for MAS Login Helper (Electron 2.0.0-beta.1 and above) (#807),Infer platform/arch in readme instead of using --all,1
600,Merge pull request #230 from eugirdor/feature/configurable-temp-directory,0.4928186,"win32metadata option (#331, #463)","Prevent app names ending with "" Helper""",0
601,Pipe optional cache option to electron-download,0.63360584,"  electron-download/lib/arch, respectively",This changes the default recommendation to use Packager to build bundles for a given target platform on the same host platform. [ci skip],0
602,feat: integrate @electron/universal (#1346),0.6097677,electronZipDir option (#1094),Fixes #545.,0
603,14.0.5,0.67472744,  1.8.0 or above (#711),Ignore Travis Node 5 + OSX worker due to strange problem,0
604,docs: move darwinDarkModeSupport under the macOS-only options,0.6385175,darwinDarkModeSupport option to support macOS Mojave dark mode for older Electron versions (#893),,0
605,Fix AppVeyor URL,0.47796732,Handle a missing inferred app version better (#1079),Ignore the generated temporary directory on Linux,0
606,Add the extend-info and extra-resource arguments for creating the Mac,0.56181675,New universal architecture supported when packaging for macOS to generate a universal app,,0
607,Merge pull request #1269 from electron/dependabot/github_actions/actions/setup-node-2.3.2,0.6136971,feat: add new afterFinalizePackageTargets hook by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1437,,0
608,Move asar code to a common location,0.5790438,Replaced asar with @electron/asar. The configuration options are unchanged. This migration is purely cosmetic. (#1431),"Also, put the building of the temporary directory path into its own function. Fixes #548.",0
609,2.1.1,0.62040126,  1.8.0 or above (#711),Add eslint-plugin-tape for tape test linting,0
610,build: update got to clean up yarn audit (#1456),0.47204214,feat: add new afterFinalizePackageTargets hook by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1437,,0
611,Remove deprecated version option,0.6276778,version-string is removed in favor of win32metadata (#668),Prepend all warning messages with 'WARNING:',0
612,Add docs,0.59461653,Better docs around contributing to the project (#258),,0
613,Add some notes about Node 6 features,0.67319155,Node 16 & 18 support (#1399),Mention the community CoC & update issue/PR templates,0
614,Remove unused waterfall module,0.5414425,Removed,[ci skip],0
615,Merge pull request #595 from electron-userland/eslint-plugin-tape,0.5789681,feat: add new afterFinalizePackageTargets hook by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1437,[ci skip],0
616,Add package-manager option,0.8217374,packageManager option (#819),,1
617,chore: bump sinon from 15.0.3 to 15.0.4 (#1504),0.69120175,Bump got to 2.0.0 (#1397),,0
618,Adjust Electron version used by framework symlink test,0.5553089,Handle inference when electron-prebuilt-compile points to a non-version (#978),,0
619,7.0.1,0.7204673,  1.8.0 or above (#711),[ci skip],1
620,Fix ignore URL,0.38978624,The mirror URL string is now a set of options defined by mirrorOptions,,0
621,Wrap await example in a function because top-level await doesn't exist yet,0.40570822,Allow the ignore parameter to take a function (#247),Fixes #561.,0
622,Merge pull request #69 from mmuehlberger/master,0.48597112,derefSymlinks option (#410),Fixes #559.,0
623,Update rcedit dependency,0.85446894,[win32] rcedit dependency updated to 0.4.x,,1
624,Merge pull request #484 from malept/packager-test-wrapper,0.45896378,[darwin/mas] Correctly set the helper bundle ID in all relevant plist files (#223),,0
625,Bump pruner to node4 compat,0.56750816,better detection of node modules (#847),Add electronVersion option & deprecate version,0
626,11.0.0,0.6785454,  1.8.0 or above (#711),,0
627,Filter CFBundleIdentifier + set CFBundle properties,0.6119534,[darwin/mas] Ensure CFBundleVersion and CFBundleShortVersionString are strings (#250),,0
628,14.0.3,0.6665585,  1.8.0 or above (#711),[ci skip],0
629,Documentation cleanup,0.49131852,Better docs around contributing to the project (#258),[ci skip],0
630,DRY verifyPackageExistence,0.62216604,Bundled app validation to ensure that both package.json and the main entry point exist (#1257),Fixes #343.,0
631,Update CONTRIBUTING.md :book: :wink:,0.48757833,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
632,chore(deps): bump fs-extra from 8.1.0 to 9.0.0 (#1137),0.7083441,Upgrade fs-extra to ^8.1.0 (#993),,1
633,9.0.1,0.6283051,  1.8.0 or above (#711),,0
634,Refactor most of index.js into a Packager class,0.47214568,Retrieving metadata from package.json by upgrading get-package-info (#505),"When set, this prevents printing Electron Packager specific warnings and informational messages to the console. This does not disable errors. Fixes #538.",0
635,Travis: add note about not using Trusty containers,0.4239641,common.warning for codesigning (#694),Better type checking when validating arch/platform,0
636,Update NEWS to take into account the latest PR merges,0.56057787,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)","Validate that arch/platform is not passed anything but an Array or a String, and generate an Error to that effect.",0
637,Remove unnecessary unit test,0.4777617,Removed,[ci skip],0
638,Update nyc/standard dependencies,0.5523864,[win32] rcedit dependency updated to 0.4.x,[ci skip],0
639,Add note to NEWS about rcedit upgrade,0.7553094,rcedit upgraded to 0.8.0,,1
640,Merge pull request #143 from spinico/master,0.51539266,derefSymlinks option (#410),,0
641,Updated version of osx-sign,0.7548858,[darwin/mas] BREAKING: The sign parameter is now osx-sign (for better cross-platform,,1
642,Fix #129: support file-version metadata (win32),0.6934308,version-string is removed in favor of win32metadata (#668),[ci skip],0
643,Merge pull request #835 from electron-userland/cli-semver,0.5392257,electronVersion (--electron-version via CLI) option (#547),,0
644,Don't need to test every single platform/arch combo for basic tests,0.5401656,Better type checking when validating arch/platform (#534),Upgrade electron-osx-sign to 0.4.1,0
645,Move testsuite setup outside of AVA for CI,0.4456405,Replaced asar with @electron/asar. The configuration options are unchanged. This migration is purely cosmetic. (#1431),,0
646,Fix link/copy for electron-packager-languages,0.63172996,electron-packager is no longer ignored by default (#819),,0
647,"Default FileDescription to opts.name, not package description",0.64609814,win32metadata.FileDescription defaults to productName or name from,,0
648,Alphabetize args,0.41805676,asar options can be specified as an Object (via the API) or with dot notation (via the CLI) -,,0
649,"Add --version to print out Packager/Node versions, target platform/arch",0.67256343,--version shows the Packager/Node versions & host platform/arch (#841),"This includes more helpful errors when failing to find all info requested, which lets us give better error messages, as well as ignore missing props for optional options. Fixes #461, #513.",0
650,14.0.1,0.67663836,  1.8.0 or above (#711),fix typo in extend-info and add support object params,0
651,"Avoid manual Object.create in each test, fix createInferTest side effect — version property was deleted from prototype",0.5242368,"The build-version property, when unspecified, now defaults to the",,0
652,Rename property to be less ambiguous,0.45543855,Changed,[ci skip],0
653,Merge pull request #94 from rahatarmanahmed/infer-name-version,0.49311802,derefSymlinks option (#410),,0
654,docs: use tsdoc @link syntax for index.d.ts (#1450),0.55217254,derefSymlinks option (#410),,0
655,"No need to run darwin tests for mas builds, it's the same codepath",0.60175496,(darwin/mas only) usageDescription option (#1049),,0
656,feat: add support for mojave app notarization,0.83309543,support for macOS Mojave app notarization (#899),Fixes #498.,1
657,8.7.0,0.6868719,  1.8.0 or above (#711),Fix Travis Mac builds,0
658,Merge pull request #464 from malept/default-platform-and-arch,0.56277454,"Default the arch option to the host arch (#36, #464)",,0
659,8.4.0,0.6777692,  is 1.8.2-beta.5 or above (#800),,0
660,Default the prune option to true (#472),0.9748868,"Default the prune option to true (#235, #472)",,1
661,Add util.fixtureSubdir() + fixture creation docs,0.49983507,Usage docs for win32metadata.application-manifest and win32metadata.requested-execution-level,,0
662,add --icon support,0.4918171,mac: don't fail if the icon path doesn't exist (#1101),,0
663,first working version,0.49140543,  is 1.8.2-beta.5 or above (#800),Add object files to default ignore patterns,0
664,Split up the basic test file,0.44346428,"(Test) apps named ""Electron"" can be packaged successfully (#415)",Upgrade to electron-download@3.0 for SHASUM256.txt checking,0
665,docs: add a link to the Electron docs for darwinDarkModeSupport,0.5936973,electronZipDir option (#1094),,0
666,Use template string,0.40055096,[contributors] Add code coverage support via Coveralls (#257),,0
667,Recommend removing node_modules with prune instead of ignore,0.5740495,better detection of node modules (#847),Avoid the step of having to ignore .o files when signing the app for OSX. Also ignore Windows .obj files.,0
668,Document --no-deref-symlinks instead of --deref-symlinks,0.7094128,derefSymlinks option (#410),,1
669,Don't create yarn.lock when pruning with Yarn,0.94976324,Don't create yarn.lock when pruning with Yarn (#784),DRY up some test code,1
670,Replace waterfall with Promises in infer tests,0.4088896,"Refactor to use Promises internally. This has the side effect of somewhat parallelizing building two or more targets at once and/or two or more functions for a given hook, via Promise.all (#753)",Update dependencies,0
671,Pin rcedit dependency to 0.5.0,0.7238641,[win32] rcedit dependency updated to 0.4.x,,1
672,Merge pull request #253 from erkyrath/featureplist,0.48721936,derefSymlinks option (#410),,0
673,Ignore node_modules/.bin by default,0.68057054,Ignore node_gyp_bins directory if it exists,,0
674,Remove support for hyphenated option names via JS API,0.77629733,"Options set via the JavaScript API formatted in kebab-case (i.e., with hyphens) are removed in",,1
675,7.0.2,0.6905678,  1.8.0 or above (#711),Add Linux ARMv7 support,0
676,Merge pull request #226 from malept/document-optional-args,0.4749178,[darwin/mas] Add support for merging arbitrary plist files and adding arbitrary resource,,0
677,Make sure name inferring is tested,0.38681567,[CLI] ensure --out has either a string or null value (#442),,0
678,"Travis (OSX): don't install libtiff, it's already installed",0.47841573,Do not error out immediately if a download.mirror is specified and an unofficial arch/platform,,0
679,build: upgrade asar to ^3.0.0,0.623834,"Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)",Sanitize ignores created when the output dir resolves to CWD,0
680,Merge pull request #174 from hokein/asar-unpack-dir,0.57096666,asar-unpack-dir is deprecated in favor of asar.unpackDir (#417),,0
681,Merge pull request #82 from kfranqueiro/win32-ignore,0.5305441,win32metadata.requested-execution-level option (#610),,0
682,Prepare NEWS for 7.1.0,0.55264306,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
683,support globally installed atom-shell,0.45321727,osxUniveral option to allow providing options to @electron/universal when packaging a universal app,,0
684,12.1.1,0.5859238,  1.8.0 or above (#711),Addresses #35.,0
685,12.0.0,0.588609,  is 1.8.2-beta.5 or above (#800),Upgrade asar for multibyte character in path support,0
686,Upgrade nyc to 9.0.0,0.4711946,rcedit upgraded to 0.8.0,,0
687,Refactor renaming the Contents/MacOS/Electron binary,0.6054531,"[darwin/mas] OSX-specific binaries are correctly renamed to the application name (#244, #293)",Add default values to arch and platform,0
688,chore(deps-dev): bump nyc from 14.1.1 to 15.0.0 (#1095),0.62125444,Bump got to 2.0.0 (#1397),The defaults are the host's arch and platform values. Fixes #36.,0
689,build: replace AppVeyor with CircleCI's Windows support (#1041),0.53739846,win32metadata.application-manifest option (#610), Upgrade to asar@0.12.2 Upgrade to rcedit@0.7.0,0
690,12.2.0,0.5202452,  is 1.8.2-beta.5 or above (#800),Add more debug logging,0
691,Release 6.0.0,0.5805663,  is 1.8.2-beta.5 or above (#800),Fixes #308.,0
692,Merge pull request #148 from Urucas/master,0.4500039,hostArch() and allOfficialArchsForPlatformAndVersion() (#727),,0
693,List OS X and Win icon file types,0.4767671,mac: don't fail if the icon path doesn't exist (#1101),Rename version-string option to win32metadata,0
694,chore: update galactus (#1441),0.75779575,Upgraded galactus to ^0.2.1 to fix a bug with relative paths,,1
695,Travis: Use the XCode 8 (beta) image,0.42615914,  1.8.0 or above (#711),,0
696,Add example to readme for ignoring multiple folders,0.48262438,[darwin/mas] Add support for merging arbitrary plist files and adding arbitrary resource,,0
697,build: use Node 10 in the canary workflow,0.66610897,Node < 10 support (#1122),Debug Travis CI failures,0
698,8.6.0,0.6834266,  1.8.0 or above (#711),,0
699,Merge pull request #22 from shama/docs/asar,0.4772544,[darwin/mas] Add support for merging arbitrary plist files and adding arbitrary resource,,0
700,Travis (OSX): gmp is already installed,0.46104294,Do not error out immediately if a download.mirror is specified and an unofficial arch/platform,,0
701,Merge pull request #229 from malept/cross-platform-version-args,0.49688092,Default the platform option to the host platform (#464),,0
702,AppVeyor: use yarn instead of npm,0.55207884,Don't create yarn.lock when pruning with Yarn (#784),,0
703,More docs fixes due to the API naming change,0.6003392,API documentation moved from readme.md to docs/api.md (#296),,0
704,Upgrade to electron-download@3.0,0.7573781,Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron,,1
705,Merge pull request #780 from electron-userland/fs-extra-5,0.5502367,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,,0
706,Set CLI defaults for strictSSL,0.7024332,Specifying the download.strictSSL CLI parameter no longer triggers a deprecation warning for, Move Wine instructions to the installation section Add note about inferring app-version in example,1
707,chore: bump eslint-plugin-ava from 12.0.0 to 13.2.0 (#1322),0.6378203,Bump got to 2.0.0 (#1397),,0
708,chore: bump typedoc from 0.19.2 to 0.23.14 (#1416),0.70959777,Bump got to 2.0.0 (#1397),Remove deprecated options for asar & electron-download,1
709,chore: remove node 10 job (#1403),0.64061487,Node < 10 support (#1122),,0
710,chore: bump fs-extra from 9.1.0 to 10.1.0 (#1358),0.7393937,Upgrade fs-extra to ^8.1.0 (#993),,1
711,build(deps-dev): upgrade ava to ^3.10.1,0.57684803,Upgrade fs-extra to ^8.1.0 (#993),[ci skip],0
712,chore(deps-dev): update eslint-config-standard requirement from ^12.0.0 to ^13.0.0 (#1027),0.52702385,"Upgrade electron-osx-sign to 0.5.0 which adds a new option, entitlementsForFile (#1189)",Disallow setting osx-sign.binaries,0
713,Deprecate the callback version of the packager API (#837),0.61977893,The callback version of the API (use nodeify if you need that syntax style) (#916),Closes #285.,0
714,Merge pull request #727 from electron-userland/target-arch-api,0.5741541,Deprecated target arch APIs (#915), Default app/build version to package.json version npm install wine on travis macs git ignore npm-debug.log  Fixes #306.,0
715,Clarify that ignore uses absolute paths,0.4908303,Resolve to absolute path when inferring app name/Electron version (#440),[ci skip],0
716,Merge pull request #258 from malept/contributing-prs,0.42478454,hostArch() and allOfficialArchsForPlatformAndVersion() (#727),[ci skip],0
717,"Do not use destructuring, it only exists in Node >= 6",0.6333802,Node < 10 support (#1122),Make file trees more readable,0
718,Merge pull request #814 from electron-userland/optional-sequential-hooks,0.5654546,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,,0
719,Merge pull request #24 from malept/ensure-outdir-exists,0.44470793,overwrite: true when no platform/arch is specified (#794),,0
720,Move API docs to its own file,0.6378958,API documentation moved from readme.md to docs/api.md (#296),,0
721,docs: link to process.resourcesPath with extraResource (#1224),0.5474214,The extraResource option works on all target platforms (#637),Handle errors setting up tests,0
722,chore(deps-dev): bump typedoc from 0.17.8 to 0.18.0 (#1169),0.6406744,Bump got to 2.0.0 (#1397),Fixes #121.,0
723,chore: split up NPM scripts,0.5098463,"Split out the code to sign OS X apps into a separate Node module,",,0
724,Inferred name/version error message should be more specific,0.54032564,Clarified app name/Electron version error message (#390),Remove log statement at start of test infer electron test,0
725,Bump electron-download to v2,0.63509035,Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron,,0
726,Upgrade coveralls and yargs-parser,0.66964805,Switch from minimist to yargs-parser (#732),,0
727,Use newer function syntax in mac tests,0.45146686,(darwin/mas only) usageDescription option (#1049),It's hindering the resolution of #441.,0
728,The next version will be 6.0.0,0.54113644,  is 1.8.2-beta.5 or above (#800),Add a hook for afterCopy,0
729,Merge pull request #125 from jlord/ico-readme,0.51063085,derefSymlinks option (#410),Fixes #436.,0
730,docs: add unzip dependency info to README,0.54941607,API documentation moved from readme.md to docs/api.md (#296),fix version inference regression,0
731,chore: adjust GitHub links to Electron Packager,0.66158605,feat: add new afterFinalizePackageTargets hook by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1437, Hook runs once your app dir has been copied to a temp dir No hook has no effect (install async callback) Generalized the afterExtract test to easily add an afterCopy test,0
732,Rewrite protocols docs to be clearer,0.4900824,API documentation moved from readme.md to docs/api.md (#296),,0
733,Merge pull request #459 from electron-userland/disallow-osx-sign-binaries,0.60957557,Send the properly formatted options from the CLI to electron-osx-sign (#1047),,0
734,Travis: no longer need to force install a specific NPM version,0.4930343,darwinDarkModeSupport option to support macOS Mojave dark mode for older Electron versions (#893),,0
735,Merge pull request #605 from electron-userland/standard,0.5938957,Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron,[ci skip],0
736,"Prevent app names ending with "" Helper""",0.9415806,"Prevent app names from ending in "" Helper"" (#600)",[ci skip],1
737,chore: bump sinon from 14.0.1 to 15.0.1 (#1461),0.70100117,Bump got to 2.0.0 (#1397),[ci skip] Fixes #267.,1
738,docs: update SUPPORT.md,0.5658388,API documentation moved from readme.md to docs/api.md (#296),,0
739,"Add regression test for apps named ""Electron""",0.7625997,"(Test) apps named ""Electron"" can be packaged successfully (#415)",,1
740,chore: refactor codesign testing (#1010),0.6024144,"[contributors] Code contributions need to be validated in ""strict"" mode (#342, #351)",,0
741,Fix for issue 300: --icon option does not work under Electron 0.37.4,0.6119337,[darwin/mas] The OSX icon is properly replaced when Electron ≥ 0.37.4 is used (#301),Fixes #439.,0
742,Better detection of node modules when pruning,0.79830563,better detection of node modules (#847),Addresses #441.,1
743,Tests: pre-download Electron 1.3.1,0.72367287,Electron downloads are now checked against their published checksums (#493),,1
744,chore: add sponsorship metadata,0.5243316,[contributors] Add code coverage support via Coveralls (#257),,0
745,chore: ignore statement for code coverage purposes,0.60061514,Allow the ignore parameter to take a function (#247),Add support for the new electron package name,0
746,fix: build universal packages sequentially and allow hooks to return error in TS (#1359),0.54367507,Utility function to execute hooks serially (#814),,0
747,build: bump got to 2.0.0 (#1397),0.9292479,Bump got to 2.0.0 (#1397),,1
748,chore(deps): bump electron-notarize from 0.3.0 to 1.0.0 (#1157),0.7490175,Upgrade electron-notarize to ^0.2.0 (#1069),,1
749,Merge branch 'tengyifei-master',0.30459663,Switch from minimist to yargs-parser (#732),Addresses #270.,0
750,4.1.3,0.69695246,  1.8.0 or above (#711),,0
751,Increased test timeout + clean test working dir before testing,0.43287688,Electron downloads are now checked against their published checksums (#493),Addresses #415.,0
752,Update example Electron version in readme to avoid certain issues being filed,0.5913049,"Upgrade electron-osx-sign to 0.5.0 which adds a new option, entitlementsForFile (#1189)",Addresses comments in #415.,0
753,CI: test against Node 8,0.655745,Support for Node 10 via the CLI (#835),,0
754,Fix linting for test/win32,0.5402596,"win32metadata option (#331, #463)",,0
755,chore(deps-dev): bump sinon from 7.5.0 to 8.0.1 (#1096),0.6404723,Bump got to 2.0.0 (#1397),Add basic debug support via the 'debug' module,0
756,Adjust release date,0.43620467,Host info shows OS release,,0
757,Replace bug report section with debugging subsection,0.53344256,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),,0
758,Merge pull request #786 from dr-js/patch-1,0.5013621,derefSymlinks option (#410),,0
759,Update readme and usage.txt with command-line version-string examples,0.5376454,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
760,Add a link to the API docs next to the usage link,0.55987406,API documentation moved from readme.md to docs/api.md (#296),,0
761,Merge pull request #732 from electron-userland/use-yargs-parser,0.5548739,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,,0
762,Changed --ignore part in readme,0.45012927,Removed,,0
763,Add initializing debugging,0.6293889,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),,0
764,chore(deps-dev): bump eslint-plugin-ava from 8.0.0 to 9.0.0 (#1058),0.58558095,Bump got to 2.0.0 (#1397),,0
765,Merge pull request #1017 from electron-userland/v14-develop,0.5966267,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,,0
766,Merge pull request #422 from malept/refactor-mac-app,0.48378512,"Add support for a new target platform, Mac App Store (mas), including signing OS X apps",Don't need to test that minimist does typing correctly when there's only one type.,0
767,cleaner error printing,0.54704505,--help prints usage to stdout (#805),Refactor building the Mac app bundle,0
768,chore: bump actions/setup-node from 2.3.2 to 2.4.0 (#1270),0.70820963,Bump got to 2.0.0 (#1397),,1
769,Merge pull request #26 from Ivshti/patch-2,0.45930797,"afterExtract hook (#354, #403)",,0
770,build: update electron/electron-quick-start branch to main (#1505),0.64189315,Limited support for electron-prebuilt-compile (#608),,0
771,docs(readme): update grammar (#1227),0.60622203,API documentation moved from readme.md to docs/api.md (#296),Unify asar options Closes #353.,0
772,build: try downgrading ava,0.48645413,"If you are upgrading from ≤ 5.2.1 and building for a darwin target, you may experience problems. See #323 for details.",[ci skip],0
773,Allow ignore to optionally be a function,0.79963493,Allow the ignore parameter to take a function (#247),[ci skip],1
774,update collaborators,0.53879595,Better docs around contributing to the project (#258),"Also, make explicit the default ignored paths and add references to prune. [ci skip]",0
775,feat: upgrade to rcedit@^3.0.1 (#1260),0.8103532,rcedit upgraded to 0.8.0,,1
