Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1256,Remove flex-x-center.,0.564504,Replace .flex-no-grow/shrink with .flex-grow/shrink-0,,0
1257,"ensure we look at the extension from the ""parent"" file",0.4742453,"Learn more in the pull request and the updated ""Controlling File Size"" documentation.",Co-authored-by: Robin Malfait malfait.robin@gmail.com,0
1258,Update resolve to version 1.22.1,0.6063883,Update esbuild to v17 (#10368),,0
1259,use package-lock.json in CI,0.6855712,   // package.json,,0
1260,visibility,0.64504576,New focus-visible variant,,0
1261,Optimize rebuilds in long-running processes,0.64997935,Reuse generated CSS as much as possible in long-running processes instead of needlessly recalculating,,0
1262,Merge pull request #53 from adamwathan/spacing-parameterized,0.5636133,"Support deep merging of objects under extend (#2679, #2700)",,0
1263,Merge pull request #1254 from alex-safian/patch-1,0.5551847,Merge plugins when merging config with preset (#2561,,0
1264,Account for Svelte class bindings at the start of a line (#4187),0.7238784,JIT: Improve support for Svelte class bindings (#4187),Add comment to clarify vertical-align warning fix typo Update preflight.css Co-authored-by: Adam Wathan adam.wathan@gmail.com,1
1265,Update shadow-outline to be based on new blue,0.93707085,Update shadow-outline to use the new blue (b078238),,1
1266,2.0.0-alpha.13,0.585693,"Remember this is an alpha release, so some things might be broken. I don't know about them otherwise I would have fixed them, but you are gonna find them! So try it, break it, and tell me about it when you do so we can get this thing really battle-tested for a proper v3.0 release in a few weeks.",,0
1267,cleanup old contexts in config hash map (#4571),0.55069804,Don't rewrite source maps for @layer rules (#8971),,0
1268,Only generate variants for non-user layers (#6589),1.0,Only generate variants for non-user layers (#6589),Need to figure out which dependencies are platform specific before it's safe to do this.,1
1269,Use diff style formatting for customization sections,0.6449785,"You can now configure a default letter-spacing value for each font-size in your tailwind.config.js theme, using a tuple syntax:",,0
1270,2.2.4,0.75398004,"      '2': '0.5rem',",,1
1271,Merge pull request #178 from nothingworksinc/align-content-helpers,0.56944275,Add new content-baseline utility for align-content: baseline (#9507),Co-authored-by: depfu[bot] 23717796+depfu[bot]@users.noreply.github.com,0
1272,3.0.3,0.6586958,"      '3': '0.75rem',",,0
1273,Merge pull request #21 from tailwindcss/remove-less-comments,0.66686344,Scaffold new tailwind.config.js files with available future flags commented out (#2379),,0
1274,Bump @babel/cli from 7.5.5 to 7.6.0,0.64314413,Fancy CLI updates (#554),,0
1275,Rename fonts plugin to fontFamily,0.81698614,"Add support for configuring default font-variation-settings for a font-family (#10034, #10515)","add integration test tools setup jest in the integrations folder add test:integrations script The default npm test script will ignore all the tests in the integrations folder. add integration tests with webpack 5 add integration tests with postcss-cli add npm run install:integrations script This script will run npm install in every integration, and in the integrations folder itself (to setup Jest for example). add toIncludeCss custom matcher increate Jest timeout for integration tests add integration tests with vite add integration tests with webpack 4 add isomorphic fetch add the ability to wait for specific stdout/stderr output write vite tests, assert using API calls We will wait for the correct stdout/stderr output, once we know that we can request the fresh css, we will fetch it and make assertions accordingly. Port is currently hardcoded, maybe we should use a packaage to ensure that we use a free port. add integration tests with rollup add integration tests with parcel run all integration tests in band add .gitignore in integrations folder",1
1276,Update eslint-plugin-prettier to version 4.0.0 (#5409),0.71722806,Update esbuild to v17 (#10368),,1
1277,Support any arbitrary value for accentColor,0.8014734,"New accent-color utilities, for setting the color of a form input's accent (#5387)",,1
1278,1.9.0,0.55100715,Upgrade to PostCSS 8 (59aa484),,0
1279,Merge pull request #759 from tailwindcss/sm-screen-640,0.6218138,Add standalone tailwindcss CLI (#6506),,0
1280,Ensure that we test every value for the length datatype (#6283),0.6151526,Ensure the percentage data type is validated correctly (#8015),,0
1281,make some changes to compat mode,0.60414714,Add new presets config option (#2474),Update CHANGELOG JIT: Replace @tailwind screens with @tailwind variants,0
1282,Define all text colors at once to prevent responsive order bugs,0.66135716,"-     textColor: colors,",,0
1283,Make position utility file.,0.696342,"Add from-{position}, via-{position} and to-{position} utilities (#10886)","Support opacity modifiers for colors in JIT Add test for function colors Support opacity modifiers for plugins with arbitrary ""any"" type",0
1284,Work in progress on borders.,0.6939904,borderOpacity,,0
1285,use dir-dependency messages (#4388),0.50381553,Emit plugin defaults regardless of usage (#6926),"Create prettier.config.js Add comment with .editorconfig Remove duplicate settings handled by .editorconfig Correct printWidth Update prettier.config.js to remove ""unknown option"" editorconfig: true",0
1286,3.0.2,0.6013587,"While v1.2.0 is in pre-release, install it using:",Also refactor to only detect @tailwind directives once per build to improve performance.,0
1287,Merge pull request #1106 from tailwindcss/dependabot/npm_and_yarn/master/eslint-6.3.0,0.6498789,npm install -D tailwindcss@latest,"This will help people, when the process looks like it is ""hanging"", while in fact it is watching for changes.",0
1288,Merge pull request #1113 from tailwindcss/dependabot/npm_and_yarn/master/babel/preset-env-7.6.0,0.6090597,@tailwind utilities;,,0
1289,add col- and row- span-full utility (#2471),0.89648765,Add col-span-full and row-span-full (#2471),,1
1290,add 'empty' variant test,0.6904346,New checked variant,,0
1291,Add all margin-auto utilities,0.81456137,"Add my-auto, mt-auto, and mb-auto margin utilities",Add :read-only variant Added read-only variant to defaultConfig.stub Co-authored-by: FunnyScarf 5177092+dyzajash@users.noreply.github.com,1
1292,Validate theme() works in arbitray values (#6852),0.97252333,Validate theme() works in arbitrary values (#6852),,1
1293,Update Prism to support diff highlighting,0.57951105,Add future flag to disable color opacity utility plugins (#9088),Co-authored-by: depfu[bot] 23717796+depfu[bot]@users.noreply.github.com,0
1294,Add missing .grid-flow-dense utility (#8193),0.89578253,Add grid-flow-dense utility (#8193),,1
1295,Add support for transition-delay,0.824224,    transitionDelay: {,Write postcss-functions ourselves Add test for nested theme calls Remove unused import,1
1296,Add table layout module,0.76802486,The default config file now includes a new tableLayout entry in the modules section.,,1
1297,Source textTransform options from config,0.5804994,"| textStyle | fontStyle, fontSmoothing, textDecoration, textTransform |",,0
1298,Switch @ prefix for hover: prefix,0.6437858,"@variants hover, focus {",,0
1299,Disable nonexistent subtituteHoverableAtRules,0.5753826,"On the flip side, if you are using no-underline in a million places across your project just to unstyle links, you can now safely remove that class:",,0
1300,Use tuple syntax for customizing darkMode class name,0.822116,Support customizing class name when using darkMode: 'class' (#5800),,1
1301,Bump postcss-js from 2.0.0 to 2.0.1,0.71388596,~~Upgrade to PostCSS 8.0~~ Reverted for now,Co-authored-by: depfu[bot] 23717796+depfu[bot]@users.noreply.github.com,1
1302,Test applying classes with a prefix configured,0.6644039,Add support for using a function to define class prefixes in addition to a simple string (#367),Refactor getAllConfigs util function Update eslint parser options to ES2020,0
1303,Update jest to version 27.3.1,0.615312,"To upgrade, install the latest version via npm:",,0
1304,Merge pull request #2028 from tailwindcss/dependabot/npm_and_yarn/master/babel/node-7.10.5,0.6134577,@tailwind utilities;,"Move border reset to borderColor plugin, support opacity Update JIT tests Don't use opacity variable for default border color when borderOpacity is disabled Fix tests",0
1305,Update eslint to version 7.24.0,0.79554033,Update esbuild to v17 (#10368),,1
1306,Enforce the order of pseudo elements (#6018),0.69810796,Before and after pseudo-element variants (#4461),,0
1307,Remove rounded bottom corners from WIP alerts (wtf did these come from grim),0.56888247,Round the bottom right corner: ,,0
1308,Merge pull request #228 from nothingworksinc/background-size-and-position-docs,0.5127763,Merge plugins when merging config with preset (#2561,use href to get the full path of the file fixes link drop query strings and document fragment from path,0
1309,1.0.0-beta.3,0.6918257,"Note: Some things have changed in later beta releases. If you are upgrading to the latest beta and not specifically to beta.1, follow the upgrade guide that's in the documentation: link",,0
1310,"Rename define-selector to define-class, extract to file",0.7462343,      modifySelectors(({ className }) => {,,1
1311,Add position static utilitiy,0.6514232,"Add from-{position}, via-{position} and to-{position} utilities (#10886)",,0
1312,custom dark mode class,0.85809886,Dark mode,resolve purge paths add test for purgecss pattern resolution resolve purgecss patterns relative to the config file if there is one account for raw content when transforming purgecss options append test name to postcss from option in purge tests fixes tests hanging add test for relative purge path resolution in JIT mode,1
1313,Merge pull request #119 from tailwindcss/textarea-placeholder,0.67144406,Alias tailwind bin to tailwindcss (link),,0
1314,Fix typo in background-color property description,0.68103397,Default color palette tweaks,,0
1315,Add a bunch of WIP markers to incomplete docs pages,0.48552924,Support PostCSS Document nodes (#7291),,0
1316,Update grid docs example,0.7136648,Add grid row utilities (#1355),Co-authored-by: depfu[bot] 23717796+depfu[bot]@users.noreply.github.com,1
1317,Don't output unparsable values (#6469),1.0000001,Don't output unparsable values (#6469),Support forcing coercion type with arbitrary value syntax Refactor + more tests,1
1318,use the correct token name,0.53443533,Ensure \ is a valid arbitrary variant token (#8576),"add support for ""raw"" purge content add support for raw content extensions",0
1319,Improve PurgeCSS warning,0.85182714,Built-in PurgeCSS,,1
1320,Fix bug where help was output even if matching command was found,0.52674925,Fix matchVariants that use at-rules and placeholders (#8392),,0
1321,Merge pull request #1135 from tailwindcss/dependabot/npm_and_yarn/master/babel/core-7.6.2,0.6440418,"Add line-clamp utilities from @tailwindcss/line-clamp to core (#10768, #10876, #10862)",,0
1322,Update sass to version 1.59.3,0.6058556,Upgrade to PurgeCSS 3.0 (8e4e0a0),,0
1323,Bump @babel/preset-env from 7.6.2 to 7.6.3,0.56771135,"Bumps node dependency to 8.9.0 so we can keep our default config file clean, 6.9.0 is EOL next month anyways",,0
1324,Merge pull request #1026 from ecrmnn/use-built-in-isArray,0.5461825,Merge plugins when merging config with preset (#2561,"This will make sure that we tackle a few additional edge cases: When the name is the same as a reserved keyword, then it will be   used as a name as well. E.g.: 1s ease ease infinite; Will result in   a name of ease as well. We take care of trimming and multiple spaces. We don't generate 8k tests anymore, which means that these specific   tests only take a second instead of 10 seconds.",0
1325,"Drop support for Node.js 8 and 10, require 12.13 (#2582)",0.9242684,Drop support for Node.js v12 (#11089),"implement matchUtilities2 ensure animation names without keyframes are not prefixed remove matchBase call addUtilities for each group individually WIP: Write plugins using matchUtilities2 MORE Fix arbitrary value support for fontSize Fixes, update fixtures Rebuild fixtures Don't generate divide class with no modifier Fixes, rebuild fixtures Rename matchUtilities2 to matchUtilities Delete bad tests Remove temp files GROSS Clean stuff up Support no return in matchUtilities Co-authored-by: Adam Wathan adam.wathan@gmail.com",1
1326,Redirect to the up-to-date plugin url (#8081),0.593029,link,,0
1327,2.0.0-alpha.5,0.61828315,"While v1.2.0 is in pre-release, install it using:",,0
1328,Update vite to version 4.0.4 (#10356),0.61090827,Update esbuild to v17 (#10368),,0
1329,Add backdrop variant (#7924),0.96398383,"Add backdrop variant (#7924, #8526)",Can add again if we need it?,1
1330,Merge pull request #1311 from tailwindcss/dependabot/npm_and_yarn/master/babel/core-7.8.0,0.6365129,"Add line-clamp utilities from @tailwindcss/line-clamp to core (#10768, #10876, #10862)",,0
1331,Rename lightBlue to sky (#4513),0.7245456,Deprecate lightBlue for sky in the extended color palette,"WIP WIP Finish combining JIT and AOT plugins Still lots of clean up that can be done in some of the more complex ones, but at least it's one file per plugin now. Remove unused import Fix AOT generation bugs Move corePlugins/index.js to corePlugins.js Convert JIT files to ESM Move tests Reorder core plugins to match JIT order Update AOT apply tests Unify utils Combine plugin lists to one single source of truth Finish resolving merge conflicts, fix tests Co-authored-by: Adam Wathan adam.wathan@gmail.com",1
1332,Add list-disc and list-decimal by default,0.53507966,Lists now have no margins by default,,0
1333,Don't use pointer cursor on disabled buttons by default (#5772),0.9999999,Don't use pointer cursor on disabled buttons by default (#5772),Split the buildUtilityMap function to memoize the static part fix tests,1
1334,Merge branch 'master' of git://github.com/Acidic9/tailwindcss into Acidic9-master,0.501544,Add standalone tailwindcss CLI (#6506),,0
1335,Add GitHub link to docs so I can open issues faster,0.45575786,Config file dependencies are now watchable (#1072),feat: transform hsl to hsla feat: update plugins using toRgba Test gradientColorStops Add test for ringWidth Add percentage symbol after Saturation and Lightness,0
1336,Fix apostrophes,0.5546838,Fix grammatical mistake (cca5a38),,0
1337,Fix mistakes,0.6013911,Fix bug while purging,add failing svelte syntax test case account for svelte class bindings at the start of a line,0
1338,0.1.5,0.7046238,"      '2': '0.5rem',",,1
1339,Merge pull request #8 from blissjaspis/master,0.50269395,Make it possible to access your fully merged config file in JS (#877),,0
1340,test(gradientColorStops): ensure opacity variables are generated,0.69001025,Shorthand color opacity syntax,,0
1341,Bump autoprefixer from 9.6.4 to 9.6.5,0.61296904,Update autoprefixer dependency (fixes #583),,0
1342,[oxide] Expose experimental Rust parser setup (#11116),0.51191473,New isolation utilities (#3914),,0
1343,Merge branch 'master' into add-documentation-to-config,0.56084716,Merge plugins when merging config with preset (#2561,,0
1344,Split ::backdrop into separate defaults group (#8567),1.0000002,Split ::backdrop into separate defaults group (#8567),,1
1345,"Revert ""Fix standalone CLI tests""",0.6253808,Recover from errors gracefully in CLI watch mode (#4693),,0
1346,Merge pull request #213 from tailwindcss/reorder-radius,0.6850456,Alias tailwind bin to tailwindcss (link),Add background-origin utilities Update fixtures Update basic usage test Change sort order for background origin Move background origin after other background properties,0
1347,Update all of babel7 to version 7.13.16,0.6262908,Update Normalize to v8.0.1 (#588),,0
1348,Port svgFill module to plugin,0.7009415,This plugin can be configured in your module file as module:,,1
1349,fix test to meet expectation,0.46866047,Fix candidate extractor regression (#8558),,0
1350,Fix incorrect border color in custom config component,0.76966,  border: 2px solid config('colors.grey-lighter');,,1
1351,Refactor process plugins to return an object,0.59866613,Fix issue changing plugins defined using the withOptions API would not trigger rebuilds in watch processes,,0
1352,Fix incorrect import in defaultConfig and defaultTheme (#5527),0.6781405,Fix issue with resolveConfig not being importable in Next.js pages (#4725),,0
1353,Update default breakpoints,0.8470661,The default breakpoints have changed a bit in v1.0:,,1
1354,Tweak a bunch of styles,0.5489006,Cascading border colors and styles,,0
1355,Merge pull request #721 from tailwindcss/dependabot/npm_and_yarn/next/clean-css-4.2.1,0.6514796,"npx tailwindcss -o dist/tailwind.css --watch --jit --purge=""./src/*/.html""",,0
1356,Merge branch 'OFFLINE-GmbH-master' into 0.5,0.44643068,Merge plugins when merging config with preset (#2561,,0
1357,Clean up commented lines,0.507046,Fix a bug where you couldn't have comments near @apply directives (#847),,0
1358,Always generate responsive rules at end of stylesheet,0.586522,Make horizontal rules visible by default,default to tailwind.css file when no input is given skip undefined files update forgotten test fixtures,0
1359,update 'empty' position in variant order,0.5440444,Fix ordering of parallel variants (#9282),,0
1360,Ensure @apply works consistently with or without @layer (#6938),0.9999999,Ensure @apply works consistently with or without @layer (#6938),,1
1361,Start extracting generators,0.53264916,"Built-in safelist, transform, and extract support (#4469, #4580)",,0
1362,backgroundSize,0.9640037,backgroundSize: {,,1
1363,Improve PurgeCSS integration,0.8961307,Built-in PurgeCSS,"Implement filter helper classes with all methods Rename filter plugins/utilities, drop filter opacity, add drop shadow Remove non-final default filter values Working on default filter values, add basic JIT support Working on blur values New blur values (these are ~okay) Match drop-shadow values to box-shadows by eye as best as possible Update tests Fix kitchen sink test Add filter variants configuration Move drop-shadow to end of filters list Co-Authored-By: Peter Neupauer peter@neupauer.sk Add invert variants configuration Add backdrop-filter utilities Update tests Transition filters by default Alphabetize new config keys Optimize filter plugins for JIT + add arbitrary value support Except for drop-shadow, will add that once we can think it through a bit. Co-authored-by: Nick Schmidt nick@kreativgebiet.com Co-authored-by: Peter Neupauer peter@neupauer.sk",1
1364,0.5.3,0.71623796,"      '3': '0.75rem',",,1
1365,Merge pull request #210 from nothingworksinc/simplify-config,0.5844238,Merge plugins when merging config with preset (#2561,Signed-off-by: Peter Neupauer peter@neupauer.sk,0
1366,Move important selector to the front when @apply-ing selector-modifying variants in custom utilities (#8313),1.0,Move important selector to the front when @apply-ing selector-modifying variants in custom utilities (#8313),Add mix-blend-mode utilities Rename mix-blend-mode utilities to mix-blend-* Co-Authored-By: Peter Neupauer peter@neupauer.sk Add background-blend-mode utilities Co-Authored-By: Peter Neupauer peter@neupauer.sk Co-authored-by: Peter Neupauer peter@neupauer.sk,1
1367,Update CHANGELOG.md (#2294),0.6491368,Upgrade Guide / Breaking Changes,,0
1368,Merge pull request #115 from tailwindcss/config-default,0.7541919,"    tailwindcss: { config: 'custom-config.js' },",Added support for display : inline-table Moved the inline-table class to the suggested spot and updated the tests Co-authored-by: Erik Verbeek erik@evidencio.com,1
1369,Fix fractional values not being parsed properly inside arbitrary properties (#9705),1.0,Fix fractional values not being parsed properly inside arbitrary properties (#9705),These CSS values don't even exist.,1
1370,"Inline modern-normalize, consolidate with preflight (#5358)",0.92338204,"Remove dependency on modern-normalize, inline and consolidate with Preflight (#5358)",,1
1371,Add badges + cheatsheet table for positioning docs,0.5198916,"New inline-table and list-item display utilities (#3563, #3929)",,0
1372,Update CHANGELOG.md (#2516),0.64223266,Upgrade Guide / Breaking Changes,,0
1373,"Simplify implementation, remove unnecessary new features",0.6043741,"This change was made to make it possible to disable other core plugins where variants are irrelevant, like preflight or container (more on this later).",,0
1374,Bump prettier from 1.17.1 to 1.18.0,0.5516306,"Please note: This is a pre-release, which means (although I'm not planning on it) these new features could change before the stable version of 1.2.0 is released.",,0
1375,Merge branch 'benface-skew',0.42800206,Merge plugins when merging config with preset (#2561,,0
1376,Merge pull request #1715 from tailwindcss/dependabot/npm_and_yarn/master/babel-jest-26.0.1,0.6179364,Scaffold new tailwind.config.js files with available future flags commented out (#2379),"The tests started failing because -webkit-max-content is not needed anymore. So instead we are now checking for -webkit-background-clip. If this happens in the future, we could check for -webkit- (notice the space in front) so that we dont test for hardcoded ::-webkit-inner-spin-button.",0
1377,add border solid,0.7206418,Divide border styles,,1
1378,Update dist files,0.75020814,Update your config file,,1
1379,"Remove ""container"" concept, remove grid gutters",0.5385278,New inline-grid utility,,0
1380,Update test fixture tailwind-output.css to reflect perfectionist styles,0.6905926,Improve types of the tailwindcss/plugin (#8400),,0
1381,Rough in key benefits list on documentation home page.,0.58649904,Update: Documentation is now available: link,,0
1382,Extract default theme to separate file,0.67016125,Remove the container plugin from plugins and move any configuration to theme.,,0
1383,Rename whitespace-no-wrap to whitespace-nowrap (#2664),1.0000001,Rename whitespace-no-wrap to whitespace-nowrap (#2664),Migrating to visitor API in 5.0.2 breaks a lot of things.,1
1384,Remove config() function in favor of theme(),0.8616787,Replace config() with theme(),,1
1385,Avoid long lists of features in the documentation,0.53605986,Lists now have no margins by default,,0
1386,Ensure all plugins are executed for a given candidate (#6540),1.0,Ensure all plugins are executed for a given candidate (#6540),,1
1387,1.1.3,0.7289844,},,1
1388,Allow users to set their own backgroundSize,0.84737897,Background sizes are now customizable,,1
1389,Init,0.63162273,        }),,0
1390,Update postcss to version 8.2.4,0.8694377,~~Upgrade to PostCSS 8.0~~ Reverted for now,,1
1391,Merge pull request #206 from tailwindcss/add-options-key-to-default-key,0.65601456,"To fix this, you can now specify a custom prefix for all of the classes Tailwind generates under the new options key in your Tailwind config file:",,0
1392,Add transform and extract APIs (#4469),0.62851167,"Built-in safelist, transform, and extract support (#4469, #4580)",,0
1393,Removed cached manifest,0.56126547,Register PurgeCSS paths as PostCSS dependencies to guarantee proper cache-busting in webpack 5 (#4530),Co-authored-by: depfu[bot] 23717796+depfu[bot]@users.noreply.github.com,0
1394,Bump resolve from 1.14.2 to 1.15.0,0.6468924,Bump versions for security vulnerabilities (#5924),Deeplinking to GitHub issue discussion categories with the category query param,0
1395,Merge pull request #1271 from tailwindcss/dependabot/npm_and_yarn/master/eslint-6.8.0,0.6497469,npm install -D tailwindcss@latest,"Add YAML config for bug report template Remove ""legacy"" bug report template in favour of YAML config Remove ""legacy"" issue template markdown file",0
1396,"Add ""border-collapse: collapse"" table style in Preflight",0.84665227,We've also updated Preflight to set border-collapse: collapse by default on all tables.,,1
1397,Merge pull request #1345 from tailwindcss/dependabot/npm_and_yarn/master/babel/core-7.8.4,0.63428915,"Add line-clamp utilities from @tailwindcss/line-clamp to core (#10768, #10876, #10862)",,0
1398,Generate minified file on build,0.6300607,Improve build performance for projects with many small non-Tailwind stylesheets (#4644),,0
1399,Replace rgb and hsl helpers with  placeholder for colors with custom properties (#8501),0.7677523,"Allow for custom properties in rgb, rgba, hsl and hsla colors (#7933)",,1
1400,1.8.2,0.72230965,},,1
1401,add missing changelog item,0.5075983,"Simply add this to your config file to sync it with this change, or leave it out if you just want to inherit the default configuration for the new module:",,0
1402,Add list-inside and list-outside utilities,0.5923208,"Add break-before, break-inside and break-after utilities (#5530)",,0
1403,Add border-none style helper,0.71063805,Divide border styles,,1
1404,Replace slate/smoke references in Cards examples,0.58231765,    .card {,,0
1405,Update package-lock.json,0.6843296,   // package.json,,0
1406,Improve DEBUG flag (#6797),0.9884583,"Improve DEBUG flag (#6797, #6804)",,1
1407,Fix eslint deprecation warning,0.6117375,Improve various warnings (#7118),,0
1408,Bump jest from 25.5.3 to 25.5.4,0.52725935,"+   '5': '1.25rem',",,0
1409,Remove fill on stroke icon,0.5638885,Add full color palette for fill- and stroke-* utilities (#5933),,0
1410,Update rollup to version 3.20.0,0.6827409,Upgrade Guide / Breaking Changes,,0
1411,Pass theme to closures as function instead of object,0.7459187,Closures in the theme section of the config file are now passed a theme function instead of an object (#774),,1
1412,Port cursor module to plugin,0.720087,Plugin system,,1
1413,0.5.1,0.7491509,"      '2': '0.5rem',",,1
1414,Use variable for text-size/weight scales instead of inlining into mixin call,0.5370012,Add spacing scale to inset plugin (#2630),"enable dark by default for opacity utilities removed opacity, as unneeded removed ringOpacity, as unneeded",0
1415,Merge pull request #915 from tailwindcss/dependabot/npm_and_yarn/master/fs-extra-8.0.1,0.64593685,Scaffold new tailwind.config.js files with available future flags commented out (#2379),,0
1416,Simplify defaultPlugins module,0.66577554,The default configuration for these plugins looks like this:,,0
1417,Add 0 as an arbitrary value for utilities (jit) (#6233),0.66141284,New max-w-none utility (#1283),,0
1418,Increase precision of percentage widths,0.76579,Increase precision of percentage width values to avoid 1px rounding issues in grid layouts (#961),feat: automatically init and resolve tailwind.config.cjs files test: add tests for default tailwind.config.cjs resolution fix cjsConfigFile constant Fix JSDoc type of isModule,1
1419,Don't handle preflight separately in corePlugins,0.6723949,  corePlugins: {,,0
1420,Merge pull request #1310 from tailwindcss/dependabot/npm_and_yarn/master/babel/preset-env-7.8.2,0.6146339,@tailwind utilities;,,0
1421,Merge pull request #1017 from tailwindcss/dependabot/npm_and_yarn/master/babel/preset-env-7.5.4,0.60111356,npm install -D tailwindcss@latest,add current version & license generate fixtures update changelog Co-authored-by: Adam Wathan adam.wathan@gmail.com,0
1422,Add divideColor utilities,0.81903553,"Add forgotten responsive variants for space, divideWidth, and divideColor utilities",,1
1423,Update font docs to include note about wrapping fonts in quotes,0.6758933,"Add support for configuring default font-variation-settings for a font-family (#10034, #10515)",,0
1424,Don't log anything for people who have opted in to future features,0.6100169,I've opted to remove the console notices about upcoming breaking changes (that encouraged users to opt-in to future features using the future option in their config file.),,0
1425,textSizes,0.84532785,| textSizes | fontSize |,Fixes #3300.,1
1426,Fix usage of special-character prefixes (#8772),0.9608238,Fix using special-characters as prefixes (#8772),command was changed from prepare to prepublishOnly here: link,1
1427,Use left/right instead of inline-start/end for space/divide utilities (#2644),0.70050544,New space and divide layout utilities,,1
1428,CLI tool rewrite,0.6370899,"We've rewritten the Tailwind CLI tool from the ground-up with a performance-first mindset, while also adding support for a bunch of new features.",,0
1429,fix: fix empty object error (#4903),0.58363044,"Fix cannot read properties of undefined (reading 'modifier') (#9656, aa979d6)",Co-authored-by: depfu[bot] 23717796+depfu[bot]@users.noreply.github.com,0
1430,Style fixes,0.6978631,"Replace stylefmt with Perfectionist to avoid weird stylelint conflicts (link, link)",,0
1431,0.3.0,0.6192327,"While v1.2.0 is in pre-release, install it using:",,0
1432,Create Changelog.md (#2291),0.53090286,Revert: add li to list-style reset (9777562d),,0
1433,Update all of jest to version 26.6.3,0.48022884,Upgrade to postcss-nested v6.0 (#9546),,0
1434,Cleanup custom properties (#2771),0.8054135,Cleanup duplicate properties (#5830),,1
1435,Fix issue where couldn't apply variant classes to rule with multiple selectors,0.7728019,Handle variants when the same class appears multiple times in a selector (#10397),,1
1436,Bump @babel/preset-env from 7.5.2 to 7.5.4,0.57793784,"Bumps node dependency to 8.9.0 so we can keep our default config file clean, 6.9.0 is EOL next month anyways",,0
1437,ensure DEFAULT is taken into account for matchVariant (#9603),0.69429564,Ensure modifier values exist when using a modifiers object for matchVariant (ba6551d),,0
1438,Only emit utility/component variants when those layers exist (#7066),0.9999998,Only emit utility/component variants when those layers exist (#7066),,1
1439,Add .table-collapse utility for the docs,0.5947488,New inline-table and list-item display utilities,resolve purge paths add test for purgecss pattern resolution resolve purgecss patterns relative to the config file if there is one account for raw content when transforming purgecss options append test name to postcss from option in purge tests fixes tests hanging add test for relative purge path resolution in JIT mode,0
1440,0.1.4,0.63488126,"      '2': '0.5rem',",,0
1441,Update CHANGELOG.md,0.6601629,Upgrade Guide / Breaking Changes,,0
1442,Only add ! to selector class matching template candidate (#7664),0.9330119,Only add ! to selector class matching template candidate when using important modifier with multi-class selectors (#7664),,1
1443,ensure we don't override the name (#5602),0.56299156,Don’t prefix classes used within arbitrary variants (#8773),Co-authored-by: depfu[bot] 23717796+depfu[bot]@users.noreply.github.com,0
1444,Port backgroundAttachment module to plugin,0.6859915,Plugin system,Support forcing coercion type with arbitrary value syntax Refactor + more tests,0
1445,Merge pull request #656 from tailwindcss/rename-plugins,0.6942034,Improve types of the tailwindcss/plugin (#8400),"add support for ""raw"" purge content add support for raw content extensions",0
1446,Sort pin utilities from general to specific,0.5801197,Sort class lists deterministically for Prettier plugin (#10672),,0
1447,Add badges + cheatsheet table to justify content docs,0.52688134,Add caption-side utilities (#10470),,0
1448,Replace grid with percent width helpers,0.7544882,Increase precision of percentage width values to avoid 1px rounding issues in grid layouts (#961),,1
1449,Handle unknown typehints (#5588),0.6217164,Fix safelist config types (#10901),,0
1450,Merge pull request #669 from tailwindcss/leading-tracking-plugin-rename,0.69133055,Improve types of the tailwindcss/plugin (#8400),,0
1451,Merge pull request #1655 from tailwindcss/purge-improvements,0.6563091,Improve types of the tailwindcss/plugin (#8400),"This will make sure that we tackle a few additional edge cases: When the name is the same as a reserved keyword, then it will be   used as a name as well. E.g.: 1s ease ease infinite; Will result in   a name of ease as well. We take care of trimming and multiple spaces. We don't generate 8k tests anymore, which means that these specific   tests only take a second instead of 10 seconds.",0
1452,Merge pull request #76 from adamwathan/add-font-family-utilities,0.52794063,Add support for configuring default font-feature-settings for a font family (#9039),"implement matchUtilities2 ensure animation names without keyframes are not prefixed remove matchBase call addUtilities for each group individually WIP: Write plugins using matchUtilities2 MORE Fix arbitrary value support for fontSize Fixes, update fixtures Rebuild fixtures Don't generate divide class with no modifier Fixes, rebuild fixtures Rename matchUtilities2 to matchUtilities Delete bad tests Remove temp files GROSS Clean stuff up Support no return in matchUtilities Co-authored-by: Adam Wathan adam.wathan@gmail.com",0
1453,Ensure all function properties receive config utils,0.56783456,  // Returns entire config object,,0
1454,Add ability to define more complex breakpoints.,0.645385,Add experimental 2xl breakpoint (#2468),,0
1455,Add text tracking docs to config,0.56147695,| tracking | letterSpacing |,,0
1456,Improve spacing docs,0.6740115,More useful extended spacing scale (you can do top-16 and stuff by default now),Can add again if we need it?,0
1457,Add dynamic data-* variant (#9559),0.85701597,"Add new data-* variants (#9559, #9588)",,1
1458,Merge pull request #963 from tailwindcss/dependabot/npm_and_yarn/master/prettier-1.18.2,0.6357065,npm install -D tailwindcss@latest,"WIP WIP Finish combining JIT and AOT plugins Still lots of clean up that can be done in some of the more complex ones, but at least it's one file per plugin now. Remove unused import Fix AOT generation bugs Move corePlugins/index.js to corePlugins.js Convert JIT files to ESM Move tests Reorder core plugins to match JIT order Update AOT apply tests Unify utils Combine plugin lists to one single source of truth Finish resolving merge conflicts, fix tests Co-authored-by: Adam Wathan adam.wathan@gmail.com",0
1459,Remove useless variable,0.57680404,"Similarly, if you aren't referencing the defaultConfig variable anywhere, remove that too:",,0
