Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
3014,convert NormalMapFilter; remove debug from tilt shift y,0.61299646,Fix CanvasSpriteRenderer regression with rotated and trimmed textures (#8679) @smlmyck ,,0
3015,Replace == on === in examples,0.5331823,"    ""overrides"": {",,0
3016,republished files with build increment,0.52770746,Moves PIXI.Rectangle#copy to PIXI.Rectangle#copyFrom #4595 ,,0
3017,Merge pull request #656 from andrevenancio/dev,0.54740804,Fix docs for DecomposedDataUri (#6312),,0
3018,bump json versions,0.704771,Bump jsdoc-template (#4929),,1
3019,"remove FilterBlock, it seemed unused",0.73543453,Fix issue with removing children with filters,blur pixelate twist displacement colormatrix void,1
3020,Fix unsubscribing from old Sprite texture (#6127),0.99999976,Fix unsubscribing from old Sprite texture (#6127),,1
3021,fixed filterArea bug,0.8221927,Fix legacy filters that use filterArea/filterClamp failing the first time they are used (#8033) @dev7355608 ,,1
3022,Update DisplayObject.js,0.7750223,DisplayObject.updateTransform function rewritten with for better performance,pixijs#2541 resolution means pixel ratio too,1
3023,Merge pull request #208 from joeandaverde/patch-1,0.5324106,"Federated Events API, alternative package to interaction (#7213, #7350, #7381, #7376, #7616, #7652) @SukantPal @bigtimebuddy @miltoncandelero ",,0
3024,Merge pull request #836 from UncleAcid/dev,0.51361674,Remove unused extractUniformsFromSrc (#7223),clear up basic usage example,0
3025,More Dabbling with docs generation,0.6548809,- Fix some docs,remove double dummy declaration,0
3026,Merge pull request #1057 from SebastianNette/patch-3,0.5238017,Fix node WebGLRenderingContext (#8643) @michaeljherrmann,,0
3027,accidently added pixi as a dep of itself,0.6737759,PIXI.UPDATE_PRIORITY,,0
3028,readme update,0.88190436,- Update the readme with more current information,fixes #2257,1
3029,Fixed filter resize bug,0.7462733,Fix filter clamping #3030 ,,1
3030,4.0.0,0.6659868,https://github.com/pixijs/pixi.js/compare/v4.4.4...v4.4.5,,0
3031,remove grunt-contrib-watch,0.6351466,Grunt watch task added to grunt file (@mattdesl),Fix #2006 by applying texture resolution to crop size,0
3032,fixes some hint errors in Plane.js,0.53850955,Fix holes in masks not working (#7446) @JetLua ,Fix hue operation in ColorMatrixFilter,0
3033,faster add child #3152 (#3153),0.98102325,Faster add child #3153 ,,1
3034,Added usage example on some files and tweaked the MovieClip class,0.6514191,Add a callback for when MovieClip changes frames #2948,,0
3035,Change the default BitmapFont texture size (#6643),0.7863238,Fix BitmapText improper dimensions after text change (#6902),,1
3036,"Sorry for this new PR, but now it's very better.",0.58188117,So whats new? Basically Its faster and does more stuff:,Update dev dependencies and fix container test,0
3037,better code,0.5799562,Shader code cleanup,Comment about ticker timing issue. Do not trigger update for zero delta.,0
3038,Merged in main,0.44681713,"Merge PRs: #1592, #1601, #1607, #1609, #1627, #1640",,0
3039,Merge pull request #1916 from adelciotto/adelciotto/particle_container_destroy_fix,0.71480167,"Fix ParticleContainer#destroy (#1916, thanks @adelciotto)",,1
3040,Merge pull request #514 from brianblakely/patch-1,0.53216517,Fix unbind issue when using different targets (#6914),,0
3041,Update documentation for RopeGeometry (#5513),0.72793704,Adds textureScale constructor parameter to SimpleRope/RopeGeometry (#5547),simple fast way to detect dirty textures,1
3042,Adds destroy method to Application (#3601),0.68913114,- Fix some issues in a couple destroy methods,,0
3043,Adds ability to customize strings in TextMetrics.measureFont() (#4550),1.0,Adds ability to customize strings in TextMetrics.measureFont() (#4550),Conflicts: src/core/sprites/Sprite.js,1
3044,Merge pull request #2555 from ivanpopelyshev/dev,0.49151242,Fix BitmapText regressions (#8699) @ivanpopelyshev ,,0
3045,Fix types for nullable filters (#7361),0.8676996,Fix types for nullable filters (#7361) @bigtimebuddy ,,1
3046,Added clear function to applyFilter,0.664768,clear function added to PIXI.RenderTexture,,0
3047,fixed jsdoc annotations (#4577),0.70402896,Updating jsdocs for settings (#5214),,1
3048,added getChildByName to extras package,0.6056632,addChild / addChildAt functions now return the child.,,0
3049,Convert Accessibility to TypeScript (#6379),0.7209729,typescript,,1
3050,Add missing import,0.7302388,- Fix some missing exports (#1790),,1
3051,Remove trailing whitespace,0.7223811,Removed the trailing whitespace when wordwrapping a PIXI.Text.,"sprite fix, again, compatible with v3",1
3052,run clean on webgl renderer,0.72109747,New webGL renderer,Fix for fastRect alpha,1
3053,Fixes crash on browsers that don’t support OffscreenCanvas (#5782),0.733345,Fix bug where OffscreenCanvas.getContext is null (#5942),,1
3054,Circle getBounds width and height corrected,0.6632633,Fix gaps in circle geometry again (#6341),,0
3055,v7.2.0-rc.3,0.74225014,https://github.com/pixijs/pixi.js/compare/v7.1.3...v7.2.0-rc,,1
3056,Refactored shader to hava a program + uniforms,0.64928496,Adds support for structs in shader uniforms (#6298),,0
3057,Able to set the alpha on Text drop shadows (#3651),0.6589605,Stops shadow blur appearing on the text as well as shadow #3622,,0
3058,Fix graphic holes if fill style is not visible (#8222),0.96376765,Fix graphic holes if fill style is not visible (#8222) @dev7355608 ,,1
3059,Fixes ReferenceError: Can't find variable: ImageBitmap (#8499),0.6982409,Fix the DisplayObject#cacheAsBitmap issue (#5841),,0
3060,Merge pull request #119 from adrienbrault/fix-methods-static,0.5580164,Fix unbind issue when using different targets (#6914),,0
3061,Fixed up resolution issue with RenderTexture (#4695),0.7988008,RenderTexturePool should create renderTextures at resolution of 1 (#5958),,1
3062,optimized getBounds for cached objects,0.6148332,Fix cacheAsBitmap for CanvasRender for nested elements. #3494,,0
3063,little fix for #2697,0.7774171,Fix #1594,"Adds missing destroy to Prepare, supports multiple simultaneous uploads",1
3064,-[SPINE] Fixes Atlas attachment loader bug in which it would try to load the name of the attachment as a sprite instead of the name of the sprite.,0.62657404,"Adds pluginName to Sprite, TilingSprite and Mesh #3413 ",,0
3065,Fix the ImageLoader.loadFramedSpriteSheet method to generate frames correctly,0.7401061,Fix rendering to multisampled framebuffers (#7422) @dev7355608 ,Fixes JSDoc not running to completion,1
3066,GitHub Actions optimization and fixes (#7621),0.9002776,GitHub Actions optimization and fixes (#7621) @bigtimebuddy ,,1
3067,scope issue for setInteractive,0.67246807,- #2162: Add setTransform convenience method,,0
3068,Fixes defaultAnchor to be included with Texture.clone (#5261),0.69724405,Adds option to update anchor with defaultAnchor when frame changes. (#5419),Renderer plugin to upload Textures & Graphics to the GPU,0
3069,Fixed jsdocs for the Convolution Filter.,0.6543113,Make default filter work like in v4 (#5310),Container destruction API unification,0
3070,"Remove Renderer casting in accessibility, clean up local variables (#7114)",0.6456156,"Deprecate Renderer's transparent option, adds useContextAlpha and backgroundAlpha instead (#7062, #7067, #7072, #7135)",,0
3071,Added resolution check in Texture.from (#4774),0.87220913,Adds resolution filename check in Texture.from (#4774),,1
3072,Fixes to the Publishing Pipeline (v5) (#4494),0.5875748,Add automated publishing case for prereleases (#7530) @bigtimebuddy ,,0
3073,update version of packages to v1.4.1,0.6642277,"More fixes and cleanup from alpha.2. Whenever relevant, this release cherry-picks all changes from 4.8.0 and 4.8.1.",Fixes JSDoc @param type for SystemRenderer.prototype.generateTexture,0
3074,Added fromImage and fromFrame helpers and containsPoint to TilingSprite,0.80347806,Deprecate TilingSprite's fromImage and fromFrame (#6410),,1
3075,tweaked dropShadow,0.766868,dropShadow properties added to Text.,Add anchor to BitmapText,1
3076,Fixed up cacheAsBitmap,0.9301852,Fix for cacheAsBitmap (#5603),Fixed a typo in core/const.js,1
3077,Generated Docs,0.6284233,- Fix some docs,,0
3078,Merge pull request #1048 from photonstorm/dev,0.5069126,"Fix IE11 check (#442, @photonstorm)","CanvasTinter is a plain object, not a class.",0
3079,Support ColorSource with ParticleContainer tint (#9183),0.99999994,Support ColorSource with ParticleContainer tint (#9183),Fix jaguarjs-jsdoc dependency,1
3080,Chore: Update package-lock.json (#9387),0.80981874,Chore: Update package-lock.json (#9225) @SuperSodaSea ,,1
3081,couple of little tweaks to fix travis,0.7302965,Travis configuration update (#6418),Also see pixijs/pixi-typescript#60,1
3082,fixed clearing at the end of a filter,0.79534084,Fix: Clear full texture in filter system (#7074),"Converts git+https dependencies to releases, fixes pixi-gl-core usage",1
3083,Merge pull request #3041 from pixijs/coverage,0.62138736,Removes PIXI.utils.URL_FILE_EXTENSION and PIXI.utils.getUrlFileExtension #4397 ,,0
3084,JsonLoader extracted from SpriteSheetLoader,0.61452043,"new PIXI.Spritesheet(baseTexture, data) Parses the spritesheet JSON and asynchronously returns the map of textures.",,0
3085,Merge pull request #156 from jonathantorres/master,0.4825216,Removes accessibility manager hook div from DOM on destruction (#5348),,0
3086,-[EXAMPLES] Fixed spine examples.,0.6303048,New Spine example (goblins) added to show how skins work.,Better docs for addChild when using multiple children,0
3087,Fix FilterSystem frame rounding precision issue (#7485),0.94951546,Fix FilterSystem frame rounding precision issue (#7485) @SukantPal ,,1
3088,Added What is Pixi.js for? section and When would I use Pixi.js? section to README.md,0.65475965,PIXI.Strip and PIXI.Rope added to library along with a new example.,,0
3089,Merge pull request #553 from tleunen/dev,0.48237914,Fix: Prevent BlobResource.load from loading the data multiple times (#9331) @dev7355608 ,fix for filterManager texture binds,0
3090,Convert sprite package to TypeScript (#6375),0.72665465,Convert @pixi/utils to TypeScript (#6262),,1
3091,allow a user to pass an DOM Image elemnt as a base textutrre source,0.61904454,document.body.appendChild(renderer.view);,,0
3092,Fixed filter bug,0.8720155,Fix filter clamping #3030 ,,1
3093,Fixed issue where local variable width and height were in global scope,0.5974854,Fix gl variable in RenderTexture.resize (thanks @tleunen),,0
3094,added decompose function,0.6338192,Deprecation util function (#5126),,0
3095,Merge branch 'endel-interaction-targets' into dev,0.43529862,Add autoPreventDefault to InteractionManager,fixes #2585,0
3096,Workaround webdoc parsing crash (#7291),0.65576386,Fix to support running in WebWorker (#6880),,0
3097,republished build files,0.52024275,"Converted structure into @pixi/* packages, build process using Lerna & Rollup #4387",,0
3098,Merge branch 'drkibitz-karma-fix' into dev,0.5321329,Bump dependency versions (thanks @drkibitz),deprecation bug,0
3099,Reformat documentation for SpritesheetLoader (#7907),0.763028,Add documentation for Spritesheet usage without Loader (#8321) @forgetfulanthropod ,,1
3100,resolves #2016,0.7093384,Resolves issue #1698 ,Typo and fix for filter,1
3101,Update Text.js (#2837),0.6885601,Updating jsdocs for settings (#5214),"semicolon, jshint",0
3102,more jshint fixes,0.6661668,Various CocoonJS Fixs.,small fix for spritesheet loader,0
3103,"Reimplemented respectDirty parameter in updateText(), removing redundant if (this.dirty) checks.",0.5922179,        if(this.dirty) {,,0
3104,Improve documentation for SpritesheetLoader (#6852),0.78756535,Add documentation for Spritesheet usage without Loader (#8321) @forgetfulanthropod ,,1
3105,Merge pull request #2315 from ivanpopelyshev/dev-v4.0.0-better-textures,0.5865902,Fix LoaderResource texture typings (#7382) @ivanpopelyshev ,,0
3106,Fix kerning rendering with letterSpacing (#6091),1.0000004,Fix kerning rendering with letterSpacing (#6091),,1
3107,Fix modules not being found by TypeScript (#6311),0.99999994,Fix modules not being found by TypeScript (#6311),,1
3108,Added bezierCurveTo to PIXI.Graphics,0.9814862,bezierCurveTo added to  PIXI.Graphics.,,1
3109,optimized renderer,0.7399734,"Optimise the WebGL renderer, especially for mobiles.",[IE] if interactionDOMElement.getBoundingClientRect doesn't exist use empty rect,1
3110,Merge pull request #2341 from GabrieleRomeo/non-developer-readme-contribution,0.5115723,Fix node WebGLRenderingContext (#8643) @michaeljherrmann,Mobile accessability fix,0
3111,Remove inch support for docs coverage (#7297),0.88723576,Remove inch support for docs coverage (#7297) @bigtimebuddy ,,1
3112,Merge branch 'Dev',0.41626054,- Speed up dev builds,"Replaced core.math with core, resolves #2575",0
3113,"Sprite, Mesh and Graphics refactor to including in batching, Take 2 (#5132)",0.95942354,"Sprite, Mesh and Graphics refactor to including in batching (#5069, #5127, #5132)","Added return to deprecated calls, resolves #2573",1
3114,Graphics object can now be used across all renderers,0.7783082,Graphics objects can now be interact,wrap -> wrapMode. WebGLRenderer already has wrapMode reference inside.,1
3115,"Updated the dependencies, fixed the doc generation and the travis build",0.72645235,Travis configuration update (#6418),return to legacy behaviour https://github.com/pixijs/pixi.js/issues/2565,1
3116,Fix: Wrap non CSS ident-token font names in quotes (#9302),0.8294484,Fix: Wrap non CSS ident-token font names in quotes (#9302) @SuperSodaSea ,"Filters jsDocs, VoidFilter",1
3117,little filter-fix (#3295),0.84867084,Fix filter clamping #3030 ,Dev filter clamp,1
3118,Fixed anchor point bug in canvas,0.71829164,Bug with TilingSprite anchor behavior #3536 ,,1
3119,Remove  the needless checking for orig (#3479),0.9847059,Remove the needless checking for orig #3479,,1
3120,Fixed shader texture update issue,0.72412777,Fix issue with preparing Graphics without shader (#6540),Void filter,1
3121,Add some docs to shockwave filter,0.6642575,Add support for multisampled filters (#7423) @dev7355608 ,,0
3122,fix indentation,0.5729084,"Fix gaps in TiledSprite (#1907, thanks @JiDW)",,0
3123,Don't import BUFFER_TYPES from @pixi/constants/src (#7380),0.6874187,Convert @pixi/utils to TypeScript (#6262),,0
3124,Preprocess (#2782),0.72413445,Add preprocess to exclude deprecations from the release #2782,,1
3125,Fix Texture leak with SpritesheetLoader (#6508),0.9999999,Fix Texture leak with SpritesheetLoader (#6508),,1
3126,Fixed issue where stage object was not calling interactive functions,0.67606944,Fix issue where Application.destroy ignored stageOptions (#5999),"Fix for #2557 , backport from pixi-v4.",0
3127,Hit-test after the event has been copied (#7381),0.5762948,Adds recursive children hitTest tests #3665 ,"Remove ""D"" typo from a comment",0
3128,Various fixes,0.8173699,Many bug fixes,,1
3129,removed white space,0.6820693,Removed the trailing whitespace when wordwrapping a PIXI.Text.,,0
3130,Fix deprecation for System class (#7353),0.63656676,Fix GeometrySystem.getSignature (#7827) @dev7355608 ,AbstractFilter? What?,0
3131,fixed mod issue for canvas tilingSprite,0.82756364,Fix canvas rendering transform of TilingSprite (#6869),,1
3132,Merge pull request #659 from ryanmcnz/dev,0.53229606,Fix loading assets that need the resolver (#9119) @Zyie ,,0
3133,"merge #1052, fix EJECTA issue where renderbuffer isn't reset",0.67839456,Fix RenderTextures being destroyed on unload plugin (#7228),this means we can have filters on render targets,0
3134,align fix when maxWidth is used (#2780),0.6201792,Fix hardcoded pluginName for getting MAX_TEXTURES in Graphics (#8244) @SergeiSomin,this was returning false as the extension is not supported by some browsers (like edge),0
3135,Fix error in WebGLGraphicsData.destroy,0.89944994,- Fix an issue with WebGL destroy(),,1
3136,Add KTXLoader support for uncompressed formats (#8017),0.9481722,Add KTXLoader support for uncompressed formats (#8017) @ShukantPal ,fixes #2558,1
3137,Merge pull request #3141 from pixijs/arc-fix,0.64594287,Removes PIXI.TransformBase #4424 ,,0
3138,"Fix tavis yaml, manually merge #486",0.5322948,Fix split bitmap font loading (#8617) @Zyie,,0
3139,"Typos and Started tackling the WebGL, and tests",0.7177249,Enables WebGL test on Travis (#5344),scissor resolution fix #2545,1
3140,Merge pull request #50 from mrtrop/patch-1,0.52757573,Fix SpritesheetLoader to pass metadata to all multipacks (#7745) @Gawlas ,,0
3141,Add separate event handler for touchcancel/touchleave,0.79843855,"If TouchEvents are supported, use those instead of PointerEvents for touch based events #3963 ",Text: Splitting font setting into it's various style components (take 2),1
3142,Typing fixes (#5926),0.9076202,"Typings fixes (#5450, #5452)",,1
3143,Merge pull request #1461 from anthdeldev/anthdeldev/graphics_tinting_canvas_fix,0.6643705,Fix interaction with un-rendered Graphics (#7630) @andrewstart ,Multi-Context FilterManager (take 2),0
3144,Update RenderTexture docs.,0.79914474,Update typings for RenderTextureSystem (#5755),,1
3145,Fix ParticleContainer for CanvasRenderer (#6322),0.99999994,Fix ParticleContainer for CanvasRenderer (#6322),,1
3146,_parentID was not in the class. Hidden class problem,0.5148042,Adds Container events for childAdded and childRemoved (#5472),Conflicts: src/core/renderers/webgl/managers/FilterManager.js,0
3147,too early for that,0.40081942,Warning,,0
3148,moar jshint fixes for tests,0.6070578,Fix LoaderResource tests (#8518) @Julien-Marcou ,,0
3149,Removed the parent check in updateTransform,0.64241815,Fix an issue with updateTransform (#569),fixes #2456 fixes #2512,0
3150,Adds a strict mode for using texture caches (#6034),0.99999994,Adds a strict mode for using texture caches (#6034),,1
3151,Add BaseRenderTexture.multisample (#9343),0.8107007,Updates old examples for BaseRenderTexture (#5262),,1
3152,Fix documentation typo (#6601),0.923148,"Fix documentation typo (#6555, #6554)",,1
3153,"merge #1310, log type when not chrome",0.50601465,Change blend mode type from boolean to number (#5749),restore mask if its a scissor when using filters,0
3154,Fixed Graphics.arcTo issue,0.7441051,Fix Graphics color/textureId filling (#7529) @eXponenta 🔥  Major Bug,,1
3155,Docs updated Builds updated,0.74460614,Doc updates and minor API updates/fixes,fixes #2517,1
3156,v7.0.1,0.7291473,https://github.com/pixijs/pixi.js/compare/v7.0.0...v7.0.1,,1
3157,fixed blur padding,0.6916835,Fix to clear temporary texture in BlurFilter (#6270),,0
3158,Chore: Remove constant tag from documentation (#8914),0.87702835,Chore: Remove constant tag from documentation (#8914) @bigtimebuddy ,,1
3159,"Change typo in Text, fixes #330",0.72552603,TextStyle fixes #3405,,1
3160,DisplayObject link updated,0.70155984,DisplayObject.updateTransform function rewritten with for better performance,Updated the style.fill documentation to reflect gradient options,1
3161,Multitexturing DERP (#2735),0.54506683,Add multisample property to Renderer (#7632) @dev7355608 ,,0
3162,Fix attribute location (#7828),0.93526834,Fix attribute location (#7828) @dev7355608 ,,1
3163,update package versions,0.73064345,update();,,1
3164,merge #1514 into v2.x,0.5789889,Backport of blend modes from v5 (#5563),,0
3165,Chore: Update document (#8974),0.70728654,Chore: Update document (#8974) @SuperSodaSea ,Text: automatically call updateText on setters for width and height,1
3166,fix small doc comment,0.68033206,updated some doc comments #3038,,0
3167,manual merge of #1826; fix generate texture scaleMode,0.9196727,Fix generate texture scaleMode (#1826), pixels now expects target parameter which can be either a displayObject or render texture Fixed issue where CanvasExtract mistakenly called WebGLExtract fixes #2534,1
3168,added empty texture to sprite,0.6789183,- Plane now support textures from a sprite sheets.,,0
3169,Chore: Flatten the packages structure (#8374),0.8754566,Chore: Flatten the packages structure (#8374) @bigtimebuddy ,,1
3170,More geometry tweaks,0.70946157,Fix geometry merging when geometries are of different sizes (#7493) @SukantPal ,Fixes to TextStyle,1
3171,Fix: Document for TextureGCSystem (#9095),0.8173739,Fix: Document for TextureGCSystem (#9095) @SuperSodaSea ,"Revert ""Documentation update in Text.js for style.fill""",1
3172,"Rename renderTexture field to current, like in FramebufferSystem (#5425)",0.9999999,"Rename renderTexture field to current, like in FramebufferSystem (#5425)",,1
3173,"Adjust SVG_SIZE regex to support finding in 'svg width=""24"" ' or ""svn width='24' """,0.7845405,Adjust SVG_SIZE regex to support finding either format of quotes #3219,Documentation update in Text.js for style.fill,1
3174,Properly deprecate BaseTexture v4 members and methods (#5556),0.80225027,Updates old examples for BaseRenderTexture (#5262),,1
3175,v6.4.0,0.74383307,https://github.com/pixijs/pixi.js/compare/v6.4.0...v6.4.2,,1
3176,added uint16 for texture coords,0.7063028,Add in uint mappings (#6768),,1
3177,Fixed Texture bug,0.76957273,Fix for invalid texture #3474 ,,1
3178,Merge pull request #2337 from sbchittenden/purpose-readme-contribution,0.5411228,Fix README Webpack link formatting (#8685) @StanFlint ,This fixes an android issue where texture id attribute is not defined.,0
3179,Merge pull request #1179 from pnstickne/wip-pixi-docs,0.66673523,Moves PIXI.loaders.Resource to PIXI.LoaderResource #4471 ,"As he himself worked out, there were a couple of style settings that weren't being set in TextStyle that were trying to be used in Text, thus causing issues.",0
3180,Incorporated @englercj's tweaks to the styles,0.5729034,"- Use the jaguarjs-jsdoc theme (#1812, thanks @JiDW)",,0
3181,"Includes missing global move events, fixes addEventListener types (#9067)",0.8760425,"Includes missing global move events, fixes addEventListener types (#9067) @Zyie ",,1
3182,Fixed a couple of state issues,0.63319814,Fix #1594,,0
3183,Couple of changes to allow cocoon js to play nice with pixi,0.6412989,Various CocoonJS Fixs.,reader is being used on mobile.,0
3184,Fixed webGL destroyTexture function,0.94461006,- Fixed DestroyTexture function in webGLRenderer,The style.fill property supports a CanvasGradient (https://developer.mozilla.org/en-US/docs/Web/API/CanvasGradient) so it would be good if the documentation reflected that.,1
3185,Merge pull request #1621 from FlorentBiffi/patch-1,0.52903426,Add missing events to FederatedEventMap (#8770) @spencerflem ,,0
3186,jsdocs rendertarget (#2819),0.6795965,Adds RenderTexturePool to core (#5771),,0
3187,Merge branch 'next-dev-merge' into next,0.41826406,"Merge PRs: #1592, #1601, #1607, #1609, #1627, #1640",,0
3188,made anchor observable point,0.58801043,Adds defaultAnchor to Texture to set the anchor when constructing a Sprite,,0
3189,Fixed Strip Alpha bug,0.69123566,Fix extract plugin alpha and flipping bug (#6430),,0
3190,published files for v1.6.1,0.67337304,- https://pixijs.download/v6.1.0-rc.3/docs/index.html,,0
3191,Fixed small typo,0.6970849,Doc tweaks / typo corrections.,Precision constant,0
3192,Fix for sync uniform group issue (#6217),1.0,Fix for sync uniform group issue (#6217),,1
3193,Renamed Const to const,0.5973747,const graphics = new Graphics(),,0
3194,take resolution into account when rounding pixels in the webGL renderer,0.73665833,Big refactoring of WebGL renderer.,,1
3195,Fixes floating-point errors in realWidth and realHeight of BaseTexture (#5984),0.7307952,Fix floating-point bug in getOptimalTexture (#8188) @dev7355608 ,CacheAsBitmap bounds bug,1
3196,republished and linter code,0.58857363,"Tons of code cleanup (#1836, thanks @drkibitz)",,0
3197,Merge pull request #2045 from LibertyGlobal/cleanup_fixes,0.57588327,Cleanup WebGLState #2826 ,,0
3198,Merge pull request #747 from photonstorm/dev,0.50594,"Fix IE11 check (#442, @photonstorm)",,0
3199,Add tests for TilingSprite.getLocalBounds (#4752),1.0,Add tests for TilingSprite.getLocalBounds (#4752),,1
3200,Fix the FireFox cached image issue (#5995),1.0,Fix the FireFox cached image issue (#5995),Updated and fixed JSDocs,1
3201,added matrix to shaders,0.7125895,Lots of new functions added to the matrix class,Fixed linting and async build problems.,1
3202,Polygon.contains was toggling the return value,0.6165588,Fix PolygonUtils.isPolygonClockwise (#8224) @dev7355608  ,,0
3203,Add missing SVG loader to Assets (#8574),0.90100795,Add missing SVG loader to Assets (#8574) @Zyie,,1
3204,Merge pull request #1686 from krzysztof-o/dev,0.49509838,Fix loading assets that need the resolver (#9119) @Zyie ,,0
3205,bump resource loader version to 1.5.2,0.9945254,- Bump resource loader version to 1.5.2,"Revert ""Revert ""A few JSDoc corrections relating to Text and TextStyle""""",1
3206,Fixed a typo in the Mesh documentation.,0.7122748,"- Fix an error in Mesh where indicies weren't updated properly (#1766, thanks @gprzybylowicz)",,1
3207,Added blendMode to a ParticleContainer,0.7301687,Support ParticleContainer with multiple renderers (#4680),"Revert ""A few JSDoc corrections relating to Text and TextStyle""",1
3208,Merge pull request #738 from panrafal/fix/destroy-texture,0.589195,Fix Mesh crash in CanvasRenderer (#6746),,0
3209,Merge pull request #2624 from gameofbombs/dev3,0.54471636,Fix: Prevent BlobResource.load from loading the data multiple times (#9331) @dev7355608 ,Conflicts:     src/core/text/Text.js,0
3210,Tweaks to Filters runing in render Texture,0.72483313,Fix: Clear full texture in filter system (#7074),,1
3211,Add docs to new displayobject methods,0.7173308,Add docs table describing frames used by RenderTextureSystem (#6874),glslify & async should be listed in dependencies,1
3212,res tweak for textures,0.7340956,Reset textures on Renderer's reset operation (#5430),A few JSDoc corrections relating to Text and TextStyle,1
3213,Fixed pivot issue,0.65929735,PIXI.settings.FILTER_RESOLUTION (moved from PIXI.RESOLUTION),,0
3214,Fix Assets' text-based loading of fnt BitmapFonts (#8568),0.9389157,Fix Assets' text-based loading of fnt BitmapFonts (#8568) @bigtimebuddy ,"TextStyle, a more flexible and fluent interface for modifying text styling",1
3215,removed forced canvas,0.67894226,Restructured the canvas renderer,,0
3216,Fixes native lines in lineStyle and adds BatchDrawCall class (#5293),0.7952136,Adds BatchDrawCall class (#5293),Conflicts: src/core/const.js src/core/text/Text.js,1
3217,Merge remote-tracking branch 'origin/next' into next,0.5062639,"Updates resource-loader to support cross-origin via iframe (#5268, #5288)",,0
3218,Fix bounds integration test circle radius (#7118),1.0,Fix bounds integration test circle radius (#7118),Update WebGL SpriteRenderer destroy method,1
3219,removed old folder,0.61798245,Removed,JSDoc for interactiveTarget,0
3220,Corrected some headers and removed the unused TintShader,0.59964085,Fix tint cache clearing code for Mesh on canvas (#8933) @bigtimebuddy,,0
3221,WebGL Render Bug Fix,0.8326977,Workaround chromium WebGL2 renderbuffer bug (#6044),,1
3222,Fixes SVGResource can not triggering resize (#5685),0.7257432,Fix SVG disposed while loading (#6486),Moved hitArea from DisplayObject to interactiveTarget as it's only used within interactionManager,1
3223,resolves #3783 (#3786),0.83201575,Resolves issue #1698 ,,1
3224,Minor code simplifications in Framebuffer and Projection systems (#6582),0.99942183,Minor code simplifications in Framebuffer and Projection systems (#6587) ,Conflicts: src/core/renderers/webgl/WebGLRenderer.js src/core/sprites/webgl/SpriteRenderer.js src/extract/canvas/CanvasExtract.js src/extract/webgl/WebGLExtract.js,1
3225,Fix documentation problems (#6950),0.8505906,Fix a bunch of documentation errors,Stop ticker from being able to report a negative deltaTime,1
3226,blur typo,0.5988013,Stops shadow blur appearing on the text as well as shadow #3622,Forcing the loss of the WebGL context after detecting WebGL capabilities,0
3227,Allow supplying arrays to Buffer.update() (#7387),0.91087735,Allow supplying arrays to Buffer.update() (#7387) @getkey ,Empty destroy leak #2470,1
3228,Fixed issue #3774 (#3776),0.80804116,Fix #1594,,1
3229,Fixed trimmed texture issue,0.74771714,- Fixed a resize bug in render textures,As discussed - https://github.com/pixijs/pixi.js/issues/2233,1
3230,Fix typo in PIXI.WRAP_MODES docs (#4758),1.0,Fix typo in PIXI.WRAP_MODES docs (#4758),,1
3231,remove build badge until pixi is on travis-ci,0.6747961,Removes the PIXI.ticker namespace #4413,,0
3232,Always clear Text Canvas via clearRect,0.76895785,Fix RenderTexture clear in CanvasRenderer (#6712),,1
3233,WebGL masking issue fixed,0.9277605,Fix issues where nested Masking was not working correctly in webGL,,1
3234,Organizes gitignore,0.55371064,GitHub Actions optimization and fixes (#7621) @bigtimebuddy ,,0
3235,Auto-detect Webgl2 RGBA32F format (#5341),1.0000001,Auto-detect Webgl2 RGBA32F format (#5341),This reverts commit 130bf464d293a3ca83beb4ac238331d3613aac73.,1
3236,Merge pull request #2445 from ivanpopelyshev/dev-particles,0.500791,ParticleRenderer VAO fix #3292,This reverts commit dff19d14fd97a6ba733c716beac0a07d9a434432.,0
3237,RenderTexturePool should create renderTextures at resolution of 1 (#5958),0.99999994,RenderTexturePool should create renderTextures at resolution of 1 (#5958),,1
3238,legacy rendertexture constructor,0.74969614,Update RenderTexture constructor documentation (#5729),"Text.updateText() to have a respectDirty parameter, to remove redundant if (this.dirty) checks.",1
3239,Fixed RenderTexture.resize so it now works across WebGL and Canvas. Uses the textureBuffer to resize and has a new optional 'updateBase' parameter which will set the new dimensions on the baseTexture as well. Fixes #746.,0.8037709,- Fixed a resize bug in render textures,,1
3240,Chore: Include DEBUG statements in module output (#8875),0.88131845,Chore: Include DEBUG statements in module output (#8875) @bigtimebuddy ,,1
3241,Merge pull request #1894 from endel/issue-1884,0.52123624,"Update Contributing Guide (#1871, thanks @endel)",@bigtimebuddy.,0
3242,Fix extract plugin alpha and flipping bug (#6430),1.0000002,Fix extract plugin alpha and flipping bug (#6430),,1
3243,Fixes links to docs (#3324),0.76269877,- Fix some docs,,1
3244,glslify and async are used within the src,0.5306419,Src code organised into nice new structure.,,0
3245,fixed filter issue,0.8285471,Fix filter clamping #3030 ,when attaching a new TextStyle to Text. Added a TextStyle.reset() method.,1
3246,Loosen Graphics.drawPolygon types to use IPointData (#8573),0.9351274,Loosen Graphics.drawPolygon types to use IPointData (#8573) @mhazy ,unchanged.,1
