Index,Message,Description
6039,fix: pass result to chrome.tabs.executeScript callback (#16941)," fix: pass result to chrome.tabs.executeScript callback  Additionally, remove nextId counter in favor of originResultID counter which is more widely used in this file.  fix: remove need for eslint override and better match style"
6040,chore: move ts-smoke tests to core (#16930),  chore: move ts smoke tests to core   fix: fix paths for tsconfig / ts-smoke runner   update ts-defs version   do not lintr 
6041,Bump v6.0.0-nightly.20190213,
6042,feat: promisify contentTracing.getTraceBufferUsage() (#16600),  feat: promsify contentTracing.getTraceBufferUsage()   deprecate getTraceBufferUsage   address feedback from review   properly deprecate 
6043,feat: disable fetching thumbnails if thumbnailSize is 0 (#14906),"Capturing window thmubnails is expensive as it actually uses the window capturer and it records one full frame per window and then downscale to the default size 150x150. When only interested in the window names or the app icons we do not need all of this. Underlying change is merged in chromium72 so this patch only modifies the doc, see:   https://chromium.googlesource.com/chromium/src.git/+log/72.0.3626.52/chrome/browser/media/webrtc/native_desktop_media_list.cc Example: desktopCapturer.getSources({thumbnailSize: {width: 0, height: 0}}, ...) Also added a unit test in spec/api-desktop-capturer-spec.js that verifies that the returned thumbails are of type NativeImage and empty, when the user disable fetching thumbnails. notes: Can disable fetching the thumbnails for the DesktopCapturer. https://github.com/electron/electron/issues/14872"
6044,chore: Add new webFrame IsolatedWorldInfo API and deprecate (#16801),  chore: Add new webFrame IsolatedWorldInfo API and deprecate   Flag deprecated methods in documentation   address comments   Address review comments   remove unused variable   Update based on review 
6045,feat: promisify debugger.sendCommand() (#16861),  remove duplicate entry for desktopCapturer.getSources   feat: promisify debugger.sendCommand 
6046,chore: bump chromium in DEPS to 72.0.3626.110 (#16924),
6047,feat: add chrome.runtime.getManifest (#16891),  feat: add chrome.runtime.getManifest   Add test for chrome.runtime.getManifest   Use IPC utils for getManifest internals 
6048,feat: add file preview for GTK file picker (#16447),
6049,chore: suppress output of npm_action unless it fails (#16888),
6050,chore: bump chromium in DEPS to 72.0.3626.108 (#16899),
6051,chore: remove obsolete v8 patches (#16910), patches/common/v8/disable-warning-win.patch   added in https://github.com/electron/libchromiumcontent/pull/483 patches/common/v8/ostreams.patch   added in https://github.com/electron/libchromiumcontent/pull/258
6052,chore: 'breaking change' in PR body overrides commit type in relnotes (#16911),
6053,feat: promisify app.dock.show() (#16904),  feat: promisify app.dock.show   add a spec 
6054,build: ensure that the uploaded symbol path is correct for our symbol (#16908),server
6055,fix: backport patch to sync exposed crypto (#16822),  fix: backport patch to sync exposed crypto   add two new specs   fix iv length   fix formatting 
6056,chore: fix lint errors (#16906),
6057,Bump v6.0.0-nightly.20190212,
6058,feat: add new components to Display structure (#16870),  feat: add new components to Display structure   add internal property   expose colorDepth   add specs 
6059,docs: migration guide for register{StandardSchemes => SchemesAsPrivileged} (#16762), docs: migration guide for register{StandardSchemes => SchemesAsPrivileged}  cc @nitsakh  Update docs/api/protocol.md  Co-Authored-By: nornagon nornagon@nornagon.net  Update docs/api/protocol.md  Co-Authored-By: nornagon nornagon@nornagon.net   Update protocol.md   Update docs/api/protocol.md   Co-Authored-By: nornagon nornagon@nornagon.net
6060,refactor: convert more files to typescript (#16820),
6061,fix: release-notes plays more nicely with clerk (#16887),"Explicitly look not just for Clerk's ""notes persisted"" message but also its ""no release notes"" message."
6062,ci: fix binaries for chromedriver build on macOS (#16893),
6063,chore: bump chromium in DEPS to 72.0.3626.107 (#16869),
6064,Bump v6.0.0-nightly.20190211,
6065,"Revert ""Bump v6.0.0-nightly.20190211""",This reverts commit c92233cbc811b6a81cdd6f0deff748a7ccc82d5c.
6066,ci: Refactor mksnapshot test so that it doesn't stall. (#16875),
6067,docs: remove removed autosize attribute (#16884),Closes #16199 Notes: no-notes
6068,Bump v6.0.0-nightly.20190211,
6069,"Revert ""Bump v6.0.0-nightly.20190211""",This reverts commit dc0be294ddbb3693cd60d4828f18244f649f8fd2.
6070,Bump v6.0.0-nightly.20190211,
6071,"chore: revert ""Bump v6.0.0-nightly.20190208""",This reverts commit 70042d2597fa0cad1b9f70c7312f0be68eb19320.
6072,chore: disable the remote module in devtools / chrome extension background scripts (#16866),  cache isRemoteModuleEnabled   chore: disable the remote module in devtools / chrome extension background scripts 
6073,docs: change of previously wrong added Polish emoji into proper one (#16700),  Change Polish flag   Change of previously setuped flag of Monaco to Polish flag   fix: change flags   add Indonesian flag at former place  append Polish flag at the end
6074,docs: reference the webviewTag option in the webview docs (#16879),"Closes #16773 Notes: Add a reference to the ""webviewTag"" option in the webview docs"
6075,fix: enable autofill popups on mac (#16308),  feat: enable autofill popups on mac   fix: make popup positioning better   fix: don't try to show popup when widget is closing or not visible   fix: unify conditions   refactor: use PopupViewCommon from chrome directly   lint: mark constructor explicit   fix: use a patch instead of dummy functions to make things compile on Windows   chore: address review suggestions   Update atom/browser/ui/cocoa/views_delegate_mac.mm   Co-Authored-By: brenca benecene@gmail.com
6076,feat: promisify webContents.printToPDF() (#16795),
6077,feat: add support for scroll lock accelerator (#16873),
6078,chore: bump spec dependencies (#16872),"  bump dbus-native dependency   semver/patch and semver/minor bumps   patch bumps for basic-auth, bluebird, graceful-fs. minor bumps for chai, mocha-junit-reporter, multiparty, temp, walkdir.   major bumps: ws, yargs   sync spec/package-lock.json "
6079,docs: document how setAsDefaultProtocolClient works in Windows Store (#16874),Closes #16852
6080,"chore: fix ""creates offscreen window with correct size"" spec on Mac with Retina display (#16867)",
6081,refactor: implement Chrome Extension APIs without the remote module (#16686),  refactor: implement Chrome Extension APIs without the remote module   remove unused potentiallyRemoteRequire 
6082,fix: enable property having no effect on submenus (#16835),
6083,fix: remove memory leak when using webFrame and spell checker (#16770)," fix: do not create native api::WebFrame in webFrame  When reloading a page without restarting renderer process (for example sandbox mode), the blink::WebFrame is not destroyed, but api::WebFrame is always recreated for the new page context. This leaves a leak of api::WebFrame.  fix: remove spell checker when page context is released"
6084,chore: add menu-will-close comment explaining setTimeout (#16794),
6085,Bump v6.0.0-nightly.20190208,
6086,docs: reorder crashReporter notes to make more sense (#16825),the note about reports from child processes on Windows should be next to the code snippet. Side note: is that code even still necessary?
6087,"Revert ""Bump v6.0.0-nightly.20190207""",This reverts commit c8282efb75b61cddfd5205bb9a4b65cd48f48c7a.
6088,chore: make crash-reporter specs not use URL module (#16840),
6089,fix: display empty menu item for non-visible submenus (#16832),  fix: display empty menu item for nonvisible submenus   use Chromium UI string ID 
6090,fix: don't construct submenu if it's invisible (#16834),
6091,chore: add helper to wait for a window to load in a remote-safe way (#16837),
6092,refactor: implement chrome.i18n.getMessage() without the remote module (#16739),  refactor: implement chrome.i18n.getMessage() without the remote module   replace navigator.language with app.getLocale() 
6093,chore: bump chromium in DEPS to 72.0.3626.102 (#16830),
6094,ci: set MAS_BUILD=true on mas builds (#16824),
6095,chore: add standalone function deprecation helper (#16782),
6096,Bump v6.0.0-nightly.20190207,
6097,feat: implement BrowserWindow.moveTop on X11 (#16629),It was implemented on Mac and Win but not on X11. Tested on Ubuntu 16.04 and 18.04. Also added a unit test in spec/api-browser-window-spec.js. This test BrowserWindow.moveTop verifies that calling moveTop on a window does not give the focus to this window. notes: BrowserWindow.moveTop is now available on Linux/x11 https://github.com/electron/electron/issues/12516
6098,fix: restore accidentally removed chrome-extension require (#16819),
6099,chore: re-export chromium patches (#16818),this is the changeset from running import-patches && export-patches. should be idempotent now.
6100,chore: improve existing error preservation in promisify (#16815),"This PR better preserves existing behavior in deprecate.promisify() in the cases where the promise fails. Previously, if a callback was only called with data instead of err, data and the promise was rejected, data would be populated with err, which could be confusing to users. This makes it such that err is called back on promise rejection if a callback is called with err, data a la Node.js."
6101,chore: dont log 100000000 chars of URL (#16800),
6102,"Revert ""Bump v6.0.0-nightly.20190206""",This reverts commit e8608c2dbd2f3dfe03e5e6b974cf7bc83bb1fc34.
6103,Bump v6.0.0-nightly.20190206,
6104,"Revert ""build: hack around GitHub upload API failure / flake (#16663)"" (#16802)",This reverts commit ab503c7e4349315f600ac3c49b43bab6f88b6f54.
6105,"Revert ""Bump v6.0.0-nightly.20190206""",This reverts commit 2d1438456bf517e1cbd47d6a006d18c9071779ee.
6106,chore: fix ts config to not complain about extraneous files (#16790),
6107,Bump v6.0.0-nightly.20190206,
6108,chore: bump chromium in DEPS to 72.0.3626.99 (#16779),
6109,Bump v6.0.0-nightly.20190206,
6110,build: remove non-arm vstsJobs (#16793),
6111,ci: make macOS CI faster (#16766),  ci: cache brew update result   ci: checkout and sync the macOS build on a linux machine for speed 
6112,ci: run lint on CircleCI (#16791),
6113,chore: depend on mojo audio and video in BUILD.gn (#16785),
6114,docs: fix security doc url check (#16775),
6115,docs: added webContents.getType() method (#16767),  docs: added webContents.getType() method   docs: add enumeration of return value for webContents.getType()   docs: getType() in WebContents should be class method not module method 
6116,build: use typescript for internal Electron JS code (#16441),
6117,feat: allow Menu.buildFromTemplate() to accept MenuItems (#16697),  feat: allow Menu.buildFromTemplate to accept MenuItems   add another spec   fix linter error   add submenu spec 
6118,refactor: use ipcRendererUtils.invokeSync / ipcMainUtils.handleSync (#16759),
6119,docs: add some troubleshooting info related to win_delay_load_hook (#16764),  docs: add some troubleshooting info related to win_delay_load_hook   appease lint 
6120,fix: do not increase ref-counting in wrong thread (#16738),
6121,fix: make getUserMedia APIs work again on C72+ (#16763),  fix: resolve macos check for video and audio capture devices   fix: resolve a minor compilation error 
6122,docs: improve app.commandLine documentation (#16757),
6123,chore: fix dependency vulnerabilities (#16756),
6124,chore: remove release notes semantic PR map (#16758),
6125,chore: auto-format GN and python files in our precommit (#16722),  chore: auto-format GN files in our precommit   chore: update python linting errors and auto-lint python files   chore: add trick for CHROMIUM_BUILDTOOLS_PATH   chore: apply suggestions from code review   Co-Authored-By: MarshallOfSound samuel.r.attard@gmail.com
6126,refactor: crashReporterInit (#16729),
6127,chore: bump chromium in DEPS to 72.0.3626.94 (#16745),
6128,refactor: remove js2asar.py and port logic to JS in more readable / GN-style way (#16718),"  refactor: remove js2asar.py and port logic to JS in more readable / GN-style way   refactor: further clean up ASAR impl, add new node_action GN template "
6129,build: ensure index.json is actually valid JSON before uploading (#16518),  build: ensure index.json is actually valid JSON before uploading   chore: fix py linting for validation of index.json 
6130,"chore: update issue template, comment out instructions (#16721)",
6131,docs: we shouldn't promisify net apis (#16736),
6132,refactor: remove ServiceWorker APIs from WebContents (#16717),
6133,chore: bump chromium in DEPS to 72.0.3626.90 (#16710),
6134,fix: crash when calling setProgressBar on macOS (#16374),  fix: correctly check whether dock has progress bar   fix: do not leak memory when setting dockTile 
6135,feat: support capslock  and numlock as accelerators (#16719),  feat: support capslock as accelerator   also add numlock 
6136,chore: remove unused variable in removeWindow (#16715),
6137,chore: fix falsy comments edge case in release notes (#16720),
6138,refactor: enforce naming of ipcMainInternal (#16689),
6139,Add missing let (#15746),
6140,docs: Recommend use of callback with dialog.showSaveDialog (#16649),See #14606. Notes: no-notes
6141,ci: move mac release tests to nightly cron job (#16685),
6142,refactor: implement inspector APIs without the remote module (#16607),
6143,Add devtools API to inspect shared worker. (#16615),
6144,fix: show proper clerk notes in release notes script (#16659),"  fix: Note detection in PR   fix: 'BREAKING CHANGE' detection in PR body   fix: when to include PRs that landed in other branches too   fix: when available, use clerk's notes "
6145,Update menu.md (#16670),
6146,docs: fix referrer typedef in OnCompletedDetails (#16661),
6147,fix: shutdown after message loop is ready (#16671),
6148,build: hack around GitHub upload API failure / flake (#16663),
6149,feat: add window removeMenu() method (#16570),  feat: add window removeMenu() method   chore: remove original method from docs and code   retain backwards compatibility 
6150,ci: build mac on CircleCI (#16552),
6151,ci: Run Windows Electron tests first to show those failures first (#16610), Run electron tests first to show those failures first  Enable logging on CI   disable failing tests on Windows 32 bit   Temporarily disable testing mksnapshot as that seems to hang 
6152,chore: Fix typo in AtomDownloadManagerDelegate::OnDownloadSaveDialogDone (#16646),"I believe the existing code was fine, but better be safe than sorry. This typo was introduced in #16612."
6153,chore: fix 'browserView' typo (#16621),
6154,feat: promisify contentTracing recording APIs (#16584),  feat: promisify contentTracing.startRecording()   feat: promisify contentTracing.stopRecording()   test: convert specs for new promisified apis   chore: deprecate and ensure legacy tests work 
6155,fix: improve the way frameless windows are handled on Windows (#16596),"  fix: improve the way frameless windows are handled on Windows   tidy up code   fix: return nullAcceleratedWidget instead of nullptr   fix: format, use reinterpret cast "
6156,feat: flexible autoresize for BrowserViews (#16184),  feat: flexible autoresize for BrowserViews   fix: change to static_cast   Slight format code 
6157,fix: use async save dialog for anchor download attribute (#16612),
6158,fix: update docs for protocol API (#16601),  fix: update docs for protocol API   upddate source for new attribute name   update electron-typescript-definitions package 
6159,feat: promisify contentTracing.getCategories() (#16583),  feat: promisify contentTracing.getCategories()   deprecate contentTracing/getCategories 
6160,fix: expose aes-cfb ciphers from boringssl (#16573),Ref #16195
6161,fix: enable and update osr  (#16517),  fix: enable OSR   fix some macos errors   fix client reset not in guard   fix things not rendering on mac 
6162,docs: remove nonexistent contentTracing methods (#16597),
6163,fix: don't forward IPC filtering events to app for dev-tools and extensions (#16565),
6164,chore: add miniak to troppers (#16590),
6165,feat: added process.electron to get the electron version in forked process (#16450),
6166,Fixed a little typo (#16550),
6167,fix: check the root window in MenuBar::SetPanelFocus (#16581),
6168,feat: move webFrame scheme privilege methods to main process (#16416),"  chore: deprecate webFrame.registerURLSchemeAsPrivileged   Add register schemes protocol api   update branch to enable browser process API   Revert deprecation changes   Fetch API support   Updated api to take an array, still working on tests   Update tests   Remove web frame API   Minor changes   update scheme registrations on browser and renderer process   fix: enable ses.getBlobData spec   Update breaking changes doc "
6169,feat: add ELECTRON_DISABLE_SANDBOX env var (#16576),
6170,fix: execute session preload scripts in sandboxed renderers (#16538),
6171,fix: reject with error when url not loaded (#16571),  fix: reject with error when url not loaded   improve descriptive spec naming 
6172,fix: expose ripemd160 hash from boringssl (#16454),Ref #16195
6173,feat: promisify webContents.hasServiceWorker() (#16535),  feat: promisify contents.hasServiceWorker()   spec: add initial test for hasServiceWorker() 
6174,chore: fix promisify helper (#16544),  chore: fix promise deprecation helper   fix deprecations   update deprecation tests 
6175,fix: registerStreamProtocol callback with large chunks (#16532),
6176,feat: promisify cookies api (#16464),  feat: promisify the Cookie API   chore: update specs to test promisified cookies   chore: add deprecate wrapper for cookie callback API   docs: update docs to cookie promise changes   chore: remove redundant namespace use   docs: improve cookie example   docs: restore docs for cookie callback API   chore: restore cookie callback tests   fix: syntax of cookie promise return types 
6177,docs: cancel is optional in OnHeadersReceivedResponse (#16506),
6178,perf: and refactor: Code Scope + Minor Performance Improvement. (#16467), We know result's size will be same as app_metrics_'s size so optimize the vector.  Reserving a vector to save on reallocation cost.  Narrow scopes of variables to avoid error and optimize them.  Made two vectors scope narrower and reserved them because we know the size in advance. This helps save on allocation costs.  fix spacing
6179,Electron timelines (#16496),
6180,chore: remove deprecated modules internally using remote.require in sandboxed renderer context (#15957),
6181,fix: check process.isMainFrame in sandboxed_renderer/init.js (#16500),
6182,fix: correctly destroy spellcheck client (#16448),  fix: Destroy spellcheck client   Address review comments 
6183,Troubleshooting for Windows Driver Kit (#16405),
6184,Bump v6.0.0-nightly.20190123,
6185,build: fix individual asset downloading in release script (#16493)," Revert ""build: fix release asset download for now (#16486)""  This reverts commit 7df531bc4e6d7669962e8f4c53f3d8ba239996fb.  build: clean up asset downloading"
6186,ci: re-enable logging on CI (#16257),
6187,refactor: pass internal flag via IPC message struct for consistency (#16490),
6188,build: fail a build if some hooks don't succeed (#16369),
6189,test: untangle a chromium-spec test (#16456),
6190,ci: Update build timeouts (#16492),"  Update timeout for native_mksnapshot and use bigger machines   Revert ""build: temporarily disable arm to unblock nightlies (#16479)""   This reverts commit 51961fccfa58ae84c33dbfb54146ffc0ef08e35c."
6191,Merge remote-tracking branch 'origin/chromium-upgrade/72',
6192,"Revert ""feat: upgrade to Chromium 72.0.3626.52 (#16334)""",This reverts commit 1918e76913ed550a3b2738ac541de48cb9db4afa.
6193,feat: preloads and nodeIntegration in iframes (#16425)," feat: add support for node / preloads in subframes  This feature has delibrately been built / implemented in such a way that it has minimum impact on existing apps / code-paths. Without enabling the new ""nodeSupportInSubFrames"" option basically none of this new code will be hit. The things that I believe need extra scrutiny are:  Introduction of event.reply for IPC events and usage of event.reply instead of event.sender.send() Usage of node::FreeEnvironment(env) when the new option is enabled in order to avoid memory leaks.  I have tested this quite a bit and haven't managed to cause a crash but it is still feature flagged behind the ""nodeSupportInSubFrames"" flag to avoid potential impact.  Closes #10569 Closes #10401 Closes #11868 Closes #12505 Closes #14035   feat: add support preloads in subframes for sandboxed renderers   spec: add tests for new nodeSupportInSubFrames option   spec: fix specs for .reply and ._replyInternal for internal messages   chore: revert change to use flag instead of environment set size   chore: clean up subframe impl   chore: apply suggestions from code review   Co-Authored-By: MarshallOfSound samuel.r.attard@gmail.com   chore: clean up reply usage   chore: fix TS docs generation   chore: cleanup after rebase   chore: rename wrap to add in event fns "
6194,feat: enable mixed-sandbox mode by default (#15894),
6195,feat: upgrade to Chromium 72.0.3626.52 (#16334),
6196,"fix: dont run window-setup on chrome:// protocol, introduced in b965e54efc1db8117fe5e9131ce071d1ddc47ed9 (#16489)",
6197,Try longer timeout on electron build,
6198,backport patch to fix arm64 build of swiftshader,
6199,backport patch to fix compilation error in test,
6200,robustify async webview test,
6201,feat: allow setting autoplayPolicy in webPreferences (#16396),
6202,fix: add patch to disable dcheck in inter_process_time_ticks_converter.cc,"I'm seeing crashes on Windows when runnings tests for serviceWorker, the reason why the dcheck failed is unclear."
6203,fix: remove pretarget handler before window destruction,
6204,backport v8 patch for linker issue in windows testing builds,
6205,Implicitly bypass localhost when proxying requests.,https://chromium-review.googlesource.com/c/chromium/src/+/1303626
6206,fix: detach webview instead of destroying it,"Chromium no longer cleans up everything when a guest webcontents is destroyed, we have to force detaching it and let Chromium destroy everything."
6207,fix HandleKeyboardEvent merge failure,
6208,add missing include for l10n_util.h on win,
6209,wait for window to be focused in openDevTools test,
6210,roll node,to pick up libuv compile fix on windows
6211,add missing //components/feature_engagement dep needed for color_chooser_aura,
6212,set autoplay policy to no-user-gesture-required by default,
6213,update dom storage quota patch,https://chromium-review.googlesource.com/c/chromium/src/+/1166218/
6214,include glib.h in atom_main_delegate,it was complaining about 'undeclared identifier 'TRUE''
6215,disable visibilitychange tests as the functionality is broken upstream,https://crbug.com/920839
6216,Move the base/sys_info* files to base/system/,https://chromium-review.googlesource.com/c/chromium/src/+/1327441
6217,Update GetAccessibleName() in view::ImageView and view::Button,https://chromium-review.googlesource.com/c/chromium/src/+/1256308
6218,Remove menu_marker from MenuButton.,https://chromium-review.googlesource.com/c/chromium/src/+/1324375
6219,Move ViewsDelegate::NotifyAccessibilityEvent to an observer pattern,https://chromium-review.googlesource.com/c/chromium/src/+/1352265
6220,Remove CR_DEFINE_STATIC_LOCAL,https://bugs.chromium.org/p/chromium/issues/detail?id=893317
6221,fixup! Use strong ownership for attached inner WebContents,
6222,Add interface and Mac implementation for responsiveness::NativeEventObserver.,https://chromium-review.googlesource.com/c/chromium/src/+/1157235/
6223,fix: Initialize resource bundle for the browser process earlier,
6224,chore: fix gn format error,
6225,resource_coordinator_parts stub in BrowserProcessImpl,https://chromium-review.googlesource.com/c/1324134
6226,tts was migrated to content,https://chromium-review.googlesource.com/c/1341154 https://chromium-review.googlesource.com/c/1351806 https://chromium-review.googlesource.com/c/1352055
6227,Make webkitRelativePath interoperable,https://chromium-review.googlesource.com/c/1325579
6228,Remove ResourceContext::GetRequestContext since it's no longer used.,https://chromium-review.googlesource.com/c/1352035
6229,CORS -> Cors,https://chromium-review.googlesource.com/c/1333018
6230,move pdf_compositor off ServiceContext/ServiceTest,https://chromium-review.googlesource.com/c/1343506
6231,remove name parameter from AllowIndexedDB,https://chromium-review.googlesource.com/c/1306914
6232,StoragePartition::ClearData no longer takes an OriginMatcher,https://chromium-review.googlesource.com/c/1162172
6233,NativeWidgetMac::CreateNSWindow params changed,https://chromium-review.googlesource.com/c/1295251
6234,ChildProcessData.{GetHandle() => GetProcess().GetHandle()},https://chromium-review.googlesource.com/c/1298345
6235,CurrentProcessInfo::CreationTime -> Process::Current().CreationTime(),https://chromium-review.googlesource.com/c/1280642
6236,remove ipc/struct_destructor_macros.h,https://chromium-review.googlesource.com/c/1261082
6237,REVIEW: Use strong ownership for attached inner WebContents,https://chromium-review.googlesource.com/c/1301843
6238,replace base::AssertBlockingAllowed with base::ScopedBlockingCall,https://chromium-review.googlesource.com/c/1278540
6239,CopyNSImage was removed,https://chromium-review.googlesource.com/c/1333876
6240,ContentRulesetService -> RulesetService,https://chromium-review.googlesource.com/c/1294299
6241,gfx::NativeView is no longer NSView on mac,https://chromium-review.googlesource.com/c/1270343
6242,extra parameters to BrowserClient::HandleExternalProtocol,https://chromium-review.googlesource.com/c/1318976
6243,GetCachePath replaced with GetGeneratedCodeCacheSettings,https://chromium-review.googlesource.com/c/1301973 https://chromium-review.googlesource.com/c/chromium/src/+/1213093
6244,base/sys_info.h -> base/system/sys_info.h,https://chromium-review.googlesource.com/c/1327441
6245,blink::WebReferrerPolicy -> network::mojom::ReferrerPolicy,https://chromium-review.googlesource.com/c/chromium/src/+/1212345
6246,less const in WebContents,https://chromium-review.googlesource.com/c/1349466
6247,ScopedNestableTaskAllower in MessageLoopCurrent,https://chromium-review.googlesource.com/c/chromium/src/+/1020288
6248,HandleKeyboardEvent returns bool,https://chromium-review.googlesource.com/c/chromium/src/+/1262404
6249,remove OnAreExperimentalCookieFeaturesEnabled,https://chromium-review.googlesource.com/c/1287209
6250,OnCanEnablePrivacyMode -> OnForcePrivacyMode,https://chromium-review.googlesource.com/c/1343051
6251,migrate to non-deprecated v8 functions,https://bugs.chromium.org/p/v8/issues/detail?id=8238 https://bugs.chromium.org/p/v8/issues/detail?id=7295 https://chromium-review.googlesource.com/c/v8/v8/+/1352273
6252,update boringssl patches,
6253,update v8 patches,
6254,roll Chrome to 72.0.3626.52 and update patches,
6255,Bump v5.0.0-nightly.20190122,
6256,build: fix release asset download for now (#16486),
6257,feat: make ipc-message and ipc-message-sync events public (#16468),
6258,docs: fix web-request.md listener signatures in electron.d.ts (#16485),
6259,fix: takeHeapSnapshot() using public IPC channel for internal implementation (#16480),
6260,refactor: delete atom_api_renderer_ipc.h (#16481),
6261,fix:  not working with contextIsolation + sandbox (#16469),
6262,docs: Fix TouchBar API example (#16482),
6263,Bump v5.0.0-nightly.20190121,
6264,build: temporarily disable arm to unblock nightlies (#16479),
6265,fix: prevent double-destroy of window (#16472),
6266,build: auto-fix linting issues on commit (#16466),  build: auto-fix formatting during commit   use lint-staged as precommit hook to autofix issues 
6267,feat: make zoomLevel/zoomFactor sync (#16410),  feat: make zoomLevel/zoomFactor sync   update ts defs dep 
6268,"Revert ""Bump v5.0.0-nightly.20190119""",This reverts commit 2cca0f9bb7a654655426825f82f6f30f6e65130d.
6269,Bump v5.0.0-nightly.20190119,
6270,feat: promisify desktopCapturer.getSources (#16427),  feat: promisify desktopCapturer.getSources   fix doc   fix docs lint error 
6271,"Revert ""Bump v5.0.0-nightly.20190118""",This reverts commit 9e6726f3047979e1cd907ca94a6b79efefd71ef0.
6272,Bump v5.0.0-nightly.20190118,
6273,"Revert ""Bump v5.0.0-nightly.20190118""",This reverts commit 83b44b735f44102a47ceab20c34165813b093d9e.
6274,Bump v5.0.0-nightly.20190118,
6275,chore: always try to nuke tags (#16451),
6276,"Revert ""Bump v5.0.0-nightly.20190118""",This reverts commit ace11f9bc8770cb02c5fae702fe2181bc7a759aa.
6277,Bump v5.0.0-nightly.20190118,
6278,"Revert ""Bump v5.0.0-nightly.20190118""",This reverts commit 5e5c71e1d7d4e57f06a1c991684130ae47459fe8.
6279,Bump v5.0.0-nightly.20190118,
6280,feat: add preload-error event to webContents (#16411),
6281,chore: remove unused osfhandle hack (#16305),
6282,test: ensure legacy callback functions work (#16436),  test: test legacy callback functions   add TODO removal comments   fix callback spec 
6283,fix: correctly handle IPC for promise-based methods (#16433),
6284,docs: fix promisification.md formatting (#16434),
6285,feat: promisify protocol.isProtocolHandled() (#16423),  feat: promisify protocol   fix base::Bind and specs   update documentation   make callback-compatible   async awaitify tests 
6286,"Revert ""Bump v5.0.0-nightly.20190116""",This reverts commit 82fc0996021700d029b6ce091014f6aa8318000a.
6287,Bump v5.0.0-nightly.20190116,
6288,docs: fix typo in build instructions for windows (#16414),
6289,feat: use default-app behavior in packaged apps (#16310),Unify the behavior between default app and packaged apps: - create default application menu unless the app has one - default window-all-closed handling unless the app handles the event
6290,refactor: promise_util promise creation (#16401),  refactor: promise_util creation   enter correct contexts on resolve/reject   return Local in helper   set context correctly   forgot one 
6291,docs: show the code of adding devtools extension (#16186),
6292,feat: split openExternal into sync and async (#16176),  feat: split openExternal into sync and async   v8::Locker => mate::Locker   fix: enter js env when resolving promise 
6293,fix: windowmenu did not show the window list on macOS (#16387),
6294,chore: remove unused deps (#16373),
6295,fix: emit IPC event in correct context if isolation and sandbox enabled (#16352)," fix: emit IPC event in correct context if isolation and sandbox enabled  IPC events were not being delivered to renderer processes when both contextIsolation and sandbox were enabled. This is because the AtomSandboxedRenderFrameObserver class was incorrectly using the MainWorldScriptContext, rather than conditionally selecting the context based on if isolation was enabled. Fixes #11922"
6296,"Revert ""Bump v5.0.0-nightly.20190111""",This reverts commit 71f542d8f650815d0b40347414f1cb8b87bf9e10.
6297,Bump v5.0.0-nightly.20190111,
6298,feat: Upgrade to Chromium 71.0.3578.98 (#15966),
6299,"Revert ""Bump v5.0.0-nightly.20190111""",This reverts commit c81c9ee2b49202588e0b509b6a5e01d2738c8bd1.
6300,Bump v5.0.0-nightly.20190111,
6301,"Revert ""Bump v5.0.0-nightly.20190111""",This reverts commit c43a61c576558436bcbb49bd568a15cfe49d24b7.
6302,Bump v5.0.0-nightly.20190111,
6303,"Revert ""Bump v5.0.0-nightly.20190111""",This reverts commit 088f936dab9e28de7836ca0fe4da66534f82bb2a.
6304,Bump v5.0.0-nightly.20190111,
6305,redo: size -> length (#16370),
6306,build: fix the build with enable_run_as_node disabled (#15711),
6307,test: allow retries for flaky mas loginitem specs (#16347),
6308,fix: beep on Ubuntu (#16350),"beeps on Linux are made by writing BEL to /dev/console, which requires elevated permissions on Ubuntu. So if opening /dev/console fails, fall back to /dev/tty."
6309,chore: fix tag cleanup (#16353),
6310,fix: improve release notes (#16343),"  fix: use version name in release notes   fix: omit previously-released notes   fix: sniff semantic commit types from PR subjects   instead of only from commit messages   fix: do not use unrecognized semantic commit types   chore: do not hardcode Release-Notes comment text   It used to be ' One-line Change Summary Here', it's currently a link to a best-practices page, and it'll probably change again in the future. Let's just match on .* instead.   chore: copyedit the help page   chore: use clerk's OMIT_FROM_RELEASE_NOTES_KEYS   chore: tweak comments   chore: rename 'breaks' property as 'breaking' "
6311,chore: add 'use strict' to default app sources (#16346),
6312,"Revert ""chore: s/size/length (#16351)""",This reverts commit 03e16ffa576ad623eedb2a850d1cb975de9f42a1.
6313,chore: s/size/length (#16351),
6314,fix: return after handling Esc for fullscreen in WebContentsDelegate (#16342),
6315,Bump v5.0.0-nightly.20190110,
6316,feat: add fileMenu / viewMenu / appMenu roles (#16328),
6317,Bump v5.0.0-nightly.20190109,
6318,fix: properly determine if WebContents is offscreen in WebContentsDelegate (#16329),
6319,chore: fix electron.d.ts file upload (#16335),
6320,"Revert ""Bump v5.0.0-nightly.20190108""",This reverts commit 241baf77f118466207d2fa4fd8f2ab9d30270385.
6321,Bump v5.0.0-nightly.20190108,
6322,chore: pass dryRun arg correctly (#16333),  chore: pass dryRun arg correctly   no log 
6323,"Revert ""Bump v5.0.0-nightly.20190108""",This reverts commit 1fd7a4bfab76a64207f92ebf3522b29f94e39869.
6324,Bump v5.0.0-nightly.20190108,
