Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): update dependency eslint to v7.17.0,0.9894495,chore(deps): update dependency eslint to v7.17.0 (d62c78c),,1
chore(deps): update nest monorepo to v7.6.5,0.9943195,chore(deps): update nest monorepo to v7.6.5 (4a464ed),,1
chore(deps): update typescript-eslint monorepo to v4.11.1,0.9953871,chore(deps): update typescript-eslint monorepo to v4.11.1 (a1b6a7f),,1
chore(deps): bump node-notifier from 8.0.0 to 8.0.1,0.95160097,chore(deps): bump node-notifier from 8.0.0 to 8.0.1 (da4760b),Bumps node-notifier from 8.0.0 to 8.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,1
chore(deps): update typescript-eslint monorepo to v4.11.0,0.9954032,chore(deps): update typescript-eslint monorepo to v4.11.1 (a1b6a7f),,1
chore(deps): update nest monorepo to v7.6.4,0.9946487,chore(deps): update nest monorepo to v7.6.5 (4a464ed),,1
chore(deps): update dependency eslint-config-prettier to v7.1.0,0.9878502,chore(deps): update dependency eslint-config-prettier to v7.1.0 (d6c95ec),,1
chore(deps): update dependency eslint to v7.16.0,0.99029887,chore(deps): update dependency eslint to v7.16.0 (f9c763b),,1
chore(deps): update nest monorepo to v7.6.3,0.9942068,chore(deps): update nest monorepo to v7.6.4 (3fb28fd),,1
chore(deps): update nest monorepo to v7.6.2,0.99408925,chore(deps): update nest monorepo to v7.6.5 (4a464ed),,1
chore(deps): update typescript-eslint monorepo to v4.10.0,0.9887084,chore(deps): update typescript-eslint monorepo to v4.10.0 (bfe7dde),,1
chore(deps): update dependency husky to v4.3.6,0.9873986,chore(deps): update dependency husky to v4.3.7 (1957797),,1
chore(deps): bump ini from 1.3.5 to 1.3.8,0.94746405,chore(deps): bump ini from 1.3.5 to 1.3.8 (efe793b),Bumps ini from 1.3.5 to 1.3.8. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,1
chore(deps): update dependency typescript to v4.1.3,0.9877627,chore(deps): update dependency typescript to v4.1.3 (82bfb95),,1
chore(deps): update dependency @types/jest to v26.0.19,0.9901787,chore(deps): update dependency @types/jest to v26.0.20 (34f2f26),,1
chore(deps): update nest monorepo to v7.6.1,0.9937745,chore(deps): update nest monorepo to v7.6.5 (4a464ed),,1
fix(deps): update dependency uuid to v8.3.2,0.9796221,fix(deps): update dependency uuid to v8.3.1 (28a8b07),,1
chore(deps): update nest monorepo to v7.6.0,0.9937663,chore(deps): update nest monorepo to v7.6.5 (4a464ed),,1
chore(deps): update dependency @types/jest to v26.0.18,0.99276996,chore(deps): update dependency @types/jest to v26.0.18 (0a96f3d),,1
chore(deps): update dependency @types/jest to v26.0.17,0.99400246,chore(deps): update dependency @types/jest to v26.0.17 (d467e08),,1
chore(deps): update typescript-eslint monorepo to v4.9.1,0.9940367,chore(deps): update typescript-eslint monorepo to v4.9.0 (d73e685),,1
chore(deps): update dependency husky to v4.3.5,0.99200433,chore(deps): update dependency husky to v4.3.5 (094c02c),,1
chore(deps): update dependency eslint-config-prettier to v7,0.9804001,chore(deps): update dependency eslint-config-prettier to v7 (f1f6186),,1
chore(deps): update dependency eslint to v7.15.0,0.99299526,chore(deps): update dependency eslint to v7.15.0 (e988634),,1
chore(deps): update dependency lint-staged to v10.5.3,0.99085665,chore(deps): update dependency lint-staged to v10.5.4 (3946bfe),,1
chore(deps): update dependency @types/jest to v26.0.16,0.9922614,chore(deps): update dependency @types/jest to v26.0.16 (7b4f2ca),,1
Merge pull request #726 from Tony133/docs/update-sample-fix-contribute,0.9943114,Merge pull request #726 from Tony133/docs/update-sample-fix-contribute (849b4a1),docs(contribuiting):update sample for fix,1
chore(deps): update typescript-eslint monorepo to v4.9.0,0.99478966,chore(deps): update typescript-eslint monorepo to v4.9.0 (d73e685),,1
docs(contribuiting):update sample for fix,0.77020544,docs(contribuiting):update sample for fix (efe6b0a),,1
Merge pull request #725 from Tony133/docs/update-contribute,0.99268043,Merge pull request #725 from Tony133/docs/update-contribute (71d0a0d),docs(contributing): update contribution guide,1
docs(contributing): update contribution guide,0.90064335,docs(contributing): update contribution guide (9a0751e),,1
chore(deps): update dependency prettier to v2.2.1,0.98475087,chore(deps): update dependency prettier to v2.2.1 (5d01395),,1
chore(deps): update dependency release-it to v14.2.2,0.9847417,chore(deps): update dependency release-it to v14.2.2 (21e2399),,1
chore(deps): update dependency lint-staged to v10.5.2,0.99173474,chore(deps): update dependency lint-staged to v10.5.4 (3946bfe),,1
chore(deps): update typescript-eslint monorepo to v4.8.2,0.99521136,chore(deps): update typescript-eslint monorepo to v4.8.2 (c1416b3),,1
chore(deps): update nest monorepo to v7.5.5,0.99069774,chore(deps): update nest monorepo to v7.5.0 (fca09a5),,1
chore(deps): update dependency eslint to v7.14.0,0.9817993,chore(deps): update dependency eslint to v7.15.0 (e988634),,1
chore(deps): update dependency prettier to v2.2.0,0.98375976,chore(deps): update dependency prettier to v2.2.1 (5d01395),,1
chore(deps): update dependency typescript to v4.1.2,0.98792934,chore(deps): update dependency typescript to v4.1.4 (371f4bd),,1
chore(deps): update nest monorepo to v7.5.4,0.9915628,chore(deps): update nest monorepo to v7.5.4 (4d56481),,1
chore(deps): update typescript-eslint monorepo to v4.8.1,0.99441075,chore(deps): update typescript-eslint monorepo to v4.8.2 (c1416b3),,1
chore(deps): update nest monorepo to v7.5.3,0.98962724,chore(deps): update nest monorepo to v7.3.1 (5d4b96b),,1
chore(): release v7.1.5,0.81301147,chore(): resolved conflits (9380942),,1
Merge pull request #711 from miaowing/master,0.9870652,Merge pull request #711 from miaowing/master (f41699b),fix(): stop app with unexpected error when the connection is not ready,1
Update lib/typeorm-core.module.ts,0.984058,Update lib/typeorm-core.module.ts (9238f1c),,1
fix(): stop app with unexpected error when the connection is not ready,0.9342353,fix(): stop app with unexpected error when the connection is not ready (7f0403d),,1
chore(deps): update typescript-eslint monorepo to v4.8.0,0.99479175,chore(deps): update typescript-eslint monorepo to v4.8.2 (c1416b3),,1
Merge pull request #706 from nestjs/renovate/docker-postgres-11.x,0.9981015,Merge pull request #706 from nestjs/renovate/docker-postgres-11.x (1b49eb3),chore(deps): update postgres docker tag to v11.10,1
chore(deps): update dependency pg to v8.5.1,0.9893852,chore(deps): update dependency pg to v8.5.1 (f5c7a9d),,1
chore(deps): update nest monorepo to v7.5.2,0.99047536,chore(deps): update nest monorepo to v7.5.0 (fca09a5),,1
chore(deps): update postgres docker tag to v11.10,0.9879553,chore(deps): update postgres docker tag to v11.9 (0c2b720),,1
chore(deps): update dependency pg to v8.5.0,0.9886066,chore(deps): update dependency pg to v8.5.0 (790d909),,1
chore(deps): update typescript-eslint monorepo to v4.7.0,0.9945721,chore(deps): update typescript-eslint monorepo to v4.7.0 (088e5ed),,1
chore(deps): update dependency ts-jest to v26.4.4,0.9915232,chore(deps): update dependency ts-jest to v26.4.2 (75c0e1d),,1
chore(deps): update dependency eslint to v7.13.0,0.99022686,chore(deps): update dependency eslint to v7.13.0 (8f3da71),,1
chore(deps): update dependency supertest to v6.0.1,0.9860145,chore(deps): update dependency supertest to v6.0.1 (b614945),,1
chore(deps): update dependency jest to v26.6.3,0.9888915,chore(deps): update dependency jest to v26.0.1 (06339f2),,1
chore(deps): update typescript-eslint monorepo to v4.6.1,0.9942381,chore(deps): update typescript-eslint monorepo to v4.6.0 (f763b8c),,1
chore(deps): update dependency typeorm to v0.2.29,0.99059784,chore(deps): update dependency typeorm to v0.2.29 (82db6cb),,1
chore(deps): update dependency jest to v26.6.2,0.9909398,chore(deps): update dependency jest to v26.0.1 (06339f2),,1
chore(deps): update nest monorepo to v7.5.1,0.99031055,chore(deps): update nest monorepo to v7.5.0 (fca09a5),,1
chore(deps): update nest monorepo to v7.5.0,0.9909085,chore(deps): update nest monorepo to v7.5.0 (fca09a5),,1
Merge pull request #657 from nestjs/renovate/uuid-8.x,0.9950645,Merge pull request #657 from nestjs/renovate/uuid-8.x (363861e),fix(deps): update dependency uuid to v8.3.1,1
chore(deps): update dependency lint-staged to v10.5.1,0.9915759,chore(deps): update dependency lint-staged to v10.5.4 (3946bfe),,1
chore(deps): update dependency release-it to v14.2.1,0.9870175,chore(deps): update dependency release-it to v14.14.1 (1ee6c4a),,1
chore(deps): update dependency supertest to v6,0.97416866,chore(deps): update dependency supertest to v6 (353ced4),,1
chore(deps): update dependency eslint-config-prettier to v6.15.0,0.9939673,chore(deps): update dependency eslint-config-prettier to v6.15.0 (8f6b962),,1
chore(deps): update dependency eslint to v7.12.1,0.993016,chore(deps): update dependency eslint to v7.12.1 (116380b),,1
chore(deps): update dependency typescript to v4.0.5,0.98980254,chore(deps): update dependency typescript to v4.0.5 (9382363),,1
chore(deps): update dependency ts-jest to v26.4.3,0.9904115,chore(deps): update dependency ts-jest to v26.4.2 (75c0e1d),,1
chore(deps): update dependency pg to v8.4.2,0.98617846,chore(deps): update dependency pg to v8.4.2 (2230911),,1
chore(deps): update dependency lint-staged to v10.5.0,0.99247247,chore(deps): update dependency lint-staged to v10.5.4 (3946bfe),,1
chore(deps): update typescript-eslint monorepo to v4.6.0,0.9951329,chore(deps): update typescript-eslint monorepo to v4.6.0 (f763b8c),,1
chore(deps): update dependency eslint to v7.12.0,0.99326396,chore(deps): update dependency eslint to v7.12.1 (116380b),,1
chore(deps): update dependency ts-jest to v26.4.2,0.99182516,chore(deps): update dependency ts-jest to v26.4.2 (75c0e1d),,1
chore(deps): update dependency jest to v26.6.1,0.9906395,chore(deps): update dependency jest to v26.0.1 (06339f2),,1
chore(deps): update dependency eslint-config-prettier to v6.14.0,0.9938201,chore(deps): update dependency eslint-config-prettier to v6.14.0 (147655a),,1
chore(deps): update dependency @types/jest to v26.0.15,0.9894814,chore(deps): update dependency @types/jest to v26.0.14 (2348662),,1
chore(deps): update typescript-eslint monorepo to v4.5.0,0.9948703,chore(deps): update typescript-eslint monorepo to v4.5.0 (5e8f224),,1
chore(deps): update dependency jest to v26.6.0,0.99083936,chore(deps): update dependency jest to v26.0.1 (06339f2),,1
chore(deps): update dependency release-it to v14.2.0,0.9847498,chore(deps): update dependency release-it to v14.2.2 (21e2399),,1
chore(deps): update dependency lint-staged to v10.4.2,0.9906507,chore(deps): update dependency lint-staged to v10.4.1 (7af7a23),,1
chore(deps): update dependency eslint-config-prettier to v6.13.0,0.98819816,chore(deps): update dependency eslint-config-prettier to v6.13.0 (ea7ccd5),,1
chore(deps): update dependency lint-staged to v10.4.1,0.99168247,chore(deps): update dependency lint-staged to v10.4.1 (7af7a23),,1
chore(deps): update typescript-eslint monorepo to v4.4.1,0.99256027,chore(deps): update typescript-eslint monorepo to v4.4.0 (1b12573),,1
chore(deps): update dependency jest to v26.5.3,0.987985,chore(deps): update dependency jest to v26.5.2 (6a6f59f),,1
chore(deps): update dependency release-it to v14.1.0,0.99028873,chore(deps): update dependency release-it to v14.14.1 (1ee6c4a),,1
chore(deps): update dependency eslint to v7.11.0,0.9929739,chore(deps): update dependency eslint to v7.11.0 (63b7c7c),,1
chore(deps): update dependency pg to v8.4.1,0.98693275,chore(deps): update dependency pg to v8.4.1 (9f0fd3b),,1
fix(deps): update dependency uuid to v8.3.1,0.9818479,fix(deps): update dependency uuid to v8.3.1 (28a8b07),,1
chore(deps): update dependency release-it to v14.0.4,0.98587406,chore(deps): update dependency release-it to v14.0.4 (1ec6fc2),,1
chore(deps): update dependency jest to v26.5.2,0.99030674,chore(deps): update dependency jest to v26.5.2 (6a6f59f),,1
Merge pull request #660 from duongle26/patch-1,0.9889283,Merge pull request #660 from duongle26/patch-1 (32f5427),Remove the link to non exist documentation,1
chore(deps): update typescript-eslint monorepo to v4.4.0,0.9932133,chore(deps): update typescript-eslint monorepo to v4.4.0 (1b12573),,1
docs(): Remove the link to non exist documentation,0.96286416,docs(): Remove the link to non exist documentation (515e625),,1
chore(deps): update dependency jest to v26.5.0,0.9899367,chore(deps): update dependency jest to v26.5.2 (6a6f59f),,1
chore(deps): update dependency pg to v8.4.0,0.9872365,chore(deps): update dependency pg to v8.4.0 (0cb781a),,1
chore(deps): update dependency typeorm to v0.2.28,0.9911634,chore(deps): update dependency typeorm to v0.2.28 (31750c0),,1
chore(deps): update dependency typeorm to v0.2.27,0.9919652,chore(deps): update dependency typeorm to v0.2.27 (27bc47c),,1
chore(deps): update dependency ts-jest to v26.4.1,0.9916242,chore(deps): update dependency ts-jest to v26.4.2 (75c0e1d),,1
chore(deps): update typescript-eslint monorepo to v4.3.0,0.9915612,chore(deps): update typescript-eslint monorepo to v4.3.0 (c3608b7),,1
chore(deps): update dependency eslint-plugin-import to v2.22.1,0.9949304,chore(deps): update dependency eslint-plugin-import to v2.22.0 (4546cc9),,1
chore(deps): update dependency eslint to v7.10.0,0.97910845,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
chore(deps): update dependency eslint-config-prettier to v6.12.0,0.98651147,chore(deps): update dependency eslint-config-prettier to v6.11.0 (3a298a1),,1
chore(deps): update dependency supertest to v5,0.97232795,chore(deps): update dependency supertest to v5 (2e23ea0),,1
chore(deps): update typescript-eslint monorepo to v4.2.0,0.9924642,chore(deps): update typescript-eslint monorepo to v4.2.0 (54f5087),,1
chore(deps): update dependency ts-jest to v26.4.0,0.99170864,chore(deps): update dependency ts-jest to v26.4.2 (75c0e1d),,1
chore(deps): update dependency typescript to v4.0.3,0.99152654,chore(deps): update dependency typescript to v4.0.3 (4bfef41),,1
chore(deps): update dependency @types/jest to v26.0.14,0.9930767,chore(deps): update dependency @types/jest to v26.0.14 (2348662),,1
chore(deps): update dependency lint-staged to v10.4.0,0.99183506,chore(deps): update dependency lint-staged to v10.4.1 (7af7a23),,1
chore(deps): update dependency prettier to v2.1.2,0.98499936,chore(deps): update dependency prettier to v2.1.1 (0852341),,1
chore(deps): update typescript-eslint monorepo to v4.1.1,0.98993987,chore(deps): update typescript-eslint monorepo to v4.4.0 (1b12573),,1
chore(deps): update dependency release-it to v14.0.3,0.9875558,chore(deps): update dependency release-it to v14.3.0 (004aa43),,1
chore(): release v7.1.4,0.8165437,chore(): resolved conflits (9380942),,1
Merge pull request #632 from nestjs/dependabot/npm_and_yarn/node-fetch-2.6.1,0.9967743,Merge pull request #632 from nestjs/dependabot/npm_and_yarn/node-fetch-2.6.1 (e7e1fce),chore(deps): bump node-fetch from 2.6.0 to 2.6.1,1
chore(deps): update commitlint monorepo to v11,0.98173857,chore(deps): update commitlint monorepo to v11 (d9a2ec0),,1
chore(deps): update dependency eslint to v7.9.0,0.9886565,chore(deps): update dependency eslint to v7.9.0 (f7005a5),,1
chore(deps): bump node-fetch from 2.6.0 to 2.6.1,0.9942095,chore(deps): bump node-fetch from 2.6.0 to 2.6.1 (328b839),Bumps node-fetch from 2.6.0 to 2.6.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,1
chore(deps): update dependency typeorm to v0.2.26,0.9882436,chore(deps): update dependency typeorm to v0.2.26 (6a2f19a),,1
chore(deps): update typescript-eslint monorepo to v4.1.0,0.9912511,chore(deps): update typescript-eslint monorepo to v4.4.0 (1b12573),,1
chore(deps): update dependency husky to v4.3.0,0.9913194,chore(deps): update dependency husky to v4.3.5 (094c02c),,1
chore(deps): update dependency rxjs-compat to v6.6.3,0.9941556,chore(deps): update dependency rxjs-compat to v6.6.3 (3943afa),,1
chore(deps): update dependency rxjs to v6.6.3,0.99119085,chore(deps): update dependency rxjs to v6.6.6 (2f3596e),,1
chore(deps): update dependency release-it to v14.0.2,0.98542786,chore(deps): update dependency release-it to v14.14.1 (1ee6c4a),,1
chore(deps): update dependency release-it to v14,0.9804143,chore(deps): update dependency release-it to v14 (6aaa26b),,1
chore(deps): update dependency lint-staged to v10.3.0,0.992422,chore(deps): update dependency lint-staged to v10.3.0 (391486c),,1
chore(deps): update dependency release-it to v13.7.1,0.99044275,chore(deps): update dependency release-it to v13.1.2 (7d9a9db),,1
chore(deps): update dependency @types/jest to v26.0.13,0.9931507,chore(deps): update dependency @types/jest to v26.0.13 (624d930),,1
chore(deps): update dependency eslint to v7.8.1,0.9852871,chore(deps): update dependency eslint to v7.3.0 (8cb5587),,1
chore(): release v7.1.3,0.815863,chore(): resolved conflits (9380942),,1
fix(): use to retry option,0.8707976,fix(): use to retry option (986ee91),,1
chore(): release v7.1.2,0.8175244,chore(): resolved conflits (9380942),,1
fix(): merge conflicts,0.91633767,fix(): resolve merge conflicts (4deffc2),,1
feat(): add a new config option to determine whether retry or not,0.9602206,feat(): add a new config option to determine whether retry or not (6d11779),,1
chore(deps): update dependency eslint to v7.8.0,0.9858056,chore(deps): update dependency eslint to v7.3.0 (8cb5587),,1
chore(deps): update dependency @types/jest to v26.0.12,0.9939982,chore(deps): update dependency @types/jest to v26.0.12 (857093c),,1
chore(deps): update typescript-eslint monorepo to v4.0.1,0.99246955,chore(deps): update typescript-eslint monorepo to v4.4.0 (1b12573),,1
chore(deps): update typescript-eslint monorepo to v4,0.9853328,chore(deps): update typescript-eslint monorepo to v4 (fa911a8),,1
chore(deps): update nest monorepo to v7.4.4,0.9928695,chore(deps): update nest monorepo to v7.4.1 (b0c3b6c),,1
chore(deps): update nest monorepo to v7.4.3,0.9927575,chore(deps): update nest monorepo to v7.4.1 (b0c3b6c),,1
chore(deps): update dependency pg to v8.3.3,0.9829675,chore(deps): update dependency pg to v8.3.2 (8dd649e),,1
chore(deps): update dependency ts-jest to v26.3.0,0.9897668,chore(deps): update dependency ts-jest to v26.1.3 (68310b5),,1
chore(deps): update dependency prettier to v2.1.1,0.98697686,chore(deps): update dependency prettier to v2.1.1 (0852341),,1
chore(deps): update dependency release-it to v13.7.0,0.98954576,chore(deps): update dependency release-it to v13.1.2 (7d9a9db),,1
chore(deps): update dependency lint-staged to v10.2.13,0.99231696,chore(deps): update dependency lint-staged to v10.2.13 (8471bdc),,1
chore(deps): update dependency lint-staged to v10.2.12,0.9902824,chore(deps): update dependency lint-staged to v10.2.11 (10af7fb),,1
chore(deps): update typescript-eslint monorepo to v3.10.1,0.9889735,chore(deps): update typescript-eslint monorepo to v3.10.1 (f750bba),,1
chore(deps): update typescript-eslint monorepo to v3.10.0,0.9888879,chore(deps): update typescript-eslint monorepo to v3.10.0 (a886d5d),,1
chore(deps): update dependency prettier to v2.1.0,0.9855864,chore(deps): update dependency prettier to v2.1.1 (0852341),,1
chore(): release v7.1.1,0.8001474,chore(): resolved conflits (9380942),,1
Merge branch 'Paul0523-feature/fix-custom-repository-nometadata-error',0.97067785,Merge branch 'Paul0523-feature/fix-custom-repository-nometadata-error' (afa8bec),,1
refactor(): adjust to the code style,0.9086022,refactor(): adjust to the code style (216b496),,1
Merge branch 'feature/fix-custom-repository-nometadata-error' of https://github.com/Paul0523/typeorm into Paul0523-feature/fix-custom-repository-nometadata-error,0.98857677,Merge branch 'feature/fix-custom-repository-nometadata-error' of https://github.com/Paul0523/typeorm into Paul0523-feature/fix-custom-repository-nometadata-error (e870e41),,1
Merge pull request #590 from nestjs/renovate/docker-postgres-11.x,0.9977115,Merge pull request #590 from nestjs/renovate/docker-postgres-11.x (731c031),chore(deps): update postgres docker tag to v11.9,1
mv code to function,0.90045416,mv code to function (1018a7e),,1
chore(deps): update dependency release-it to v13.6.9,0.98740315,chore(deps): update dependency release-it to v13.6.6 (f97a20d),,1
chore(deps): update dependency jest to v26.4.2,0.992483,chore(deps): update dependency jest to v26.4.1 (1c04095),,1
.,0.2458156,. (cf7bd2f),,0
"fix when use custom repository, TypeOrm.forFeature also need entity to be add",0.9835179,"fix when use custom repository, TypeOrm.forFeature also need entity to be add (11716ce)",,1
chore(deps): update dependency typescript to v4,0.97766984,chore(deps): update dependency typescript to v4 (00e8c60),,1
chore(deps): update dependency jest to v26.4.1,0.9930189,chore(deps): update dependency jest to v26.4.1 (1c04095),,1
chore(deps): update dependency release-it to v13.6.8,0.9897469,chore(deps): update dependency release-it to v13.6.8 (8587c29),,1
chore(deps): update dependency pg to v8.3.2,0.9841999,chore(deps): update dependency pg to v8.3.2 (8dd649e),,1
chore(deps): update typescript-eslint monorepo to v3.9.1,0.99385685,chore(deps): update typescript-eslint monorepo to v3.9.1 (63c609d),,1
chore(deps): update commitlint monorepo to v9.1.2,0.9916671,chore(deps): update commitlint monorepo to v9.1.2 (3428191),,1
chore(deps): update dependency release-it to v13.6.7,0.9873011,chore(deps): update dependency release-it to v13.6.0 (71a75e6),,1
chore(deps): update dependency @types/jest to v26.0.10,0.9933569,chore(deps): update dependency @types/jest to v26.0.10 (31d8aa4),,1
chore(deps): update dependency eslint to v7.7.0,0.99028885,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
chore(deps): update postgres docker tag to v11.9,0.99393153,chore(deps): update postgres docker tag to v11.9 (0c2b720),,1
chore(deps): update dependency jest to v26.4.0,0.99268764,chore(deps): update dependency jest to v26.4.1 (1c04095),,1
Merge pull request #570 from nestjs/renovate/uuid-8.x,0.995664,Merge pull request #570 from nestjs/renovate/uuid-8.x (7c3380b),fix(deps): update dependency uuid to v8.3.0,1
fix(deps): update dependency uuid to v8.3.0,0.9810158,fix(deps): update dependency uuid to v8.3.1 (28a8b07),,1
chore(deps): update dependency ts-jest to v26.2.0,0.9905921,chore(deps): update dependency ts-jest to v26.1.2 (8d5e8a6),,1
chore(deps): update typescript-eslint monorepo to v3.9.0,0.99433804,chore(deps): update typescript-eslint monorepo to v3.9.1 (63c609d),,1
chore(deps): update dependency jest to v26.3.0,0.989145,chore(deps): update dependency jest to v26.3.0 (f0890ee),,1
chore(deps): update dependency @types/jest to v26.0.9,0.9874261,chore(deps): update dependency @types/jest to v26.0.9 (c427b50),,1
chore(deps): update typescript-eslint monorepo to v3.8.0,0.99412906,chore(deps): update typescript-eslint monorepo to v3.8.0 (3802dae),,1
chore(deps): update dependency eslint to v7.6.0,0.987046,chore(deps): update dependency eslint to v7.6.0 (ce1ffc6),,1
chore(deps): update dependency jest to v26.2.2,0.9881547,chore(deps): update dependency jest to v26.0.1 (06339f2),,1
chore(deps): update dependency @types/jest to v26.0.8,0.98705846,chore(deps): update dependency @types/jest to v26.0.4 (429c28f),,1
chore(deps): update dependency rxjs-compat to v6.6.2,0.9930338,chore(deps): update dependency rxjs-compat to v6.6.6 (49f89d8),,1
chore(deps): update dependency rxjs to v6.6.2,0.9923032,chore(deps): update dependency rxjs to v6.6.6 (2f3596e),,1
chore(deps): update nest monorepo to v7.4.2,0.99310875,chore(deps): update nest monorepo to v7.4.1 (b0c3b6c),,1
chore(deps): update dependency jest to v26.2.1,0.9880271,chore(deps): update dependency jest to v26.0.1 (06339f2),,1
chore(deps): update nest monorepo to v7.4.1,0.9934633,chore(deps): update nest monorepo to v7.4.1 (b0c3b6c),,1
chore(deps): update nest monorepo to v7.4.0,0.9932445,chore(deps): update nest monorepo to v7.4.1 (b0c3b6c),,1
chore(deps): update dependency ts-jest to v26.1.4,0.9898801,chore(deps): update dependency ts-jest to v26.1.4 (294cec8),,1
chore(deps): update typescript-eslint monorepo to v3.7.1,0.99340534,chore(deps): update typescript-eslint monorepo to v3.7.1 (6fea8c7),,1
chore(deps): update dependency release-it to v13.6.6,0.98778,chore(deps): update dependency release-it to v13.6.0 (71a75e6),,1
chore(deps): update dependency @types/jest to v26.0.7,0.9927798,chore(deps): update dependency @types/jest to v26.0.3 (7d2e624),,1
chore(deps): update dependency @types/jest to v26.0.6,0.9873525,chore(deps): update dependency @types/jest to v26.0.6 (d4a8234),,1
chore(deps): update typescript-eslint monorepo to v3.7.0,0.9944432,chore(deps): update typescript-eslint monorepo to v3.7.1 (6fea8c7),,1
chore(deps): update dependency eslint to v7.5.0,0.99057996,chore(deps): update dependency eslint to v7.5.0 (7f831ca),,1
chore(deps): update dependency @types/jest to v26.0.5,0.9909109,chore(deps): update dependency @types/jest to v26.0.5 (7b5aa7d),,1
chore(deps): update dependency ts-jest to v26.1.3,0.9916887,chore(deps): update dependency ts-jest to v26.1.3 (68310b5),,1
chore(deps): update dependency typescript to v3.9.7,0.99262106,chore(deps): update dependency typescript to v3.9.7 (71b41af),,1
Merge pull request #558 from nestjs/dependabot/npm_and_yarn/lodash-4.17.19,0.99687517,Merge pull request #558 from nestjs/dependabot/npm_and_yarn/lodash-4.17.19 (d7f7433),chore(deps): bump lodash from 4.17.15 to 4.17.19,1
chore(deps): bump lodash from 4.17.15 to 4.17.19,0.984823,chore(deps): bump lodash from 4.17.15 to 4.17.19 (2df405a),Bumps lodash from 4.17.15 to 4.17.19. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,1
chore(deps): update typescript-eslint monorepo to v3.6.1,0.99408334,chore(deps): update typescript-eslint monorepo to v3.6.0 (0622200),,1
chore(deps): update dependency ts-jest to v26.1.2,0.9916036,chore(deps): update dependency ts-jest to v26.1.0 (b02b949),,1
chore(deps): update commitlint monorepo to v9.1.1,0.99109995,chore(deps): update commitlint monorepo to v9.1.2 (3428191),,1
chore(deps): update dependency release-it to v13.6.5,0.9870094,chore(deps): update dependency release-it to v13.6.5 (42d6d60),,1
chore(deps): update dependency pg to v8.3.0,0.98526585,chore(deps): update dependency pg to v8.3.0 (4ed4a53),,1
chore(deps): update nest monorepo to v7.3.2,0.99338984,chore(deps): update nest monorepo to v7.3.1 (5d4b96b),,1
chore(deps): update dependency pg to v8.2.2,0.9889531,chore(deps): update dependency pg to v8.2.2 (0ba8c9a),,1
chore(deps): update dependency @types/jest to v26.0.4,0.9932512,chore(deps): update dependency @types/jest to v26.0.4 (429c28f),,1
chore(deps): update typescript-eslint monorepo to v3.6.0,0.9951469,chore(deps): update typescript-eslint monorepo to v3.6.0 (0622200),,1
chore(deps): update dependency eslint to v7.4.0,0.99141175,chore(deps): update dependency eslint to v7.4.0 (7d0280f),,1
chore(deps): update nest monorepo to v7.3.1,0.9935474,chore(deps): update nest monorepo to v7.3.1 (5d4b96b),,1
chore(deps): update dependency rxjs-compat to v6.6.0,0.99318624,chore(deps): update dependency rxjs-compat to v6.6.6 (49f89d8),,1
chore(deps): update dependency rxjs to v6.6.0,0.991457,chore(deps): update dependency rxjs to v6.6.0 (31aeb8c),,1
chore(deps): update dependency typescript to v3.9.6,0.9884647,chore(deps): update dependency typescript to v3.9.7 (71b41af),,1
chore(deps): update nest monorepo to v7.3.0,0.9932526,chore(deps): update nest monorepo to v7.3.1 (5d4b96b),,1
chore(deps): update typescript-eslint monorepo to v3.5.0,0.9933671,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
chore(deps): update dependency @types/supertest to v2.0.10,0.9864315,chore(deps): update dependency @types/supertest to v2.0.10 (b0efc15),,1
Merge pull request #535 from nestjs/renovate/uuid-8.x,0.9962479,Merge pull request #535 from nestjs/renovate/uuid-8.x (68f0556),fix(deps): update dependency uuid to v8.2.0,1
fix(deps): update dependency uuid to v8.2.0,0.9732224,fix(deps): update dependency uuid to v8.2.0 (74a9841),,1
chore(deps): update dependency release-it to v13.6.4,0.98625195,chore(deps): update dependency release-it to v13.6.0 (71a75e6),,1
chore(deps): update dependency eslint-plugin-import to v2.22.0,0.99564147,chore(deps): update dependency eslint-plugin-import to v2.22.0 (4546cc9),,1
chore(deps): update dependency @types/jest to v26.0.3,0.98831403,chore(deps): update dependency @types/jest to v26.0.3 (7d2e624),,1
chore(deps): update dependency @types/jest to v26.0.2,0.9901887,chore(deps): update dependency @types/jest to v26.0.4 (429c28f),,1
chore(deps): update dependency jest to v26.1.0,0.9878161,chore(deps): update dependency jest to v26.0.1 (06339f2),,1
chore(deps): update dependency eslint to v7.3.1,0.98759294,chore(deps): update dependency eslint to v7.3.0 (8cb5587),,1
chore(deps): update typescript-eslint monorepo to v3.4.0,0.9914711,chore(deps): update typescript-eslint monorepo to v3.4.0 (a775801),,1
