Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
813,chore(deps): update nest monorepo to v6.6.7,0.98022985,chore(deps): update nest monorepo to v7.6.9 (c490058),,1
814,chore(deps): update dependency lint-staged to v13.1.0,0.9838997,chore(deps): update dependency lint-staged to v13.0.2 (501211a),,1
815,chore(deps): update nest monorepo to v7.4.3,0.982008,chore(deps): update nest monorepo to v7.0.5 (7ba0624),,1
816,Merge pull request #1497 from nestjs/renovate/cimg-node-19.x,0.9222771,Merge pull request #1048 from nestjs/renovate/circleci-node-17.x (f94e636),,1
817,fix(): do not initialize datasource if already initialized,0.89630437,fix(): do not initialize datasource if already initialized (d359f4d),,1
818,chore(deps): update dependency jest to v29.3.1,0.9710072,chore(deps): update dependency jest to v27.0.6 (3ed0293),,1
819,chore(deps): update typescript-eslint monorepo to v5.37.0,0.98442477,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
820,chore(deps): update dependency lint-staged to v10.0.9,0.98364216,chore(deps): update dependency lint-staged to v10.2.0 (09b1e9c),,1
821,chore(deps): update nest monorepo to v7,0.974085,chore(deps): update nest monorepo to v7.0.5 (7ba0624),,1
822,chore(deps): update dependency pg to v8.10.0,0.9821758,chore(deps): update dependency pg to v8.7.3 (9dd0495),"Revert ""chore(typeorm-utils): improvement""",1
823,chore(deps): update typescript-eslint monorepo to v5.9.1,0.9867502,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
824,fix(deps): update dependency uuid to v3.4.0,0.949435,fix(deps): update dependency uuid to v8.2.0 (74a9841),chore(typeorm-utils): improvement,1
825,chore(deps): update dependency husky to v1,0.96037155,chore(deps): update dependency husky to v5.2.0 (0674d33),,1
826,chore(deps): update nest monorepo to v7.6.5,0.98363584,chore(deps): update nest monorepo to v7.0.5 (7ba0624),,1
827,chore(deps): update dependency pg to v8.9.0,0.98348033,chore(deps): update dependency pg to v8.7.3 (9dd0495),,1
828,chore(deps): update nest monorepo to v7.6.7,0.9843718,chore(deps): update nest monorepo to v7.0.5 (7ba0624),,1
829,chore(deps): update dependency eslint to v7.10.0,0.98383874,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
830,Merge pull request #1048 from nestjs/renovate/circleci-node-17.x,0.9857258,Merge pull request #1048 from nestjs/renovate/circleci-node-17.x (f94e636),,1
831,chore(deps): update nest monorepo to v6.11.1,0.9790659,chore(deps): update nest monorepo to v7.0.13 (0653eff),,1
832,chore(deps): update dependency typeorm to v0.2.36,0.9779946,chore(deps): update dependency typeorm to v0.2.30 (652eb12),,1
833,chore(deps): update typescript-eslint monorepo to v4.9.1,0.98607546,chore(deps): update typescript-eslint monorepo to v4.4.0 (1b12573),,1
834,chore(deps): update dependency ts-jest to v26.5.6,0.9866613,chore(deps): update dependency ts-jest to v26.5.1 (1c19681),,1
835,chore(deps): update dependency @types/jest to v26.0.18,0.9884598,chore(deps): update dependency @types/jest to v26.0.21 (0186634),,1
836,Merge pull request #18 from nestjs/update/version-5,0.8779737,Merge pull request #318 from nestjs/renovate/docker-postgres-11.x (5357510),,1
837,chore(deps): update dependency jest to v27.4.7,0.9832344,chore(deps): update dependency jest to v27.0.6 (3ed0293),,1
838,Merge pull request #181 from nestjs/renovate/typescript-3.x,0.8955982,Merge pull request #813 from nestjs/revert-811-chore/typeorm-utils-improvement (4d57edc),,1
839,chore(deps): update nest monorepo to v7.3.2,0.97975343,chore(deps): update nest monorepo to v7.0.3 (929ded4),,1
840,chore(deps): update dependency rxjs-compat to v6.6.6,0.976276,chore(deps): update dependency rxjs-compat to v6.6.6 (49f89d8),,1
841,Merge branch 'andrew-yustyk-options-factory',0.51430595,Merge branch 'IRCraziestTaxi-move-keepconnectionalive-into-retry' (39924fc),,0
842,chore(deps): update nest monorepo to v6.10.6,0.9793786,chore(deps): update nest monorepo to v8.0.6 (6680204),chore(deps): update postgres docker tag to v11.11,1
843,chore(deps): bump trim-newlines from 3.0.0 to 3.0.1,0.96164656,chore(deps): bump trim-newlines from 3.0.0 to 3.0.1 (9f2a60e),,1
844,chore(deps): update dependency release-it to v13.5.5,0.9787322,chore(deps): update dependency release-it to v13.6.2 (afe3b18),,1
845,chore(deps): update typescript-eslint monorepo to v4.31.0,0.98799086,chore(deps): update typescript-eslint monorepo to v4.4.0 (1b12573),,1
846,Merge pull request #69 from nestjs/renovate/configure,0.89662087,Merge pull request #1276 from nestjs/renovate/postgres-14.x (a0b9000),,1
847,chore(deps): update dependency eslint to v8.8.0,0.98294646,chore(deps): update dependency eslint to v8.8.0 (a384965),,1
848,chore(deps): update dependency lint-staged to v12.1.5,0.982741,chore(deps): update dependency lint-staged to v12.3.7 (9558148),,1
849,chore(deps): update dependency eslint to v8.23.1,0.98044014,chore(deps): update dependency eslint to v8.20.0 (4e06d87),,1
850,chore(deps): update commitlint monorepo to v16.2.4,0.984088,chore(deps): update commitlint monorepo to v16.2.4 (84955de),,1
851,chore(deps): update nest monorepo to v7.2.0,0.97873074,chore(deps): update nest monorepo to v7.0.5 (7ba0624),,1
852,"feat(): rename scripts (integration, e2e)",0.93945956,"feat(): rename scripts (integration, e2e) (3b9fa8f)",,1
853,chore(deps): update dependency eslint to v7.3.1,0.98127186,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
854,chore(deps): update dependency jest to v25.2.6,0.97638416,chore(deps): update dependency jest to v25.2.3 (2188254),,1
855,chore(deps): update dependency eslint-config-prettier to v7.1.0,0.9761156,chore(deps): update dependency eslint-config-prettier to v7.2.0 (5fca982),,1
856,chore(deps): update typescript-eslint monorepo to v4.28.4,0.9882821,chore(deps): update typescript-eslint monorepo to v4.4.0 (1b12573),,1
857,chore(deps): update nest monorepo to v7.6.15,0.98388267,chore(deps): update nest monorepo to v7.0.13 (0653eff),,1
858,Merge pull request #535 from nestjs/renovate/uuid-8.x,0.9888128,Merge pull request #535 from nestjs/renovate/uuid-8.x (68f0556),,1
859,chore(deps): update dependency release-it to v13.3.1,0.9797474,chore(deps): update dependency release-it to v13.6.2 (afe3b18),,1
860,chore(deps): update dependency eslint to v7.3.0,0.9734335,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
861,Update README.md,0.92070395,Update README.md (3a1582b),,1
862,chore(deps): update nest monorepo to v9.1.5,0.9804863,chore(deps): update nest monorepo to v7.0.3 (929ded4),,1
863,chore(deps): update dependency rxjs to v6.5.3,0.98342615,chore(deps): update dependency rxjs to v6.5.5 (3a8115a),,1
864,chore(deps): update dependency @types/jest to v27.5.0,0.9863419,chore(deps): update dependency @types/jest to v27.0.3 (8802570),,1
865,chore(deps): update dependency ts-jest to v28.0.2,0.98349786,chore(deps): update dependency ts-jest to v28.0.5 (0bf3259),,1
866,chore(deps): update dependency typeorm to v0.2.27,0.97984946,chore(deps): update dependency typeorm to v0.2.27 (27bc47c),,1
867,chore(deps): update dependency pg to v8.8.0,0.978372,chore(deps): update dependency pg to v8.7.3 (9dd0495),,1
868,chore(deps): update dependency rxjs to v6.6.6,0.9772793,chore(deps): update dependency rxjs to v6.6.6 (2f3596e),,1
869,chore(deps): update dependency eslint to v8.22.0,0.97547835,chore(deps): update dependency eslint to v8.20.0 (4e06d87),,1
870,chore(deps): update typescript-eslint monorepo to v5.53.0,0.98658776,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
871,chore(deps): update dependency husky to v8,0.971526,chore(deps): update dependency husky to v8 (8ab6dd2),,1
872,fix(deps): update dependency uuid to v8.3.1,0.97503114,fix(deps): update dependency uuid to v8.3.1 (28a8b07),,1
873,chore(deps): update dependency eslint to v8.12.0,0.981716,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
874,chore(deps): update dependency prettier to v1.18.2,0.9802675,chore(deps): update dependency prettier to v2.5.0 (a582723),,1
875,Merge pull request #312 from nestjs/renovate/docker-postgres-11.x,0.98824775,Merge pull request #312 from nestjs/renovate/docker-postgres-11.x (55e4142),,1
876,Merge pull request #114 from nestjs/renovate/rxjs-compat-6.x,0.87167513,Merge pull request #1276 from nestjs/renovate/postgres-14.x (a0b9000),,1
877,chore: publish 3.1.0 release,0.68737614,chore(deps): update dependency release-it to v13.6.2 (afe3b18),,0
878,chore(deps): update dependency lint-staged to v11.0.1,0.9845493,chore(deps): update dependency lint-staged to v11.2.0 (05865bd),fix(deps): update dependency uuid to v8.3.2,1
879,"build: add dist directory, update dependencies",0.6028609,chore(deps): update dependency lint-staged to v10.2.12 (dfb4b47),chore(deps): bump ini from 1.3.5 to 1.3.8,0
880,chore(deps): update typescript-eslint monorepo to v5.24.0,0.98511595,chore(deps): update typescript-eslint monorepo to v5.24.0 (2e78711),chore(deps): bump node-notifier from 8.0.0 to 8.0.1,1
881,chore(deps): update dependency @types/node to v18.11.8,0.98408437,chore(deps): update dependency @types/node to v16.11.15 (82799ea),Added MIT License File,1
882,Merge pull request #91 from nestjs/renovate/nest-monorepo,0.9549284,Merge pull request #1183 from nestjs/renovate/nest-monorepo (24422a2),The License file link is available in the README.md file. But it's a dead link. The License file doesn't exist.,1
883,chore(deps): update typescript-eslint monorepo to v5.30.4,0.98526883,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
884,chore(deps): update dependency ts-jest to v27.1.2,0.988466,chore(deps): update dependency ts-jest to v27.1.0 (07d1608),,1
885,chore(deps): update dependency typescript to v4.2.4,0.9762881,chore(deps): update dependency typescript to v4.2.2 (75e9000),,1
886,chore(deps): update nest monorepo to v9.0.4,0.97899884,chore(deps): update nest monorepo to v7.0.3 (929ded4),Bumps node-notifier from 8.0.0 to 8.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,1
887,chore(deps): update dependency ts-jest to v27.1.0,0.98942035,chore(deps): update dependency ts-jest to v27.1.0 (07d1608),,1
888,chore(deps): update dependency release-it to v13.6.9,0.9845874,chore(deps): update dependency release-it to v13.6.2 (afe3b18),,1
889,chore(deps): update dependency pg to v8.3.3,0.98136735,chore(deps): update dependency pg to v8.3.0 (4ed4a53),,1
890,chore(deps): update dependency lint-staged to v11.2.4,0.9852673,chore(deps): update dependency lint-staged to v11.2.0 (05865bd),,1
891,chore(deps): update dependency release-it to v13.5.8,0.9818013,chore(deps): update dependency release-it to v13.6.2 (afe3b18),,1
892,chore(deps): update typescript-eslint monorepo to v3.0.2,0.978557,chore(deps): update typescript-eslint monorepo to v3.4.0 (a775801),,1
893,Merge pull request #207 from nestjs/renovate/husky-3.x,0.91852266,Merge pull request #1179 from nestjs/renovate/postgres-14.x (70d3f1a),,1
894,chore(deps): update dependency @types/jest to v27.5.1,0.98581016,chore(deps): update dependency @types/jest to v27.0.3 (8802570),,1
895,chore(deps): update dependency jest to v29.1.2,0.9672371,chore(deps): update dependency jest to v27.2.5 (30bf987),Bumps ini from 1.3.5 to 1.3.8. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,1
896,chore(deps): update typescript-eslint monorepo to v5.27.0,0.98734915,chore(deps): update typescript-eslint monorepo to v5.24.0 (2e78711),,1
897,chore(deps): update typescript-eslint monorepo to v5.22.0,0.984397,chore(deps): update typescript-eslint monorepo to v2.20.0 (7511dd8),,1
898,chore(deps): update dependency lint-staged to v10.1.4,0.98402214,chore(deps): update dependency lint-staged to v10.5.1 (6188041),,1
899,chore(deps): update dependency @types/uuid to v7.0.2,0.9788394,chore(deps): update dependency @types/uuid to v7.0.3 (03715d6),,1
900,chore(deps): update typescript-eslint monorepo to v5.57.1,0.9873826,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
901,Merge pull request #161 from nestjs/renovate/husky-3.x,0.91619825,Merge pull request #395 from nestjs/renovate/uuid-7.x (9ff1f22),,1
902,chore(deps): update dependency release-it to v13.5.0,0.9811977,chore(deps): update dependency release-it to v13.6.2 (afe3b18),,1
903,chore(deps): update dependency lint-staged to v11.2.5,0.9862499,chore(deps): update dependency lint-staged to v11.2.0 (05865bd),,1
904,Merge pull request #140 from nestjs/renovate/jest-24.x,0.913345,Merge pull request #1018 from nestjs/renovate/postgres-14.x (b1cdfa7),,1
905,chore(deps): update dependency eslint to v8.11.0,0.98424804,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
906,chore(deps): update dependency @types/jest to v28.1.3,0.9869248,chore(deps): update dependency @types/jest to v28.1.2 (71aa188),,1
907,Merge pull request #96 from nestjs/renovate/prettier-1.x,0.87783074,Merge pull request #395 from nestjs/renovate/uuid-7.x (9ff1f22),,1
908,Merge branch 'niklasbuechner-niklasbuechner/remove-code-duplication',0.94235086,Merge branch 'niklasbuechner-niklasbuechner/remove-code-duplication' (15bcf8c),,1
909,chore(deps): update dependency release-it to v15.2.0,0.9698092,chore(deps): update dependency release-it to v15.2.0 (3dc105b),docs(contribuiting):update sample for fix,1
910,chore(deps): update dependency eslint to v8.21.0,0.98287123,chore(deps): update dependency eslint to v8.20.0 (4e06d87),,1
911,chore(deps): update dependency rxjs-compat to v6.4.0,0.9736235,chore(deps): update dependency rxjs-compat to v6.6.0 (bb159a4),,1
912,fix(deps): update dependency uuid to v7.0.3,0.9636189,fix(deps): update dependency uuid to v7.0.3 (a04f64b),docs(contributing): update contribution guide,1
913,chore(deps): update dependency eslint-plugin-import to v2.25.1,0.98702556,chore(deps): update dependency eslint-plugin-import to v2.23.3 (0452340),,1
914,chore(deps): update dependency typescript to v4.1.3,0.97682405,chore(deps): update dependency typescript to v4.3.3 (ad0577a),,1
915,chore(deps): update nest monorepo to v6.0.5,0.97933316,chore(deps): update nest monorepo to v8.0.6 (6680204),,1
916,chore(deps): update dependency eslint to v8.16.0,0.98074377,chore(deps): update dependency eslint to v8.16.0 (3e77ee1),,1
917,chore(deps): update dependency @types/jest to v29.2.1,0.9754067,chore(deps): update dependency @types/jest to v27.4.1 (1a8e33a),,1
918,Merge pull request #1269 from thomasconner/feat/typeorm-0.3-migration,0.99216676,Merge pull request #1269 from thomasconner/feat/typeorm-0.3-migration (3b14f13),,1
919,Merge pull request #73 from nestjs/renovate/lint-staged-7.x,0.91571677,Merge pull request #1179 from nestjs/renovate/postgres-14.x (70d3f1a),,1
920,chore(deps): update nest monorepo to v8.2.2,0.9813015,chore(deps): update nest monorepo to v8.2.4 (1a9dcef),,1
921,chore(deps): update typescript-eslint monorepo to v3.9.1,0.984642,chore(deps): update typescript-eslint monorepo to v3.4.0 (a775801),,1
922,chore(deps): update dependency release-it to v14.13.0,0.98587704,chore(deps): update dependency release-it to v14.10.0 (3791456),,1
923,Merge pull request #22 from ColonelBundy/patch-1,0.8098786,Merge pull request #660 from duongle26/patch-1 (32f5427),,1
924,chore(deps): update dependency typeorm to v0.2.45,0.98127854,chore(deps): update dependency typeorm to v0.2.30 (652eb12),,1
925,chore(deps): update dependency @types/jest to v29.4.2,0.97904795,chore(deps): update dependency @types/jest to v27.4.1 (1a8e33a),,1
926,chore(deps): update dependency @types/node to v18.14.5,0.977283,chore(deps): update dependency @types/node to v14.17.2 (5167225),fix(): stop app with unexpected error when the connection is not ready,1
927,chore: remove file tags,0.54485697,docs(): Remove the link to non exist documentation (515e625),,0
928,chore(deps): update dependency jest to v27.4.6,0.9785522,chore(deps): update dependency jest to v27.0.6 (3ed0293),,1
929,chore(deps): update dependency @types/node to v18.16.5,0.97441286,chore(deps): update dependency @types/node to v16.11.17 (02250ac),,1
930,fix(@nestjs/typeorm) fix an issue where connection could not be injected,0.7373555,feat(@nestjs/typeorm): added connectionFactory option (8e87f25),chore(deps): update postgres docker tag to v11.10,1
931,chore(deps): update dependency eslint to v7.14.0,0.98179793,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
932,build(): Fix ts complaints in tests/* folder,0.5286528,chore(deps): update dependency ts-jest to v25.5.1 (3ba3f8a),,0
933,chore(deps): update nest monorepo to v9.1.6,0.9810459,chore(deps): update nest monorepo to v9.0.3 (7cd5624),,1
934,deps(): add missing @nestjs/testing lib,0.5738681,chore(deps): update dependency @types/supertest to v2.0.11 (95d29e7),,0
935,chore(deps): update dependency eslint-config-prettier to v8.6.0,0.9807479,chore(deps): update dependency eslint-config-prettier to v6.14.0 (147655a),,1
936,chore(deps): update dependency eslint to v8.9.0,0.9812695,chore(deps): update dependency eslint to v8.8.0 (a384965),,1
937,chore(deps): update typescript-eslint monorepo to v5.12.0,0.9846655,chore(deps): update typescript-eslint monorepo to v2.20.0 (7511dd8),,1
938,chore(deps): update dependency lint-staged to v13.2.1,0.9824811,chore(deps): update dependency lint-staged to v13.0.2 (501211a),,1
939,Merge pull request #163 from nestjs/renovate/pg-7.x,0.9301552,Merge pull request #1179 from nestjs/renovate/postgres-14.x (70d3f1a),,1
940,chore(deps): update nest monorepo to v8.4.2,0.9832624,chore(deps): update nest monorepo to v8.2.4 (1a9dcef),,1
941,chore(deps): update dependency ts-jest to v26,0.9785553,chore(deps): update dependency ts-jest to v26.5.1 (1c19681),,1
942,chore(deps): update dependency release-it to v14.1.0,0.98207563,chore(deps): update dependency release-it to v14.10.0 (3791456),,1
943,chore(deps): update dependency eslint to v8.1.0,0.9773241,chore(deps): update dependency eslint to v8.5.0 (1d9762d),,1
944,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1,0.70641553,chore(deps): bump node-fetch from 2.6.0 to 2.6.1 (328b839),,1
945,fix(): ignore github related files from npm,0.57745844,fix(): add redundant files to npmignore (fd5b44a),fix(deps): update dependency uuid to v8.3.1,0
946,chore(deps): update dependency jest to v29.4.3,0.96704626,chore(deps): update dependency jest to v27.2.5 (30bf987),,1
947,Merge pull request #208 from nestjs/renovate/jest-24.x,0.9085293,Merge pull request #1276 from nestjs/renovate/postgres-14.x (a0b9000),,1
948,Merge pull request #1333 from dineshsalunke/tree-repo-fix,0.9684342,Merge pull request #1333 from dineshsalunke/tree-repo-fix (249edca),,1
949,chore(deps): update dependency eslint to v8,0.96145654,chore(deps): update dependency eslint to v8.16.0 (3e77ee1),,1
950,chore(deps): update dependency release-it to v14.2.1,0.9810041,chore(deps): update dependency release-it to v14.12.2 (2a06e0a),,1
951,chore(deps): update dependency eslint to v7.24.0,0.980905,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
952,chore(deps): update dependency @types/node to v16.11.16,0.98617834,chore(deps): update dependency @types/node to v16.11.13 (55dd912),,1
953,chore(deps): update dependency rxjs-compat to v6.6.0,0.9780208,chore(deps): update dependency rxjs-compat to v6.6.7 (0e11b1a),,1
954,chore(deps): update dependency jest to v27.2.4,0.97530216,chore(deps): update dependency jest to v27.0.6 (3ed0293),,1
955,chore(): release v8.1.3,0.7337518,chore(deps): update dependency prettier to v2.3.0 (4f8c8da),,1
956,Merge pull request #76 from nestjs/renovate/rxjs-compat-6.x,0.8675643,Merge pull request #1276 from nestjs/renovate/postgres-14.x (a0b9000),,1
957,chore(deps): update nest monorepo to v8.4.7,0.98354495,chore(deps): update nest monorepo to v7.0.4 (4ec3867),,1
958,chore(deps): update dependency @types/jest to v25.2.0,0.9831878,chore(deps): update dependency @types/jest to v25.2.0 (5347642),,1
959,chore(deps): update typescript-eslint monorepo to v3.3.0,0.9794418,chore(deps): update typescript-eslint monorepo to v3.3.0 (93ab568),,1
960,chore(deps): update dependency jest to v28.1.1,0.9729011,chore(deps): update dependency jest to v28.1.1 (4566ab0),,1
961,chore(deps): update dependency eslint-config-prettier to v8.5.0,0.98068273,chore(deps): update dependency eslint-config-prettier to v8.4.0 (d54f173),,1
962,chore(deps): update dependency lint-staged to v10.2.7,0.9803939,chore(deps): update dependency lint-staged to v10.2.7 (c59e04a),,1
963,chore(deps): update dependency rxjs to v7.3.0,0.97875774,chore(deps): update dependency rxjs to v7.3.0 (d59466a),,1
964,fix(deps): update dependency uuid to v8.3.2,0.9741709,fix(deps): update dependency uuid to v8.3.1 (28a8b07),,1
965,feat(): add a new config option to determine whether retry or not,0.9377563,feat(): add a new config option to determine whether retry or not (6d11779),,1
966,chore(deps): update dependency rxjs to v7.5.6,0.9822782,chore(deps): update dependency rxjs to v7.5.4 (1e17ac0),,1
967,chore(deps): update dependency @types/jest to v26.0.7,0.9856441,chore(deps): update dependency @types/jest to v26.0.9 (c427b50),,1
968,chore(deps): update dependency @types/jest to v26,0.97736156,chore(deps): update dependency @types/jest to v26 (e384610),,1
969,chore(deps): update dependency husky to v5,0.96132123,chore(deps): update dependency husky to v5.2.0 (0674d33),,1
970,chore(deps): update dependency ts-jest to v26.1.2,0.9870585,chore(deps): update dependency ts-jest to v26.5.1 (1c19681),,1
971,chore(deps): update dependency @types/jest to v25,0.9752319,chore(deps): update dependency @types/jest to v25.1.4 (5d488e6),,1
972,chore(deps): update typescript-eslint monorepo to v5.48.0,0.98446333,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
973,chore(deps): update dependency eslint to v8.5.0,0.97706276,chore(deps): update dependency eslint to v8.5.0 (1d9762d),,1
974,Update dependency lint-staged to v9.4.2,0.8369796,chore(deps): update dependency lint-staged to v12.2.1 (f365900),,1
975,mv code to function,0.8526762,mv code to function (f754045),Remove the link to non exist documentation,1
976,chore: Swap Gitter with Discord badge,0.5090009,chore(deps): bump node-notifier from 8.0.0 to 8.0.1 (da4760b),,0
977,chore(deps): update dependency typescript to v3.5.1,0.9763421,chore(deps): update dependency typescript to v3.8.2 (040eb21),,1
978,chore(deps): update dependency prettier to v2.6.1,0.9749684,chore(deps): update dependency prettier to v2.2.1 (5d01395),,1
979,chore(deps): update dependency husky to v7.0.2,0.9805063,chore(deps): update dependency husky to v7.0.2 (61509eb),,1
980,chore(deps): update dependency husky to v4.0.10,0.97097135,chore(deps): update dependency husky to v5.2.0 (0674d33),,1
981,chore(deps): update dependency eslint to v7.28.0,0.9880806,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
982,chore(deps): update dependency jest to v26.0.1,0.9757961,chore(deps): update dependency jest to v26.0.1 (06339f2),,1
983,Merge pull request #1318 from nestjs/renovate/postgres-14.x,0.98617977,Merge pull request #1318 from nestjs/renovate/postgres-14.x (8770f0d),,1
984,chore(deps): update dependency lint-staged to v11.2.2,0.9837593,chore(deps): update dependency lint-staged to v11.2.0 (05865bd),,1
985,chore(deps): update dependency eslint to v8.32.0,0.9770344,chore(deps): update dependency eslint to v8.2.0 (43655ba),,1
986,chore(deps): update dependency prettier to v2.5.0,0.97981167,chore(deps): update dependency prettier to v2.2.1 (5d01395),,1
987,Update nest monorepo to v6.8.0,0.8508988,chore(deps): update nest monorepo to v7.0.6 (588dff4),,1
988,Merge pull request #395 from nestjs/renovate/uuid-7.x,0.98520184,Merge pull request #395 from nestjs/renovate/uuid-7.x (9ff1f22),,1
989,Merge pull request #349 from nestjs/renovate/pin-dependencies,0.96187127,Merge pull request #349 from nestjs/renovate/pin-dependencies (d3e789f),,1
990,feat(@nestjs/typeorm): add connection name to retry message,0.96325386,feat(@nestjs/typeorm): add connection name to retry message (db0065f),,1
991,chore(deps): update typescript-eslint monorepo to v5.59.2,0.98804253,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
992,Merge pull request #133 from nestjs/renovate/nest-monorepo,0.9607272,Merge pull request #1183 from nestjs/renovate/nest-monorepo (24422a2),,1
993,chore(deps): update dependency prettier to v2.8.8,0.9786194,chore(deps): update dependency prettier to v2.7.0 (eadd16a),,1
994,feat(): Add types for uuid package,0.6054315,feat(): add comments to the typeorm module options (eeb51c1),,0
995,Update renovate.json,0.5808387,chore(deps): update node.js to v17 (acb5433),,0
996,chore(deps): update dependency pg to v7.18.0,0.96950907,chore(deps): update dependency pg to v8.3.3 (9b67355),,1
997,chore(deps): update dependency jest to v27.4.3,0.9798262,chore(deps): update dependency jest to v27.0.6 (3ed0293),chore(deps): bump node-fetch from 2.6.0 to 2.6.1,1
998,chore(deps): update dependency ts-jest to v26.4.4,0.98412156,chore(deps): update dependency ts-jest to v26.5.1 (1c19681),,1
999,chore(deps): update dependency lint-staged to v12.3.2,0.9807847,chore(deps): update dependency lint-staged to v12.3.1 (3b074e0),,1
1000,bump peer dependencies,0.5093225,chore(deps): update dependency node-fetch to 2.6.7 [security] (237d384),Bumps node-fetch from 2.6.0 to 2.6.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
1001,chore(deps): update dependency typescript to v4.2.2,0.9791586,chore(deps): update dependency typescript to v4.2.2 (75e9000),,1
1002,chore(deps): update dependency @types/jest to v27,0.9774457,chore(deps): update dependency @types/jest to v27.0.3 (8802570),,1
1003,chore(deps): update dependency lint-staged to v10.5.0,0.9825222,chore(deps): update dependency lint-staged to v10.2.5 (04ca5db),,1
1004,Update dependency typescript to v3.7.2,0.82086784,chore(deps): update dependency typescript to v3.9.6 (f4ff715),,1
1005,chore(): release v6.3.2,0.7182083,chore(deps): update dependency prettier to v2.6.1 (a71aac9),,1
1006,chore(deps): update dependency jest to v29.3.0,0.96701866,chore(deps): update dependency jest to v27.0.6 (3ed0293),,1
1007,chore(deps): update dependency @types/jest to v29.4.1,0.97968125,chore(deps): update dependency @types/jest to v27.4.1 (1a8e33a),,1
1008,feat(): add format and lint scripts,0.9060352,feat(): add format and lint scripts (61df39c),,1
1009,Merge pull request #657 from nestjs/renovate/uuid-8.x,0.989354,Merge pull request #657 from nestjs/renovate/uuid-8.x (363861e),,1
1010,Merge pull request #70 from nestjs/renovate/pin-dependencies,0.93199605,Merge pull request #349 from nestjs/renovate/pin-dependencies (d3e789f),,1
1011,chore(deps): update dependency eslint to v7.8.1,0.9846302,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
1012,chore(deps): update typescript-eslint monorepo to v5.48.1,0.9874314,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
1013,chore(deps): update dependency supertest to v6.1.2,0.98654234,chore(deps): update dependency supertest to v6.0.1 (b614945),,1
1014,chore(deps): update dependency husky to v4.2.5,0.97911215,chore(deps): update dependency husky to v5.2.0 (0674d33),,1
1015,chore(deps): update dependency release-it to v14.8.0,0.9868708,chore(deps): update dependency release-it to v14.10.0 (3791456),,1
1016,chore(deps): update dependency @types/jest to v29.2.6,0.97765326,chore(deps): update dependency @types/jest to v27.0.3 (8802570),,1
1017,chore(deps): update typescript-eslint monorepo to v4.21.0,0.98575646,chore(deps): update typescript-eslint monorepo to v4.4.0 (1b12573),,1
1018,chore(deps): update dependency husky to v8.0.1,0.9807633,chore(deps): update dependency husky to v8.0.1 (34c0450),,1
1019,chore(deps): update dependency eslint-plugin-import to v2.21.1,0.98621416,chore(deps): update dependency eslint-plugin-import to v2.21.0 (21d19d8),,1
1020,chore(deps): bump node-fetch from 2.6.1 to 2.6.7,0.96907884,chore(deps): bump node-fetch from 2.6.0 to 2.6.1 (328b839),,1
1021,chore(deps): update dependency eslint to v8.7.0,0.97711205,chore(deps): update dependency eslint to v8.7.0 (418fe7a),,1
1022,chore(deps): update nest monorepo to v8.1.1,0.98092055,chore(deps): update nest monorepo to v8.1.1 (1f8554d),,1
1023,chore(deps): update dependency eslint-plugin-import to v2.25.4,0.9864001,chore(deps): update dependency eslint-plugin-import to v2.25.3 (8314067),,1
1024,chore(deps): update typescript-eslint monorepo to v2.20.0,0.98512566,chore(deps): update typescript-eslint monorepo to v2.20.0 (7511dd8),,1
1025,Update dependency @types/uuid to v3.4.6,0.87617654,chore(deps): update dependency @types/uuid to v8.3.1 (19d5b57),,1
1026,Merge pull request #1183 from nestjs/renovate/nest-monorepo,0.98517704,Merge pull request #1183 from nestjs/renovate/nest-monorepo (24422a2),,1
1027,chore(deps): update dependency eslint-plugin-import to v2.26.0,0.98401535,chore(deps): update dependency eslint-plugin-import to v2.26.0 (4388212),,1
1028,Update dependency typeorm to v0.2.20,0.8007277,chore(deps): update dependency typeorm to v0.2.33 (f5eb541),,1
