Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
662,Core: Pass the ChangeInformation object around instead of its callback (#1783),0.4531393,Update application details when changes happen outside of AppCenter,Currently translated at 79.3% (188 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/zh/,0
663,Backers: binternagel → Eike Binternagel,0.4729853,Pretty output Flatpak package origins by @meisenzahl in https://github.com/elementary/appcenter/pull/1962,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/zh_Hant/,0
664,Run build and install in GitHub CI (#1208),0.57943887,Gettext: install git by @danirabbit in https://github.com/elementary/appcenter/pull/1968,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/zh_Hans/,0
665,Translated using Weblate (gu (generated)),0.59731877,- Updated translations,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/hu/,0
666,Package refactoring (#955),0.5766566,This release includes several bug fixes.,,0
667,AbstractAppContainer: Remove package_author (#1574),0.5223171,PackageKitBackend: resolve addons in appstream pool by @danirabbit in https://github.com/elementary/appcenter/pull/1946,Currently translated at 100.0% (147 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ru/,0
668,Don't translate bolded string (#653),0.48446184,* Updated translations,Currently translated at 100.0% (147 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ru/,0
669,Show notification when application installed,0.910434,Show in-app notification when an app is installed,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,1
670,"Turns package IDs from something like: PK_NAME;PK_VERSION;PK_ARCH;OS_VERSION, to something like PK_NAME;PK_VERSION;PK_ARCH;",0.47035325,Correctly display names of Flatpak runtime updates,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/pl/,0
671,AppInfoView: Remove oars_header (#1675),0.5499903,"Gresource: mark OARS icons as scalable, scale all to 32px by @danirabbit in https://github.com/elementary/appcenter/pull/1970",Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ja/,0
672,Core/Client: Adapt to vala 0.40 / PackageKit binding changes (#663),0.51425874,PackageKitBackend: resolve addons in appstream pool by @danirabbit in https://github.com/elementary/appcenter/pull/1946,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
673,Add a manual refresh button to update all caches (#1791),0.6151233,Manually check for new updates,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/he/,0
674,"Revert the gschema being translated, we don't care.",0.44475424,- Updated translations,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/fr/,0
675,only use visible,0.42062953,Ensure flatpak applications show in the category views,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ca/,0
676,Include dependencies in flatpak download size calculations (#1139),0.6571396,Make download size estimates more accurate,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/de/,0
677,"Revert ""gettext: Set the next version as action runner""",0.4479125,AppListUpdateView: Rewrite with ListStore by @danirabbit in https://github.com/elementary/appcenter/pull/1979,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/tr/,0
678,Merge pull request #48 from pop-os/usmerge,0.4315862,CategoryView: Fix crash by @meisenzahl in https://github.com/elementary/appcenter/pull/1993,Currently translated at 100.0% (237 of 237 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/uk/,0
679,CategoryView: Fix crash (#1993),0.85344267,CategoryView: Fix crash by @meisenzahl in https://github.com/elementary/appcenter/pull/1993,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",1
680,Backers: anon → Paul Rabin,0.3427511,@vjr made their first contribution in https://github.com/elementary/appcenter/pull/1973,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
681,Center justify Science category (#205),0.57689965,* Add Math to Science category,,0
682,Styles: Add fallbacks for downstreams (#1411),0.585938,Better fallback icons for components,"  Added 'Try for Free' on pay_button label when amount is 0   Regenerate translation files   Revert ""Regenerate translation files""   This reverts commit 13d1ad4b557e996687873d5aa2a388e798ba1bac. Co-authored-by: Cassidy James Blaede c@ssidyjam.es",0
683,The daemon is now fully in-sync with the AppCenter.,0.51519334,Ensure AppCenter is reopened at the correct position,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
684,Application: installfaildialog present,0.58011,Add support for Flatpak apps,Currently translated at 81.6% (120 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/tr/,0
685,AppListUpdateView: Rewrite with ListStore (#1979),0.8926929,AppListUpdateView: Rewrite with ListStore by @danirabbit in https://github.com/elementary/appcenter/pull/1979,Currently translated at 81.6% (120 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/tr/,1
686,"New interface, make it more simple.",0.5413884,Show installation progress in a more compact way,Currently translated at 80.9% (119 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/tr/,0
687,Translated using Weblate (English (Canada)),0.633373,- Updated translations,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/tr/,0
688,Disallow scrolling with mouse wheel on screenshot carousel (#1868),0.615287,"Screenshot carousels fill the width of the window, showing more screenshots at once",Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/de/,0
689,Add x-appcenter-color-primary to appdata (#135),0.69613874,Get brand colors from the AppStream standard so more apps are supported,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/hu/,0
690,Translated using Weblate (Norwegian Bokmål),0.58995247,- Updated translations,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/zh_Hans/,0
691,Replace deprecated Component.get_desktop_id (#842),0.54261494,Don't show uninstall buttons for essential system components,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nl/,0
692,New version of upstream,0.40766054,New features,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nl/,0
693,Provide a custom error message from stripe (#282),0.41527078,StripeDialog: Add translator comment by @davidmhewitt in https://github.com/elementary/appcenter/pull/2009,Currently translated at 81.7% (193 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nl/,0
694,Update screenshots (#767),0.59000975,Show screenshot captions in a tooltip,Currently translated at 81.7% (193 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nl/,0
695,Delay cache update after network up and do not force,0.52267444,Prevent potential crashes when updating,Currently translated at 81.7% (193 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nl/,0
696,PackageKitBackend: only refresh PK cache on changes (#1271),0.63597727,Fix Flatpak runtime updates getting stuck,Currently translated at 97.8% (231 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/fi/,0
697,Translated using Weblate (Marathi),0.65412027,- Updated translations,Currently translated at 100.0% (147 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ca/,0
698,Add Music to Audio category (#754),0.3510037,Recently updated apps are shown at the top of category views,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ca/,0
699,Homepage: remove unuseed page_loaded (#1843),0.5944123,Don't show plugins on the homepage,Currently translated at 100.0% (147 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/pl/,0
700,Merge changes from part1 and resolve conflicts; remove whitespace.,0.4768639,Fix long origin comboboxes breaking the header layout,Currently translated at 100.0% (147 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/cs/,0
701,AppInfoView.vala: code style and simplify (#339),0.57802707,App Info Page Improvements:,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/pl/,0
702,Show category name in header for category list view,0.58675665,Categories show as a grid instead of a list,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
703,fix Lern typo,0.4143367,Fix some layout issues,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/de/,0
704,Redirect the input to the search entry.,0.6767006,Pressing down in the search field moves the keyboard focus to the search results list,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ja/,0
705,Merge changes from trunk r288,0.37152174,Full Changelog: https://github.com/elementary/appcenter/compare/3.8.1...3.8.2,Currently translated at 100.0% (147 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/fr/,0
706,AppInfoView: right-align footer links (#348),0.59777963,Wrap links at the bottom pages instead of ellipsize,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/fr/,0
707,Hide/show card number on focus (#639),0.5277101,"Redesigned ""Fun & Games"" category card",Currently translated at 100.0% (147 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/he/,0
708,update appdata.xml,0.59447944,App Info Page Improvements:,Currently translated at 95.3% (225 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nb/,0
709,Added support for Intltool.,0.47777158,New features,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/he/,0
710,Don't send notifications when installation is canceled,0.6293467,Fix for notification not appearing when a restart is required,Currently translated at 98.7% (233 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/de/,0
711,Appdata: Add release info for 3.2.0 (#1108),0.6549382,appcenter 3.2.0 is out! ,Currently translated at 100.0% (147 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ja/,0
712,StripeDialog: Add email to Houston post data,0.41864452,Add contextual badges to notifications,Currently translated at 100.0% (147 of 147 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/uk/,0
713,Move the banner left and right (#287),0.60966134,- Navigate banners on the home page with multitouch gestures,Currently translated at 100.0% (236 of 236 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/uk/,0
714,AppListRow: Remove unused has_package (#1328),0.55269355,AppListUpdateView: Rewrite with ListStore by @danirabbit in https://github.com/elementary/appcenter/pull/1979,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
715,Translated using Weblate (Czech),0.63529897,- Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
716,Fix get_style_valist crashes (#380),0.51268977,Fix crashes,,0
717,UbuntuDrivers: Also install related kernel modules (#1581),0.69611996,Install Linux kernel headers for device drivers that use DKMS,,0
718,AppListUpdateView: move list population from InstalledView to here (#1860),0.631258,AppListUpdateView: Rewrite with ListStore by @danirabbit in https://github.com/elementary/appcenter/pull/1979,,0
719,Fix po/CMakeLists.txt,0.46665213,CategoryView: Fix crash by @meisenzahl in https://github.com/elementary/appcenter/pull/1993,Currently translated at 100.0% (146 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/cs/,0
720,Don't add the screenshot box if there are no screenshots (#237),0.657256,Show screenshot captions in a tooltip,Currently translated at 80.8% (118 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/tr/,0
721,Banner: Transition all CSS properties (#209),0.49103454,- Navigate banners on the home page with multitouch gestures,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/id/,0
722,"Fix typo in ""performance"" word (#707)",0.50471246,Performance improvments,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
723,Add gnome-shell search provider (#531),0.4933039,Fix some apps incorrectly showing as not installed during search,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/tr/,0
724,Further code clean up,0.4629756,Minor fixes,Currently translated at 100.0% (146 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/cs/,0
725,Show current job type in overlaybar (#1919),0.64242303,A status overlay bar is now shown when tasks are in progress,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
726,Homepage: Disallow plugins in banner and carousel (#1711),0.77250016,Don't show plugins on the homepage,Currently translated at 90.9% (210 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,1
727,don't overly abstract (#123),0.48612365,More concise and consistent language,Currently translated at 21.2% (31 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/hu/,0
728,Homepage: remove dead currently_viewed_category (#1876),0.46191955,Fix crash activating category while checking for updates by @vjr in https://github.com/elementary/appcenter/pull/1973,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/hu/,0
729,Update AppListView to display ElementaryOS apps as curated apps (#355),0.6700938,Recently updated apps are shown at the top of category views,Currently translated at 68.4% (100 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/cs/,0
730,Create TESTING.md,0.39152944,Manually check for new updates,Currently translated at 90.4% (209 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
731,Fixed the Translation for Launchpad PPA compilation.,0.55906224,This release includes updated translations.,Currently translated at 90.4% (209 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
732,Translated using Weblate (Bengali),0.6361258,- Updated translations,Currently translated at 90.4% (209 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
733,Translated using Weblate (ku (generated)),0.6143837,- Updated translations,Currently translated at 90.4% (209 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
734,AppListView: Don't sort native apps first in search (#1840),0.6700374,Apps in list views now load in the correct order when scrolling,Currently translated at 90.4% (209 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
735,MainWindow: Use a revealer to show/hide the updates badge (#1314),0.6824602,Clicking the updates badge in the header navigates to the updates view,Currently translated at 89.1% (206 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
736,make cancel a text label and add it to the size group,0.45032585,* Category graphics revamped,Currently translated at 89.1% (206 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
737,Clean up whitespace,0.46527964,Fix some layout issues,Currently translated at 89.1% (206 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
738,Do not block main thread for checking updates,0.6002213,Prevent ghost update notification when there are no updates available,Currently translated at 80.5% (186 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
739,Translated using Weblate (English (Australia)),0.62598,- Updated translations,Currently translated at 80.5% (186 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
740,Clean up config.vala.in,0.4466328,This release includes several bug fixes.,Currently translated at 80.5% (186 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
741,Update README.md (#443),0.5175606,Updates View Improvements:,Currently translated at 80.0% (185 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
742,MainWindow: Restore window size and position last (#1382),0.6737527,* Improve window state restoration,Currently translated at 80.0% (185 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
743,Refresh state after marking package installed (#1291),0.514766,Updates View Improvements:,Currently translated at 80.0% (185 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
744,Remove AbstractAppList (#1916),0.4853137,AppListUpdateView: Rewrite with ListStore by @danirabbit in https://github.com/elementary/appcenter/pull/1979,Currently translated at 79.6% (184 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/cs/,0
745,Rename DbusInterfaces.vala to DBusInterfaces.vala (#542),0.40506494,Correctly display names of Flatpak runtime updates,Currently translated at 98.6% (144 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ru/,0
746,Fix progress bar coding style,0.6720171,A status overlay bar is now shown when tasks are in progress,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
747,Do not use boolean value for tasks,0.39367434,A status overlay bar is now shown when tasks are in progress,Currently translated at 100.0% (146 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ca/,0
748,Escape XML characters in OS description (#537),0.6248082,Prevent unescaped XML entities from appearing in application names,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ca/,0
749,Showing lists the right way.,0.44095993,Categories show as a grid instead of a list,Currently translated at 100.0% (146 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/he/,0
750,Automatically install curated Flatpak updates (#1793),0.73901117,Show Recently Updated Flatpak apps on home page,Currently translated at 100.0% (146 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/id/,1
751,Split progress callbacks when an update has multiple backends (#1246),0.49350548,Updates View Improvements:,Currently translated at 100.0% (146 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/uk/,0
752,Fix only update buttons showing up in search results,0.60170734,Clicking the updates badge in the header navigates to the updates view,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/id/,0
753,Fix AppStream.PoolFlags being renamed (#1794),0.5818505,AppListUpdateView: Rewrite with ListStore by @danirabbit in https://github.com/elementary/appcenter/pull/1979,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/id/,0
754,Remove homepage flag in favor of curated (#1686),0.5286682,Don't show plugins on the homepage,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/uk/,0
755,Use request body to send the data (#556),0.34498656,* Add conditional compilation for disabling dynamic remote homepage content,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/he/,0
756,AppInfoView: Fix alignment of labels in header (#960),0.62267935,Fix long origin comboboxes breaking the header layout,Currently translated at 98.6% (144 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/uk/,0
757,Allow narrower window sizes (#1753),0.8926586,Allow window to shrink to much narrower sizes,Currently translated at 100.0% (146 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/fr/,1
758,PackageKitBackend: resolve addons in appstream pool (#1946),0.90889716,PackageKitBackend: resolve addons in appstream pool by @danirabbit in https://github.com/elementary/appcenter/pull/1946,Currently translated at 100.0% (146 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/pl/,1
759,Translated using Weblate (简体中文(Chinese Simplified)),0.5833231,- Updated translations,Currently translated at 100.0% (146 of 146 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ja/,0
760,Backers: anon → Gaurav Satadeve,0.37390912,@vjr made their first contribution in https://github.com/elementary/appcenter/pull/1973,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/pl/,0
761,Fix HostsManager page crash (#773),0.5896584,Fix crashes,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ja/,0
762,Enable markup so we show characters correctly (#165),0.32025528,More reliably set the Dock badge number,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/fr/,0
763,Don't parse the os-update version as it is showing the number of available updates (#620),0.6707107,Show Operating System Updates and Runtime Updates only if available by @meisenzahl in https://github.com/elementary/appcenter/pull/1960,Currently translated at 100.0% (231 of 231 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/de/,0
764,MainWindow: misc menu fixes (#1842),0.5282296,Fix some layout issues,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
765,Translated using Weblate (Sami (Southern)),0.61922336,- Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
766,:insensitive → :disabled (#866),0.41268033,Fix crash activating category while checking for updates by @vjr in https://github.com/elementary/appcenter/pull/1973,,0
767,Don't show update button for updated apps,0.66512203,No longer prompt for approval to update non-curated apps,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
768,Handle Update all.,0.66392964,Manually check for new updates,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
769,build: bump appstream requirement (#1402),0.56885403,PackageKitBackend: resolve addons in appstream pool by @danirabbit in https://github.com/elementary/appcenter/pull/1946,  Client: Automatically install Flatpak updates if cache is old   Add setting to automatically install Flatpak updates   MainWindow: Add menu with setting to toggle if Flatpak updates should be automatically installed   Client: Fix automatic installtion of Flatpak packages   Settings: Disable automatically-install-flatpak-updates by default   Client: Only automatically install native Flatpak apps   Update wording   Co-authored-by: Cassidy James Blaede cassidy@elementary.io  MainWindow: Use even margins  Co-authored-by: Cassidy James Blaede cassidy@elementary.io   MainWindow: Use LARGE_TOOLBAR   CSS: Use 3px as rem   CSS: Add comment about calculation   UpdateManager: Filter automatically installed Flatpak apps   UpdateManager: Don't count automatic updates   MainWindow: Update cache and install updates when setting is turned on   MainWindow: Cancel updates when setting is turned off   Apply suggestions from code review   Co-authored-by: Cassidy James Blaede cassidy@elementary.io   Update io.elementary.appcenter.appdata.xml.in   MainWindow: Update auto update description   Client: Exclude should_pay apps   Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
770,Merge trunk to r288,0.3570056,Fix truncated footer buttons,,0
771,Better management of Updates/Installs/Removals.,0.7003009,Updates View Improvements:,  Make back button behaviour more consistant   :bug: back button in category search redirects to category view rather than home   not translatable   Co-authored-by: Cassidy James Blaede cassidy@elementary.io  not translatable #2  Co-authored-by: Cassidy James Blaede cassidy@elementary.io  space  Co-authored-by: Cassidy James Blaede cassidy@elementary.io  Update io.elementary.appcenter.appdata.xml.in  Co-authored-by: Brock brock@pop-os.localdomain Co-authored-by: Cassidy James Blaede cassidy@elementary.io,1
772,Backers.md: anon → Carolos Foscolos,0.35922322,Metainfo Improvements by @danirabbit in https://github.com/elementary/appcenter/pull/1972,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
773,Use palette and symbolic for system (#907),0.4495685,Get brand colors from the AppStream standard so more apps are supported,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
774,do not show installed apps in banner (#145),0.6518347,Fix some apps incorrectly showing as not installed during search,,0
775,Update package source lists,0.64274967,This release includes several bug fixes,,0
