Index,Message,Description,Message Abstract,Description Abstract
1256,build(deps-dev): bump fetch-mock from 9.10.0 to 9.10.1 (#1704), build(deps-dev): bump fetch-mock from 9.10.0 to 9.10.1  Bumps fetch-mock from 9.10.0 to 9.10.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps-dev): bump fetch-mock from 9.10.0 to 9.10.1 (#1704),build(deps-dev): bump fetch-mock from 9.10.0 to 9.10.1 Bumps fetch-mock from 9.10.0 to 9.10.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1257,fix(maker-flatpak): add eu-strip to required external binaries (#1703),Needed due to zypak sandboxing for Electron >= 5. Fixes #1702.,fix(maker-flatpak): add eu-strip to required external binaries (#1703),Needed due to zypak sandboxing for Electron >= 5. Fixes #1702.
1258,build(deps-dev): upgrade mocha to 7.2.0,,build(deps-dev): upgrade mocha to 7.2.0,
1259,build: remove an unused but broken apt repo from CI,,build: remove an unused but broken apt repo from CI,
1260,build(deps-dev): upgrade eslint to 7.1.0,,build(deps-dev): upgrade eslint to 7.1.0,
1261,build(deps-dev): upgrade typescript to 3.9.3,,build(deps-dev): upgrade typescript to 3.9.3,
1262,build(deps-dev): upgrade eslint & eslint-plugin-mocha to ^7.0.0,,build(deps-dev): upgrade eslint & eslint-plugin-mocha to ^7.0.0,
1263,build(deps-dev): upgrade @types/semver to 7.2.0,,build(deps-dev): upgrade @types/semver to 7.2.0,
1264,build(deps-dev): upgrade @types/sinon to 9.0.4,,build(deps-dev): upgrade @types/sinon to 9.0.4,
1265,build(deps-dev): upgrade @types/lodash to 4.14.152,,build(deps-dev): upgrade @types/lodash to 4.14.152,
1266,build(deps-dev): upgrade @types/fs-extra to ^9.0.1,,build(deps-dev): upgrade @types/fs-extra to ^9.0.1,
1267,build(deps-dev): upgrade @types/cross-spawn to 6.0.2,,build(deps-dev): upgrade @types/cross-spawn to 6.0.2,
1268,build(deps-dev): upgrade @types/node to ^14.0.5,,build(deps-dev): upgrade @types/node to ^14.0.5,
1269,build(deps-dev): upgrade @types/webpack*,,build(deps-dev): upgrade @types/webpack*,
1270,build(deps-dev): upgrade fetch-mock to 9.10.0,,build(deps-dev): upgrade fetch-mock to 9.10.0,
1271,build(deps-dev): upgrade nodemon to 2.0.4,,build(deps-dev): upgrade nodemon to 2.0.4,
1272,build(deps-dev): upgrade lint-staged to 10.2.6,,build(deps-dev): upgrade lint-staged to 10.2.6,
1273,build(deps-dev): upgrade typedoc to 0.17.7,,build(deps-dev): upgrade typedoc to 0.17.7,
1274,build(deps-dev): upgrade codecov to 3.7.0,,build(deps-dev): upgrade codecov to 3.7.0,
1275,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to ^3.0.0",,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to ^3.0.0",
1276,build(deps): upgrade xterm-addon-search to ^0.7.0,,build(deps): upgrade xterm-addon-search to ^0.7.0,
1277,build(deps): upgrade xterm-addon-fit to ^0.4.0,,build(deps): upgrade xterm-addon-fit to ^0.4.0,
1278,build(deps): upgrade xterm to 4.6.0,,build(deps): upgrade xterm to 4.6.0,
1279,build(deps): upgrade open to 7.0.4,,build(deps): upgrade open to 7.0.4,
1280,build(deps): upgrade electron-osx-sign to 0.4.16,,build(deps): upgrade electron-osx-sign to 0.4.16,
1281,build(deps): upgrade electron-rebuild to 1.11.0,,build(deps): upgrade electron-rebuild to 1.11.0,
1282,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 2.32.0",,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 2.32.0",
1283,build(deps-dev): upgrade fetch-mock to 9.7.0,,build(deps-dev): upgrade fetch-mock to 9.7.0,
1284,build(deps): upgrade cross-zip to 3.1.0,,build(deps): upgrade cross-zip to 3.1.0,
1285,build(deps): upgrade @electron/get to 1.12.2,,build(deps): upgrade @electron/get to 1.12.2,
1286,build(deps): upgrade transitive dependencies,,build(deps): upgrade transitive dependencies,
1287,build(deps-dev): upgrade @types/node to 13.13.5,,build(deps-dev): upgrade @types/node to 13.13.5,
1288,build(deps-dev): upgrade fetch-mock to 9.5.0,,build(deps-dev): upgrade fetch-mock to 9.5.0,
1289,build(deps-dev): upgrade commitizen to 4.1.2,,build(deps-dev): upgrade commitizen to 4.1.2,
1290,build(deps): upgrade pretty-ms to ^7.0.0,,build(deps): upgrade pretty-ms to ^7.0.0,
1291,build(deps): upgrade html-webpack-plugin to 4.3.0,,build(deps): upgrade html-webpack-plugin to 4.3.0,
1292,build(deps): upgrade sudo-prompt to 9.2.1,,build(deps): upgrade sudo-prompt to 9.2.1,
1293,build(deps-dev): upgrade @types/html-minifier-terser to 5.1.0,,build(deps-dev): upgrade @types/html-minifier-terser to 5.1.0,
1294,build(deps-dev): upgrade lint-staged to 10.2.2,,build(deps-dev): upgrade lint-staged to 10.2.2,
1295,build(deps-dev): upgrade ts-node to 8.10.1,,build(deps-dev): upgrade ts-node to 8.10.1,
1296,build(deps-dev): upgrade commitizen to 4.1.0,,build(deps-dev): upgrade commitizen to 4.1.0,
1297,"build(deps-dev): upgrade @babel/{core,preset-env} to 7.9.6",,"build(deps-dev): upgrade @babel/{core,preset-env} to 7.9.6",
1298,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 2.31.0",,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 2.31.0",
1299,Update CHANGELOG.md for 6.0.0-beta.51,,Update CHANGELOG.md for 6.0.0-beta.51,
1300,Release 6.0.0-beta.51,,Release 6.0.0-beta.51,
1301,build(deps-dev): bump typedoc from 0.17.4 to 0.17.6 (#1648), build(deps-dev): bump typedoc from 0.17.4 to 0.17.6  Bumps typedoc from 0.17.4 to 0.17.6. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps-dev): bump typedoc from 0.17.4 to 0.17.6 (#1648),build(deps-dev): bump typedoc from 0.17.4 to 0.17.6 Bumps typedoc from 0.17.4 to 0.17.6. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1302,build(deps): bump log-symbols from 3.0.0 to 4.0.0 (#1649), build(deps): bump log-symbols from 3.0.0 to 4.0.0  Bumps log-symbols from 3.0.0 to 4.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps): bump log-symbols from 3.0.0 to 4.0.0 (#1649),build(deps): bump log-symbols from 3.0.0 to 4.0.0 Bumps log-symbols from 3.0.0 to 4.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1303,build(deps-dev): bump @types/node from 13.13.2 to 13.13.4,Bumps @types/node from 13.13.2 to 13.13.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump @types/node from 13.13.2 to 13.13.4,Bumps @types/node from 13.13.2 to 13.13.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
1304,build(deps-dev): bump mocha from 7.1.1 to 7.1.2 (#1650), build(deps-dev): bump mocha from 7.1.1 to 7.1.2  Bumps mocha from 7.1.1 to 7.1.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps-dev): bump mocha from 7.1.1 to 7.1.2 (#1650),build(deps-dev): bump mocha from 7.1.1 to 7.1.2 Bumps mocha from 7.1.1 to 7.1.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1305,build(deps-dev): bump ts-node from 8.9.0 to 8.9.1,Bumps ts-node from 8.9.0 to 8.9.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump ts-node from 8.9.0 to 8.9.1,Bumps ts-node from 8.9.0 to 8.9.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
1306,build(deps): upgrade electron-installer-snap to ^5.1.0 (#1644),Fixes #1607.,build(deps): upgrade electron-installer-snap to ^5.1.0 (#1644),Fixes #1607.
1307,build: have lint-staged only check changed files,,build: have lint-staged only check changed files,
1308,build(deps): upgrade xterm-addon-search to ^0.6.0,,build(deps): upgrade xterm-addon-search to ^0.6.0,
1309,build(deps-dev): upgrade @types/express to 4.17.6,,build(deps-dev): upgrade @types/express to 4.17.6,
1310,build(deps): upgrade html-webpack-plugin to 4.2.0,,build(deps): upgrade html-webpack-plugin to 4.2.0,
1311,build(deps-dev): upgrade @types/webpack-hot-middleware to 2.25.2,,build(deps-dev): upgrade @types/webpack-hot-middleware to 2.25.2,
1312,build(deps-dev): upgrade @types/webpack to 4.41.12,,build(deps-dev): upgrade @types/webpack to 4.41.12,
1313,build(deps): upgrade webpack to 4.43.0,,build(deps): upgrade webpack to 4.43.0,
1314,build(deps-dev): upgrade ts-node to 8.9.0,,build(deps-dev): upgrade ts-node to 8.9.0,
1315,build(deps): upgrade source-map-support to 0.5.19,,build(deps): upgrade source-map-support to 0.5.19,
1316,build(deps-dev): upgrade @types/lodash to 4.14.150,,build(deps-dev): upgrade @types/lodash to 4.14.150,
1317,build(deps): upgrade semver to 7.3.2,,build(deps): upgrade semver to 7.3.2,
1318,build(deps): upgrade ora to 4.0.4,,build(deps): upgrade ora to 4.0.4,
1319,build(deps): upgrade mime-types to 2.1.27,,build(deps): upgrade mime-types to 2.1.27,
1320,build(deps-dev): upgrade lint-staged to 10.1.7,,build(deps-dev): upgrade lint-staged to 10.1.7,
1321,build(deps-dev): upgrade fetch-mock to 9.4.0,,build(deps-dev): upgrade fetch-mock to 9.4.0,
1322,build(deps-dev): upgrade @types/node to 13.13.2,,build(deps-dev): upgrade @types/node to 13.13.2,
1323,build(deps-dev): upgrade @types/node-fetch to 2.5.7,,build(deps-dev): upgrade @types/node-fetch to 2.5.7,
1324,build(deps): upgrade @electron/get to 1.10.0,,build(deps): upgrade @electron/get to 1.10.0,
1325,"build(deps-dev): upgrade @typescript-eslint/{eslint-plugin,parser} to 2.29.0",,"build(deps-dev): upgrade @typescript-eslint/{eslint-plugin,parser} to 2.29.0",
1326,build(deps-dev): bump lint-staged from 10.1.2 to 10.1.3,Bumps lint-staged from 10.1.2 to 10.1.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump lint-staged from 10.1.2 to 10.1.3,Bumps lint-staged from 10.1.2 to 10.1.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
1327,docs: clean up README wording (#1625), docs: update wording  A few wording changes that were more professional to me as well as some formatting consistency with links and project slugs.  Apply suggestions from code review  Co-authored-by: Mark Lee malept@users.noreply.github.com,docs: clean up README wording (#1625),docs: update wording A few wording changes that were more professional to me as well as some formatting consistency with links and project slugs. Apply suggestions from code review Co-authored-by: Mark Lee malept@users.noreply.github.com
1328,build(deps): bump xterm from 4.4.0 to 4.5.0 (#1624), build(deps): bump xterm from 4.4.0 to 4.5.0  Bumps xterm from 4.4.0 to 4.5.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps): bump xterm from 4.4.0 to 4.5.0 (#1624),build(deps): bump xterm from 4.4.0 to 4.5.0 Bumps xterm from 4.4.0 to 4.5.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1329,build(deps-dev): bump husky from 4.2.3 to 4.2.5 (#1622), build(deps-dev): bump husky from 4.2.3 to 4.2.5  Bumps husky from 4.2.3 to 4.2.5. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps-dev): bump husky from 4.2.3 to 4.2.5 (#1622),build(deps-dev): bump husky from 4.2.3 to 4.2.5 Bumps husky from 4.2.3 to 4.2.5. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1330,build(deps-dev): bump nodemon from 2.0.2 to 2.0.3,Bumps nodemon from 2.0.2 to 2.0.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump nodemon from 2.0.2 to 2.0.3,Bumps nodemon from 2.0.2 to 2.0.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
1331,build(deps): bump semver from 7.1.3 to 7.2.1 (#1611), build(deps): bump semver from 7.1.3 to 7.2.1  Bumps semver from 7.1.3 to 7.2.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps): bump semver from 7.1.3 to 7.2.1 (#1611),build(deps): bump semver from 7.1.3 to 7.2.1 Bumps semver from 7.1.3 to 7.2.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1332,build(deps-dev): bump sinon from 9.0.1 to 9.0.2 (#1617), build(deps-dev): bump sinon from 9.0.1 to 9.0.2  Bumps sinon from 9.0.1 to 9.0.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps-dev): bump sinon from 9.0.1 to 9.0.2 (#1617),build(deps-dev): bump sinon from 9.0.1 to 9.0.2 Bumps sinon from 9.0.1 to 9.0.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1333,build(deps-dev): bump @types/node from 13.11.0 to 13.11.1,Bumps @types/node from 13.11.0 to 13.11.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump @types/node from 13.11.0 to 13.11.1,Bumps @types/node from 13.11.0 to 13.11.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
1334,build(deps-dev): bump @babel/preset-env from 7.9.0 to 7.9.5 (#1613), build(deps-dev): bump @babel/preset-env from 7.9.0 to 7.9.5  Bumps @babel/preset-env from 7.9.0 to 7.9.5. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps-dev): bump @babel/preset-env from 7.9.0 to 7.9.5 (#1613),build(deps-dev): bump @babel/preset-env from 7.9.0 to 7.9.5 Bumps @babel/preset-env from 7.9.0 to 7.9.5. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1335,build(deps-dev): bump commitizen from 4.0.3 to 4.0.4 (#1614), build(deps-dev): bump commitizen from 4.0.3 to 4.0.4  Bumps commitizen from 4.0.3 to 4.0.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps-dev): bump commitizen from 4.0.3 to 4.0.4 (#1614),build(deps-dev): bump commitizen from 4.0.3 to 4.0.4 Bumps commitizen from 4.0.3 to 4.0.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1336,build(deps-dev): bump typedoc from 0.17.3 to 0.17.4,Bumps typedoc from 0.17.3 to 0.17.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump typedoc from 0.17.3 to 0.17.4,Bumps typedoc from 0.17.3 to 0.17.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
1337,build(deps-dev): upgrade ts-node to 8.8.2,,build(deps-dev): upgrade ts-node to 8.8.2,
1338,build(deps-dev): upgrade lint-staged to 10.1.2,,build(deps-dev): upgrade lint-staged to 10.1.2,
1339,build(deps): upgrade cross-spawn to 7.0.2,,build(deps): upgrade cross-spawn to 7.0.2,
1340,build(deps-dev): upgrade nyc to 15.0.1,,build(deps-dev): upgrade nyc to 15.0.1,
1341,build(deps-dev): bump @types/node from 13.9.8 to 13.11.0,Bumps @types/node from 13.9.8 to 13.11.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump @types/node from 13.9.8 to 13.11.0,Bumps @types/node from 13.9.8 to 13.11.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
1342,build(deps-dev): upgrade @types/sinon to ^9.0.0,,build(deps-dev): upgrade @types/sinon to ^9.0.0,
1343,build(deps-dev): ugprade @types/express to 4.17.4,,build(deps-dev): ugprade @types/express to 4.17.4,
1344,build(deps-dev): upgrade html-webpack-plugin to 4.0.4,,build(deps-dev): upgrade html-webpack-plugin to 4.0.4,
1345,feat(s3): add options to allow use custom instance (#1601),Co-authored-by: Mark Lee malept@users.noreply.github.com,feat(s3): add options to allow use custom instance (#1601),Co-authored-by: Mark Lee malept@users.noreply.github.com
1346,build(deps-dev): upgrade lint-staged to 10.1.1,,build(deps-dev): upgrade lint-staged to 10.1.1,
1347,build(deps-dev): upgrade transitive dependencies,,build(deps-dev): upgrade transitive dependencies,
1348,build(deps-dev): upgrade @types/node to 13.9.8,,build(deps-dev): upgrade @types/node to 13.9.8,
1349,build(deps-dev): upgrade asar to 3.0.3,,build(deps-dev): upgrade asar to 3.0.3,
1350,build(deps-dev): upgrade @types/webpack to 4.41.10,,build(deps-dev): upgrade @types/webpack to 4.41.10,
1351,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 2.26.0",,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 2.26.0",
1352,build(deps-dev): upgrade @types/webpack to 4.41.9,,build(deps-dev): upgrade @types/webpack to 4.41.9,
1353,build(deps-dev): upgrade @types/node to 13.9.6,,build(deps-dev): upgrade @types/node to 13.9.6,
1354,build(deps-dev): upgrade eslint-plugin-import to 2.20.2,,build(deps-dev): upgrade eslint-plugin-import to 2.20.2,
1355,build(deps-dev): upgrade lint-staged to 10.1.0,,build(deps-dev): upgrade lint-staged to 10.1.0,
1356,build(deps): upgrade html-webpack-plugin to 4.0.3,,build(deps): upgrade html-webpack-plugin to 4.0.3,
1357,build(deps-dev): upgrade @types/node to 13.9.5,,build(deps-dev): upgrade @types/node to 13.9.5,
1358,build(deps): bump @malept/cross-spawn-promise from 1.0.0 to 1.1.0 (#1593), build(deps): bump @malept/cross-spawn-promise from 1.0.0 to 1.1.0  Bumps @malept/cross-spawn-promise from 1.0.0 to 1.1.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps): bump @malept/cross-spawn-promise from 1.0.0 to 1.1.0 (#1593),build(deps): bump @malept/cross-spawn-promise from 1.0.0 to 1.1.0 Bumps @malept/cross-spawn-promise from 1.0.0 to 1.1.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1359,build(deps): bump html-webpack-plugin from 4.0.1 to 4.0.2 (#1588), build(deps): bump html-webpack-plugin from 4.0.1 to 4.0.2  Bumps html-webpack-plugin from 4.0.1 to 4.0.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps): bump html-webpack-plugin from 4.0.1 to 4.0.2 (#1588),build(deps): bump html-webpack-plugin from 4.0.1 to 4.0.2 Bumps html-webpack-plugin from 4.0.1 to 4.0.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1360,build(deps-dev): bump @types/node from 13.9.3 to 13.9.4,Bumps @types/node from 13.9.3 to 13.9.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump @types/node from 13.9.3 to 13.9.4,Bumps @types/node from 13.9.3 to 13.9.4. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
1361,build(deps-dev): relax commitizen's minimist dependency to ^1.2.5,,build(deps-dev): relax commitizen's minimist dependency to ^1.2.5,
1362,fix(cli): fix the minimum version of Node in the CLI error message,,fix(cli): fix the minimum version of Node in the CLI error message,
1363,build(deps): upgrade webpack to 4.42.1,,build(deps): upgrade webpack to 4.42.1,
1364,build(deps-dev): upgrade lint-staged to 10.0.9,,build(deps-dev): upgrade lint-staged to 10.0.9,
1365,build(deps): upgrade html-webpack-plugin to ^4.0.1,,build(deps): upgrade html-webpack-plugin to ^4.0.1,
1366,build(deps-dev): upgrade fetch-mock to 9.3.1,,build(deps-dev): upgrade fetch-mock to 9.3.1,
1367,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 2.25.0",,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 2.25.0",
1368,build(deps-dev): upgrade asar to 3.0.2,,build(deps-dev): upgrade asar to 3.0.2,
1369,build(deps-dev): upgrade @babel/* to 7.9.0,,build(deps-dev): upgrade @babel/* to 7.9.0,
1370,build(deps-dev): bump ts-node from 8.7.0 to 8.8.1,Bumps ts-node from 8.7.0 to 8.8.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump ts-node from 8.7.0 to 8.8.1,Bumps ts-node from 8.7.0 to 8.8.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
1371,build(deps-dev): bump @types/webpack from 4.41.7 to 4.41.8 (#1583), build(deps-dev): bump @types/webpack from 4.41.7 to 4.41.8  Bumps @types/webpack from 4.41.7 to 4.41.8. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  Finish upgrading via bolt  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com,build(deps-dev): bump @types/webpack from 4.41.7 to 4.41.8 (#1583),build(deps-dev): bump @types/webpack from 4.41.7 to 4.41.8 Bumps @types/webpack from 4.41.7 to 4.41.8. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Finish upgrading via bolt Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: dependabot-preview[bot] dependabot-preview[bot]@users.noreply.github.com
1372,build(deps-dev): bump @types/node from 13.9.2 to 13.9.3,Bumps @types/node from 13.9.2 to 13.9.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump @types/node from 13.9.2 to 13.9.3,Bumps @types/node from 13.9.2 to 13.9.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
1373,build(deps-dev): bump typedoc from 0.17.1 to 0.17.3,Bumps typedoc from 0.17.1 to 0.17.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,build(deps-dev): bump typedoc from 0.17.1 to 0.17.3,Bumps typedoc from 0.17.1 to 0.17.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
