Index,Release Note,Release Note With Abstraction
109,This tag has a known bug with Pkg.publish (https://github.com/JuliaLang/julia/issues/15381) but is being uploaded for completeness. v0.4.5 should be mostly equivalent but without that bug.,This tag has a known bug with Pkg.publish (link) but is being uploaded for completeness. v0.4.5 should be mostly equivalent but without that bug.
110,"We are pleased to present the 0.4.3 bugfix release. Binaries are available at http://julialang.org/downloads/.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.3.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.3-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation.","We are pleased to present the 0.4.3 bugfix release. Binaries are available at link/.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.3.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.3-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation."
111,"We are pleased to present the 0.4.2 bugfix release. Binaries are available at http://julialang.org/downloads/.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.2.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.2-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation.","We are pleased to present the 0.4.2 bugfix release. Binaries are available at link/.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.2.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.2-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation."
112,"We are pleased to present the 0.4.1 bugfix release. Binaries are available at http://julialang.org/downloads/.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.1.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.1-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation.","We are pleased to present the 0.4.1 bugfix release. Binaries are available at link/.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.1.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.1-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation."
113,We are pleased to present the 0.3.12 bugfix release. Binaries are available at http://julialang.org/downloads/oldreleases.html. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.12_80aa77986e.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.12 bugfix release. Binaries are available at link. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.12_80aa77986e.tar.gz) as it already contains all dependencies pre-downloaded.
114,"We are pleased to present the 0.4.0 final release. See NEWS.md for the release notes, and http://julialang.org/downloads/ for binaries.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.0.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.0-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation.","We are pleased to present the 0.4.0 final release. See NEWS.md for the release notes, and link/ for binaries.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.0.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.0-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation."
115,"All major 0.4 changes are in, we continue with bugfixes and backports toward a final 0.4 release.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.0-rc4_e9c9c92d19.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.0-rc4_e9c9c92d19-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation.","All major 0.4 changes are in, we continue with bugfixes and backports toward a final 0.4 release.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.0-rc4_e9c9c92d19.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.0-rc4_e9c9c92d19-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation."
116,"All major 0.4 changes are in, we continue with bugfixes and backports toward a final 0.4 release.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.0-rc3_483d548272.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.0-rc3_483d548272-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation.","All major 0.4 changes are in, we continue with bugfixes and backports toward a final 0.4 release.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.0-rc3_483d548272.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.0-rc3_483d548272-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation."
117,"All major 0.4 changes are in, we continue with bugfixes and backports toward a final 0.4 release.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.0-rc1_fa52609644.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.0-rc1_fa52609644-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation.","All major 0.4 changes are in, we continue with bugfixes and backports toward a final 0.4 release.
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.0-rc1_fa52609644.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.0-rc1_fa52609644-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation."
118,"All major 0.4 changes are in, so here at long last is 0.4-rc1. 0.4 is still open for bug fixes on the release-0.4 branch, new development continues to target master for the next target of version 0.5
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.0-rc1_e5c6964a49.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.0-rc1_e5c6964a49-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation.","All major 0.4 changes are in, so here at long last is 0.4-rc1. 0.4 is still open for bug fixes on the release-0.4 branch, new development continues to target master for the next target of version 0.5
A prepared tarball (the output of make light-source-dist) is attached below in julia-0.4.0-rc1_e5c6964a49.tar.gz, use this if a source tarball is desired, as it contains a small amount of preparation that a simple archive of the git repository does not. For source builds in restricted environments (e.g. no network access) use the output of make full-source-dist attached below in julia-0.4.0-rc1_e5c6964a49-full.tar.gz as it already contains all dependencies pre-downloaded and ready for compilation."
119,We are pleased to present the 0.3.11 bugfix release. Binaries are available at http://julialang.org/downloads/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.11_483dbf5279.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.11 bugfix release. Binaries are available at link/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.11_483dbf5279.tar.gz) as it already contains all dependencies pre-downloaded.
120,We are pleased to present the 0.3.10 bugfix release. Binaries are available at http://julialang.org/downloads/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.10_c8ceeefcc1.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.10 bugfix release. Binaries are available at link/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.10_c8ceeefcc1.tar.gz) as it already contains all dependencies pre-downloaded.
121,We are pleased to present the 0.3.9 bugfix release. Binaries are available at http://julialang.org/downloads/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.9_31efe690be.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.9 bugfix release. Binaries are available at link/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.9_31efe690be.tar.gz) as it already contains all dependencies pre-downloaded.
122,We are pleased to present the 0.3.8 bugfix release. Binaries are available at http://julialang.org/downloads/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.8_79599ada44.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.8 bugfix release. Binaries are available at link/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.8_79599ada44.tar.gz) as it already contains all dependencies pre-downloaded.
123,We are pleased to present the 0.3.7 bugfix release. Binaries are available at http://julialang.org/downloads/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.7_cb9bcae93a.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.7 bugfix release. Binaries are available at link/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.7_cb9bcae93a.tar.gz) as it already contains all dependencies pre-downloaded.
124,We are pleased to present the 0.3.6 bugfix release. Binaries are available at http://julialang.org/downloads/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.6_0c24dca65c.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.6 bugfix release. Binaries are available at link/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.6_0c24dca65c.tar.gz) as it already contains all dependencies pre-downloaded.
125,We are pleased to present the 0.3.5 bugfix release. Binaries are available at http://julialang.org/downloads/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.5_a05f87b79a.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.5 bugfix release. Binaries are available at link/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.5_a05f87b79a.tar.gz) as it already contains all dependencies pre-downloaded.
126,We are pleased to present the 0.3.4 bugfix release. Binaries are available at http://julialang.org/downloads/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.4_3392026690.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.4 bugfix release. Binaries are available at link/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.4_3392026690.tar.gz) as it already contains all dependencies pre-downloaded.
127,We are pleased to present the 0.3.3 bugfix release. Binaries are available at http://julialang.org/downloads/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.3_b24213b893.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.3 bugfix release. Binaries are available at link/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-0.3.3_b24213b893.tar.gz) as it already contains all dependencies pre-downloaded.
128,We are pleased to present the 0.3.2 bugfix release. Binaries are available at http://julialang.org/downloads/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-v0.3.2_8227746b95.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.2 bugfix release. Binaries are available at link/. For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-v0.3.2_8227746b95.tar.gz) as it already contains all dependencies pre-downloaded.
129,We are pleased to present the 0.3.1 bugfix release. Binaries are available at http://julialang.org/downloads/.  For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-v0.3.1_c03f413bbd.tar.gz) as it already contains all dependencies pre-downloaded.,We are pleased to present the 0.3.1 bugfix release. Binaries are available at link/.  For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-v0.3.1_c03f413bbd.tar.gz) as it already contains all dependencies pre-downloaded.
130,"We are pleased to present the 0.3.0 final release. See NEWS.md for the release notes, and http://julialang.org/downloads/ for binaries.  For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-v0.3.0_768187890c.tar.gz) as it already contains all dependencies pre-downloaded.","We are pleased to present the 0.3.0 final release. See NEWS.md for the release notes, and link/ for binaries.  For source builds in restricted environments (e.g. no network access) use the tarball attached below (julia-v0.3.0_768187890c.tar.gz) as it already contains all dependencies pre-downloaded."
131,"This contains bugfixes and necessary improvements for the final 0.3 release. 0.3 is still open for bugfixes. We have branched, relegating the release-0.3 branch for bugfixes and improvements for the 0.3.X series, and opening master for new breaking features and general development.  This release candidate is expected to be promoted to the final release barring any major issues cropping up in the coming days.","This contains bugfixes and necessary improvements for the final 0.3 release. 0.3 is still open for bugfixes. We have branched, relegating the release-0.3 branch for bugfixes and improvements for the 0.3.X series, and opening master for new breaking features and general development.  This release candidate is expected to be promoted to the final release barring any major issues cropping up in the coming days."
132,"This contains bugfixes and necessary improvements for the final 0.3 release. 0.3 is still open for bugfixes. We are now branching, relegating the release-0.3 branch for bugfixes and improvements for the 0.3.X series, and opening master for new breaking features and general development.","This contains bugfixes and necessary improvements for the final 0.3 release. 0.3 is still open for bugfixes. We are now branching, relegating the release-0.3 branch for bugfixes and improvements for the 0.3.X series, and opening master for new breaking features and general development."
133,"This contains bugfixes and necessary improvements for the final 0.3 release.  0.3 is still open for bugfixes.  We have not branched yet, so master is not yet open for 0.4 changes.","This contains bugfixes and necessary improvements for the final 0.3 release.  0.3 is still open for bugfixes.  We have not branched yet, so master is not yet open for 0.4 changes."
134,"All major 0.3 changes are in, so here at long last is 0.3-rc1. 0.3 is still open for bug fixes. We have not branched yet, so master is not yet open for 0.4 changes.","All major 0.3 changes are in, so here at long last is 0.3-rc1. 0.3 is still open for bug fixes. We have not branched yet, so master is not yet open for 0.4 changes."
