Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge pull request #28 from eirslett/correct-working-dir,0.45696688,chore(docs): update readme to use mergeConfig vite helper function by @benatshippabo in link,Tweak Vite setup so we use the correct working directory,0
Improve docs: root should be configured at the top-level,0.42431778,Improving maintainability: Documentation by @mrauhu in link,,0
Add note/documentation about fsServe.strict,0.35683098,Add some common issues to README by @IanVS in link,,0
Tweak Vite setup so we use the correct working directory,0.6721784,Specify vite cache directory in dev mode as well by @bodograumann in link,,0
Version bump,0.42655522,Bug fixes,,0
Merge pull request #27 from eirslett/move-to-yarn,0.46252716,chore(docs): update readme to use mergeConfig vite helper function by @benatshippabo in link,"Move to yarn, fix examples",0
Upgrade to SB 6.3.0-rc.4 which fixes vue,0.69995654,Support vue 2.6 and 2.7 by @IanVS in link,,0
Fix examples,0.46389157,🪲 Bugfixes,,0
Add storybook scripts to examples,0.5861278,Update storybook in examples to 6.4.0-beta.19 (link),,0
Switch from npm to yarn for better workspace support,0.56629395,Fix importers[path] is not a function in yarn workspaces by @kazuma1989 in link,,0
Merge pull request #26 from eirslett/upgrade-mdx-to-csf-tools,0.4874027,chore(docs): update readme to use mergeConfig vite helper function by @benatshippabo in link,Upgrade to storybook/csf-tools for MDX processing,0
Upgrade to storybook/csf-tools for MDX processing,0.46256834,Update storybook in examples to 6.4.0-beta.19 (link),,0
Use Node 16,0.4915846,Fix Node 12 support by @joshwooding in link,,0
Add more dep optimization,0.44838738,Add missing dependencies to optimizeDeps (link),,0
Fix import paths in addon-docs,0.5282581,Set up addon channel before importing addons by @IanVS in link,,0
Merge pull request #22 from IanVS/17-add-framework-import,0.5180481,"Add migration to readme, other updates by @IanVS in link",Move import of framework code to top,0
Merge pull request #25 from TheComputerM/svelte-csf,0.5492245,[breaking] Read svelte.config.js by @benmccann in link,fix usage with svelte,0
better output,0.29530016,Improve sourcemaps by @ianvs in link,,0
fix usage with svelte,0.7015716,[breaking] Read svelte.config.js by @benmccann in link,,1
Merge pull request #21 from IanVS/add-build-time,0.48983514,"Add migration to readme, other updates by @IanVS in link",Return totalTime and bail function,0
Merge pull request #23 from IanVS/20-argsEnhancers,0.53725404,chore(docs): update readme to use mergeConfig vite helper function by @benatshippabo in link,Add support for argsEnhancers,0
Merge pull request #24 from IanVS/npm-links,0.5057426,Add webpack/cra migration section to readme by @IanVS in link,Add github links to package.json,0
Add github links to package.json,0.48972797,Add webpack/cra migration section to readme by @IanVS in link,,0
Add support for argsEnhancers,0.47226688,Allow setting global args in SB 6.5+ by @IanVS in link,,0
Move import of framework code to top,0.65010464,Move import of framework module after configs by @IanVS in link,And allow the use of custom frameworks.,0
Return totalTime and bail function,0.31462818,Fix bail not being defined by @joshwooding in link,,0
Merge pull request #17 from sevenfields-matt/add_npm_publish,0.42863175,Add webpack/cra migration section to readme by @IanVS in link,Simple manual CI,0
Given the CI a better name,0.24862449,Internal,,0
Adding CI,0.3282299,Test built storybooks in CI by @IanVS in link,,0
Merge pull request #15 from shaal/patch-1,0.49234283,chore(docs): update readme to use mergeConfig vite helper function by @benatshippabo in link,remove vite/dynamic-import-polyfill,0
remove vite/dynamic-import-polyfill,0.49312732,"If you'd like to continue using Vite 3, please stick with 0.2.x versions of this package.","When running storybook, I saw this message in terminal 'vite/dynamic-import-polyfill' is no longer needed, refer to link",0
version bump,0.42655522,Bug fixes,,0
Fix path resolution on Windows,0.30447477,Fix mdx1 in Windows by @joshwooding in link,,0
Add MIT license,0.2859491,Update README.md by @eirslett in link,,0
Add notice about contributors,0.40974253,@Codex- made their first contribution in link,,0
Clean up docs,0.54747546,Internal/Docs,,0
Bump version to 0.0.5,0.5064361,No changes from v0.2.0-beta.1.  Publishing error.,,0
Format with prettier,0.39706296,Improving maintainability: ESLint and Prettier by @mrauhu in link,,0
Add support for overriding the Vite config (viteFinal),0.6213857,"This version requires Vite 3.  If you are using Vite 2, you'll need to stay on the 0.1.X branch until you're able to upgrade. Vite migration notes can be found at link.",,0
"oops, remove unintended code",0.39163572,Remove unfetch import by @joshwooding in link,,0
Add Svelte vite plugin - storybook still fails with error,0.7199344,fix: Load @sveltejs/vite-plugin-svelte conditionally by @IanVS in link,,1
Add Svelte example,0.752866,[breaking] Read svelte.config.js by @benmccann in link,,1
Bump to version 0.0.4,0.5333935,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
Support Vue,0.74526805,Support vue 2.6 and 2.7 by @IanVS in link,,1
Extract plugin config into separate file,0.3804099,Move import of framework module after configs by @IanVS in link,,0
Try using normalizePath to make it work on Windows,0.33949772,Fix tests not being found when testing lit-ts example on Windows CI by @joshwooding in link,,0
Initial work on trying to get addon-a11y to work,0.48086312,Set up addon channel before importing addons by @IanVS in link,,0
Add nvmrc,0.33665514,Support vite 3.1 by @IanVS in link,,0
Update the readme,0.7512926,Update README.md by @eirslett in link,,1
"more work, I suppose - try to fix the vue plugin",0.65268683,Bump @vitejs/plugin-vue to 1.10.2 by @joshwooding in link,,0
Add MDX compiler support for addon-essentials,0.635548,Inject mdx compiler for mdx1 by @IanVS in link,,0
Downgrade React in the example project (prevent version conflicts),0.58746135,Pin version of react-docgen by @IanVS in link,,0
Bugfix: load preview head/body snippets correctly,0.49849942,Fix error when no preview file is present. by @joshwooding in link,,0
Bugfix: empty array when no stories are found,0.5227807,Fix params.fileName being null when storyStoreV7 is false by @joshwooding in link,,0
Use code from sb-init to test,0.39363205,Allow setting global args in SB 6.5+ by @IanVS in link,"This will let us test functionality like the MDX integration, and simulate a successful sb-init bootstrap.",0
Merge pull request #1 from shilman/patch-1,0.4948421,chore(docs): update readme to use mergeConfig vite helper function by @benatshippabo in link,Update install instructions,0
More work: this should support addon-essentials eventually,0.5175334,Set up addon channel before importing addons by @IanVS in link,,0
Update install instructions,0.37805024,Update README.md by @eirslett in link,,0
The very first commit of a kind-of working Vite builder for Storybook,0.57621664,Test built storybooks in CI by @IanVS in link,,0
