Index,Message,Description,Message Abstract,Description Abstract
219,Log connection message with cx_debug() macro,,Log connection message with cx_debug() macro,
220,Fix comment,,Fix comment,
221,Fix assignment,,Fix assignment,
222,Improve comment,,Improve comment,
223,Fix warning,,Fix warning,
224,Implement reset connection for client and channel,,Implement reset connection for client and channel,
225,Improve send/reply to client API,,Improve send/reply to client API,
226,Reply empty packets to client using ClientChannel,,Reply empty packets to client using ClientChannel,
227,Introduce ClientChannel,"A connection (e.g. TCPConnection) has a Rc/RefCell to its client. When a Client sends a TCP packet, the TCPConnection may immediately reply (typically with an empty packet with flags set). However, the TCPConnection may not borrow its client RefCell, since the client is already borrowed by the caller. As a consequence, the caller must give the possibility to reply a packet immediately. Therefore, provide ClientChannel, a lifetime-bounded view of the client StreamBuffer, so that the connection may send packets to the borrowed client.",Introduce ClientChannel,"A connection (e.g. TCPConnection) has a Rc/RefCell to its client. When a Client sends a TCP packet, the TCPConnection may immediately reply (typically with an empty packet with flags set). However, the TCPConnection may not borrow its client RefCell, since the client is already borrowed by the caller. As a consequence, the caller must give the possibility to reply a packet immediately. Therefore, provide ClientChannel, a lifetime-bounded view of the client StreamBuffer, so that the connection may send packets to the borrowed client."
228,Merge disconnect() and close(),There is no reason for the distinction between disconnect() and close().,Merge disconnect() and close(),There is no reason for the distinction between disconnect() and close().
229,Assume !closed in update_interests(),The method update_interests() should never be called when the connection is closed.,Assume !closed in update_interests(),The method update_interests() should never be called when the connection is closed.
230,Implement UDPConnection.is_closed(),,Implement UDPConnection.is_closed(),
231,Expose Connection.is_closed(),So that the Router may remove the connection without using a callback.,Expose Connection.is_closed(),So that the Router may remove the connection without using a callback.
232,"Handle ""connectable"" event","Contrary to Java/NIO, mio::Poll exposes only ""readable"" and ""writable"" events. The event ""connectable"" is in fact the very first ""writable"" event.","Handle ""connectable"" event","Contrary to Java/NIO, mio::Poll exposes only ""readable"" and ""writable"" events. The event ""connectable"" is in fact the very first ""writable"" event."
233,Improve IPv4PacketBuffer multi-packets tests,Use different packet length and headers so that parse_multi_packets() detects issues with ptr::copy().,Improve IPv4PacketBuffer multi-packets tests,Use different packet length and headers so that parse_multi_packets() detects issues with ptr::copy().
234,Fix call to ptr::copy,,Fix call to ptr::copy,
235,Fix StreamBuffer tests,,Fix StreamBuffer tests,
236,Route TCP connections,,Route TCP connections,
237,Fix StreamBuffer.read_from(),,Fix StreamBuffer.read_from(),
238,Fix warnings,,Fix warnings,
239,Fix TCPConnection may_read(),,Fix TCPConnection may_read(),
240,Implement TCPConnection.handle_ack(),,Implement TCPConnection.handle_ack(),
241,Make StreamBuffer.read_from() always succeed,,Make StreamBuffer.read_from() always succeed,
242,Implement TCPConnection.handle_fin(),,Implement TCPConnection.handle_fin(),
243,Implement TCPConnection.handle_duplicate_syn(),,Implement TCPConnection.handle_duplicate_syn(),
244,Generate random TCP sequence number,,Generate random TCP sequence number,
245,Implement TCPConnection.handle_first_packet(),,Implement TCPConnection.handle_first_packet(),
246,"Extract tcp_header without ""if let""",This avoids one level of indentation everywhere.,"Extract tcp_header without ""if let""",This avoids one level of indentation everywhere.
247,Rc/RefCell for EventHandlers in Slab,So that we can get a mut ref to the handler without removing it from the Slab.,Rc/RefCell for EventHandlers in Slab,So that we can get a mut ref to the handler without removing it from the Slab.
248,Add DatagramBuffer assertion,,Add DatagramBuffer assertion,
249,Fix Packetizer tests,,Fix Packetizer tests,
250,Remove connections without borrowing,"To remove itself from the router, pass connection ""self"" instead of ""id"" to Router.remove(). That way, the router may remove the connection by comparing pointers instead of borrowing to compare ids. This avoids runtime panic when the connection is already mutably borrowed.",Remove connections without borrowing,"To remove itself from the router, pass connection ""self"" instead of ""id"" to Router.remove(). That way, the router may remove the connection by comparing pointers instead of borrowing to compare ids. This avoids runtime panic when the connection is already mutably borrowed."
251,Introduce RunningState for Selector,Use a structure to know whether the current event handler has to be re-inserted to the Slab once executed.,Introduce RunningState for Selector,Use a structure to know whether the current event handler has to be re-inserted to the Slab once executed.
252,Current token removal management,,Current token removal management,
253,Add macros to log connection messages,Provide macros to log connection messages with the connection id.,Add macros to log connection messages,Provide macros to log connection messages with the connection id.
254,Implement TCPConnection.handle_packet(),,Implement TCPConnection.handle_packet(),
255,Factorize code to send empty TCP packet to client,,Factorize code to send empty TCP packet to client,
256,Inline some methods,,Inline some methods,
257,Implement TCPConnection.handle_packet() skeleton,,Implement TCPConnection.handle_packet() skeleton,
258,Handle pending packet source,,Handle pending packet source,
259,Remove method to send raw data to client,We don't use it.,Remove method to send raw data to client,We don't use it.
260,Wrap seq/ack numbers to accept overflow,TCP numbers are designed to wrap-around on overflow.,Wrap seq/ack numbers to accept overflow,TCP numbers are designed to wrap-around on overflow.
261,Introduce PacketSource,,Introduce PacketSource,
262,Remove PacketStorage,,Remove PacketStorage,
263,Add self-weak to TCPConnection,,Add self-weak to TCPConnection,
264,Implement EventHandler for TCPConnection,,Implement EventHandler for TCPConnection,
265,Implement EventHandler for UDPConnection,,Implement EventHandler for UDPConnection,
266,"Revert ""Self-weak for Client""",This reverts commit ae1914c873dcd6e449d10459054740f4edc97e50. (useless),"Revert ""Self-weak for Client""",This reverts commit ae1914c873dcd6e449d10459054740f4edc97e50. (useless)
267,Implement EventHandler for TunnelServer,This requires to store a self-weak.,Implement EventHandler for TunnelServer,This requires to store a self-weak.
268,Self-weak for Client,"Implement a mechanism similar to enabled_shared_from_this in C++, so that a client instance may access its Rc owner, e.g. to register itself somewhere.",Self-weak for Client,"Implement a mechanism similar to enabled_shared_from_this in C++, so that a client instance may access its Rc owner, e.g. to register itself somewhere."
269,Implement EventHandler for Client,,Implement EventHandler for Client,
270,EventHandler as mutable,,EventHandler as mutable,
271,Slab using Boxed handlers,,Slab using Boxed handlers,
272,Move PacketStorage to its own file,,Move PacketStorage to its own file,
273,Use Self to call static methods,,Use Self to call static methods,
274,Introduce PacketStorage,IPv4Packet is always a view on a pre-existing buffer. PacketStorage aims to give the possibility to store a copy of a packet.,Introduce PacketStorage,IPv4Packet is always a view on a pre-existing buffer. PacketStorage aims to give the possibility to store a copy of a packet.
275,Expose a method to send raw data to client,So that we can send a raw packet without an IPv4Packet structure.,Expose a method to send raw data to client,So that we can send a raw packet without an IPv4Packet structure.
276,Fix style for consistency,,Fix style for consistency,
277,Implement TCPConnection.close(),,Implement TCPConnection.close(),
278,Implement TCP connection reset,,Implement TCP connection reset,
279,Send packet to client on process_receive(),,Send packet to client on process_receive(),
280,Factorize TCPConnection.send_to_client(),,Factorize TCPConnection.send_to_client(),
281,Extract TCPConnection state to a struct,This simplify borrowing rules. The struct is named TCB for Transmission Control Block.,Extract TCPConnection state to a struct,This simplify borrowing rules. The struct is named TCB for Transmission Control Block.
282,Refactor functions not to mutably borrow self,Convert methods to associated functions not to mutably borrow self.,Refactor functions not to mutably borrow self,Convert methods to associated functions not to mutably borrow self.
283,Implement TCPConnection.process_receive(),,Implement TCPConnection.process_receive(),
284,Implement TCPConnection.process_receive() skeleton,,Implement TCPConnection.process_receive() skeleton,
285,Implement TCPConnection.may_read(),,Implement TCPConnection.may_read(),
286,Expose Packetizer manual inflate(),"Expose buffer without managing ""last_packet"". This is not the job of Packetizer to manage the ""last packet"" thing, and it incurs a cost while it is not always necessary.",Expose Packetizer manual inflate(),"Expose buffer without managing ""last_packet"". This is not the job of Packetizer to manage the ""last packet"" thing, and it incurs a cost while it is not always necessary."
287,Store length of last packet read in Packetizer,So that we may read it again.,Store length of last packet read in Packetizer,So that we may read it again.
288,Implement TCPConnection.process_send(),,Implement TCPConnection.process_send(),
289,Improve TCPConnection.update_interests(),,Improve TCPConnection.update_interests(),
290,Convert from Mut to non-Mut manually,,Convert from Mut to non-Mut manually,
291,Implement TCPConnection skeleton,,Implement TCPConnection skeleton,
292,Implement xHeaderMut to xHeader conversion,,Implement xHeaderMut to xHeader conversion,
293,Replace reference packet by headers,,Replace reference packet by headers,
294,Fix runtime panic due to forbidden borrowing,"In order to find the client in the list, do not borrow it, but just get the raw pointer instead. Otherwise, in addition to the unnecessary runtime overhead, the client refcell is already borrowed mutably, leading to a runtime panic.",Fix runtime panic due to forbidden borrowing,"In order to find the client in the list, do not borrow it, but just get the raw pointer instead. Otherwise, in addition to the unnecessary runtime overhead, the client refcell is already borrowed mutably, leading to a runtime panic."
295,Read 0 bytes means EOF,,Read 0 bytes means EOF,
296,Improve style,,Improve style,
297,Fix checksum tests,,Fix checksum tests,
298,Fix tests compilation,,Fix tests compilation,
299,Improve checksum tests,,Improve checksum tests,
300,Compute checksom from a non-mutable borrow,,Compute checksom from a non-mutable borrow,
301,Pave the way to compute packet checksum,,Pave the way to compute packet checksum,
302,Fix IPv4PacketBuffer condition,,Fix IPv4PacketBuffer condition,
303,Rewrite TCP checksum from header and payload,,Rewrite TCP checksum from header and payload,
304,Provide bind() and bind_mut() for headers,A header is composed of a HeaderData and a reference to the byte array. Provide bind(raw) and bind_mut(raw) to easily create an Header (parametered by a lifetime) from a HeaderData and the raw array.,Provide bind() and bind_mut() for headers,A header is composed of a HeaderData and a reference to the byte array. Provide bind(raw) and bind_mut(raw) to easily create an Header (parametered by a lifetime) from a HeaderData and the raw array.
305,Provide views for TransportHeader,,Provide views for TransportHeader,
306,Fix IPv4 packet tests after refacto,,Fix IPv4 packet tests after refacto,
307,Fix version/length peek,,Fix version/length peek,
308,"Provide both mutable and non-mutable ""views""",,"Provide both mutable and non-mutable ""views""",
309,Introduce TCPConnection,,Introduce TCPConnection,
310,"Introduce header ""views""","IPv4Packet is the only owner of the raw data as &[u8]. Therefore, accessing headers is cumbersome: the caller has to provide the raw slice associated to the headers. To avoid this problem, provide a lifetime-bounded view of headers that borrows the raw data.","Introduce header ""views""","IPv4Packet is the only owner of the raw data as &[u8]. Therefore, accessing headers is cumbersome: the caller has to provide the raw slice associated to the headers. To avoid this problem, provide a lifetime-bounded view of headers that borrows the raw data."
311,Expose ranges in IPv4Packet,,Expose ranges in IPv4Packet,
312,Rename raw to transport_raw,"compute_checksum() expects the whole payload raw buffer, including header + payload, so rename it to transport_raw.",Rename raw to transport_raw,"compute_checksum() expects the whole payload raw buffer, including header + payload, so rename it to transport_raw."
313,Improve style,,Improve style,
314,Introduce TCPConnection,,Introduce TCPConnection,
315,Add tests for IPv4Packet,,Add tests for IPv4Packet,
316,Add TCP checksum test for odd-length payloads,,Add TCP checksum test for odd-length payloads,
317,Simplify checksum test,,Simplify checksum test,
318,Pass transport raw for checksum,"Instead of whole packet raw, where the ip header is unused.",Pass transport raw for checksum,"Instead of whole packet raw, where the ip header is unused."
319,Add TCP checksum test,,Add TCP checksum test,
320,Add tests for TCPHeader,,Add tests for TCPHeader,
321,Fix warnings in tests,,Fix warnings in tests,
322,Implement TCP checksum,,Implement TCP checksum,
323,Improve UDPConnection.update_interests(),,Improve UDPConnection.update_interests(),
324,Remove unused ConnectionId::new(),,Remove unused ConnectionId::new(),
325,Fix non-dead-code warnings,,Fix non-dead-code warnings,
326,Drop UDP packet on client buffer full,,Drop UDP packet on client buffer full,
327,Log binary packets,,Log binary packets,
328,Improve Selector.deregister(),,Improve Selector.deregister(),
329,Provide connection ids in logs,,Provide connection ids in logs,
330,UDP connection expiration,Check regularly to expire UDP connections after 2 minutes idle.,UDP connection expiration,Check regularly to expire UDP connections after 2 minutes idle.
331,IPv4Packet slice length,,IPv4Packet slice length,
332,Implement UDPConnection.disconnect(),,Implement UDPConnection.disconnect(),
333,Fix checksum storage,The UDP checksum was written at raw[6..8] instead of transport[6..8].,Fix checksum storage,The UDP checksum was written at raw[6..8] instead of transport[6..8].
334,Remove useless clone(),,Remove useless clone(),
335,Binary array to string,,Binary array to string,
336,Implement UDPConnection.send_to_network(),,Implement UDPConnection.send_to_network(),
337,Panic on poll failure,"Do not expose poll errors, just panic.",Panic on poll failure,"Do not expose poll errors, just panic."
338,Add target in log,,Add target in log,
339,Fix logger threshold,,Fix logger threshold,
340,Implement UDPConnection.process_receive(),,Implement UDPConnection.process_receive(),
341,Rename packet_length() to length(),,Rename packet_length() to length(),
342,Implement Client.send_to_client(),,Implement Client.send_to_client(),
343,Introduce pending packet for UDPConnection,,Introduce pending packet for UDPConnection,
344,ReadAdapter for DatagramReceiver,So that we can implement Packetizer both from a TcpStream and a UdpSocket.,ReadAdapter for DatagramReceiver,So that we can implement Packetizer both from a TcpStream and a UdpSocket.
345,Introduce datagram helpers,"Move DatagramSender and add DatagramReceiver to a new module ""datagram"".",Introduce datagram helpers,"Move DatagramSender and add DatagramReceiver to a new module ""datagram""."
346,Introduce DatagramSender,"Unlike TcpStream, UdpSocket does not implement Write (because its semantics is to preserve boundaries, breaking Write composability). Therefore, introduce a new Trait, DatagramSender, implemented for UdpSocket, so that DatagramBuffer may write to it. Implement a mock implementation that store a datagram in memory for testing.",Introduce DatagramSender,"Unlike TcpStream, UdpSocket does not implement Write (because its semantics is to preserve boundaries, breaking Write composability). Therefore, introduce a new Trait, DatagramSender, implemented for UdpSocket, so that DatagramBuffer may write to it. Implement a mock implementation that store a datagram in memory for testing."
347,Remove Route abstraction,Cf commit 94780acd23d6c2b0348ec2359d5d5db87fb90169 in gnirehtet.,Remove Route abstraction,Cf commit 94780acd23d6c2b0348ec2359d5d5db87fb90169 in gnirehtet.
348,Implement UDPConnection.close(),,Implement UDPConnection.close(),
349,Implement UDPConnection skeleton,,Implement UDPConnection skeleton,
350,Store token,,Store token,
351,Register UDP socket on Selector,,Register UDP socket on Selector,
352,Pass selector everywhere,,Pass selector everywhere,
353,Implement UDPConnection::new(),,Implement UDPConnection::new(),
354,Improve scoping,,Improve scoping,
355,Implement UDPConnection::create_socket(),,Implement UDPConnection::create_socket(),
356,Remove Route.close_listener,"The route knows the client, use it to remove the route from its router, in order to get rid of the callback mechanism, which adds too much complexity in Rust.",Remove Route.close_listener,"The route knows the client, use it to remove the route from its router, in order to get rid of the callback mechanism, which adds too much complexity in Rust."
357,Rewrite 10.0.2.2 to 127.0.0.1,,Rewrite 10.0.2.2 to 127.0.0.1,
358,Pass route key to connections,,Pass route key to connections,
359,Pass weak-client to connections,,Pass weak-client to connections,
360,Dynamically dispatch connections,"Make Connection a trait. Connection was implemented to statically dispatch over TCPConnection and UDPConnection. However, these instance need to be shared between the Route and the selector, so they are embedded into an Rc<RefCell<…>>. Mixing static dispatch with indirection adds complexity and is not elegant. Therefore, switch to dynamic dispatch.",Dynamically dispatch connections,"Make Connection a trait. Connection was implemented to statically dispatch over TCPConnection and UDPConnection. However, these instance need to be shared between the Route and the selector, so they are embedded into an Rc<RefCell<…>>. Mixing static dispatch with indirection adds complexity and is not elegant. Therefore, switch to dynamic dispatch."
361,Make IPv4Packet fields private,,Make IPv4Packet fields private,
362,Make IPv4Header fields private,,Make IPv4Header fields private,
363,Create UDP connection,,Create UDP connection,
364,Non-copyable TransportHeader/IPv4Header,Use explicit clone() instead.,Non-copyable TransportHeader/IPv4Header,Use explicit clone() instead.
365,Borrow raw data as non-mutable in Packetizer,Packetizer does not write into the buffer.,Borrow raw data as non-mutable in Packetizer,Packetizer does not write into the buffer.
366,Forward route methods to connection,,Forward route methods to connection,
367,Create connection from Route,,Create connection from Route,
368,Statically dispatch connections,,Statically dispatch connections,
369,Implement Route CloseListener,,Implement Route CloseListener,
370,"Remove ""get_"" prefix for getters",To follow rust code style conventions.,"Remove ""get_"" prefix for getters",To follow rust code style conventions.
371,Rename switch to swap,,Rename switch to swap,
372,Remove SourceDestination,This tiny abstraction added complexity without benefits.,Remove SourceDestination,This tiny abstraction added complexity without benefits.
373,Add tests for Packetizer,,Add tests for Packetizer,
374,Use Vec::new(),,Use Vec::new(),
375,Implement Packetizer.packetize(),,Implement Packetizer.packetize(),
376,Store transport_index and payload_index,,Store transport_index and payload_index,
377,Remove useless 0 index in array ranges,,Remove useless 0 index in array ranges,
378,Implement Packetizer.inflate(),,Implement Packetizer.inflate(),
379,Pass reference to headers separately,So that there is no need to have a full IPv4Packet.,Pass reference to headers separately,So that there is no need to have a full IPv4Packet.
380,Implement Packetizer::new(),,Implement Packetizer::new(),
381,Rename IPv4Packet::new() to parse(),,Rename IPv4Packet::new() to parse(),
382,Factorize TransportHeader::parse(),,Factorize TransportHeader::parse(),
383,Expose transport header length,,Expose transport header length,
384,Introduce Packetizer,,Introduce Packetizer,
385,Introduce UDPConnection,,Introduce UDPConnection,
386,Provide send_to_network() skeleton,,Provide send_to_network() skeleton,
387,Type-erase CloseListener in Client::new(),"Client::new() was a generic function to accept statically any CloseListener. That way, the caller may directly pass a closure. However, this implies that there will be one version of this function for every CloseListener type. To prevent this, type-erase the listener instead. Note that currently, there is exactly one call to Client::new(), so there is only one version. But the intent is to get one version whatever the number of different CloseListener types.",Type-erase CloseListener in Client::new(),"Client::new() was a generic function to accept statically any CloseListener. That way, the caller may directly pass a closure. However, this implies that there will be one version of this function for every CloseListener type. To prevent this, type-erase the listener instead. Note that currently, there is exactly one call to Client::new(), so there is only one version. But the intent is to get one version whatever the number of different CloseListener types."
388,Move comment,,Move comment,
389,Call router methods from Client,,Call router methods from Client,
390,Set Client as Router owner,,Set Client as Router owner,
391,Implement Route.find_route_index(),,Implement Route.find_route_index(),
392,Improve Router skeleton,,Improve Router skeleton,
393,Rewrite byteorder crate comment,,Rewrite byteorder crate comment,
394,Introduce Router,,Introduce Router,
395,"Remove useless "",""",,"Remove useless "",""",
396,Route constructors,,Route constructors,
397,Impl SourceDestination for TransportHeader,,Impl SourceDestination for TransportHeader,
398,Implement Route,,Implement Route,
399,Move to_byte_array() to binary,,Move to_byte_array() to binary,
400,Implement client id initialization,,Implement client id initialization,
401,Add more tests to StreamBuffer,,Add more tests to StreamBuffer,
402,Add tests for StreamBuffer,,Add tests for StreamBuffer,
403,Make StreamBuffer.read_from() return Result,"For consistency with DatagramBuffer.read_from(), do not assume that there is enough space in the buffer. Return a result to force the caller to handle this case.",Make StreamBuffer.read_from() return Result,"For consistency with DatagramBuffer.read_from(), do not assume that there is enough space in the buffer. Return a result to force the caller to handle this case."
404,Factorize DatagramBuffer tests,,Factorize DatagramBuffer tests,
405,Implement StreamBuffer.optimize(),,Implement StreamBuffer.optimize(),
406,Implement StreamBuffer.read_from(),,Implement StreamBuffer.read_from(),
407,Implement StreamBuffer.write_to(),,Implement StreamBuffer.write_to(),
408,Introduce StreamBuffer,,Introduce StreamBuffer,
409,Implement Client.push_to_network(),,Implement Client.push_to_network(),
410,Implement Client.close(),,Implement Client.close(),
411,Remove client on close,,Remove client on close,
412,Rename DeathListener to CloseListener,,Rename DeathListener to CloseListener,
413,Use closure for on_client_death,,Use closure for on_client_death,
414,Introduce DeathListener,So that the client may remove itself from the TunnelServer when it is closed.,Introduce DeathListener,So that the client may remove itself from the TunnelServer when it is closed.
415,Handle Rc in Selector internally,,Handle Rc in Selector internally,
416,Store handlers as Rc,,Store handlers as Rc,
417,Use closures for selector handlers,,Use closures for selector handlers,
418,Use Self in constructors,,Use Self in constructors,
419,Move poll to Selector,,Move poll to Selector,
420,Move events out of the loop,Do not create a new events storage for every poll().,Move events out of the loop,Do not create a new events storage for every poll().
421,Move event handler execution to Selector,,Move event handler execution to Selector,
422,Client processing skeleton,,Client processing skeleton,
423,Client event handling skeleton,,Client event handling skeleton,
424,Pass Event instead of Ready to EventHandler,So that we have the event token to reregister.,Pass Event instead of Ready to EventHandler,So that we have the event token to reregister.
425,Remove dead code,,Remove dead code,
426,Add IPv4PacketBuffer to Client,,Add IPv4PacketBuffer to Client,
427,Add DatagramBuffer tests,,Add DatagramBuffer tests,
428,Fix some IPv4PacketBuffer warnings,,Fix some IPv4PacketBuffer warnings,
429,Implement DatagramBuffer,,Implement DatagramBuffer,
430,Replace static by const for TAGs,,Replace static by const for TAGs,
431,Improve IPv4PacketBuffer.next(),,Improve IPv4PacketBuffer.next(),
432,DatagramBuffer skeleton,,DatagramBuffer skeleton,
433,More tests for IPv4PacketBuffer,,More tests for IPv4PacketBuffer,
434,Add test for fragmented packet in IPv4PacketBuffer,,Add test for fragmented packet in IPv4PacketBuffer,
435,Move test method,,Move test method,
436,Test parsing of IPv4PacketBuffer,,Test parsing of IPv4PacketBuffer,
437,Fix IPv4 header parsing,It parsed transport data at a wrong location.,Fix IPv4 header parsing,It parsed transport data at a wrong location.
438,Add tests for IPv4 header length,,Add tests for IPv4 header length,
439,Implement IPv4PacketBuffer,,Implement IPv4PacketBuffer,
440,Simplify u32 annotation,,Simplify u32 annotation,
441,Implement read_length() and read_version(),,Implement read_length() and read_version(),
442,Introduce IPv4PacketBuffer,,Introduce IPv4PacketBuffer,
443,Implement SourceDestination for IPv4Header,,Implement SourceDestination for IPv4Header,
444,Introduce SourceDestination trait,To factorize source and destination swapping.,Introduce SourceDestination trait,To factorize source and destination swapping.
445,Remove useless mut,,Remove useless mut,
446,UDPHeader tests,,UDPHeader tests,
447,Minor test style improvement,,Minor test style improvement,
448,Implement From<> for TransportHeader,,Implement From<> for TransportHeader,
449,Transport checksum computation skeleton,,Transport checksum computation skeleton,
450,Implement setters for TCP/UDP headers,,Implement setters for TCP/UDP headers,
451,Implement TCP/UDP headers,,Implement TCP/UDP headers,
452,Rename modules with _,Words in a module name should be separeted by '_'.,Rename modules with _,Words in a module name should be separeted by '_'.
453,Introduce TCPHeader and UDPHeader,,Introduce TCPHeader and UDPHeader,
454,Rename header to ipv4_header,,Rename header to ipv4_header,
455,Move IPv4Packet to its own file,,Move IPv4Packet to its own file,
456,Do not loan raw to IPv4Header,"There may be only mutable borrow of the raw data, so it may not be shared between IPv4Packet and IPv4Header.",Do not loan raw to IPv4Header,"There may be only mutable borrow of the raw data, so it may not be shared between IPv4Packet and IPv4Header."
457,Introduce IPv4Packet,,Introduce IPv4Packet,
458,Compute IPv4 checksum,,Compute IPv4 checksum,
459,More tests for IPv4Header,,More tests for IPv4Header,
460,Provide methods to modify headers,,Provide methods to modify headers,
461,Introduce IPv4Header,,Introduce IPv4Header,
462,Give id to clients,,Give id to clients,
463,Fix starting log,,Fix starting log,
464,Log error,,Log error,
465,Remove dead imports,,Remove dead imports,
466,Improve error handling,,Improve error handling,
467,Use log for errors,,Use log for errors,
468,Store clients in TunnelServer,,Store clients in TunnelServer,
469,Rename TunnelConnection to TunnelServer,,Rename TunnelConnection to TunnelServer,
470,Client skeleton,,Client skeleton,
471,Implement accept_client(),,Implement accept_client(),
472,Fix fake Selector,Replace the fake Selector with the real one.,Fix fake Selector,Replace the fake Selector with the real one.
473,Directly implement EventHandler on TunnelConnection,Without an additional level using a closure.,Directly implement EventHandler on TunnelConnection,Without an additional level using a closure.
474,Move events out of Selector,Due to borrowing issues.,Move events out of Selector,Due to borrowing issues.
475,Introduce TunnelConnection,,Introduce TunnelConnection,
476,Remove unused method,,Remove unused method,
477,Mutable handlers,,Mutable handlers,
478,Enable LTO in release mode,More optimization for release builds.,Enable LTO in release mode,More optimization for release builds.
479,Display timestamps in logs,,Display timestamps in logs,
480,Use log crate,,Use log crate,
481,Rename mod eventhandler to selector,,Rename mod eventhandler to selector,
482,Directly use slab,Git rid of HandlerTokenManager.,Directly use slab,Git rid of HandlerTokenManager.
483,Extract the poll-loop into a separate method,,Extract the poll-loop into a separate method,
484,Use slab to store event handlers,,Use slab to store event handlers,
485,Introduce Selector,,Introduce Selector,
486,Call expect() to give an error message,,Call expect() to give an error message,
487,Move EventHandler,,Move EventHandler,
488,Remove dead code,,Remove dead code,
489,Register event Handlers,,Register event Handlers,
490,HandlerTokenManager,,HandlerTokenManager,
491,Add .gitignore for rustrelay,,Add .gitignore for rustrelay,
492,Wrapper for Poll,Expose a Poll wrapper intended to accept EventHandler instances (or lambdas) instead of mio::Token.,Wrapper for Poll,Expose a Poll wrapper intended to accept EventHandler instances (or lambdas) instead of mio::Token.
493,Move argument validation to the parser,"Make the command expose the accepted parameters (serial and/or DNS servers), to be used by the parser to handle errors immediately.",Move argument validation to the parser,"Make the command expose the accepted parameters (serial and/or DNS servers), to be used by the parser to handle errors immediately."
494,Rustrelay project skeleton,"Rustrelay provides an alternative implementation of relay, in Rust It generates native binaries, so unlike the Java version, no runtime is necessary.",Rustrelay project skeleton,"Rustrelay provides an alternative implementation of relay, in Rust It generates native binaries, so unlike the Java version, no runtime is necessary."
495,Improve command-line error handling,"Print a friendly message, including the expected syntax for the command, instead of a stacktrace on gnirehtet command arguments error.",Improve command-line error handling,"Print a friendly message, including the expected syntax for the command, instead of a stacktrace on gnirehtet command arguments error."
496,Improve command-line arguments parsing,"Parse the arguments into a specific CommandLineArguments instance, that can be tested easily.",Improve command-line arguments parsing,"Parse the arguments into a specific CommandLineArguments instance, that can be tested easily."
497,Move relay implementation to a subpackage,"The java application used to be the relay server, the command-line interface being in a separate shell script. Now that it handles the command-line, put Main into com.genymobile.gnirehtet and all the other classes into com.genymobile.gnirehtet.relay.",Move relay implementation to a subpackage,"The java application used to be the relay server, the command-line interface being in a separate shell script. Now that it handles the command-line, put Main into com.genymobile.gnirehtet and all the other classes into com.genymobile.gnirehtet.relay."
498,Move commandline handling to Java,"The gnirehtet commands were exposed through bash (""gnirehtet"", for Linux and Mac OS) and batch (""gnirehtet.cmd"", for Windows) scripts. Move the handling to the Java code, so the behavior is consistent across both platforms. Consequently, rename relay.jar to gnirehtet.jar.",Move commandline handling to Java,"The gnirehtet commands were exposed through bash (""gnirehtet"", for Linux and Mac OS) and batch (""gnirehtet.cmd"", for Windows) scripts. Move the handling to the Java code, so the behavior is consistent across both platforms. Consequently, rename relay.jar to gnirehtet.jar."
499,"Add missing ""reinstall"" in syntax usage",,"Add missing ""reinstall"" in syntax usage",
500,Add assemble gradle tasks for relay,"In release mode, execute the ""build"" task so that the checks are executed.",Add assemble gradle tasks for relay,"In release mode, execute the ""build"" task so that the checks are executed."
501,Make notification icons white-only,The notification icons appeared black on some devices (while all other icons were white). They should always be white: https://android.stackexchange.com/a/71535,Make notification icons white-only,The notification icons appeared black on some devices (while all other icons were white). They should always be white: link
502,Add swap test for TCP header,"TCPHeader.swapSourceAndDestination() was not tested, contrary to UDPHeader.",Add swap test for TCP header,"TCPHeader.swapSourceAndDestination() was not tested, contrary to UDPHeader."
503,"Replace ""drop"" by ""dropping""","For consistency, use the -ing form.","Replace ""drop"" by ""dropping""","For consistency, use the -ing form."
504,Replace System.out.println() by logv(),,Replace System.out.println() by logv(),
505,"Rename ""received"" to ""their"" sequence number","For consistency with ""theirAcknowledgementNumber"", rename ""receivedSequenceNumber"" to ""theirSequenceNumber"".","Rename ""received"" to ""their"" sequence number","For consistency with ""theirAcknowledgementNumber"", rename ""receivedSequenceNumber"" to ""theirSequenceNumber""."
506,Simplify connection removal,"To remove itself from the router, pass ""this"" connection instead of ""id"" to Router.remove(). This avoids unnecessary ids comparisons to find the connection to remove.",Simplify connection removal,"To remove itself from the router, pass ""this"" connection instead of ""id"" to Router.remove(). This avoids unnecessary ids comparisons to find the connection to remove."
507,Fix comment,"The method createPacket() had been renamed to packetize(), but the refactor was not applied on comments.",Fix comment,"The method createPacket() had been renamed to packetize(), but the refactor was not applied on comments."
508,Remove unused IPv4Packet.merge(),"The function to build a packet from an IPv4 header and a transport header is not used since the introduction of Packetizer (commit 408a95e24eb5faa0cd9b1fdf0c14b621fe4be1ea), so remove it.",Remove unused IPv4Packet.merge(),"The function to build a packet from an IPv4 header and a transport header is not used since the introduction of Packetizer (commit 408a95e24eb5faa0cd9b1fdf0c14b621fe4be1ea), so remove it."
509,Pretty-print binary content,Use Binary.toString() instead of String.valueOf() to print a binary packet.,Pretty-print binary content,Use Binary.toString() instead of String.valueOf() to print a binary packet.
