Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
2202,Fix version in path file.,0.51198626,Add links option to filesystem config (#5222),,0
2203,Merge pull request #1322 from vFragosop/eloquent/relationship_performance,0.5398641,Revert change to QUEUE_CONNECTION (34368a4),,0
2204,Merge pull request #2311 from msurguy/patch-2,0.5432563,Revert change to QUEUE_CONNECTION (34368a4),,0
2205,Merge pull request #3570 from anik786/patch-2,0.51004577,Add throw to filesystems config by @ankurk91 in link,,0
2206,Updating $eloquent->dirty() method.,0.48766768,Update bootstrap.js by @irsyadadl in link,,0
2207,added changelog.,0.6288042,Changed,,0
2208,Fix bug in connection with custom grammars.,0.5204851,Fix unterminated statements (#4952),,0
2209,show warning when key is not set.,0.5892412,Don't flash 'current_password' input (#5541)﻿,,0
2210,move fontsls,0.5252749,Update font delivery by @abenerd in link,,0
2211,added eloquent model detection to eloquent auth driver,0.49016458,Auto register Vue components (#4843),,0
2212,refactoring controller __get magic method ioc resolution.,0.530238,Update VerificationController (#4756),,0
2213,added queue prefix to match the framework,0.6431129,Add new SQS queue suffix option (#5252),,0
2214,Fix logo,0.4968949,Fix typo by @izzudin96 in link,,0
2215,[bug] Auth filter still redirects to /login not auth/login,0.4932227,Ignore Yarn error log (#4322),,0
2216,refactor the paginator to reincorporate the google style slider.,0.39921388,Update deprecated pusher option (#5058),,0
2217,Remove unused Route,0.6940383,Remove namespace from Routes by @emargareten in link,,0
2218,fix bug in input::except method when passing a string.,0.50746906,Fix unterminated statements (#4952),,0
2219,tweak options,0.5780364,Change some default settings (f48e2d5),,0
2220,Tweak upload method in file class.,0.5104207,Sets package.json type to module by @timacdonald in link,,0
2221,Merge pull request #3243 from mikefrancis/patch-1,0.56630546,Revert change to QUEUE_CONNECTION (34368a4),,0
2222,Merge remote-tracking branch 'origin/master' into develop,0.4275748,Switch to ESM imports by @jessarcher in link,,0
2223,Merge pull request #4374 from ikari7789/patch-1,0.4964969,Revert change to QUEUE_CONNECTION (34368a4),,0
2224,Allow str_contains to take an array.,0.48133194,Add serialize option to array cache config (#5244),,0
2225,Rename readme,0.486328,Changed,,0
2226,Use home as view.,0.51368225,DRY up path to /home (#5173),,0
2227,Merge pull request #3826 from ngyikp/master,0.50251603,Revert change to QUEUE_CONNECTION (34368a4),,0
2228,Merge pull request #1305 from nmalcolm/develop,0.49534604,Improve Pusher configuration for easy development by @oanhnn in link,,0
2229,Bump Mix dependency,0.75860643,Bump several dependencies﻿,Create a new middlware instance instead of filter.,1
2230,added script and style path constants. tweaked router usage in index.php.,0.5921488,Use resource_path() in config/view.php (#4165),Shouldn't this be middleware?,0
2231,Wrap in IfModule.,0.47716177,Add language for prohibited_if and prohibited_unless validation rules (#5557),,0
2232,added ClassLoader and Console Symfony components.,0.51712686,"Add HandleCors middleware (#5189, 0bec06c)",,0
2233,[5.3] Remove register() from BroadcastServiceProvider,0.50302804,Add 'null' logging channel (#5106),added queue prefix to match the framework,0
2234,Add a Request::time() function.,0.3747092,Allow configuring the timeout for the smtp driver (#5262),,0
2235,resolving merge conflicts.,0.29839486,Bump several dependencies﻿,"Revert ""added queue prefix to match the framework""",0
2236,add argon support to create method in RegisterController,0.5687233,Update the default Argon2 options (096638e),,0
2237,Missing instruction for secure option to be added to session config file,0.5804312,"Add ""none"" to supported same site options in session config (#5174)",added queue prefix to match the framework,0
2238,Use vue 2 and elixir-vue-2,0.4769597,Use laravel/tinker v2 (#5161),,0
2239,Minor cs fixes,0.5049761,Bumped some dependencies﻿,"Wording ""Reminder"" => ""Reset""",0
2240,Changed font to new one,0.63411784,Changed font to Nunito from Raleway (#4727),Remove unnecessary fully quantified name,0
2241,simplify readme.,0.43617404,Simplified mix require (#4283),[5.1] Remove alias Inspiring,0
2242,shop,0.3398099,﻿,,0
2243,Use the Authenticate middleware from core,0.73086697,"Utilize Authentication Middleware Contract (#5181, #5182)",The class is unnessarily fully quantified and is an warning that is also flagged up in popular IDE's such as PHPStorm. It is also arguably bad practice as it can lead to problems if directories are moved in the future.,1
2244,Added recommended parentheses,0.5409852,Add commented code (69d0c50),,0
2245,Merge pull request #776 from JesseObrien/develop,0.5208312,Revert change to QUEUE_CONNECTION (34368a4),Bump Laravel Elixir version,0
2246,Add comments about view names to composers file.,0.52316654,Allow Pest plugin in Composer by @driesvints in link,Laravel elixir is now at version 4,0
2247,added url::current.,0.5794786,Update welcome.blade.php by @aymanatmeh in link,Change redirect when authenticated,0
2248,Merge pull request #4232 from JuanDMeGon/patch-1,0.56068075,Revert change to QUEUE_CONNECTION (34368a4),"The route /home doesn’t exist in a default Laravel application, whereas / does.",0
2249,Rename middleware.,0.6384562,"Add HandleCors middleware (#5189, 0bec06c)",[5.2] Added two symfony deps to require-dev,0
2250,Access foreign property in Belongs_To through a getter,0.49111754,Use app()->getLocale() (#4282),,0
2251,remove unused use statements,0.5577067,Removed,,0
2252,Security fix: Waiting before retrying password reset,0.85310817,"Security fix: Waiting before retrying password reset (ace38c1, ba2f2ab, 953b488)",Updating the log system with env variable,1
2253,Add MAIL_FROM_ADDRESS & MAIL_FROM_NAME to .env file (#5180),0.9999999,Add MAIL_FROM_ADDRESS & MAIL_FROM_NAME to .env file (#5180),,1
2254,Update validation.php (#5699),0.72698814,Update minimum PHPUnit version to 7.5 (7546842),required_unless lang line fix,1
2255,added url::home,0.58771944,DRY up path to /home (#5173),,0
2256,Respect PSR-2,0.38542008,Add prohibited validation rule (#5569),Applied fixes from StyleCI,0
2257,added route task.,0.5956714,Re-add property to route service provider (9cbc381),,0
2258,Fixed mixed up comment order,0.56261355,Fix alphabetical order (#5795),,0
2259,rename eloquent::model to eloquent::model_name,0.46668625,Add an example to the class aliases by @nshiro in link,,0
2260,added exception for wrong number of parameters to dynamic finders.,0.5442542,Correct exception handler doc (#5187),,0
2261,Merge pull request #3906 from greabock/patch-1,0.5405597,Ignore Yarn error log (#4322),,0
2262,Prefix redis database connection by default to mitigate multiple sites on the same server potentially sharing the same queued jobs,0.7631061,"Prefix redis database connection by default (#4982, #4986, #4987)",,1
2263,added tests to develop branch.,0.48634225,Rename test methods (#5574),,0
2264,Merge pull request #4340 from garygreen/remove-migrations-classmap,0.74628085,Removed migrations from autoload classmap (#4340),,1
2265,remove prefer stable,0.5830488,Removed,Conflicts:     config/mail.php,0
2266,add mix keys to example,0.57682556,Implement new primary key syntax (#5147),,0
2267,update changelog.,0.6201886,Changed,Set Mail pretend config from .env,0
2268,refactoring the database layer.,0.63666546,Update database config (#4783),,0
2269,Fixup typo in comment block.,0.5591878,Fix typo by @izzudin96 in link,,0
2270,Combined @imports in style.css,0.51892823,Switch to ESM imports by @jessarcher in link,,0
2271,revert broken PR,0.49777475,Revert change to QUEUE_CONNECTION (34368a4),Redis connection setup in .env,0
2272,Merge branch '6.x' into master,0.36855683,Switch to Symfony 5 (#5157),,0
2273,Session flush now correctly prepares empty data.,0.45928985,Cleanup session config (#5261),PSR-2 formatting of User model?,0
2274,Small change moving array to a variable.,0.42560077,Change variable name (03ac80b),"Lists of implements MAY be split across multiple lines, where each subsequent line is indented once. When doing so, the first item in the list MUST be on the next line, and there MUST be only one interface per line. link",0
2275,added queue config and service provider.,0.5560442,Re-add property to route service provider (9cbc381),,0
2276,Sanctum dev-develop,0.61411846,Update Sanctum by @suyar in link,Use same DB_CONNECTION enviroment variable for queue.failed.database config,0
2277,Added Command::run() to the documentation for artisan tasks.,0.45642263,Don't show progress for production command (#4467),,0
2278,Clean up Input::upload method.,0.54533446,Remove dumpserver (f053116),,0
2279,Merge pull request #1747 from voidman/patch-1,0.48010933,Revert change to QUEUE_CONNECTION (34368a4),,0
2280,adding unit tests for ioc changes,0.49858323,Rename test methods (#5574),,0
2281,Merge pull request #938 from Anahkiasen/develop,0.50805587,Improve Pusher configuration for easy development by @oanhnn in link,,0
2282,fixed bug in view class module loading and made loader properties public.,0.49201515,Removed migrations from autoload classmap (#4340),,0
2283,remove elapsed time from front controller.,0.59602916,Allow configuring the timeout for the smtp driver (#5262),Removed unused option,0
2284,Added Auth::remember method for conveniently logging in users after a fresh registration.,0.5563005,Allow configurable emergency logger (#5179),,0
2285,Input::has_file was not working properly.,0.4704212,Small typo fix in filesystems.php by @tooshay in link,,0
2286,Nump minimum Laravel version,0.83710384,Update minimum Laravel version (02ca853),,1
2287,Include built scripts by default so things work out of box.,0.45828447,Autoload commands (5d54c21),Remove unguard call,0
2288,Change attributes from protected to public.,0.39795244,Unified asset publishing (#5654)﻿,,0
2289,Move slash redirects to application level.,0.46335417,Rearrange route methods by @osbre in link,[5.1] Use $this instead of parent.,0
2290,Tweak eloquent->paginate() for new paginator constructor API.,0.5060578,Changing .env to make Pusher work without editing the commented out part in the bootstrap.js by @cveldman in link,Signed-off-by: crynobone crynobone@gmail.com,0
2291,"Added ""logger"" option to error configuration.",0.69703436,Allow configurable emergency logger (#5179),Replace storage_path with database_path helper,0
2292,Refactoring query builder for pagination changes.,0.59695315,"Use RefreshDatabase trait (a536402, #4373)","According to the docs, the sqlite database should be located within the ""database"" folder.",0
2293,Merge pull request #1829 from neoascetic/return_non_0_on_command_fail,0.47610676,Refactored exception handler (too many commits),,0
2294,update link,0.6598246,Update to the latest version of laravel-vite-plugin by @jessarcher in link,Applied fixes from StyleCI,0
2295,remove file,0.6761776,Removed,,0
2296,Updated QUEUE_DRIVER env var to QUEUE_CONNECTION in phpunit.xml,0.9820242,Updated QUEUE_DRIVER env var to QUEUE_CONNECTION in phpunit.xml (#4746),,1
2297,working on bootstrap comments.,0.64962006,Remove testing bootstrap extension (#5107),,0
2298,Formatting fix,0.48064375,Fix unterminated statements (#4952),,0
2299,refactoring router.,0.665136,Re-add property to route service provider (9cbc381),,0
2300,Mailhog's forward ports configurable (#5518),0.64784783,Use smtp.mailtrap.io as default MAIL_HOST (#4182),,0
2301,Merge pull request #3132 from winglian/develop,0.47049734,Revert change to QUEUE_CONNECTION (34368a4),Use https rather than // for google fonts in default views.,0
2302,Don't show progress for production run command,0.9015552,Don't show progress for production command (#4467),Ensure the default views always use HTTPS for the loading of fonts. This is overall a good practise to follow.,1
2303,Merge pull request #3870 from diogoazevedos/arrow-functions,0.44804236,Remove redundant @return docblock in UserFactory by @datlechin in link,Error message for JSON validation,0
2304,Fixing bugs in Eq2.,0.5343828,Add new failed driver option (e6becd2),,0
2305,Merge pull request #4794 from jakebathman/change-password-min-length-to-8,0.6992842,Change password min length to 8 (#4794) ,remove phpspec.yml,0
2306,simplified the paths.php file.,0.5938309,Renamed ModelFactory.php to UserFactory.php to encourage separate files (67a8a11),,0
2307,Merge pull request #4351 from pierreneter/revert-4349-patch-1,0.61353254,Revert change to QUEUE_CONNECTION (34368a4),,0
2308,fixed old uri ioc container reference.,0.57101095,"Update database config relating to Url addition (#5018, b0e0bdc)",,0
2309,Merge pull request #614 from awellis13/feature/trim-sql-for-query,0.5069676,Revert change to QUEUE_CONNECTION (34368a4),,0
2310,Add serialize option to array cache config (#5244),0.9999999,Add serialize option to array cache config (#5244),,1
2311,"unfix bug in validator, heh.",0.65107286,Update VerificationController (#4756),,0
2312,Added documentation for the @render() Blade method,0.49369383,Improve typing on user factory by @axlon in link,,0
2313,Fix formatting of file.,0.5206323,Revert changes to env file (3b2ed46),,0
2314,Continue refactoring the memcache class.,0.45285887,"Use RefreshDatabase trait (a536402, #4373)",,0
2315,Merge pull request #3046 from driesvints/feature/phpspec-config-file,0.58070654,Align min PHP version with docs by @u01jmg3 in link,Bump Laravel Elixir version,0
2316,Added session domain env configuration,0.5743762,Add REDIS_CLIENT env variable (ea7fc0b),,0
2317,Merge pull request #1479 from Ore4444/patch-1,0.49213362,Ignore Yarn error log (#4322),Ignore Homestead.json,0
2318,Just tweaking comments.,0.62372196,Add comment (a6ca577),,0
2319,Merge branch '8.x' of github.com:laravel/laravel into 8.x,0.4778159,Gitignore docker-compose.override.yml (#5487,,0
2320,Added better support for aliases column to Query class.,0.5849205,Add an example to the class aliases by @nshiro in link,Sorted by alphabetic.,0
2321,Merge branch 'password-confirmation' of link into driesvints-password-confirmation,0.60110605,"Remove ""password"" from validation lang by @mnastalski in link",Sorted by alphabetic.,0
2322,Blade cleanup,0.5278399,Clean up auto register Vue components (#4854),Newline on .env.example,0
2323,Added URL::to_action and URL::to_secure_action methods for conveniently generating URLs to controllers.,0.5211005,Add asset url configuration option (63a4039),,0
2324,added private setting to package.json so buildservers wont fail on npm warning,0.5014435,Sets package.json type to module by @timacdonald in link,Using the bcrypt function in users generated by the model factory,0
2325,Fixed a typo in Contributing chapter,0.5098947,Fix typo by @izzudin96 in link,,0
2326,Tweak APC cache driver to return null for default value.,0.6947003,Add missing null cache driver in config/cache.php (#5472)﻿,,0
2327,"Added ""Not In"" rule translation (fix issue #1701)",0.62475497,"Adds ""missing"" validation rule translations by @timacdonald in link",type hint faker generator,0
2328,Bump elixir requirement.,0.4767356,Bump to Mix v4 (4882),requested by project maintainer,0
2329,Add error binder.,0.57674336,Add missing maintenance to config by @ibrunotome in link,allow IDE to help with autocompletion,0
2330,cleaning up various codes.,0.5676439,Clean up auto register Vue components (#4854),,0
2331,Fix alphabetical order,0.9106134,Fix alphabetical order (#5795),,1
2332,remove unnecessary imports.,0.58225787,Removed,Add ThrottleLogin localization support,0
2333,Adding output buffering to allow redirects to work after content has been outputted.,0.4562996,Remove redundant @return docblock in UserFactory by @datlechin in link,add default language,0
2334,git rid of some ioc::container calls.,0.6040645,Gitignore docker-compose.override.yml (#5487,,0
2335,Fixed pivot model hydration loading in Eloquent2,0.3773402,"Add Guzzle dependency (c434eae, 705076f)",Change comment to reflect the change of the default css preprocessor.,0
2336,Fix a docblock in the controller class.,0.6010336,Remove redundant @return docblock in UserFactory by @datlechin in link,,0
2337,added wincache cache driver,0.6462387,Add missing null cache driver in config/cache.php (#5472)﻿,,0
2338,refactoring validation class.,0.72546494,Changed syntax for validation (#4820),Fix redirect loop .htaccess,1
2339,Merge pull request #4472 from nikolaynizruhin/master,0.46684137,Revert change to QUEUE_CONNECTION (34368a4),"Folders that exist have a redirect loop when visiting them. This is because Apache redirects to trailing slash for folders and the current rule is removing it, Apache then adds a trailing slash again.",0
2340,fixed white-on-white profiler text,0.526332,Use correct facade (#4780),,0
2341,Merge pull request #1685 from tzhuan/patch-1,0.55208516,Revert change to QUEUE_CONNECTION (34368a4),,0
2342,Merge pull request #681 from bencorlett/develop,0.4979368,Revert change to QUEUE_CONNECTION (34368a4),Use double quotes for html attributes,0
2343,Merge pull request #4483 from nesk/custom-url-aws,0.5405055,"Update cross-env and resolve-url-loader to the latest (#5210, #5216)",,0
2344,remove auth migration that is now in laravel/ui,0.54604995,Remove namespace from Routes by @emargareten in link,Use the ::class notation,0
2345,Reverse minimum PHPUnit version,0.764698,Update minimum PHPUnit version to 7.5 (7546842),Updated to use ::class notation.,1
2346,Disable webpack-dev-server host check (#5288),1.0,Disable webpack-dev-server host check (#5288),,1
2347,trim comment bloat from lang class.,0.5455481,Remove deprecated language line (#5074),,0
2348,update version,0.7062801,Update vue version to 2.5.17 (#4831),,1
2349,Trailing EOF break.,0.4016928,Bump lodash from 4.17.15 to 4.17.19 (f465c51),,0
2350,Merge pull request #4836 from laurencei/laurencei-patch-1,0.59739256,Revert change to QUEUE_CONNECTION (34368a4),Maintain alphabetical order,0
2351,Allow Model instance an id for first argument in Has_Many_And_Belongs_To::attach() and same for ::detach(). Also a typo fix for the docblock on attach().,0.51484895,Remove redundant @return docblock in UserFactory by @datlechin in link,,0
2352,added support for environment driven configuration files.,0.5750072,Add links option to filesystem config (#5222),,0
2353,remove artisan change.,0.6536722,Removed,,0
2354,remove unnecessary application variable.,0.5429238,Removed,,0
2355,Fix white screen of death error when view doesn't exist.,0.56641096,"Add new view.expires option (#5209, 91dd1f6)",,0
2356,"Use the static ""compiled"" method",0.40701824,Set framework version ^7.24 (#5370),Set minimum stability to stable,0
2357,fix stub,0.67540294,Add stub handler (4931af1),,0
2358,Tweak session config.,0.66301405,Cleanup session config (#5261),Set default charset for sqlsrv driver to utf8,0
2359,Merge pull request #2985 from brnlbs/develop,0.48170877,Add stub handler (4931af1),,0
2360,add decimal translation,0.77683693,Add decimal translation by @taylorotwell in link,Fix doctype declarations,1
2361,Remove from compile list.,0.696967,Removed,,0
2362,update stub,0.6204462,Add stub handler (4931af1),,0
2363,"Name this option ""retry_after"" for clarity.",0.43884996,"Use RefreshDatabase trait (a536402, #4373)",Added whitelist to remove warning for upcoming phpunit 4.8,0
2364,Merge pull request #5013 from laravel/revert-5012-feature/exported-files,0.5299176,Switch to ESM imports by @jessarcher in link,,0
2365,merged skunkworks into develop.,0.30026874,Improve Pusher configuration for easy development by @oanhnn in link,,0
2366,Tweak default request setup.,0.57663095,Uncomment TrustHosts middleware to enable it by default (#5477),,0
2367,Merge pull request #4763 from tillkruss/ansi,0.44826958,Add throw to filesystems config by @ankurk91 in link,,0
2368,Don't flash 'current_password' input (#5541),1.0000002,Don't flash 'current_password' input (#5541)﻿,,1
2369,change language files,0.5059421,Move password lines into main translation file by @taylorotwell in link,Use the ::class notation,0
2370,Remove lang method from paginator class.,0.55756533,Delete docker-compose.yml (#5522)﻿,,0
2371,Bump to Mix v4,0.9413404,Bump to Mix v4 (4882),Update latest CDN,1
2372,Merge pull request #3864 from laravel/analysis-8KgoeQ,0.582467,Revert change to QUEUE_CONNECTION (34368a4),If needed.,0
2373,Merge branch 'feature/installation' into staging,0.36269575,Change order of boot and register methods in service providers (#4921),,0
2374,fix cookie bug.,0.48922095,Try to build session cookie name from app name (#4305),Use the ::class notation,0
2375,Added documentation for paginate's second optional argument.,0.4263328,Add ably entry (5182e9c),Prefix the namespace with \,0
2376,Adds Form::register which allows Bundles (or anything for that matter) to register custom form inputs which then can be called like Form::xxx,0.4989907,Use Hash::make() in RegisterController (#4570),Use PHP 5.5 ::class property in config files,0
2377,Fix typo and update 2nd example comment for filter,0.47723323,Add failover in supported mail configurations comment section (#5692),See link,0
2378,Fixing a few things in Eloquent 2.,0.46662444,Add enum translation (#5753),,0
2379,Simplify router code.,0.6261426,Shorten pusher host config by @buihanh2304 in link,,0
2380,import file class for assets.,0.55724853,Switch to ESM imports by @jessarcher in link,,0
2381,Documentation: markdown syntax,0.5757859,Adds lowercase validation rule translation by @timacdonald in link,[5.1] Move copying .env.example to post-root-package-install,0
2382,Add missing translation for mimetypes validation,0.6274111,"Adds ""missing"" validation rule translations by @timacdonald in link",post-create-project-cmd is executed only after post-install-cmd and this could cause issue on the first installation (via composer create-project) where environment is not prepared hence php artisan optimize would generate compiled.php. Signed-off-by: crynobone crynobone@gmail.com,0
2383,Merge pull request #5 from laravel/develop,0.55581295,Update to the latest version of laravel-vite-plugin by @jessarcher in link,CS,0
2384,Merge pull request #4236 from caiquecastro/master,0.5225506,Revert change to QUEUE_CONNECTION (34368a4),Signed-off-by: Graham Campbell graham@cachethq.io,0
2385,Refactoring the validator class.,0.72645366,Changed syntax for validation (#4820),Signed-off-by: Graham Campbell graham@cachethq.io,1
2386,Tweak marketing text.,0.39796737,Use short closure by @taylorotwell in link,Signed-off-by: Graham Campbell graham@cachethq.io,0
2387,comment tweak,0.69801456,Add comment (a6ca577),Enable model guarding after doing seeds,0
2388,Map eloquent classes.,0.3878663,Removed migrations from autoload classmap (#4340),Leaving models unguarded can cause all kinds of havoc if someone uses seeds in their tests. Best to default to reguard after doing the seeds.,0
2389,added request::uri tests.,0.50529134,"Update database config relating to Url addition (#5018, b0e0bdc)",Using the path parameter in the path method.,0
2390,Merge pull request #4138 from rickbolton/master,0.5396161,Revert change to QUEUE_CONNECTION (34368a4),,0
2391,added queue facade.,0.47771704,Add RateLimiter facade alias (#5642)﻿,,0
2392,tweaking default setup,0.7498833,Change some default settings (f48e2d5),,1
2393,Merge pull request #1367 from vFragosop/language/pt/consistence,0.49074528,Align min PHP version with docs by @u01jmg3 in link,,0
2394,Auth token now nulled on logout,0.53198975,Remove index from password reset token column (#4180),Fix occasional clear-compiled failure after update,0
2395,Refactor the file session driver.,0.8347871,Use file session driver again (#5201),Clear compiled can fail after update it should be run before update,1
2396,Fix doc blocks.,0.6029645,Modify the cache.php docblocks (#5468),Add env variable to database default connection,0
2397,Improving documentation on file uploads,0.525571,Simplify the maintenance file call (#5752),,0
2398,Merge pull request #4516 from pavinthan/patch-2,0.5000109,Revert change to QUEUE_CONNECTION (34368a4),Add faker to require-dev,0
2399,Merge branch 'core-tests' of link into develop,0.4101583,Improve Pusher configuration for easy development by @oanhnn in link,,0
2400,Merge pull request #4698 from mpociot/add_dump_server,0.5726404,Remove dumpserver (f053116),,0
2401,add thanks,0.58997357,Add comment (a6ca577),Added title tag,0
2402,jquery loading and css fixes,0.4279864,The docker-compose.override.yml should not be ignored by default by @dakira in link,,0
2403,Added Router::call method for making HMVC requests.,0.61792374,Re-add property to route service provider (9cbc381),,0
2404,Simplify providers.,0.51307166,Simplified mix require (#4283),Add validation message for string rule,0
2405,Added Eloquent 2.,0.4996668,Add enum translation (#5753),,0
2406,Update services.php,0.7197068,Update minimum PHPUnit version to 7.5 (7546842),,1
2407,Fixing a double slash bug in URL generation with languages. add tests.,0.51313233,Small typo fix in filesystems.php by @tooshay in link,,0
2408,Fix a couple of bugs in the Arr class.,0.58439994,Update the default Argon2 options (096638e),Remove unnecessary whitespace,0
2409,Uses latest stable of Collision (#5221),0.77509046,Update Collision to 2.0 (#4581),,1
2410,Merge pull request #3921 from jackmu95/add-mimetypes-translation,0.5386187,Simplified mix require (#4283),,0
2411,Merge pull request #4299 from lucasmichot/feature/master/npm-packages,0.52001625,Remove X-UA-Compatible meta tag (#4748),,0
2412,slack driver config,0.6418959,Add failover driver to default mail config file (#5672)﻿,,0
2413,Change location of when $response->render() is called. Make memory cache storage array public.,0.5598378,Add serialize option to array cache config (#5244),Remove redundant Closure namespace import in VerifyCsrfToken,0
2414,[5.2] Remove default APP_KEY value,0.5208049,Implement new primary key syntax (#5147),,0
2415,Fix bug in input class.,0.57492006,Fix unterminated statements (#4952),,0
2416,Merge pull request #658 from jkudish/develop,0.5235634,Improve Pusher configuration for easy development by @oanhnn in link,Change package.json so changed to elixir will be non-breaking changes,0
2417,Merge pull request #1805 from JesseObrien/patch-1,0.5858023,Revert change to QUEUE_CONNECTION (34368a4),,0
2418,Merge pull request #1706 from billmn/develop,0.4486914,Improve Pusher configuration for easy development by @oanhnn in link,,0
2419,Merge pull request #5320 from barryvdh/patch-4,0.549648,Revert change to QUEUE_CONNECTION (34368a4),,0
2420,Merge pull request #889 from Nirlah/develop,0.46153623,Improve Pusher configuration for easy development by @oanhnn in link,Add log driver to broadcasting connections,0
2421,Use start_time attribute like a static attribute (as it is).,0.35220274,"Use RefreshDatabase trait (a536402, #4373)",,0
2422,[9.x] Use php 8 null safe operator (#5670),0.69381976,Encourage to use PHPUnit 8 (0582a20),,0
2423,refactoring the cli.,0.51896024,Changed,,0
2424,Merge pull request #4413 from adrianharabula/master,0.5132768,Revert change to QUEUE_CONNECTION (34368a4),,0
2425,Merge pull request #1450 from netputer/master,0.50138247,Revert change to QUEUE_CONNECTION (34368a4),,0
2426,De-clutter default models.,0.44811535,Removed,,0
2427,refactoring for better dependency injection on a few classes.,0.4852805,"Use RefreshDatabase trait (a536402, #4373)",,0
2428,added ability to specify autoloader configuration for bundles in bundles.php,0.4684388,Sets package.json type to module by @timacdonald in link,,0
2429,Make the Router::load method public.,0.5345274,Re-add property to route service provider (9cbc381),Documented availability of SES mail driver in mail config,0
2430,Embrace contracts.,0.33274436,"Utilize Authentication Middleware Contract (#5181, #5182)",,0
2431,Bump Mockery and PHPUnit,0.6357051,Bump minimum PHP version (#5452),,0
2432,Add forever and flush methods to memory driver.,0.4668305,Use file session driver again (#5201),,0
2433,Added Invoice Ninja to the readme,0.46741837,Add ably entry (5182e9c),,0
2434,revert change,0.68891394,Changed,ignore maintenance mode down file,0
2435,Add Eloquent alias.,0.5667254,Add an example to the class aliases by @nshiro in link,,0
2436,fix testing of the core.,0.5644355,Update VerificationController (#4756),"Revert ""[5.1] Add new middleware""",0
2437,Fix method call.,0.5658152,Fix unterminated statements (#4952),,0
2438,Added Serbian translation,0.4842883,Add enum translation (#5753),fix downloads svg icon path,0
2439,added test for route::is method.,0.53693056,Check if register route is enabled (#4775),fix downloads svg icon path,0
2440,added route::share method.,0.5576247,Re-add property to route service provider (9cbc381),,0
2441,Merge pull request #4989 from DrewRoberts/update-readme-laracasts,0.5569143,Revert change to QUEUE_CONNECTION (34368a4),,0
2442,Merge pull request #4998 from laravel/analysis-z9QV6a,0.5394026,Revert change to QUEUE_CONNECTION (34368a4),,0
2443,Merge pull request #484 from kbanman/bugfix-pivot,0.4908908,Fix running mix tasks error (#4832),,0
2444,added mroe tests for route.,0.44349864,Use MAIL_MAILER in test environment (#5239),[5.1] Add new middleware,0
2445,prefix built-in events with laravel.,0.48952445,Update to the latest version of laravel-vite-plugin by @jessarcher in link,,0
2446,refactoring formatting.,0.5233501,Changed,,0
2447,Merge pull request #157 from sparksp/develop/exception,0.47045028,Ignore SQLite files generated on parallel testing (#5593)﻿,Defining global patterns before parent boot function call,0
2448,added changelog note for crypter class.,0.5785238,Add encryption configuration by @taylorotwell in link,"Kindly check if my assumption is correct? In relation to this issue, link and link or this could be a different issue/bug thanks!",0
2449,Merge pull request #3444 from antonybudianto/patch-1,0.5201067,Revert change to QUEUE_CONNECTION (34368a4),Correctly deal with the compiled file,0
2450,Added PDO error code,0.61228275,Only apply MySQL PDO options when extension exists (3001f3c),,0
2451,add trust proxy middleware,0.8014562,Use new TrustProxies middleware (#5662)﻿,,1
2452,Tweak location of routes files.,0.5859848,Remove namespace from Routes by @emargareten in link,,0
2453,fix namespacing issue.,0.54151016,Change variable name (03ac80b),Delete unnecessary .gitignore file,0
2454,Added where_id and or_where_id to the query builder.,0.44660974,Using environment variable to set redis prefix (#5062),Minor update to Stripe config,0
2455,Document group_by.,0.39466423,Unified asset publishing (#5654)﻿,,0
2456,fixing bug in event class.,0.4903335,Correct exception handler doc (#5187),The laravel.log already ignored in storage/logs/.gitignore file.,0
2457,Added Indonesian language files,0.46117982,Add enum translation (#5753),Update app.php,0
2458,cleaned up arr tests.,0.49669385,Clean up auto register Vue components (#4854),,0
2459,Update README.md,0.5204095,Update welcome.blade.php by @aymanatmeh in link,,0
2460,Merge pull request #4573 from laravel/defaults-55,0.55350876,Update to the latest version of laravel-vite-plugin by @jessarcher in link,,0
2461,upgrade all bundles supported.,0.5980859,Upgrade to Mix v6 (#5505),Add FTP adapter to filesystem config,0
2462,Merge pull request #728 from AndrewBNZ/master,0.5026156,Revert change to QUEUE_CONNECTION (34368a4),,0
2463,More improvements to the configuration class.,0.5128004,Simplified mix require (#4283),,0
2464,Use dropIfExists instead of drop,0.4160493,Use lowercase doctype (#4241),Update services.php,0
2465,add change note.,0.62296903,Changed,,0
2466,Update server.php (#5863),0.787768,Update minimum PHPUnit version to 7.5 (7546842),[develop] Fix indent format.,1
2467,Add ValidateSignature middleware for ignore params (#5942),0.8725764,Add ValidateSignature middleware for ignore params by @valorin in link,This converts AppServiceProvider to spaces since it wasn't and removes a few empty lines after class declarations.,1
2468,set default region,0.67072576,"Set default AWS region (ff4f40f, #4956)",,0
2469,set value in cookie array when cooke is set.,0.4798705,Add serialize option to array cache config (#5244),,0
2470,fix comment about bundle caching.,0.5333943,Add failover in supported mail configurations comment section (#5692),,0
2471,Merge pull request #2044 from jonathanmarvens/master,0.4846773,Revert change to QUEUE_CONNECTION (34368a4),,0
2472,update documentation.,0.6207231,"Update validation language files (#5637, #5636)﻿",Update server.php,0
