Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
908,Actionable notifications,0.5573911,Initial Mac platform native notifications,,0
909,Merge pull request #843 [cherry-pick to master] Use a new log directory for upgrade logs to avoid ACL issues,0.5027528,See the full change log,,0
910,Updating and adding tests for LockData,0.5091624,Other bug fixes for reliability,"Updates Git to 2.21.0, as rebased in microsoft/git#122.",0
911,PostFetchJob: Kill running Git process when unmounting,0.63606024,- Fixed a bug that would cause VFS for Git mount process to shut down if it receives out-of-order ProjFS callbacks.,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
912,troubleshooting.md: include description of ,0.62600994,We have new documentation including a new troubleshooting guide!,,0
913,Add CategoryConstants.ExceptionExpected to test that was missing it,0.45790553,1674: Config: disable status.submoduleSummary,,0
914,Fix another Windows build break,0.5437645,- Other bug fixes,,0
915,clean up path comparers in MirrorProviders,0.6271055,1685: minor path comparison fixup in ProductUpgrader,  - Record if message(s) were dropped or truncated   - Handle partial writes to the GitServiceDaemon   - Group the message types in an enum   - Add additional unit tests for JsonWriter   - Add comments to the unit test exclusions,0
916,Merge pull request #1483 from pmj/mac-projfs-shadowed-variable-bugfixes,0.5284995,1658: ProjFSFilter: Be more robust to missing PowerShell,Fixed typo in Windows install directions in Readme,0
917,"Merge pull request #1178: Repack: use one thread, but allow deltas",0.510135,Pull Requests,,0
918,gvfs config - error out while reading missing key,0.64078987,- Fixed an annoying bug where a Ctrl+C'd git process could leak a GVFS lock,- add both from / to paths to ModifiedFiles.dat,0
919,Add tests for removing entries from the modified files database,0.50313,1717 [HOTFIX] Update Git to remove ODB string check,,0
920,use correct checkout thread maximum in FastFetch,0.49471772,- We have moved MIDX computation to a post-fetch thread. This should save blocking time per prefetch that downloads a packfile from the cache server.,"In the Readme document, there was an typo in the Windows installation directions. The document had the path for the installer as ...\BuildOutput\GVFS.Installer... Where it should have been ...\BuildOutput\GVFS.Installer.Windows... For installation on a windows machine.",0
921,Write incremental commit-graph files,0.8076322,Git: Includes incremental commit graph,,1
922,Switch from giving Everyone read access to Users,0.39545053,- VFS for Git now supports anonymous access for public repositories.,,0
923,Merge pull request #1384: [Mac] Don't allow cloning or mounting on case sensitive volumes,0.4785574,- Fixed an issue on Mac where files were not being hydrated when signed as part of a build,Kext error messages and vnode health data is now forwarded to the message listener (if present) Added JsonWriter class for generating JSON to send to message listener Added GeneratePrjFSVersionHeader.sh script to generate a header file with the PrjFS version of the build Added a new target for PrjFSLib unit tests,0
924,Deleted unused classes and moved another fastfetch-specific class,0.47509593,1730: Fix an issue with FastFetch when deleting files,,0
925,Each tracer instance is now enabled or not based on a sampling rate (currently set at 1%),0.37708327,Improves the rate of .gvfsCache cleanup.,"When running 'git multi-pack-index repack', we are setting two config options intended to speed up the underlying 'git pack-objects' command: pack.delta=0    (default is 50) pack.window=0   (default is 10) These were inserted to prevent the delta calculations from taking over a user's processor during a background operation. When packing the from-loose packs, this can become an expensive operation. However, this came with a significant downside, due to my misunderstanding of how these options work. When repacking the (already nicely-packed) prefetch packs, these options force deltified trees to become un-deltified. This means the resulting pack can be larger than the given batch size. To prevent losing these good deltas, drop these config options and instead use pack.threads=1 to prevent multiple threads from taking over the machine. In combination with the recent lower-priority git processes, this should keep the background repack from disrupting users, but will also keep our pack directory small. In my testing, I used the Windows repository and ran the packfile maintenance step with a batch size of ""100m"" instead of ""2g"". This allowed me to run it with my real data, which was currently in a state where ""2g"" would do nothing. Before: 588m pack, repack took 50s  After:  80m pack, repack took 28s* The fact that the repack sped up is possibly related to writing less data to disk. I would expect this to slow down in some cases. This expansion of deltas explains why users running the packfile maintenance step directly have a higher than expected steady-state. We are not-optimally repacking the data.",0
926,convert some MacOnly func tests into POSIXOnly,0.47225097,1744: Overhaul build and project systems and drop Mac/POSIX code,"When running 'git multi-pack-index repack', we are setting two config options intended to speed up the underlying 'git pack-objects' command: pack.delta=0    (default is 50) pack.window=0   (default is 10) These were inserted to prevent the delta calculations from taking over a user's processor during a background operation. When packing the from-loose packs, this can become an expensive operation. However, this came with a significant downside, due to my misunderstanding of how these options work. When repacking the (already nicely-packed) prefetch packs, these options force deltified trees to become un-deltified. This means the resulting pack can be larger than the given batch size. To prevent losing these good deltas, drop these config options and instead use pack.threads=1 to prevent multiple threads from taking over the machine. In combination with the recent lower-priority git processes, this should keep the background repack from disrupting users, but will also keep our pack directory small. In my testing, I used the Windows repository and ran the packfile maintenance step with a batch size of ""100m"" instead of ""2g"". This allowed me to run it with my real data, which was currently in a state where ""2g"" would do nothing. Before: 588m pack, repack took 50s  After:  80m pack, repack took 28s* The fact that the repack sped up is possibly related to writing less data to disk. I would expect this to slow down in some cases. This expansion of deltas explains why users running the packfile maintenance step directly have a higher than expected steady-state. We are not-optimally repacking the data. Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
927,Merge pull request #357 Mac: New folder notifications,0.49995145,Initial Mac platform native notifications,"In an effort to have fewer complaints for running things in the background, give background Git commands a lower process priority. See ProcessPriorityClass enum documentation for details of how this should work. By specifying ""BelowNormal"", we are allowing the process to run while a user is at the machine, but the process should not keep them from doing their work. The only lower priority is Idle which implies that the user is not using the machine, such as with a screensaver. I'm not sure if we want to go that low.",0
928,Add out-of-proc telemetry daemon event listener,0.39156738,1732: Use one NuGet feed,Makes it more clear what is going on. Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
929,remove POSIXFileBasedLock for now,0.5259306,1703: Delete all macOS projects,,0
930,Eliminate LazyPath race condition by not using them on BG task thread,0.5429516,Background tasks run with lower priority to address user feedback on maintenance job performance.,,0
931,Add ability to specify an iKey for the ETW listener,0.3601513,1710: Add new Microsoft certificate thumbprint,,0
932,Configure ACLs when creating upgrader download directory,0.49984652,Update components included with internal distribution,"Mac ProjFS: Two-path provider messages, message provider for original hardlinked location",0
933,GVFS.SignFiles.csproj: include more DLLs for signing,0.9679811,1683: GVFS.SignFiles.csproj: include more DLLs for signing,"Now that there is a separate file/class holding tests for HandleFileOpOperation(), the existing tests for that function can be moved from the HandleVnodeOperationTests class.",1
934,Rename DisplayName to ActionName in the DehydrateVerb,0.3387913,  - Now scopes credential.useHttpPath to just dev.azure.com hostname,The tests check that appropriate providers are or are not messaged depending on the exact circumstances of the hardlink event.,0
935,Enable native notifciations on Windows (2),0.48366106,1710: Add new Microsoft certificate thumbprint,"This change uses the extra kernel-user message field for the ""from"" path to send the original path of the file being hardlinked in addition to the new path, and sends this message to the provider covering the original path, if this is different from the provider responsible for the new link location.",0
936,Merge pull request #980: Decrease telemetry volume from VFS for Git.,0.61709255,- A couple of fixes for using VS Code on top of VFS for Git.,"This changes the kext-to-provider message format to contain an additional variable-length path string field, to be used for the source path of hardlink notifications. Both encoding and decoding code is updated. To simplify this, the existing field and the new field have been placed in an array of the appropriate length, thus allowing decoding/encoding code to loop over the variable-length path fields. Existing users of the message sending API are updated to call it with an extra argument, but this is currently always null, the changes to hardlink notifications will follow in a subsequent change.",0
937,VirtualFileSystemHook: ensure string is properly null terminated,0.48952007,1674: Config: disable status.submoduleSummary,,0
938,Telemetry: Record when a mount succesfully starts,0.3636401,Performance and Reliability,"This is the first in a series of upcoming changes to add platform native notifications. This commit adds a native Mac app that shows a status menu in the macOS menu bar. It contains the following changes  - Boilerplate code generated by Xcode for native apps  - VFSForGit Icon asset files  - UI .xib files  - Placeholder source code files for upcoming changes.  - Updated buildscript to build the app  - Platform native app is named ""VFS For Git.app"". It is installed    in ""/Library/Application Support/VFS For Git"" directory  - Updated uninstaller to delete the app  - Added placeholders for UT The app will get installed, but will not get automatically launched. Right now it displays no useful information its About box, neither does it perform any useful function.",0
939,Merge pull request #545 from pmj/kext-review-fixes,0.466545,Pull Requests,Better Categorize M4 tests,0
940,dehydrate: skip installing hooks when re-mounting,0.5016742,- The installer now unmounts and remounts existing repos automatically,Fix Append Files,0
941,Update git version to 2.18.0.gvfs.1.26.gf61ade4,0.89081013,1736: Update Git to v2.31.1.vfs.0.3,GVFSService: platforms should use appropriate pipe name,1
942,use generic POSIX wrapper name in func tests,0.35765684,1744: Overhaul build and project systems and drop Mac/POSIX code,We should call MessageType_KtoU_NotifyFilePreConvertToFull on KAUTH_VNODE_APPEND_DATA,0
943,Change how RefreshSparseFolders discovers folders to refresh,0.5041437,Adds additional logging for folder and file placeholder creation.,,0
944,Fixing merge issues with master,0.46144533,- Other bug fixes,"Add repo root dir to retention list before projection updates The GitIndexProjection.UpdatePlaceholders() method, after processing the list of placeholder files, iterates over the list of placeholder folders and tries to remove any which are actually files, or not in the projection, or a possible tombstone. The last placeholder folder in the ordered list appears to always correspond to the root of the repository; this placeholder has an empty path string, and IsPathProjected() returns false for both the isProjected and isFolder flags for this entry. Because both flags are false, RemoveFolderPlaceholderIfEmpty() is called, which then results in a call to DeleteFile() in the lower-level ProjFS layer.  This always fails, because the root folder is never empty (it contains, among other things, the .git folder), but since RemoveFolderPlaceholderIfEmpty() handles the FSResult.DirectoryNotEmpty error code, no exception is propagated. We can avoid these unnecessary attempts to remove the repository's root folder on ""git checkout"" operations by adding the empty path to the folderPlaceholdersToKeep list.",0
945,add comment re O_RDONLY value in MacFileSystem,0.3971328,1744: Overhaul build and project systems and drop Mac/POSIX code,GVFS.Upgrader: migrate to netcore project,0
946,ProductUpgraderTimer: use ProductUpgrader factory,0.5970119,1685: minor path comparison fixup in ProductUpgrader,GVFS.Upgrader will be run on both Windows and non-Windows platforms. This enables a netcore version of the project to be built along side a netframework version. Update tests to run in the base unit test project to follow the implementation.,0
947,Rework to move platform specific code,0.57412994,1744: Overhaul build and project systems and drop Mac/POSIX code,MacPlatform: enable GVFS config verb,0
948,GVFSVerb: use flags for core.gvfs,0.6503056,- GVFS has a better icon.,"The GitIndexProjection.UpdatePlaceholders() method, after processing the list of placeholder files, iterates over the list of placeholder folders and tries to remove any which are actually files, or not in the projection, or a possible tombstone. The last placeholder folder in the ordered list appears to always correspond to the root of the repository; this placeholder has an empty path string, and IsPathProjected() returns false for both the isProjected and isFolder flags for this entry. Because both flags are false, RemoveFolderPlaceholderIfEmpty() is called, which then results in a call to DeleteFile() in the lower-level ProjFS layer.  This always fails, because the root folder is never empty (it contains, among other things, the .git folder), but since RemoveFolderPlaceholderIfEmpty() handles the FSResult.DirectoryNotEmpty error code, no exception is propagated. We can avoid these unnecessary attempts to remove the repository's root folder on ""git checkout"" operations by adding the empty path to the folderPlaceholdersToKeep list. Co-authored-by: Kevin Willford kewillf@microsoft.com",0
949,Mac PrjFS kext/lib: Only send vnode path to provider when available,0.49774894,1678: BuildGVFSForWindows.bat: use nuget on PATH when possible,Do not take GVFSLock for git submodule commands,0
950,Cleaned up logging and don't report an error on a failed anonymous query,0.42149574,See the full change log,ProjectedFSLib: do not copy into GVFS.Platform.Windows output dir,0
951,Add sparse prune message when finding folder to prune,0.42669886,Adds additional logging for folder and file placeholder creation.,This reverts commit d29e00a3d0bb67b7f736a4a0c82c0e6e9af35919.,0
952,Try switching on the UTF8 tests that previously failed on our build agents,0.4588977,"Other bug fixes, engineering improvements, and test reliability fixes.","We are having some flaky tests because somtimes we get one too many or one too few loose objects in our LooseObjectStepTests. The only reason this can happen (as I see it) is that we are downloading a loose object due to the virtualization layer, and that file exists in a pack somehow. This causes us to delete or add an object during the LooseObjectsStep and have off-by-one errors. Instead of seeing 160 objects (for example) we see 159 or 161. Relax the test conditions to verify that we did not delete all of the loose objects during the steps instead of requiring the count is exact. (We already relaxed this in one direction in #1116.)",0
953,Merge pull request #1166: Better Categorize M4 tests,0.43054026,Pull Requests,"Some git commands are unsupported in virtualized (VFS4G) repositories, and git will return an error when they are run inside of a virtualized repository. Depending on the type of command, git might block execution before or after calling the pre-command hook. If this command results in the GVFSLock being acquired, this can affect other actions, such as placeholder creation. The git submodule command in particular is causing an issue in an environment that we would like to unblock. Make the change in VFS4G until we can investigate making a deeper fix in git (see issue #1164).",0
954,Merge pull request #267 Mac: Prevent deletes of the index by non-git processes and enable related functional tests,0.5311482,"- Further optimizations to GVFS's index parsing, saving time on commands that need to reproject (like checkout).",,0
955,Merge pull request #166 Update git version to 2.18.0.gvfs.1.26.gf61ade4,0.7482819,1676: Update Git to v2.27.0.vfs.1.0,"Currently, ProjectedFSLib.dll is expected to be copied into the GVFS.Platform.Windows output directory during a build, and from there is copied into the installer. Due to how this is included in the project, it is not consistently copied into the GVFS.Platform.Windows output directory, and this can cause a build failure simiar to: Error on line in C:\Sources\Vfs4Git\src\GVFS\GVFS.Installer.Windows\Setup.iss: Source file ""C:\Sources\Vfs4Git\src..\BuildOutput\GVFS.Windows\bin\x64\Debug\ProjectedFSLib.dll"" does not exist. To fix this, we could fix the project setup to have the file copied over consistently. However, this file is not needed by the GVFS.Platform.Windows project. Post RS4, ProjectedFSLib.dll should be provided by the operating system and not copied over the product. Previously, the product had to bring over its own copy of ProjectedFSLib.dll, as it was not providided by the OS. By now, we expect developers to have moved to a version of Windows that includes this the ProjectedFSLib.dll component in box. This also means: We can remove logic for deleting this file as part of a post build   step on systems where this file should not be provided by the product. We have to include the ProjFSLib.dll dependency into the Windows   unit test project. Otherwise, running the unit test will fail on   systems that do not have the projfs feature enabled.",1
956,Merge pull request #412 from nickgra/prefetchSkipSymlinks,0.5498441,Pull Requests,,0
957,PR Feedback: Move exception handling into TryPrepareFolderForCallbacks,0.4523824,1652: RepoRegistry: ignore non-existent repos,"In an effort to have fewer complaints for running things in the background, give background Git commands a lower process priority.",0
958,Merge pull request #1212 from Fix couple installer issues,0.5183726,- Other bug fixes,"On POSIX platforms the pipe name should be a rooted path so that we have full control over the pipe path. If a relative path is used, then the pipe is created in a temporary dictory, which can be a different location depending on the user's context (i.e. running as root vs normal user). This can result in an process running as root not being able to communicate with the GVFS Service. This change enables the different platforms to create a pipe path that is suitable for the platform, and encapsulates the logic for creating the pipe name for client / server in a single location.",0
959,Merge pull request #1041 Update PrjFSKextLogDaemon to monitor and record vnode cache health,0.61468446,"- VFS for Git will prefetch commits and trees from a cache server in the background on a schedule, to improve the speed of user-initiated fetches, pulls, and pushes",Fix handling of >>,0
960,specific comment on case-differing sparse mode dir,0.3173927,1674: Config: disable status.submoduleSummary,Updated Service response to EnablePrjFS request,0
961,Clean up all uses of hard coded versions in FunctionalTests projects and add new lines to the end of all new AssemblyInfo files.,0.5170746,1744: Overhaul build and project systems and drop Mac/POSIX code,"This will not call PreConvertToFull If we get a modified event for a file that is a placeholder, call PreConvertToFull unders the covers   This will add it to ModifedPaths.dat",0
962,Enforce running init before other scripts. Remove relative paths from scripts.,0.38497344,1689: Make delete docs more verbose,"Service (RequestHandler.cs) on the Mac, was sending responses to EnableProjFS requests in an incorrect format. This was causing gvfs service --mount-all to fail with ""un-expected response message"" error. Updated RequestHandler to first create a Message object from EnableProjFS Response and use it in its reply to client. (It was sending string representation of the response before.) This helps create a client parsable response with expected header and body. Also added new UT in MacServiceTests. Service response before the change - GVFS.Common.NamedPipes.NamedPipeMessages+EnableAndAttachProjFSRequest+Response Service response after the change - TRequestResponse|{\""State\"":1,\""ErrorMessage\"":null} Fixes #1053",0
963,Fix EventMetadata construction in TryDownloadPrefetchPacks,0.47553742,1741: Fix winget tag specification,Update functional test documentation,0
964,Mac kext unit testing: enables code coverage instrumentation,0.44393122,Initial Mac platform native notifications,,0
965,GitObjects: hash incoming loose objects,0.48680335,Git: Includes incremental commit graph,"We are no longer using 'verify' to check that our commit-graph is valid, but we can still discover some errors during the 'write' command. We currently never recover from this problem. If we inspect the response from the 'write' command, then we can delete and rewrite on failure. This will resolve some issues that users are seeing right now.",0
966,Bumping version of update-winget action,0.9259507,1738: Bumping version of update-winget action,,1
967,Merge pull request #339: Pass all required components to vswhere in BuildGVFSForWindows.bat,0.6646348,1678: BuildGVFSForWindows.bat: use nuget on PATH when possible,"[POSIX, Mac] Refactor BSD-specific values out of POSIXFileSystem This PR is a prerequisite to the addition of a GVFS.Platform.Linux set of classes. In particular, we convert POSIXFileSystem into an abstract class and move the majority of its implementation into MacFileSystem, due to the fact that many of the syscall function signatures and flag values, plus the layout of the struct stat fields, differ between BSD/Darwin and Linux. So we need to separate these out from the POSIX-level commonalities between the two. The visibility of the members of the NativeFileReader subclass is also adjusted, and we remove some of its unused constants such as Create (for the O_CREAT flag, which isn't used here). And we correct the return value of getuid(2) in POSIXPlatform to a 32-bit uint.",0
968,Adding more functional tests for included folders,0.5065527,Adds additional logging for folder and file placeholder creation.,Per advice from @wilbaker on PR review.,0
969,Changes for next round of PR feedback,0.5391763,Major updates:,,0
970,Run release-winget on Windows Server,0.46994215,1679: BuildGVFSForWindows.bat: use nuget on PATH,Do not attempt to approve credentials for anonymous access,0
971,Use cmd.exe as the dummy hook in MountMergesLocalPrePostHooksConfig,0.44558638,1674: Config: disable status.submoduleSummary,Mac ProjFS Kext: ShouldHandleFileOpEvent Cleanup Part 1,0
972,incorporating review comments. Removed tracer. Style cleanups.,0.5103419,Background tasks run with lower priority to address user feedback on maintenance job performance.,"The current logic has an issue where it will attempt to approve credentials when communicating with anonymous access, even though there are no credentials to approve. The other logic in this method guards credential operations to non-anonymous auth scenarios. Update logic to only approve / store credentials to non-anonymous auth scenarios.",0
973,Refactoring according to PR comments,0.4912784,1747: UpgradeVerb: write deprecation notice,Upgrader: do not include Micrsoft.Diagnostic.Tracing.EventSource,0
974,Added OneTimeSetup method to clear all FunctionalTest configs before starting the tests,0.47925946,1697: Fix functional tests to skip around ProjFS issue,netcore build: fix runtime patch selection issues,0
975,Fix name of placeholder tests file,0.5159143,- Fixed an issue where some concurrent updates to the placeholder database would fail,"Product code no longer has a dependency on Microsoft.Diagnostics.Tracing.EventSource, so remove references to NuGet packages.",0
976,Dtruss: formatting for listxattr() syscall,0.34732348,1666: Docs: start basic template,"Declare the following VS components as required for this solution to build: Microsoft.Component.MSBuild Microsoft.VisualStudio.Workload.NativeDesktop Microsoft.VisualStudio.Workload.ManagedDesktop Microsoft.VisualStudio.Workload.NetCoreTools Microsoft.Net.Core.Component.SDK.2.1 Microsoft.VisualStudio.Component.VC.v141.x86.x64 Microsoft.Net.Component.4.6.1.TargetingPack Microsoft.Net.Component.4.6.1.SDK Note that the Windows 10 SDK 10240 is also required, but this component is no longer shipped with VS2019.",0
977,Add exit code for failure to dehydrate folders and write folders to stderr,0.4873635,Adds additional logging for folder and file placeholder creation.,"The upgrade verb attempts to copy Microsoft.Diagnostic.Tracing.EventSource when copying the ProductUpgrader to the temporary directory to run. If this file is not present, then the upgrade verb will fail. This following commit removes this file: cbe5787d (""Remove in-proc ETW trace event listener"", 2019-02-18) Clean installs of VFS4G that include this commit will no longer have this file in the installation directory, and will not be able to upgrade. This dll is no longer needed or installed during installation, so we remove it from the list of files copied over for upgrade. This is a quick fix - we will also see how to make this less fragile. One option might be to install ""upgrader app"" into its own directory under the VFS For Git installation directory, and then just copy the directory to the temp location, instead of providing a list of files that need to be kept in sync.",0
978,Mac: Matches up KextLog levels with os_log levels,0.45324147,See the full change log,"Issue: When switching between command line and IDE builds, the build will often fail with an error similar to: NETSDK1061: The project was restored using Microsoft.NETCore.App version   2.1.9, but with current settings, version 2.1.0 would be used instead. To   resolve this issue, make sure the same settings are used for restore and for   subsequent operations such as build or publish. Typically this issue can occur   if the RuntimeIdentifier property is set during build or publish but not during   restore. For more information, see   link. My understanding is that this can happen when the runtime used by the restore operation does not match the runtime expected by the publish operation. As the publish operation might not call restore itself, it will generate this error when the runtime does not match the expected version. To fix this, the projects that generate self-contained applications will also set the TargetLatestRuntimePatch property to target the latest runtime.",0
979,Merge pull request #1732: Use one NuGet feed,0.8113012,1732: Use one NuGet feed,"Rename WorkingDirectoryBackingRootPath constants This PR primarily is a followup to #1102 to accommodate the fact that on Linux, the relative location of the working directory backing store will be a short path (i.e., "".gvfs/lower"") and not a single filename like ""src"". Hence we rename the WorkingDirectoryBackingRootName constants to WorkingDirectoryBackingRootPath, akin to how other short relative path constants are constructed in GVFS.Common.GVFSConstants.DotGVFS. We also fix up the internal name of the workingDirectoryBackingRoot argument to the GVFS.Common.Enlistment class, and add a TODO comment regarding the git.cmd script, which is unused on non-Windows platforms.",1
980,Mac kext: Removal of some obsolete code,0.5562485,1744: Overhaul build and project systems and drop Mac/POSIX code,"We are no longer using 'verify' to check that our commit-graph is valid, but we can still discover some errors during the 'write' command. We currently never recover from this problem. If we inspect the response from the 'write' command, then we can delete and rewrite on failure. This will resolve some issues that users are seeing right now. Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
981,"Merge pull request #999 use ""which"" to locate git installation",0.4561631,Includes Git v2.27.0,"It turns out that centralising the vnode fsid and inode fetching actually made the code bigger and more complex, so this moves it out of the ShouldHandleFileOpEvent function and simply gets it on demand in each location where it is needed.",0
982,Mac kext unit testing: First pass at tests for provider registration.,0.48525876,Initial Mac platform native notifications,"The root finding part of ShouldHandleFileOpEvent is fairly complex but also self-contained, so this change moves it to a helper function to improve readability of the main function.",0
983,Enable additional functional tests,0.5062454,1697: Fix functional tests to skip around ProjFS issue,"This change makes a start at cleaning up the functions ShouldHandleVnodeOpEvent and ShouldHandleFileOpEvent. The basic sanity checks on a vnode - whether it is on a supported file system, and whether its type is handled by the kext - are moved to a helper function, which is then called by both ShouldHandle() functions. Tracing of these sanity checks is also simplified in the VnodeOp case.",0
984,O(modified),0.37084854,1747: UpgradeVerb: write deprecation notice,"Update libgit2 native binaries and include .so for Linux Upgrade the LibGit2Sharp.NativeBinaries NuGet package from v1.0.165 (containing LibGit2Sharp v0.23.1) to v2.0.278, which contains the latest LibGit2Sharp release v0.26. LibGit2Sharp version 0.26 eliminates most external library dependencies other than OpenSSL. In particular, by removing the dependency on libcurl, there is no longer a link-time requirement for a version of libcurl with deprecated CURL_OPENSSL_3 symbols and SSLv3 support. This allows us to include the compiled libgit2-*.so from the LibGit2Sharp.NativeBinaries NuGet package when building on Linux; otherwise, builds on Linux are unsuccessful or else require old and insecure libcurl installations, so this is a prerequisite for a Linux platform build.",0
985,Mac PrjFS: Reduces deadlock risk by delaying hydration close(),0.503955,- No-op gvfs prefetch --hydrate performance is dramatically improved,"Add a TODO note regarding the ""git.cmd"" script which is ignored on macOS (and also Linux) as it's not in $PATH and will not override the ""git"" binary because the "".cmd"" extension is not ignored as it is on Windows.",0
986,Rename parameters of OnIndexFileChanged to match context,0.362809,See the full change log,,0
987,Merge pull request #1428 from github/move-index-test,0.5189414,Pull Requests,"Also adjust the visibility of the members of the NativeFileReader subclass, and remove some of its unused constants.",0
988,Merge pull request #1452: Correct Upgrade Messages for Mac,0.5956274,Initial Mac upgrade functionality,"Since on Linux the relative location of the working directory backing store will be a short path (i.e., "".gvfs/lower"") and not a single filename, rename the WorkingDirectoryBackingRootPath constants appropriately. Also fixup the internal name of the workingDirectoryBackingRoot argument to the common Enlistment class.",0
989,FunctionalTests: disable builtin FS Monitor,0.47212714,- Disable commit-graph verify for performance concerns,Add Full Coverage for HandleVnodeOperation,0
990,Platform native notifications PR_2,0.6927527,Initial Mac platform native notifications,"It appears that sometimes we are getting an extra loose object after some of the steps, and it is probably because we are deleting pack-files from the object store so we download a ""missing"" commit or something. Use ShouldBeAtLeast() to demonstrate that the loose objects we expect to remain are still there.",0
991,Rename LibGit2RepoPool to LibGit2RepoInvoker,0.47391042,1741: Fix winget tag specification,Enable Rename tests on Mac and add additional tests for coverage,0
992,Merge pull request #654 Add error message to output when call to gvfs/config endpoint fails,0.5516775,* Improve error message from gvfs upgrade if the Git installation could not be found.,"It appears that sometimes we are getting an extra loose object after some of the steps, and it is probably because we are deleting pack-files from the object store so we download a ""missing"" commit or something. Use ShouldBeAtLeast() to demonstrate that the loose objects we expect to remain are still there. Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
993,Fix test the will no longer have child entries of a folder in the modified paths,0.4754694,1685: minor path comparison fixup in ProductUpgrader,,0
994,Add message to check in MoveFileShouldFail,0.4223262,Pull Requests,Update Microsoft.Data.Sqlite packages to version 2.2.4.0,0
995,Close directory fds when walking directory hierarchy in PrjFSLib,0.49845904,- gvfs prefetch learned how to take --files-list.,,0
996,Fix commands that need additional parameters with stdin,0.4054088,- Other bug fixes,,0
997,use consistent line endings in DehydrateTests,0.31289673,- No-op gvfs prefetch --hydrate performance is dramatically improved,Refactor for easier conversion to sqlite,0
998,Merge pull request #851:  [cherry-pick to master] Enhance git command logging,0.59669113,"- Upgraded to Git 2.19. This version brings with it improvements to unpack_trees to speed up checkout, merge, reset, and rebase.",,0
999,General improvements:,0.9999998,General improvements:,"If we have a corrupt loose object, the git pack-objects command will fail as it cannot put that object into a pack-file. This stops all future iterations of the LooseObjectsStep from succeeding, so users will be stuck in a bad situation. Refactor WriteLooseObjectIds() to rely on a new LooseObjectsBatch() method. On failure to create a pack, check all objects in the batch (using LooseObjectsBatch() and libgit2) and delete those that fail. Start disposing the repo in the dehydrate verb for safety. Create a functional test that verifies this behavior. Move the LooseObjectStepTests to have a new enlistment for each test, since we are messing with the object store. Part of the issue is that .NET doesn't allow us to move files that are marked as read-only, which becomes problematic as tests create pack-indexes and other files. Resolves #1079",1
1000,Merge pull request #1022: AutomaticallyDisposesAfterNoUse additional test logging,0.54493225,Pull Requests,,0
1001,Merge pull request #726 from nickgra/libProcessName,0.46255484,Pull Requests,,0
1002,Merge pull request #1714: Update Git to include LFS security release,0.8364295,1714: Update Git to include LFS security release,,1
1003,Update mac uninstall script to remove GVFS service directory,0.5806775,The gvfs upgrade command is deprecated. Future upgrades will require using winget or installing directly from the releases page.,,0
1004,Merge pull request #1198: Remove all reference to looseObjectCount in LooseObjectStepTests,0.4995443,1674: Config: disable status.submoduleSummary,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1005,build: migrate VC++ projects to new build,0.47801483,1744: Overhaul build and project systems and drop Mac/POSIX code,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1006,Fix highestVersionAvailable traching in TryQueryNewestVersion,0.41381958,1674: Config: disable status.submoduleSummary,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1007,"Add IsSocket and IsExecutable to platform filesystem, fix Windows build break",0.4545182,1678: BuildGVFSForWindows.bat: use nuget on PATH when possible,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1008,Add handling for RelativeFromPath to support Hardlinks,0.4031499,1683: GVFS.SignFiles.csproj: include more DLLs for signing,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1009,Add comments to FastFetch.csproj,0.40879044,1683: GVFS.SignFiles.csproj: include more DLLs for signing,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1010,UpgradeVerb: run upgrade tool in same window,0.569841,The gvfs upgrade command is deprecated. Future upgrades will require using winget or installing directly from the releases page.,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1011,Merge pull request #455 Disable Native_ProjFS_MoveFile_PartialToOutside functional test,0.62493783,1697: Fix functional tests to skip around ProjFS issue,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1012,Update Git to include commit-graph BUG statement,0.8415008,Git: Includes incremental commit graph,Signed-off-by: Derrick Stolee dstolee@microsoft.com,1
1013,GVFSVerb: Turn off pack.useBitmaps,0.6087004,- VFS for Git will performance maintenance in the background. This release will pack loose objects in .gvfsCache into packfiles. ,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1014,Merge pull request #575 from benpeart/use-git-2-20-optimizations,0.4988397,"The merge strategy default is changed from recursive to ort which should present significant performance improvements for commands such as git merge, git rebase, and git cherry-pick. Huge thanks to external contributor @newren for creating this new merge strategy!",We will need to enumerate a batch of loose objects independently of writing them to a stream. Pull out the loop and consume it as an enumerator instead.,0
