Index,Message,Description,Message Abstract,Description Abstract
6279,Babel 7 (#518),  Use babel 7   Update yarn.lock   Fix jest tests   Add changeset ,Babel 7 (#518),Use babel 7 Update yarn.lock Fix jest tests Add changeset
6280,Merge pull request #513 from keystonejs/simplify-validation,[FEEDBACK WANTED] Simply validation APIs and context building.,Merge pull request #513 from keystonejs/simplify-validation,[FEEDBACK WANTED] Simply validation APIs and context building.
6281,Add changeset,,Add changeset,
6282,Refactor the way access contexts are created,,Refactor the way access contexts are created,
6283,Merge pull request #512 from keystonejs/reorder-list-methods,Reorder methods in List,Merge pull request #512 from keystonejs/reorder-list-methods,Reorder methods in List
6284,Reorder methods in List,,Reorder methods in List,
6285,Merge pull request #511 from keystonejs/checklist-breakout,Make calls to checkListAccess explicit in each resolver,Merge pull request #511 from keystonejs/checklist-breakout,Make calls to checkListAccess explicit in each resolver
6286,Put methods back in the original order to make review possible,,Put methods back in the original order to make review possible,
6287,Make calls to checkListAccess explicit in each resolver,,Make calls to checkListAccess explicit in each resolver,
6288,Merge pull request #510 from keystonejs/decouple-access-and-actions,Decouple access of items in the database from operations on them,Merge pull request #510 from keystonejs/decouple-access-and-actions,Decouple access of items in the database from operations on them
6289,Merge branch 'master' into decouple-access-and-actions,,Merge branch 'master' into decouple-access-and-actions,
6290,Merge pull request #508 from keystonejs/field-hooks-on-delete-many,Call field hooks when deleting many items at once,Merge pull request #508 from keystonejs/field-hooks-on-delete-many,Call field hooks when deleting many items at once
6291,Call field hooks when deleting many items at once,,Call field hooks when deleting many items at once,
6292,Fix minor bugs,,Fix minor bugs,
6293,Decouple access of items in the database from operations of them provide room for pre/post hooks,,Decouple access of items in the database from operations of them provide room for pre/post hooks,
6294,Merge pull request #509 from keystonejs/release-branch,Version packages,Merge pull request #509 from keystonejs/release-branch,Version packages
6295,Version packages,,Version packages,
6296,Merge pull request #507 from keystonejs/new-list-error-handling,Consolidate logging and error handling mechanisms within core/List/index.js,Merge pull request #507 from keystonejs/new-list-error-handling,Consolidate logging and error handling mechanisms within core/List/index.js
6297,Consolidate logging and error handling mechanisms within core/List/index.js,,Consolidate logging and error handling mechanisms within core/List/index.js,
6298,Merge branch 'master' of https://github.com/keystonejs/keystone-5,,Merge branch 'master' of link,
6299,add space below list table,,add space below list table,
6300,Add changeset for #504 (#506),,Add changeset for #504 (#506),
6301,dx papercut: resolve warnings from emotion,,dx papercut: resolve warnings from emotion,
6302,Enable sticky table headers for progressive browsers (#504),"Available for latest: Chrome, Edge, Firefox, Safari",Enable sticky table headers for progressive browsers (#504),"Available for latest: Chrome, Edge, Firefox, Safari"
6303,Merge branch 'master' of https://github.com/keystonejs/keystone-5,,Merge branch 'master' of link,
6304,nav: simplify GrabHandle/Shadow into one styled component,,nav: simplify GrabHandle/Shadow into one styled component,
6305,quick lozenge fix,,quick lozenge fix,
6306,Merge pull request #503 from keystonejs/user-configurable-cors,Make CORS configurable by end users,Merge pull request #503 from keystonejs/user-configurable-cors,Make CORS configurable by end users
6307,Merge branch 'master' into user-configurable-cors,,Merge branch 'master' into user-configurable-cors,
6308,Merge pull request #501 from keystonejs/remove-mongo-syntax-from-core,Always use $set  and { new: true } in the mongoose adapter update() method,Merge pull request #501 from keystonejs/remove-mongo-syntax-from-core,Always use $set  and { new: true } in the mongoose adapter update() method
6309,Always use  and { new: true } in the mongoose adapter update() method,,Always use  and { new: true } in the mongoose adapter update() method,
6310,Merge pull request #500 from keystonejs/consistent-resolver-names,Use List method names which correspond to the gql names,Merge pull request #500 from keystonejs/consistent-resolver-names,Use List method names which correspond to the gql names
6311,Use List method names which correspond to the gql names,,Use List method names which correspond to the gql names,
6312,Merge branch 'master' into user-configurable-cors,,Merge branch 'master' into user-configurable-cors,
6313,General tinkering (#495),"FEATURES  exaggerate hierarchy by decreasing padding on nav and increasing for page content transition one collapse/expand affordance to maintain user understanding increase visibility of expand affordance list view: move expand/reset buttons into a dropdown in the future this will be a great place for more auxiliary actions abstract global key handling -- KeyboardShortcuts add Tooltip modal component to UI package replaced a bunch of innerRef props with forwardRef this was to fix flow, but we should head in this direction, and also start using createRef  FIXES  fix cancel functionality for the delete items modal fix missing cell in manage mode on list view fix click-ability for modal handlers where the target may be an SVG element fix missing favicon fix gutter on file fields",General tinkering (#495),"FEATURES exaggerate hierarchy by decreasing padding on nav and increasing for page content transition one collapse/expand affordance to maintain user understanding increase visibility of expand affordance list view: move expand/reset buttons into a dropdown in the future this will be a great place for more auxiliary actions abstract global key handling -- KeyboardShortcuts add Tooltip modal component to UI package replaced a bunch of innerRef props with forwardRef this was to fix flow, but we should head in this direction, and also start using createRef FIXES fix cancel functionality for the delete items modal fix missing cell in manage mode on list view fix click-ability for modal handlers where the target may be an SVG element fix missing favicon fix gutter on file fields"
6314,Make CORS configurable by end users,Fixes: #502,Make CORS configurable by end users,Fixes: #502
6315,Merge pull request #490 from keystonejs/gatsby-2-with-arch-component-render,Gatsby 2 with arch component render,Merge pull request #490 from keystonejs/gatsby-2-with-arch-component-render,Gatsby 2 with arch component render
6316,Merge branch 'master' into gatsby-2-with-arch-component-render,,Merge branch 'master' into gatsby-2-with-arch-component-render,
6317,Merge pull request #498 from keystonejs/simplify-add-to-mongoose-schema,Simplify addToMongooseSchema,Merge pull request #498 from keystonejs/simplify-add-to-mongoose-schema,Simplify addToMongooseSchema
6318,Add helper methods to MongooseFieldAdapter,,Add helper methods to MongooseFieldAdapter,
6319,Merge pull request #497 from keystonejs/simplify-get-query-condition,Use consistent query condition builders across all field types,Merge pull request #497 from keystonejs/simplify-get-query-condition,Use consistent query condition builders across all field types
6320,Use consistent query condition builders across all field types,,Use consistent query condition builders across all field types,
6321,Merge pull request #496 from keystonejs/refactor-mongo-schema-hooks,Consolidate mongoose schema pre/post hooks for field types,Merge pull request #496 from keystonejs/refactor-mongo-schema-hooks,Consolidate mongoose schema pre/post hooks for field types
6322,Consolidate mongoose schema pre/post hooks for field types,,Consolidate mongoose schema pre/post hooks for field types,
6323,Merge pull request #489 from keystonejs/rename-test-access-control,Rename testAccessControl to validateAccessControl,Merge pull request #489 from keystonejs/rename-test-access-control,Rename testAccessControl to validateAccessControl
6324,Rename testAccessControl to validateAccessControl,,Rename testAccessControl to validateAccessControl,
6325,Merge pull request #493 from keystonejs/release-branch,RELEASING: Releasing 9 package(s),Merge pull request #493 from keystonejs/release-branch,RELEASING: Releasing 9 package(s)
6326,RELEASING: Releasing 11 package(s),"Releases:   @voussoir/core@0.6.0   @voussoir/fields@1.3.0   @voussoir/adapter-mongoose@0.4.1   @voussoir/test-utils@0.1.1   @voussoir/cypress-project-access-control@1.1.1   @voussoir/cypress-project-basic@1.2.1   @voussoir/cypress-project-login@1.2.1   @voussoir/cypress-project-twitter-login@1.1.1   @voussoir/apollo-helpers@0.3.0   @voussoir/admin-ui@0.5.0   @voussoir/ui@0.4.0 Dependents:   [] Deleted:   []  {""releases"":[{""name"":""@voussoir/core"",""commits"":[""d94b517"",""a3b995c"",""ca7ce46""],""version"":""0.6.0""},{""name"":""@voussoir/fields"",""commits"":[""d94b517"",""a3b995c"",""ca7ce46"",""1d30a329\""\n""],""version"":""1.3.0""},{""name"":""@voussoir/adapter-mongoose"",""commits"":[""d94b517"",""a3b995c""],""version"":""0.4.1""},{""name"":""@voussoir/test-utils"",""commits"":[""d94b517"",""a3b995c""],""version"":""0.1.1""},{""name"":""@voussoir/cypress-project-access-control"",""commits"":[""d94b517"",""a3b995c"",""1d30a329\""\n""],""version"":""1.1.1""},{""name"":""@voussoir/cypress-project-basic"",""commits"":[""d94b517"",""a3b995c"",""1d30a329\""\n""],""version"":""1.2.1""},{""name"":""@voussoir/cypress-project-login"",""commits"":[""d94b517"",""a3b995c"",""1d30a329\""\n""],""version"":""1.2.1""},{""name"":""@voussoir/cypress-project-twitter-login"",""commits"":[""d94b517"",""a3b995c"",""1d30a329\""\n""],""version"":""1.1.1""},{""name"":""@voussoir/apollo-helpers"",""commits"":[""7f64792""],""version"":""0.3.0""},{""name"":""@voussoir/admin-ui"",""commits"":[""1d30a329\""\n""],""version"":""0.5.0""},{""name"":""@voussoir/ui"",""commits"":[""1d30a329\""\n""],""version"":""0.4.0""}],""changesets"":[{""commit"":""d94b517"",""summary"":""Add _ksListsMeta query to gather type and relationship information""},{""commit"":""7f64792"",""summary"":""Add @voussoir/apollo-helpers package for cache busting goodness""},{""commit"":""a3b995c"",""summary"":""Add _ksListsMeta query to gather type and relationship information""},{""commit"":""ca7ce46"",""summary"":""Correctly hide fields from Relationships when not readable""},{""commit"":""1d30a329\""\n"",""summary"":""- Cleanup vertical navigation, more separation between primary/secondary nav primitives""}]}",RELEASING: Releasing 11 package(s),"Releases:   @voussoir/core@0.6.0   @voussoir/fields@1.3.0   @voussoir/adapter-mongoose@0.4.1   @voussoir/test-utils@0.1.1   @voussoir/cypress-project-access-control@1.1.1   @voussoir/cypress-project-basic@1.2.1   @voussoir/cypress-project-login@1.2.1   @voussoir/cypress-project-twitter-login@1.1.1   @voussoir/apollo-helpers@0.3.0   @voussoir/admin-ui@0.5.0   @voussoir/ui@0.4.0 Dependents:   [] Deleted:   [] {""releases"":[{""name"":""@voussoir/core"",""commits"":[""d94b517"",""a3b995c"",""ca7ce46""],""version"":""0.6.0""},{""name"":""@voussoir/fields"",""commits"":[""d94b517"",""a3b995c"",""ca7ce46"",""1d30a329\""\n""],""version"":""1.3.0""},{""name"":""@voussoir/adapter-mongoose"",""commits"":[""d94b517"",""a3b995c""],""version"":""0.4.1""},{""name"":""@voussoir/test-utils"",""commits"":[""d94b517"",""a3b995c""],""version"":""0.1.1""},{""name"":""@voussoir/cypress-project-access-control"",""commits"":[""d94b517"",""a3b995c"",""1d30a329\""\n""],""version"":""1.1.1""},{""name"":""@voussoir/cypress-project-basic"",""commits"":[""d94b517"",""a3b995c"",""1d30a329\""\n""],""version"":""1.2.1""},{""name"":""@voussoir/cypress-project-login"",""commits"":[""d94b517"",""a3b995c"",""1d30a329\""\n""],""version"":""1.2.1""},{""name"":""@voussoir/cypress-project-twitter-login"",""commits"":[""d94b517"",""a3b995c"",""1d30a329\""\n""],""version"":""1.1.1""},{""name"":""@voussoir/apollo-helpers"",""commits"":[""7f64792""],""version"":""0.3.0""},{""name"":""@voussoir/admin-ui"",""commits"":[""1d30a329\""\n""],""version"":""0.5.0""},{""name"":""@voussoir/ui"",""commits"":[""1d30a329\""\n""],""version"":""0.4.0""}],""changesets"":[{""commit"":""d94b517"",""summary"":""Add _ksListsMeta query to gather type and relationship information""},{""commit"":""7f64792"",""summary"":""Add @voussoir/apollo-helpers package for cache busting goodness""},{""commit"":""a3b995c"",""summary"":""Add _ksListsMeta query to gather type and relationship information""},{""commit"":""ca7ce46"",""summary"":""Correctly hide fields from Relationships when not readable""},{""commit"":""1d30a329\""\n"",""summary"":""- Cleanup vertical navigation, more separation between primary/secondary nav primitives""}]}"
6327,Vertical Navigation (#484)," cleanup primary navigation styles implement resize behaviour implement collapse/expand behaviour use container queries, not media queries separate primary/secondary nav primitives move primary nav to root add keyboard shortcut for collapse/expand ""[""",Vertical Navigation (#484),"cleanup primary navigation styles implement resize behaviour implement collapse/expand behaviour use container queries, not media queries separate primary/secondary nav primitives move primary nav to root add keyboard shortcut for collapse/expand ""["""
6328,Merge pull request #492 from keystonejs/release-bump,Release bump,Merge pull request #492 from keystonejs/release-bump,Release bump
6329,Version all packages,,Version all packages,
6330,Bump all package versions,,Bump all package versions,
6331,Merge pull request #491 from keystonejs/release-branch,Release latest packages to npm,Merge pull request #491 from keystonejs/release-branch,Release latest packages to npm
6332,Update packages,,Update packages,
6333,Update admin-ui,,Update admin-ui,
6334,Example custom field type (Stars ⭐️) (#372),  initial implementaion of Stars custom field type   use default Integer implementation where possible   make the number of stars configurable   Prettier   Remove unused import   Initial work on Docs for custom field types   rename StarField component   Prettier   Run svgs through svgo   Change export syntax   Progress on docs   Remove types from Cell component in custom field since it feels like a pretty big opinion to impose types in a tutorial   Simplify views so there's less that the reader has to understand   Don't use PureComponent because it's unnecessary for the reader and it won't even give a performance improvement since things are being created on every render and passed to those components   More stuff   Change wording and simplify code   Remove unused variable   Use require.resolve   Fix stars rendering ,Example custom field type (Stars ⭐️) (#372),initial implementaion of Stars custom field type use default Integer implementation where possible make the number of stars configurable Prettier Remove unused import Initial work on Docs for custom field types rename StarField component Prettier Run svgs through svgo Change export syntax Progress on docs Remove types from Cell component in custom field since it feels like a pretty big opinion to impose types in a tutorial Simplify views so there's less that the reader has to understand Don't use PureComponent because it's unnecessary for the reader and it won't even give a performance improvement since things are being created on every render and passed to those components More stuff Change wording and simplify code Remove unused variable Use require.resolve Fix stars rendering
6335,Prettier,,Prettier,
6336,Merge pull request #485 from keystonejs/add-decimal-type-field,Add decimal type field,Merge pull request #485 from keystonejs/add-decimal-type-field,Add decimal type field
6337,Merge pull request #479 from gautamsi/gatsby-2-with-arch-component-render,Gatsby 2.0 with rendering arch component from README All changes look good. Merging into a staging branch to ensure CI can run before merging into master.,Merge pull request #479 from gautamsi/gatsby-2-with-arch-component-render,Gatsby 2.0 with rendering arch component from README All changes look good. Merging into a staging branch to ensure CI can run before merging into master.
6338,Merge branch 'gatsby-2-with-arch-component-render' into gatsby-2-with-arch-component-render,,Merge branch 'gatsby-2-with-arch-component-render' into gatsby-2-with-arch-component-render,
6339,Merge branch 'master' into add-decimal-type-field,,Merge branch 'master' into add-decimal-type-field,
6340,Merge pull request #456 from keystonejs/calendarYearRange,Dynamic year ranges for the 'select year' field in a calendarDay component.,Merge pull request #456 from keystonejs/calendarYearRange,Dynamic year ranges for the 'select year' field in a calendarDay component.
6341,Removing __dirname,,Removing __dirname,
6342,Merge master into add-decimal-field,,Merge master into add-decimal-field,
6343,Merge branch 'calendarYearRange' of https://github.com/keystonejs/keystone-5 into calendarYearRange,,Merge branch 'calendarYearRange' of link into calendarYearRange,
6344,prettier,,prettier,
6345,Prettier,,Prettier,
6346,Merge branch 'master' into calendarYearRange,,Merge branch 'master' into calendarYearRange,
6347,Implemented for DateTime filter,,Implemented for DateTime filter,
6348,"Use require.resolve instead of path.resolve(__dirname, in field types (#488)",,"Use require.resolve instead of path.resolve(__dirname, in field types (#488)",
6349,Added cypress:open to package.json,,Added cypress:open to package.json,
6350,Added yearRangeProps to filter component,,Added yearRangeProps to filter component,
6351,Removing Ref and fixing tests,,Removing Ref and fixing tests,
6352,Formatting code for CI,,Formatting code for CI,
6353,Fixing flow errors,,Fixing flow errors,
6354,Formating code,,Formating code,
6355,Removed unused fields,,Removed unused fields,
6356,Fix pre-save hooks,,Fix pre-save hooks,
6357,Don't try to convert falsey values,,Don't try to convert falsey values,
6358,Removing console.log,,Removing console.log,
6359,Merge master in Decimal branch,,Merge master in Decimal branch,
6360,Fixes after testing Implementation,,Fixes after testing Implementation,
6361,Fix merge issues,,Fix merge issues,
6362,Merge branch 'master' into calendarYearRange,,Merge branch 'master' into calendarYearRange,
6363,Correctly create new Decimal128 objects from Strings,,Correctly create new Decimal128 objects from Strings,
6364,Simplify DayPicker and DateTimePicker (#478),,Simplify DayPicker and DateTimePicker (#478),
6365,Debbuging filter decimal,,Debbuging filter decimal,
6366,Prettier,,Prettier,
6367,Merge branch 'master' into calendarYearRange,,Merge branch 'master' into calendarYearRange,
6368,Merge pull request #469 from keystonejs/apollo-helpers,Add @voussoir/apollo-helpers package for cache busting goodness,Merge pull request #469 from keystonejs/apollo-helpers,Add @voussoir/apollo-helpers package for cache busting goodness
6369,Merge branch 'master' into apollo-helpers,,Merge branch 'master' into apollo-helpers,
6370,Fix more flow types (#480),,Fix more flow types (#480),
6371,Merge pull request #470 from keystonejs/noviny/update-build-releases,update build-releases,Merge pull request #470 from keystonejs/noviny/update-build-releases,update build-releases
6372,Prettier,,Prettier,
6373,update build-releases,,update build-releases,
6374,Merge branch 'master' into apollo-helpers,,Merge branch 'master' into apollo-helpers,
6375,Document where a magic number comes from,,Document where a magic number comes from,
6376,Revert unnecessary boolean coercion,,Revert unnecessary boolean coercion,
6377,Use more logical functional pattern for reduction of array values,,Use more logical functional pattern for reduction of array values,
6378,Update docs on field type views (#483),,Update docs on field type views (#483),
6379,Use ref instead of innerRef for styled components (#477),,Use ref instead of innerRef for styled components (#477),
6380,Merge pull request #430 from keystonejs/fix-navbar-maxwidth,Shrink width of nav bar to fit contents,Merge pull request #430 from keystonejs/fix-navbar-maxwidth,Shrink width of nav bar to fit contents
6381,Merge branch 'master' into fix-navbar-maxwidth,,Merge branch 'master' into fix-navbar-maxwidth,
6382,Fix types for Cell components (#473),  Fix types for Cell components   Remove console.log ,Fix types for Cell components (#473),Fix types for Cell components Remove console.log
6383,Merge branch 'master' into fix-navbar-maxwidth,,Merge branch 'master' into fix-navbar-maxwidth,
6384,Merge pull request #481 from keystonejs/master,Updating branch,Merge pull request #481 from keystonejs/master,Updating branch
6385,[WIP] did some stuff,,[WIP] did some stuff,
6386,CHANGESET: Trying to add arch component rendering using gatsby 2.0 when rendering README,"Summary: Trying to add arch component rendering using gatsby 2.0 when rendering README Release notes:  Releases: @arch-ui/core@patch Dependents: []  {""summary"":""Trying to add arch component rendering using gatsby 2.0 when rendering README"",""releases"":[{""name"":""@arch-ui/core"",""type"":""patch""}],""dependents"":[]}",CHANGESET: Trying to add arch component rendering using gatsby 2.0 when rendering README,"Summary: Trying to add arch component rendering using gatsby 2.0 when rendering README Release notes:  Releases: @arch-ui/core@patch Dependents: [] {""summary"":""Trying to add arch component rendering using gatsby 2.0 when rendering README"",""releases"":[{""name"":""@arch-ui/core"",""type"":""patch""}],""dependents"":[]}"
6387,"upgrade gatsby to 2.0 and add gatsby-remark-component,",this enables inline rendering of arch components in README,"upgrade gatsby to 2.0 and add gatsby-remark-component,",this enables inline rendering of arch components in README
6388,Merge branch 'master' into apollo-helpers,,Merge branch 'master' into apollo-helpers,
6389,Add mongoose.Types.Decimal128 to filters,,Add mongoose.Types.Decimal128 to filters,
6390,Change getFilterGraphQL from number to string,,Change getFilterGraphQL from number to string,
6391,Add Color type (#463),  Add Color type   Add isColor check to Field view   Remove is-color and use inline styles for setting color   Remove now unneccesary things   Remove is-color import   Add jsx import ,Add Color type (#463),Add Color type Add isColor check to Field view Remove is-color and use inline styles for setting color Remove now unneccesary things Remove is-color import Add jsx import
6392,Merge branch 'master' into apollo-helpers,,Merge branch 'master' into apollo-helpers,
6393,Add Url type (#462),  Add Url type   Fix path   Add jsx import ,Add Url type (#462),Add Url type Fix path Add jsx import
6394,Merge branch 'keystone-meta-query' into apollo-helpers,,Merge branch 'keystone-meta-query' into apollo-helpers,
6395,Merge pull request #466 from keystonejs/keystone-meta-query,Add list meta query to GraphQL endpoint,Merge pull request #466 from keystonejs/keystone-meta-query,Add list meta query to GraphQL endpoint
6396,Prettier,,Prettier,
6397,Merge branch 'master' into keystone-meta-query,,Merge branch 'master' into keystone-meta-query,
6398,CHANGESET: Add _ksListsMeta query to gather type and relationship information,"Summary: Add _ksListsMeta query to gather type and relationship information Release notes:  Releases: @voussoir/core@minor, @voussoir/fields@minor Dependents: @voussoir/adapter-mongoose@patch, @voussoir/test-utils@patch, @voussoir/cypress-project-access-control@patch, @voussoir/cypress-project-basic@patch, @voussoir/cypress-project-login@patch, @voussoir/cypress-project-twitter-login@patch  {""summary"":""Add _ksListsMeta query to gather type and relationship information"",""releases"":[{""name"":""@voussoir/core"",""type"":""minor""},{""name"":""@voussoir/fields"",""type"":""minor""}],""dependents"":[{""name"":""@voussoir/adapter-mongoose"",""type"":""patch"",""dependencies"":[""@voussoir/core""]},{""name"":""@voussoir/test-utils"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/core""]},{""name"":""@voussoir/cypress-project-access-control"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-basic"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-login"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-twitter-login"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/core"",""@voussoir/fields""]}]}",CHANGESET: Add _ksListsMeta query to gather type and relationship information,"Summary: Add _ksListsMeta query to gather type and relationship information Release notes:  Releases: @voussoir/core@minor, @voussoir/fields@minor Dependents: @voussoir/adapter-mongoose@patch, @voussoir/test-utils@patch, @voussoir/cypress-project-access-control@patch, @voussoir/cypress-project-basic@patch, @voussoir/cypress-project-login@patch, @voussoir/cypress-project-twitter-login@patch {""summary"":""Add _ksListsMeta query to gather type and relationship information"",""releases"":[{""name"":""@voussoir/core"",""type"":""minor""},{""name"":""@voussoir/fields"",""type"":""minor""}],""dependents"":[{""name"":""@voussoir/adapter-mongoose"",""type"":""patch"",""dependencies"":[""@voussoir/core""]},{""name"":""@voussoir/test-utils"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/core""]},{""name"":""@voussoir/cypress-project-access-control"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-basic"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-login"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-twitter-login"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/core"",""@voussoir/fields""]}]}"
6399,Add list meta query to GraphQL endpoint,,Add list meta query to GraphQL endpoint,
6400,Merge pull request #467 from keystonejs/access-control-bugs,Correctly hide fields from Relationships when not readable,Merge pull request #467 from keystonejs/access-control-bugs,Correctly hide fields from Relationships when not readable
6401,Merge branch 'master' into access-control-bugs,,Merge branch 'master' into access-control-bugs,
6402,Fixed 'onSelectedChange' in DateTime,,Fixed 'onSelectedChange' in DateTime,
6403,Merge branch 'master' into calendarYearRange,,Merge branch 'master' into calendarYearRange,
6404,CHANGESET: Add @voussoir/apollo-helpers package for cache busting goodness,"Summary: Add @voussoir/apollo-helpers package for cache busting goodness Release notes:  Releases: @voussoir/apollo-helpers@minor Dependents: []  {""summary"":""Add @voussoir/apollo-helpers package for cache busting goodness"",""releases"":[{""name"":""@voussoir/apollo-helpers"",""type"":""minor""}],""dependents"":[]}",CHANGESET: Add @voussoir/apollo-helpers package for cache busting goodness,"Summary: Add @voussoir/apollo-helpers package for cache busting goodness Release notes:  Releases: @voussoir/apollo-helpers@minor Dependents: [] {""summary"":""Add @voussoir/apollo-helpers package for cache busting goodness"",""releases"":[{""name"":""@voussoir/apollo-helpers"",""type"":""minor""}],""dependents"":[]}"
6405,Add @voussoir/apollo-helpers package for cache busting goodness,,Add @voussoir/apollo-helpers package for cache busting goodness,
6406,Disable twitter login test (#468),,Disable twitter login test (#468),
6407,CHANGESET: Add _ksListsMeta query to gather type and relationship information,"Summary: Add _ksListsMeta query to gather type and relationship information Release notes:  Releases: @voussoir/core@minor, @voussoir/fields@minor Dependents: @voussoir/adapter-mongoose@patch, @voussoir/test-utils@patch, @voussoir/cypress-project-access-control@patch, @voussoir/cypress-project-basic@patch, @voussoir/cypress-project-login@patch, @voussoir/cypress-project-twitter-login@patch  {""summary"":""Add _ksListsMeta query to gather type and relationship information"",""releases"":[{""name"":""@voussoir/core"",""type"":""minor""},{""name"":""@voussoir/fields"",""type"":""minor""}],""dependents"":[{""name"":""@voussoir/adapter-mongoose"",""type"":""patch"",""dependencies"":[""@voussoir/core""]},{""name"":""@voussoir/test-utils"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/core""]},{""name"":""@voussoir/cypress-project-access-control"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-basic"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-login"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-twitter-login"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/core"",""@voussoir/fields""]}]}",CHANGESET: Add _ksListsMeta query to gather type and relationship information,"Summary: Add _ksListsMeta query to gather type and relationship information Release notes:  Releases: @voussoir/core@minor, @voussoir/fields@minor Dependents: @voussoir/adapter-mongoose@patch, @voussoir/test-utils@patch, @voussoir/cypress-project-access-control@patch, @voussoir/cypress-project-basic@patch, @voussoir/cypress-project-login@patch, @voussoir/cypress-project-twitter-login@patch {""summary"":""Add _ksListsMeta query to gather type and relationship information"",""releases"":[{""name"":""@voussoir/core"",""type"":""minor""},{""name"":""@voussoir/fields"",""type"":""minor""}],""dependents"":[{""name"":""@voussoir/adapter-mongoose"",""type"":""patch"",""dependencies"":[""@voussoir/core""]},{""name"":""@voussoir/test-utils"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/core""]},{""name"":""@voussoir/cypress-project-access-control"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-basic"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-login"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/test-utils"",""@voussoir/core"",""@voussoir/fields""]},{""name"":""@voussoir/cypress-project-twitter-login"",""type"":""patch"",""dependencies"":[""@voussoir/adapter-mongoose"",""@voussoir/core"",""@voussoir/fields""]}]}"
6408,Add list meta query to GraphQL endpoint,,Add list meta query to GraphQL endpoint,
6409,CHANGESET: Correctly hide fields from Relationships when not readable,"Summary: Correctly hide fields from Relationships when not readable Release notes:  Releases: @voussoir/core@patch, @voussoir/fields@patch Dependents: []  {""summary"":""Correctly hide fields from Relationships when not readable"",""releases"":[{""name"":""@voussoir/core"",""type"":""patch""},{""name"":""@voussoir/fields"",""type"":""patch""}],""dependents"":[]}",CHANGESET: Correctly hide fields from Relationships when not readable,"Summary: Correctly hide fields from Relationships when not readable Release notes:  Releases: @voussoir/core@patch, @voussoir/fields@patch Dependents: [] {""summary"":""Correctly hide fields from Relationships when not readable"",""releases"":[{""name"":""@voussoir/core"",""type"":""patch""},{""name"":""@voussoir/fields"",""type"":""patch""}],""dependents"":[]}"
6410,Minor bug fix with relationships and access control,,Minor bug fix with relationships and access control,
6411,WIP - String for GraphQL and Frontend - Decimal for MongoDB,,WIP - String for GraphQL and Frontend - Decimal for MongoDB,
6412,Use Emotion 10 (#455),  Use Emotion 10   Update   Update   Update emotion again   Remove now unnecessary options to babel-plugin-emotion ,Use Emotion 10 (#455),Use Emotion 10 Update Update Update emotion again Remove now unnecessary options to babel-plugin-emotion
