Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Fix bug where fields that contain underscores cause runtime error in Knex Adapter (#3225),0.46170056,## @keystone-next/adapter-knex-legacy@13.2.3,,0
Moved name config option from Keystone to Admin UI (#3227),0.694521,@keystone-next/admin-ui now lives inside @keystone-next/keystone/admin-ui.,,0
Migrated to @primer/octicons-react v10 (#3146),0.585075,React 18.1.0,,0
Don't pass name through to adapter.connect (#3226),0.41675216,#5287 module Thanks @mitchellhamilton! - Removed migrationMode and all migration related methods on the adapter and instead require that a prisma client is passed to the adapter to be able to connect to the database,,0
Replace getGraphQlContext with createHTTPContext (#3174),0.71749943,[core] Remove experimental generateNextGraphqlAPI - use getContext instead (#8221) @borisno2,,1
Remove _buildQueryHelper and _executeOperation (#3173),0.4684561,#5250 module Thanks @timleslie! - Removed legacy method module.,,0
Remove actions argument to hooks (#3171),0.55209374,"The hooks API has new arguments, and we've consolidated update and delete events into beforeOperation and afterOperation",,0
Fix appending wrong search query when routing (#3221),0.40858707,#5099 module Thanks @timleslie! - Updated module and module to use the GraphQL function module rather than module. This function performs more rigorous query validation before executing the query.,,0
Remove default database connection string (#3223),0.5854842,We've removed the deprecated config.db.adapter option. Please use config.db.provider to indicate the database provider for your system.,,0
Remove authedItem and authedListKey from SessionManager.getContext (#3175),0.5958981,"[core] Removes SessionStrategy's type parameter of StartSessionData, removal is non-breaking as the parameter was unusable (#8552) @dcousens",,0
Remove keystone.executeQuery (#3172),0.68683547,#5321 module Thanks @mitchellhamilton! - Added module flag to module to reset the database before starting Keystone,,0
Remove query argument to custom resolvers (#3169),0.5985189,#5552 module Thanks @timleslie! - Update module to use the GraphQL API rather than directly calling the resolver.,,0
Version Packages (#3198),0.64293,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Add account config params in destroy method (#3220),0.44766155,#6239 module Thanks @timleslie! - Added more details to before/after change/delete hook error messages.,"Add account config params in destroy method We are not setting global configuration (api_key, api_secret, and cloud_name) in our cloudinary SDK. We are relying on passing these mandatory config settings in the options param of the upload API. But in the case of destroy method, we are omitting them and passing on default empty options object as an argument. This results in a rejected promise. To fix this issue, we are now injecting these values in the provided options object. User can still override these values if required. Resolves: #2821 Update .changeset/cyan-keys-sniff.md Update .changeset/cyan-keys-sniff.md Co-authored-by: Aman Singh aman.singh@thinkmill.com.au Co-authored-by: Mike mike@madebymike.com.au",0
Updated apollo-server to 2.15.1 (#3217),0.7679254,[core] Upgrade Apollo Server to version 4 (#8221) @borisno2,,1
Fix invalid query result destructuring in passport auth(#3218) (#3219),0.5594595,[auth] Fixes regression in authenticatedItem query (#8278) @marekryb,,0
Updated express-session to 1.17.1 (#3182),0.5417129,[auth] Fixes GraphQL error when sessionStrategy.start returns null or undefined (#8182) @borisno2,,0
Arch: redesigned Pagination component (#3178),0.7780683,#5286 module Thanks @gwyneplaine! - Added styling and quality of life updates to the pagination component.,,1
Remove name argument to setupServer (#3212),0.45666003,ServerConfig,,0
s/sown/shown (#3211),0.3258169,    # previously was first: Int,,0
docs: correct typo in tutorial doc (#3205),0.5853985,#5471 module Thanks @raveling! - Fixed typo in guide meta title.,,0
Support GraphQL AST input in executeGraphQL (#3199),0.68008435,      graphql: {,,0
Day picker for CalendarDay (#3123),0.59205127,[core] Adds calendarDay field to store a date without a time or timezone attached (#7658) @Achisingh,,0
Improve utils docs (#3183),0.47962493,#5426 module Thanks @mitchellhamilton! - Updated CLI help message to match documentation,,0
Update Virtual field docs (#3176),0.69492674,#5906 module Thanks @mitchellhamilton! - Updated virtual fields to match those in the guide.,,0
Version Packages (#3197),0.64383006,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Improve quick start guide (#3196),0.52818054,:heavy_plus_sign: New Guide coming - see #7563 will be merged soon but check it out if you are keen,,0
Version Packages (#3194),0.6440603,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Fix executeGraphQL bug (#3193),0.7101592,Updated minor typos in GraphQL errors.,,1
Converted a stray test project component to functional (#3181),0.5024237,"#5694 module Thanks @timleslie! - The module type, returned by module and passed into test functions in module now has module and module functions, rather than a module object.",,0
Fixed capitalisation error in README.md (#3189),0.41387346,#5471 module Thanks @raveling! - Fixed typo in guide meta title.,,0
Version Packages (#3187),0.6494355,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Fix bug in context.executeGraphQL (#3186),0.6845962,[core] Remove experimental generateNextGraphqlAPI - use getContext instead (#8221) @borisno2,,0
Version Packages (#3166),0.64002454,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Fix bug from previous PR (#3168),0.52696216,Thanks @tjbp for contributing this fix!,,0
Use context.executeGraphQL in Slug field type (#3167),0.5790736,[core] Fixes return types for context.graphql so that correct types are returned when using a TypedDocumentNode (#7878) @borisno2,,0
Add deprecation warnings for old server-side query mechanisms (#3165),0.5406624,Queries: the names of top-level queries are now easier to understand. We also removed deprecated and unused legacy features.,,0
Use keystone.executeGraphQL in Passport package (#3163),0.69843775,"Also, we've moved the graphql export of @keystone-next/keystone/types to @keystone-next/keystone.",,0
Use keystone.executeGraphQL in meetup demo (#3162),0.7091467,## @keystone-next/server-side-graphql-client-legacy@3.0.1,,1
Use keystone.executeGraphQL in starter project (#3161),0.78275,## @keystone-next/server-side-graphql-client-legacy@3.0.1,,1
Use keystone.executeGraphQL in singleton plugin (#3160),0.7229645,## @keystone-next/server-side-graphql-client-legacy@3.0.1,,1
Use keystone.executeGraphQL in test-utils (#3159),0.8004556,We’ve shipped a new package called @keystone-next/testing to help you write tests for your GraphQL API!,,1
Version Packages (#3158),0.62651354,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Make admin UI build correctly with PNPM (#3156),0.52022845,@keystone-next/admin-ui-utils@3.0.2,fix admin make adminUI work with pnpm Update packages/app-admin-ui/server/getWebpackConfig.js Co-authored-by: Mitchell Hamilton mitchell@hamil.town,0
Update docs which reference dumpSchema (#3157),0.4437353,Updated dependencies []:,,0
Version Packages (#3135),0.6318883,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Improved server-side GraphQL support (#3154),0.8544402,A new & improved GraphQL API ✨,,1
Pass context through to access control functions (#3153),0.5382538,If access control functions return invalid values we state what we got and what we expected,,0
Factor out access control context functions (#3149),0.6677199,Access control operations 👑,,0
Fix (#3144),0.45864272,#5258 module Thanks @timleslie! - Removed legacy module function.,,0
Fix (#3143),0.46321917,#5258 module Thanks @timleslie! - Removed legacy module function.,,0
"Add dateFrom, dateTo validation to CalendarDay (#3002)",0.49620607,          new Date().setUTCDate(new Date().getUTCDate() - days),"Add dateFrom, dateTo validation to CalendarDay",0
docs: add zamkevich as a contributor (#3142),0.5310781,Big shoutout to the following community members for their help in improving our documentation with their contributions:,docs: update CONTRIBUTING.md [skip ci] docs: update README.md [skip ci] docs: update .all-contributorsrc [skip ci] Co-authored-by: allcontributors[bot] 46447321+allcontributors[bot]@users.noreply.github.com Co-authored-by: Mike mike@madebymike.com.au,0
Fix for Content field focus bug (#3110),0.592752,#5987 module Thanks @gwyneplaine! - Fixed autoFocus always being active in the text field Filter component.,"Bug fixed fix active aria paddings rm unused modules fix indent Revert ""rm unused modules"" This reverts commit f6079638e634d45f72a1b8b373fd304c3f7df402. small fix prettier  🧹 fix padding again & hacking prettier magic prettier 🧹 added changeset  📝 Update .changeset/odd-mirrors-grin.md Co-authored-by: Mike mike@madebymike.com.au Co-authored-by: Tim Leslie timl@thinkmill.com.au",0
Adding URL formulation rules to the style guide (#3141),0.4030897,[fields-document] Adds support for pasting a url onto text to create a link (#7766) @mitchellhamilton,,0
Expanding and better surfacing field type docs (#3140),0.5523715,Fields Overhaul with lots of tweaks and additions 🚀,"Adding some missing field type descriptions, a few minor formatting fixes and corrections Refactoring the main field type listing to include all core types (in fields package and others) and to follow the linking guidelines (link)",0
Move mocks to test utils (#3138),0.5528865,#5212 module Thanks @timleslie! - Moved test fixtures into the new packages.,,0
Admin UI: converted ConnectivityListener component to a custom hook (#3112),0.43535873,#6422 module Thanks @timleslie! - Made cosmetic changes to the Admin UI code. No functional changes.,,0
Version Packages (#3098),0.62567055,The following packages have been updated,,0
Fix bug deleting one-to-many one-sided relationships (#3133),0.59943277,"    FOREIGN KEY (""B"") REFERENCES ""Tag"" (""id"") ON DELETE CASCADE ON UPDATE CASCADE",,0
Converted withModalHandlers to a functional component (#3131),0.48644027,#6180 module Thanks @mitchellhamilton! - Fixed issues with React hooks dependency arrays,,0
Admin UI: fixed a regression in the Create Relationship workflow (#3124),0.60283464,"If you have hundreds of items in your relationship fields, the Admin UI was sometimes displaying duplicate entries and/or missing entries.",Admin UI: fixed a regression in the Create Relationship workflow Fixup changeset Co-authored-by: Mike mike@madebymike.com.au,0
Update hooks.md (#3122),0.62597704,Hook Updates 🪝,,0
Update packages with yarn audit warnings. (#3093),0.48788816,The following packages have been updated,,0
Fix code in access control docs (#3116),0.57728404,If access control functions return invalid values we state what we got and what we expected,,0
Admin UI: moved some files to more logical places (#3108),0.646581,Admin UI package moved :truck:,,0
Don't parse the GraphQL schema twice on load (#3069),0.7089364,[core] Updates @graphql-ts/schema to 0.5.3 (#7742) @mitchellhamilton,,1
fix typo (#3109),0.45461583,Updated minor typos in GraphQL errors.,,0
Dissallow keystone.executeQuery until after keystone.connect is called (#2703),0.7361528,"The db.onConnect function (if specified) will only be run once when Keystone is started, and not when your config is hot reloaded.",,1
docs: add mbrodt as a contributor (#3107),0.47280717,Big shoutout to the following community members for their help in improving our documentation with their contributions:,,0
Update deployment.md (#3101),0.4730044,#5428 module Thanks @mitchellhamilton! - Fixed printing the incorrect migrations directory to the console,,0
Admin UI: converted ScrollToTop to a custom hook (#3104),0.46691397,Custom Admin UI Navigation 🚏,Co-authored-by: Tim Leslie timl@thinkmill.com.au,0
Fix some wording issues (#3106),0.46701843,"Error messages have been improved across the board, in summary:",,0
Update website hero section wording (#3099),0.43080127,#5471 module Thanks @raveling! - Fixed typo in guide meta title.,,0
Update README.md (#3096),0.6123174,See pull request #7070 for information on how to upgrade and solutions to common problems.,Closes: #2820,0
Improve messaging around create-tables (#3085),0.52975047,-- CreateTable,,0
Update homepage copy (#3094),0.58669436,#5340 module Thanks @raveling! - copy changes to home page (including CTA to getting started tut),Update homepage copy,0
Version Packages (#3092),0.62011445,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Provide all resolver info to custom access control functions (#3095),0.50405324,#5552 module Thanks @timleslie! - Update module to use the GraphQL API rather than directly calling the resolver.,,0
Updated Next.js dependency to 9.4.4 (#3080),0.7773833,#5366 module Thanks @renovate! - Updated Next.js dependency to module.,,1
Version Packages (#3088),0.632774,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
remove yarnlock (#3086),0.43124846,#5186 module Thanks @timleslie! - Removed module package.,,0
Version Packages (#2975),0.6416176,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Refactor customToast (#3082),0.3314296,#5403 module Thanks @gwyneplaine! - Added a humanize fn which is string transformation logic ported over from @keystone-next/keystone.,,0
File/Implementation.js: remove useless code (#3081),0.55466425,#5445 module Thanks @timleslie! - Removed unused and inaccessible code from the core.,,0
Meetup Demo: minor date-fns usage fix (#3079),0.48987037,"Year, month, and day to Date is now explicitly passed in for more deterministic behaviour.",,0
Catch error with multicheck when value is null (#3077),0.47810012,"Previously, if there was an error (e.g. validation) on one or more of the items – the return value would be null and a single top level error would be returned. The state of the database in this case was non-deterministic.",,0
Update stale.yml (#3076),0.39816433,[core] Upgrade Apollo Server to version 4 (#8221) @borisno2,Add additional pinned labels,0
Updated missing Docs for ui hooks (#3071),0.6459755,See the Hooks API docs for a complete reference for the updated API!,add minimal docs for hooks update changeset update title for code Co-authored-by: Gautam Singh gautamsi@users.noreply.github.com,0
Added a new toast${listKey}Saved hook for customizing Success toast notifications (#2817),0.6089199,"#5930 module Thanks @gwyneplaine! - Added role=""alert"" to Toast container element for better screen reader experience.",Co-authored-by: Mike mike@madebymike.com.au Co-authored-by: Tim Leslie timl@thinkmill.com.au,0
s3 adapter docs upddate (#3073),0.5218863,:heavy_plus_sign: Amazon S3 (and other compatible providers) are now supported when uploading images and files,,0
Improved image-not-loaded File field display (#3068),0.5147551,#5857 module Thanks @bladey! - Fixed image not displaying when rendered in card format.,,0
Try to fix CI timeouts (#3074),0.38366237,[core] Resolve config.telemetry check issue (#8155) @borisno2,,0
Removed stray innerRef prop on a  (#3072),0.4786528,#5417 module Thanks @alexmgrant! - Fixed module prop not being respected.,,0
"Formatted CRUD provider typedefs, moved to own file (no functional changes) (#3066)",0.5282355,"Mutations: all generated CRUD mutations have the same names and return types, but their inputs have changed.",,0
Admin UI: fixed unnecessary Dashboard API queries (#3065),0.62726355,#5631 module Thanks @gwyneplaine! - Fixed cache querying logic and added explicit query clearing flow to admin-ui.,Admin UI: fixed unnecessary API Dashboard API queries Foo,0
Update database-schema.md (#3063),0.65268147,There are two different ways you can update your schema:,,0
Update new-data-schema.md (#3062),0.65458,There are two different ways you can update your schema:,,0
Docs: linked to better page on GQL resolvers (#3061),0.58387977,#5552 module Thanks @timleslie! - Update module to use the GraphQL API rather than directly calling the resolver.,,0
[Docs] Update singleton.md / Fixes typo in menu (#3064),0.5412723,[core] Adds a new isSingleton property for configuring Singleton lists (#7863) @mitchellhamilton,,0
Admin UI: two signin/out fixes (#3059),0.70539916,Clearer sign-in errors when logging into the Admin UI,Fixed signout page link acting like an external link Don't try to refetch queries on signin/out Added a changeset for the signin/nav fixes Fixed typo Co-authored-by: Jed Watson jed.watson@me.com,1
Fixed broken link on README (#3058),0.57560265,#5122 module Thanks @mitchellhamilton! - Fixed module not rendering links,"The section was previously changed from ""Changelog"" to ""Version Control"" but the link was not updated Co-authored-by: Mike mike@madebymike.com.au",0
Enable listManageActions hook (#2482),0.4593235,#5184 module Thanks @timleslie! - Fixed bug with updateMany on lists with declarative access control.,enable use of listmanageActions hook fix lint and update changeset remove ListDataProvider and replace it with existing use of useList and useListSelect merge useListSelect with useList to get sellectedItems and sellection changes as part of useList revert exports and rename onSelectChange api to setSelectedItems Co-authored-by: Gautam Singh gautamsi@users.noreply.github.com Co-authored-by: Mike mike@madebymike.com.au,0
Split input types into separate meta query schema field (#3055),0.41940212,1. Specify a string of fields to return with the new query option:,Split input types into separate meta query schema field Fixup Fixup tests,0
Added the boilerplate for subscription support to the providers (#2650),0.45717824,#5868 module Thanks @rohan-deshpande! - Added experimental support for the integration with keystone cloud files,Co-authored-by: Mike mike@madebymike.com.au,0
Added more stuff to list meta queries (#2714),0.6252292,Queries: the names of top-level queries are now easier to understand. We also removed deprecated and unused legacy features.,"Added more stuff to list meta queries Updated tests Updated more tests Updated yet even more tests Added description (accessor for adminDoc) Added adminConfig Revert ""Added adminConfig"" This reverts commit bfd3d3260e2bf27169a310939a80bd43d9f29f63. Co-authored-by: Mike mike@madebymike.com.au",0
Added an auxiliary input field to _ksListsMeta(where: {}) (#3052),0.48447365,[core] Adds a new multiselect field type (#7683) @Achisingh,Co-authored-by: Mike mike@madebymike.com.au,0
Make simulated password self documenting (#3051),0.52292556,Password tweaks 🔒,make simulated password self documenting Update .changeset/fluffy-baboons-relax.md Co-authored-by: Mike mike@madebymike.com.au,0
Enable list header actions hook (#3048),0.4173206,[core] Adds resolveInput.{create|update} list hooks as shorthand operation circuitry (#8551) @dcousens,,0
Fixed yarn dev (#3008),0.43538243,"[core] Changed platform compilation to use esbuild, previously used next.js (#7809) @mitchellhamilton",Co-authored-by: Jed Watson jed.watson@me.com Co-authored-by: Mike mike@madebymike.com.au,0
Reorder list methods (#3047),0.5126261,inputs.orderBy and all has been added to BaseListTypeInfo,Co-authored-by: Gautam Singh gautamsi@users.noreply.github.com,0
Minor field code cleanup (no functional changes) (#3036),0.6510241,Fields Overhaul 🚀,Co-authored-by: Tim Leslie timl@thinkmill.com.au Co-authored-by: Mike mike@madebymike.com.au,0
Restructure files to prepare for new list types (#3045),0.39704907,BaseGeneratedListTypes → BaseListTypeInfo,Restructure files to prepare for new list types yarn format,0
Singleton List refactor (#3013),0.6825691,[core] Adds a new isSingleton property for configuring Singleton lists (#7863) @mitchellhamilton,create singleton list plugin Co-authored-by: Gautam Singh gautamsi@users.noreply.github.com Co-authored-by: Mike mike@madebymike.com.au,0
Renamed two keys in _ksListMeta for clarity (no breakage) (#3037),0.4327271,Key Changes 🔑,,0
Admin UI: fixed issues with checkbox field filter (#3039),0.62467116,#5633 module Thanks @gwyneplaine! - Added minor fixes to filters dialog.,,0
Fix typos (#3043),0.49080616,Miscellaneous Fixes ⚙️,,0
Fix behaviour when relationship target list has { create: false } (#3041),0.597582,[core] Fixes creating new relationships in card view on create item page (#8177) @borisno2,,0
Admin UI: fixed error clearing Select filter (#3040),0.5329739,#6022 module Thanks @mitchellhamilton! - Fixed error when loading the Admin UI due to the id field changes.,,0
Re-order more tests (#3035),0.50986266,#5212 module Thanks @timleslie! - Moved test fixtures into the new packages.,,0
Admin UI: cleaned up react-router usage to match latest recommendations (#3029),0.50622624,We have updated React to version 18 (pull request #7410).,,0
Re-order tests (#3033),0.45999843,#5212 module Thanks @timleslie! - Moved test fixtures into the new packages.,,0
Rename Field View prop from isReadOnly to isDisabled (#3023),0.48721203,#5761 module Thanks @gwyneplaine! - Added as prop to FieldContainer component.,,0
Setup Issue Templates to point to Slack / Discussions (#3014),0.33231527,You can also view the verbose changelog in this pull request.,Create config.yml Delete 10.Question_about_keystone.md Delete 2.Feature_request.md Co-authored-by: Jed Watson jed.watson@me.com,0
Fixed typo (#3020),0.53192884,#5471 module Thanks @raveling! - Fixed typo in guide meta title.,,0
Disable ui elements based on access control (#3012),0.5101425,"[core] Changes .access control on list to required, with new allowAll and denyAll functions for easy shorthand. (#7848) @Noviny",,0
Fixed a layout issue with required checkbox fields (#3019),0.5503508,#6354 module Thanks @gwyneplaine! - Fixed Listview checkbox bug in a better way.,,0
List plugin improvement (#3011),0.49837378,#5569 module Thanks @mitchellhamilton! - Refactored implementation of db lists API,,0
Set up tests ready for iterating over multiple access configs (#3018),0.4462574,#5098 module Thanks @timleslie! - Added a function module to be used when setting up a system under test.,,0
Refactor test internals to supprt future tests (#3015),0.46048665,#5212 module Thanks @timleslie! - Moved test fixtures into the new packages.,,0
Admin UI: added error boundaries around all field views (#3003),0.65275496,A variety of UI fixes are in this release when rendering fields in the Admin UI:,,0
Added client-side is-required flag to most fields (#3007),0.6231259,isRequired for fields is now validation: { isRequired } and we have new validation options such as min and max for some fields,,0
Refactored out adminPath and authStrategy from field controller base (#3009),0.47044092,@keystone-next/access-control-legacy@9.0.1,,0
Admin UI: fixed regression in dashboard sort order (#3010),0.54074347,#5826 module Thanks @timleslie! - Updated the list page of the Admin UI to use module rather than module to order items.,,0
Show read only field by access in admin ui (#2258),0.53551096,The label shown for a text field in the Admin UI is now associated with the input so the label can be read by screen readers - #7548,add option for isReadOnly and disable field in admin-ui with isReadOnly config consume isReadOnly in core fields consume isReadOnly in all the other non core fields fix test case changeset remove explicit isReadOnly field config to make it usable via adminConfig show read only in createItemModal update readme and add more tests Update packages/fields/README.md Update packages/fields/README.md Co-authored-by: Jess Telford jess+github@jes.st Update packages/fields/src/types/Checkbox/views/Field.js Update Field.js Update .changeset/blue-ways-work.md Co-authored-by: Tim Leslie tim.leslie@gmail.com Update .changeset/blue-ways-work.md Co-authored-by: Tim Leslie tim.leslie@gmail.com Update CreateItemModal.js I've done this in a way that I think ensure that the hooks for readonly fields will still be triggered... did I get that right? Update CreateItemModal.js Update .changeset/blue-ways-work.md Co-authored-by: Tim Leslie tim.leslie@gmail.com Update packages/app-admin-ui/client/components/CreateItemModal.js prettier Co-authored-by: Gautam Singh gautamsi@users.noreply.github.com Co-authored-by: Mike mike@madebymike.com.au Co-authored-by: Jess Telford jess+github@jes.st Co-authored-by: Tim Leslie tim.leslie@gmail.com Co-authored-by: Tim Leslie timl@thinkmill.com.au,0
Fixed minor layout issues in FieldLabel (#3006),0.5722991,A variety of UI fixes are in this release when rendering fields in the Admin UI:,,0
Admin UI: made ID list table cells render in monospace font (#3000),0.5364865,A variety of UI fixes are in this release when rendering fields in the Admin UI:,,0
Update README.md (#2999),0.6174457,See pull request #7070 for information on how to upgrade and solutions to common problems.,Update README.md Update README.md Update README.md,0
Admin UI: fixed navbar list being sorted by list key instead of label (#2998),0.5615802,#5826 module Thanks @timleslie! - Updated the list page of the Admin UI to use module rather than module to order items.,,0
docs: add frank10gm as a contributor (#2996),0.5807335,Big shoutout to the following community members for their help in improving our documentation with their contributions:,,0
Fix bug in google passport strategy (#2997),0.44361722,[auth] Fixes isFilterable: false throwing an error for identity fields (#8298) @dcousens,,0
Feature/passport add authenticate options (#2534),0.48851076,export default withAuth(,,0
file-adapters - Removed unnecessary required fields for S3Adapter (#2967),0.50830925,[core] Add acl option for s3 storage configuration (#8264) @jhohlfeld,,0
Admin UI: minor sort usability fixes (#2992),0.6022538,#5826 module Thanks @timleslie! - Updated the list page of the Admin UI to use module rather than module to order items.,,0
Admin UI: finished converting styled components to css prop (#2995),0.52559614,@keystone-next/admin-ui-utils@3.0.2,,0
Admin UI: used fixed column layout (#2955),0.57145464,A variety of UI fixes are in this release when rendering fields in the Admin UI:,,0
Added a password field cell view (#2956),0.60043275,"  secretField: 'password',",,0
Removed some workarounds for issues with older graphql versions (#2046),0.736239,Updated minor typos in GraphQL errors.,,1
Admin UI: simplified ItemLink handling (#2987),0.47629517,Custom Admin UI Navigation 🚏,,0
mention StaticServer when using LocalFileAdapter (#2561),0.37048408,[core] Adds a new isSingleton property for configuring Singleton lists (#7863) @mitchellhamilton,,0
Updated various Apollo dependencies to their latest versions (#2990),0.6720159,Apollo Server has had a major upgrade to Version 3.,,0
"Admin UI: styled to css prop, part 2 (#2991)",0.5359324,Enhancements to Custom Admin UI Pages,,0
Fix passport auth docs (#2993),0.5392345,[auth] Fixes loading Admin Metadata and  cannot appear as a child of  errors on signin (#8234) @borisno2,,0
Fixed React warning about controlled handling in the Float field (#2994),0.6055128,Thanks @moselhy! - Fixed React key warning when showing GraphQL errors,,0
"Admin UI: styled to css prop, part 1 (#2986)",0.55112445,Admin UI Improvements 🛠️,,0
Admin UI: navigate directly to full persistent list path (#2985),0.55104476,"[core] Adds ui.basePath for changing the AdminUI base path, using a dynamic next.config.js (#8545) @borisno2",,0
Admin UI: cleaned up on-create callback duplication (#2984),0.52383125,#6462 module Thanks @JedWatson! - Fixed crashing the process when createContext() fails for Admin UI requests,,0
Admin UI: cleaned up TableRow and BodyCell styling (#2983),0.5136692,Admin UI Improvements 🛠️,,0
Added file upload error bug mitigation to toplevel package.json (#2962),0.4958446,- CVE-2022-36313 - An upstream transitive dependency file-type is vulnerable to a ReDoS. We have upgraded to a version of file-type where this is resolved.,,0
"Admin UI: moved no-lists-found display to a better location, fixed a warning (#2982)",0.4971122,#6219 module Thanks @timleslie! - Removed unused code path in Admin UI error display.,,0
Add support for arguments on Virtual fields (#2947),0.61647886,Virtual field input 🔣,,0
Minor cloudinary field updates (#2970),0.51636976,We've fixed an issue with cloudinaryImage and relationship fields. 🔥,,0
Consolidated #2427 and #2497 (functional components) (#2855),0.4870771,#5460 module Thanks @timleslie! - Consolidated the core code from the module package into module.,,0
Admin UI: refactored how query refetches are handled (#2978),0.64131045,#5631 module Thanks @gwyneplaine! - Fixed cache querying logic and added explicit query clearing flow to admin-ui.,,0
Admin UI: big cleanup of query construction (#2976),0.6755933,#5631 module Thanks @gwyneplaine! - Fixed cache querying logic and added explicit query clearing flow to admin-ui.,,0
Removed unused @babel/plugin-transform-flow-strip-types dependency (#2963),0.52563536,#5280 module Thanks @timleslie! - Removed the module packages dependency.,Co-authored-by: Tim Leslie timl@thinkmill.com.au,0
Improved at-tracking date display format (#2958),0.6220037,#5893 module Thanks @gwyneplaine! - Fixed labels in timestamp field for better screen reader experience.,,0
Admin UI: fixed duplicate Access Denied errors appearing for lists (#2979),0.5572696,We fixed a bug that existed in updateMany on lists with declarative access control.,,0
Admin UI: disable Update button in popout if no fields are selected (#2964),0.4324445,Admin UI home page now respects ui.hideCreate and won't show a plus button when create is disabled.,,0
docs: add wcalebgray as a contributor (#2974),0.55196065,Big shoutout to the following community members for their help in improving our documentation with their contributions:,docs: update CONTRIBUTING.md [skip ci] docs: update README.md [skip ci] docs: update .all-contributorsrc [skip ci] Co-authored-by: allcontributors[bot] 46447321+allcontributors[bot]@users.noreply.github.com,0
Added async capability for all Access Control resolvers (#2872),0.53962946,New & Improved Access Control API ✨ ,Added async capability for all Access Control resolvers change all instances to micro-memoize fix linter fix prettier fix tests run format updated changeset messaging to better reflect major breaking changes Update .changeset/nine-crews-flow.md Co-authored-by: Caleb Gray caleb.gray@augustineinstitute.org Co-authored-by: Jess Telford jess+github@jes.st,0
Version Packages (#2957),0.6170428,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Fix delete item bug (#2973),0.5740865,[core] Fixes error when deleting an item that has a file or image that is no longer on the filesystem (#8239) @borisno2,,0
Admin UI: don't include non-orderable field in Sort selection dropdown (#2971),0.60553193,#5622 module Thanks @timleslie! - Disabled sorting for relationship fields.,,0
Admin UI: fixed corner case where a non-orderable default could be selected (#2972),0.54341197,A variety of UI fixes are in this release when rendering fields in the Admin UI:,,0
Admin UI: fixed no-access indicators not showing up in list table (#2939),0.4831853,[core] Changes access-control error messages to only show the list key and operation (#7914) @dcousens,,0
Version Packages (#2924),0.6471734,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Admin UI: exclude fields without update access from Update popout (#2954),0.4871179,A variety of UI fixes are in this release when rendering fields in the Admin UI:,,0
Admin UI: fixed broken URL after creating item from dashboard (#2953),0.60673314,Replaced create item drawer with a page when creating an item from the list view or dashboard - #7594,,0
Updated react-router-dom to 5.2.0 (#2946),0.60490394,We have updated React to version 18 (pull request #7410).,,0
"Admin UI: minor code cleanup, no functional changes (#2952)",0.7566068,#6422 module Thanks @timleslie! - Made cosmetic changes to the Admin UI code. No functional changes.,,1
Admin UI: fixed Search icons being subtly off-center (#2950),0.55496484,Alert dialogs are now centered in the Admin UI - #7561,,0
Admin UI: improved error handling on signin page (#2944),0.7472165,Clearer sign-in errors when logging into the Admin UI,,1
Fixed error when Relationship field was passed an undefined or null value (#2943),0.64988256,#6317 module Thanks @timleslie! - Separated the resolving of non-relationship field from relationship fields in create/update inputs to allow for better error handling.,,0
Admin UI: used new sortBy argument in queries (#2940),0.6948882,sortBy deprecated with improvements to orderBy 🤹‍♂️,,0
Removed unused moment dependency from test projects (#2934),0.5535946,#5212 module Thanks @timleslie! - Moved test fixtures into the new packages.,,0
Correct title of custom fields tutorial page (#2945),0.4966495,#6063 module Thanks @alvarezmauro! - Initial version of the custom-field-view example,"Mislabelled as ""Adding lists"" in metadata. Resulted in incorrect title in navigation.",0
Expanded sortBy docs (#2942),0.6215935,sortBy deprecated with improvements to orderBy 🤹‍♂️,,0
Update README for app-admin-ui (#2932),0.6421528,@keystone-next/app-admin-ui-legacy@7.4.3,,0
Upgrade to date-fns 2.x (#2927),0.49770662,"Year, month, and day to Date is now explicitly passed in for more deterministic behaviour.",,0
Admin UI: fixed an uncaught error during updating if access was denied (#2933),0.5199876,#6022 module Thanks @mitchellhamilton! - Fixed error when loading the Admin UI due to the id field changes.,,0
