Index,Message,Description,Message Abstract,Description Abstract
496,"Revert ""New horizon & laravel version""",This reverts commit 78f83ead467f764fd6aeb1f626ae7db44d6e86f2.,"Revert ""New horizon & laravel version""",This reverts commit 78f83ead467f764fd6aeb1f626ae7db44d6e86f2.
497,New horizon & laravel version,,New horizon & laravel version,
498,Ability to see if a job is delayed,,Ability to see if a job is delayed,
499,Merge branch '3.0',Conflicts: CHANGELOG.md resources/js/screens/recentJobs/index.vue,Merge branch '3.0',Conflicts: CHANGELOG.md resources/js/screens/recentJobs/index.vue
500,Update CHANGELOG.md,,Update CHANGELOG.md,
501,compile,,compile,
502,Merge pull request #754 from Cannonb4ll/3.0,[3.x] Another way for tags displaying & collapsable panels,Merge pull request #754 from Cannonb4ll/3.0,[3.x] Another way for tags displaying & collapsable panels
503,Another way for tags displaying and collapsable panels,,Another way for tags displaying and collapsable panels,
504,formatting,,formatting,
505,compile,,compile,
506,formatting,,formatting,
507,Revert tags,,Revert tags,
508,"Revert ""Remove mixed assets""",This reverts commit 317bf602b53678cc0ae2e770b767282a461c9782.,"Revert ""Remove mixed assets""",This reverts commit 317bf602b53678cc0ae2e770b767282a461c9782.
509,"Organized tags better, added collapse",,"Organized tags better, added collapse",
510,Remove mixed assets,,Remove mixed assets,
511,Don’t need this,,Don’t need this,
512,Ability to view recent job detail,,Ability to view recent job detail,
513,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
514,Update CHANGELOG.md,,Update CHANGELOG.md,
515,compile,,compile,
516,Merge pull request #749 from shabushabu/root-subdomain,Allow Horizon to be used on a subdomain without a subfolder,Merge pull request #749 from shabushabu/root-subdomain,Allow Horizon to be used on a subdomain without a subfolder
517,Introduced a Horizon.basePath property and updated all http calls to use it instead of Horizon.path,,Introduced a Horizon.basePath property and updated all http calls to use it instead of Horizon.path,
518,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
519,compile,,compile,
520,Update CHANGELOG.md,,Update CHANGELOG.md,
521,Merge pull request #741 from laravel/revert-filtering-by-tag,[3.x] Revert filtering by tag,Merge pull request #741 from laravel/revert-filtering-by-tag,[3.x] Revert filtering by tag
522,"Revert ""Filter recent jobs by tag""",This reverts commit 1604d36dc5bcb10a01e987cd77af7970c113856d.,"Revert ""Filter recent jobs by tag""",This reverts commit 1604d36dc5bcb10a01e987cd77af7970c113856d.
523,"Revert ""Fix pagination for recent jobs""",This reverts commit e39a9c2a89c8942b272b7277103cf43cf6687486.,"Revert ""Fix pagination for recent jobs""",This reverts commit e39a9c2a89c8942b272b7277103cf43cf6687486.
524,"Revert ""Set same ttl for tags as same as recent jobs""",This reverts commit 0c11871891cd5126a8b3540dea8c75d8b663b6dc.,"Revert ""Set same ttl for tags as same as recent jobs""",This reverts commit 0c11871891cd5126a8b3540dea8c75d8b663b6dc.
525,Merge pull request #739 from iamgergo/3.0,[3.0] Fix docblocks,Merge pull request #739 from iamgergo/3.0,[3.0] Fix docblocks
526,fix docblocks,,fix docblocks,
527,Merge pull request #738 from GrahamCampbell/patch-1,[3.0] Manual code style fixes,Merge pull request #738 from GrahamCampbell/patch-1,[3.0] Manual code style fixes
528,Manual code style fixes,,Manual code style fixes,
529,Apply fixes from StyleCI (#737),,Apply fixes from StyleCI (#737),
530,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
531,Update CHANGELOG.md,,Update CHANGELOG.md,
532,Update CHANGELOG.md,,Update CHANGELOG.md,
533,Merge pull request #736 from themsaid/retryUntil,Reset the retryUntil value,Merge pull request #736 from themsaid/retryUntil,Reset the retryUntil value
534,fix style,,fix style,
535, reset the retryUntil value,,reset the retryUntil value,
536,formatting,,formatting,
537,cs fix implicit null return,,cs fix implicit null return,
538,doc null or mixed return,,doc null or mixed return,
539,cs fix spacing,,cs fix spacing,
540,cs fix style,,cs fix style,
541,fix laravel/horizon#730 php 7.4 uninitialized property type detection,,fix laravel/horizon#730 php 7.4 uninitialized property type detection,
542,add test with typed props,,add test with typed props,
543,add test tags are correctly determined for listeners,,add test tags are correctly determined for listeners,
544,Merge pull request #722 from laravel/update-datetime-functions,[3.x] Remove unused functions,Merge pull request #722 from laravel/update-datetime-functions,[3.x] Remove unused functions
545,Remove unused functions,,Remove unused functions,
546,Update CHANGELOG.md,,Update CHANGELOG.md,
547,Merge branch '3.0',,Merge branch '3.0',
548,Merge pull request #721 from laravel/php74,[3.x] Test on 7.4,Merge pull request #721 from laravel/php74,[3.x] Test on 7.4
549,Test on 7.4,,Test on 7.4,
550, allow trimming completed jobs,,allow trimming completed jobs,
551,Merge branch '3.0',,Merge branch '3.0',
552,Test on phpredis,,Test on phpredis,
553,formatting,,formatting,
554,Merge branch 'scaleMaxInitially' of https://github.com/themsaid/horizon into 3.0,,Merge branch 'scaleMaxInitially' of link into 3.0,
555,Temporary workaround in test,,Temporary workaround in test,
556,fix style,,fix style,
557,          scale to the maxProcesses if timeToClearAll is zero and there are jobs waiting,,module,
558,    handle js phpunserialize not working with closures,,module,
559,Merge branch '3.0',Conflicts: .travis.yml,Merge branch '3.0',Conflicts: .travis.yml
560,Fix constraint,,Fix constraint,
561,Merge pull request #710 from laravel/symfony5,[4.x] Update to Symfony 5,Merge pull request #710 from laravel/symfony5,[4.x] Update to Symfony 5
562,Replace trait,,Replace trait,
563,Do not test on 6.0,,Do not test on 6.0,
564,Drop 6.x support,,Drop 6.x support,
565,Update to Symfony 5,,Update to Symfony 5,
566,Merge branch '3.0',Conflicts: .travis.yml composer.json,Merge branch '3.0',Conflicts: .travis.yml composer.json
567,Do not test on Laravel 7 for Horizon 3.x,,Do not test on Laravel 7 for Horizon 3.x,
568,Update branch alias,,Update branch alias,
569,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
570,Update CHANGELOG.md,,Update CHANGELOG.md,
571,Proper docblock type,,Proper docblock type,
572,Merge pull request #702 from piotrgrabowskielastique/master,"[4.x] Added ""Attempts"" to jobs lists.",Merge pull request #702 from piotrgrabowskielastique/master,"[4.x] Added ""Attempts"" to jobs lists."
573,Merge branch '3.0',,Merge branch '3.0',
574,Update templates,,Update templates,
575,Merge pull request #704 from browner12/patch-2,[3.0] set default 'tries' to 1,Merge pull request #704 from browner12/patch-2,[3.0] set default 'tries' to 1
576,set default 'tries' to 1,"trying a Job more than 1 time can have unintended side effects, and for the less experienced developer, defaulting to 3 tries could cause problems. my opinion would be that we default to 1 try, and allow the developer who understands the considerations for running a Job multiple times to increase this if they like.",set default 'tries' to 1,"trying a Job more than 1 time can have unintended side effects, and for the less experienced developer, defaulting to 3 tries could cause problems. my opinion would be that we default to 1 try, and allow the developer who understands the considerations for running a Job multiple times to increase this if they like."
577,Changed icon to a gear.,,Changed icon to a gear.,
578,"Added ""Attempts"" to jobs lists.","Added ""Reserved"" icon to indicate which job is being processed.","Added ""Attempts"" to jobs lists.","Added ""Reserved"" icon to indicate which job is being processed."
579,Merge branch '3.0',,Merge branch '3.0',
580,Merge pull request #698 from GrahamCampbell/patch-1,[3.0] Update .styleci.yml,Merge pull request #698 from GrahamCampbell/patch-1,[3.0] Update .styleci.yml
581,Update .styleci.yml,,Update .styleci.yml,
582,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
583,Update CHANGELOG.md,,Update CHANGELOG.md,
584,Merge pull request #696 from dwightwatson/publish-master,[4.x] Rename asset command,Merge pull request #696 from dwightwatson/publish-master,[4.x] Rename asset command
585,Rename asset command,,Rename asset command,
586,Merge pull request #692 from vigneshgurusamy/dormant-recent-tags,[3.x] Set same ttl for tags as same as recent jobs,Merge pull request #692 from vigneshgurusamy/dormant-recent-tags,[3.x] Set same ttl for tags as same as recent jobs
587,Set same ttl for tags as same as recent jobs,,Set same ttl for tags as same as recent jobs,
588,formatting,,formatting,
589,Merge branch 'delete-monitored-jobs-using-pagination' of https://github.com/gdebrauwer/horizon into gdebrauwer-delete-monitored-jobs-using-pagination,,Merge branch 'delete-monitored-jobs-using-pagination' of link into gdebrauwer-delete-monitored-jobs-using-pagination,
590,Add feature test to check paged deletion,,Add feature test to check paged deletion,
591,Merge pull request #688 from ankurk91/patch/mix,[3.x] Fix webpack config to use terser,Merge pull request #688 from ankurk91/patch/mix,[3.x] Fix webpack config to use terser
592,Fix webpack config to use terser,,Fix webpack config to use terser,
593,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
594,Update changelog,,Update changelog,
595,Paginate tagJobs with offset in while loop,,Paginate tagJobs with offset in while loop,
596,Use pagination and while-loop to delete monitored jobs,,Use pagination and while-loop to delete monitored jobs,
597,Merge pull request #678 from sebdesign/3.0,Fix pagination for recent jobs,Merge pull request #678 from sebdesign/3.0,Fix pagination for recent jobs
598,Fix pagination for recent jobs,"This fixes a bug that was introduced by #665, where the next/previous pagination buttons were not working on the recent jobs page.",Fix pagination for recent jobs,"This fixes a bug that was introduced by #665, where the next/previous pagination buttons were not working on the recent jobs page."
599,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
600,Update CHANGELOG.md,,Update CHANGELOG.md,
601,compile,,compile,
602,Merge branch '3.0',,Merge branch '3.0',
603,Merge pull request #676 from driesvints/fix-tests,[3.x] Fix test suite,Merge pull request #676 from driesvints/fix-tests,[3.x] Fix test suite
604,Remove unnecessary method,,Remove unnecessary method,
605,Fix colliding method name,,Fix colliding method name,
606,Merge pull request #671 from laravel/dependabot/npm_and_yarn/lodash-4.17.13,Bump lodash from 4.17.11 to 4.17.13,Merge pull request #671 from laravel/dependabot/npm_and_yarn/lodash-4.17.13,Bump lodash from 4.17.11 to 4.17.13
607,Merge pull request #672 from laravel/dependabot/npm_and_yarn/mixin-deep-1.3.2,Bump mixin-deep from 1.3.1 to 1.3.2,Merge pull request #672 from laravel/dependabot/npm_and_yarn/mixin-deep-1.3.2,Bump mixin-deep from 1.3.1 to 1.3.2
608,Bump mixin-deep from 1.3.1 to 1.3.2,Bumps mixin-deep from 1.3.1 to 1.3.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump mixin-deep from 1.3.1 to 1.3.2,Bumps mixin-deep from 1.3.1 to 1.3.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
609,Bump lodash from 4.17.11 to 4.17.13,Bumps lodash from 4.17.11 to 4.17.13. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump lodash from 4.17.11 to 4.17.13,Bumps lodash from 4.17.11 to 4.17.13. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
610,Merge pull request #665 from sebdesign/3.0,Filter recent jobs by tag,Merge pull request #665 from sebdesign/3.0,Filter recent jobs by tag
611,Filter recent jobs by tag,,Filter recent jobs by tag,
612,Merge branch '3.0',,Merge branch '3.0',
613,Apply fixes from StyleCI (#662),,Apply fixes from StyleCI (#662),
614,Order imports alphabetically,,Order imports alphabetically,
615,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
616,Update CHANGELOG.md,,Update CHANGELOG.md,
617,Update CHANGELOG.md,,Update CHANGELOG.md,
618,Update dev dependencies,,Update dev dependencies,
619,Bump Symfony dependencies,,Bump Symfony dependencies,
620,Drop Laravel 5.8 support,,Drop Laravel 5.8 support,
621,Merge branch '3.0',Conflicts: .travis.yml composer.json,Merge branch '3.0',Conflicts: .travis.yml composer.json
622,Merge pull request #653 from driesvints/fix-6.0-build,[3.0] Make sure 6.0 build passes,Merge pull request #653 from driesvints/fix-6.0-build,[3.0] Make sure 6.0 build passes
623,Test on 7.0,,Test on 7.0,
624,fix worker command binding,,fix worker command binding,
625,Re-arrange dependencies,,Re-arrange dependencies,
626,Resolve dependencies correctly for worker,,Resolve dependencies correctly for worker,
627,Ignore PHPUnit cache file,,Ignore PHPUnit cache file,
628,Replace deprecated PHPUnit functionality,,Replace deprecated PHPUnit functionality,
629,Fix PHPUnit methods,,Fix PHPUnit methods,
630,Make sure 6.0 build passes,,Make sure 6.0 build passes,
631,Drop PHP 7.1 support,,Drop PHP 7.1 support,
632,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
633,Update CHANGELOG.md,,Update CHANGELOG.md,
634,Merge pull request #651 from SDekkers/fix-autobalancer,[3.0] Fix autobalancer,Merge pull request #651 from SDekkers/fix-autobalancer,[3.0] Fix autobalancer
635,Removing empty lines for StyleCI,,Removing empty lines for StyleCI,
636,Updated AutoScaler::numberOfWorkersPerQueue() to not use ternary statements,,Updated AutoScaler::numberOfWorkersPerQueue() to not use ternary statements,
637,Update CHANGELOG.md,,Update CHANGELOG.md,
638,Merge pull request #644 from derekmd/dashboard-failed-job-count-config-filter,[3.0] Allow custom dashboard failed jobs metric period,Merge pull request #644 from derekmd/dashboard-failed-job-count-config-filter,[3.0] Allow custom dashboard failed jobs metric period
639,Merge pull request #648 from laravel/revert-646-patch-4,"Revert ""[4.0] Change format""",Merge pull request #648 from laravel/revert-646-patch-4,"Revert ""[4.0] Change format"""
640,"Revert ""[4.0] Change format""",,"Revert ""[4.0] Change format""",
641,Merge pull request #646 from tomswinkels/patch-4,[4.0] Change format,Merge pull request #646 from tomswinkels/patch-4,[4.0] Change format
642,Added test to verify amount of processes goes up for busy queue,,Added test to verify amount of processes goes up for busy queue,
643,Updated tests to reflect new behavior defaulting to the min amount of processes with an empty queue,,Updated tests to reflect new behavior defaulting to the min amount of processes with an empty queue,
644,"Fixed #622, added a return statement when timeToClearPerQueue = 0, to return minProcesses",,"Fixed #622, added a return statement when timeToClearPerQueue = 0, to return minProcesses",
645,Update horizon.php,"Better format, the default app_name already set in the app config.",Update horizon.php,"Better format, the default app_name already set in the app config."
646,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
647,Update CHANGELOG.md,,Update CHANGELOG.md,
648,Compile assets,,Compile assets,
649,Allow custom dashboard failed jobs metric,"Add config('horizon.trim.recent_failed') to control the dashboard ""Failed Jobs"" metric period. By default, it will be the past 7 days.",Allow custom dashboard failed jobs metric,"Add config('horizon.trim.recent_failed') to control the dashboard ""Failed Jobs"" metric period. By default, it will be the past 7 days."
650,Merge pull request #643 from ivantorgov/master,[4.0] Changed default Redis prefix,Merge pull request #643 from ivantorgov/master,[4.0] Changed default Redis prefix
651,Changed default Redis prefix,,Changed default Redis prefix,
652,Merge pull request #642 from SDekkers/request_xmlhttprequest,"Forcing Vue to use the X-Requested-With header, set to XMLHttpRequest",Merge pull request #642 from SDekkers/request_xmlhttprequest,"Forcing Vue to use the X-Requested-With header, set to XMLHttpRequest"
653,"Forcing Vue to use the X-Requested-With header, set to XMLHttpRequest",,"Forcing Vue to use the X-Requested-With header, set to XMLHttpRequest",
654,Merge branch '3.0',,Merge branch '3.0',
655,Update CHANGELOG.md,,Update CHANGELOG.md,
656,Drop support for 5.7,,Drop support for 5.7,
657,Merge branch '3.0',,Merge branch '3.0',
658,update version constraints,,update version constraints,
659,Merge branch '3.0',,Merge branch '3.0',
660,compile,,compile,
661,Update CHANGELOG.md,,Update CHANGELOG.md,
662,Merge pull request #633 from derekmd/dashboard-7-day-failed-job-count,"[3.0] Correct dashboard ""Failed Jobs Past 7 Days"" metric",Merge pull request #633 from derekmd/dashboard-7-day-failed-job-count,"[3.0] Correct dashboard ""Failed Jobs Past 7 Days"" metric"
663,Correct dashboard failed jobs metric,"DashboardStatsController returns a count filtered by config('horizon.trim.recent') [default 1 hour] but the duration label is using config('horizon.trim.failed') [default 7 days]. Change the count to cover 7 days, matching total rows under tab ""Failed Jobs"".",Correct dashboard failed jobs metric,"DashboardStatsController returns a count filtered by config('horizon.trim.recent') [default 1 hour] but the duration label is using config('horizon.trim.failed') [default 7 days]. Change the count to cover 7 days, matching total rows under tab ""Failed Jobs""."
664,Update CHANGELOG.md,,Update CHANGELOG.md,
665,Merge pull request #627 from themsaid/autoscalingCeiling,[3.0] Adjust auto scaling to always use the max processes,Merge pull request #627 from themsaid/autoscalingCeiling,[3.0] Adjust auto scaling to always use the max processes
666,        adjust auto scaling to always use the max processes and fix,,module,
667,Update CHANGELOG.md,,Update CHANGELOG.md,
668,Merge pull request #619 from lonnylot/issue/custom-basename,Custom MasterSupervisor name breaks dashboard,Merge pull request #619 from lonnylot/issue/custom-basename,Custom MasterSupervisor name breaks dashboard
669,Updated style,,Updated style,
670,Fixes laravel/horizon#618,,Fixes laravel/horizon#618,
671,Update CHANGELOG.md,,Update CHANGELOG.md,
672,Remove unnecessary type attribute,,Remove unnecessary type attribute,
673,compile,,compile,
674,Merge pull request #616 from laravel/revert-589-stats-pr,"Revert ""[3.0] Display worker CPU and memory utilization in supervisor list""",Merge pull request #616 from laravel/revert-589-stats-pr,"Revert ""[3.0] Display worker CPU and memory utilization in supervisor list"""
675,"Revert ""[3.0] Display worker CPU and memory utilization in supervisor list""",,"Revert ""[3.0] Display worker CPU and memory utilization in supervisor list""",
676,Apply fixes from StyleCI (#615),,Apply fixes from StyleCI (#615),
677,Merge pull request #614 from laravel/revert-606-format-numeric-values,"Revert ""[3.0] Properly format numeric values""",Merge pull request #614 from laravel/revert-606-format-numeric-values,"Revert ""[3.0] Properly format numeric values"""
678,"Revert ""[3.0] Properly format numeric values""",,"Revert ""[3.0] Properly format numeric values""",
679,Update changelog,,Update changelog,
680,Merge pull request #606 from bonzai/format-numeric-values,[3.0] Properly format numeric values,Merge pull request #606 from bonzai/format-numeric-values,[3.0] Properly format numeric values
681,Properly format numeric values,,Properly format numeric values,
682,Merge pull request #605 from tomswinkels/patch-2,[3.0] Add app_name in dashboard,Merge pull request #605 from tomswinkels/patch-2,[3.0] Add app_name in dashboard
683,Update resources/views/layout.blade.php,Co-Authored-By: Dries Vints dries.vints@gmail.com,Update resources/views/layout.blade.php,Co-Authored-By: Dries Vints dries.vints@gmail.com
684,Update resources/views/layout.blade.php,Co-Authored-By: Dries Vints dries.vints@gmail.com,Update resources/views/layout.blade.php,Co-Authored-By: Dries Vints dries.vints@gmail.com
685,Add app_name,Added app_name cron app config,Add app_name,Added app_name cron app config
686,Update changelog,,Update changelog,
687,Compile assets and update versions,,Compile assets and update versions,
688,Merge branch '3.0',,Merge branch '3.0',
689,Update changelog,,Update changelog,
690,Remove timezone config,,Remove timezone config,
691,Merge pull request #589 from Cobiro/stats-pr,[3.0] Display worker CPU and memory utilization in supervisor list,Merge pull request #589 from Cobiro/stats-pr,[3.0] Display worker CPU and memory utilization in supervisor list
692, switch to browser time,,switch to browser time,
693,Merge pull request #593 from kbond/fix-missing-failed-job-search,[3.0] Fix for missing first failed job when searching,Merge pull request #593 from kbond/fix-missing-failed-job-search,[3.0] Fix for missing first failed job when searching
694,fix for missing first failed job when searching,,fix for missing first failed job when searching,
695,Display worker CPU and memory utilization in supervisor list,,Display worker CPU and memory utilization in supervisor list,
696,Update changelog,,Update changelog,
697,Update README.md,,Update README.md,
698,Merge branch '3.0',,Merge branch '3.0',
699,Update .gitattributes file,,Update .gitattributes file,
700,Merge pull request #582 from joecampo/patch-1,[3.0] Fix false jobs causing front-end not to display them,Merge pull request #582 from joecampo/patch-1,[3.0] Fix false jobs causing front-end not to display them
701,Ensure that a job's id is not false,,Ensure that a job's id is not false,
702,Merge branch '3.0',,Merge branch '3.0',
703,Merge pull request #577 from laravel/styleci,[3.0] Modify StyleCI,Merge pull request #577 from laravel/styleci,[3.0] Modify StyleCI
704,Merge pull request #578 from laravel/analysis-qMZNYK,Apply fixes from StyleCI,Merge pull request #578 from laravel/analysis-qMZNYK,Apply fixes from StyleCI
705,Apply fixes from StyleCI,,Apply fixes from StyleCI,
706,Modify StyleCI,,Modify StyleCI,
707,Update 1_Bug_report.md,,Update 1_Bug_report.md,
708,Merge branch '3.0',,Merge branch '3.0',
709,Update changelog,,Update changelog,
710, fix failed jobs retrying,,fix failed jobs retrying,
711,Merge branch '3.0',,Merge branch '3.0',
712,Update changelog,,Update changelog,
713,Merge pull request #556 from halaei/fix-nice-option,[3.0] Fix nice option,Merge pull request #556 from halaei/fix-nice-option,[3.0] Fix nice option
714,Github templates,,Github templates,
715,Merge branch '3.0',,Merge branch '3.0',
716,Matrix build,,Matrix build,
717,fix nice option,,fix nice option,
718,formatting,,formatting,
719,Merge branch 'proc_nice' of https://github.com/halaei/horizon into halaei-proc_nice,,Merge branch 'proc_nice' of link into halaei-proc_nice,
720,Update changelog,,Update changelog,
721,allow negative nice (for sudo user); better comments about the meaning of nice option,,allow negative nice (for sudo user); better comments about the meaning of nice option,
722,supervisor nice option,,supervisor nice option,
723,formatting,,formatting,
724,Add ability to configure route domain setting,,Add ability to configure route domain setting,
725,Update changelog,,Update changelog,
726,Merge branch '3.0',,Merge branch '3.0',
727,Update changelog,,Update changelog,
728,Update changelog,,Update changelog,
729,Compile,,Compile,
730,Merge pull request #547 from aaronhuisinga/3.0,[3.0] Fix URL for retrying jobs,Merge pull request #547 from aaronhuisinga/3.0,[3.0] Fix URL for retrying jobs
731,Fix URL for retrying jobs,"Horizon 3.0 added a config option for defining the Horizon path. The route for retrying failed jobs it still hardcoded to the defaualt ""horizon"" path.",Fix URL for retrying jobs,"Horizon 3.0 added a config option for defining the Horizon path. The route for retrying failed jobs it still hardcoded to the defaualt ""horizon"" path."
732,Merge branch '3.0',,Merge branch '3.0',
733,fix sort,,fix sort,
734,formatting,,formatting,
735,Merge branch 'horizon_status' of https://github.com/dbpolito/horizon into dbpolito-horizon_status,,Merge branch 'horizon_status' of link into dbpolito-horizon_status,
736,Simplifying horizon:status implementation,,Simplifying horizon:status implementation,
737,Update changelog,,Update changelog,
738,Adding horizon:status command,,Adding horizon:status command,
739, fix recent jobs screen,,fix recent jobs screen,
740,Merge branch '3.0',,Merge branch '3.0',
741,Update changelog,,Update changelog,
742,Compile,,Compile,
743,Update changelog,,Update changelog,
744,Remove unnecessary register method,,Remove unnecessary register method,
745,Merge pull request #537 from kawax/night,Horizon::night() move to boot(),Merge pull request #537 from kawax/night,Horizon::night() move to boot()
746,Horizon::night() move to boot(),,Horizon::night() move to boot(),
747,Merge pull request #535 from setkyar/patch-1,[3.0] Make Year of readableTimestamp more readable,Merge pull request #535 from setkyar/patch-1,[3.0] Make Year of readableTimestamp more readable
748,[3.0] Make Year of readableTimestamp more readable,,[3.0] Make Year of readableTimestamp more readable,
749,Merge pull request #532 from driesvints/fix-no-failing-jobs-problem,[3.0] Fix no failing jobs problem,Merge pull request #532 from driesvints/fix-no-failing-jobs-problem,[3.0] Fix no failing jobs problem
750,Merge pull request #531 from ThomHurks/patch-2,[4.0] Suggest predis instead of requiring it,Merge pull request #531 from ThomHurks/patch-2,[4.0] Suggest predis instead of requiring it
751,Update composer.json,,Update composer.json,
752,Fix displaying failed job,When a failed job is ready to be displayed the startingAt needs to be taken into account of being '0'. It'll later be added by 1 in the implementation below so we need to start with a -1 instead. Fixes https://github.com/laravel/horizon/issues/530,Fix displaying failed job,When a failed job is ready to be displayed the startingAt needs to be taken into account of being '0'. It'll later be added by 1 in the implementation below so we need to start with a -1 instead. Fixes link
753,Use proper return types,,Use proper return types,
754,Update composer.json,Co-Authored-By: ThomHurks thomhurks@gmail.com,Update composer.json,Co-Authored-By: ThomHurks thomhurks@gmail.com
755,"Fix the build, suggest phpredis.", Added predis to the dev dependencies so the build works Also suggest ext-redis so people can choose,"Fix the build, suggest phpredis.",Added predis to the dev dependencies so the build works Also suggest ext-redis so people can choose
756,Merge pull request #528 from crynobone/patch-1,[3.0] orchestra/testbench doesn't need orchestra/database since Laravel 5.6.0,Merge pull request #528 from crynobone/patch-1,[3.0] orchestra/testbench doesn't need orchestra/database since Laravel 5.6.0
757,Merge pull request #529 from crynobone/patch-2,[3.0] Add matrix to travis to tests against all supported version.,Merge pull request #529 from crynobone/patch-2,[3.0] Add matrix to travis to tests against all supported version.
758,Suggest predis instead of requiring it,"Just like laravel/framework which suggests predis (and people can choose to use phpredis instead), Horizon should suggest it so people using phpredis do not needlessly install a dependency. Horizon relies on the redis config in config/database.php anyway, and trusts that the user correctly fills in that information. Requiring the user to install phpredis or predis herself is no different from what other parts of Laravel using Redis already do.",Suggest predis instead of requiring it,"Just like laravel/framework which suggests predis (and people can choose to use phpredis instead), Horizon should suggest it so people using phpredis do not needlessly install a dependency. Horizon relies on the redis config in config/database.php anyway, and trusts that the user correctly fills in that information. Requiring the user to install phpredis or predis herself is no different from what other parts of Laravel using Redis already do."
759,Merge pull request #527 from fitztrev/3.0,[3.0] Directories public/css and public/js no longer used,Merge pull request #527 from fitztrev/3.0,[3.0] Directories public/css and public/js no longer used
760,[3.0] Add matrix to travis to tests against all supported version.,,[3.0] Add matrix to travis to tests against all supported version.,
761,[3.0] orchestra/testbench doesn't need orchestra/database since Laravel 5.6.0,,[3.0] orchestra/testbench doesn't need orchestra/database since Laravel 5.6.0,
762,public/css and public/js no longer used,,public/css and public/js no longer used,
763,Add new screens,,Add new screens,
764,Update branch-alias,,Update branch-alias,
765,Update changelog,,Update changelog,
766,Merge branch '2.0',,Merge branch '2.0',
767,Merge pull request #523 from stayallive/patch-1,[2.0] Set the Horizon environment via command option,Merge pull request #523 from stayallive/patch-1,[2.0] Set the Horizon environment via command option
768,update config file,,update config file,
769,Merge pull request #522 from themsaid/newUI,[3.0] New UI,Merge pull request #522 from themsaid/newUI,[3.0] New UI
770,Set the Horizon environment via command option,,Set the Horizon environment via command option,
771,Merge branch 'master' of https://github.com/laravel/horizon into newUI,,Merge branch 'master' of link into newUI,
772,wip,,wip,
773,wip,,wip,
774,wip,,wip,
775,wip,,wip,
776,wip,,wip,
777,wip,,wip,
778,wip,,wip,
779,Merge branch '2.0',,Merge branch '2.0',
780,Update changelog,,Update changelog,
781,remove shim,,remove shim,
782,add support for breaking change,,add support for breaking change,
783,Update changelog,,Update changelog,
784,Merge pull request #516 from deichholz/fix/add-missing-payload-array-arg,Add missing createPayloadArray arg,Merge pull request #516 from deichholz/fix/add-missing-payload-array-arg,Add missing createPayloadArray arg
785,Merge pull request #515 from driesvints/fix-deprecated-process-calls,[3.0] Fix deprecated process calls,Merge pull request #515 from driesvints/fix-deprecated-process-calls,[3.0] Fix deprecated process calls
786,Added missing $queue argument to createPayloadRequest() call to ensure $queue and $data properly retained.,,Added missing $queue argument to createPayloadRequest() call to ensure $queue and $data properly retained.,
787,Fix deprecated process calls,,Fix deprecated process calls,
788,Add upgrade guide,,Add upgrade guide,
789,Update changelog,,Update changelog,
790,Add ext-json to composer.json,,Add ext-json to composer.json,
791,Require symfony/process,,Require symfony/process,
792,Require latest symfony/debug component version,,Require latest symfony/debug component version,
793,Drop support for old Laravel versions,,Drop support for old Laravel versions,
794,monitoring screen,,monitoring screen,
795,work,,work,
796,Merge branch '2.0',,Merge branch '2.0',
797,Update gitattributes,,Update gitattributes,
798,Add license file,,Add license file,
799,Update changelog,,Update changelog,
800,adjust configuration for 5.8 default configuration,,adjust configuration for 5.8 default configuration,
801,Merge branch '2.0',,Merge branch '2.0',
802,Replace string helpers,,Replace string helpers,
803,Update changelog,,Update changelog,
804,Update changelog,,Update changelog,
805,Add Laravel 5.8 support,,Add Laravel 5.8 support,
806,Update test suite,,Update test suite,
807,Merge pull request #511 from derekmd/fix-failed-jobs-empty-results,[2.0] Fix Failed Jobs page showing no results when failed jobs do exist,Merge pull request #511 from derekmd/fix-failed-jobs-empty-results,[2.0] Fix Failed Jobs page showing no results when failed jobs do exist
808,Use proper date format in changelog,,Use proper date format in changelog,
