Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
491,Update upgrade guide,0.53996116,Update outdated compiled assets (2a420af),,0
492,add files,0.47171095,Add missing createPayloadArray arg (#516),,0
493,Fallback array for retried_by (#1166),0.8511463,Fallback array for retried_by by @driesvints in link,,1
494,[3.0] Add matrix to travis to tests against all supported version.,0.38022858,Add metrics options and dark mode config (#795),,0
495,Merge pull request #55 from lucasmichot/feature/master/param-spacing,0.58568084,Merge tags from payload (#843),,0
496,Another way for tags displaying and collapsable panels,0.9296049,Another way for tags displaying & collapsible panels (#754),This reverts commit 78f83ead467f764fd6aeb1f626ae7db44d6e86f2.,1
497,Bump highlight.js from 9.14.2 to 10.1.2 (#932),0.5650337,Bump axios to v1.x by @ankurk91 in link,,0
498,Added route middleware to config file; Updated registerRoutes to use config value or default to web;,0.620736,Add ability to configure route domain setting (#550),,0
499,Require latest symfony/debug component version,0.90957165,Require latest symfony/debug version (72cc3a7),Conflicts: CHANGELOG.md resources/js/screens/recentJobs/index.vue,1
500,allow trimming completed jobs,0.9180646,Allow trimming of completed jobs (#720),,1
501,fix style,0.6552049,Fix Layout issues (#821),,0
502,Merge pull request #144 from jericopulvera/master,0.5415821,Merge tags from payload (#843),[3.x] Another way for tags displaying & collapsable panels,0
503,revert change,0.68891394,Changed,,0
504,Add exception context on failed jobs (#1115),1.0,Add exception context on failed jobs (#1115),,1
505,Properly format numeric values,0.9071235,Properly format numeric values (#606),,1
506,Update .gitattributes file,0.48829803,Update outdated compiled assets (2a420af),,0
507,use human time in overview,0.4204282,Use provided timezone for delay due (aa69357),,0
508,adjust configuration for 5.8 default configuration,0.87410295,Adjust configuration for 5.8 default configuration (f1f830e),This reverts commit 317bf602b53678cc0ae2e770b767282a461c9782.,1
509,Add Mail Notifications,0.4817565,Add exit codes to status command by @mbardelmeijer in link,,0
510,Bump terser from 4.8.0 to 4.8.1 (#1162),0.5956751,Bump minimum Laravel version (#954)﻿,,0
511,Added the pause SVG in front of the supervisor name when the supervisor itself is paused (#1052),0.7107738,Show paused supervisors on dashboard (#1052)﻿,,1
512,Merge branch 'scaleMaxInitially' of link into 3.0,0.44929597,Merge tags from payload (#843),,0
513,Merge pull request #491 from mvdnbrk/update-axios,0.5723067,Merge tags from payload (#843),Conflicts: CHANGELOG.md,0
514,Merge branch 'installation-improvement' of link into mad-web-installation-improvement,0.38692975,Merge tags from payload (#843),,0
515,"Revert ""Make horizon work with strict content-security-policy (#1138)"" (#1141)",0.8859687,"Revert ""Make horizon work with strict content-security-policy"" by @driesvints in link",,1
516,Add horizon:assets rename to upgrade guide,0.5909327,Update outdated compiled assets (2a420af),Allow Horizon to be used on a subdomain without a subfolder,0
517,Merge pull request #261 from zjrosen1/fix/undefined-tags,0.60611486,Merge tags from payload (#843),,0
518,Merge branch 'horizon_status' of link into dbpolito-horizon_status,0.5872389,Adding horizon:status command (#545),Conflicts: CHANGELOG.md,0
519,Implement past hour / failed past hour labels in the Vue component,0.49611494,Use provided timezone for delay due (aa69357),,0
520,Merge pull request #58 from laravel/bug/balancing,0.6094345,Merge tags from payload (#843),,0
521,Merge pull request #478 from driesvints/fix-find-failed,0.7110988,Fix findFailed method (#478),[3.x] Revert filtering by tag,1
522,block_for should default to null,0.37629628,Allow any queued class to be silenced by @lioneaglesolutions in link,This reverts commit 1604d36dc5bcb10a01e987cd77af7970c113856d.,0
523,add test tags are correctly determined for listeners,0.48765758,Increase perPage variable for monitored tags by @joshuaruesweg in link,This reverts commit e39a9c2a89c8942b272b7277103cf43cf6687486.,0
524,Graceful shutdown on SIGTERM also,0.5093196,Ensure Autoscaler never reduces processes to less than 1 by @LasseRafn in link,This reverts commit 0c11871891cd5126a8b3540dea8c75d8b663b6dc.,0
525,first commit,0.40250084,Considering queue config parameter 'after_commit' (#948) ,[3.0] Fix docblocks,0
526,Merge pull request #488 from driesvints/cleanup-redis-job-repository,0.5714388,Fix URL for retrying jobs (#547),,0
527,attempt to convert to utf8,0.51974094,"Fix encoding (ef0c45a, 9e3748e)",[3.0] Manual code style fixes,0
528,Fix checking parent id (#989),1.0000001,Fix checking parent id (#989)﻿,,1
529,code format,0.5597917,Properly format numeric values (#606),,0
530,tweak,0.72565585,Changed,Conflicts: CHANGELOG.md,1
531,Merge branch 'master' of link into newUI,0.4430478,Implement Silenced interface by @driesvints in link,,0
532,Remove unnecessary register method,0.8974259,Remove unnecessary register method (7134324),,1
533,move contents of horizon div to separate component,0.8032228,Move contents of #horizon to separate component (#1022)﻿,Reset the retryUntil value,1
534,[5.x] Adds type checking (#1250),0.49171302,Update syntax highlighting (#1002),,0
535,fix worker command binding,0.9126004,Fix worker command binding (3b53310),,1
536,fix typos,0.5065898,Improve wording of error message (#918),,0
537,Merge pull request #516 from deichholz/fix/add-missing-payload-array-arg,0.6355399,Merge tags from payload (#843),,0
538,Update deprecated composer.lock version,0.4843293,Require latest symfony/debug version (72cc3a7),,0
539,[5.x] Improve completed jobs UI (#1064),0.94714046,Improve completed jobs UI (#1064)﻿,,1
540,[5.x] Failed job list: Modify job retry tooltip label to include status of last job retry (#1182),0.90196025,Failed job list: Modify job retry tooltip label to include status of last job retry by @Jevz in link,,1
541,Bump elliptic from 6.5.2 to 6.5.3,0.5509071,Bump axios to v1.x by @ankurk91 in link,,0
542,Modify StyleCI,0.44138446,Adjust configuration for 5.8 default configuration (f1f830e),,0
543,Ability to ignore long waits for queue (#1172),0.8253186,Ability to ignore long waits for queue by @jasonmccreary in link,,1
544,Updated style,0.5840452,Changed,[3.x] Remove unused functions,0
545,Register resolving method in register instead of boot,0.6352156,Remove unnecessary register method (7134324),,0
546,PHP 8.1 support (#1088),0.9263537,Support PHP 8 (#917),,1
547,Merge pull request #776 from laravel/github-actions,0.5116295,Merge tags from payload (#843),,0
548,Fixes laravel/horizon#618,0.6433433,Unhide horizon command  (#878),[3.x] Test on 7.4,0
549,Optimizes the Horizon SVG logo.,0.94369686,Optimized Horizon SVG logo (#489),,1
550,fix test + added one for new status check,0.54744804,Add maintenance notice on dashboard (#911),,0
551,sort job retries latest date first,0.66515774,Filter recent jobs by tag (#665),,0
552,fix style issues,0.7571498,Fix Layout issues (#821),,1
553,Apply fixes from StyleCI (#1023),0.6051419,Fix Layout issues (#821),,0
554,fix status for large batches,0.85774255,Fix status for large batches (58b71c1)﻿,,1
555,Merge pull request #149 from laravel/pr/31355,0.57713664,Merge tags from payload (#843),,0
556,Merge pull request #13 from JamesForks/compress-svg,0.5128928,Merge tags from payload (#843),,0
557,Merge branch 'fix_memory_config' into 5.x,0.476718,Fix misleading memory limit config (#908),,0
558,Merge pull request #847 from laravel/dependabot/npm_and_yarn/websocket-extensions-0.1.4,0.65287745,Merge tags from payload (#843),,0
559,update travis configs,0.47750783,Require latest symfony/debug version (72cc3a7),Conflicts: .travis.yml,0
560,Reduce bundle size,0.9279702,Reduce bundle size (#1091),,1
561,Matrix build,0.33970976,Another way for tags displaying & collapsible panels (#754),[4.x] Update to Symfony 5,0
562,Update CompletedJobsController.php,0.55202436,Add some PHP 8.1 fixes (#1100)﻿,,0
563,Built JS and CSS for production,0.48198605,Fix vue-json-pretty CSS for new classnames by @datpmwork in link,,0
564,Update and rename 1_Bug_report.md to 1_Bug_report.yml,0.4273401,Set default 'tries' to 1 (#704),,0
565,Support PHP 8,0.915823,Support PHP 8 (#917),,1
566,Drop Laravel 5.8 support,0.87766755,Removed support for Laravel 5.5 & 5.6 (8a92e09),Conflicts: .travis.yml composer.json,1
567,Fix findFailed method,0.91225135,Fix findFailed method (#478),,1
568,Merge pull request #197 from pdbreen/prefix,0.56686354,Merge tags from payload (#843),,0
569,Use env to set domain and path (#1030),0.95856667,Use env. to set config domain and path (#1030)﻿,Conflicts: CHANGELOG.md,1
570,fix tests,0.6024547,Fix check deleting failed job is actually failed (#894)﻿,,0
571,"Revert ""New horizon & laravel version""",0.5723556,Updated laravel-mix to v4.0 (#490),,0
572,Drop support for 5.7,0.53225327,Removed support for Laravel 5.5 & 5.6 (8a92e09),"[4.x] Added ""Attempts"" to jobs lists.",0
573,"Use Chronos, seeing as it is available. Tweak value handling slighly.",0.530949,Chronos 2.0 (#824),,0
574,Merge pull request #147 from laravel/pr/12024,0.58959496,Merge tags from payload (#843),,0
575,Update README.md,0.53168344,Make Year of readableTimestamp more readable (#535),[3.0] set default 'tries' to 1,0
576,Added tooltip to the delayed badge,0.53987575,Add maintenance notice on dashboard (#911),"trying a Job more than 1 time can have unintended side effects, and for the less experienced developer, defaulting to 3 tries could cause problems. my opinion would be that we default to 1 try, and allow the developer who understands the considerations for running a Job multiple times to increase this if they like.",0
577,Update resources/views/layout.blade.php,0.63105226,Add some PHP 8.1 fixes (#1100)﻿,,0
578,[5.x] Throw exception when minProcesses is set to zero (#988),0.9589623,"Throw exception when minProcesses is set to zero (#988, 831a5a8)","Added ""Reserved"" icon to indicate which job is being processed.",1
579,FQN,0.41071817,Require symfony/process (f2a214c),,0
580,Proper docblock type,0.41139925,Respect the prefers-color-scheme setting by @ramonrietdijk in link,[3.0] Update .styleci.yml,0
581,Update MonitorMasterSupervisorMemory.php,0.6279329,Unnecessary param to refreshStatsPeriodically by @peterlupu in link,,0
582,Fix storing floats in Redis,0.9510964,Fix storing floats in Redis (#477),Conflicts: CHANGELOG.md,1
583,Merge pull request #220 from browner12/fix-favicon,0.53900206,Merge tags from payload (#843),,0
584,"Revert ""Fix pagination for recent jobs""",0.8575729,Fix pagination for recent jobs (#678),[4.x] Rename asset command,1
585,Add ext-json to composer.json,0.68271583,Require ext-json (5a54d27),,0
586,[5.x] Add missing force option to horizon:clear (#909),0.95857155,Add missing force option to horizon:clear (#909),[3.x] Set same ttl for tags as same as recent jobs,1
587,Bump lodash from 4.17.13 to 4.17.19,0.66299295,Bump minimum Laravel version (#954)﻿,,0
588,Merge pull request #4 from Dylan-DPC/patch-1,0.52746874,Merge tags from payload (#843),,0
589,single database setup,0.41324672,Compiled assets (1dcbb96),,0
590,Merge pull request #836 from laravel/dependabot/npm_and_yarn/jquery-3.5.0,0.61700195,Merge tags from payload (#843),,0
591,Merge pull request #843 from themsaid/pr18619,0.58957076,Merge tags from payload (#843),[3.x] Fix webpack config to use terser,0
592,Merge pull request #765 from BinarCode/fix-default-default-config,0.56278086,Merge tags from payload (#843),,0
593,Merge pull request #106 from padarom/patch-1,0.63541883,Merge tags from payload (#843),Conflicts: CHANGELOG.md,0
594,Apply fixes from StyleCI (#875),0.6194243,Fix Layout issues (#821),,0
595,Merge pull request #721 from laravel/php74,0.5888035,Fix deprecation errors for PHP 8.2 by @AntonCooper in link,,0
596,update composer.json,0.56956667,Require ext-json (5a54d27),,0
597,"Forcing Vue to use the X-Requested-With header, set to XMLHttpRequest",0.96937704,"Forcing Vue to use the X-Requested-With header, set to XMLHttpRequest (#642)",Fix pagination for recent jobs,1
598,Merge pull request #722 from laravel/update-datetime-functions,0.5465503,Add cancelled status to batch overview by @markvaneijk in link,"This fixes a bug that was introduced by #665, where the next/previous pagination buttons were not working on the recent jobs page.",0
599,Ensure that a job's id is not false,0.4640752,Expire monitored jobs (#484),Conflicts: CHANGELOG.md,0
600,Added name to catch-all route,0.63292086,Rename variable to match route (4822955)﻿,,0
601,Changed default Redis prefix,0.91810995,Changed default Redis prefix (#643),,1
602,fix with microtime in different locales,0.4352268,Fix status for large batches (58b71c1)﻿,,0
603,Merge pull request #493 from mvdnbrk/update-vue-router,0.61297494,Updated vue-router to v3.0 (#493),[3.x] Fix test suite,0
604,Merge pull request #218 from gabriel-caruso/update-mockery,0.55577,Merge tags from payload (#843),,0
605,Manual code style fixes,0.57703096,Fix Layout issues (#821),,0
606,Update dev dependencies,0.5793646,Bumped minimum dependencies to Laravel 7.0 (#710),Bump lodash from 4.17.11 to 4.17.13,0
607,Merge pull request #485 from driesvints/display-errors-for-failed-process-killing,0.62924606,Fix deprecated process calls (#515),Bump mixin-deep from 1.3.1 to 1.3.2,0
608,Use proper return types,0.37455878,Properly format numeric values (#606),Bumps mixin-deep from 1.3.1 to 1.3.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
609,Merge pull request #462 from michaeldyrynda/chore/format-dashboard-stat-integers,0.5517792,Format numbers on the stats dashboard for better readability (#462),Bumps lodash from 4.17.11 to 4.17.13. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
610,allow setting workers name,0.8112905,Add support for setting workers name (#840),Filter recent jobs by tag,1
611,fix conflicts,0.47185937,Fix no failing jobs problem (#532),,0
612,Add try/catch for failed-jobs (#880),1.0000002,Add try/catch for failed-jobs (#880),,1
613,[5.x] Refreshes tags periodically (#1274),0.7257781,Refreshes tags periodically by @nunomaduro in link,,1
614,Merge pull request #269 from hxnk/fix-queueing-notifications,0.49634993,Add cancelled status to batch overview by @markvaneijk in link,,0
615,Update web.php,0.72252864,Add some PHP 8.1 fixes (#1100)﻿,Conflicts: CHANGELOG.md,1
616,Add upgrade guide,0.50455385,Add maintenance notice on dashboard (#911),,0
617,Merge pull request #830 from CharbelJ/patch-2,0.5796894,Merge tags from payload (#843),,0
618,Prefer non-deprecated CreatesApplication,0.44993255,Fix breaking change with createPayload method on RedisQueue (b79bb27),,0
619,Merge pull request #416 from gordonzero/1.0,0.54444045,Merge tags from payload (#843),,0
620,FIX: div tag is not closed (#1082),0.5826863,Fix missing tag check in payload (#945)﻿,,0
621,Remove timezone config,0.6336932,"Switch to browser timezone (8ee690a, c7a4739)",Conflicts: .travis.yml composer.json,0
622,Replace deprecated PHPUnit functionality,0.6238729,Add some PHP 8.1 fixes (#1100)﻿,[3.0] Make sure 6.0 build passes,0
623,Add Horizon command to clear queue,0.9273243,"Add Horizon command to clear queue (#892, 05e3a1c)",,1
624,Update config.yml,0.54019326,Updated laravel-mix to v4.0 (#490),,0
625,Use proper param spacing,0.37983412,Prevent horizontal scrolling in Dashboard supervisors section (#506),,0
626,Update test suite,0.4775459,Require latest symfony/debug version (72cc3a7),,0
627,Merge branch '2.0',0.34128237,Require symfony/process (f2a214c),,0
628,Bump loader-utils and resolve-url-loader (#1218),0.5621556,Bump axios to v1.x by @ankurk91 in link,,0
629,Forget job timer in case of exception or failed job (#1127),0.8608792,Forget job timer in case of exception or failed job by @Namoshek in link,,1
630,Sort packages,0.60914147,Alphabetically sort jobs/queues for metrics (#1083),,0
631,work on readme,0.5337595,Make Year of readableTimestamp more readable (#535),,0
632,Bump mixin-deep from 1.3.1 to 1.3.2,0.55752766,Bump minimum Laravel version (#954)﻿,Conflicts: CHANGELOG.md,0
633,Merge pull request #736 from themsaid/retryUntil,0.6373946,Reset the retryUntil value (#736),,0
634,compile assets,0.8101158,Compile assets (57814a0),[3.0] Fix autobalancer,1
635,fix a few docblock issues,0.50956976,Fix Layout issues (#821),,0
636,Merge pull request #614 from laravel/revert-606-format-numeric-values,0.5750465,Merge tags from payload (#843),,0
637,Update .travis.yml,0.53955734,Unnecessary param to refreshStatsPeriodically by @peterlupu in link,,0
638,use callAfterResolving to register QueueManager (#1089),0.99975806,Use callAfterResolving to register QueueManager (#1089)﻿,[3.0] Allow custom dashboard failed jobs metric period,1
639,Merge branch 'try-signal' of link into halaei-try-signal,0.45143324,Add signal option to horizon:purge (e.g. SIGKILL) by @crishoj in link,"Revert ""[4.0] Change format""",0
640,Check that stat exists before calling toLocaleString on it - fixes #467,0.8540642,Check for existence of stats before calling toLocaleString (#469),,1
641,Display error when posix_kill fails,0.4644441,"Throw exception when minProcesses is set to zero (#988, 831a5a8)",[4.0] Change format,0
642,Fix constraint,0.5044028,Ensure Autoscaler never reduces processes to less than 1 by @LasseRafn in link,,0
643,Compile Assets,0.78815234,Compile assets (57814a0),,1
644,Drop PHP 7.1 support,0.7636219,Support PHP 8 (#917),,1
645,Merge pull request #61 from laravel/wrapInPipe,0.61774254,Merge tags from payload (#843),"Better format, the default app_name already set in the app config.",0
646,Fix Purge always reporting 1 orphan process issue,0.63039577,Fix incorrect processes count (#481),Conflicts: CHANGELOG.md,0
647,Merge pull request #720 from themsaid/completedJobsTrimming,0.5849385,Merge tags from payload (#843),,0
648,Merge pull request #535 from setkyar/patch-1,0.5300026,Merge tags from payload (#843),,0
649,[5.x] Implement default environment (#869),0.9210239,Implement default environment (#869),"Add config('horizon.trim.recent_failed') to control the dashboard ""Failed Jobs"" metric period. By default, it will be the past 7 days.",1
650,supervisor nice option,0.7792958,"Add support for Supervisor ""nice"" option (#551, 8d0034b, #556)",[4.0] Changed default Redis prefix,1
651,Fix colliding method name,0.45861942,Merge tags from payload (#843),,0
652,Merge branch 'metrics-proposal' into 5.x,0.3873944,Adjust configuration for 5.8 default configuration (f1f830e),"Forcing Vue to use the X-Requested-With header, set to XMLHttpRequest",0
653,Merge pull request #1 from laravel/phpredisSupport,0.6099391,Fix deprecation errors for PHP 8.2 by @AntonCooper in link,,0
654,[5.x] Add cancelled status to batch overview (#1255),0.7973894,Add cancelled status to batch overview by @markvaneijk in link,,1
655,Merge pull request #484 from driesvints/fix-incorrect-processes-count,0.76635206,Fix incorrect processes count (#481),,1
656,fix path to favicon,0.42271957,Updated vue-router to v3.0 (#493),,0
657,update config file,0.55266714,Require latest symfony/debug version (72cc3a7),,0
658,Bump axios from 0.19.0 to 0.21.1,0.719898,Bump axios to v1.x by @ankurk91 in link,,1
659,Merge pull request #221 from elghobaty/master,0.52392775,Merge tags from payload (#843),,0
660,Order imports alphabetically,0.60363966,Alphabetically sort jobs/queues for metrics (#1083),,0
661,Merge branch 'master' of github.com:laravel/horizon,0.37281793,Make horizon work with strict content-security-policy by @Grldk in link,,0
662,Chronos 2.0,0.91106355,Chronos 2.0 (#824),"[3.0] Correct dashboard ""Failed Jobs Past 7 Days"" metric",1
663,Merge pull request #783 from andresayej/4.x,0.59172076,Merge tags from payload (#843),"DashboardStatsController returns a count filtered by config('horizon.trim.recent') [default 1 hour] but the duration label is using config('horizon.trim.failed') [default 7 days]. Change the count to cover 7 days, matching total rows under tab ""Failed Jobs"".",0
664,Merge pull request #775 from danijelk/patch-1,0.55586374,Merge tags from payload (#843),,0
665,Allow Spaces in Queue Names,0.43488586,Considering queue config parameter 'after_commit' (#948) ,[3.0] Adjust auto scaling to always use the max processes,0
666,Merge branch 'patch-1' of link into davidpiesse-patch-1,0.51156867,Merge tags from payload (#843),,0
667,Merge pull request #778 from qiutuleng/3.0,0.47390914,Merge tags from payload (#843),,0
668,Added env helper to prefix configuration,0.67327714,Use env. to set config domain and path (#1030)﻿,Custom MasterSupervisor name breaks dashboard,0
669,[develop] Support batches (#844),0.87064874,Support batches (#844),,1
670,Merge pull request #29 from lucasmichot/feature/master/tests,0.5245182,Merge tags from payload (#843),,0
671,fix style issue,0.7527851,Fix Layout issues (#821),,1
672,Drop 6.x support,0.5293147,Removed support for Laravel 5.5 & 5.6 (8a92e09),,0
673,config: add some more defaults to supervisor (#1122),0.9577782,Add some more defaults to supervisor (#1122),,1
674,"Grey badge, tooltip human readable time",0.47573358,Make Year of readableTimestamp more readable (#535),"Revert ""[3.0] Display worker CPU and memory utilization in supervisor list""",0
675,Merge pull request #704 from browner12/patch-2,0.58875245,Merge tags from payload (#843),,0
676,Ignore PHPUnit cache file,0.4781807,Fix deprecation errors for PHP 8.2 by @AntonCooper in link,,0
677,Prevent horizontal scrolling in Dashboard supervisors section,0.98246825,Prevent horizontal scrolling in Dashboard supervisors section (#506),"Revert ""[3.0] Properly format numeric values""",1
678,Rename resources/assets/js/pages/Monitoring/index.vue to .../Index.vue,0.41212317,Fix vue-json-pretty CSS for new classnames by @datpmwork in link,,0
679,"Revert ""Remove mixed assets""",0.5781536,Removed,,0
680,Merge pull request #36 from lucasmichot/feature/master/npm-bis,0.62395775,Merge tags from payload (#843),[3.0] Properly format numeric values,0
681,Bump webpack from 5.74.0 to 5.76.1 (#1258),0.7157959,Bump minimum Laravel version (#954)﻿,,1
682,Merge pull request #396 from austintoddj/patch-1,0.60513055,Merge tags from payload (#843),[3.0] Add app_name in dashboard,0
683,"Revert ""Fixed issue where metrics only showed CallQueuedListener""",0.53642726,Use callAfterResolving to register QueueManager (#1089)﻿,Co-Authored-By: Dries Vints dries.vints@gmail.com,0
684,Horizon::night() move to boot(),0.95671076,Horizon::night() move to boot()(#537),Co-Authored-By: Dries Vints dries.vints@gmail.com,1
685,Laravel 9 support (#1112),0.9988151,Laravel 9 Support (#1112),Added app_name cron app config,1
686,Only be paused if everything is paused,0.7725451,"Ability to see which masters are paused and only show paused if everything is paused (#929, f9b5aea)",,1
687,Fix doc block,0.4431145,Fix status for large batches (58b71c1)﻿,,0
688,tweaking readme,0.6019032,Make Year of readableTimestamp more readable (#535),,0
689,Merge pull request #201 from pborreli/typos,0.5539204,Merge tags from payload (#843),,0
690,Use fixtures for Unit tests,0.46930397,"Metrics snapshot config proposal and fix for race condition (#936, 59221e9)﻿",,0
691,Replace string helpers,0.42359057,Allow deleting of Tags which contain forward slashes (Fixes #1093) by @sgotre in link,[3.0] Display worker CPU and memory utilization in supervisor list,0
692,Updated tests to reflect new behavior defaulting to the min amount of processes with an empty queue,0.60815316,"Show workload also per queue when balancing is disabled (#966, b4e8c6a﻿",,0
693,Update branch alias,0.40339702,Changed default Redis prefix (#643),[3.0] Fix for missing first failed job when searching,0
694,Merge pull request #130 from laravel/pr/494,0.59447235,Merge tags from payload (#843),,0
695,Merge pull request #616 from laravel/revert-589-stats-pr,0.56794286,Merge tags from payload (#843),,0
696,Merge pull request #102 from theomessin/master,0.55373204,Merge tags from payload (#843),,0
697,Merge pull request #489 from mvdnbrk/optimize-logo,0.5659095,Merge tags from payload (#843),,0
698,Temporary workaround in test,0.47325274,Add ability to see if a failed job is retried and/or a retry (573e6a8),,0
699,[3.0] Make Year of readableTimestamp more readable,0.93569607,Make Year of readableTimestamp more readable (#535),,1
700,Switch to laravel-mix,0.7408806,Updated laravel-mix to v4.0 (#490),[3.0] Fix false jobs causing front-end not to display them,1
701,Add missing anchor title for clarity (#1212),0.8343341,Add missing anchor title for clarity by @stevebauman in link,,1
702,Merge pull request #824 from sojeda/feature/upgradeChronos,0.5359205,Merge tags from payload (#843),,0
703,Added pushed at to detail screen,0.5774519,Add 'view details' to tag-jobs screen (#775),[3.0] Modify StyleCI,0
704,Filter recent jobs by tag,0.9310083,Filter recent jobs by tag (#665),Apply fixes from StyleCI,1
705,Update RedisJobRepository.php,0.6693114,Fix breaking change with createPayload method on RedisQueue (b79bb27),,0
706,Merge pull request #387 from laravel/revert-385-bugfix-workcommand,0.5702581,Merge tags from payload (#843),,0
707,Merge pull request #376 from chrislentz/chrislentz-patch-1,0.59589994,Merge tags from payload (#843),,0
708,Removing empty lines for StyleCI,0.46128672,Allow deleting of Tags which contain forward slashes (Fixes #1093) by @sgotre in link,,0
709,Add horizon:forget command to delete a failed job (#896),0.9999999,Add horizon:forget command to delete a failed job (#896),,1
710,Create update-changelog.md,0.5069505,Unnecessary param to refreshStatsPeriodically by @peterlupu in link,,0
711,Change to JS PHP unserialize to prevent DB queries,0.4946254,Resolve issue with php strict type by @farmani in link,,0
712,Merge pull request #40 from lucasmichot/feature/master/stricter-comparisons,0.6076379,Merge tags from payload (#843),,0
713,fix import jquery,0.48094338,Fix breaking change with createPayload method on RedisQueue (b79bb27),[3.0] Fix nice option,0
714,Merge pull request #428 from MaxGiting/patch-1,0.63054895,Merge tags from payload (#843),,0
715,Merge branch 'clearqueue_command' into 5.x,0.390684,Merge tags from payload (#843),,0
716,Merge pull request #547 from aaronhuisinga/3.0,0.56680304,Merge tags from payload (#843),,0
717,Merge pull request #52 from laravel/singleDatabaseSetup,0.5885488,Merge tags from payload (#843),,0
718,rename restart to terminate,0.56977373,Reset the retryUntil value (#736),,0
719,Apply fixes from StyleCI,0.52650225,Fix Layout issues (#821),,0
720,[5.x] Fix misleading memory limit config,0.8857621,Fix misleading memory limit config (#908),,1
721,"Fixed #622, added a return statement when timeToClearPerQueue = 0, to return minProcesses",0.6605625,Scale to the maxProcesses if timeToClearAll is zero (#718),,0
722,Expire monitored jobs,0.93768847,Expire monitored jobs (#484),,1
723,Rename readme.md to README.md,0.5075263,Make Year of readableTimestamp more readable (#535),,0
724,Remove mixed assets,0.5650357,Removed,,0
725,"Revert ""[3.0] Properly format numeric values""",0.796306,Properly format numeric values (#606),,1
726,Merge pull request #359 from jerguslejko/slug,0.5266204,Merge tags from payload (#843),,0
727,merge 3.0,0.55153996,Updated laravel-mix to v4.0 (#490),,0
728,Apply fixes from StyleCI (#737),0.6225245,Fix Layout issues (#821),,0
729,Re-arrange dependencies,0.3791715,Adjust configuration for 5.8 default configuration (f1f830e),,0
730,Update composer.json (#954),0.58582556,Require ext-json (5a54d27),[3.0] Fix URL for retrying jobs,0
731,keep failed job label consistent,0.59518135,Failed job list: Modify job retry tooltip label to include status of last job retry by @Jevz in link,"Horizon 3.0 added a config option for defining the Horizon path. The route for retrying failed jobs it still hardcoded to the defaualt ""horizon"" path.",0
732,Fix webpack config to use terser,0.45961386,Reduce bundle size (#1091),,0
733,drop php7.2,0.7231817,Bump minimum PHP version to PHP 7.3 (ca9ddda),,1
734,Merge pull request #826 from browner12/carbon,0.55288625,Merge tags from payload (#843),,0
735,"Revert ""Set same ttl for tags as same as recent jobs""",0.9111295,Set same ttl for tags as same as recent jobs (#692),,1
736,Merge pull request #809 from zorn-v/patch-1,0.53473413,Merge tags from payload (#843),,0
737,Set the Horizon environment via command option,0.9418529,Set the Horizon environment via command option (#523),,1
738,Merge pull request #169 from ntzm/use-class-syntax,0.5350361,Merge tags from payload (#843),,0
739,Merge pull request #39 from lucasmichot/feature/master/fix-before-destroy,0.56775874,Merge tags from payload (#843),,0
740,Merge pull request #95 from ellisio/patch-1,0.6660337,Merge tags from payload (#843),,0
741,fix test,0.60451794,Fix check deleting failed job is actually failed (#894)﻿,,0
742,Merge pull request #606 from bonzai/format-numeric-values,0.5796472,Merge tags from payload (#843),,0
743,Merge pull request #107 from lasselehtinen/master,0.5595621,Merge tags from payload (#843),,0
744,Made view param optional,0.4923142,Update page title when switching between Pending and Completed views (#1084)﻿,,0
745,Update tests.yml,0.4410699,Updated laravel-mix to v4.0 (#490),Horizon::night() move to boot(),0
746,Merge pull request #185 from halaei/fix-jquery-import,0.5886183,Merge tags from payload (#843),,0
747,Merge branch 'mail-notifications' of link into ThibaudDauce-mail-notifications,0.44902557,Merge tags from payload (#843),[3.0] Make Year of readableTimestamp more readable,0
748,Merge pull request #59 from calebporzio/add-missing-spaces,0.5780908,Merge tags from payload (#843),,0
749,"Fix the build, suggest phpredis.",0.4648208,Add some PHP 8.1 fixes (#1100)﻿,[3.0] Fix no failing jobs problem,0
750,Add ability to configure route domain setting,0.9386647,Add ability to configure route domain setting (#550),[4.0] Suggest predis instead of requiring it,1
751,Respect Laravel style,0.5785068,Laravel v10 Support by @driesvints in link,,0
752,Fix syntax error,0.62999034,Improve wording of error message (#918),When a failed job is ready to be displayed the startingAt needs to be taken into account of being '0'. It'll later be added by 1 in the implementation below so we need to start with a -1 instead. Fixes link,0
753,Merge pull request #665 from sebdesign/3.0,0.53788143,Merge tags from payload (#843),,0
754,Fix incorrect processes count,0.9160205,Fix incorrect processes count (#481),Co-Authored-By: ThomHurks thomhurks@gmail.com,1
755,Merge pull request #466 from swalker2/fix-failed-recent-jobs-link,0.60560465,Fix URL for retrying jobs (#547),Added predis to the dev dependencies so the build works Also suggest ext-redis so people can choose,0
756,Fix wrong value for failedJobs periods,0.9324892,Fix wrong value for failedJobs periods (#757),[3.0] orchestra/testbench doesn't need orchestra/database since Laravel 5.6.0,1
757,Update compile-assets.yml,0.5920007,Update outdated compiled assets (2a420af),[3.0] Add matrix to travis to tests against all supported version.,0
