Index,Message,Description,Message Abstract,Description Abstract
965,update android support libs to 27.1.1,,update android support libs to 27.1.1,
966,update okhttp3 to 3.11.0,,update okhttp3 to 3.11.0,
967,"travis: android sdk, update build-tools",,"travis: android sdk, update build-tools",
968,update dependencies and NotificationCompat support library,,update dependencies and NotificationCompat support library,
969,issue template: add closing question, add final question w.r.t. user's experience with the app fix displaying of  tag in path to server logs (was left out in the markdown view)  inspired by second holiday story from Joey http://joeyh.name/blog/entry/two_holiday_stories/,issue template: add closing question,add final question w.r.t. user's experience with the app fix displaying of  tag in path to server logs (was left out in the markdown view) inspired by second holiday story from Joey link/
970,tts: automatic switch to article's language,,tts: automatic switch to article's language,
971,Add issue template,,Add issue template,
972,fix broken back button,,fix broken back button,
973,add null checks,,add null checks,
974,add scrolling via hardware keys in article lists,,add scrolling via hardware keys in article lists,
975,Merge pull request #699 from wallabag/update-to-okhttp-3.10.0,update okttp to 3.10.0,Merge pull request #699 from wallabag/update-to-okhttp-3.10.0,update okttp to 3.10.0
976,update okttp to 3.10.0,,update okttp to 3.10.0,
977,Add Share and Copy options for link menu Fix #610 (#677), Add Share and Copy options for link menu Fix #610 Added the option to add a link to clipboard or share it. Also add a German translation for both of them. Reuse methods to copy and share URL Overload shareArticle the Right Way Rename and Overload copyOriginalURL,Add Share and Copy options for link menu Fix #610 (#677),Add Share and Copy options for link menu Fix #610 Added the option to add a link to clipboard or share it. Also add a German translation for both of them. Reuse methods to copy and share URL Overload shareArticle the Right Way Rename and Overload copyOriginalURL
978,Merge pull request #683 from wallabag/fix-337-adding-icons-all-colors,theme: define per theme icon colors,Merge pull request #683 from wallabag/fix-337-adding-icons-all-colors,theme: define per theme icon colors
979,Merge pull request #695 from wallabag/update_dependencies,update to okhttp 3.9.1 and aboutlibraries 6.0.2,Merge pull request #695 from wallabag/update_dependencies,update to okhttp 3.9.1 and aboutlibraries 6.0.2
980,Fixed typo,,Fixed typo,
981,Added credits for the new app icon,,Added credits for the new app icon,
982,update to okhttp 3.9.1 and aboutlibraries 6.0.2,,update to okhttp 3.9.1 and aboutlibraries 6.0.2,
983,Merge pull request #590 from wallabag/fix-567-ArrayIndexOutOfBoundsException,Fixes #567 ArrayIndexOutOfBoundsException itemList.get(position),Merge pull request #590 from wallabag/fix-567-ArrayIndexOutOfBoundsException,Fixes #567 ArrayIndexOutOfBoundsException itemList.get(position)
984,Merge pull request #659 from Strubbl/fix-lint-assertions,fix lint Assert: Assertions,Merge pull request #659 from Strubbl/fix-lint-assertions,fix lint Assert: Assertions
985,Merge pull request #665 from Strubbl/fix-lint-hardcoded-text,fix lint Hardcoded text,Merge pull request #665 from Strubbl/fix-lint-hardcoded-text,fix lint Hardcoded text
986,Merge pull request #693 from wallabag/update_translations,Update translations,Merge pull request #693 from wallabag/update_translations,Update translations
987,fix lint Hardcoded text,"fixes lint message in src/main/res/layout/list_item.xml:56: Hardcoded string ""5 min"", should use @string resource",fix lint Hardcoded text,"fixes lint message in src/main/res/layout/list_item.xml:56: Hardcoded string ""5 min"", should use @string resource"
988,Translated using Weblate (German),Currently translated at 100.0% (259 of 259 strings),Translated using Weblate (German),Currently translated at 100.0% (259 of 259 strings)
989,"fix icon color (read, star) in list_item.xml for light theme",,"fix icon color (read, star) in list_item.xml for light theme",
990,Translated using Weblate (Hungarian),Currently translated at 100.0% (259 of 259 strings),Translated using Weblate (Hungarian),Currently translated at 100.0% (259 of 259 strings)
991,Merge pull request #678 from silberzwiebel/fullscreenCleanBranch,"fullscreen article view (clean branch, supersedes #642)",Merge pull request #678 from silberzwiebel/fullscreenCleanBranch,"fullscreen article view (clean branch, supersedes #642)"
992,Merge pull request #689 from wallabag/update_translations,Update translations,Merge pull request #689 from wallabag/update_translations,Update translations
993,Translated using Weblate (Japanese),Currently translated at 100.0% (257 of 257 strings),Translated using Weblate (Japanese),Currently translated at 100.0% (257 of 257 strings)
994,Translated using Weblate (Hungarian),Currently translated at 100.0% (257 of 257 strings),Translated using Weblate (Hungarian),Currently translated at 100.0% (257 of 257 strings)
995,Merge pull request #688 from wallabag/update_translations,Update translations,Merge pull request #688 from wallabag/update_translations,Update translations
996,Translated using Weblate (Norwegian Bokmål),Currently translated at 100.0% (257 of 257 strings),Translated using Weblate (Norwegian Bokmål),Currently translated at 100.0% (257 of 257 strings)
997,Translated using Weblate (German),Currently translated at 100.0% (257 of 257 strings),Translated using Weblate (German),Currently translated at 100.0% (257 of 257 strings)
998,Translated using Weblate (French),Currently translated at 94.1% (242 of 257 strings),Translated using Weblate (French),Currently translated at 94.1% (242 of 257 strings)
999,Merge pull request #681 from comradekingu/patch-2,Spelling: Mark as read,Merge pull request #681 from comradekingu/patch-2,Spelling: Mark as read
1000,Merge pull request #686 from wallabag/2fa-warning,concretize error message usually coming from 2FA,Merge pull request #686 from wallabag/2fa-warning,concretize error message usually coming from 2FA
1001,Merge pull request #687 from yoannsculo/french_translation,French translation: fix agreement,Merge pull request #687 from yoannsculo/french_translation,French translation: fix agreement
1002,French: fix agreement,,French: fix agreement,
1003,concretize error message usually coming from 2FA,"until #359 is implemented, the user gets a concretized error message.",concretize error message usually coming from 2FA,"until #359 is implemented, the user gets a concretized error message."
1004,Merge pull request #684 from wallabag/update_translations,Update translations,Merge pull request #684 from wallabag/update_translations,Update translations
1005,Translated using Weblate (Norwegian Bokmål),Currently translated at 99.6% (256 of 257 strings),Translated using Weblate (Norwegian Bokmål),Currently translated at 99.6% (256 of 257 strings)
1006,Translated using Weblate (Japanese),Currently translated at 100.0% (257 of 257 strings),Translated using Weblate (Japanese),Currently translated at 100.0% (257 of 257 strings)
1007,Translated using Weblate (Hungarian),Currently translated at 100.0% (257 of 257 strings),Translated using Weblate (Hungarian),Currently translated at 100.0% (257 of 257 strings)
1008,theme: define per theme icon colors,fixes #337,theme: define per theme icon colors,fixes #337
1009,Merge pull request #679 from wallabag/scroll_over_bottom,"Improve ""scroll over bottom"" logic",Merge pull request #679 from wallabag/scroll_over_bottom,"Improve ""scroll over bottom"" logic"
1010,Spelling: Mark as read,,Spelling: Mark as read,
1011,Merge pull request #680 from wallabag/update_translations,Update translations,Merge pull request #680 from wallabag/update_translations,Update translations
1012,Translations corrections,,Translations corrections,
1013,Translated using Weblate (Japanese),Currently translated at 100.0% (253 of 253 strings),Translated using Weblate (Japanese),Currently translated at 100.0% (253 of 253 strings)
1014,Translated using Weblate (Japanese),Currently translated at 91.3% (231 of 253 strings),Translated using Weblate (Japanese),Currently translated at 91.3% (231 of 253 strings)
1015,Translated using Weblate (French),Currently translated at 83.0% (210 of 253 strings),Translated using Weblate (French),Currently translated at 83.0% (210 of 253 strings)
1016,Translated using Weblate (Basque),Currently translated at 84.9% (215 of 253 strings),Translated using Weblate (Basque),Currently translated at 84.9% (215 of 253 strings)
1017,Translated using Weblate (Norwegian Bokmål),Currently translated at 100.0% (253 of 253 strings),Translated using Weblate (Norwegian Bokmål),Currently translated at 100.0% (253 of 253 strings)
1018,Translated using Weblate (German),Currently translated at 100.0% (253 of 253 strings),Translated using Weblate (German),Currently translated at 100.0% (253 of 253 strings)
1019,Translated using Weblate (Hungarian),Currently translated at 100.0% (253 of 253 strings),Translated using Weblate (Hungarian),Currently translated at 100.0% (253 of 253 strings)
1020,"Improve ""scroll over bottom"" logic",,"Improve ""scroll over bottom"" logic",
1021,Merge pull request #673 from yoannsculo/french_translation,French translation,Merge pull request #673 from yoannsculo/french_translation,French translation
1022,Merge pull request #648 from silberzwiebel/scrollToBottom,add possibility to scroll towards the bottom to mark article as read,Merge pull request #648 from silberzwiebel/scrollToBottom,add possibility to scroll towards the bottom to mark article as read
1023,use ACTION_UP only for PAGE_UP/DOWN keys,,use ACTION_UP only for PAGE_UP/DOWN keys,
1024,hide actionBar as well for fullscreen article view; fixes #114 and #636,,hide actionBar as well for fullscreen article view; fixes #114 and #636,
1025,added TODOs of smaller issues that should be resolved before a pull-request,,added TODOs of smaller issues that should be resolved before a pull-request,
1026,"added fullscreen support for article view, toggable via settings",,"added fullscreen support for article view, toggable via settings",
1027,French: remove uppercase when incorrect,,French: remove uppercase when incorrect,
1028,French: add missing translation,,French: add missing translation,
1029,French: align translation order to English file,"By sorting the file and aligning with reference English translation, it eases future translation. Signed-off-by: Yoann Sculo yoann@printk.fr",French: align translation order to English file,"By sorting the file and aligning with reference English translation, it eases future translation. Signed-off-by: Yoann Sculo yoann@printk.fr"
1030,French: misc translation correcting,,French: misc translation correcting,
1031,French: translate remove_tag,,French: translate remove_tag,
1032,French: reorder and fully translate Miscellaneous category,,French: reorder and fully translate Miscellaneous category,
1033,French: add Miscellanea group to Interface settings category,not fully translated yet,French: add Miscellanea group to Interface settings category,not fully translated yet
1034,French: remove uppercase when incorrect,,French: remove uppercase when incorrect,
1035,French: be consistent with Wallabag (web) translations,,French: be consistent with Wallabag (web) translations,
1036,Merge pull request #672 from yoannsculo/master,Add missing French translation,Merge pull request #672 from yoannsculo/master,Add missing French translation
1037,set scroll to bottom to def. value 3,,set scroll to bottom to def. value 3,
1038,merge,,merge,
1039,add preference for scroll over bottom to mark as read; only enable scroll over bottom via physical key presses,,add preference for scroll over bottom to mark as read; only enable scroll over bottom via physical key presses,
1040,merge master branch,,merge master branch,
1041,Merge branch 'master' into scrollToBottom,,Merge branch 'master' into scrollToBottom,
1042,French translation: remove uppercase,,French translation: remove uppercase,
1043,add missing French translation,,add missing French translation,
1044,fix lint Assert: Assertions,fixes lint messages in src/main/java/fr/gaulupeau/apps/Poche/tts/TtsService.java: Assertions are unreliable in Dalvik and unimplemented in ART. Use BuildConfig.DEBUG conditional checks instead.,fix lint Assert: Assertions,fixes lint messages in src/main/java/fr/gaulupeau/apps/Poche/tts/TtsService.java: Assertions are unreliable in Dalvik and unimplemented in ART. Use BuildConfig.DEBUG conditional checks instead.
1045,Merge pull request #666 from Strubbl/update-dep-aboutlibraries-5.9.6,update aboutlibraries to latest stable 5.9.6,Merge pull request #666 from Strubbl/update-dep-aboutlibraries-5.9.6,update aboutlibraries to latest stable 5.9.6
1046,Merge pull request #669 from wallabag/update_translations,Update translations,Merge pull request #669 from wallabag/update_translations,Update translations
1047,Merge pull request #663 from Strubbl/fix-lint-missing-contentDescription,fixes lint Image without contentDescription,Merge pull request #663 from Strubbl/fix-lint-missing-contentDescription,fixes lint Image without contentDescription
1048,Merge pull request #662 from Strubbl/fix-lint-ObsoleteSdkInt,fix lint messages w.r.t. minSdkVersion is 14 and never below,Merge pull request #662 from Strubbl/fix-lint-ObsoleteSdkInt,fix lint messages w.r.t. minSdkVersion is 14 and never below
1049,Merge pull request #664 from Strubbl/fix-lint-click-focus,fix lint Keyboard inaccessible widget,Merge pull request #664 from Strubbl/fix-lint-click-focus,fix lint Keyboard inaccessible widget
1050,Merge pull request #660 from Strubbl/fix-lint-missing-translations,fix lint MissingTranslation: Incomplete translation,Merge pull request #660 from Strubbl/fix-lint-missing-translations,fix lint MissingTranslation: Incomplete translation
1051,Merge pull request #658 from Strubbl/fix-lint-Implied-default-locale-in-case-conversion,fix lint DefaultLocale: Implied default locale in case conversion,Merge pull request #658 from Strubbl/fix-lint-Implied-default-locale-in-case-conversion,fix lint DefaultLocale: Implied default locale in case conversion
1052,Translation corrections,,Translation corrections,
1053,Translated using Weblate (Norwegian Bokmål),Currently translated at 100.0% (226 of 226 strings),Translated using Weblate (Norwegian Bokmål),Currently translated at 100.0% (226 of 226 strings)
1054,update aboutlibraries to latest stable 5.9.6,,update aboutlibraries to latest stable 5.9.6,
1055,fix lint Keyboard inaccessible widget,"fixes lint message in src/main/res/layout/fragment_tts.xml:198: 'clickable' attribute found, please also add 'focusable'",fix lint Keyboard inaccessible widget,"fixes lint message in src/main/res/layout/fragment_tts.xml:198: 'clickable' attribute found, please also add 'focusable'"
1056,fixes lint Image without contentDescription,"fixes the lint messages: src/main/res/layout/nav_header_main.xml:16: Missing contentDescription attribute on image --> only decorative, so not needed here, hence ignore lint src/main/res/layout/tag_list_removable_item.xml:18: Missing contentDescription attribute on image --> is an important button, add string for accessibility",fixes lint Image without contentDescription,"fixes the lint messages: src/main/res/layout/nav_header_main.xml:16: Missing contentDescription attribute on image --> only decorative, so not needed here, hence ignore lint src/main/res/layout/tag_list_removable_item.xml:18: Missing contentDescription attribute on image --> is an important button, add string for accessibility"
1057,fix lint messages w.r.t. minSdkVersion is 14 and never below,fix lint messages: src/main/res/values-v14: This folder configuration (v14) is unnecessary; minSdkVersion is 14. Merge all the resources in this folder into values src/main/java/fr/gaulupeau/apps/Poche/tts/TtsFragment.java:758: Unnecessary; SDK_INT is never < 14 src/main/java/fr/gaulupeau/apps/Poche/tts/TtsService.java: Unnecessary; SDK_INT is never < 14,fix lint messages w.r.t. minSdkVersion is 14 and never below,fix lint messages: src/main/res/values-v14: This folder configuration (v14) is unnecessary; minSdkVersion is 14. Merge all the resources in this folder into values src/main/java/fr/gaulupeau/apps/Poche/tts/TtsFragment.java:758: Unnecessary; SDK_INT is never < 14 src/main/java/fr/gaulupeau/apps/Poche/tts/TtsService.java: Unnecessary; SDK_INT is never < 14
1058,fix lint Formatting argument types inconsistent,"fixes lint messages in strings.xml. Lint message was Inconsistent number of arguments in formatting string pref_name_ui_article_fontSize; found both 0 and 1. So this commit adds formatted=""false"" to the strings where we do not want formatting but the percentage sign.",fix lint Formatting argument types inconsistent,"fixes lint messages in strings.xml. Lint message was Inconsistent number of arguments in formatting string pref_name_ui_article_fontSize; found both 0 and 1. So this commit adds formatted=""false"" to the strings where we do not want formatting but the percentage sign."
1059,fix lint MissingTranslation: Incomplete translation,fixes lint messages for untranslatable string arrays cause they are numbers in src/main/res/values/arrays.xml,fix lint MissingTranslation: Incomplete translation,fixes lint messages for untranslatable string arrays cause they are numbers in src/main/res/values/arrays.xml
1060,fix lint DefaultLocale: Implied default locale in case conversion,fixes lint messages in src/main/java/fr/gaulupeau/apps/Poche/ui/ManageArticleTagsActivity.java: Implicitly using the default locale is a common source of bugs,fix lint DefaultLocale: Implied default locale in case conversion,fixes lint messages in src/main/java/fr/gaulupeau/apps/Poche/ui/ManageArticleTagsActivity.java: Implicitly using the default locale is a common source of bugs
1061,Merge pull request #643 from wallabag/update-gradle,update gradle to 3.0.1 and wrapper to 4.1,Merge pull request #643 from wallabag/update-gradle,update gradle to 3.0.1 and wrapper to 4.1
1062,fix lint Invalid vector paths in ic_star_black,lint error was: src/main/res/drawable/ic_star_black_24dp.xml:9: Use -0.61 instead of -.61 to avoid crashes on some devices,fix lint Invalid vector paths in ic_star_black,lint error was: src/main/res/drawable/ic_star_black_24dp.xml:9: Use -0.61 instead of -.61 to avoid crashes on some devices
1063,update gradle to 3.0.1 and wrapper to 4.1,,update gradle to 3.0.1 and wrapper to 4.1,
1064,Merge pull request #657 from comradekingu/patch-1,String rework,Merge pull request #657 from comradekingu/patch-1,String rework
1065,String rework,,String rework,
1066,add possibility to scroll towards the bottom to mark article as read,,add possibility to scroll towards the bottom to mark article as read,
1067,Merge branch 'update_translations',,Merge branch 'update_translations',
1068,Merge pull request #639 from wallabag/bump-dependencies,bump dependencies & version,Merge pull request #639 from wallabag/bump-dependencies,bump dependencies & version
1069,bump travis,Signed-off-by: Thomas Citharel tcit@tcit.fr,bump travis,Signed-off-by: Thomas Citharel tcit@tcit.fr
1070,bump dependencies & version,,bump dependencies & version,
1071,Update icon to new flat icon,,Update icon to new flat icon,
1072,Merge branch 'master' of https://github.com/wallabag/android-app into OriginalFannibal-update-readme-icon,,Merge branch 'master' of link into OriginalFannibal-update-readme-icon,
1073,Translated using Weblate (French),Currently translated at 100.0% (226 of 226 strings),Translated using Weblate (French),Currently translated at 100.0% (226 of 226 strings)
1074,Translated using Weblate (French),Currently translated at 100.0% (226 of 226 strings),Translated using Weblate (French),Currently translated at 100.0% (226 of 226 strings)
1075,Translated using Weblate (Spanish),Currently translated at 100.0% (226 of 226 strings),Translated using Weblate (Spanish),Currently translated at 100.0% (226 of 226 strings)
1076,Merge branch 'silberzwiebel-master',,Merge branch 'silberzwiebel-master',
1077,Merge pull request #1 from di72nn/silberzwiebel/disable-touch-improvements,Disable touch improvements,Merge pull request #1 from di72nn/silberzwiebel/disable-touch-improvements,Disable touch improvements
1078,"Minor fixes for ""disable touch input""",,"Minor fixes for ""disable touch input""",
1079,"Use last ""disable touch input"" state when opening an article",,"Use last ""disable touch input"" state when opening an article",
1080,"Add a dialog to configure ""disable touch input"" button",,"Add a dialog to configure ""disable touch input"" button",
1081,Disable touch input as an option,,Disable touch input as an option,
1082,ReadArticleActivity: refactor touch and key event handling,,ReadArticleActivity: refactor touch and key event handling,
1083,formatting code properly,,formatting code properly,
1084,only one switch-case,,only one switch-case,
1085,fix double scrolling due to key_up and key_down events,,fix double scrolling due to key_up and key_down events,
1086,remove unused code,,remove unused code,
1087,"implement enabling / disabling touch screen via physical button press in ReadArticleActivity, fixes #623",,"implement enabling / disabling touch screen via physical button press in ReadArticleActivity, fixes #623",
1088,Merge branch 'leblanc-simon/fix/497-detect-form-minified',,Merge branch 'leblanc-simon/fix/497-detect-form-minified',
1089,Merge pull request #629 from wallabag/fix_selected_tag_in_ui,Set selected tag in UI when restoring main activity,Merge pull request #629 from wallabag/fix_selected_tag_in_ui,Set selected tag in UI when restoring main activity
1090,Merge pull request #630 from wallabag/clear_tag_text_field_when_suggestion_clicked,Clear tag search text field when a suggested tag is selected,Merge pull request #630 from wallabag/clear_tag_text_field_when_suggestion_clicked,Clear tag search text field when a suggested tag is selected
1091,Clear tag search text field when a suggested tag is selected,,Clear tag search text field when a suggested tag is selected,
1092,Set selected tag in UI when restoring main activity,,Set selected tag in UI when restoring main activity,
1093,Merge branch 'di72nn-leblanc-simon/fix/497-detect-form-minified-patch1' into fix/497-detect-form-minified,,Merge branch 'di72nn-leblanc-simon/fix/497-detect-form-minified-patch1' into fix/497-detect-form-minified,
1094,"Fix TestConnectionTask, precompile patterns",,"Fix TestConnectionTask, precompile patterns",
1095,Merge pull request #626 from wallabag/update_translations,Update translations,Merge pull request #626 from wallabag/update_translations,Update translations
1096,Fix login page detection when html code is minified,,Fix login page detection when html code is minified,
1097,Correct translations,,Correct translations,
1098,Translated using Weblate (Turkish),Currently translated at 100.0% (226 of 226 strings),Translated using Weblate (Turkish),Currently translated at 100.0% (226 of 226 strings)
1099,Added translation using Weblate (Turkish),,Added translation using Weblate (Turkish),
1100,Merge branch 'handle_page_up-down_key_events',,Merge branch 'handle_page_up-down_key_events',
1101,Minor translation updates,,Minor translation updates,
1102,Translated using Weblate (Basque),Currently translated at 100.0% (226 of 226 strings),Translated using Weblate (Basque),Currently translated at 100.0% (226 of 226 strings)
1103,Use PAGE_UP and PAGE_DOWN keycodes for scrolling,,Use PAGE_UP and PAGE_DOWN keycodes for scrolling,
1104,Correct translations,,Correct translations,
1105,Translated using Weblate (Basque),Currently translated at 100.0% (226 of 226 strings),Translated using Weblate (Basque),Currently translated at 100.0% (226 of 226 strings)
1106,Added translation using Weblate (Basque),,Added translation using Weblate (Basque),
1107,Merge branch 'ngosang/quotes',,Merge branch 'ngosang/quotes',
1108,Improve CSS styles for quotes,,Improve CSS styles for quotes,
1109,Merge branch 'ngosang/links_style',,Merge branch 'ngosang/links_style',
1110,Merge pull request #597 from ngosang/feature/es_translation,Update Spanish translation,Merge pull request #597 from ngosang/feature/es_translation,Update Spanish translation
1111,Change article links style,,Change article links style,
1112,Update Spanish translation,,Update Spanish translation,
1113,Update readme icon,,Update readme icon,
1114,Merge pull request #593 from wallabag/better_url_handling,Better URL handling,Merge pull request #593 from wallabag/better_url_handling,Better URL handling
1115,Merge pull request #592 from wallabag/follow-up-pr-492-simounet-feature/reading-time-main-screen,Follow up pr 492 simounet feature/reading time main screen,Merge pull request #592 from wallabag/follow-up-pr-492-simounet-feature/reading-time-main-screen,Follow up pr 492 simounet feature/reading time main screen
1116,Improve URL handling,,Improve URL handling,
1117,Suppress deprecation warning,,Suppress deprecation warning,
1118,Minor layout corrections,,Minor layout corrections,
1119,"list item alignment for title, reading time, star and archive",,"list item alignment for title, reading time, star and archive",
1120,Update lists on Reading Speed changes,,Update lists on Reading Speed changes,
1121,Changes for Estimated Reading Time,,Changes for Estimated Reading Time,
1122,Dynamic reading time on the main screen,,Dynamic reading time on the main screen,
1123,Adding the reading time on articles' main screen,,Adding the reading time on articles' main screen,
1124,Fixes #567 ArrayIndexOutOfBoundsException itemList.get(position),,Fixes #567 ArrayIndexOutOfBoundsException itemList.get(position),
1125,Merge pull request #587 from wallabag/multiple_file_formats_for_download,Multiple file formats for download,Merge pull request #587 from wallabag/multiple_file_formats_for_download,Multiple file formats for download
1126,Merge pull request #588 from wallabag/fix_duplicate_tag_crash,Correctly process multiple tags with the same label in article filtering,Merge pull request #588 from wallabag/fix_duplicate_tag_crash,Correctly process multiple tags with the same label in article filtering
1127,Correctly process multiple tags with the same label,...in article filtering,Correctly process multiple tags with the same label,...in article filtering
1128,Replace PDF mentions in strings,,Replace PDF mentions in strings,
1129,Add a dialog to choose file format to download,,Add a dialog to choose file format to download,
1130,Correct download file notification tag,,Correct download file notification tag,
1131,Merge remote-tracking branch 'upstream/fix-457-search-menu-bug',,Merge remote-tracking branch 'upstream/fix-457-search-menu-bug',
1132,Merge branch 'show_last_update_time',,Merge branch 'show_last_update_time',
1133,Merge branch 'feature-107-copy-url-clipboard',,Merge branch 'feature-107-copy-url-clipboard',
1134,Version 2.0.1,Signed-off-by: Thomas Citharel tcit@tcit.fr,Version 2.0.1,Signed-off-by: Thomas Citharel tcit@tcit.fr
1135,Merge pull request #581 from wallabag/update_translations,Update translations,Merge pull request #581 from wallabag/update_translations,Update translations
1136,center align last update and icon,,center align last update and icon,
1137,"onCollapse of search menu, invalidate options menu","This fixes #457 For further documentation about supportInvalidateOptionsMenu(), see https://developer.android.com/reference/android/support/v4/app/FragmentActivity.html#supportInvalidateOptionsMenu()","onCollapse of search menu, invalidate options menu","This fixes #457 For further documentation about supportInvalidateOptionsMenu(), see link()"
1138,adds menu entry to copy article url to clipboard,fixes #107,adds menu entry to copy article url to clipboard,fixes #107
1139,Translated using Weblate (French),Currently translated at 99.5% (225 of 226 strings),Translated using Weblate (French),Currently translated at 99.5% (225 of 226 strings)
1140,Translated using Weblate (Hungarian),Currently translated at 100.0% (226 of 226 strings),Translated using Weblate (Hungarian),Currently translated at 100.0% (226 of 226 strings)
1141,Merge branch 'ngosang/solarized_css',,Merge branch 'ngosang/solarized_css',
1142,"Fix ""pre"" CSS-selector for Solarized theme",,"Fix ""pre"" CSS-selector for Solarized theme",
1143,Merge pull request #579 from wallabag/fix_nulls_in_data,Replace null values from API with empty strings,Merge pull request #579 from wallabag/fix_nulls_in_data,Replace null values from API with empty strings
1144,Merge pull request #578 from ngosang/feature/light_css2,"fix tables, quotes and pre in light themes",Merge pull request #578 from ngosang/feature/light_css2,"fix tables, quotes and pre in light themes"
1145,Merge pull request #570 from ngosang/feature/dark_css,"fix tables, images and quotes in dark themes",Merge pull request #570 from ngosang/feature/dark_css,"fix tables, images and quotes in dark themes"
1146,Replace null values from API with empty strings,,Replace null values from API with empty strings,
1147,"fix tables, quotes and pre in light themes",,"fix tables, quotes and pre in light themes",
1148,"fix tables, quotes and pre in solarized theme",,"fix tables, quotes and pre in solarized theme",
1149,"fix tables, images and quotes in dark themes",,"fix tables, images and quotes in dark themes",
1150,Update dependencies,,Update dependencies,
1151,Merge pull request #546 from ngosang/feature/img_regex,Improve image URLs regular expressions,Merge pull request #546 from ngosang/feature/img_regex,Improve image URLs regular expressions
1152,Merge pull request #564 from wallabag/update_dependencies,Update dependencies,Merge pull request #564 from wallabag/update_dependencies,Update dependencies
1153,Update dependencies,,Update dependencies,
1154,Merge branch 'Strubbl-update-to-stetho-1.5.0',,Merge branch 'Strubbl-update-to-stetho-1.5.0',
1155,update gradle to 2.3.3,,update gradle to 2.3.3,
1156,udpate stetho to 1.5.0,This commit updates stetho and the dependency stetho-okhttp3 to 1.5.0.,udpate stetho to 1.5.0,This commit updates stetho and the dependency stetho-okhttp3 to 1.5.0.
1157,Improve image URLs regular expressions,,Improve image URLs regular expressions,
1158,Merge branch 'snufflesrea-issue#441',,Merge branch 'snufflesrea-issue#441',
1159,Merge pull request #1 from di72nn/snufflesrea-issue#441,Ensure all the buttons in the bottom toolbar have the same height,Merge pull request #1 from di72nn/snufflesrea-issue#441,Ensure all the buttons in the bottom toolbar have the same height
1160,adjust wallabag logo color according to theme,This commit adjusts the color of the wallabag log (black or white) according to the users selected theme. So in dark theme it is white and in light theme (and thus in solarized) it is black.,adjust wallabag logo color according to theme,This commit adjusts the color of the wallabag log (black or white) according to the users selected theme. So in dark theme it is white and in light theme (and thus in solarized) it is black.
1161,Merge pull request #539 from wallabag/preview_picture_in_article_view,Show preview picture in article view,Merge pull request #539 from wallabag/preview_picture_in_article_view,Show preview picture in article view
1162,Merge pull request #544 from wallabag/explicit_server_error_message,"Show ""Server error"" message in case of HTTP 500 status code",Merge pull request #544 from wallabag/explicit_server_error_message,"Show ""Server error"" message in case of HTTP 500 status code"
1163,"Show ""Server error"" message in case of HTTP 500 status code",,"Show ""Server error"" message in case of HTTP 500 status code",
1164,Show preview picture in article view,,Show preview picture in article view,
1165,Merge pull request #529 from wallabag/external_storage_option,Add an option to move DB to external storage,Merge pull request #529 from wallabag/external_storage_option,Add an option to move DB to external storage
1166,Merge pull request #542 from ngosang/feature/es_translation,Update Spanish translation,Merge pull request #542 from ngosang/feature/es_translation,Update Spanish translation
1167,Merge pull request #534 from wallabag/themed_icons,Make list icons theme dependent,Merge pull request #534 from wallabag/themed_icons,Make list icons theme dependent
1168,Update Spanish translation,,Update Spanish translation,
1169,Ensure all buttons in bottom toolbar have the same height,,Ensure all buttons in bottom toolbar have the same height,
1170,remove margin bottom,layout_height change into match parent so the middle button will have same height with left and right button,remove margin bottom,layout_height change into match parent so the middle button will have same height with left and right button
1171,Show last update time in navigation drawer,,Show last update time in navigation drawer,
1172,Make list icons theme dependent,,Make list icons theme dependent,
1173,Merge branch 'improve_progress_bars',,Merge branch 'improve_progress_bars',
1174,Add option to move DB to external storage,,Add option to move DB to external storage,
1175,Improve progress bars, Don't show empty progress bars (show indeterminate progress bars instead). Notify about progress after each page in Updater.performUpdate(),Improve progress bars,Don't show empty progress bars (show indeterminate progress bars instead). Notify about progress after each page in Updater.performUpdate()
1176,Version 2.0.0 !,,Version 2.0.0 !,
1177,Merge pull request #524 from wallabag/add_framabag_preset,Add Framabag preset,Merge pull request #524 from wallabag/add_framabag_preset,Add Framabag preset
1178,Fix detection of known services in ConnectionWizard,,Fix detection of known services in ConnectionWizard,
1179,Fix ConnectionWizard welcome page not being shown,on first run,Fix ConnectionWizard welcome page not being shown,on first run
1180,Merge pull request #523 from wallabag/update-to-gradle-2.3.2,update to gradle 2.3.2,Merge pull request #523 from wallabag/update-to-gradle-2.3.2,update to gradle 2.3.2
1181,Add support for Framabag custom login page,,Add support for Framabag custom login page,
1182,Add Framabag preset to ConnectionWizard,,Add Framabag preset to ConnectionWizard,
1183,Merge pull request #522 from wallabag/fix_pdf_sharing,Use FileProvider to share PDF file URI,Merge pull request #522 from wallabag/fix_pdf_sharing,Use FileProvider to share PDF file URI
1184,update to gradle 2.3.2,,update to gradle 2.3.2,
1185,Use FileProvider to share PDF file URI,,Use FileProvider to share PDF file URI,
1186,Merge pull request #520 from wallabag/update_translations,Update translations,Merge pull request #520 from wallabag/update_translations,Update translations
1187,Translated using Weblate (Polish),Currently translated at 100.0% (226 of 226 strings),Translated using Weblate (Polish),Currently translated at 100.0% (226 of 226 strings)
1188,Translated using Weblate (Hungarian),Currently translated at 100.0% (226 of 226 strings),Translated using Weblate (Hungarian),Currently translated at 100.0% (226 of 226 strings)
