Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1003,Merge pull request #209 from tyndare/tts-support,0.5744492,fix crash when TTS Enable/Disable and when switching to another app while TTS is running (thanks @tyndare #741),Currently translated at 91.3% (231 of 253 strings),0
1004,Added translation using Weblate (Dutch),0.70569277,Improved translations,Currently translated at 83.0% (210 of 253 strings),1
1005,Catch Socket Exception properly,0.41988623,Basic error messages,Currently translated at 84.9% (215 of 253 strings),0
1006,Merge pull request #782 from di72nn/tenkabuto-patch-1,0.54598856,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,Currently translated at 100.0% (253 of 253 strings),0
1007,Merge pull request #1218 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.9.3,0.50691044,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Currently translated at 100.0% (253 of 253 strings),0
1008,update to okhttp:4.8.0 from okhttp:4.7.2,0.6785654,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Currently translated at 100.0% (253 of 253 strings),0
1009,Lower max query length of the exists API request,0.4333625,Fix login detection when html is minified on server,,0
1010,Merge branch 'NWuensche-fixExceptionAddEntryNoServer',0.47464728,Fix migrations,French translation,0
1011,"Add a dialog to configure ""disable touch input"" button",0.88013905,Option to disable touch input,add possibility to scroll towards the bottom to mark article as read,1
1012,Persist cookies,0.3434793,* Better progress bars,,0
1013,Merge pull request #256 from wallabag/fix-http2,0.66547537,• Fix connexion to wallabag v2.0.1 servers,,0
1014,"review fixes, remove unnecessary try-catch-block",0.5943754,Fix bugs,,0
1015,Fix custom text selection actions on Android 11+,0.5768596,@scubajeff fixed custom text selection actions. (#1176),,0
1016,Merge pull request #498 from wallabag/image_fetching_pagination,0.5000872,wallabag unread items widget,,0
1017,Merge pull request #372 from wallabag/update_translations,0.5194849,Translation updates,,0
1018,Extract PreferenceKeysMap and defer its init,0.38320726,Swipe UI for Unread/Favorite/Archive,"By sorting the file and aligning with reference English translation, it eases future translation. Signed-off-by: Yoann Sculo yoann@printk.fr",0
1019,Merge pull request #1229 from wallabag/translations,0.47216275,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1020,Récupération des articles par flux RSS,0.56128,"• sync articles status (favourite,read) from your device to the remote server",,0
1021,Version 2.2.0,0.6764176,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",,0
1022,Merge pull request #1170 from Strubbl/increase-widget-number,0.5720737,@Strubbl increased max widget counter value. (#1170),not fully translated yet,0
1023,hide actionBar as well for fullscreen article view; fixes #114 and #636,0.61045516,* Improve bottom toolbar on article view,,0
1024,Merge pull request #1222 from wallabag/dependabot/gradle/org.greenrobot-eventbus-annotation-processor-3.3.0,0.5134459,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1025,French: misc translation correcting,0.6817513,* French,Add missing French translation,0
1026,add credit,0.39266586,* Added Framabag preset,,0
1027,Merge pull request #248 from di72nn/refactoring,0.5296401,@di72nn fixed a sync error when deleting all tags from an article,,0
1028,version beta3,0.5293403,"Release was borked, see https://github.com/wallabag/android-app/releases/tag/2.4.0-beta.3",,0
1029,minimal code optimization to avoid Boolean wrapper (#108),0.43639374,@NWuensche made the app use the white logo when using dark themes (#816) and added a setting to disable wrapping long preformated lines (#812).,,0
1030,"update deps, fix bug with new version of the deps & translations & new version",0.79285455,Update deps,,1
1031,Set lower priority to BGService thread,0.45740944,• Fix connexion to wallabag v2.0.1 servers,,0
1032,Clean up MainActivity a bit,0.60933775,- Many fixes & background improvements,,0
1033,Translated using Weblate (Galician),0.7266273,• Spanish and German translation,fixes lint messages in src/main/java/fr/gaulupeau/apps/Poche/tts/TtsService.java: Assertions are unreliable in Dalvik and unimplemented in ART. Use BuildConfig.DEBUG conditional checks instead.,1
1034,Refactor ReadArticleActivity a bit,0.54156715,Ability to toggle justified text,update aboutlibraries to latest stable 5.9.6,0
1035,Merge pull request #1177 from wallabag/fix_custom_text_selection_actions,0.48653373,wallabag unread items widget,Update translations,0
1036,Merge branch 'master' of https://hosted.weblate.org/git/wallabag/android-app into translation-updates,0.5578169,Full support for wallabag v2 API (https://github.com/di72nn/wallabag-api-wrapper),fixes lint Image without contentDescription,0
1037,IconUnreadWidget: update unreadCount implementation to use greendao3 instead of android dbutils,0.5216446,This version updates the dependencies to the okhttp libraries. That means Android 5.0 is now the minimum Android version for running this app. ,fix lint messages w.r.t. minSdkVersion is 14 and never below,0
1038,update french translation,0.77878606,Up-to-date french and spanish translations,fix lint Keyboard inaccessible widget,1
1039,Add selected tag to activity title and nav bar,0.6091839,Tags (clickable) are displayed in the article view.,fix lint MissingTranslation: Incomplete translation,0
1040,Merge pull request #249 from di72nn/upload_offline_urls_fix,0.5565963,• send URLs to server when they were added offline,fix lint DefaultLocale: Implied default locale in case conversion,0
1041,add widget that displays icon and unread count,0.6707628,- wallabag unread items widget,,0
1042,Translated using Weblate (French),0.67707705,Up-to-date french and spanish translations,Currently translated at 100.0% (226 of 226 strings),0
1043,Add dialog to select action for URL,0.51784796,Adding a Mark as Read button in the action bar,,0
1044,Merge pull request #1019 from wallabag/startup_optimizations,0.47311288,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861","fixes lint message in src/main/res/layout/fragment_tts.xml:198: 'clickable' attribute found, please also add 'focusable'",0
1045,Merge pull request #1113 from wallabag/release_2.4.2,0.56254387,Drops wallabag v1 support : Framabag will not work anymore with this version.,"fixes the lint messages: src/main/res/layout/nav_header_main.xml:16: Missing contentDescription attribute on image --> only decorative, so not needed here, hence ignore lint src/main/res/layout/tag_list_removable_item.xml:18: Missing contentDescription attribute on image --> is an important button, add string for accessibility",0
1046,Add confirmation dialog for DB wiping,0.5314926,Dialogues suggesting to sync if needed,fix lint messages: src/main/res/values-v14: This folder configuration (v14) is unnecessary; minSdkVersion is 14. Merge all the resources in this folder into values src/main/java/fr/gaulupeau/apps/Poche/tts/TtsFragment.java:758: Unnecessary; SDK_INT is never < 14 src/main/java/fr/gaulupeau/apps/Poche/tts/TtsService.java: Unnecessary; SDK_INT is never < 14,0
1047,Merge pull request #142 from di72nn/testing,0.50614226,Better tests for connexion issues,"fixes lint messages in strings.xml. Lint message was Inconsistent number of arguments in formatting string pref_name_ui_article_fontSize; found both 0 and 1. So this commit adds formatted=""false"" to the strings where we do not want formatting but the percentage sign.",0
1048,Ignore ActionBar when switching to fullscreen videos,0.70750326,@di72nn fixed issues with themes in fullscreen view and action bar when watching full screen videos https://github.com/wallabag/android-app/pull/870,fixes lint messages for untranslatable string arrays cause they are numbers in src/main/res/values/arrays.xml,1
1049,"show info message and open Settings, if app is not configured.",0.57631785,* shows an appropriate notification when trying to add an article from the share menu when the app hasn't any configured server (#807).,fixes lint messages in src/main/java/fr/gaulupeau/apps/Poche/ui/ManageArticleTagsActivity.java: Implicitly using the default locale is a common source of bugs,0
1050,Update API wrapper to v2.0.0-beta.3,0.6812984,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",update gradle to 3.0.1 and wrapper to 4.1,0
1051,Add Tap-to-scroll preference category,0.5685308,Swipe UI for Unread/Favorite/Archive,lint error was: src/main/res/drawable/ic_star_black_24dp.xml:9: Use -0.61 instead of -.61 to avoid crashes on some devices,0
1052,Merge pull request #1 from di72nn/silberzwiebel/disable-touch-improvements,0.5328375,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1053,TTS JS parser: break text on more element types,0.43079698,tts: automatic switch to article's language (thanks @tyndare  #709),String rework,0
1054,Move all Configuration Test-related code in one place,0.4727354,Better application of runtime settings changes.,,0
1055,Better manage tags UI,0.6097351,"Basic tags support (list by tag, add/modify/delete tags on articles) ",,0
1056,Introduce a new settings system,0.67278945,Better application of runtime settings changes.,,0
1057,Update strings.xml,0.46179956,Translation updates,bump dependencies & version,0
1058,Reorganize async tasks,0.48117626,* the app now keeps the set sort order between restarts (#805),Signed-off-by: Thomas Citharel tcit@tcit.fr,0
1059,ImageCacheUtils: use correct bytes-to-string conversion,0.44899794,Multiple format download,,0
1060,Merge branch 'handle_page_up-down_key_events',0.40583837,* Improve bottom toolbar on article view,,0
1061,Save article progress only after it's loaded,0.5646616,"• sync articles status (favourite,read) from your device to the remote server",,0
1062,TTS: duration-based rewind/fast-forward,0.5121895,• Much faster synchronization,Currently translated at 100.0% (226 of 226 strings),0
1063,Merge pull request #1082 from weblate/weblate-wallabag-android-app,0.59704775,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,Currently translated at 100.0% (226 of 226 strings),0
1064,Bump aboutlibraries from 7.0.3 to 7.0.4,0.76451385,AboutLibraries was automatically bumped to v7.0.3,Currently translated at 100.0% (226 of 226 strings),1
1065,"implement enabling / disabling touch screen via physical button press in ReadArticleActivity, fixes #623",0.73261845,Option to disable touch input,,1
1066,Merge pull request #432 from wallabag/fix_image_caching_npe,0.552287,Theme and downloading pictures fixes,Disable touch improvements,0
1067,Use EndlessRecyclerViewScrollListener in ArticlesListFragment,0.52369493,Brings swiping between articles,,0
1068,Correction bug #11 et #13,0.7194705,Various fixes #1004 #1005 #1006 #1011,,1
1069,Bump conscrypt-android from 2.5.0 to 2.5.1,0.6060027,Bump minSdkVersion to 10 (Gingerbread : Android 2.3.4 / Android 2.3.3),,0
1070,Migrate to AndroidX,0.6224493,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803 ,,0
1071,Put reflection-related code in try-catch block,0.38650608,@scubajeff fixed custom text selection actions. (#1176),,0
1072,Merge pull request #648 from silberzwiebel/scrollToBottom,0.50097907,wallabag unread items widget,,0
1073,Detailed ArticlesChangedEvent,0.62655044,Brings swiping between articles,,0
1074,Use FLAG_IMMUTABLE for pending intents,0.3903607,Ability to toggle justified text,,0
1075,Add basic search,0.8768743,Basic search,,1
1076,"Revert ""Set white logo in dark themes programmatically""",0.7081137,@NWuensche made the app use the white logo when using dark themes (#816) and added a setting to disable wrapping long preformated lines (#812).,,1
1077,Merge pull request #770 from Strubbl/update-gradle-3.3.2,0.59121037,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1078,Merge pull request #759 from Strubbl/update-dep,0.59140503,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Set selected tag in UI when restoring main activity,0
1079,Add support for Framabag custom login page,0.68803626,* Added Framabag preset,Clear tag search text field when a suggested tag is selected,0
1080,Don't crash with FileUriExposedException,0.4824627,Basic error messages,,0
1081,Apply theme to Settings,0.7010615,Theme and downloading pictures fixes,,1
1082,Move pdf downloading logic to AsyncTask,0.62774205,* Fix PDF Downloading,,0
1083,Bump okhttp-urlconnection from 4.1.0 to 4.1.1,0.6265881,• Fix connexion to wallabag v2.0.1 servers,,0
1084,French translation: remove uppercase,0.6505293,* French,Update translations,0
1085,hardware accelerated webview,0.52261204,• fast sync option,,0
1086,Add transactions in some places,0.42474666,• Add token creation to v2,,0
1087,Bump Gradle wrapper to 5.6,0.54403293,Bump version name for F-Droid users.,Currently translated at 100.0% (226 of 226 strings),0
1088,Added translation using Weblate (Indonesian),0.65505433,Improved translations,,0
1089,Merge pull request #1221 from wallabag/dependabot/gradle/org.greenrobot-eventbus-3.3.0,0.4831296,• Fix connexion to wallabag v2.0.1 servers,,0
1090,"Remove ""custom SSL"" option",0.6652653,"@di72nn removed the custom SSL settings option, which was made to activate newer TLS versions on Android < 5, that we don't support anymore.",,0
1091,"Fix ""Handle HTTP scheme"" option not being correctly displayed",0.60401976,Brings http mode,Currently translated at 100.0% (226 of 226 strings),0
1092,Merge pull request #443 from Sekhmet/add-bag-dialog,0.4213961,Fix activity not closing when bagging.,,0
1093,TTS: Fix service bind. Hide notification.,0.6780014,fix crash when TTS Enable/Disable and when switching to another app while TTS is running (thanks @tyndare #741),,0
1094,Add message box suggesting to input credentials,0.5796238,• feed credentials no longer have to be input and can automatically be fetched when you provide username and password,Currently translated at 100.0% (226 of 226 strings),0
1095,Merge pull request #1213 from weblate/weblate-wallabag-android-app,0.58363354,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1096,update to gradle 2.3.2,0.5684769,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1097,adding progress indicator to article.,0.60929847,* Better progress bars,,0
1098,Fix some TODOs,0.7656821,Various fixes #1004 #1005 #1006 #1011,,1
1099,TTS: some mediasession-related refactoring,0.5841575,tts: automatic switch to article's language (thanks @tyndare  #709),Update Spanish translation,0
1100,Bump okhttp from 4.9.0 to 4.9.1,0.6042203,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1101,Fix theme not being correctly applied with fullscreen view,0.7138268,@di72nn fixed issues with themes in fullscreen view and action bar when watching full screen videos https://github.com/wallabag/android-app/pull/870,,1
1102,Extract JS from WebViewText,0.47762558,Swipe UI for Unread/Favorite/Archive,,0
1103,Merge pull request #529 from wallabag/external_storage_option,0.4858336,Fix activity not closing when bagging.,Better URL handling,0
1104,Run ConnectionWizard on migration,0.67408377,Connection wizard,Follow up pr 492 simounet feature/reading time main screen,0
1105,Merge branch 'snufflesrea-issue#441',0.4182305,Various fixes #1004 #1005 #1006 #1011,,0
1106,Rudimentary annotations support with AnnotatorJS,0.58596265,@di72nn added experimental support for annotations. This feature is disabled by default until we polish the angles and can be activated in the settings. https://github.com/wallabag/android-app/pull/843,,0
1107,fix lint because of empty tag body,0.45439985,bug fixed when spaces in the title,,0
1108,Add padding to change title dialog,0.67738944,Ability to change title,,0
1109,Ignore Conscrypt initialization error,0.8432744,Conscrypt initialization errors are ignored now (#1103).,,1
1110,ImageCache: fix responsiveParametersPatterns,0.6363324,Theme and downloading pictures fixes,,0
1111,Merge pull request #883 from wallabag/dependabot/gradle/com.mikepenz-aboutlibraries-7.1.0,0.49075776,* Fix PDF Downloading,,0
1112,Merge pull request #1100 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.1.1,0.55399066,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1113,Fix NPE on null title,0.5070494,Ability to change title,,0
1114,implement getGenerateTokenRequest for Wallabag v2,0.59172475,Full support for wallabag v2 API (https://github.com/di72nn/wallabag-api-wrapper),Multiple file formats for download,0
1115,Added credits for the new app icon,0.62588567,Adaptive icon.,Correctly process multiple tags with the same label in article filtering,0
1116,Merge pull request #825 from wallabag/fixTTSImagesDark,0.54719186,• Fix connexion to wallabag v2.0.1 servers,...in article filtering,0
1117,Merge pull request #826 from wallabag/dependabot/gradle/com.mikepenz-aboutlibraries-7.0.3,0.4891891,* Fix PDF Downloading,,0
1118,Reuse code in ServiceHelper,0.4609455,Removed legacy code. (#1114),,0
1119,Update README.md,0.5668522,Update deps,,0
1120,Bump okhttp-urlconnection from 4.4.1 to 4.5.0,0.61201966,• Fix connexion to wallabag v2.0.1 servers,,0
1121,Bump gradle from 3.6.1 to 3.6.2,0.5094931,Bump version name for F-Droid users.,,0
1122,Sweeping: add a workaround for erroneously not found articles,0.5992125,Brings swiping between articles,,0
1123,Add scrolling with volume buttons,0.6171346,Scroll with PAGE_UP/PAGE_DOWN (e-ink readers),Signed-off-by: Thomas Citharel tcit@tcit.fr,0
1124,Fix justification option for non-default themes,0.6009935,"* Fix display of tables, quotes and <pre> elements in all themes",Update translations,0
1125,Bump appcompat from 1.2.0 to 1.3.0,0.64679664,Bump minSdkVersion to 10 (Gingerbread : Android 2.3.4 / Android 2.3.3),,0
1126,Update async tasks a bit,0.5341891,Faster update mecanism,"This fixes #457 For further documentation about supportInvalidateOptionsMenu(), see https://developer.android.com/reference/android/support/v4/app/FragmentActivity.html#supportInvalidateOptionsMenu()",0
1127,Defer Settings initialization,0.4745654,Better application of runtime settings changes.,fixes #107,0
1128,Don't show multiple ConfigurationCheck dialogs,0.5752666,Dialogues suggesting to sync if needed,Currently translated at 99.5% (225 of 226 strings),0
1129,Merge pull request #1146 from wallabag/dependabot/gradle/com.facebook.stetho-stetho-okhttp3-1.6.0,0.46258813,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Currently translated at 100.0% (226 of 226 strings),0
1130,Merge pull request #1235 from weblate/weblate-wallabag-android-app,0.58971274,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1131,Bump stetho from 1.5.0 to 1.5.1,0.513996,Bump version name for F-Droid users.,,0
1132,Merge pull request #1072 from wallabag/update_target_sdk_30,0.52808535,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Replace null values from API with empty strings,0
1133,Merge pull request #294 from di72nn/282_follow-up,0.5458028,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,"fix tables, quotes and pre in light themes",0
1134,Fix ArticlesChangedEvent handling in tags and editing activity,0.69586647,"Basic tags support (list by tag, add/modify/delete tags on articles) ","fix tables, images and quotes in dark themes",0
1135,Fix DB wipe,0.5712655,Fix bugs,,0
1136,tts: avoid NPE when calling abandonAudioFocusRequest,0.55454195,fix crash when TTS Enable/Disable and when switching to another app while TTS is running (thanks @tyndare #741),,0
1137,Fix getExternalStoragePath(): use first returned path,0.4060762,Fix migrations,,0
1138,Update compile and target SDK to 30,0.74007744,Target SDK version updated to 30 (Android 11) (#1072).,,1
1139,Merge pull request #1 from wallabag/tradfr,0.5180684,Drops wallabag v1 support : Framabag will not work anymore with this version.,,0
1140,travis must rust android 6,0.6631582,Ready for Android 6.,Improve image URLs regular expressions,0
1141,Widget: include Favorite articles in unread count,0.7192732,• view archived articles and favorited ones,Update dependencies,1
1142,Add KaTeX rendering,0.57500076,Konrad Heidler (@khdlr) added LaTeX rendering (optional) (#1104).,,0
1143,Use eInk-theme on Onyx devices,0.76205117,@The-Compiler made the Onxy e-ink devices use the specific e-ink theme https://github.com/wallabag/android-app/pull/886,,1
1144,Version 2.4.0 Beta 2,0.6911489,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",,0
1145,Update proguard rules,0.46538275,* Other fixes and improvements,This commit updates stetho and the dependency stetho-okhttp3 to 1.5.0.,0
1146,Update icon to new flat icon,0.6648524,Adaptive icon.,,0
1147,Merge pull request #282 from di72nn/background_improvements,0.56304604,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1148,improve UI in preference screen by using categories,0.7665087,Proper preferences screen,Ensure all the buttons in the bottom toolbar have the same height,1
1149,Update greendao to 3.2.2,0.55099624,Update dependencies,This commit adjusts the color of the wallabag log (black or white) according to the users selected theme. So in dark theme it is white and in light theme (and thus in solarized) it is black.,0
1150,Bump slf4j-android from 1.7.30 to 1.7.31,0.6894175,Bump minSdkVersion to 10 (Gingerbread : Android 2.3.4 / Android 2.3.3),Show preview picture in article view,0
1151,Merge pull request #943 from wallabag/release/2.4.0-beta.1,0.584206,Drops wallabag v1 support : Framabag will not work anymore with this version.,"Show ""Server error"" message in case of HTTP 500 status code",0
1152,increase sdk version to 28,0.5947919,Target SDK version updated to 30 (Android 11) (#1072).,,0
1153,Update dependencies,1.0,Update dependencies,,1
1154,Remove untranslatable strings,0.4738154,Removed,Add an option to move DB to external storage,0
1155,also add missing sync type translation,0.6637131,Translation updates,Update Spanish translation,0
1156,"Revert ""Update icon to new flat icon""",0.62301666,Adaptive icon.,Make list icons theme dependent,0
1157,Merge branch 'makuto-tags',0.39316544,"Basic tags support (list by tag, add/modify/delete tags on articles) ",,0
1158,Merge pull request #919 from weblate/weblate-wallabag-android-app,0.5868305,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1159,Rename isNetworkOnline to isNetworkAvailable,0.46676916,Translations fixes (@di72nn),layout_height change into match parent so the middle button will have same height with left and right button,0
1160,Add progress bar to MainActivity,0.7092555,* Better progress bars,,1
1161,start guessing wallabag version,0.7233953,Better guessing of wallabag v2,,1
1162,Update api-wrapper dependency version,0.75707865,Update dependencies,,1
1163,Merge pull request #301 from wallabag/preferences-screen-categories,0.50903606,wallabag unread items widget,,0
1164,"Suppress LayoutInflater.inflate(id, null) warning",0.40735507,@di72nn added experimental support for annotations. This feature is disabled by default until we polish the angles and can be activated in the settings. https://github.com/wallabag/android-app/pull/843, Don't show empty progress bars (show indeterminate progress bars instead). Notify about progress after each page in Updater.performUpdate(),0
1165,Merge pull request #51 from wallabag/dev,0.5286461,• Fix connexion to wallabag v2.0.1 servers,,0
1166,Merge branch 'update-okhttp-3.14.2',0.54422164,This version updates the dependencies to the okhttp libraries. That means Android 5.0 is now the minimum Android version for running this app. ,Add Framabag preset,0
1167,Merge pull request #579 from wallabag/fix_nulls_in_data,0.49329168,Fix activity not closing when bagging.,,0
1168,Merge pull request #889 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.3.0,0.56811666,• Fix connexion to wallabag v2.0.1 servers,on first run,0
1169,Merge branch 'conscrypt',0.49522775,Conscrypt initialization errors are ignored now (#1103).,update to gradle 2.3.2,0
1170,Merge pull request #663 from Strubbl/fix-lint-missing-contentDescription,0.5085444,@di72nn fixed a sync error when deleting all tags from an article,,0
1171,Fix tab highlight on launch,0.5459871,@NWuensche fixed a display issue with the 3 dot menu on dark theme (thanks!) #801 ,,0
1172,Merge pull request #947 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.5.0,0.4955357,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Use FileProvider to share PDF file URI,0
1173,"update dependencies (gradle:3.3.0, gradle-4.10.1-all, okhttp:3.12.1)",0.8252591,Update dependencies,,1
1174,Bump okhttp from 4.9.1 to 4.9.2,0.6029705,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1175,Move tasks and workers into separate packages,0.446037,Better application of runtime settings changes.,Update translations,0
1176,"Schedule ""queue sync"" before ""full update""",0.6396381,Faster update mecanism,Currently translated at 100.0% (226 of 226 strings),0
1177,up-to-date translation,0.89884084,Translation updates,Currently translated at 100.0% (226 of 226 strings),1
1178,Minor Tag-related changes (no logic changes),0.6275039,"Basic tags support (list by tag, add/modify/delete tags on articles) ",Improve processing of connection test results,0
1179,update to 1.9.1 & french translation,0.73385704,Up-to-date french and spanish translations,"Suggest ""https://"" scheme by default",1
1180,Merge pull request #348 from auroszx/master,0.45686758,• HTTP Auth,,0
1181,Merge pull request #318 from wallabag/fix_freezes,0.5504035,• Fix connexion to wallabag v2.0.1 servers,,0
1182,Bump media from 1.2.0 to 1.2.1,0.5606054,Bump version name for F-Droid users.,Fix FR typo,0
1183,Remove unused dimens,0.5842941,Removed,,0
1184,update gradle to 2.2.1,0.5753151,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",,0
1185,Merge branch 'translation_es',0.6034572,Improved translations,Signed-off-by: Thomas Citharel tcit@tcit.fr,0
1186,Changement du texte lors de la sauvegarde du lien,0.5880938,Saving origin URL when adding from other articles.,"Add an option to disable appending ""via @wallabagapp""",0
1187,Merge pull request #370 from wallabag/v2_api,0.57275754,• Fix connexion to wallabag v2.0.1 servers,Update translations,0
1188,add hr/changelogs/226.txt for :hr: translation,0.70724523,Translation updates,Add padding to change title dialog,1
1189,Minor AndroidStudio-suggested refactoring,0.5694972,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
1190,Add notification channels support,0.6387569,Better notifications,Currently translated at 100.0% (226 of 226 strings),0
1191,Bump gradle from 3.5.2 to 3.5.3,0.5009331,Bump version name for F-Droid users.,Currently translated at 100.0% (226 of 226 strings),0
1192,Adding the reading time on articles' main screen,0.72017765,add setting to keep screen on while reading an article (thanks @nwuensche #724),,1
1193,"Fix ""pre"" CSS-selector for Solarized theme",0.6848898,• Solarized theme,Update translations,0
1194,Add an option to handle HTTP scheme,0.6725699,Brings http mode,,0
1195,fix double scrolling due to key_up and key_down events,0.5656825,Scroll with PAGE_UP/PAGE_DOWN (e-ink readers),Currently translated at 100.0% (226 of 226 strings),0
1196,Add a delay before autosync,0.6511067,Automatic sync,Currently translated at 100.0% (226 of 226 strings),0
1197,App Install Location,0.3826117,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803 ,Add pagination to Image Fetching,0
1198,Merge branch 'NWuensche-screenOnReading',0.50484025,add setting to keep screen on while reading an article (thanks @nwuensche #724),fix debug log method tags,0
1199,Merge pull request #949 from wallabag/adaptive_icon,0.5241375,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1200,Add fastlane metadata,0.5075152,• fast sync option,,0
1201,Bump version: 1.12.2,0.6630884,Bump version name for F-Droid users.,Add selected tag to activity title and nav bar,0
1202,Only change text color in navigation bar for dark (high contrast) theme,0.713356,fix navbar color in dark themes in Android 9 (@Strubbl #766),Share title along with article URL,1
1203,Bump media from 1.3.1 to 1.4.1,0.5907104,Bump version name for F-Droid users.,,0
1204,make settings view use TextInputLayout,0.52835834,Text-to-speech changes,Update version of android plugin for gradle,0
1205,update eventbus to 3.2.0 from 3.1.1,0.5118966,Update deps,,0
1206,Translated using Weblate (Turkish),0.72298706,Updates to turkish translations (@Ardakilic),,1
1207,issue template: add closing question,0.43928885,* Added Framabag preset,Various changes,0
1208,Merge pull request #991 from weblate/weblate-wallabag-android-app,0.59638196,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,Remove update workaround,0
1209,Merge branch 'wizard_improvement',0.52349615,Connection wizard,,0
1210,improve German translation,0.9137241,Update german translation,,1
1211,Merge pull request #1106 from comradekingu/patch-3,0.51153076,• Fix connexion to wallabag v2.0.1 servers,update gradle,0
1212,Merge pull request #378 from wallabag/wizard_improvement_for_wallabagit,0.5530315,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Update translations,0
1213,Create Dependabot config file,0.4563867,Updated deps,,0
1214,Merge pull request #47 from kevmeyer/rss-feed,0.44411916,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,Currently translated at 100.0% (225 of 225 strings),0
1215,Merge pull request #942 from weblate/weblate-wallabag-android-app,0.5802229,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,Currently translated at 100.0% (225 of 225 strings),0
1216,Tweak color of blockquote,0.49734277,@NWuensche fixed the highlight color for several themes #808,Currently translated at 100.0% (225 of 225 strings),0
1217,user shorter way to get app version,0.54550064,This version updates the dependencies to the okhttp libraries. That means Android 5.0 is now the minimum Android version for running this app. ,Currently translated at 100.0% (225 of 225 strings),0
1218,Merge pull request #86 from SweetLion/patch-2,0.4413386,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,Currently translated at 100.0% (225 of 225 strings),0
1219,Try to fix IllegalArgumentEx on Dialog.dismiss(),0.47518343,Basic error messages,Currently translated at 100.0% (225 of 225 strings),0
1220,Merge pull request #480 from wallabag/enable_user_CAs,0.5012245,• Fix connexion to wallabag v2.0.1 servers,,0
