Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
438,Use intdiv where appropriate to prevent unexpected conversion to float. (#1100),0.99172,Use intdiv where appropriate to prevent unexpected conversion to float (#1100),Co-Authored-By: Dries Vints dries.vints@gmail.com,1
439,Fix bug with QueryWatcher,0.7034721,Fix query preview (#1044)﻿,,1
440,Merge pull request #215 from lucasmichot/feature/1.0/add-styleci-check,0.5197386,"Add a new ""Clear Entries"" button (#1091)",Conflicts: CHANGELOG.md,0
441,Changed cache value to true for consistency with implementation,0.6655562,Move cache read inside handler to avoid early cache call (#1025)﻿,,0
442,Merge pull request #368 from paras-malhotra/dont_register_watchers_when_not_recording,0.5358739,Fix events with ShouldBroadcastNow (#623),,0
443,Merge pull request #750 from ankurk91/patch/mix,0.4895635,Use getConnection method in Migrations (#736),[2.x] Fix ignore generic listeners as view composer,0
444,Fix unliked uploaded files for request watcher,0.6804259,Suppress filesize errors in client request watcher (#1096),,0
445,Merge pull request #299 from deleugpn/fix-request-test,0.5614841,Fix query preview (#1044)﻿,,0
446,getUser doesnt exist in the interface,0.47716784,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,round to 2 decimal places remove space for consistency,0
447,recompile,0.55796635,Removed,Enable redis events by default if the watcher is enabled,0
448,Add missing config options for watchers,0.5364306,Add option to record dumps even though the dump watcher tab is not open by @superDuperCyberTechno in link,,0
449,Merge pull request #160 from ForzaSFerrari/fix-style,0.44148386,"Add support ignore request when status code specified (abc9660, #1150)",,0
450,remove unused import,0.61197615,Removed,,0
451,Merge pull request #652 from finagin/gravatar,0.4587238,Use getConnection method in Migrations (#736),Conflicts: composer.json,0
452,Merge pull request #445 from vrajroham/patch-1,0.5151228,Use getConnection method in Migrations (#736),[2.x] Test on PHP 7.4,0
453,Merge branch 'config_additions' of link into paras-malhotra-config_additions,0.4534521,Removed redundant default value from config file by @siarheipashkevich in link,,0
454,improvement - Added isQuery() in IncomingEntry,0.48282933,Implement new GateEvaluated event (#1018)﻿,,0
455,Typo correction in Mail Watcher test,0.4647328,Fix mail to check to allow for null to fields (#1133)﻿,,0
456,"Revert ""Updated db command for clearing tables (#991)""",0.9682852,"Revert ""[4.x] Updated db command for clearing tables"" (#993)﻿",,1
457,Update 1_Bug_report.md,0.5010979,Testing fixes (#866),,0
458,[4.x] Adds type checking (#1314),0.5007617,Fix syntax highlighting (#1142)﻿,,0
459,Merge remote-tracking branch 'origin/4.x' into 4.x,0.41665307,Fix for database migrations publishing path (#979)﻿,Conflicts: composer.json,0
460,Fix dev-master,0.44496337,Fix deprecations by @driesvints in link,,0
461,Fix controller docblock.,0.48058563,Fix key handling for ModelWatcher (#1180),[2.x] order docblock,0
462,Merge pull request #794 from arjanwestdorp/filter-view-composers,0.58049405,Fix ignore generic listeners as view composer (#794),,0
463,Merge pull request #263 from deleugpn/clear-contract,0.4330567,Use getConnection method in Migrations (#736),Properly Implode Nested(Array) Notification Routes To Fix Array To String Conversion Exception,0
464,Ignores factories folder in larastan,0.48083985,Make ignoring Laravel Nova paths configurable (#799),Fix typo,0
465,fix date time display,0.47362044,Fix events with ShouldBroadcastNow (#623),,0
466,Added frontend,0.52678156,Empty path config in frontend (#637),,0
467,Add http client watcher views,0.8182004,Add http client request watcher (#1073)﻿,,1
468,Use uuid for uuid,0.5363388,Changed,,0
469,style ci,0.38337997,Add information about view composers (#766),,0
470,Merge pull request #264 from deleugpn/query-watcher,0.5190617,Merge previously defined view data when building the view mailable data (#1157),[2.x] Don't use familyHash for queries,0
471,Added simple NotificationWatcher test,0.4833228,Defer loading monitored tags by @taylorotwell in link,,0
472,wip,0.4012273,nan,,0
473,[1.0] Re-range namespaces,0.40978962,Fix deprecations by @driesvints in link,,0
474,Added ClearCommand to clear all Telescope entries,0.5959821,Telescope:withoutRecording() should be exception safe (#1092),,0
475,Bump lodash from 4.17.15 to 4.17.19,0.43583745,Dropped support for Laravel 5.8,,0
476,Merge pull request #81 from browner12/responsive-cols,0.497256,Use getConnection method in Migrations (#736),,0
477,colors,0.5407814,A fresh coat of paint by @jessarcher in link,,0
478,Branch alias,0.33991903,Use new anonymous classes by @mmachatschek in link,Bump jquery from 3.4.0 to 3.4.1,0
479,Update .styleci.yml,0.46176475,Fix FormatModel class to work with keyless Pivot models by @Cellard in link,Bumps jquery from 3.4.0 to 3.4.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
480,Merge pull request #148 from lucasmichot/feature/1.0/helpers,0.5302628,Fix deprecations by @driesvints in link,Bump jquery from 3.3.1 to 3.4.0,0
481,fix custom path,0.58733654,"Allow avatar path customization (#890, 94a3952)",Bump bootstrap from 4.2.1 to 4.3.1,0
482,Merge pull request #2 from laravel/pr/30166,0.5103209,Fix deprecations by @driesvints in link,Bump lodash from 4.17.11 to 4.17.13,0
483,remove extra opening tag,0.47449374,"Add a new ""Clear Entries"" button (#1091)",Bump axios from 0.18.0 to 0.18.1,0
484,Only register migrations for database driver,0.6053424,Fix for database migrations publishing path (#979)﻿,Bump mixin-deep from 1.3.1 to 1.3.2,0
485,recompile assets,0.5777488,Compile assets (762e4ed),Bump js-yaml from 3.12.1 to 3.13.1,0
486,Merge pull request #46 from browner12/throws,0.46544334,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,[2.0] Update .styleci.yml,0
487,Find newline character used in app config,0.6570881,Newline Config (#595),,0
488,Authenticatable interface does not have getKey(),0.57360935,Fix key handling for ModelWatcher (#1180),Bumps mixin-deep from 1.3.1 to 1.3.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
489,Only load header once,0.8372697,Only load sfDump header once (#714),Bumps js-yaml from 3.12.1 to 3.13.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,1
490,Merge branch 'test-suite' of link into deleugpn-test-suite,0.41987672,Fix deprecations by @driesvints in link,Bumps axios from 0.18.0 to 0.18.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
491,Merge pull request #275 from deleugpn/route-test,0.54304016,Use getConnection method in Migrations (#736),Bumps lodash from 4.17.11 to 4.17.13. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
492,[4.x] Added isGate() filter (#967),0.6045871,Slow query filter method added (#1146)﻿,Bumps bootstrap from 4.2.1 to 4.3.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
493,Merge pull request #127 from lucasmichot/feature/1.0/favor-yarn-lock-file,0.45564777,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,Bumps jquery from 3.3.1 to 3.4.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
494,Update QueryWatcher.php,0.6142143,Fix query preview (#1044)﻿,,0
495,Add test,0.5196644,Testing fixes (#866),,0
496,[4.x] Allows to specify the log level (#1312),0.737372,Allows to specify the log level by @nunomaduro in link,Add the Nova API to ignore paths array,1
497,Use Throwable instead of Exception (#1201),0.6909281,Use Throwable instead of Exception by @adriaanzon in link,,0
498,Merge pull request #251 from TBlindaruk/fixed-style,0.5375453,Merge previously defined view data when building the view mailable data (#1157),,0
499,Merge pull request #480 from tdkn/fix_warcher_config_status,0.48297557,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,Update webpack config to use terser,0
500,Merge pull request #149 from lucasmichot/feature/1.0/fix-controller-docblock,0.48835954,Fix deprecations by @driesvints in link,,0
501,Update update-changelog.yml,0.4890576,Changed,Add formatted output support for plain text responses,0
502,Fix PruneCommand contract,0.3964358,Fix events with ShouldBroadcastNow (#623),,0
503,Prefer dedicated constants for Type,0.41837686,Prevent access to uninitialized typed properties (#1005)﻿,,0
504,Merge pull request #701 from barryvdh/feat-failed-request,0.65301615,Log failed requests (#701),,0
505,Update CHANGELOG,0.6696899,Changed,Hide php-auth-pw server variable by default,0
506,added gate watcher to config,0.6120532,GateWatcher shows allowed when it is denied via Response class (#1010)﻿,,0
507,Group indices,0.4254579,Preserving the alphabetical order of providers (#841),Added support for event ignoring.,0
508,Merge pull request #3 from laravel/pr/7065,0.50249255,Use getConnection method in Migrations (#736),,0
509,Add missing index routes,0.55227023,Fix for database migrations publishing path (#979)﻿,,0
510,Merge branch 'master' into batchEntries,0.40243194,Merge previously defined view data when building the view mailable data (#1157),,0
511,fix:styleci,0.44498932,Fix typed properties issues (#879),,0
512,Check for null values in query bindings,0.9439719,Check for null values in query bindings (#727),Use getConnection method in Migrations,1
513,format model displayable string correctly,0.5722141,Add formatted output support for plain text responses (#749),Use time instead of duplicated to show global queries duration,0
514,Simple Log Watcher Test,0.53753877,May be written to an empty log (#930),,0
515,update cache,0.6532826,"Revert ""[4.x] Move cache read inside handler to avoid early cache call"" (#1030)﻿",,0
516,Add key attribute (#1154),0.9999999,Add key attribute (#1154),Show warning when manifest is outdated,1
517,update compsoer.json,0.5069355,JSON fallback font (#605),,0
518,Update phpdocs,0.6388267,Fix PHP 8.1 issues (#1156)﻿,,0
519,Deletes phpstan.neon.dist as larastan is no longer included,0.5219437,Removed,,0
520,Merge pull request #653 from finagin/fix-gate-tests,0.5310538,Fix query preview (#1044)﻿,,0
521,Tiny fix,0.48534852,Testing fixes (#866),,0
522,build,0.34947327,Avoiding to create guard (#810),Check for null values in query bindings,0
523,Merge pull request #738 from dkulyk/added_ignored_events,0.5349797,Log failed requests (#701),,0
524,Merge pull request #643 from tomswinkels/patch-1,0.5581549,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,,0
525,Added support for event ignoring.,0.6071513,"Add support ignore request when status code specified (abc9660, #1150)",Make sure UUID is string,0
526,[1.0] Update phpDoc,0.6996181,Fix PHP 8.1 issues (#1156)﻿,,0
527,Merge pull request #53 from hivokas/patch-1,0.5086109,Merge previously defined view data when building the view mailable data (#1157),,0
528,Merge pull request #40 from browner12/implode,0.48329315,Use getConnection method in Migrations (#736),,0
529,Telescope:withoutRecording() exception safe (#1092),0.9914485,Telescope:withoutRecording() should be exception safe (#1092),,1
530,Merge pull request #416 from blaxxi/patch-1,0.49113947,Fix for database migrations publishing path (#979)﻿,,0
531,Github templates,0.42550284,Fix FormatModel class to work with keyless Pivot models by @Cellard in link,,0
532,[1.0] Added empty line in the end of the file,0.49843615,Empty path config in frontend (#637),,0
533,Allow Symfony 5,0.46752954,Prep For Octane (#1040)﻿,,0
534,Always prefer stricter assertions.,0.227841,Avoiding to create guard (#810),Prevent resuming recording when processing sync job,0
535,Update ExceptionController.php,0.57498276,Ability to review Exception context data (#882),Update vue-json-pretty,0
536,Merge pull request #266 from deleugpn/fix-contract,0.45683196,Use getConnection method in Migrations (#736),Updating vue-json-pretty for telescope to ^1.6.2,0
537,Update templates,0.48498774,Fix FormatModel class to work with keyless Pivot models by @Cellard in link,,0
538,Centers button icons (#1299),0.78115404,Center header button icons by @timacdonald in link,,1
539,fix,0.6396575,Testing fixes (#866),[2.0] Rebuild for production,0
540,No need to call resolve that call app,0.4438051,"Add app name config to title and dashboard (#643), (a3f1580)",,0
541,update docblocks,0.44665903,Fix deprecations by @driesvints in link,Mark exceptions as resolved,0
542,Merge pull request #863 from laravel/remove-brick-math,0.46529245,Merge previously defined view data when building the view mailable data (#1157),,0
543,Remove duplicate license section,0.5225432,Removed,,0
544,exception trace without whoops,0.59318894,Only log file/line for exception trace (#817),,0
545,fix spelling,0.41727823,Fix syntax highlighting (#1142)﻿,,0
546,Merge pull request #10 from laravel/exception,0.49434108,Fix deprecations by @driesvints in link,,0
547,[1.0] Re-range namespaces in TelescopeServiceProvider.php,0.69301355,Fix telescope.domain usage (#1124)﻿,[Dumps] Only load sfDump header once,0
548,ignore package discover,0.4652699,"Dump visibility toggling, search, etc (#959)﻿",,0
549,Apply fixes from StyleCI (#892),0.5506569,Fix typed properties issues (#879),,0
550,[4.x] Rewind http client response after recording (#1114),0.966293,Rewind http client response after recording (#1114)﻿,,1
551,Merge pull request #977 from mmachatschek/support_php8,0.60945475,PHP 8 Support (#977),,0
552,Bump follow-redirects from 1.14.5 to 1.14.7,0.47074056,Slow query filter method added (#1146)﻿,,0
553,Merge pull request #300 from deleugpn/readme,0.5123477,Merge previously defined view data when building the view mailable data (#1157),,0
554,Move test that relies on default behavior up,0.40026534,Move booting of commands (#1034),,0
555,Merge branch '2.0' into feat-update-warning,0.35583147,"Revert ""[4.x] Updated db command for clearing tables"" (#993)﻿",,0
556,Merge pull request #307 from paras-malhotra/mail_watcher_test_typo,0.4790048,Fix query preview (#1044)﻿,,0
557,Merge pull request #549 from Ismaile7/1.0,0.4570691,"Add support ignore request when status code specified (abc9660, #1150)",,0
558,Fix json font fallback to monospace (#605),0.79111683,JSON fallback font (#605),[2.0] Prepare for Laravel 6.0 release,1
559,stick with the contract,0.24861914,Add support for model keys cast to backed enums in FormatModel by @sidquisaad in link,,0
560,Add Mail route,0.51876515,Add request IP address to RequestWatcher (#895),,0
561,user getAuthIdentifier,0.56450427,Check tags after set $this->user() by @trin4ik in link,,0
562,Update dev-master,0.41193005,"Revert ""[4.x] Updated db command for clearing tables"" (#993)﻿",,0
563,Suppress filesize errors in client request watcher (#1096),1.0,Suppress filesize errors in client request watcher (#1096),rm terrafrost/bcmath_compat,1
564,Fix docblocks.,0.5171925,Fix deprecations by @driesvints in link,Rebuild assets,0
565,Merge pull request #410 from X-Coder264/fix-contract-violation,0.4752641,"Add support ignore request when status code specified (abc9660, #1150)",Change str_replace_last to Str::replaceLast(),0
566,Use release target branch in changelog compare URL,0.45907316,Allows to specify the log level by @nunomaduro in link,,0
567,Also add title to all other instances where a time ago is used,0.36652797,Add pause and resume commands by @jamespavett in link,Fix view tab selection order,0
568,update gitignore,0.35523295,Fix MailWatcher tags by @Rezrazi in link,Jump to related entry by hash,0
569,Update pull-requests.yml,0.5014336,Truncate request url more by @driesvints in link,,0
570,Merge pull request #895 from chasenyc/feature/3.x/request-ip-address,0.6348626,Add request IP address to RequestWatcher (#895),,0
571,publish config file on install,0.4750455,Fix publishing for disabled module (#1104)﻿,,0
572,[4.x] Fix telescope.domain usage. (#1124),0.96029663,Fix telescope.domain usage (#1124)﻿,,1
573,Switch to Github Actions,0.35309198,Add pause and resume commands by @jamespavett in link,Change str_replace_last to Str::replaceLast(),0
574,Use the database connection from the config,0.5048994,Fix for database migrations publishing path (#979)﻿,Adding meta for disavowing robots,0
575,Log failed requests,0.9180691,Log failed requests (#701),,1
576,Bump axios from 0.21.1 to 0.21.2 (#1149),0.45354363,Prep For Octane (#1040)﻿,"Adding this meta tag may disavow regular indexing robots (google, yahoo, bing, etc.), to index the contents inside Telescope URLs. Take into account that this is not a barrier to get access to the Telescope components, but at least may avoid those sensitive sections to get index by mistake (there are some indexed already). Additionally, adding this to robots.txt may disavow robots for indexing, but will expose your Telescope URL to the public so you may want to avoid this and using this meta tag instead.",0
577,Merge pull request #797 from barryvdh/patch-3,0.5666882,Log failed requests (#701),,0
578,Add simple Exception Watcher Test,0.6855668,Ability to review Exception context data (#882),Merge failed request PR into 2.0,0
579,Merge pull request #806 from iamgergo/2.0,0.5283374,"Add support ignore request when status code specified (abc9660, #1150)",,0
580,Fix re-enabling recording (#1258),0.59441113,Prevent resuming recording when processing sync job (#720),,0
581,Remove useless brackets.,0.5862934,Removed,,0
582,Apply fixes from StyleCI (#843),0.53305703,Testing fixes (#866),,0
583,properly implode nested notification routes,0.5955242,Properly Implode Nested(Array) Notification Routes To Fix Array To String Conversion Exception (#778),Deletes phpstan.neon.dist as larastan is no longer included,0
584,Bump js-yaml from 3.12.1 to 3.13.1,0.4546906,Dropped support for Laravel 5.8,,0
585,Merge pull request #757 from laravel/dependabot/npm_and_yarn/bootstrap-4.3.1,0.49471235,Log failed requests (#701),[3.0] Change Telescope::$tagUsing to an array,0
586,tab logs,0.51906633,May be written to an empty log (#930),,0
587,Update readme.md,0.45569775,Fix MailWatcher tags by @Rezrazi in link,,0
588,Merge pull request #439 from ashutoshSce/1.0,0.52003205,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,,0
589,EventWatcher registers payload,0.5646895,Enable redis events by default if the watcher is enabled (#789),Simplify dump error screen,0
590,Remove asset manifest check and warning (#1063),0.9999999,Remove asset manifest check and warning (#1063),,1
591,Add only_allow_paths check and config,0.71910083,"Be able to specify only allowed paths (#963, (18c475f))",,1
592,Add documentation about pruning the older entries to reduce disk space,0.48585132,"Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)",,0
593,add session variables,0.48443168,Add entry to afterRecording hook (#893),Log failed requests,0
594,Attempt to fix model hydration (#1174),1.0000002,Attempt to fix model hydration (#1174),,1
595,Replace moontoast/math,0.4121949,Fix deprecations by @driesvints in link,,0
596,Remove parentheses,0.5546833,Removed,,0
597,Merge pull request #464 from paras-malhotra/remove_duplicate_config_calls,0.4483097,"Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)",,0
598,Bump http-proxy from 1.18.0 to 1.18.1,0.5131799,Http Client Link State (#1078),Backport fixes to 2.0,0
599,add tests to confirm hiding,0.4118905,Testing fixes (#866),Fix Dump test using file cache,0
600,Merge pull request #696 from nunomaduro/patch-1,0.5361972,Use getConnection method in Migrations (#736),,0
601,fix style,0.5296559,Adjust text-break layout with text-break class by @thomas-goncalves-83 in link,,0
602,Merge pull request #404 from paras-malhotra/fix_prune_command,0.48831743,Fix query preview (#1044)﻿,Optimize dump,0
603,Bump PHP,0.57915735,Fix PHP 8.1 issues (#1156)﻿,,0
604,Removing Horizon Routes by default,0.5642055,Make ignoring Laravel Nova paths configurable (#799),,0
605,Merge pull request #740 from vedmant/2.0,0.4976568,Consolidate database directory (#975)﻿,,0
606,Merge pull request #425 from laravel/formatModelString,0.5657144,Merge previously defined view data when building the view mailable data (#1157),,0
607,[4.x] A fresh coat of paint (#1295),0.82355475,A fresh coat of paint by @jessarcher in link,,1
608,Order constants,0.5279395,Preserving the alphabetical order of providers (#841),Typo in addSeconds,0
609,Conditional branching in array case,0.40019858,Properly Implode Nested(Array) Notification Routes To Fix Array To String Conversion Exception (#778),"Doesn't functionally change, but fixes typehing",0
610,[4.x] Implemented fallback for PDO::quote method on QueryWatcher (#1066),0.98407215,Implemented fallback for PDO::quote method on QueryWatcher (#1066)﻿,Add memory to request watcher,1
611,Merge pull request #737 from cmizzi/patch-1,0.5409024,Use getConnection method in Migrations (#736),,0
612,Fix queue updates store,0.47032824,Fix events with ShouldBroadcastNow (#623),,0
613,Merge pull request #462 from deleugpn/after-recording,0.5260238,"Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)",Import Route facade in routes.php,0
614,Fix MailWatcher tags (#1340),0.82398444,Fix MailWatcher tags by @Rezrazi in link,,1
615,Merge pull request #668 from xHeinrich/2.0,0.47088346,Merge previously defined view data when building the view mailable data (#1157),,0
616,Updated db command for clearing tables (#991),1.0,Updated db command for clearing tables (#991),,1
617,Merge pull request #773 from barryvdh/fix-query-hash,0.57474244,Jump to related entry by hash (#708),,0
618,Drop support for PHP 7.1,0.79177046,PHP 8 Support (#977),,1
619,Merge pull request #727 from barryvdh/fix-query-nulls,0.5778961,Fix query preview (#1044)﻿,,0
620,Avoiding to create guard,0.85860765,Avoiding to create guard (#810),Full timestamp on hover,1
621,Merge pull request #122 from lucasmichot/feature/1.0/app-instead-of-resolve,0.49108538,Fix query preview (#1044)﻿,(cherry picked from commit b3a8d2c95f27e286b36cf3947d2566a56661d160),0
622,update Laravel requirement,0.76655173,Laravel 6 & 7 support (#860),Add title property to created at column on request entry row,1
623,Ability to review Exception context data,0.94349957,Ability to review Exception context data (#882),,1
624,Update tests.yml (#1218),0.6430689,Testing fixes (#866),,0
625,Fix Telescope::tag,0.7663342,Fix telescope.domain usage (#1124)﻿,Support duration calculation without constant LARAVEL_START,1
626,Fix spaces (#1001),0.5888824,Fix syntax highlighting (#1142)﻿,,0
627,Merge pull request #931 from andresayej/3.x,0.47711807,Fix deprecations by @driesvints in link,,0
628,use property_exists,0.7951577,use property_exists (eb3f6f8),,1
629,Typo in addSeconds,0.4954603,Add support for model keys cast to backed enums in FormatModel by @sidquisaad in link,,0
630,Use newline character,0.6620238,Newline Config (#595),,0
631,[4.x] Consolidate database directory (#975),0.9499228,Consolidate database directory (#975)﻿,,1
632,Test Clean Installation of Telescope denies access,0.6500943,Telescope:withoutRecording() should be exception safe (#1092),,0
633,job modification batch,0.4452568,Changed,,0
634,Update TelescopeServiceProvider.stub,0.7279483,Fix telescope.domain usage (#1124)﻿,,1
635,Explicitly install required php modules,0.5663436,PHP 7.2 support (3c3883d),Convert e-mail for gravatar to lower case,0
636,Merge pull request #650 from frkcn/master,0.47701186,Use getConnection method in Migrations (#736),Fix gate tests,0
637,[2.x] Use environment() instead of isLocal(),0.3162609,Ability to review Exception context data (#882),,0
638,Merge pull request #707 from barryvdh/fix-view-tab-order,0.6827775,Fix view tab selection order (#707),,0
639,Merge pull request #488 from laravel/revert-482-fix-wrong-timestamp,0.56944084,Fix deprecations by @driesvints in link,,0
640,add enabled option,0.58868587,"Add a new ""Clear Entries"" button (#1091)",Change model column content length,0
641,Make secondary,0.38343424,Removed,,0
642,GateWatcher handles stack trace caller not found (#1128),0.8763938,Laravel Octane fix: GateWatcher handles stack trace caller not found (#1128),,1
643,Fix style issue,0.51110345,Fix typed properties issues (#879),[2.0] Add Changelog,0
644,Merge pull request #885 from keyboardSmasher/keyboardSmasher-patch-1,0.4850294,"Add a new ""Clear Entries"" button (#1091)",,0
645,Merge branch 'gate_watcher' of link into paras-malhotra-gate_watcher,0.5243175,Relax user type in GateWatcher to match Laravel base framework. by @CImrie in link,,0
646,Move cache read inside VarDumper handler to avoid cache call during package discovery/composer install calls (#1025),0.7872237,Move cache read inside handler to avoid early cache call (#1025)﻿,Add app_name in dashboard,1
647,Merge pull request #406 from lassemettovaara/use-double-quotes,0.519202,Fix deprecations by @driesvints in link,"Change to config file, not directly from the env.",0
648,Show 'client requests' in 'related entries',0.5879013,Add http client request watcher (#1073)﻿,Change it to APP_NAME,0
649,Bump elliptic from 6.5.2 to 6.5.3,0.35686222,Fix Round queries duration to 2 decimal places (#791),Add APP_NAME in dashboard,0
650,Merge pull request #230 from deleugpn/routes-tests,0.5394691,Use getConnection method in Migrations (#736),Add possibility to set the telescope path to root Fix style ci,0
651,Merge pull request #150 from lucasmichot/feature/1.0/cache-repository,0.51470476,Consolidate database directory (#975)﻿,rm bcmath dependency,0
652,Bump highlight.js from 9.16.2 to 10.1.2,0.4846232,Fix syntax highlighting (#1142)﻿,,0
653,Merge pull request #990 from laravel/dependabot/npm_and_yarn/highlight.js-10.4.1,0.55037355,Read from Horizon config when ignoring requests by @lightbulblighter in link,,0
654,Merge pull request #32 from browner12/extension,0.48240888,Use getConnection method in Migrations (#736),,0
655,Format path and data for views,0.65691394,Merge previously defined view data when building the view mailable data (#1157),,0
656,remove unused,0.8033038,Removed,,1
657,Fix style CI checks,0.44009736,Fix syntax highlighting (#1142)﻿,,0
658,Fix typed properties issues.,0.90006024,Fix typed properties issues (#879),,1
659,[4.x] Add model hydrations to model watcher (#1000),0.9634142,Add model hydrations to model watcher (#1000),Fix PHPUnit 8 warnings,1
660,Provide AfterRecording Hook,0.8192233,Add entry to afterRecording hook (#893),The assertArraySubset method has been deprecated and the assertContains method should no longer be used with strings. This alternatives suppress the warnings.,1
661,Fixes undefined class SyncQueue,0.48231092,Fix typed properties issues (#879),,0
662,Check if composers key exists,0.937798,Check if composers key exists (#797),,1
663,Merge pull request #761 from laravel/dependabot/npm_and_yarn/mixin-deep-1.3.2,0.4970843,Fix deprecations by @driesvints in link,,0
664,Merge pull request #728 from barryvdh/fix-uuid-string,0.52593595,Fix deprecations by @driesvints in link,,0
665,Merge pull request #882 from crynobone/exception-context,0.5743967,Ability to review Exception context data (#882),,0
666,Matrix build,0.3562805,Avoiding to create guard (#810),,0
667,Add capacity to hide headers as wall as parameters on RequestWatcher,0.60046923,CacheWatcher hide values by @dododedodonl in link,,0
668,[4.x] fixed frontend request polling memory leaks (#1086),0.6301409,Fix query preview (#1044)﻿,,0
669,Support PHP 8,0.90311563,PHP 8 Support (#977),,1
670,[4.x] Make event watcher compatible with Laravel 8 subscriber syntax (#953),0.6384678,Laravel 8 support & Batches support (#903),Fix config newline,0
671,Fix format,0.59893703,Fix query formatting in preview (#1050)﻿,,0
672,Add formatted output support for plain text responses,0.92048275,Add formatted output support for plain text responses (#749),,1
673,Merge pull request #789 from laravel/redisEvents,0.60095525,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,Updated the cache key was added for compatibility.,0
674,show detailed time elapsed,0.56820166,Support duration calculation without constant LARAVEL_START (#664),Ignore .phpunit.result.cache.,0
675,Apply fixes from StyleCI (#613),0.52183753,Fix typed properties issues (#879),,0
676,fix tests,0.8312559,Testing fixes (#866),,1
677,support new listeners syntax,0.857675,Support new listeners syntax (a69fc6f),,1
678,chunk storage of exceptions and tags,0.9166968,Chunk storage of exceptions and tags (#670),,1
679,record user while storing each entity,0.48176032,Add memory to request watcher (#680),,0
680,Update README.md,0.45071405,Fix MailWatcher tags by @Rezrazi in link,,0
681,Fixing display wrong timestamp,0.4928304,Fix events with ShouldBroadcastNow (#623),,0
682,use mix4,0.37653384,Prep For Octane (#1040)﻿,,0
683,Merge pull request #225 from TBlindaruk/empty-line,0.5059951,Newline Config (#595),,0
684,Add visual cues for custom dump watcher index screen,0.59820205,Add option to record dumps even though the dump watcher tab is not open by @superDuperCyberTechno in link,,0
685,Make sure one test doesn't affect the other by flushing Telescope,0.6232763,Telescope:withoutRecording() should be exception safe (#1092),,0
686,Remove unused parameter,0.5775088,Removed,,0
687,[4.x] Fix typo in memory calculation (#997),0.9568422,Fix typo in memory calculation (#997)﻿,,1
688,"added ""Duration"" column to Requests tab",0.57020646,Use time instead of duplicated to show global queries duration (#737),,0
689,CS,0.39850777,﻿,,0
690,Merge pull request #248 from minhajul/1.0,0.5503838,Merge previously defined view data when building the view mailable data (#1157),,0
691,Apply fixes from StyleCI (#1006),0.49485922,Fix typed properties issues (#879),,0
692,more details on file uplaods,0.40341377,Add information about view composers (#766),prevent heavy memory usage by saving query-log-entries in chunks into the db,0
693,removing tags,0.6418865,Removed,[1.0] Remove unused CSS code,0
694,Merge pull request #893 from barryvdh/patch-4,0.5424669,Log failed requests (#701),,0
695,Version assets,0.6945007,Unified asset publishing (#1105),,0
696,add policy tests to Gate Watcher,0.6424325,GateWatcher shows allowed when it is denied via Response class (#1010)﻿,,0
697,Merge branch 'dev-query-trace' of link into markokeeffe-dev-query-trace,0.45226517,Fix deprecations by @driesvints in link,,0
698,Merge pull request #842 from mattyh88/filter-isQuery,0.5587641,Slow query filter method added (#1146)﻿,,0
699,Test Authenticatable interface,0.5052366,Testing fixes (#866),Make longer content entries possible,0
700,Merge pull request #680 from barryvdh/feat-memory,0.576416,Add memory to request watcher (#680),,0
701,Merge pull request #197 from sifex/fix/186,0.5008923,Only load sfDump header once (#714),,0
702,[4.x] Http Client Link State (#1078),0.9495219,Http Client Link State (#1078),"ExtractTags from multi-level Collections Solution to Issue #504 Whitespace to satisfy style testing the tests While looking into tests found the same vulnerability with the ""fromArray"" method in ExtractTags. Wrote a test that should fail, then will try to patch. extend fix to ExtractTags::fromArray test for mailables doesn't test the higher level MailWatcher, but tests the calls MailWatcher was making to ExtractTags that was causing problems before missed an _ whitespace fix appeasing the testing gods missed some includes additional offerings test tweak III",1
703,Bump webpack from 5.61.0 to 5.76.1 (#1324),0.54060084,Dropped support for Laravel 5.8,"Before applying this commit, it is not easy to disable the registering of migrations, for whatever reason. If you are not going to use Telescope's default migrations, you should call the Telescope::ignoreMigrations() method in the register method of your AppServiceProvider. This behaviour has been ported from Laravel Passport. link",0
